Date,AAON
2022-10-24,39.16666793823242
2022-10-25,41.13999938964844
2022-10-26,40.90666580200195
2022-10-27,42.086666107177734
2022-10-28,43.43333435058594
2022-10-31,42.99333190917969
2022-11-01,43.33333206176758
2022-11-02,42.21333312988281
2022-11-03,42.91999816894531
2022-11-04,43.87333297729492
2022-11-07,43.70000076293945
2022-11-08,49.83333206176758
2022-11-09,49.69333267211914
2022-11-10,52.34000015258789
2022-11-11,52.01333236694336
2022-11-14,51.87333297729492
2022-11-15,53.49333190917969
2022-11-16,53.51333236694336
2022-11-17,52.96666717529297
2022-11-18,52.50666809082031
2022-11-21,53.279998779296875
2022-11-22,53.03333282470703
2022-11-23,52.43333435058594
2022-11-25,52.37333297729492
2022-11-28,50.31999969482422
2022-11-29,51.246665954589844
2022-11-30,52.84000015258789
2022-12-01,52.40666580200195
2022-12-02,53.62666702270508
2022-12-05,52.40666580200195
2022-12-06,51.619998931884766
2022-12-07,52.11333465576172
2022-12-08,53.279998779296875
2022-12-09,53.66666793823242
2022-12-12,53.040000915527344
2022-12-13,53.099998474121094
2022-12-14,53.18000030517578
2022-12-15,52.18000030517578
2022-12-16,50.893333435058594
2022-12-19,50.686668395996094
2022-12-20,50.27333450317383
2022-12-21,51.400001525878906
2022-12-22,51.08000183105469
2022-12-23,50.573333740234375
2022-12-27,51.266666412353516
2022-12-28,50.400001525878906
2022-12-29,51.233333587646484
2022-12-30,50.21333312988281
2023-01-03,49.88666534423828
2023-01-04,47.779998779296875
2023-01-05,47.0
2023-01-06,49.459999084472656
2023-01-09,49.606666564941406
2023-01-10,50.40666580200195
2023-01-11,50.64666748046875
2023-01-12,51.15999984741211
2023-01-13,51.913333892822266
2023-01-17,51.400001525878906
2023-01-18,50.21333312988281
2023-01-19,48.7400016784668
2023-01-20,48.8466682434082
2023-01-23,49.36000061035156
2023-01-24,49.866668701171875
2023-01-25,49.50666809082031
2023-01-26,49.266666412353516
2023-01-27,49.66666793823242
2023-01-30,48.97999954223633
2023-01-31,50.880001068115234
2023-02-01,51.84000015258789
2023-02-02,53.28666687011719
2023-02-03,53.85333251953125
2023-02-06,53.040000915527344
2023-02-07,51.69333267211914
2023-02-08,51.37333297729492
2023-02-09,50.68000030517578
2023-02-10,50.14666748046875
2023-02-13,51.866668701171875
2023-02-14,52.16666793823242
2023-02-15,52.63999938964844
2023-02-16,52.45333480834961
2023-02-17,53.33333206176758
2023-02-21,51.71333312988281
2023-02-22,52.02000045776367
2023-02-23,53.58000183105469
2023-02-24,54.313331604003906
2023-02-27,54.32666778564453
2023-02-28,60.63999938964844
2023-03-01,60.380001068115234
2023-03-02,60.90666580200195
2023-03-03,62.61333465576172
2023-03-06,62.03333282470703
2023-03-07,61.5533332824707
2023-03-08,61.400001525878906
2023-03-09,61.4466667175293
2023-03-10,60.31999969482422
2023-03-13,58.619998931884766
2023-03-14,60.413333892822266
2023-03-15,58.87333297729492
2023-03-16,61.18000030517578
2023-03-17,59.5533332824707
2023-03-20,59.86000061035156
2023-03-21,61.11333465576172
2023-03-22,60.93333435058594
2023-03-23,61.56666564941406
2023-03-24,60.83333206176758
2023-03-27,61.87333297729492
2023-03-28,63.31999969482422
2023-03-29,63.186668395996094
2023-03-30,63.266666412353516
2023-03-31,64.45999908447266
2023-04-03,64.67333221435547
2023-04-04,62.606666564941406
2023-04-05,61.866668701171875
2023-04-06,61.83333206176758
2023-04-10,62.84000015258789
2023-04-11,63.119998931884766
2023-04-12,64.32666778564453
2023-04-13,64.74666595458984
2023-04-14,63.63999938964844
2023-04-17,63.98666763305664
2023-04-18,64.83333587646484
2023-04-19,65.43333435058594
2023-04-20,66.17333221435547
2023-04-21,66.3066635131836
2023-04-24,65.74666595458984
2023-04-25,65.086669921875
2023-04-26,62.61333465576172
2023-04-27,66.14666748046875
2023-04-28,65.33333587646484
2023-05-01,65.26000213623047
2023-05-02,65.42666625976562
2023-05-03,65.03333282470703
2023-05-04,64.1866683959961
2023-05-05,68.83999633789062
2023-05-08,64.63333129882812
2023-05-09,64.45333099365234
2023-05-10,64.76000213623047
2023-05-11,63.86000061035156
2023-05-12,63.12666702270508
2023-05-15,62.98666763305664
2023-05-16,60.93333435058594
2023-05-17,60.98666763305664
2023-05-18,61.0
2023-05-19,60.9466667175293
2023-05-22,60.380001068115234
2023-05-23,59.939998626708984
2023-05-24,58.71333312988281
2023-05-25,59.939998626708984
2023-05-26,60.12666702270508
2023-05-30,58.90666580200195
2023-05-31,57.7400016784668
2023-06-01,58.4466667175293
2023-06-02,61.0533332824707
2023-06-05,60.77333450317383
2023-06-06,62.03333282470703
2023-06-07,63.720001220703125
2023-06-08,63.41999816894531
2023-06-09,63.68000030517578
2023-06-12,63.4466667175293
2023-06-13,64.44000244140625
2023-06-14,63.06666564941406
2023-06-15,62.56666564941406
2023-06-16,63.866668701171875
2023-06-20,64.6933364868164
2023-06-21,66.69999694824219
2023-06-22,64.8133316040039
2023-06-23,63.560001373291016
2023-06-26,63.72666549682617
2023-06-27,64.26000213623047
2023-06-28,63.49333190917969
2023-06-29,63.69333267211914
2023-06-30,63.206668853759766
2023-07-03,63.880001068115234
2023-07-05,62.22666549682617
2023-07-06,61.526668548583984
2023-07-07,62.959999084472656
2023-07-10,63.45333480834961
2023-07-11,63.413333892822266
2023-07-12,64.66000366210938
2023-07-13,64.93333435058594
2023-07-14,66.30000305175781
2023-07-17,69.21333312988281
2023-07-18,69.93333435058594
2023-07-19,69.01333618164062
2023-07-20,68.24666595458984
2023-07-21,67.36000061035156
2023-07-24,67.92666625976562
2023-07-25,67.44667053222656
2023-07-26,67.3933334350586
2023-07-27,66.68000030517578
2023-07-28,68.68000030517578
2023-07-31,70.17333221435547
2023-08-01,70.98666381835938
2023-08-02,71.02666473388672
2023-08-03,69.41999816894531
2023-08-04,65.33333587646484
2023-08-07,62.96666717529297
2023-08-08,64.26000213623047
2023-08-09,63.220001220703125
2023-08-10,62.900001525878906
2023-08-11,63.08000183105469
2023-08-14,64.16000366210938
2023-08-15,63.0
2023-08-16,63.04666519165039
2023-08-17,60.81999969482422
2023-08-18,61.75
2023-08-21,61.970001220703125
2023-08-22,59.790000915527344
2023-08-23,61.59000015258789
2023-08-24,60.0
2023-08-25,60.70000076293945
2023-08-28,60.779998779296875
2023-08-29,62.7599983215332
2023-08-30,62.779998779296875
2023-08-31,63.060001373291016
2023-09-01,65.66000366210938
2023-09-05,64.33999633789062
2023-09-06,65.26000213623047
2023-09-07,65.69999694824219
2023-09-08,65.56999969482422
2023-09-11,64.7300033569336
2023-09-12,62.939998626708984
2023-09-13,61.22999954223633
2023-09-14,60.939998626708984
2023-09-15,60.880001068115234
2023-09-18,60.869998931884766
2023-09-19,61.77000045776367
2023-09-20,61.220001220703125
2023-09-21,56.68000030517578
2023-09-22,56.95000076293945
2023-09-25,57.09000015258789
2023-09-26,55.529998779296875
2023-09-27,56.869998931884766
2023-09-28,57.5
2023-09-29,56.869998931884766
2023-10-02,57.029998779296875
2023-10-03,55.45000076293945
2023-10-04,56.2400016784668
2023-10-05,56.0099983215332
2023-10-06,57.279998779296875
2023-10-09,57.720001220703125
2023-10-10,58.5099983215332
2023-10-11,59.060001373291016
2023-10-12,57.41999816894531
2023-10-13,56.15999984741211
2023-10-16,57.630001068115234
2023-10-17,57.31999969482422
2023-10-18,53.720001220703125
2023-10-19,52.849998474121094
2023-10-20,53.16999816894531
2023-10-23,53.540000915527344
2023-10-24,53.209999084472656
2023-10-25,53.34000015258789
2023-10-26,53.81999969482422
2023-10-27,53.7400016784668
2023-10-30,54.459999084472656
2023-10-31,54.47999954223633
2023-11-01,56.52000045776367
2023-11-02,56.81999969482422
2023-11-03,57.869998931884766
2023-11-06,57.689998626708984
2023-11-07,58.81999969482422
2023-11-08,58.58000183105469
2023-11-09,57.45000076293945
2023-11-10,58.709999084472656
2023-11-13,59.0
2023-11-14,64.05999755859375
2023-11-15,63.7599983215332
2023-11-16,62.4900016784668
2023-11-17,62.779998779296875
2023-11-20,63.220001220703125
2023-11-21,63.5
2023-11-22,63.540000915527344
2023-11-24,63.83000183105469
2023-11-27,63.619998931884766
2023-11-28,61.90999984741211
2023-11-29,62.040000915527344
2023-11-30,62.599998474121094
2023-12-01,62.529998779296875
2023-12-04,64.45999908447266
2023-12-05,63.40999984741211
2023-12-06,63.939998626708984
2023-12-07,65.2300033569336
2023-12-08,65.33999633789062
2023-12-11,66.23999786376953
2023-12-12,66.91999816894531
2023-12-13,67.37000274658203
2023-12-14,71.2300033569336
2023-12-15,71.11000061035156
2023-12-18,70.73999786376953
2023-12-19,72.36000061035156
2023-12-20,71.77999877929688
2023-12-21,72.38999938964844
2023-12-22,73.41000366210938
2023-12-26,74.1500015258789
2023-12-27,74.20999908447266
2023-12-28,74.2300033569336
2023-12-29,73.87000274658203
2024-01-02,73.9000015258789
2024-01-03,73.11000061035156
2024-01-04,73.73999786376953
2024-01-05,72.44999694824219
2024-01-08,73.69999694824219
2024-01-09,72.68000030517578
2024-01-10,71.8499984741211
2024-01-11,71.33000183105469
2024-01-12,70.81999969482422
2024-01-16,69.95999908447266
2024-01-17,70.0
2024-01-18,70.3499984741211
2024-01-19,70.31999969482422
2024-01-22,72.0999984741211
2024-01-23,70.69999694824219
2024-01-24,69.80999755859375
2024-01-25,70.23999786376953
2024-01-26,69.94000244140625
2024-01-29,71.01000213623047
2024-01-30,73.7699966430664
2024-01-31,70.16000366210938
2024-02-01,72.26000213623047
2024-02-02,73.31999969482422
2024-02-05,71.83000183105469
2024-02-06,72.06999969482422
2024-02-07,75.33000183105469
2024-02-08,78.66999816894531
2024-02-09,81.4000015258789
2024-02-12,82.19999694824219
2024-02-13,79.76000213623047
2024-02-14,81.70999908447266
2024-02-15,84.5999984741211
2024-02-16,84.30000305175781
2024-02-20,81.75
2024-02-21,81.91000366210938
2024-02-22,82.6500015258789
2024-02-23,84.05000305175781
2024-02-26,85.25
2024-02-27,85.81999969482422
2024-02-28,86.9000015258789
2024-02-29,83.9800033569336
2024-03-01,83.26000213623047
2024-03-04,82.5
2024-03-05,80.91999816894531
2024-03-06,81.0
2024-03-07,81.12000274658203
2024-03-08,81.75
2024-03-11,79.7300033569336
2024-03-12,79.98999786376953
2024-03-13,80.69999694824219
2024-03-14,81.30000305175781
2024-03-15,82.44999694824219
2024-03-18,82.88999938964844
2024-03-19,85.18000030517578
2024-03-20,85.33000183105469
2024-03-21,88.3499984741211
2024-03-22,86.44999694824219
2024-03-25,85.51000213623047
2024-03-26,86.56999969482422
2024-03-27,86.66999816894531
2024-03-28,88.0999984741211
2024-04-01,87.9800033569336
2024-04-02,85.2699966430664
2024-04-03,86.30000305175781
2024-04-04,85.66000366210938
2024-04-05,89.91999816894531
2024-04-08,92.87999725341797
2024-04-09,89.58000183105469
2024-04-10,87.86000061035156
2024-04-11,87.61000061035156
2024-04-12,88.01000213623047
2024-04-15,87.13999938964844
2024-04-16,88.0199966430664
2024-04-17,86.30000305175781
2024-04-18,85.23999786376953
2024-04-19,85.41000366210938
2024-04-22,86.7300033569336
2024-04-23,88.55999755859375
2024-04-24,89.66999816894531
2024-04-25,89.9000015258789
2024-04-26,91.1500015258789
2024-04-29,93.8499984741211
2024-04-30,94.08999633789062
2024-05-01,94.47000122070312
2024-05-02,90.88999938964844
2024-05-03,78.4000015258789
2024-05-06,76.19999694824219
2024-05-07,78.45999908447266
2024-05-08,76.98999786376953
2024-05-09,77.75
2024-05-10,77.29000091552734
2024-05-13,75.48999786376953
2024-05-14,75.4000015258789
2024-05-15,75.81999969482422
2024-05-16,74.86000061035156
2024-05-17,74.87999725341797
2024-05-20,74.9800033569336
2024-05-21,76.79000091552734
2024-05-22,76.12999725341797
2024-05-23,76.26000213623047
2024-05-24,78.26000213623047
2024-05-28,77.68000030517578
2024-05-29,74.87000274658203
2024-05-30,74.93000030517578
2024-05-31,75.05000305175781
2024-06-03,73.9800033569336
2024-06-04,72.0
2024-06-05,73.47000122070312
2024-06-06,72.3499984741211
2024-06-07,71.98999786376953
2024-06-10,72.41000366210938
2024-06-11,72.7300033569336
2024-06-12,74.12999725341797
2024-06-13,75.38999938964844
2024-06-14,75.95999908447266
2024-06-17,79.41000366210938
2024-06-18,80.62000274658203
2024-06-20,80.25
2024-06-21,79.27999877929688
2024-06-24,79.98999786376953
2024-06-25,84.73999786376953
2024-06-26,84.9000015258789
2024-06-27,86.66000366210938
2024-06-28,87.23999786376953
2024-07-01,83.58000183105469
2024-07-02,85.80000305175781
2024-07-03,86.08000183105469
2024-07-05,87.04000091552734
2024-07-08,85.98999786376953
2024-07-09,83.9800033569336
2024-07-10,85.33999633789062
2024-07-11,88.56999969482422
2024-07-12,90.02999877929688
2024-07-15,91.11000061035156
2024-07-16,94.62000274658203
2024-07-17,88.18000030517578
2024-07-18,87.3499984741211
2024-07-19,86.94000244140625
2024-07-22,89.05000305175781
2024-07-23,90.05000305175781
2024-07-24,84.77999877929688
2024-07-25,85.41000366210938
2024-07-26,87.58999633789062
2024-07-29,87.45999908447266
2024-07-30,86.56999969482422
2024-07-31,88.52999877929688
2024-08-01,86.91000366210938
2024-08-02,85.77999877929688
2024-08-05,85.47000122070312
2024-08-06,86.2699966430664
2024-08-07,85.91999816894531
2024-08-08,86.06999969482422
2024-08-09,86.66999816894531
2024-08-12,87.38999938964844
2024-08-13,87.55000305175781
2024-08-14,87.97000122070312
2024-08-15,89.37000274658203
2024-08-16,88.69000244140625
2024-08-19,90.93000030517578
2024-08-20,89.55999755859375
2024-08-21,91.94999694824219
2024-08-22,93.0
2024-08-23,94.55000305175781
2024-08-26,93.8499984741211
2024-08-27,93.19000244140625
2024-08-28,92.7699966430664
2024-08-29,93.69999694824219
2024-08-30,95.51000213623047
2024-09-03,89.29000091552734
2024-09-04,88.91999816894531
2024-09-05,87.48999786376953
2024-09-06,87.4000015258789
2024-09-09,88.58999633789062
2024-09-10,88.26000213623047
2024-09-11,91.73999786376953
2024-09-12,93.47000122070312
2024-09-13,94.12000274658203
2024-09-16,96.16000366210938
2024-09-17,96.18000030517578
2024-09-18,96.93000030517578
2024-09-19,102.44999694824219
2024-09-20,104.05000305175781
2024-09-23,107.81999969482422
2024-09-24,107.38999938964844
2024-09-25,107.30000305175781
2024-09-26,107.0199966430664
2024-09-27,107.08999633789062
2024-09-30,107.83999633789062
2024-10-01,106.5999984741211
2024-10-02,107.31999969482422
2024-10-03,107.19000244140625
2024-10-04,107.70999908447266
2024-10-07,107.83000183105469
2024-10-08,109.1500015258789
2024-10-09,109.4800033569336
2024-10-10,108.58999633789062
2024-10-11,112.44999694824219
2024-10-14,112.02999877929688
2024-10-15,110.98999786376953
2024-10-16,110.86000061035156
2024-10-17,111.11000061035156
2024-10-18,109.33999633789062
2024-10-21,109.80999755859375
2024-10-22,107.12999725341797
2024-10-23,106.88999938964844
2024-10-24,106.26000213623047
2024-10-25,111.19000244140625
2024-10-28,121.33000183105469
2024-10-29,119.20999908447266
2024-10-30,115.11000061035156
2024-10-31,114.22000122070312
2024-11-01,113.47000122070312
2024-11-04,112.45999908447266
2024-11-05,113.0199966430664
2024-11-06,120.25
2024-11-07,119.0999984741211
2024-11-08,138.24000549316406
2024-11-11,140.75
2024-11-12,137.72999572753906
2024-11-13,134.6300048828125
2024-11-14,133.17999267578125
2024-11-15,133.4600067138672
2024-11-18,131.33999633789062
2024-11-19,131.16000366210938
2024-11-20,132.0500030517578
2024-11-21,135.55999755859375
