Date,VKTX
2022-06-21,2.4700000286102295
2022-06-22,2.5799999237060547
2022-06-23,2.8299999237060547
2022-06-24,2.880000114440918
2022-06-27,2.799999952316284
2022-06-28,2.7100000381469727
2022-06-29,2.7699999809265137
2022-06-30,2.890000104904175
2022-07-01,2.819999933242798
2022-07-05,3.0
2022-07-06,3.0899999141693115
2022-07-07,3.5199999809265137
2022-07-08,3.4100000858306885
2022-07-11,3.5199999809265137
2022-07-12,3.5299999713897705
2022-07-13,3.609999895095825
2022-07-14,3.5899999141693115
2022-07-15,3.700000047683716
2022-07-18,3.4800000190734863
2022-07-19,3.5199999809265137
2022-07-20,3.5399999618530273
2022-07-21,3.549999952316284
2022-07-22,3.380000114440918
2022-07-25,3.2899999618530273
2022-07-26,3.259999990463257
2022-07-27,3.180000066757202
2022-07-28,3.190000057220459
2022-07-29,3.009999990463257
2022-08-01,2.869999885559082
2022-08-02,3.109999895095825
2022-08-03,2.8499999046325684
2022-08-04,3.180000066757202
2022-08-05,3.430000066757202
2022-08-08,3.569999933242798
2022-08-09,3.4100000858306885
2022-08-10,3.609999895095825
2022-08-11,3.5799999237060547
2022-08-12,3.759999990463257
2022-08-15,3.890000104904175
2022-08-16,3.7699999809265137
2022-08-17,3.7300000190734863
2022-08-18,3.6500000953674316
2022-08-19,3.559999942779541
2022-08-22,3.5299999713897705
2022-08-23,3.5899999141693115
2022-08-24,3.640000104904175
2022-08-25,3.5399999618530273
2022-08-26,3.3299999237060547
2022-08-29,3.309999942779541
2022-08-30,3.190000057220459
2022-08-31,3.180000066757202
2022-09-01,3.2300000190734863
2022-09-02,3.1700000762939453
2022-09-06,3.0899999141693115
2022-09-07,3.1600000858306885
2022-09-08,3.200000047683716
2022-09-09,3.1500000953674316
2022-09-12,3.25
2022-09-13,3.2300000190734863
2022-09-14,3.2100000381469727
2022-09-15,3.319999933242798
2022-09-16,3.2300000190734863
2022-09-19,3.0899999141693115
2022-09-20,3.069999933242798
2022-09-21,2.9100000858306885
2022-09-22,2.8499999046325684
2022-09-23,2.6600000858306885
2022-09-26,2.549999952316284
2022-09-27,2.5999999046325684
2022-09-28,2.7100000381469727
2022-09-29,2.75
2022-09-30,2.7200000286102295
2022-10-03,2.7200000286102295
2022-10-04,2.7699999809265137
2022-10-05,2.9000000953674316
2022-10-06,2.950000047683716
2022-10-07,2.869999885559082
2022-10-10,2.8299999237060547
2022-10-11,2.940000057220459
2022-10-12,3.0299999713897705
2022-10-13,3.180000066757202
2022-10-14,3.2699999809265137
2022-10-17,3.759999990463257
2022-10-18,4.039999961853027
2022-10-19,3.549999952316284
2022-10-20,3.75
2022-10-21,4.099999904632568
2022-10-24,4.039999961853027
2022-10-25,4.090000152587891
2022-10-26,4.150000095367432
2022-10-27,4.03000020980835
2022-10-28,4.159999847412109
2022-10-31,4.099999904632568
2022-11-01,4.369999885559082
2022-11-02,4.289999961853027
2022-11-03,4.400000095367432
2022-11-04,4.239999771118164
2022-11-07,4.25
2022-11-08,4.269999980926514
2022-11-09,4.210000038146973
2022-11-10,4.110000133514404
2022-11-11,4.179999828338623
2022-11-14,4.329999923706055
2022-11-15,4.46999979019165
2022-11-16,4.159999847412109
2022-11-17,4.099999904632568
2022-11-18,4.0
2022-11-21,4.010000228881836
2022-11-22,4.059999942779541
2022-11-23,4.090000152587891
2022-11-25,4.010000228881836
2022-11-28,4.010000228881836
2022-11-29,3.940000057220459
2022-11-30,4.050000190734863
2022-12-01,4.130000114440918
2022-12-02,4.260000228881836
2022-12-05,3.9700000286102295
2022-12-06,3.7200000286102295
2022-12-07,3.75
2022-12-08,3.759999990463257
2022-12-09,3.680000066757202
2022-12-12,3.549999952316284
2022-12-13,3.640000104904175
2022-12-14,3.680000066757202
2022-12-15,3.8499999046325684
2022-12-16,4.019999980926514
2022-12-19,6.989999771118164
2022-12-20,7.190000057220459
2022-12-21,7.889999866485596
2022-12-22,8.09000015258789
2022-12-23,8.449999809265137
2022-12-27,8.109999656677246
2022-12-28,8.989999771118164
2022-12-29,9.319999694824219
2022-12-30,9.399999618530273
2023-01-03,8.520000457763672
2023-01-04,8.420000076293945
2023-01-05,8.079999923706055
2023-01-06,8.4399995803833
2023-01-09,8.420000076293945
2023-01-10,9.109999656677246
2023-01-11,8.539999961853027
2023-01-12,8.770000457763672
2023-01-13,8.949999809265137
2023-01-17,9.180000305175781
2023-01-18,9.15999984741211
2023-01-19,8.720000267028809
2023-01-20,8.680000305175781
2023-01-23,8.4399995803833
2023-01-24,8.619999885559082
2023-01-25,8.529999732971191
2023-01-26,8.399999618530273
2023-01-27,8.569999694824219
2023-01-30,8.430000305175781
2023-01-31,8.760000228881836
2023-02-01,8.800000190734863
2023-02-02,9.1899995803833
2023-02-03,9.100000381469727
2023-02-06,9.5600004196167
2023-02-07,9.960000038146973
2023-02-08,9.5600004196167
2023-02-09,10.680000305175781
2023-02-10,10.670000076293945
2023-02-13,10.630000114440918
2023-02-14,10.770000457763672
2023-02-15,11.140000343322754
2023-02-16,11.4399995803833
2023-02-17,11.289999961853027
2023-02-21,11.029999732971191
2023-02-22,10.989999771118164
2023-02-23,11.449999809265137
2023-02-24,11.0
2023-02-27,10.989999771118164
2023-02-28,11.010000228881836
2023-03-01,11.390000343322754
2023-03-02,11.470000267028809
2023-03-03,11.829999923706055
2023-03-06,11.520000457763672
2023-03-07,11.329999923706055
2023-03-08,11.5
2023-03-09,11.0
2023-03-10,10.350000381469727
2023-03-13,10.529999732971191
2023-03-14,10.899999618530273
2023-03-15,10.680000305175781
2023-03-16,10.9399995803833
2023-03-17,11.829999923706055
2023-03-20,11.630000114440918
2023-03-21,9.380000114440918
2023-03-22,9.579999923706055
2023-03-23,9.229999542236328
2023-03-24,8.850000381469727
2023-03-27,9.119999885559082
2023-03-28,15.4399995803833
2023-03-29,15.930000305175781
2023-03-30,17.329999923706055
2023-03-31,16.649999618530273
2023-04-03,17.56999969482422
2023-04-04,17.049999237060547
2023-04-05,16.31999969482422
2023-04-06,16.68000030517578
2023-04-10,16.940000534057617
2023-04-11,17.690000534057617
2023-04-12,17.729999542236328
2023-04-13,18.6200008392334
2023-04-14,18.75
2023-04-17,19.6299991607666
2023-04-18,20.3799991607666
2023-04-19,21.270000457763672
2023-04-20,20.459999084472656
2023-04-21,21.209999084472656
2023-04-24,21.329999923706055
2023-04-25,19.8799991607666
2023-04-26,19.549999237060547
2023-04-27,19.610000610351562
2023-04-28,21.309999465942383
2023-05-01,22.1200008392334
2023-05-02,21.0
2023-05-03,21.450000762939453
2023-05-04,21.670000076293945
2023-05-05,22.860000610351562
2023-05-08,22.860000610351562
2023-05-09,22.450000762939453
2023-05-10,22.690000534057617
2023-05-11,22.90999984741211
2023-05-12,22.530000686645508
2023-05-15,21.989999771118164
2023-05-16,24.645000457763672
2023-05-17,24.40999984741211
2023-05-18,23.18000030517578
2023-05-19,22.969999313354492
2023-05-22,24.350000381469727
2023-05-23,22.780000686645508
2023-05-24,21.860000610351562
2023-05-25,20.899999618530273
2023-05-26,21.309999465942383
2023-05-30,20.639999389648438
2023-05-31,21.959999084472656
2023-06-01,21.969999313354492
2023-06-02,22.280000686645508
2023-06-05,23.06999969482422
2023-06-06,24.049999237060547
2023-06-07,24.360000610351562
2023-06-08,24.790000915527344
2023-06-09,24.270000457763672
2023-06-12,23.735000610351562
2023-06-13,23.15999984741211
2023-06-14,22.389999389648438
2023-06-15,22.459999084472656
2023-06-16,21.079999923706055
2023-06-20,21.809999465942383
2023-06-21,21.459999084472656
2023-06-22,21.799999237060547
2023-06-23,20.399999618530273
2023-06-26,18.139999389648438
2023-06-27,14.835000038146973
2023-06-28,15.510000228881836
2023-06-29,15.619999885559082
2023-06-30,16.209999084472656
2023-07-03,15.4399995803833
2023-07-05,15.670000076293945
2023-07-06,15.989999771118164
2023-07-07,15.380000114440918
2023-07-10,15.979999542236328
2023-07-11,16.0
2023-07-12,15.390000343322754
2023-07-13,15.739999771118164
2023-07-14,15.579999923706055
2023-07-17,15.479999542236328
2023-07-18,15.40999984741211
2023-07-19,15.220000267028809
2023-07-20,15.199999809265137
2023-07-21,15.359999656677246
2023-07-24,14.510000228881836
2023-07-25,14.489999771118164
2023-07-26,14.279999732971191
2023-07-27,13.710000038146973
2023-07-28,14.4399995803833
2023-07-31,14.5
2023-08-01,14.15999984741211
2023-08-02,13.90999984741211
2023-08-03,13.5
2023-08-04,13.100000381469727
2023-08-07,12.710000038146973
2023-08-08,14.220000267028809
2023-08-09,14.59000015258789
2023-08-10,14.880000114440918
2023-08-11,15.100000381469727
2023-08-14,14.6899995803833
2023-08-15,14.8100004196167
2023-08-16,14.199999809265137
2023-08-17,14.140000343322754
2023-08-18,13.979999542236328
2023-08-21,14.220000267028809
2023-08-22,14.369999885559082
2023-08-23,14.34000015258789
2023-08-24,13.59000015258789
2023-08-25,13.619999885559082
2023-08-28,14.020000457763672
2023-08-29,13.850000381469727
2023-08-30,13.675000190734863
2023-08-31,13.8100004196167
2023-09-01,14.510000228881836
2023-09-05,14.15999984741211
2023-09-06,14.630000114440918
2023-09-07,14.609999656677246
2023-09-08,15.890000343322754
2023-09-11,15.779999732971191
2023-09-12,15.180000305175781
2023-09-13,15.149999618530273
2023-09-14,15.0
2023-09-15,14.770000457763672
2023-09-18,13.8149995803833
2023-09-19,13.800000190734863
2023-09-20,13.489999771118164
2023-09-21,13.3100004196167
2023-09-22,12.880000114440918
2023-09-25,11.664999961853027
2023-09-26,11.925000190734863
2023-09-27,10.920000076293945
2023-09-28,11.220000267028809
2023-09-29,11.069999694824219
2023-10-02,10.869999885559082
2023-10-03,10.770000457763672
2023-10-04,10.729999542236328
2023-10-05,11.15999984741211
2023-10-06,11.729999542236328
2023-10-09,11.5600004196167
2023-10-10,11.350000381469727
2023-10-11,10.90999984741211
2023-10-12,11.09000015258789
2023-10-13,10.949999809265137
2023-10-16,10.760000228881836
2023-10-17,10.720000267028809
2023-10-18,10.380000114440918
2023-10-19,10.100000381469727
2023-10-20,10.029999732971191
2023-10-23,10.380000114440918
2023-10-24,10.649999618530273
2023-10-25,10.670000076293945
2023-10-26,9.664999961853027
2023-10-27,9.239999771118164
2023-10-30,9.579999923706055
2023-10-31,9.8100004196167
2023-11-01,9.569999694824219
2023-11-02,9.779999732971191
2023-11-03,10.550000190734863
2023-11-06,10.40999984741211
2023-11-07,10.329999923706055
2023-11-08,10.09000015258789
2023-11-09,9.5
2023-11-10,9.779999732971191
2023-11-13,9.930000305175781
2023-11-14,11.170000076293945
2023-11-15,11.029999732971191
2023-11-16,10.529999732971191
2023-11-17,11.270000457763672
2023-11-20,11.770000457763672
2023-11-21,11.350000381469727
2023-11-22,11.5600004196167
2023-11-24,12.279999732971191
2023-11-27,12.0
2023-11-28,11.720000267028809
2023-11-29,11.829999923706055
2023-11-30,12.220000267028809
2023-12-01,13.010000228881836
2023-12-04,15.079999923706055
2023-12-05,17.360000610351562
2023-12-06,17.239999771118164
2023-12-07,18.040000915527344
2023-12-08,18.479999542236328
2023-12-11,17.450000762939453
2023-12-12,18.34000015258789
2023-12-13,19.40999984741211
2023-12-14,19.219999313354492
2023-12-15,18.899999618530273
2023-12-18,19.170000076293945
2023-12-19,19.149999618530273
2023-12-20,17.6200008392334
2023-12-21,18.010000228881836
2023-12-22,19.0
2023-12-26,19.139999389648438
2023-12-27,19.639999389648438
2023-12-28,19.270000457763672
2023-12-29,18.610000610351562
2024-01-02,18.280000686645508
2024-01-03,17.399999618530273
2024-01-04,18.579999923706055
2024-01-05,18.190000534057617
2024-01-08,19.479999542236328
2024-01-09,21.559999465942383
2024-01-10,21.670000076293945
2024-01-11,21.030000686645508
2024-01-12,21.440000534057617
2024-01-16,21.260000228881836
2024-01-17,21.420000076293945
2024-01-18,20.940000534057617
2024-01-19,21.770000457763672
2024-01-22,22.84000015258789
2024-01-23,23.270000457763672
2024-01-24,21.450000762939453
2024-01-25,21.510000228881836
2024-01-26,21.3700008392334
2024-01-29,23.90999984741211
2024-01-30,23.81999969482422
2024-01-31,24.139999389648438
2024-02-01,23.950000762939453
2024-02-02,23.450000762939453
2024-02-05,24.65999984741211
2024-02-06,24.610000610351562
2024-02-07,24.479999542236328
2024-02-08,28.889999389648438
2024-02-09,30.579999923706055
2024-02-12,31.725000381469727
2024-02-13,30.600000381469727
2024-02-14,32.22999954223633
2024-02-15,31.850000381469727
2024-02-16,36.20000076293945
2024-02-20,35.7400016784668
2024-02-21,35.18000030517578
2024-02-22,35.65999984741211
2024-02-23,37.41999816894531
2024-02-26,38.47999954223633
2024-02-27,85.05000305175781
2024-02-28,94.5
2024-02-29,77.05000305175781
2024-03-01,85.22000122070312
2024-03-04,91.33999633789062
2024-03-05,87.9000015258789
2024-03-06,91.18000030517578
2024-03-07,74.0
2024-03-08,71.77999877929688
2024-03-11,63.439998626708984
2024-03-12,67.0999984741211
2024-03-13,71.95999908447266
2024-03-14,65.05000305175781
2024-03-15,62.560001373291016
2024-03-18,63.349998474121094
2024-03-19,65.18000030517578
2024-03-20,71.04000091552734
2024-03-21,70.58999633789062
2024-03-22,69.55000305175781
2024-03-25,69.19000244140625
2024-03-26,80.83000183105469
2024-03-27,83.33999633789062
2024-03-28,82.0
2024-04-01,79.5
2024-04-02,77.3499984741211
2024-04-03,78.44000244140625
2024-04-04,73.68000030517578
2024-04-05,76.44999694824219
2024-04-08,75.87999725341797
2024-04-09,72.83000183105469
2024-04-10,71.6500015258789
2024-04-11,70.87000274658203
2024-04-12,68.62000274658203
2024-04-15,66.94999694824219
2024-04-16,67.94999694824219
2024-04-17,66.47000122070312
2024-04-18,64.66999816894531
2024-04-19,63.41999816894531
2024-04-22,63.849998474121094
2024-04-23,64.93000030517578
2024-04-24,65.06999969482422
2024-04-25,68.86000061035156
2024-04-26,74.30999755859375
2024-04-29,75.41999816894531
2024-04-30,79.58000183105469
2024-05-01,76.43000030517578
2024-05-02,75.76000213623047
2024-05-03,76.97000122070312
2024-05-06,78.20999908447266
2024-05-07,79.61000061035156
2024-05-08,79.91000366210938
2024-05-09,80.19999694824219
2024-05-10,73.63999938964844
2024-05-13,72.3499984741211
2024-05-14,72.5
2024-05-15,78.01000213623047
2024-05-16,69.05999755859375
2024-05-17,67.0
2024-05-20,67.51499938964844
2024-05-21,64.2300033569336
2024-05-22,63.0099983215332
2024-05-23,61.56999969482422
2024-05-24,62.75
2024-05-28,65.36000061035156
2024-05-29,63.810001373291016
2024-05-30,61.779998779296875
2024-05-31,62.2599983215332
2024-06-03,62.27000045776367
2024-06-04,56.22999954223633
2024-06-05,58.880001068115234
2024-06-06,55.0099983215332
2024-06-07,55.9900016784668
2024-06-10,56.380001068115234
2024-06-11,52.72999954223633
2024-06-12,52.459999084472656
2024-06-13,52.099998474121094
2024-06-14,52.02000045776367
2024-06-17,52.02000045776367
2024-06-18,50.63999938964844
2024-06-20,50.43000030517578
2024-06-21,52.7400016784668
2024-06-24,52.119998931884766
2024-06-25,47.79999923706055
2024-06-26,47.38999938964844
2024-06-27,50.77000045776367
2024-06-28,53.0099983215332
2024-07-01,55.31999969482422
2024-07-02,51.540000915527344
2024-07-03,50.470001220703125
2024-07-05,51.27000045776367
2024-07-08,51.0099983215332
2024-07-09,54.150001525878906
2024-07-10,57.9900016784668
2024-07-11,58.630001068115234
2024-07-12,57.18000030517578
2024-07-15,59.380001068115234
2024-07-16,57.0
2024-07-17,49.84000015258789
2024-07-18,50.099998474121094
2024-07-19,50.900001525878906
2024-07-22,51.709999084472656
2024-07-23,51.540000915527344
2024-07-24,50.40999984741211
2024-07-25,64.68000030517578
2024-07-26,65.9800033569336
2024-07-29,61.25
2024-07-30,56.52000045776367
2024-07-31,57.0
2024-08-01,54.650001525878906
2024-08-02,53.04999923706055
2024-08-05,52.0
2024-08-06,53.33000183105469
2024-08-07,50.86000061035156
2024-08-08,55.77000045776367
2024-08-09,57.15999984741211
2024-08-12,58.38999938964844
2024-08-13,56.20000076293945
2024-08-14,58.20000076293945
2024-08-15,57.0
2024-08-16,56.709999084472656
2024-08-19,66.62999725341797
2024-08-20,66.13999938964844
2024-08-21,64.76000213623047
2024-08-22,64.3499984741211
2024-08-23,64.62999725341797
2024-08-26,65.5199966430664
2024-08-27,61.40999984741211
2024-08-28,61.15999984741211
2024-08-29,62.650001525878906
2024-08-30,64.12000274658203
2024-09-03,58.38999938964844
2024-09-04,58.099998474121094
2024-09-05,55.38999938964844
2024-09-06,54.130001068115234
2024-09-09,54.779998779296875
2024-09-10,54.650001525878906
2024-09-11,60.83000183105469
2024-09-12,62.810001373291016
2024-09-13,66.7300033569336
2024-09-16,67.0999984741211
2024-09-17,62.939998626708984
2024-09-18,64.44999694824219
2024-09-19,68.16000366210938
2024-09-20,70.47000122070312
2024-09-23,65.01000213623047
2024-09-24,61.93000030517578
2024-09-25,63.130001068115234
2024-09-26,62.31999969482422
2024-09-27,61.630001068115234
2024-09-30,63.310001373291016
2024-10-01,62.0
2024-10-02,64.69000244140625
2024-10-03,64.11000061035156
2024-10-04,64.95999908447266
2024-10-07,63.0099983215332
2024-10-08,66.68000030517578
2024-10-09,62.63999938964844
2024-10-10,62.45000076293945
2024-10-11,65.83999633789062
2024-10-14,65.80000305175781
2024-10-15,65.37999725341797
2024-10-16,65.8499984741211
2024-10-17,64.61499786376953
2024-10-18,65.80000305175781
2024-10-21,64.33999633789062
2024-10-22,62.029998779296875
2024-10-23,60.38999938964844
2024-10-24,73.22000122070312
2024-10-25,78.02999877929688
2024-10-28,74.5199966430664
2024-10-29,73.3499984741211
2024-10-30,71.75
2024-10-31,72.54000091552734
2024-11-01,72.87999725341797
2024-11-04,63.13999938964844
2024-11-05,64.62999725341797
2024-11-06,65.87000274658203
2024-11-07,68.8499984741211
2024-11-08,68.4800033569336
2024-11-11,62.970001220703125
2024-11-12,60.599998474121094
2024-11-13,55.060001373291016
2024-11-14,53.56999969482422
2024-11-15,49.58000183105469
2024-11-18,49.11000061035156
2024-11-19,51.5099983215332
2024-11-20,51.529998779296875
2024-11-21,51.630001068115234
