Date,MCHP
2023-01-06,72.7699966430664
2023-01-09,73.80000305175781
2023-01-10,75.44999694824219
2023-01-11,75.4000015258789
2023-01-12,75.23999786376953
2023-01-13,74.91999816894531
2023-01-17,74.48999786376953
2023-01-18,73.9000015258789
2023-01-19,71.75
2023-01-20,73.5999984741211
2023-01-23,76.30999755859375
2023-01-24,75.72000122070312
2023-01-25,76.12999725341797
2023-01-26,78.26000213623047
2023-01-27,77.68000030517578
2023-01-30,75.68000030517578
2023-01-31,77.62000274658203
2023-02-01,81.16000366210938
2023-02-02,84.52999877929688
2023-02-03,85.33999633789062
2023-02-06,84.47000122070312
2023-02-07,86.5199966430664
2023-02-08,84.79000091552734
2023-02-09,84.88999938964844
2023-02-10,82.5999984741211
2023-02-13,84.33000183105469
2023-02-14,84.87999725341797
2023-02-15,85.91000366210938
2023-02-16,84.63999938964844
2023-02-17,83.2699966430664
2023-02-21,80.68000030517578
2023-02-22,79.77999877929688
2023-02-23,81.19999694824219
2023-02-24,79.68000030517578
2023-02-27,80.62000274658203
2023-02-28,81.02999877929688
2023-03-01,80.77999877929688
2023-03-02,81.05000305175781
2023-03-03,82.5999984741211
2023-03-06,81.97000122070312
2023-03-07,82.11000061035156
2023-03-08,84.5199966430664
2023-03-09,83.26000213623047
2023-03-10,81.56999969482422
2023-03-13,81.27999877929688
2023-03-14,83.23999786376953
2023-03-15,80.51000213623047
2023-03-16,82.25
2023-03-17,80.70999908447266
2023-03-20,82.29000091552734
2023-03-21,82.29000091552734
2023-03-22,80.56999969482422
2023-03-23,82.30000305175781
2023-03-24,79.43000030517578
2023-03-27,77.55000305175781
2023-03-28,77.86000061035156
2023-03-29,80.87000274658203
2023-03-30,82.77999877929688
2023-03-31,83.77999877929688
2023-04-03,82.70999908447266
2023-04-04,81.63999938964844
2023-04-05,79.5199966430664
2023-04-06,78.69999694824219
2023-04-10,80.55000305175781
2023-04-11,80.55000305175781
2023-04-12,79.2300033569336
2023-04-13,80.12999725341797
2023-04-14,79.52999877929688
2023-04-17,80.54000091552734
2023-04-18,80.7699966430664
2023-04-19,79.37999725341797
2023-04-20,77.5
2023-04-21,76.80000305175781
2023-04-24,77.2699966430664
2023-04-25,74.37000274658203
2023-04-26,74.11000061035156
2023-04-27,71.80000305175781
2023-04-28,72.98999786376953
2023-05-01,75.37999725341797
2023-05-02,76.12000274658203
2023-05-03,76.25
2023-05-04,76.02999877929688
2023-05-05,75.18000030517578
2023-05-08,74.2699966430664
2023-05-09,72.70999908447266
2023-05-10,74.16999816894531
2023-05-11,73.1500015258789
2023-05-12,73.80999755859375
2023-05-15,75.37999725341797
2023-05-16,74.05000305175781
2023-05-17,76.5999984741211
2023-05-18,78.30000305175781
2023-05-19,77.87000274658203
2023-05-22,79.19000244140625
2023-05-23,77.62000274658203
2023-05-24,73.62000274658203
2023-05-25,74.13999938964844
2023-05-26,78.31999969482422
2023-05-30,76.8499984741211
2023-05-31,75.26000213623047
2023-06-01,76.66000366210938
2023-06-02,77.19999694824219
2023-06-05,75.2699966430664
2023-06-06,77.5
2023-06-07,80.98999786376953
2023-06-08,80.75
2023-06-09,80.06999969482422
2023-06-12,82.91999816894531
2023-06-13,85.70999908447266
2023-06-14,86.63999938964844
2023-06-15,85.37000274658203
2023-06-16,85.48999786376953
2023-06-20,84.38999938964844
2023-06-21,82.95999908447266
2023-06-22,83.12000274658203
2023-06-23,81.97000122070312
2023-06-26,82.83999633789062
2023-06-27,86.77999877929688
2023-06-28,85.87999725341797
2023-06-29,86.9800033569336
2023-06-30,89.58999633789062
2023-07-03,90.69000244140625
2023-07-05,88.43000030517578
2023-07-06,86.88999938964844
2023-07-07,86.62000274658203
2023-07-10,88.88999938964844
2023-07-11,88.38999938964844
2023-07-12,90.70999908447266
2023-07-13,92.36000061035156
2023-07-14,89.72000122070312
2023-07-17,92.18000030517578
2023-07-18,93.33999633789062
2023-07-19,91.7300033569336
2023-07-20,88.23999786376953
2023-07-21,89.72000122070312
2023-07-24,88.87000274658203
2023-07-25,90.83999633789062
2023-07-26,88.33000183105469
2023-07-27,90.43000030517578
2023-07-28,93.0999984741211
2023-07-31,93.94000244140625
2023-08-01,93.3499984741211
2023-08-02,90.2699966430664
2023-08-03,89.5199966430664
2023-08-04,83.45999908447266
2023-08-07,84.80999755859375
2023-08-08,84.52999877929688
2023-08-09,84.05999755859375
2023-08-10,83.30999755859375
2023-08-11,81.7699966430664
2023-08-14,83.04000091552734
2023-08-15,80.88999938964844
2023-08-16,79.7699966430664
2023-08-17,79.0999984741211
2023-08-18,79.41000366210938
2023-08-21,80.5199966430664
2023-08-22,80.2300033569336
2023-08-23,80.58999633789062
2023-08-24,77.76000213623047
2023-08-25,79.37000274658203
2023-08-28,80.29000091552734
2023-08-29,81.97000122070312
2023-08-30,81.98999786376953
2023-08-31,81.83999633789062
2023-09-01,82.29000091552734
2023-09-05,81.55999755859375
2023-09-06,81.05999755859375
2023-09-07,79.0999984741211
2023-09-08,78.77999877929688
2023-09-11,79.45999908447266
2023-09-12,78.37000274658203
2023-09-13,78.66999816894531
2023-09-14,80.02999877929688
2023-09-15,77.62999725341797
2023-09-18,77.94999694824219
2023-09-19,77.77999877929688
2023-09-20,76.72000122070312
2023-09-21,76.08999633789062
2023-09-22,77.08000183105469
2023-09-25,77.43000030517578
2023-09-26,76.05000305175781
2023-09-27,76.5
2023-09-28,78.61000061035156
2023-09-29,78.05000305175781
2023-10-02,78.37000274658203
2023-10-03,76.75
2023-10-04,77.7699966430664
2023-10-05,77.3499984741211
2023-10-06,79.54000091552734
2023-10-09,79.43000030517578
2023-10-10,80.77999877929688
2023-10-11,81.2300033569336
2023-10-12,80.51000213623047
2023-10-13,77.45999908447266
2023-10-16,78.94999694824219
2023-10-17,78.91000366210938
2023-10-18,77.98999786376953
2023-10-19,76.79000091552734
2023-10-20,75.36000061035156
2023-10-23,74.38999938964844
2023-10-24,76.02999877929688
2023-10-25,71.37999725341797
2023-10-26,72.76000213623047
2023-10-27,72.26000213623047
2023-10-30,70.66000366210938
2023-10-31,71.29000091552734
2023-11-01,71.04000091552734
2023-11-02,73.5999984741211
2023-11-03,76.43000030517578
2023-11-06,75.12000274658203
2023-11-07,75.30999755859375
2023-11-08,75.36000061035156
2023-11-09,73.69999694824219
2023-11-10,77.55999755859375
2023-11-13,76.62000274658203
2023-11-14,81.27999877929688
2023-11-15,82.5
2023-11-16,82.16000366210938
2023-11-17,83.52999877929688
2023-11-20,84.70999908447266
2023-11-21,82.51000213623047
2023-11-22,82.45999908447266
2023-11-24,83.26000213623047
2023-11-27,81.76000213623047
2023-11-28,81.81999969482422
2023-11-29,82.9800033569336
2023-11-30,83.44000244140625
2023-12-01,84.66000366210938
2023-12-04,84.48999786376953
2023-12-05,83.55000305175781
2023-12-06,83.62000274658203
2023-12-07,85.80999755859375
2023-12-08,86.08000183105469
2023-12-11,88.91000366210938
2023-12-12,89.2300033569336
2023-12-13,89.86000061035156
2023-12-14,92.95999908447266
2023-12-15,92.19999694824219
2023-12-18,91.30999755859375
2023-12-19,91.38999938964844
2023-12-20,88.55000305175781
2023-12-21,89.87999725341797
2023-12-22,90.19000244140625
2023-12-26,91.30999755859375
2023-12-27,91.12000274658203
2023-12-28,90.83999633789062
2023-12-29,90.18000030517578
2024-01-02,86.55999755859375
2024-01-03,84.56999969482422
2024-01-04,83.4000015258789
2024-01-05,83.98999786376953
2024-01-08,85.63999938964844
2024-01-09,85.33999633789062
2024-01-10,85.44000244140625
2024-01-11,85.69999694824219
2024-01-12,85.41000366210938
2024-01-16,85.16000366210938
2024-01-17,83.33999633789062
2024-01-18,86.16000366210938
2024-01-19,89.44000244140625
2024-01-22,90.73999786376953
2024-01-23,91.98999786376953
2024-01-24,90.55999755859375
2024-01-25,89.6500015258789
2024-01-26,86.91999816894531
2024-01-29,87.2300033569336
2024-01-30,85.95999908447266
2024-01-31,85.18000030517578
2024-02-01,85.6500015258789
2024-02-02,84.29000091552734
2024-02-05,85.45999908447266
2024-02-06,83.25
2024-02-07,83.30999755859375
2024-02-08,84.3499984741211
2024-02-09,85.44000244140625
2024-02-12,83.94999694824219
2024-02-13,80.66999816894531
2024-02-14,80.58000183105469
2024-02-15,82.51000213623047
2024-02-16,81.61000061035156
2024-02-20,82.4000015258789
2024-02-21,83.4800033569336
2024-02-22,83.9000015258789
2024-02-23,82.83999633789062
2024-02-26,82.9000015258789
2024-02-27,82.94000244140625
2024-02-28,82.18000030517578
2024-02-29,84.13999938964844
2024-03-01,87.0
2024-03-04,86.91999816894531
2024-03-05,85.63999938964844
2024-03-06,87.80999755859375
2024-03-07,93.33999633789062
2024-03-08,88.83999633789062
2024-03-11,90.56999969482422
2024-03-12,91.97000122070312
2024-03-13,90.54000091552734
2024-03-14,88.9800033569336
2024-03-15,88.63999938964844
2024-03-18,88.08000183105469
2024-03-19,87.27999877929688
2024-03-20,88.33999633789062
2024-03-21,88.87000274658203
2024-03-22,88.04000091552734
2024-03-25,87.6500015258789
2024-03-26,86.23999786376953
2024-03-27,89.19000244140625
2024-03-28,89.70999908447266
2024-04-01,89.73999786376953
2024-04-02,87.9800033569336
2024-04-03,88.13999938964844
2024-04-04,86.26000213623047
2024-04-05,87.56999969482422
2024-04-08,89.1500015258789
2024-04-09,91.66999816894531
2024-04-10,88.08999633789062
2024-04-11,89.27999877929688
2024-04-12,85.63999938964844
2024-04-15,85.69999694824219
2024-04-16,85.93000030517578
2024-04-17,85.06999969482422
2024-04-18,84.20999908447266
2024-04-19,81.68000030517578
2024-04-22,83.52999877929688
2024-04-23,86.19000244140625
2024-04-24,90.68000030517578
2024-04-25,92.20999908447266
2024-04-26,93.5999984741211
2024-04-29,93.18000030517578
2024-04-30,91.9800033569336
2024-05-01,88.79000091552734
2024-05-02,89.45999908447266
2024-05-03,91.36000061035156
2024-05-06,93.76000213623047
2024-05-07,92.05999755859375
2024-05-08,91.98999786376953
2024-05-09,91.4800033569336
2024-05-10,91.5
2024-05-13,92.54000091552734
2024-05-14,93.86000061035156
2024-05-15,95.36000061035156
2024-05-16,94.23999786376953
2024-05-17,94.33000183105469
2024-05-20,96.45999908447266
2024-05-21,95.77999877929688
2024-05-22,99.48999786376953
2024-05-23,98.13999938964844
2024-05-24,98.2300033569336
2024-05-28,98.81999969482422
2024-05-29,95.55999755859375
2024-05-30,96.33000183105469
2024-05-31,97.2300033569336
2024-06-03,95.62000274658203
2024-06-04,94.0
2024-06-05,94.30000305175781
2024-06-06,93.36000061035156
2024-06-07,92.8499984741211
2024-06-10,94.30000305175781
2024-06-11,93.52999877929688
2024-06-12,94.5199966430664
2024-06-13,92.80999755859375
2024-06-14,91.3499984741211
2024-06-17,91.0199966430664
2024-06-18,93.44999694824219
2024-06-20,89.0199966430664
2024-06-21,91.58000183105469
2024-06-24,89.18000030517578
2024-06-25,89.1500015258789
2024-06-26,90.05000305175781
2024-06-27,89.43000030517578
2024-06-28,91.5
2024-07-01,91.58999633789062
2024-07-02,92.05999755859375
2024-07-03,93.58000183105469
2024-07-05,92.13999938964844
2024-07-08,93.26000213623047
2024-07-09,92.33999633789062
2024-07-10,95.9800033569336
2024-07-11,92.08999633789062
2024-07-12,92.61000061035156
2024-07-15,92.08999633789062
2024-07-16,94.80999755859375
2024-07-17,91.5199966430664
2024-07-18,91.5199966430664
2024-07-19,88.7699966430664
2024-07-22,93.12000274658203
2024-07-23,89.70999908447266
2024-07-24,86.56999969482422
2024-07-25,85.02999877929688
2024-07-26,86.83000183105469
2024-07-29,87.95999908447266
2024-07-30,86.54000091552734
2024-07-31,88.77999877929688
2024-08-01,84.37000274658203
2024-08-02,75.43000030517578
2024-08-05,73.86000061035156
2024-08-06,74.66999816894531
2024-08-07,72.0
2024-08-08,77.27999877929688
2024-08-09,76.08999633789062
2024-08-12,76.41999816894531
2024-08-13,79.13999938964844
2024-08-14,78.0999984741211
2024-08-15,81.30000305175781
2024-08-16,80.8499984741211
2024-08-19,82.02999877929688
2024-08-20,80.27999877929688
2024-08-21,82.80999755859375
2024-08-22,79.77999877929688
2024-08-23,81.79000091552734
2024-08-26,80.30000305175781
2024-08-27,80.94000244140625
2024-08-28,79.4000015258789
2024-08-29,80.9800033569336
2024-08-30,82.16000366210938
2024-09-03,76.4000015258789
2024-09-04,76.88999938964844
2024-09-05,76.75
2024-09-06,74.08999633789062
2024-09-09,75.41000366210938
2024-09-10,75.19000244140625
2024-09-11,77.44999694824219
2024-09-12,76.08000183105469
2024-09-13,77.62000274658203
2024-09-16,77.0
2024-09-17,77.0
2024-09-18,76.36000061035156
2024-09-19,78.83000183105469
2024-09-20,77.01000213623047
2024-09-23,77.05999755859375
2024-09-24,77.5
2024-09-25,76.11000061035156
2024-09-26,80.30999755859375
2024-09-27,80.58999633789062
2024-09-30,80.29000091552734
2024-10-01,77.48999786376953
2024-10-02,78.22000122070312
2024-10-03,77.33000183105469
2024-10-04,77.68000030517578
2024-10-07,76.44999694824219
2024-10-08,77.30999755859375
2024-10-09,78.19000244140625
2024-10-10,77.33999633789062
2024-10-11,77.9800033569336
2024-10-14,78.98999786376953
2024-10-15,75.2300033569336
2024-10-16,75.88999938964844
2024-10-17,76.58000183105469
2024-10-18,77.33999633789062
2024-10-21,75.18000030517578
2024-10-22,75.43000030517578
2024-10-23,75.2699966430664
2024-10-24,75.86000061035156
2024-10-25,76.29000091552734
2024-10-28,77.19999694824219
2024-10-29,79.05000305175781
2024-10-30,75.58000183105469
2024-10-31,73.37000274658203
2024-11-01,74.80999755859375
2024-11-04,74.47000122070312
2024-11-05,75.08999633789062
2024-11-06,73.75
2024-11-07,74.33999633789062
2024-11-08,72.87000274658203
2024-11-11,69.87999725341797
2024-11-12,67.30000305175781
2024-11-13,66.58999633789062
2024-11-14,65.5999984741211
2024-11-15,62.86000061035156
2024-11-18,65.25
2024-11-19,64.87999725341797
2024-11-20,65.12000274658203
2024-11-21,66.51000213623047
