Date,FRHC
2022-07-08,48.65999984741211
2022-07-11,49.61000061035156
2022-07-12,49.75
2022-07-13,48.790000915527344
2022-07-14,48.900001525878906
2022-07-15,49.86000061035156
2022-07-18,49.900001525878906
2022-07-19,50.47999954223633
2022-07-20,49.86000061035156
2022-07-21,51.349998474121094
2022-07-22,49.959999084472656
2022-07-25,49.849998474121094
2022-07-26,49.060001373291016
2022-07-27,50.72999954223633
2022-07-28,54.11000061035156
2022-07-29,53.529998779296875
2022-08-01,52.63999938964844
2022-08-02,53.959999084472656
2022-08-03,56.25
2022-08-04,57.09000015258789
2022-08-05,56.90999984741211
2022-08-08,54.369998931884766
2022-08-09,53.4900016784668
2022-08-10,57.560001373291016
2022-08-11,57.41999816894531
2022-08-12,57.849998474121094
2022-08-15,56.08000183105469
2022-08-16,57.209999084472656
2022-08-17,57.790000915527344
2022-08-18,58.540000915527344
2022-08-19,56.650001525878906
2022-08-22,55.68000030517578
2022-08-23,56.27000045776367
2022-08-24,58.650001525878906
2022-08-25,60.0
2022-08-26,58.689998626708984
2022-08-29,58.31999969482422
2022-08-30,58.31999969482422
2022-08-31,57.93000030517578
2022-09-01,57.119998931884766
2022-09-02,56.06999969482422
2022-09-06,54.9900016784668
2022-09-07,55.619998931884766
2022-09-08,56.310001373291016
2022-09-09,58.61000061035156
2022-09-12,57.2400016784668
2022-09-13,54.81999969482422
2022-09-14,54.52000045776367
2022-09-15,54.56999969482422
2022-09-16,55.41999816894531
2022-09-19,55.04999923706055
2022-09-20,54.36000061035156
2022-09-21,53.08000183105469
2022-09-22,52.650001525878906
2022-09-23,50.65999984741211
2022-09-26,51.0099983215332
2022-09-27,50.83000183105469
2022-09-28,51.650001525878906
2022-09-29,49.97999954223633
2022-09-30,49.11000061035156
2022-10-03,51.58000183105469
2022-10-04,52.810001373291016
2022-10-05,53.689998626708984
2022-10-06,53.18000030517578
2022-10-07,50.970001220703125
2022-10-10,50.70000076293945
2022-10-11,49.79999923706055
2022-10-12,49.779998779296875
2022-10-13,51.02000045776367
2022-10-14,49.95000076293945
2022-10-17,52.790000915527344
2022-10-18,53.38999938964844
2022-10-19,53.220001220703125
2022-10-20,52.97999954223633
2022-10-21,54.349998474121094
2022-10-24,55.970001220703125
2022-10-25,56.900001525878906
2022-10-26,55.689998626708984
2022-10-27,54.66999816894531
2022-10-28,55.869998931884766
2022-10-31,55.459999084472656
2022-11-01,54.939998626708984
2022-11-02,53.45000076293945
2022-11-03,54.310001373291016
2022-11-04,56.95000076293945
2022-11-07,57.189998626708984
2022-11-08,58.439998626708984
2022-11-09,56.84000015258789
2022-11-10,60.349998474121094
2022-11-11,60.880001068115234
2022-11-14,60.45000076293945
2022-11-15,59.709999084472656
2022-11-16,58.97999954223633
2022-11-17,58.33000183105469
2022-11-18,59.939998626708984
2022-11-21,59.40999984741211
2022-11-22,59.849998474121094
2022-11-23,61.939998626708984
2022-11-25,61.54999923706055
2022-11-28,61.18000030517578
2022-11-29,60.79999923706055
2022-11-30,63.09000015258789
2022-12-01,63.279998779296875
2022-12-02,63.16999816894531
2022-12-05,62.2400016784668
2022-12-06,61.119998931884766
2022-12-07,61.02000045776367
2022-12-08,61.849998474121094
2022-12-09,61.47999954223633
2022-12-12,62.25
2022-12-13,62.83000183105469
2022-12-14,62.41999816894531
2022-12-15,60.29999923706055
2022-12-16,59.72999954223633
2022-12-19,58.810001373291016
2022-12-20,58.310001373291016
2022-12-21,59.20000076293945
2022-12-22,57.93000030517578
2022-12-23,57.939998626708984
2022-12-27,56.7400016784668
2022-12-28,56.02000045776367
2022-12-29,58.290000915527344
2022-12-30,58.220001220703125
2023-01-03,57.65999984741211
2023-01-04,59.27000045776367
2023-01-05,58.29999923706055
2023-01-06,60.189998626708984
2023-01-09,62.29999923706055
2023-01-10,63.61000061035156
2023-01-11,65.05999755859375
2023-01-12,65.01000213623047
2023-01-13,65.19999694824219
2023-01-17,64.5199966430664
2023-01-18,62.11000061035156
2023-01-19,62.34000015258789
2023-01-20,63.40999984741211
2023-01-23,64.4800033569336
2023-01-24,65.02999877929688
2023-01-25,65.16000366210938
2023-01-26,65.20999908447266
2023-01-27,65.05999755859375
2023-01-30,63.220001220703125
2023-01-31,64.4000015258789
2023-02-01,65.61000061035156
2023-02-02,65.22000122070312
2023-02-03,64.23999786376953
2023-02-06,64.2300033569336
2023-02-07,65.13999938964844
2023-02-08,64.16999816894531
2023-02-09,63.599998474121094
2023-02-10,63.880001068115234
2023-02-13,63.650001525878906
2023-02-14,63.380001068115234
2023-02-15,63.7599983215332
2023-02-16,79.0
2023-02-17,77.69000244140625
2023-02-21,75.6500015258789
2023-02-22,73.98999786376953
2023-02-23,73.3499984741211
2023-02-24,72.43000030517578
2023-02-27,72.16999816894531
2023-02-28,72.7699966430664
2023-03-01,72.08999633789062
2023-03-02,70.62000274658203
2023-03-03,74.05999755859375
2023-03-06,72.97000122070312
2023-03-07,74.4800033569336
2023-03-08,72.3499984741211
2023-03-09,71.29000091552734
2023-03-10,70.25
2023-03-13,70.58999633789062
2023-03-14,70.55999755859375
2023-03-15,70.37000274658203
2023-03-16,71.12999725341797
2023-03-17,69.5199966430664
2023-03-20,69.87999725341797
2023-03-21,70.38999938964844
2023-03-22,69.2699966430664
2023-03-23,69.02999877929688
2023-03-24,68.37999725341797
2023-03-27,69.31999969482422
2023-03-28,69.08000183105469
2023-03-29,72.38999938964844
2023-03-30,70.9000015258789
2023-03-31,71.86000061035156
2023-04-03,71.2699966430664
2023-04-04,71.5199966430664
2023-04-05,69.81999969482422
2023-04-06,69.94999694824219
2023-04-10,69.8499984741211
2023-04-11,69.80000305175781
2023-04-12,70.44000244140625
2023-04-13,72.91999816894531
2023-04-14,72.31999969482422
2023-04-17,72.1500015258789
2023-04-18,70.87000274658203
2023-04-19,72.44999694824219
2023-04-20,72.7300033569336
2023-04-21,74.30000305175781
2023-04-24,76.98999786376953
2023-04-25,76.44999694824219
2023-04-26,76.5
2023-04-27,77.20999908447266
2023-04-28,76.43000030517578
2023-05-01,76.91999816894531
2023-05-02,78.58999633789062
2023-05-03,77.52999877929688
2023-05-04,78.05000305175781
2023-05-05,79.12000274658203
2023-05-08,79.4000015258789
2023-05-09,79.83999633789062
2023-05-10,81.55000305175781
2023-05-11,81.11000061035156
2023-05-12,80.27999877929688
2023-05-15,80.86000061035156
2023-05-16,81.25
2023-05-17,82.20999908447266
2023-05-18,82.69999694824219
2023-05-19,81.70999908447266
2023-05-22,81.56999969482422
2023-05-23,80.86000061035156
2023-05-24,81.9000015258789
2023-05-25,81.04000091552734
2023-05-26,81.23999786376953
2023-05-30,81.58000183105469
2023-05-31,82.56999969482422
2023-06-01,81.63999938964844
2023-06-02,81.5199966430664
2023-06-05,81.61000061035156
2023-06-06,82.69999694824219
2023-06-07,81.5
2023-06-08,82.41000366210938
2023-06-09,81.55000305175781
2023-06-12,82.37000274658203
2023-06-13,83.72000122070312
2023-06-14,83.1500015258789
2023-06-15,81.7300033569336
2023-06-16,81.91999816894531
2023-06-20,81.5
2023-06-21,80.44999694824219
2023-06-22,80.0
2023-06-23,78.9000015258789
2023-06-26,82.37999725341797
2023-06-27,82.91999816894531
2023-06-28,82.38999938964844
2023-06-29,83.3499984741211
2023-06-30,80.81999969482422
2023-07-03,81.61000061035156
2023-07-05,81.3499984741211
2023-07-06,79.76000213623047
2023-07-07,78.5
2023-07-10,81.0999984741211
2023-07-11,81.55000305175781
2023-07-12,81.1500015258789
2023-07-13,82.87999725341797
2023-07-14,82.0
2023-07-17,82.66999816894531
2023-07-18,81.37000274658203
2023-07-19,81.45999908447266
2023-07-20,80.77999877929688
2023-07-21,80.47000122070312
2023-07-24,81.26000213623047
2023-07-25,81.02999877929688
2023-07-26,80.47000122070312
2023-07-27,78.80000305175781
2023-07-28,79.61000061035156
2023-07-31,79.76000213623047
2023-08-01,80.44000244140625
2023-08-02,78.56999969482422
2023-08-03,79.26000213623047
2023-08-04,80.75
2023-08-07,79.37999725341797
2023-08-08,78.05999755859375
2023-08-09,77.29000091552734
2023-08-10,76.4749984741211
2023-08-11,75.61000061035156
2023-08-14,75.70999908447266
2023-08-15,73.2699966430664
2023-08-16,69.87000274658203
2023-08-17,69.8499984741211
2023-08-18,87.4800033569336
2023-08-21,90.38999938964844
2023-08-22,90.69999694824219
2023-08-23,91.33000183105469
2023-08-24,92.97000122070312
2023-08-25,95.91000366210938
2023-08-28,98.43000030517578
2023-08-29,97.75
2023-08-30,100.66999816894531
2023-08-31,98.31999969482422
2023-09-01,100.56999969482422
2023-09-05,97.5999984741211
2023-09-06,95.29000091552734
2023-09-07,92.0
2023-09-08,91.1500015258789
2023-09-11,90.12000274658203
2023-09-12,88.9800033569336
2023-09-13,90.73999786376953
2023-09-14,89.0
2023-09-15,87.38999938964844
2023-09-18,84.80000305175781
2023-09-19,85.98999786376953
2023-09-20,87.87000274658203
2023-09-21,83.16999816894531
2023-09-22,86.44999694824219
2023-09-25,86.83000183105469
2023-09-26,85.2300033569336
2023-09-27,85.66000366210938
2023-09-28,86.27999877929688
2023-09-29,84.70999908447266
2023-10-02,84.36000061035156
2023-10-03,83.41000366210938
2023-10-04,84.33000183105469
2023-10-05,85.11000061035156
2023-10-06,86.4000015258789
2023-10-09,85.3499984741211
2023-10-10,85.81999969482422
2023-10-11,85.12000274658203
2023-10-12,84.16000366210938
2023-10-13,84.33999633789062
2023-10-16,82.4800033569336
2023-10-17,82.44000244140625
2023-10-18,80.86000061035156
2023-10-19,77.95999908447266
2023-10-20,76.20999908447266
2023-10-23,72.48999786376953
2023-10-24,74.51000213623047
2023-10-25,75.68000030517578
2023-10-26,79.16000366210938
2023-10-27,81.5199966430664
2023-10-30,80.7699966430664
2023-10-31,82.04000091552734
2023-11-01,84.22000122070312
2023-11-02,84.51000213623047
2023-11-03,84.48999786376953
2023-11-06,83.1500015258789
2023-11-07,83.37000274658203
2023-11-08,82.69000244140625
2023-11-09,79.77999877929688
2023-11-10,80.33000183105469
2023-11-13,78.7699966430664
2023-11-14,81.30000305175781
2023-11-15,82.83999633789062
2023-11-16,81.97000122070312
2023-11-17,83.01000213623047
2023-11-20,83.26000213623047
2023-11-21,84.11000061035156
2023-11-22,83.44999694824219
2023-11-24,83.48999786376953
2023-11-27,82.13999938964844
2023-11-28,82.94999694824219
2023-11-29,82.29000091552734
2023-11-30,81.41000366210938
2023-12-01,82.4800033569336
2023-12-04,81.55999755859375
2023-12-05,79.62999725341797
2023-12-06,79.9000015258789
2023-12-07,79.77999877929688
2023-12-08,80.30999755859375
2023-12-11,80.25
2023-12-12,80.47000122070312
2023-12-13,80.11000061035156
2023-12-14,80.44000244140625
2023-12-15,80.08000183105469
2023-12-18,79.36000061035156
2023-12-19,78.91999816894531
2023-12-20,78.93000030517578
2023-12-21,80.38999938964844
2023-12-22,79.43000030517578
2023-12-26,80.30000305175781
2023-12-27,81.61000061035156
2023-12-28,82.1500015258789
2023-12-29,80.5999984741211
2024-01-02,79.83999633789062
2024-01-03,78.9800033569336
2024-01-04,79.56999969482422
2024-01-05,79.66000366210938
2024-01-08,80.56999969482422
2024-01-09,80.69999694824219
2024-01-10,80.79000091552734
2024-01-11,80.62000274658203
2024-01-12,81.18000030517578
2024-01-16,81.16999816894531
2024-01-17,81.83999633789062
2024-01-18,81.02999877929688
2024-01-19,80.4800033569336
2024-01-22,80.18000030517578
2024-01-23,80.56999969482422
2024-01-24,79.62000274658203
2024-01-25,78.36000061035156
2024-01-26,84.94000244140625
2024-01-29,85.37999725341797
2024-01-30,84.69999694824219
2024-01-31,82.12999725341797
2024-02-01,81.75
2024-02-02,83.48999786376953
2024-02-05,78.73999786376953
2024-02-06,81.19000244140625
2024-02-07,80.83000183105469
2024-02-08,81.43000030517578
2024-02-09,82.31999969482422
2024-02-12,82.52999877929688
2024-02-13,80.55999755859375
2024-02-14,80.05999755859375
2024-02-15,81.08000183105469
2024-02-16,78.61000061035156
2024-02-20,77.2300033569336
2024-02-21,76.88999938964844
2024-02-22,77.27999877929688
2024-02-23,77.4800033569336
2024-02-26,76.75
2024-02-27,77.16999816894531
2024-02-28,77.55999755859375
2024-02-29,76.52999877929688
2024-03-01,75.87999725341797
2024-03-04,75.91999816894531
2024-03-05,75.58999633789062
2024-03-06,75.73999786376953
2024-03-07,75.0
2024-03-08,74.16000366210938
2024-03-11,74.0199966430664
2024-03-12,73.80000305175781
2024-03-13,73.62000274658203
2024-03-14,74.63999938964844
2024-03-15,74.94000244140625
2024-03-18,71.54000091552734
2024-03-19,71.61000061035156
2024-03-20,72.45999908447266
2024-03-21,72.05999755859375
2024-03-22,69.83000183105469
2024-03-25,70.01000213623047
2024-03-26,70.04000091552734
2024-03-27,71.11000061035156
2024-03-28,70.56999969482422
2024-04-01,70.0
2024-04-02,68.80999755859375
2024-04-03,68.70999908447266
2024-04-04,68.66000366210938
2024-04-05,69.48999786376953
2024-04-08,69.05000305175781
2024-04-09,69.0999984741211
2024-04-10,68.44000244140625
2024-04-11,68.11000061035156
2024-04-12,67.0
2024-04-15,66.51000213623047
2024-04-16,66.5
2024-04-17,65.41999816894531
2024-04-18,67.58000183105469
2024-04-19,65.44000244140625
2024-04-22,65.19000244140625
2024-04-23,65.66999816894531
2024-04-24,67.30000305175781
2024-04-25,67.4000015258789
2024-04-26,68.5
2024-04-29,69.05000305175781
2024-04-30,68.01000213623047
2024-05-01,66.6500015258789
2024-05-02,67.7300033569336
2024-05-03,69.5
2024-05-06,69.98999786376953
2024-05-07,70.80000305175781
2024-05-08,69.19999694824219
2024-05-09,69.33000183105469
2024-05-10,69.18000030517578
2024-05-13,69.25
2024-05-14,69.2699966430664
2024-05-15,71.48999786376953
2024-05-16,70.9800033569336
2024-05-17,74.54000091552734
2024-05-20,75.75
2024-05-21,75.33999633789062
2024-05-22,74.98999786376953
2024-05-23,75.91999816894531
2024-05-24,77.37999725341797
2024-05-28,77.43000030517578
2024-05-29,77.19999694824219
2024-05-30,76.7300033569336
2024-05-31,76.23999786376953
2024-06-03,75.94999694824219
2024-06-04,76.0
2024-06-05,77.04000091552734
2024-06-06,76.87999725341797
2024-06-07,76.5
2024-06-10,76.94999694824219
2024-06-11,76.72000122070312
2024-06-12,77.44000244140625
2024-06-13,77.01000213623047
2024-06-14,81.66000366210938
2024-06-17,81.55999755859375
2024-06-18,80.0
2024-06-20,80.91999816894531
2024-06-21,80.16000366210938
2024-06-24,79.37999725341797
2024-06-25,79.48999786376953
2024-06-26,78.06999969482422
2024-06-27,77.44000244140625
2024-06-28,75.4000015258789
2024-07-01,73.72000122070312
2024-07-02,74.44000244140625
2024-07-03,75.25
2024-07-05,76.80999755859375
2024-07-08,76.29000091552734
2024-07-09,78.05000305175781
2024-07-10,79.76000213623047
2024-07-11,77.66999816894531
2024-07-12,80.12000274658203
2024-07-15,80.66000366210938
2024-07-16,82.02999877929688
2024-07-17,82.52999877929688
2024-07-18,81.7300033569336
2024-07-19,80.0999984741211
2024-07-22,82.48999786376953
2024-07-23,80.72000122070312
2024-07-24,78.56999969482422
2024-07-25,81.80999755859375
2024-07-26,82.72000122070312
2024-07-29,83.66999816894531
2024-07-30,84.30000305175781
2024-07-31,84.1500015258789
2024-08-01,81.4800033569336
2024-08-02,79.19999694824219
2024-08-05,79.5
2024-08-06,83.72000122070312
2024-08-07,84.33999633789062
2024-08-08,86.55999755859375
2024-08-09,87.9000015258789
2024-08-12,89.5999984741211
2024-08-13,86.83999633789062
2024-08-14,83.97000122070312
2024-08-15,85.91999816894531
2024-08-16,84.94000244140625
2024-08-19,86.08999633789062
2024-08-20,87.79000091552734
2024-08-21,91.31999969482422
2024-08-22,92.44000244140625
2024-08-23,93.75
2024-08-26,90.5999984741211
2024-08-27,92.47000122070312
2024-08-28,91.01000213623047
2024-08-29,89.97000122070312
2024-08-30,90.44000244140625
2024-09-03,89.16999816894531
2024-09-04,89.2699966430664
2024-09-05,91.16000366210938
2024-09-06,93.25
2024-09-09,92.95999908447266
2024-09-10,92.98999786376953
2024-09-11,94.4000015258789
2024-09-12,94.9800033569336
2024-09-13,97.36000061035156
2024-09-16,94.45999908447266
2024-09-17,95.69000244140625
2024-09-18,95.86000061035156
2024-09-19,97.79000091552734
2024-09-20,95.66999816894531
2024-09-23,95.87000274658203
2024-09-24,96.22000122070312
2024-09-25,96.3499984741211
2024-09-26,95.05999755859375
2024-09-27,93.62000274658203
2024-09-30,94.76000213623047
2024-10-01,96.52999877929688
2024-10-02,97.41999816894531
2024-10-03,98.12000274658203
2024-10-04,99.41000366210938
2024-10-07,96.43000030517578
2024-10-08,98.13999938964844
2024-10-09,98.47000122070312
2024-10-10,97.47000122070312
2024-10-11,97.8499984741211
2024-10-14,99.19999694824219
2024-10-15,99.55999755859375
2024-10-16,100.58999633789062
2024-10-17,105.37000274658203
2024-10-18,105.2300033569336
2024-10-21,104.88999938964844
2024-10-22,107.13999938964844
2024-10-23,105.7699966430664
2024-10-24,106.0999984741211
2024-10-25,111.37999725341797
2024-10-28,111.0
2024-10-29,110.25
2024-10-30,111.06999969482422
2024-10-31,108.4000015258789
2024-11-01,106.45999908447266
2024-11-04,104.58999633789062
2024-11-05,107.3499984741211
2024-11-06,109.3499984741211
2024-11-07,110.54000091552734
2024-11-08,112.86000061035156
2024-11-11,115.86000061035156
2024-11-12,114.48999786376953
2024-11-13,114.61000061035156
2024-11-14,116.58000183105469
2024-11-15,116.51000213623047
2024-11-18,116.22000122070312
2024-11-19,117.0
2024-11-20,122.70999908447266
2024-11-21,117.30000305175781
