Date,DORM
2023-01-05,81.88999938964844
2023-01-06,84.5
2023-01-09,84.25
2023-01-10,86.27999877929688
2023-01-11,87.05999755859375
2023-01-12,88.23999786376953
2023-01-13,90.0199966430664
2023-01-17,88.62999725341797
2023-01-18,86.2300033569336
2023-01-19,86.69000244140625
2023-01-20,89.55999755859375
2023-01-23,90.33000183105469
2023-01-24,92.01000213623047
2023-01-25,90.9800033569336
2023-01-26,93.36000061035156
2023-01-27,93.5
2023-01-30,94.38999938964844
2023-01-31,97.05999755859375
2023-02-01,99.12000274658203
2023-02-02,101.68000030517578
2023-02-03,99.87000274658203
2023-02-06,97.69999694824219
2023-02-07,96.4800033569336
2023-02-08,93.98999786376953
2023-02-09,94.41999816894531
2023-02-10,93.95999908447266
2023-02-13,94.66000366210938
2023-02-14,93.68000030517578
2023-02-15,94.23999786376953
2023-02-16,94.4800033569336
2023-02-17,96.87000274658203
2023-02-21,93.7699966430664
2023-02-22,93.37999725341797
2023-02-23,92.36000061035156
2023-02-24,92.33000183105469
2023-02-27,93.33000183105469
2023-02-28,93.02999877929688
2023-03-01,90.69000244140625
2023-03-02,91.27999877929688
2023-03-03,90.47000122070312
2023-03-06,84.87999725341797
2023-03-07,84.38999938964844
2023-03-08,84.73999786376953
2023-03-09,84.83000183105469
2023-03-10,83.44999694824219
2023-03-13,81.94999694824219
2023-03-14,83.0
2023-03-15,82.45999908447266
2023-03-16,83.87000274658203
2023-03-17,81.97000122070312
2023-03-20,81.94000244140625
2023-03-21,83.37000274658203
2023-03-22,81.98999786376953
2023-03-23,81.23999786376953
2023-03-24,82.5
2023-03-27,83.0999984741211
2023-03-28,83.87000274658203
2023-03-29,84.19999694824219
2023-03-30,84.33999633789062
2023-03-31,86.26000213623047
2023-04-03,85.58999633789062
2023-04-04,83.45999908447266
2023-04-05,82.70999908447266
2023-04-06,83.33999633789062
2023-04-10,84.91999816894531
2023-04-11,86.4800033569336
2023-04-12,85.73999786376953
2023-04-13,86.37999725341797
2023-04-14,85.97000122070312
2023-04-17,86.33999633789062
2023-04-18,85.0199966430664
2023-04-19,84.27999877929688
2023-04-20,84.4000015258789
2023-04-21,86.0
2023-04-24,86.33999633789062
2023-04-25,83.97000122070312
2023-04-26,83.33000183105469
2023-04-27,85.63999938964844
2023-04-28,86.16000366210938
2023-05-01,86.62999725341797
2023-05-02,82.80999755859375
2023-05-03,86.05000305175781
2023-05-04,84.83999633789062
2023-05-05,88.38999938964844
2023-05-08,87.93000030517578
2023-05-09,86.0999984741211
2023-05-10,87.47000122070312
2023-05-11,86.97000122070312
2023-05-12,86.5999984741211
2023-05-15,86.56999969482422
2023-05-16,84.61000061035156
2023-05-17,87.41000366210938
2023-05-18,86.54000091552734
2023-05-19,86.30000305175781
2023-05-22,85.77999877929688
2023-05-23,86.2699966430664
2023-05-24,84.62999725341797
2023-05-25,84.69000244140625
2023-05-26,87.0199966430664
2023-05-30,87.44000244140625
2023-05-31,82.05000305175781
2023-06-01,82.7300033569336
2023-06-02,84.87000274658203
2023-06-05,81.31999969482422
2023-06-06,82.16999816894531
2023-06-07,84.63999938964844
2023-06-08,83.58999633789062
2023-06-09,83.94999694824219
2023-06-12,84.23999786376953
2023-06-13,84.5199966430664
2023-06-14,83.19999694824219
2023-06-15,84.68000030517578
2023-06-16,83.55000305175781
2023-06-20,81.9800033569336
2023-06-21,81.58000183105469
2023-06-22,80.05999755859375
2023-06-23,76.80000305175781
2023-06-26,76.16999816894531
2023-06-27,76.27999877929688
2023-06-28,77.95999908447266
2023-06-29,78.98999786376953
2023-06-30,78.83000183105469
2023-07-03,79.16000366210938
2023-07-05,76.29000091552734
2023-07-06,76.23999786376953
2023-07-07,77.52999877929688
2023-07-10,78.7699966430664
2023-07-11,80.16999816894531
2023-07-12,82.68000030517578
2023-07-13,83.76000213623047
2023-07-14,83.91999816894531
2023-07-17,81.69999694824219
2023-07-18,80.94000244140625
2023-07-19,81.87000274658203
2023-07-20,81.5999984741211
2023-07-21,82.19000244140625
2023-07-24,83.5999984741211
2023-07-25,85.16000366210938
2023-07-26,84.8499984741211
2023-07-27,83.06999969482422
2023-07-28,83.06999969482422
2023-07-31,84.69000244140625
2023-08-01,86.70999908447266
2023-08-02,88.69000244140625
2023-08-03,88.80000305175781
2023-08-04,89.3499984741211
2023-08-07,89.98999786376953
2023-08-08,89.04000091552734
2023-08-09,87.30000305175781
2023-08-10,85.36000061035156
2023-08-11,86.48999786376953
2023-08-14,84.94000244140625
2023-08-15,84.54000091552734
2023-08-16,83.75
2023-08-17,82.12000274658203
2023-08-18,82.1500015258789
2023-08-21,82.3499984741211
2023-08-22,80.55999755859375
2023-08-23,80.58999633789062
2023-08-24,79.41000366210938
2023-08-25,79.83999633789062
2023-08-28,80.48999786376953
2023-08-29,81.61000061035156
2023-08-30,81.8499984741211
2023-08-31,82.51000213623047
2023-09-01,84.3499984741211
2023-09-05,81.37999725341797
2023-09-06,81.83000183105469
2023-09-07,78.04000091552734
2023-09-08,78.5999984741211
2023-09-11,77.93000030517578
2023-09-12,77.16999816894531
2023-09-13,76.72000122070312
2023-09-14,78.79000091552734
2023-09-15,78.63999938964844
2023-09-18,77.69000244140625
2023-09-19,78.5
2023-09-20,77.91000366210938
2023-09-21,76.08999633789062
2023-09-22,73.88999938964844
2023-09-25,74.58999633789062
2023-09-26,73.66000366210938
2023-09-27,75.4000015258789
2023-09-28,76.55000305175781
2023-09-29,75.76000213623047
2023-10-02,75.0
2023-10-03,75.54000091552734
2023-10-04,76.33999633789062
2023-10-05,76.38999938964844
2023-10-06,76.4000015258789
2023-10-09,77.55000305175781
2023-10-10,77.0
2023-10-11,77.26000213623047
2023-10-12,78.1500015258789
2023-10-13,76.55000305175781
2023-10-16,78.19999694824219
2023-10-17,77.69000244140625
2023-10-18,75.31999969482422
2023-10-19,73.81999969482422
2023-10-20,73.19999694824219
2023-10-23,73.37999725341797
2023-10-24,73.58000183105469
2023-10-25,73.37000274658203
2023-10-26,74.58000183105469
2023-10-27,70.47000122070312
2023-10-30,72.76000213623047
2023-10-31,62.18000030517578
2023-11-01,65.4000015258789
2023-11-02,66.44999694824219
2023-11-03,68.13999938964844
2023-11-06,68.37999725341797
2023-11-07,67.69999694824219
2023-11-08,67.19000244140625
2023-11-09,66.69999694824219
2023-11-10,66.88999938964844
2023-11-13,66.9000015258789
2023-11-14,71.20999908447266
2023-11-15,70.91000366210938
2023-11-16,70.22000122070312
2023-11-17,71.2699966430664
2023-11-20,72.16000366210938
2023-11-21,71.51000213623047
2023-11-22,72.72000122070312
2023-11-24,72.94999694824219
2023-11-27,72.45999908447266
2023-11-28,72.5199966430664
2023-11-29,71.62000274658203
2023-11-30,72.04000091552734
2023-12-01,73.79000091552734
2023-12-04,77.08999633789062
2023-12-05,75.87000274658203
2023-12-06,76.27999877929688
2023-12-07,76.30000305175781
2023-12-08,74.81999969482422
2023-12-11,75.75
2023-12-12,75.62000274658203
2023-12-13,78.18000030517578
2023-12-14,81.23999786376953
2023-12-15,80.2699966430664
2023-12-18,80.52999877929688
2023-12-19,84.0199966430664
2023-12-20,82.9800033569336
2023-12-21,83.02999877929688
2023-12-22,83.4800033569336
2023-12-26,84.5199966430664
2023-12-27,84.91999816894531
2023-12-28,84.63999938964844
2023-12-29,83.41000366210938
2024-01-02,83.38999938964844
2024-01-03,80.36000061035156
2024-01-04,80.2699966430664
2024-01-05,79.62000274658203
2024-01-08,80.97000122070312
2024-01-09,80.23999786376953
2024-01-10,80.25
2024-01-11,81.55000305175781
2024-01-12,80.7699966430664
2024-01-16,81.16999816894531
2024-01-17,80.55999755859375
2024-01-18,81.70999908447266
2024-01-19,81.9800033569336
2024-01-22,84.95999908447266
2024-01-23,85.94000244140625
2024-01-24,84.33999633789062
2024-01-25,84.80000305175781
2024-01-26,85.01000213623047
2024-01-29,85.62000274658203
2024-01-30,83.63999938964844
2024-01-31,81.41000366210938
2024-02-01,83.37999725341797
2024-02-02,82.79000091552734
2024-02-05,79.63999938964844
2024-02-06,81.70999908447266
2024-02-07,81.4000015258789
2024-02-08,81.66000366210938
2024-02-09,83.45999908447266
2024-02-12,83.9800033569336
2024-02-13,81.3499984741211
2024-02-14,83.05999755859375
2024-02-15,84.02999877929688
2024-02-16,82.23999786376953
2024-02-20,81.9000015258789
2024-02-21,82.81999969482422
2024-02-22,81.16000366210938
2024-02-23,82.7300033569336
2024-02-26,83.08999633789062
2024-02-27,96.2699966430664
2024-02-28,92.91000366210938
2024-02-29,94.22000122070312
2024-03-01,93.22000122070312
2024-03-04,90.47000122070312
2024-03-05,91.16000366210938
2024-03-06,91.01000213623047
2024-03-07,91.43000030517578
2024-03-08,90.80999755859375
2024-03-11,91.0999984741211
2024-03-12,90.7699966430664
2024-03-13,90.75
2024-03-14,90.4000015258789
2024-03-15,90.38999938964844
2024-03-18,90.31999969482422
2024-03-19,90.6500015258789
2024-03-20,93.47000122070312
2024-03-21,93.48999786376953
2024-03-22,93.75
2024-03-25,93.52999877929688
2024-03-26,93.04000091552734
2024-03-27,97.43000030517578
2024-03-28,96.38999938964844
2024-04-01,97.5
2024-04-02,96.66999816894531
2024-04-03,97.5999984741211
2024-04-04,95.73999786376953
2024-04-05,96.37000274658203
2024-04-08,95.81999969482422
2024-04-09,95.62000274658203
2024-04-10,91.83000183105469
2024-04-11,92.18000030517578
2024-04-12,90.05000305175781
2024-04-15,89.76000213623047
2024-04-16,88.94999694824219
2024-04-17,88.0
2024-04-18,87.91000366210938
2024-04-19,88.4000015258789
2024-04-22,88.79000091552734
2024-04-23,90.22000122070312
2024-04-24,89.80999755859375
2024-04-25,88.08000183105469
2024-04-26,89.2300033569336
2024-04-29,88.76000213623047
2024-04-30,87.44999694824219
2024-05-01,89.0199966430664
2024-05-02,90.7300033569336
2024-05-03,90.94999694824219
2024-05-06,92.88999938964844
2024-05-07,91.37000274658203
2024-05-08,91.2300033569336
2024-05-09,92.19999694824219
2024-05-10,92.44000244140625
2024-05-13,93.33999633789062
2024-05-14,91.54000091552734
2024-05-15,92.69999694824219
2024-05-16,92.16000366210938
2024-05-17,91.33000183105469
2024-05-20,92.05000305175781
2024-05-21,91.9800033569336
2024-05-22,91.0999984741211
2024-05-23,90.56999969482422
2024-05-24,92.0
2024-05-28,91.62000274658203
2024-05-29,90.95999908447266
2024-05-30,90.91999816894531
2024-05-31,91.97000122070312
2024-06-03,91.75
2024-06-04,90.1500015258789
2024-06-05,91.25
2024-06-06,90.61000061035156
2024-06-07,90.22000122070312
2024-06-10,89.80999755859375
2024-06-11,90.69000244140625
2024-06-12,90.81999969482422
2024-06-13,90.68000030517578
2024-06-14,90.86000061035156
2024-06-17,92.31999969482422
2024-06-18,91.95999908447266
2024-06-20,92.23999786376953
2024-06-21,93.12000274658203
2024-06-24,93.98999786376953
2024-06-25,92.94999694824219
2024-06-26,91.38999938964844
2024-06-27,90.58000183105469
2024-06-28,91.4800033569336
2024-07-01,90.26000213623047
2024-07-02,90.1500015258789
2024-07-03,90.2699966430664
2024-07-05,89.16000366210938
2024-07-08,90.0999984741211
2024-07-09,87.2699966430664
2024-07-10,88.25
2024-07-11,90.5999984741211
2024-07-12,93.05999755859375
2024-07-15,96.5
2024-07-16,102.83000183105469
2024-07-17,102.58000183105469
2024-07-18,102.30999755859375
2024-07-19,100.25
2024-07-22,101.16999816894531
2024-07-23,100.87000274658203
2024-07-24,97.95999908447266
2024-07-25,98.38999938964844
2024-07-26,100.41000366210938
2024-07-29,99.26000213623047
2024-07-30,99.80000305175781
2024-07-31,101.37000274658203
2024-08-01,98.58000183105469
2024-08-02,102.83999633789062
2024-08-05,102.08000183105469
2024-08-06,106.87000274658203
2024-08-07,105.77999877929688
2024-08-08,105.73999786376953
2024-08-09,105.4800033569336
2024-08-12,103.70999908447266
2024-08-13,105.26000213623047
2024-08-14,103.97000122070312
2024-08-15,107.55000305175781
2024-08-16,105.44000244140625
2024-08-19,107.05000305175781
2024-08-20,106.8499984741211
2024-08-21,108.63999938964844
2024-08-22,109.1500015258789
2024-08-23,111.88999938964844
2024-08-26,112.73999786376953
2024-08-27,112.33000183105469
2024-08-28,111.16999816894531
2024-08-29,111.62999725341797
2024-08-30,113.41999816894531
2024-09-03,109.5
2024-09-04,109.66000366210938
2024-09-05,110.43000030517578
2024-09-06,108.98999786376953
2024-09-09,108.69999694824219
2024-09-10,109.0
2024-09-11,109.7300033569336
2024-09-12,111.79000091552734
2024-09-13,115.23999786376953
2024-09-16,116.38999938964844
2024-09-17,116.63999938964844
2024-09-18,115.76000213623047
2024-09-19,117.5
2024-09-20,115.11000061035156
2024-09-23,114.9800033569336
2024-09-24,115.30000305175781
2024-09-25,114.3499984741211
2024-09-26,113.68000030517578
2024-09-27,113.58000183105469
2024-09-30,113.12000274658203
2024-10-01,112.93000030517578
2024-10-02,111.19999694824219
2024-10-03,108.63999938964844
2024-10-04,110.05999755859375
2024-10-07,109.18000030517578
2024-10-08,108.91999816894531
2024-10-09,110.62999725341797
2024-10-10,110.5
2024-10-11,113.91999816894531
2024-10-14,115.95999908447266
2024-10-15,116.9000015258789
2024-10-16,117.75
2024-10-17,118.13999938964844
2024-10-18,116.87999725341797
2024-10-21,116.4000015258789
2024-10-22,115.06999969482422
2024-10-23,113.94999694824219
2024-10-24,114.1500015258789
2024-10-25,114.91000366210938
2024-10-28,115.5999984741211
2024-10-29,115.62999725341797
2024-10-30,115.75
2024-10-31,114.02999877929688
2024-11-01,127.79000091552734
2024-11-04,133.72999572753906
2024-11-05,137.72000122070312
2024-11-06,136.9199981689453
2024-11-07,133.35000610351562
2024-11-08,137.75999450683594
2024-11-11,135.5399932861328
2024-11-12,138.0
2024-11-13,137.85000610351562
2024-11-14,135.9600067138672
2024-11-15,134.72999572753906
2024-11-18,134.00999450683594
2024-11-19,135.63999938964844
2024-11-20,135.14999389648438
2024-11-21,137.02000427246094
