Date,TTEK
2022-09-21,26.09600067138672
2022-09-22,25.530000686645508
2022-09-23,25.43199920654297
2022-09-26,25.697999954223633
2022-09-27,24.889999389648438
2022-09-28,25.79199981689453
2022-09-29,25.392000198364258
2022-09-30,25.70599937438965
2022-10-03,25.663999557495117
2022-10-04,26.881999969482422
2022-10-05,26.648000717163086
2022-10-06,26.356000900268555
2022-10-07,25.1200008392334
2022-10-10,25.389999389648438
2022-10-11,26.224000930786133
2022-10-12,25.479999542236328
2022-10-13,25.826000213623047
2022-10-14,24.649999618530273
2022-10-17,25.8799991607666
2022-10-18,26.643999099731445
2022-10-19,26.695999145507812
2022-10-20,26.31800079345703
2022-10-21,26.809999465942383
2022-10-24,26.850000381469727
2022-10-25,27.215999603271484
2022-10-26,27.20400047302246
2022-10-27,27.18000030517578
2022-10-28,28.20599937438965
2022-10-31,28.256000518798828
2022-11-01,28.356000900268555
2022-11-02,27.56999969482422
2022-11-03,27.827999114990234
2022-11-04,28.125999450683594
2022-11-07,28.191999435424805
2022-11-08,28.27199935913086
2022-11-09,27.75200080871582
2022-11-10,32.099998474121094
2022-11-11,32.50600051879883
2022-11-14,31.576000213623047
2022-11-15,31.555999755859375
2022-11-16,31.365999221801758
2022-11-17,31.16200065612793
2022-11-18,31.326000213623047
2022-11-21,31.167999267578125
2022-11-22,30.944000244140625
2022-11-23,30.788000106811523
2022-11-25,30.871999740600586
2022-11-28,30.510000228881836
2022-11-29,30.02400016784668
2022-11-30,30.917999267578125
2022-12-01,31.145999908447266
2022-12-02,30.959999084472656
2022-12-05,30.670000076293945
2022-12-06,30.6299991607666
2022-12-07,30.459999084472656
2022-12-08,30.724000930786133
2022-12-09,30.275999069213867
2022-12-12,30.381999969482422
2022-12-13,30.809999465942383
2022-12-14,31.341999053955078
2022-12-15,30.18600082397461
2022-12-16,29.913999557495117
2022-12-19,29.04400062561035
2022-12-20,29.479999542236328
2022-12-21,30.18400001525879
2022-12-22,29.760000228881836
2022-12-23,29.81999969482422
2022-12-27,29.913999557495117
2022-12-28,28.719999313354492
2022-12-29,29.209999084472656
2022-12-30,29.038000106811523
2023-01-03,28.625999450683594
2023-01-04,28.357999801635742
2023-01-05,26.531999588012695
2023-01-06,27.47800064086914
2023-01-09,27.70400047302246
2023-01-10,28.0939998626709
2023-01-11,28.503999710083008
2023-01-12,29.128000259399414
2023-01-13,29.711999893188477
2023-01-17,30.176000595092773
2023-01-18,29.70800018310547
2023-01-19,29.29800033569336
2023-01-20,30.381999969482422
2023-01-23,30.799999237060547
2023-01-24,30.52400016784668
2023-01-25,30.743999481201172
2023-01-26,30.760000228881836
2023-01-27,30.775999069213867
2023-01-30,30.447999954223633
2023-01-31,31.104000091552734
2023-02-01,31.573999404907227
2023-02-02,31.450000762939453
2023-02-03,31.054000854492188
2023-02-06,30.20199966430664
2023-02-07,30.445999145507812
2023-02-08,30.00200080871582
2023-02-09,29.32200050354004
2023-02-10,29.3439998626709
2023-02-13,29.597999572753906
2023-02-14,29.511999130249023
2023-02-15,29.06999969482422
2023-02-16,28.899999618530273
2023-02-17,28.729999542236328
2023-02-21,28.06599998474121
2023-02-22,27.700000762939453
2023-02-23,27.739999771118164
2023-02-24,27.148000717163086
2023-02-27,27.194000244140625
2023-02-28,27.378000259399414
2023-03-01,27.70199966430664
2023-03-02,28.077999114990234
2023-03-03,28.191999435424805
2023-03-06,28.016000747680664
2023-03-07,27.70400047302246
2023-03-08,27.618000030517578
2023-03-09,27.549999237060547
2023-03-10,26.634000778198242
2023-03-13,26.729999542236328
2023-03-14,27.992000579833984
2023-03-15,27.945999145507812
2023-03-16,28.030000686645508
2023-03-17,27.827999114990234
2023-03-20,28.176000595092773
2023-03-21,28.562000274658203
2023-03-22,28.381999969482422
2023-03-23,28.43000030517578
2023-03-24,28.79199981689453
2023-03-27,28.809999465942383
2023-03-28,28.90999984741211
2023-03-29,29.233999252319336
2023-03-30,29.20599937438965
2023-03-31,29.381999969482422
2023-04-03,29.24799919128418
2023-04-04,28.577999114990234
2023-04-05,27.993999481201172
2023-04-06,27.850000381469727
2023-04-10,28.18600082397461
2023-04-11,28.246000289916992
2023-04-12,28.604000091552734
2023-04-13,29.329999923706055
2023-04-14,28.554000854492188
2023-04-17,29.083999633789062
2023-04-18,28.384000778198242
2023-04-19,28.15399932861328
2023-04-20,28.176000595092773
2023-04-21,28.47800064086914
2023-04-24,27.979999542236328
2023-04-25,27.003999710083008
2023-04-26,27.06999969482422
2023-04-27,27.577999114990234
2023-04-28,27.673999786376953
2023-05-01,27.6299991607666
2023-05-02,27.874000549316406
2023-05-03,27.895999908447266
2023-05-04,27.82200050354004
2023-05-05,28.729999542236328
2023-05-08,28.163999557495117
2023-05-09,28.79599952697754
2023-05-10,28.854000091552734
2023-05-11,29.4060001373291
2023-05-12,29.260000228881836
2023-05-15,28.81800079345703
2023-05-16,28.097999572753906
2023-05-17,28.402000427246094
2023-05-18,28.67799949645996
2023-05-19,28.809999465942383
2023-05-22,28.642000198364258
2023-05-23,28.20400047302246
2023-05-24,27.535999298095703
2023-05-25,26.525999069213867
2023-05-26,27.422000885009766
2023-05-30,27.29400062561035
2023-05-31,27.493999481201172
2023-06-01,29.158000946044922
2023-06-02,30.628000259399414
2023-06-05,30.628000259399414
2023-06-06,31.1560001373291
2023-06-07,31.040000915527344
2023-06-08,31.510000228881836
2023-06-09,31.40399932861328
2023-06-12,31.341999053955078
2023-06-13,31.805999755859375
2023-06-14,32.0359992980957
2023-06-15,32.141998291015625
2023-06-16,32.4640007019043
2023-06-20,32.40999984741211
2023-06-21,32.80400085449219
2023-06-22,32.67599868774414
2023-06-23,31.784000396728516
2023-06-26,32.29600143432617
2023-06-27,32.4900016784668
2023-06-28,32.15599822998047
2023-06-29,32.465999603271484
2023-06-30,32.74800109863281
2023-07-03,32.92599868774414
2023-07-05,32.84400177001953
2023-07-06,32.64799880981445
2023-07-07,32.54800033569336
2023-07-10,33.555999755859375
2023-07-11,33.358001708984375
2023-07-12,33.29399871826172
2023-07-13,33.555999755859375
2023-07-14,34.12200164794922
2023-07-17,34.4379997253418
2023-07-18,34.45800018310547
2023-07-19,34.05400085449219
2023-07-20,34.37799835205078
2023-07-21,33.95399856567383
2023-07-24,33.720001220703125
2023-07-25,34.21799850463867
2023-07-26,34.0359992980957
2023-07-27,33.54199981689453
2023-07-28,34.09199905395508
2023-07-31,33.84199905395508
2023-08-01,33.88199996948242
2023-08-02,33.69200134277344
2023-08-03,33.821998596191406
2023-08-04,33.79999923706055
2023-08-07,33.55799865722656
2023-08-08,33.38399887084961
2023-08-09,33.40599822998047
2023-08-10,33.10200119018555
2023-08-11,33.678001403808594
2023-08-14,33.80400085449219
2023-08-15,33.374000549316406
2023-08-16,33.305999755859375
2023-08-17,31.461999893188477
2023-08-18,31.634000778198242
2023-08-21,31.709999084472656
2023-08-22,31.68199920654297
2023-08-23,31.777999877929688
2023-08-24,31.45199966430664
2023-08-25,31.447999954223633
2023-08-28,31.59600067138672
2023-08-29,31.65399932861328
2023-08-30,31.54599952697754
2023-08-31,31.469999313354492
2023-09-01,31.76799964904785
2023-09-05,31.56399917602539
2023-09-06,31.736000061035156
2023-09-07,31.360000610351562
2023-09-08,31.104000091552734
2023-09-11,30.944000244140625
2023-09-12,30.9060001373291
2023-09-13,30.836000442504883
2023-09-14,31.22599983215332
2023-09-15,31.841999053955078
2023-09-18,32.13399887084961
2023-09-19,31.63599967956543
2023-09-20,31.43400001525879
2023-09-21,30.746000289916992
2023-09-22,30.875999450683594
2023-09-25,31.1299991607666
2023-09-26,30.341999053955078
2023-09-27,30.746000289916992
2023-09-28,30.9060001373291
2023-09-29,30.4060001373291
2023-10-02,30.288000106811523
2023-10-03,30.371999740600586
2023-10-04,30.75
2023-10-05,31.18199920654297
2023-10-06,31.1200008392334
2023-10-09,31.65999984741211
2023-10-10,32.23400115966797
2023-10-11,33.11199951171875
2023-10-12,32.58599853515625
2023-10-13,31.68600082397461
2023-10-16,32.47999954223633
2023-10-17,33.23400115966797
2023-10-18,32.486000061035156
2023-10-19,31.841999053955078
2023-10-20,31.392000198364258
2023-10-23,30.32200050354004
2023-10-24,29.70400047302246
2023-10-25,29.804000854492188
2023-10-26,29.836000442504883
2023-10-27,28.95400047302246
2023-10-30,29.488000869750977
2023-10-31,30.18199920654297
2023-11-01,29.86400032043457
2023-11-02,30.461999893188477
2023-11-03,30.643999099731445
2023-11-06,30.440000534057617
2023-11-07,30.3799991607666
2023-11-08,30.288000106811523
2023-11-09,30.742000579833984
2023-11-10,30.88800048828125
2023-11-13,30.827999114990234
2023-11-14,32.19599914550781
2023-11-15,31.645999908447266
2023-11-16,32.74599838256836
2023-11-17,33.02000045776367
2023-11-20,32.93600082397461
2023-11-21,32.86399841308594
2023-11-22,32.9119987487793
2023-11-24,32.92399978637695
2023-11-27,33.53200149536133
2023-11-28,32.23400115966797
2023-11-29,31.658000946044922
2023-11-30,31.6299991607666
2023-12-01,32.50199890136719
2023-12-04,33.09000015258789
2023-12-05,32.62799835205078
2023-12-06,32.41400146484375
2023-12-07,33.012001037597656
2023-12-08,33.14799880981445
2023-12-11,33.07600021362305
2023-12-12,33.2140007019043
2023-12-13,33.507999420166016
2023-12-14,33.268001556396484
2023-12-15,33.10599899291992
2023-12-18,32.869998931884766
2023-12-19,32.95800018310547
2023-12-20,33.04999923706055
2023-12-21,33.2760009765625
2023-12-22,33.20000076293945
2023-12-26,33.34400177001953
2023-12-27,33.678001403808594
2023-12-28,33.61000061035156
2023-12-29,33.38600158691406
2024-01-02,33.63600158691406
2024-01-03,32.619998931884766
2024-01-04,32.709999084472656
2024-01-05,32.316001892089844
2024-01-08,32.65800094604492
2024-01-09,32.667999267578125
2024-01-10,32.805999755859375
2024-01-11,33.0260009765625
2024-01-12,33.47600173950195
2024-01-16,32.354000091552734
2024-01-17,32.39799880981445
2024-01-18,32.63600158691406
2024-01-19,32.7239990234375
2024-01-22,32.70199966430664
2024-01-23,32.374000549316406
2024-01-24,32.150001525878906
2024-01-25,32.428001403808594
2024-01-26,32.28799819946289
2024-01-29,32.650001525878906
2024-01-30,32.801998138427734
2024-01-31,31.63599967956543
2024-02-01,32.854000091552734
2024-02-02,33.257999420166016
2024-02-05,32.9900016784668
2024-02-06,34.04399871826172
2024-02-07,34.875999450683594
2024-02-08,34.805999755859375
2024-02-09,35.61600112915039
2024-02-12,35.70399856567383
2024-02-13,35.13199996948242
2024-02-14,35.35599899291992
2024-02-15,36.130001068115234
2024-02-16,35.880001068115234
2024-02-20,35.47600173950195
2024-02-21,35.06999969482422
2024-02-22,35.66600036621094
2024-02-23,35.43000030517578
2024-02-26,35.5620002746582
2024-02-27,35.1619987487793
2024-02-28,35.141998291015625
2024-02-29,35.4640007019043
2024-03-01,35.301998138427734
2024-03-04,36.64799880981445
2024-03-05,36.369998931884766
2024-03-06,36.801998138427734
2024-03-07,37.36399841308594
2024-03-08,37.3120002746582
2024-03-11,36.66999816894531
2024-03-12,36.72200012207031
2024-03-13,36.62799835205078
2024-03-14,35.944000244140625
2024-03-15,35.74599838256836
2024-03-18,35.395999908447266
2024-03-19,35.768001556396484
2024-03-20,36.22600173950195
2024-03-21,36.60200119018555
2024-03-22,36.332000732421875
2024-03-25,36.374000549316406
2024-03-26,36.4900016784668
2024-03-27,36.928001403808594
2024-03-28,36.94200134277344
2024-04-01,37.78200149536133
2024-04-02,37.79399871826172
2024-04-03,38.150001525878906
2024-04-04,38.04199981689453
2024-04-05,38.599998474121094
2024-04-08,38.70000076293945
2024-04-09,38.902000427246094
2024-04-10,38.422000885009766
2024-04-11,38.79999923706055
2024-04-12,38.400001525878906
2024-04-15,38.374000549316406
2024-04-16,38.0620002746582
2024-04-17,37.29800033569336
2024-04-18,37.36600112915039
2024-04-19,36.933998107910156
2024-04-22,36.816001892089844
2024-04-23,37.78799819946289
2024-04-24,37.858001708984375
2024-04-25,38.58399963378906
2024-04-26,38.5
2024-04-29,38.63999938964844
2024-04-30,38.944000244140625
2024-05-01,38.49800109863281
2024-05-02,40.85200119018555
2024-05-03,41.54999923706055
2024-05-06,42.42399978637695
2024-05-07,42.57600021362305
2024-05-08,42.375999450683594
2024-05-09,42.47200012207031
2024-05-10,42.74599838256836
2024-05-13,42.03200149536133
2024-05-14,42.59199905395508
2024-05-15,43.45399856567383
2024-05-16,43.68600082397461
2024-05-17,44.04399871826172
2024-05-20,43.75600051879883
2024-05-21,43.709999084472656
2024-05-22,44.08000183105469
2024-05-23,43.2239990234375
2024-05-24,43.57600021362305
2024-05-28,42.70000076293945
2024-05-29,41.54399871826172
2024-05-30,41.81399917602539
2024-05-31,41.89799880981445
2024-06-03,41.45399856567383
2024-06-04,41.400001525878906
2024-06-05,41.32400131225586
2024-06-06,40.95000076293945
2024-06-07,40.715999603271484
2024-06-10,41.00199890136719
2024-06-11,41.3120002746582
2024-06-12,42.61600112915039
2024-06-13,42.32400131225586
2024-06-14,41.72600173950195
2024-06-17,41.53200149536133
2024-06-18,41.53799819946289
2024-06-20,41.84199905395508
2024-06-21,42.20000076293945
2024-06-24,42.981998443603516
2024-06-25,42.560001373291016
2024-06-26,42.52799987792969
2024-06-27,43.0099983215332
2024-06-28,40.895999908447266
2024-07-01,39.56399917602539
2024-07-02,40.02399826049805
2024-07-03,40.72999954223633
2024-07-05,40.444000244140625
2024-07-08,40.60200119018555
2024-07-09,39.93199920654297
2024-07-10,40.07600021362305
2024-07-11,40.54600143432617
2024-07-12,40.70199966430664
2024-07-15,40.763999938964844
2024-07-16,41.33399963378906
2024-07-17,40.1879997253418
2024-07-18,40.86000061035156
2024-07-19,40.395999908447266
2024-07-22,41.667999267578125
2024-07-23,41.73400115966797
2024-07-24,41.21200180053711
2024-07-25,41.641998291015625
2024-07-26,42.11000061035156
2024-07-29,42.470001220703125
2024-07-30,42.305999755859375
2024-07-31,42.64799880981445
2024-08-01,46.49599838256836
2024-08-02,46.0
2024-08-05,45.08599853515625
2024-08-06,45.433998107910156
2024-08-07,45.72999954223633
2024-08-08,46.35200119018555
2024-08-09,45.37799835205078
2024-08-12,45.06999969482422
2024-08-13,45.06399917602539
2024-08-14,45.38399887084961
2024-08-15,45.68000030517578
2024-08-16,45.80400085449219
2024-08-19,46.55400085449219
2024-08-20,46.54199981689453
2024-08-21,46.95800018310547
2024-08-22,46.91600036621094
2024-08-23,47.141998291015625
2024-08-26,47.00400161743164
2024-08-27,47.321998596191406
2024-08-28,46.84400177001953
2024-08-29,47.18000030517578
2024-08-30,47.54800033569336
2024-09-03,46.619998931884766
2024-09-04,46.66400146484375
2024-09-05,46.645999908447266
2024-09-06,45.04600143432617
2024-09-09,45.59000015258789
2024-09-10,46.400001525878906
2024-09-11,46.689998626708984
2024-09-12,46.060001373291016
2024-09-13,46.2400016784668
2024-09-16,46.599998474121094
2024-09-17,46.36000061035156
2024-09-18,45.75
2024-09-19,46.689998626708984
2024-09-20,46.11000061035156
2024-09-23,46.790000915527344
2024-09-24,47.099998474121094
2024-09-25,47.16999816894531
2024-09-26,46.650001525878906
2024-09-27,46.400001525878906
2024-09-30,47.15999984741211
2024-10-01,47.040000915527344
2024-10-02,46.880001068115234
2024-10-03,48.22999954223633
2024-10-04,48.369998931884766
2024-10-07,48.0099983215332
2024-10-08,49.68000030517578
2024-10-09,49.5
2024-10-10,48.75
2024-10-11,49.29999923706055
2024-10-14,49.0099983215332
2024-10-15,49.060001373291016
2024-10-16,48.86000061035156
2024-10-17,48.86000061035156
2024-10-18,48.83000183105469
2024-10-21,49.130001068115234
2024-10-22,48.779998779296875
2024-10-23,48.400001525878906
2024-10-24,48.33000183105469
2024-10-25,47.91999816894531
2024-10-28,48.5
2024-10-29,50.52000045776367
2024-10-30,50.029998779296875
2024-10-31,48.880001068115234
2024-11-01,48.91999816894531
2024-11-04,49.22999954223633
2024-11-05,50.349998474121094
2024-11-06,46.810001373291016
2024-11-07,47.459999084472656
2024-11-08,46.810001373291016
2024-11-11,48.119998931884766
2024-11-12,48.2599983215332
2024-11-13,47.349998474121094
2024-11-14,40.959999084472656
2024-11-15,41.27000045776367
2024-11-18,41.119998931884766
2024-11-19,40.7400016784668
2024-11-20,40.220001220703125
2024-11-21,40.790000915527344
