Date,BANF
2022-10-24,94.37000274658203
2022-10-25,94.58000183105469
2022-10-26,94.97000122070312
2022-10-27,94.66999816894531
2022-10-28,95.70999908447266
2022-10-31,95.81999969482422
2022-11-01,96.37000274658203
2022-11-02,95.37999725341797
2022-11-03,94.16999816894531
2022-11-04,95.95999908447266
2022-11-07,97.26000213623047
2022-11-08,97.7699966430664
2022-11-09,99.29000091552734
2022-11-10,101.93000030517578
2022-11-11,97.08999633789062
2022-11-14,99.2699966430664
2022-11-15,100.56999969482422
2022-11-16,100.69000244140625
2022-11-17,98.51000213623047
2022-11-18,99.69000244140625
2022-11-21,99.51000213623047
2022-11-22,100.91999816894531
2022-11-23,101.33000183105469
2022-11-25,103.69000244140625
2022-11-28,100.62000274658203
2022-11-29,100.22000122070312
2022-11-30,101.94000244140625
2022-12-01,101.33999633789062
2022-12-02,102.05999755859375
2022-12-05,96.12000274658203
2022-12-06,96.19000244140625
2022-12-07,93.5199966430664
2022-12-08,93.81999969482422
2022-12-09,92.55000305175781
2022-12-12,92.97000122070312
2022-12-13,91.51000213623047
2022-12-14,89.66999816894531
2022-12-15,86.56999969482422
2022-12-16,86.81999969482422
2022-12-19,88.56999969482422
2022-12-20,87.73999786376953
2022-12-21,89.06999969482422
2022-12-22,87.94000244140625
2022-12-23,88.55000305175781
2022-12-27,88.55999755859375
2022-12-28,87.87999725341797
2022-12-29,88.41000366210938
2022-12-30,88.18000030517578
2023-01-03,87.16999816894531
2023-01-04,85.98999786376953
2023-01-05,83.3499984741211
2023-01-06,85.13999938964844
2023-01-09,83.4800033569336
2023-01-10,86.08999633789062
2023-01-11,86.7300033569336
2023-01-12,89.51000213623047
2023-01-13,89.80000305175781
2023-01-17,90.62000274658203
2023-01-18,85.36000061035156
2023-01-19,84.98999786376953
2023-01-20,82.77999877929688
2023-01-23,82.45999908447266
2023-01-24,83.08000183105469
2023-01-25,82.75
2023-01-26,82.61000061035156
2023-01-27,83.66000366210938
2023-01-30,83.2300033569336
2023-01-31,86.12999725341797
2023-02-01,86.44000244140625
2023-02-02,85.19999694824219
2023-02-03,85.87999725341797
2023-02-06,84.38999938964844
2023-02-07,86.91999816894531
2023-02-08,87.66000366210938
2023-02-09,87.47000122070312
2023-02-10,88.52999877929688
2023-02-13,88.5999984741211
2023-02-14,88.38999938964844
2023-02-15,88.54000091552734
2023-02-16,88.97000122070312
2023-02-17,89.69000244140625
2023-02-21,88.87999725341797
2023-02-22,88.83000183105469
2023-02-23,89.9000015258789
2023-02-24,91.55000305175781
2023-02-27,90.55000305175781
2023-02-28,90.25
2023-03-01,90.70999908447266
2023-03-02,88.66999816894531
2023-03-03,90.0199966430664
2023-03-06,88.83000183105469
2023-03-07,88.30000305175781
2023-03-08,87.87999725341797
2023-03-09,85.19999694824219
2023-03-10,87.05000305175781
2023-03-13,81.69999694824219
2023-03-14,83.22000122070312
2023-03-15,82.62000274658203
2023-03-16,86.88999938964844
2023-03-17,83.63999938964844
2023-03-20,83.94000244140625
2023-03-21,86.6500015258789
2023-03-22,83.70999908447266
2023-03-23,81.4000015258789
2023-03-24,83.8499984741211
2023-03-27,84.11000061035156
2023-03-28,84.5999984741211
2023-03-29,83.83999633789062
2023-03-30,81.48999786376953
2023-03-31,83.0999984741211
2023-04-03,82.26000213623047
2023-04-04,81.87999725341797
2023-04-05,81.83000183105469
2023-04-06,82.4800033569336
2023-04-10,83.43000030517578
2023-04-11,83.43000030517578
2023-04-12,81.97000122070312
2023-04-13,82.52999877929688
2023-04-14,81.55000305175781
2023-04-17,82.72000122070312
2023-04-18,80.52999877929688
2023-04-19,81.94999694824219
2023-04-20,82.18000030517578
2023-04-21,81.98999786376953
2023-04-24,82.45999908447266
2023-04-25,78.16000366210938
2023-04-26,75.05999755859375
2023-04-27,79.93000030517578
2023-04-28,79.88999938964844
2023-05-01,79.45999908447266
2023-05-02,74.1500015258789
2023-05-03,73.77999877929688
2023-05-04,71.5999984741211
2023-05-05,75.29000091552734
2023-05-08,72.19999694824219
2023-05-09,73.63999938964844
2023-05-10,75.08999633789062
2023-05-11,73.87999725341797
2023-05-12,74.54000091552734
2023-05-15,76.69000244140625
2023-05-16,76.76000213623047
2023-05-17,81.12000274658203
2023-05-18,82.44000244140625
2023-05-19,81.38999938964844
2023-05-22,86.19000244140625
2023-05-23,86.88999938964844
2023-05-24,85.19000244140625
2023-05-25,85.58000183105469
2023-05-26,86.05999755859375
2023-05-30,88.0999984741211
2023-05-31,84.56999969482422
2023-06-01,86.66000366210938
2023-06-02,91.52999877929688
2023-06-05,88.18000030517578
2023-06-06,92.26000213623047
2023-06-07,95.16000366210938
2023-06-08,92.72000122070312
2023-06-09,92.86000061035156
2023-06-12,92.13999938964844
2023-06-13,93.79000091552734
2023-06-14,92.48999786376953
2023-06-15,93.87999725341797
2023-06-16,93.66000366210938
2023-06-20,93.54000091552734
2023-06-21,92.58000183105469
2023-06-22,91.37000274658203
2023-06-23,88.51000213623047
2023-06-26,89.73999786376953
2023-06-27,90.05000305175781
2023-06-28,89.37000274658203
2023-06-29,91.80000305175781
2023-06-30,92.0
2023-07-03,91.77999877929688
2023-07-05,91.94000244140625
2023-07-06,92.66000366210938
2023-07-07,94.20999908447266
2023-07-10,94.48999786376953
2023-07-11,94.16000366210938
2023-07-12,94.45999908447266
2023-07-13,94.29000091552734
2023-07-14,94.87000274658203
2023-07-17,99.4000015258789
2023-07-18,100.41999816894531
2023-07-19,102.02999877929688
2023-07-20,103.33999633789062
2023-07-21,98.30000305175781
2023-07-24,99.97000122070312
2023-07-25,98.5
2023-07-26,102.16999816894531
2023-07-27,99.79000091552734
2023-07-28,100.19000244140625
2023-07-31,99.9000015258789
2023-08-01,99.70999908447266
2023-08-02,100.22000122070312
2023-08-03,100.18000030517578
2023-08-04,100.4800033569336
2023-08-07,100.80999755859375
2023-08-08,100.05000305175781
2023-08-09,100.30000305175781
2023-08-10,99.33999633789062
2023-08-11,98.97000122070312
2023-08-14,97.5199966430664
2023-08-15,96.27999877929688
2023-08-16,96.27999877929688
2023-08-17,97.12000274658203
2023-08-18,97.19999694824219
2023-08-21,96.68000030517578
2023-08-22,94.26000213623047
2023-08-23,95.33999633789062
2023-08-24,95.9000015258789
2023-08-25,95.5999984741211
2023-08-28,95.97000122070312
2023-08-29,97.0
2023-08-30,96.4000015258789
2023-08-31,95.58000183105469
2023-09-01,97.95999908447266
2023-09-05,90.62000274658203
2023-09-06,90.05000305175781
2023-09-07,88.18000030517578
2023-09-08,88.97000122070312
2023-09-11,87.73999786376953
2023-09-12,88.37000274658203
2023-09-13,88.62999725341797
2023-09-14,91.41999816894531
2023-09-15,89.36000061035156
2023-09-18,87.4800033569336
2023-09-19,86.86000061035156
2023-09-20,85.61000061035156
2023-09-21,84.77999877929688
2023-09-22,84.08999633789062
2023-09-25,85.5199966430664
2023-09-26,86.16999816894531
2023-09-27,86.54000091552734
2023-09-28,87.36000061035156
2023-09-29,86.7300033569336
2023-10-02,84.7699966430664
2023-10-03,84.33000183105469
2023-10-04,85.26000213623047
2023-10-05,86.91999816894531
2023-10-06,86.83999633789062
2023-10-09,86.36000061035156
2023-10-10,86.13999938964844
2023-10-11,86.37999725341797
2023-10-12,84.69999694824219
2023-10-13,82.70999908447266
2023-10-16,83.83000183105469
2023-10-17,85.9000015258789
2023-10-18,83.3499984741211
2023-10-19,82.44000244140625
2023-10-20,83.61000061035156
2023-10-23,82.19999694824219
2023-10-24,81.1500015258789
2023-10-25,81.58999633789062
2023-10-26,81.79000091552734
2023-10-27,80.69000244140625
2023-10-30,81.05000305175781
2023-10-31,81.11000061035156
2023-11-01,81.37999725341797
2023-11-02,84.69999694824219
2023-11-03,85.66999816894531
2023-11-06,84.77999877929688
2023-11-07,83.63999938964844
2023-11-08,81.9800033569336
2023-11-09,81.37999725341797
2023-11-10,82.0
2023-11-13,82.76000213623047
2023-11-14,88.45999908447266
2023-11-15,87.62999725341797
2023-11-16,86.16000366210938
2023-11-17,86.4800033569336
2023-11-20,87.05000305175781
2023-11-21,86.08999633789062
2023-11-22,86.01000213623047
2023-11-24,85.91000366210938
2023-11-27,85.95999908447266
2023-11-28,84.48999786376953
2023-11-29,85.54000091552734
2023-11-30,86.62999725341797
2023-12-01,90.0199966430664
2023-12-04,90.73999786376953
2023-12-05,90.22000122070312
2023-12-06,90.30000305175781
2023-12-07,91.33999633789062
2023-12-08,92.19999694824219
2023-12-11,91.63999938964844
2023-12-12,90.19999694824219
2023-12-13,95.19000244140625
2023-12-14,96.08999633789062
2023-12-15,94.4800033569336
2023-12-18,94.1500015258789
2023-12-19,96.9800033569336
2023-12-20,95.9800033569336
2023-12-21,96.91999816894531
2023-12-22,98.08000183105469
2023-12-26,99.66999816894531
2023-12-27,100.05999755859375
2023-12-28,99.55999755859375
2023-12-29,97.33000183105469
2024-01-02,96.98999786376953
2024-01-03,93.41000366210938
2024-01-04,93.55000305175781
2024-01-05,92.68000030517578
2024-01-08,93.69000244140625
2024-01-09,92.80000305175781
2024-01-10,93.08999633789062
2024-01-11,92.2300033569336
2024-01-12,91.8499984741211
2024-01-16,88.31999969482422
2024-01-17,88.87999725341797
2024-01-18,89.95999908447266
2024-01-19,90.02999877929688
2024-01-22,94.5
2024-01-23,93.30000305175781
2024-01-24,93.02999877929688
2024-01-25,92.41999816894531
2024-01-26,92.86000061035156
2024-01-29,93.5199966430664
2024-01-30,93.2699966430664
2024-01-31,88.51000213623047
2024-02-01,88.33000183105469
2024-02-02,87.45999908447266
2024-02-05,86.33000183105469
2024-02-06,86.37000274658203
2024-02-07,86.83000183105469
2024-02-08,86.9000015258789
2024-02-09,88.72000122070312
2024-02-12,90.48999786376953
2024-02-13,85.22000122070312
2024-02-14,87.25
2024-02-15,90.5199966430664
2024-02-16,90.04000091552734
2024-02-20,88.69000244140625
2024-02-21,87.41999816894531
2024-02-22,87.72000122070312
2024-02-23,87.5999984741211
2024-02-26,87.13999938964844
2024-02-27,87.26000213623047
2024-02-28,86.7300033569336
2024-02-29,87.73999786376953
2024-03-01,87.1500015258789
2024-03-04,86.12000274658203
2024-03-05,88.33000183105469
2024-03-06,89.1500015258789
2024-03-07,88.79000091552734
2024-03-08,89.19000244140625
2024-03-11,89.12000274658203
2024-03-12,88.33000183105469
2024-03-13,87.30000305175781
2024-03-14,85.61000061035156
2024-03-15,85.44000244140625
2024-03-18,83.91000366210938
2024-03-19,84.30000305175781
2024-03-20,87.2699966430664
2024-03-21,88.16000366210938
2024-03-22,85.80000305175781
2024-03-25,85.87000274658203
2024-03-26,85.2300033569336
2024-03-27,87.5999984741211
2024-03-28,88.02999877929688
2024-04-01,85.77999877929688
2024-04-02,85.02999877929688
2024-04-03,84.70999908447266
2024-04-04,84.6500015258789
2024-04-05,84.81999969482422
2024-04-08,85.5199966430664
2024-04-09,85.83999633789062
2024-04-10,82.44999694824219
2024-04-11,83.23999786376953
2024-04-12,82.77999877929688
2024-04-15,82.77999877929688
2024-04-16,81.83000183105469
2024-04-17,81.2699966430664
2024-04-18,82.01000213623047
2024-04-19,89.27999877929688
2024-04-22,91.27999877929688
2024-04-23,92.36000061035156
2024-04-24,91.56999969482422
2024-04-25,89.31999969482422
2024-04-26,89.08000183105469
2024-04-29,88.69000244140625
2024-04-30,89.16999816894531
2024-05-01,90.54000091552734
2024-05-02,91.87000274658203
2024-05-03,91.62000274658203
2024-05-06,91.8499984741211
2024-05-07,91.43000030517578
2024-05-08,91.91000366210938
2024-05-09,91.22000122070312
2024-05-10,91.25
2024-05-13,90.6500015258789
2024-05-14,90.69000244140625
2024-05-15,90.88999938964844
2024-05-16,91.29000091552734
2024-05-17,92.06999969482422
2024-05-20,90.43000030517578
2024-05-21,90.77999877929688
2024-05-22,89.26000213623047
2024-05-23,86.58999633789062
2024-05-24,86.6500015258789
2024-05-28,87.79000091552734
2024-05-29,85.87000274658203
2024-05-30,87.18000030517578
2024-05-31,86.1500015258789
2024-06-03,84.33999633789062
2024-06-04,83.72000122070312
2024-06-05,84.88999938964844
2024-06-06,85.05000305175781
2024-06-07,84.12999725341797
2024-06-10,82.80000305175781
2024-06-11,82.0999984741211
2024-06-12,84.05000305175781
2024-06-13,83.47000122070312
2024-06-14,82.9000015258789
2024-06-17,83.94999694824219
2024-06-18,83.9000015258789
2024-06-20,83.97000122070312
2024-06-21,83.77999877929688
2024-06-24,85.20999908447266
2024-06-25,84.75
2024-06-26,85.33999633789062
2024-06-27,86.5
2024-06-28,87.69999694824219
2024-07-01,87.02999877929688
2024-07-02,87.81999969482422
2024-07-03,86.5999984741211
2024-07-05,85.5
2024-07-08,85.41000366210938
2024-07-09,86.6500015258789
2024-07-10,88.05999755859375
2024-07-11,91.25
2024-07-12,91.36000061035156
2024-07-15,94.2699966430664
2024-07-16,99.01000213623047
2024-07-17,99.86000061035156
2024-07-18,99.87000274658203
2024-07-19,104.87999725341797
2024-07-22,104.98999786376953
2024-07-23,107.5199966430664
2024-07-24,105.66000366210938
2024-07-25,108.5
2024-07-26,110.20999908447266
2024-07-29,107.69999694824219
2024-07-30,108.31999969482422
2024-07-31,107.43000030517578
2024-08-01,104.4800033569336
2024-08-02,101.3499984741211
2024-08-05,96.76000213623047
2024-08-06,97.11000061035156
2024-08-07,97.16999816894531
2024-08-08,99.2699966430664
2024-08-09,99.9800033569336
2024-08-12,97.45999908447266
2024-08-13,99.4800033569336
2024-08-14,99.33999633789062
2024-08-15,101.76000213623047
2024-08-16,102.41999816894531
2024-08-19,102.76000213623047
2024-08-20,101.2300033569336
2024-08-21,102.05000305175781
2024-08-22,101.80999755859375
2024-08-23,107.05999755859375
2024-08-26,106.66000366210938
2024-08-27,105.97000122070312
2024-08-28,106.58999633789062
2024-08-29,107.19000244140625
2024-08-30,106.4000015258789
2024-09-03,104.33000183105469
2024-09-04,103.26000213623047
2024-09-05,102.41000366210938
2024-09-06,101.20999908447266
2024-09-09,105.29000091552734
2024-09-10,104.9000015258789
2024-09-11,104.66999816894531
2024-09-12,103.68000030517578
2024-09-13,104.72000122070312
2024-09-16,105.58999633789062
2024-09-17,106.76000213623047
2024-09-18,107.55000305175781
2024-09-19,110.33999633789062
2024-09-20,107.94999694824219
2024-09-23,107.08999633789062
2024-09-24,106.97000122070312
2024-09-25,104.80000305175781
2024-09-26,104.16000366210938
2024-09-27,104.54000091552734
2024-09-30,105.25
2024-10-01,102.13999938964844
2024-10-02,100.43000030517578
2024-10-03,100.8499984741211
2024-10-04,103.05999755859375
2024-10-07,102.51000213623047
2024-10-08,102.73999786376953
2024-10-09,104.41000366210938
2024-10-10,103.12000274658203
2024-10-11,106.58999633789062
2024-10-14,107.13999938964844
2024-10-15,109.37000274658203
2024-10-16,112.01000213623047
2024-10-17,115.62000274658203
2024-10-18,113.9800033569336
2024-10-21,109.19000244140625
2024-10-22,110.0
2024-10-23,110.0999984741211
2024-10-24,109.12999725341797
2024-10-25,107.26000213623047
2024-10-28,111.19999694824219
2024-10-29,110.70999908447266
2024-10-30,110.9000015258789
2024-10-31,108.70999908447266
2024-11-01,108.41000366210938
2024-11-04,107.25
2024-11-05,109.4800033569336
2024-11-06,126.69000244140625
2024-11-07,120.70999908447266
2024-11-08,122.70999908447266
2024-11-11,126.5199966430664
2024-11-12,126.2300033569336
2024-11-13,122.56999969482422
2024-11-14,122.91999816894531
2024-11-15,121.77999877929688
2024-11-18,121.62000274658203
2024-11-19,121.47000122070312
2024-11-20,121.20999908447266
2024-11-21,122.9800033569336
