Date,RDNT
2022-06-16,16.799999237060547
2022-06-17,17.25
2022-06-21,17.579999923706055
2022-06-22,17.68000030517578
2022-06-23,18.549999237060547
2022-06-24,18.110000610351562
2022-06-27,17.959999084472656
2022-06-28,17.450000762939453
2022-06-29,17.600000381469727
2022-06-30,17.280000686645508
2022-07-01,17.729999542236328
2022-07-05,18.06999969482422
2022-07-06,18.0
2022-07-07,18.260000228881836
2022-07-08,18.270000457763672
2022-07-11,17.479999542236328
2022-07-12,17.6299991607666
2022-07-13,18.260000228881836
2022-07-14,18.3700008392334
2022-07-15,19.06999969482422
2022-07-18,18.829999923706055
2022-07-19,19.729999542236328
2022-07-20,19.829999923706055
2022-07-21,20.290000915527344
2022-07-22,19.899999618530273
2022-07-25,19.690000534057617
2022-07-26,19.989999771118164
2022-07-27,20.3700008392334
2022-07-28,20.65999984741211
2022-07-29,20.56999969482422
2022-08-01,20.329999923706055
2022-08-02,20.579999923706055
2022-08-03,21.010000228881836
2022-08-04,20.739999771118164
2022-08-05,20.700000762939453
2022-08-08,21.100000381469727
2022-08-09,19.899999618530273
2022-08-10,21.829999923706055
2022-08-11,21.969999313354492
2022-08-12,22.239999771118164
2022-08-15,23.020000457763672
2022-08-16,22.899999618530273
2022-08-17,22.270000457763672
2022-08-18,21.600000381469727
2022-08-19,21.670000076293945
2022-08-22,21.389999389648438
2022-08-23,21.479999542236328
2022-08-24,21.780000686645508
2022-08-25,21.989999771118164
2022-08-26,21.0
2022-08-29,20.579999923706055
2022-08-30,20.510000228881836
2022-08-31,20.09000015258789
2022-09-01,20.350000381469727
2022-09-02,20.1299991607666
2022-09-06,19.540000915527344
2022-09-07,20.329999923706055
2022-09-08,20.670000076293945
2022-09-09,21.540000915527344
2022-09-12,22.34000015258789
2022-09-13,21.270000457763672
2022-09-14,20.90999984741211
2022-09-15,20.360000610351562
2022-09-16,20.040000915527344
2022-09-19,19.889999389648438
2022-09-20,19.559999465942383
2022-09-21,18.75
2022-09-22,17.649999618530273
2022-09-23,17.200000762939453
2022-09-26,18.239999771118164
2022-09-27,17.959999084472656
2022-09-28,20.84000015258789
2022-09-29,20.350000381469727
2022-09-30,20.350000381469727
2022-10-03,20.399999618530273
2022-10-04,20.719999313354492
2022-10-05,20.309999465942383
2022-10-06,19.739999771118164
2022-10-07,18.989999771118164
2022-10-10,18.6299991607666
2022-10-11,19.049999237060547
2022-10-12,18.440000534057617
2022-10-13,18.59000015258789
2022-10-14,18.549999237060547
2022-10-17,19.239999771118164
2022-10-18,19.469999313354492
2022-10-19,18.84000015258789
2022-10-20,18.739999771118164
2022-10-21,18.540000915527344
2022-10-24,18.940000534057617
2022-10-25,19.459999084472656
2022-10-26,19.520000457763672
2022-10-27,18.799999237060547
2022-10-28,19.139999389648438
2022-10-31,19.1200008392334
2022-11-01,19.09000015258789
2022-11-02,17.860000610351562
2022-11-03,17.34000015258789
2022-11-04,16.860000610351562
2022-11-07,17.329999923706055
2022-11-08,17.079999923706055
2022-11-09,15.170000076293945
2022-11-10,16.170000076293945
2022-11-11,16.59000015258789
2022-11-14,16.290000915527344
2022-11-15,16.989999771118164
2022-11-16,16.530000686645508
2022-11-17,16.1200008392334
2022-11-18,16.65999984741211
2022-11-21,17.1299991607666
2022-11-22,17.420000076293945
2022-11-23,17.440000534057617
2022-11-25,17.600000381469727
2022-11-28,17.65999984741211
2022-11-29,18.889999389648438
2022-11-30,19.770000457763672
2022-12-01,19.729999542236328
2022-12-02,20.219999313354492
2022-12-05,21.049999237060547
2022-12-06,20.729999542236328
2022-12-07,19.920000076293945
2022-12-08,20.420000076293945
2022-12-09,19.940000534057617
2022-12-12,19.469999313354492
2022-12-13,20.100000381469727
2022-12-14,20.43000030517578
2022-12-15,19.790000915527344
2022-12-16,19.729999542236328
2022-12-19,19.280000686645508
2022-12-20,19.559999465942383
2022-12-21,19.3700008392334
2022-12-22,19.469999313354492
2022-12-23,18.8700008392334
2022-12-27,18.809999465942383
2022-12-28,18.079999923706055
2022-12-29,18.760000228881836
2022-12-30,18.829999923706055
2023-01-03,18.639999389648438
2023-01-04,18.81999969482422
2023-01-05,18.18000030517578
2023-01-06,18.739999771118164
2023-01-09,19.0
2023-01-10,19.239999771118164
2023-01-11,19.290000915527344
2023-01-12,19.600000381469727
2023-01-13,20.0
2023-01-17,20.0
2023-01-18,20.15999984741211
2023-01-19,20.450000762939453
2023-01-20,20.6200008392334
2023-01-23,20.770000457763672
2023-01-24,20.1299991607666
2023-01-25,20.56999969482422
2023-01-26,20.389999389648438
2023-01-27,20.360000610351562
2023-01-30,20.209999084472656
2023-01-31,21.049999237060547
2023-02-01,21.09000015258789
2023-02-02,21.65999984741211
2023-02-03,21.549999237060547
2023-02-06,21.040000915527344
2023-02-07,21.3700008392334
2023-02-08,20.940000534057617
2023-02-09,20.510000228881836
2023-02-10,20.68000030517578
2023-02-13,20.700000762939453
2023-02-14,20.43000030517578
2023-02-15,20.8799991607666
2023-02-16,21.15999984741211
2023-02-17,21.719999313354492
2023-02-21,21.1200008392334
2023-02-22,21.280000686645508
2023-02-23,21.31999969482422
2023-02-24,20.93000030517578
2023-02-27,21.049999237060547
2023-02-28,23.584999084472656
2023-03-01,23.31999969482422
2023-03-02,23.809999465942383
2023-03-03,25.06999969482422
2023-03-06,24.360000610351562
2023-03-07,24.520000457763672
2023-03-08,24.440000534057617
2023-03-09,23.700000762939453
2023-03-10,23.389999389648438
2023-03-13,23.309999465942383
2023-03-14,23.670000076293945
2023-03-15,23.229999542236328
2023-03-16,23.889999389648438
2023-03-17,23.5
2023-03-20,23.739999771118164
2023-03-21,23.829999923706055
2023-03-22,23.280000686645508
2023-03-23,23.139999389648438
2023-03-24,23.350000381469727
2023-03-27,23.940000534057617
2023-03-28,23.959999084472656
2023-03-29,24.1299991607666
2023-03-30,24.479999542236328
2023-03-31,25.030000686645508
2023-04-03,25.170000076293945
2023-04-04,25.0
2023-04-05,25.06999969482422
2023-04-06,26.030000686645508
2023-04-10,26.40999984741211
2023-04-11,27.309999465942383
2023-04-12,26.790000915527344
2023-04-13,27.299999237060547
2023-04-14,27.299999237060547
2023-04-17,27.670000076293945
2023-04-18,27.75
2023-04-19,27.489999771118164
2023-04-20,27.440000534057617
2023-04-21,27.969999313354492
2023-04-24,27.860000610351562
2023-04-25,27.81999969482422
2023-04-26,27.280000686645508
2023-04-27,27.739999771118164
2023-04-28,27.65999984741211
2023-05-01,28.25
2023-05-02,28.110000610351562
2023-05-03,27.709999084472656
2023-05-04,27.790000915527344
2023-05-05,28.68000030517578
2023-05-08,28.75
2023-05-09,28.559999465942383
2023-05-10,28.260000228881836
2023-05-11,27.010000228881836
2023-05-12,26.979999542236328
2023-05-15,27.709999084472656
2023-05-16,27.639999389648438
2023-05-17,27.829999923706055
2023-05-18,28.1200008392334
2023-05-19,28.549999237060547
2023-05-22,28.06999969482422
2023-05-23,28.3700008392334
2023-05-24,28.100000381469727
2023-05-25,28.299999237060547
2023-05-26,28.920000076293945
2023-05-30,28.93000030517578
2023-05-31,28.940000534057617
2023-06-01,29.770000457763672
2023-06-02,30.3799991607666
2023-06-05,30.700000762939453
2023-06-06,30.899999618530273
2023-06-07,30.739999771118164
2023-06-08,31.65999984741211
2023-06-09,32.099998474121094
2023-06-12,32.5099983215332
2023-06-13,32.959999084472656
2023-06-14,30.059999465942383
2023-06-15,30.56999969482422
2023-06-16,31.3799991607666
2023-06-20,31.719999313354492
2023-06-21,32.310001373291016
2023-06-22,32.7599983215332
2023-06-23,33.439998626708984
2023-06-26,32.7599983215332
2023-06-27,33.060001373291016
2023-06-28,33.27000045776367
2023-06-29,32.9900016784668
2023-06-30,32.619998931884766
2023-07-03,31.649999618530273
2023-07-05,30.8799991607666
2023-07-06,30.59000015258789
2023-07-07,31.200000762939453
2023-07-10,31.709999084472656
2023-07-11,31.700000762939453
2023-07-12,30.959999084472656
2023-07-13,30.59000015258789
2023-07-14,31.209999084472656
2023-07-17,32.5099983215332
2023-07-18,34.060001373291016
2023-07-19,34.29999923706055
2023-07-20,33.779998779296875
2023-07-21,34.9900016784668
2023-07-24,34.470001220703125
2023-07-25,33.779998779296875
2023-07-26,33.0099983215332
2023-07-27,32.79999923706055
2023-07-28,32.470001220703125
2023-07-31,33.08000183105469
2023-08-01,33.560001373291016
2023-08-02,33.040000915527344
2023-08-03,32.40999984741211
2023-08-04,33.20000076293945
2023-08-07,33.7599983215332
2023-08-08,31.719999313354492
2023-08-09,31.510000228881836
2023-08-10,31.90999984741211
2023-08-11,31.489999771118164
2023-08-14,31.639999389648438
2023-08-15,32.040000915527344
2023-08-16,30.190000534057617
2023-08-17,29.34000015258789
2023-08-18,29.729999542236328
2023-08-21,30.540000915527344
2023-08-22,31.09000015258789
2023-08-23,31.59000015258789
2023-08-24,31.65999984741211
2023-08-25,32.099998474121094
2023-08-28,31.75
2023-08-29,32.66999816894531
2023-08-30,33.0099983215332
2023-08-31,33.40999984741211
2023-09-01,32.56999969482422
2023-09-05,31.139999389648438
2023-09-06,30.940000534057617
2023-09-07,30.75
2023-09-08,30.139999389648438
2023-09-11,29.40999984741211
2023-09-12,28.020000457763672
2023-09-13,27.530000686645508
2023-09-14,28.739999771118164
2023-09-15,28.510000228881836
2023-09-18,28.020000457763672
2023-09-19,28.100000381469727
2023-09-20,28.059999465942383
2023-09-21,27.299999237060547
2023-09-22,27.610000610351562
2023-09-25,28.229999542236328
2023-09-26,27.829999923706055
2023-09-27,28.579999923706055
2023-09-28,28.700000762939453
2023-09-29,28.190000534057617
2023-10-02,28.110000610351562
2023-10-03,28.350000381469727
2023-10-04,28.610000610351562
2023-10-05,28.700000762939453
2023-10-06,29.68000030517578
2023-10-09,29.329999923706055
2023-10-10,30.389999389648438
2023-10-11,29.860000610351562
2023-10-12,29.360000610351562
2023-10-13,29.329999923706055
2023-10-16,29.389999389648438
2023-10-17,30.25
2023-10-18,30.09000015258789
2023-10-19,29.549999237060547
2023-10-20,28.6299991607666
2023-10-23,27.579999923706055
2023-10-24,28.139999389648438
2023-10-25,27.360000610351562
2023-10-26,25.690000534057617
2023-10-27,25.420000076293945
2023-10-30,26.770000457763672
2023-10-31,26.959999084472656
2023-11-01,26.68000030517578
2023-11-02,27.34000015258789
2023-11-03,28.84000015258789
2023-11-06,28.540000915527344
2023-11-07,29.440000534057617
2023-11-08,28.719999313354492
2023-11-09,29.469999313354492
2023-11-10,29.18000030517578
2023-11-13,28.809999465942383
2023-11-14,31.610000610351562
2023-11-15,32.36000061035156
2023-11-16,31.6200008392334
2023-11-17,32.09000015258789
2023-11-20,32.81999969482422
2023-11-21,31.700000762939453
2023-11-22,32.09000015258789
2023-11-24,32.36000061035156
2023-11-27,32.685001373291016
2023-11-28,32.66999816894531
2023-11-29,32.900001525878906
2023-11-30,33.22999954223633
2023-12-01,34.540000915527344
2023-12-04,35.33000183105469
2023-12-05,35.5099983215332
2023-12-06,36.47999954223633
2023-12-07,36.02000045776367
2023-12-08,36.220001220703125
2023-12-11,36.08000183105469
2023-12-12,36.349998474121094
2023-12-13,37.189998626708984
2023-12-14,37.02000045776367
2023-12-15,36.36000061035156
2023-12-18,35.900001525878906
2023-12-19,35.56999969482422
2023-12-20,34.77000045776367
2023-12-21,35.150001525878906
2023-12-22,35.20000076293945
2023-12-26,35.90999984741211
2023-12-27,35.939998626708984
2023-12-28,35.70000076293945
2023-12-29,34.77000045776367
2024-01-02,34.560001373291016
2024-01-03,33.56999969482422
2024-01-04,34.61000061035156
2024-01-05,34.83000183105469
2024-01-08,36.3650016784668
2024-01-09,36.040000915527344
2024-01-10,36.619998931884766
2024-01-11,36.86000061035156
2024-01-12,36.2400016784668
2024-01-16,36.63999938964844
2024-01-17,36.290000915527344
2024-01-18,37.310001373291016
2024-01-19,37.779998779296875
2024-01-22,38.150001525878906
2024-01-23,37.7400016784668
2024-01-24,37.720001220703125
2024-01-25,36.939998626708984
2024-01-26,37.2599983215332
2024-01-29,38.11000061035156
2024-01-30,37.709999084472656
2024-01-31,36.970001220703125
2024-02-01,38.209999084472656
2024-02-02,37.65999984741211
2024-02-05,37.150001525878906
2024-02-06,37.029998779296875
2024-02-07,35.70000076293945
2024-02-08,35.77000045776367
2024-02-09,37.70000076293945
2024-02-12,38.68000030517578
2024-02-13,37.470001220703125
2024-02-14,38.61000061035156
2024-02-15,38.56999969482422
2024-02-16,38.290000915527344
2024-02-20,37.709999084472656
2024-02-21,38.5099983215332
2024-02-22,38.95000076293945
2024-02-23,38.650001525878906
2024-02-26,38.70000076293945
2024-02-27,38.34000015258789
2024-02-28,37.529998779296875
2024-02-29,37.86000061035156
2024-03-01,44.349998474121094
2024-03-04,46.84000015258789
2024-03-05,47.43000030517578
2024-03-06,48.5
2024-03-07,48.540000915527344
2024-03-08,46.5099983215332
2024-03-11,46.22999954223633
2024-03-12,46.02000045776367
2024-03-13,45.029998779296875
2024-03-14,43.869998931884766
2024-03-15,44.45000076293945
2024-03-18,44.83000183105469
2024-03-19,45.5
2024-03-20,47.209999084472656
2024-03-21,47.16999816894531
2024-03-22,48.040000915527344
2024-03-25,47.029998779296875
2024-03-26,48.310001373291016
2024-03-27,48.4900016784668
2024-03-28,48.65999984741211
2024-04-01,48.11000061035156
2024-04-02,48.0
2024-04-03,48.040000915527344
2024-04-04,47.90999984741211
2024-04-05,49.040000915527344
2024-04-08,48.869998931884766
2024-04-09,49.0
2024-04-10,48.54999923706055
2024-04-11,49.22999954223633
2024-04-12,48.5
2024-04-15,47.810001373291016
2024-04-16,47.88999938964844
2024-04-17,47.79999923706055
2024-04-18,47.61000061035156
2024-04-19,46.52000045776367
2024-04-22,47.650001525878906
2024-04-23,48.83000183105469
2024-04-24,48.66999816894531
2024-04-25,48.849998474121094
2024-04-26,48.400001525878906
2024-04-29,49.0
2024-04-30,48.5
2024-05-01,50.45000076293945
2024-05-02,51.65999984741211
2024-05-03,51.20000076293945
2024-05-06,52.0
2024-05-07,52.470001220703125
2024-05-08,50.630001068115234
2024-05-09,53.56999969482422
2024-05-10,55.25
2024-05-13,55.720001220703125
2024-05-14,56.72999954223633
2024-05-15,58.2400016784668
2024-05-16,57.58000183105469
2024-05-17,57.45000076293945
2024-05-20,58.4900016784668
2024-05-21,58.22999954223633
2024-05-22,58.06999969482422
2024-05-23,57.650001525878906
2024-05-24,58.540000915527344
2024-05-28,59.40999984741211
2024-05-29,59.34000015258789
2024-05-30,58.869998931884766
2024-05-31,58.63999938964844
2024-06-03,58.869998931884766
2024-06-04,58.34000015258789
2024-06-05,61.04999923706055
2024-06-06,61.119998931884766
2024-06-07,61.25
2024-06-10,61.47999954223633
2024-06-11,61.130001068115234
2024-06-12,61.75
2024-06-13,58.75
2024-06-14,58.470001220703125
2024-06-17,58.5
2024-06-18,58.33000183105469
2024-06-20,57.279998779296875
2024-06-21,58.7400016784668
2024-06-24,58.08000183105469
2024-06-25,57.68000030517578
2024-06-26,58.119998931884766
2024-06-27,58.900001525878906
2024-06-28,58.91999816894531
2024-07-01,58.54999923706055
2024-07-02,59.529998779296875
2024-07-03,59.2599983215332
2024-07-05,59.630001068115234
2024-07-08,59.04999923706055
2024-07-09,56.689998626708984
2024-07-10,56.220001220703125
2024-07-11,59.84000015258789
2024-07-12,61.40999984741211
2024-07-15,62.689998626708984
2024-07-16,65.16000366210938
2024-07-17,62.33000183105469
2024-07-18,60.470001220703125
2024-07-19,62.0
2024-07-22,62.619998931884766
2024-07-23,65.05000305175781
2024-07-24,63.630001068115234
2024-07-25,61.970001220703125
2024-07-26,61.97999954223633
2024-07-29,60.970001220703125
2024-07-30,59.68000030517578
2024-07-31,59.75
2024-08-01,58.02000045776367
2024-08-02,55.34000015258789
2024-08-05,55.279998779296875
2024-08-06,59.45000076293945
2024-08-07,56.88999938964844
2024-08-08,61.66999816894531
2024-08-09,62.83000183105469
2024-08-12,61.61000061035156
2024-08-13,63.2599983215332
2024-08-14,62.619998931884766
2024-08-15,63.45000076293945
2024-08-16,64.4000015258789
2024-08-19,63.90999984741211
2024-08-20,62.25
2024-08-21,63.13999938964844
2024-08-22,64.08000183105469
2024-08-23,65.0
2024-08-26,65.1500015258789
2024-08-27,64.30999755859375
2024-08-28,65.58999633789062
2024-08-29,64.69000244140625
2024-08-30,66.29000091552734
2024-09-03,62.13999938964844
2024-09-04,62.709999084472656
2024-09-05,63.189998626708984
2024-09-06,62.40999984741211
2024-09-09,60.849998474121094
2024-09-10,60.34000015258789
2024-09-11,62.29999923706055
2024-09-12,67.2300033569336
2024-09-13,67.79000091552734
2024-09-16,66.0199966430664
2024-09-17,66.80999755859375
2024-09-18,67.11000061035156
2024-09-19,69.63999938964844
2024-09-20,69.33999633789062
2024-09-23,71.0999984741211
2024-09-24,69.83000183105469
2024-09-25,70.87000274658203
2024-09-26,69.05999755859375
2024-09-27,69.33000183105469
2024-09-30,69.38999938964844
2024-10-01,68.20999908447266
2024-10-02,69.23999786376953
2024-10-03,67.66999816894531
2024-10-04,68.66999816894531
2024-10-07,66.95999908447266
2024-10-08,67.37999725341797
2024-10-09,66.37999725341797
2024-10-10,64.98999786376953
2024-10-11,68.58000183105469
2024-10-14,70.62000274658203
2024-10-15,70.76000213623047
2024-10-16,70.37999725341797
2024-10-17,68.36000061035156
2024-10-18,68.16000366210938
2024-10-21,66.97000122070312
2024-10-22,67.58999633789062
2024-10-23,67.61000061035156
2024-10-24,66.23999786376953
2024-10-25,66.37000274658203
2024-10-28,67.08999633789062
2024-10-29,67.69999694824219
2024-10-30,66.76000213623047
2024-10-31,65.04000091552734
2024-11-01,66.54000091552734
2024-11-04,67.98999786376953
2024-11-05,68.05000305175781
2024-11-06,69.8499984741211
2024-11-07,71.4000015258789
2024-11-08,72.52999877929688
2024-11-11,86.37999725341797
2024-11-12,83.58999633789062
2024-11-13,82.55999755859375
2024-11-14,81.05999755859375
2024-11-15,79.58000183105469
2024-11-18,79.08999633789062
2024-11-19,79.8499984741211
2024-11-20,82.16000366210938
2024-11-21,81.30000305175781
