Date,CRNX
2022-09-28,19.889999389648438
2022-09-29,19.299999237060547
2022-09-30,19.639999389648438
2022-10-03,18.889999389648438
2022-10-04,19.049999237060547
2022-10-05,18.440000534057617
2022-10-06,17.950000762939453
2022-10-07,17.399999618530273
2022-10-10,16.889999389648438
2022-10-11,17.260000228881836
2022-10-12,17.850000381469727
2022-10-13,18.329999923706055
2022-10-14,17.65999984741211
2022-10-17,18.1200008392334
2022-10-18,18.260000228881836
2022-10-19,17.329999923706055
2022-10-20,16.940000534057617
2022-10-21,17.34000015258789
2022-10-24,16.989999771118164
2022-10-25,17.920000076293945
2022-10-26,18.510000228881836
2022-10-27,18.43000030517578
2022-10-28,18.75
2022-10-31,18.459999084472656
2022-11-01,18.5
2022-11-02,18.010000228881836
2022-11-03,18.200000762939453
2022-11-04,17.8799991607666
2022-11-07,17.3700008392334
2022-11-08,17.719999313354492
2022-11-09,16.81999969482422
2022-11-10,18.59000015258789
2022-11-11,18.389999389648438
2022-11-14,18.43000030517578
2022-11-15,18.239999771118164
2022-11-16,18.190000534057617
2022-11-17,17.579999923706055
2022-11-18,17.829999923706055
2022-11-21,17.6200008392334
2022-11-22,18.260000228881836
2022-11-23,18.5
2022-11-25,18.09000015258789
2022-11-28,17.030000686645508
2022-11-29,17.399999618530273
2022-11-30,17.8700008392334
2022-12-01,17.56999969482422
2022-12-02,18.420000076293945
2022-12-05,18.31999969482422
2022-12-06,18.139999389648438
2022-12-07,17.739999771118164
2022-12-08,17.59000015258789
2022-12-09,16.260000228881836
2022-12-12,16.15999984741211
2022-12-13,16.25
2022-12-14,16.290000915527344
2022-12-15,16.239999771118164
2022-12-16,16.850000381469727
2022-12-19,15.489999771118164
2022-12-20,15.899999618530273
2022-12-21,16.110000610351562
2022-12-22,16.56999969482422
2022-12-23,16.700000762939453
2022-12-27,16.31999969482422
2022-12-28,17.209999084472656
2022-12-29,18.440000534057617
2022-12-30,18.299999237060547
2023-01-03,18.100000381469727
2023-01-04,17.389999389648438
2023-01-05,17.3700008392334
2023-01-06,17.709999084472656
2023-01-09,16.719999313354492
2023-01-10,16.75
2023-01-11,16.670000076293945
2023-01-12,16.8700008392334
2023-01-13,18.040000915527344
2023-01-17,19.100000381469727
2023-01-18,18.790000915527344
2023-01-19,19.010000228881836
2023-01-20,19.799999237060547
2023-01-23,19.899999618530273
2023-01-24,19.90999984741211
2023-01-25,21.100000381469727
2023-01-26,19.969999313354492
2023-01-27,20.399999618530273
2023-01-30,19.100000381469727
2023-01-31,19.610000610351562
2023-02-01,20.0
2023-02-02,20.1200008392334
2023-02-03,19.920000076293945
2023-02-06,20.1299991607666
2023-02-07,20.850000381469727
2023-02-08,20.299999237060547
2023-02-09,20.280000686645508
2023-02-10,19.600000381469727
2023-02-13,20.049999237060547
2023-02-14,19.969999313354492
2023-02-15,19.969999313354492
2023-02-16,20.1200008392334
2023-02-17,20.760000228881836
2023-02-21,19.700000762939453
2023-02-22,19.440000534057617
2023-02-23,19.43000030517578
2023-02-24,19.579999923706055
2023-02-27,19.219999313354492
2023-02-28,19.639999389648438
2023-03-01,19.639999389648438
2023-03-02,19.030000686645508
2023-03-03,19.15999984741211
2023-03-06,18.8700008392334
2023-03-07,18.979999542236328
2023-03-08,18.559999465942383
2023-03-09,18.200000762939453
2023-03-10,17.280000686645508
2023-03-13,17.790000915527344
2023-03-14,17.850000381469727
2023-03-15,17.190000534057617
2023-03-16,17.420000076293945
2023-03-17,17.25
2023-03-20,16.850000381469727
2023-03-21,16.170000076293945
2023-03-22,15.529999732971191
2023-03-23,15.680000305175781
2023-03-24,15.489999771118164
2023-03-27,15.930000305175781
2023-03-28,15.3100004196167
2023-03-29,15.9399995803833
2023-03-30,15.84000015258789
2023-03-31,16.059999465942383
2023-04-03,16.739999771118164
2023-04-04,16.25
2023-04-05,15.949999809265137
2023-04-06,15.890000343322754
2023-04-10,16.020000457763672
2023-04-11,15.819999694824219
2023-04-12,15.729999542236328
2023-04-13,16.520000457763672
2023-04-14,15.930000305175781
2023-04-17,17.010000228881836
2023-04-18,16.860000610351562
2023-04-19,16.920000076293945
2023-04-20,17.219999313354492
2023-04-21,17.850000381469727
2023-04-24,19.010000228881836
2023-04-25,18.56999969482422
2023-04-26,18.65999984741211
2023-04-27,18.690000534057617
2023-04-28,19.540000915527344
2023-05-01,20.5
2023-05-02,20.860000610351562
2023-05-03,21.56999969482422
2023-05-04,21.3700008392334
2023-05-05,22.350000381469727
2023-05-08,22.030000686645508
2023-05-09,23.600000381469727
2023-05-10,23.34000015258789
2023-05-11,22.110000610351562
2023-05-12,22.190000534057617
2023-05-15,22.329999923706055
2023-05-16,22.110000610351562
2023-05-17,22.399999618530273
2023-05-18,21.90999984741211
2023-05-19,22.299999237060547
2023-05-22,22.639999389648438
2023-05-23,22.540000915527344
2023-05-24,22.209999084472656
2023-05-25,21.969999313354492
2023-05-26,22.100000381469727
2023-05-30,22.049999237060547
2023-05-31,21.829999923706055
2023-06-01,21.850000381469727
2023-06-02,22.010000228881836
2023-06-05,21.780000686645508
2023-06-06,22.010000228881836
2023-06-07,22.100000381469727
2023-06-08,21.959999084472656
2023-06-09,21.670000076293945
2023-06-12,21.040000915527344
2023-06-13,21.579999923706055
2023-06-14,20.389999389648438
2023-06-15,20.770000457763672
2023-06-16,20.31999969482422
2023-06-20,19.979999542236328
2023-06-21,19.700000762939453
2023-06-22,18.59000015258789
2023-06-23,18.510000228881836
2023-06-26,18.34000015258789
2023-06-27,17.969999313354492
2023-06-28,18.440000534057617
2023-06-29,17.809999465942383
2023-06-30,18.020000457763672
2023-07-03,18.040000915527344
2023-07-05,18.0
2023-07-06,18.3799991607666
2023-07-07,18.68000030517578
2023-07-10,19.75
2023-07-11,20.06999969482422
2023-07-12,19.969999313354492
2023-07-13,20.479999542236328
2023-07-14,20.3700008392334
2023-07-17,19.959999084472656
2023-07-18,19.940000534057617
2023-07-19,19.610000610351562
2023-07-20,20.0
2023-07-21,18.709999084472656
2023-07-24,18.540000915527344
2023-07-25,18.600000381469727
2023-07-26,18.860000610351562
2023-07-27,18.459999084472656
2023-07-28,18.790000915527344
2023-07-31,19.0
2023-08-01,19.450000762939453
2023-08-02,19.170000076293945
2023-08-03,19.200000762939453
2023-08-04,18.700000762939453
2023-08-07,18.0
2023-08-08,17.299999237060547
2023-08-09,16.68000030517578
2023-08-10,16.790000915527344
2023-08-11,16.514999389648438
2023-08-14,16.84000015258789
2023-08-15,16.719999313354492
2023-08-16,16.270000457763672
2023-08-17,16.209999084472656
2023-08-18,16.139999389648438
2023-08-21,16.049999237060547
2023-08-22,17.3799991607666
2023-08-23,18.0
2023-08-24,17.190000534057617
2023-08-25,17.079999923706055
2023-08-28,17.030000686645508
2023-08-29,16.520000457763672
2023-08-30,16.520000457763672
2023-08-31,17.31999969482422
2023-09-01,17.440000534057617
2023-09-05,16.780000686645508
2023-09-06,16.579999923706055
2023-09-07,16.15999984741211
2023-09-08,15.970000267028809
2023-09-11,26.079999923706055
2023-09-12,30.59000015258789
2023-09-13,28.540000915527344
2023-09-14,29.280000686645508
2023-09-15,29.489999771118164
2023-09-18,28.6299991607666
2023-09-19,29.389999389648438
2023-09-20,28.6200008392334
2023-09-21,29.170000076293945
2023-09-22,28.81999969482422
2023-09-25,29.610000610351562
2023-09-26,28.690000534057617
2023-09-27,28.030000686645508
2023-09-28,29.34000015258789
2023-09-29,29.739999771118164
2023-10-02,27.139999389648438
2023-10-03,27.329999923706055
2023-10-04,25.6200008392334
2023-10-05,26.799999237060547
2023-10-06,26.860000610351562
2023-10-09,26.799999237060547
2023-10-10,26.969999313354492
2023-10-11,27.149999618530273
2023-10-12,26.459999084472656
2023-10-13,29.110000610351562
2023-10-16,29.309999465942383
2023-10-17,28.690000534057617
2023-10-18,28.520000457763672
2023-10-19,27.850000381469727
2023-10-20,29.5
2023-10-23,28.260000228881836
2023-10-24,29.719999313354492
2023-10-25,28.459999084472656
2023-10-26,29.219999313354492
2023-10-27,28.31999969482422
2023-10-30,29.0
2023-10-31,29.290000915527344
2023-11-01,29.549999237060547
2023-11-02,29.200000762939453
2023-11-03,30.700000762939453
2023-11-06,30.489999771118164
2023-11-07,29.520000457763672
2023-11-08,28.450000762939453
2023-11-09,26.690000534057617
2023-11-10,26.93000030517578
2023-11-13,28.280000686645508
2023-11-14,28.649999618530273
2023-11-15,28.8799991607666
2023-11-16,28.34000015258789
2023-11-17,29.989999771118164
2023-11-20,30.219999313354492
2023-11-21,29.940000534057617
2023-11-22,30.739999771118164
2023-11-24,31.989999771118164
2023-11-27,31.809999465942383
2023-11-28,31.350000381469727
2023-11-29,32.029998779296875
2023-11-30,31.790000915527344
2023-12-01,32.7400016784668
2023-12-04,33.400001525878906
2023-12-05,33.5
2023-12-06,33.22999954223633
2023-12-07,33.47999954223633
2023-12-08,33.27000045776367
2023-12-11,33.0
2023-12-12,34.349998474121094
2023-12-13,34.43000030517578
2023-12-14,34.88999938964844
2023-12-15,34.459999084472656
2023-12-18,33.25
2023-12-19,37.06999969482422
2023-12-20,34.4900016784668
2023-12-21,34.75
2023-12-22,35.90999984741211
2023-12-26,36.11000061035156
2023-12-27,36.380001068115234
2023-12-28,35.75
2023-12-29,35.58000183105469
2024-01-02,35.38999938964844
2024-01-03,34.959999084472656
2024-01-04,34.77000045776367
2024-01-05,34.7599983215332
2024-01-08,35.95000076293945
2024-01-09,37.91999816894531
2024-01-10,37.599998474121094
2024-01-11,37.27000045776367
2024-01-12,37.189998626708984
2024-01-16,37.29999923706055
2024-01-17,36.790000915527344
2024-01-18,36.20000076293945
2024-01-19,35.5
2024-01-22,36.650001525878906
2024-01-23,37.61000061035156
2024-01-24,36.90999984741211
2024-01-25,37.25
2024-01-26,37.18000030517578
2024-01-29,37.70000076293945
2024-01-30,37.040000915527344
2024-01-31,36.47999954223633
2024-02-01,37.209999084472656
2024-02-02,37.08000183105469
2024-02-05,37.66999816894531
2024-02-06,37.81999969482422
2024-02-07,37.779998779296875
2024-02-08,38.45500183105469
2024-02-09,39.459999084472656
2024-02-12,39.29999923706055
2024-02-13,35.9900016784668
2024-02-14,36.310001373291016
2024-02-15,36.91999816894531
2024-02-16,37.81999969482422
2024-02-20,37.41999816894531
2024-02-21,36.400001525878906
2024-02-22,36.720001220703125
2024-02-23,36.849998474121094
2024-02-26,38.66999816894531
2024-02-27,40.470001220703125
2024-02-28,42.7599983215332
2024-02-29,40.939998626708984
2024-03-01,46.029998779296875
2024-03-04,43.5099983215332
2024-03-05,42.93000030517578
2024-03-06,43.52000045776367
2024-03-07,42.5
2024-03-08,42.290000915527344
2024-03-11,41.56999969482422
2024-03-12,40.75
2024-03-13,40.5
2024-03-14,38.209999084472656
2024-03-15,38.93000030517578
2024-03-18,37.93000030517578
2024-03-19,45.18000030517578
2024-03-20,45.4900016784668
2024-03-21,44.970001220703125
2024-03-22,44.290000915527344
2024-03-25,43.119998931884766
2024-03-26,43.369998931884766
2024-03-27,44.43000030517578
2024-03-28,46.810001373291016
2024-04-01,46.529998779296875
2024-04-02,46.0
2024-04-03,47.619998931884766
2024-04-04,46.650001525878906
2024-04-05,47.529998779296875
2024-04-08,46.439998626708984
2024-04-09,46.90999984741211
2024-04-10,45.900001525878906
2024-04-11,48.029998779296875
2024-04-12,44.59000015258789
2024-04-15,43.68000030517578
2024-04-16,43.4900016784668
2024-04-17,44.0099983215332
2024-04-18,43.0099983215332
2024-04-19,42.970001220703125
2024-04-22,43.439998626708984
2024-04-23,44.220001220703125
2024-04-24,43.31999969482422
2024-04-25,42.290000915527344
2024-04-26,42.119998931884766
2024-04-29,44.0
2024-04-30,43.81999969482422
2024-05-01,45.04999923706055
2024-05-02,46.779998779296875
2024-05-03,47.20000076293945
2024-05-06,46.5
2024-05-07,47.65999984741211
2024-05-08,50.88999938964844
2024-05-09,49.41999816894531
2024-05-10,48.0
2024-05-13,47.93000030517578
2024-05-14,49.380001068115234
2024-05-15,50.4900016784668
2024-05-16,51.90999984741211
2024-05-17,51.400001525878906
2024-05-20,50.619998931884766
2024-05-21,49.5
2024-05-22,50.540000915527344
2024-05-23,48.630001068115234
2024-05-24,47.470001220703125
2024-05-28,46.86000061035156
2024-05-29,45.810001373291016
2024-05-30,45.369998931884766
2024-05-31,44.40999984741211
2024-06-03,46.279998779296875
2024-06-04,47.33000183105469
2024-06-05,47.22999954223633
2024-06-06,45.84000015258789
2024-06-07,44.709999084472656
2024-06-10,45.0099983215332
2024-06-11,44.81999969482422
2024-06-12,47.779998779296875
2024-06-13,46.88999938964844
2024-06-14,45.33000183105469
2024-06-17,44.709999084472656
2024-06-18,44.290000915527344
2024-06-20,44.209999084472656
2024-06-21,45.58000183105469
2024-06-24,45.65999984741211
2024-06-25,44.869998931884766
2024-06-26,42.189998626708984
2024-06-27,43.470001220703125
2024-06-28,44.790000915527344
2024-07-01,46.06999969482422
2024-07-02,45.540000915527344
2024-07-03,44.20000076293945
2024-07-05,43.83000183105469
2024-07-08,45.369998931884766
2024-07-09,48.22999954223633
2024-07-10,50.79999923706055
2024-07-11,52.810001373291016
2024-07-12,53.66999816894531
2024-07-15,54.13999938964844
2024-07-16,54.97999954223633
2024-07-17,53.849998474121094
2024-07-18,52.40999984741211
2024-07-19,52.65999984741211
2024-07-22,53.58000183105469
2024-07-23,54.83000183105469
2024-07-24,53.40999984741211
2024-07-25,53.34000015258789
2024-07-26,54.36000061035156
2024-07-29,54.2599983215332
2024-07-30,52.63999938964844
2024-07-31,53.119998931884766
2024-08-01,52.06999969482422
2024-08-02,49.790000915527344
2024-08-05,49.13999938964844
2024-08-06,50.20000076293945
2024-08-07,48.29999923706055
2024-08-08,50.7400016784668
2024-08-09,47.63999938964844
2024-08-12,49.56999969482422
2024-08-13,50.33000183105469
2024-08-14,51.43000030517578
2024-08-15,52.529998779296875
2024-08-16,51.619998931884766
2024-08-19,52.91999816894531
2024-08-20,53.83000183105469
2024-08-21,53.959999084472656
2024-08-22,53.2400016784668
2024-08-23,53.150001525878906
2024-08-26,53.119998931884766
2024-08-27,54.470001220703125
2024-08-28,54.400001525878906
2024-08-29,52.70000076293945
2024-08-30,53.060001373291016
2024-09-03,52.02000045776367
2024-09-04,52.79999923706055
2024-09-05,50.97999954223633
2024-09-06,50.38999938964844
2024-09-09,52.2400016784668
2024-09-10,50.400001525878906
2024-09-11,50.7400016784668
2024-09-12,51.22999954223633
2024-09-13,53.79999923706055
2024-09-16,53.939998626708984
2024-09-17,52.9900016784668
2024-09-18,52.77000045776367
2024-09-19,53.880001068115234
2024-09-20,53.150001525878906
2024-09-23,50.41999816894531
2024-09-24,49.81999969482422
2024-09-25,50.45000076293945
2024-09-26,50.58000183105469
2024-09-27,50.75
2024-09-30,51.099998474121094
2024-10-01,51.91999816894531
2024-10-02,54.02000045776367
2024-10-03,52.77000045776367
2024-10-04,53.13999938964844
2024-10-07,51.7599983215332
2024-10-08,51.70000076293945
2024-10-09,50.70000076293945
2024-10-10,51.779998779296875
2024-10-11,53.13999938964844
2024-10-14,53.099998474121094
2024-10-15,57.599998474121094
2024-10-16,58.86000061035156
2024-10-17,58.91999816894531
2024-10-18,59.09000015258789
2024-10-21,58.70000076293945
2024-10-22,59.61000061035156
2024-10-23,58.400001525878906
2024-10-24,58.7400016784668
2024-10-25,57.959999084472656
2024-10-28,57.150001525878906
2024-10-29,56.2599983215332
2024-10-30,55.7599983215332
2024-10-31,55.959999084472656
2024-11-01,56.689998626708984
2024-11-04,56.81999969482422
2024-11-05,57.810001373291016
2024-11-06,59.15999984741211
2024-11-07,59.810001373291016
2024-11-08,60.689998626708984
2024-11-11,60.0099983215332
2024-11-12,58.779998779296875
2024-11-13,58.91999816894531
2024-11-14,59.65999984741211
2024-11-15,54.720001220703125
2024-11-18,53.70000076293945
2024-11-19,55.16999816894531
2024-11-20,56.06999969482422
2024-11-21,57.029998779296875
