Date,TCBI
2023-01-20,63.59000015258789
2023-01-23,64.08999633789062
2023-01-24,63.0
2023-01-25,62.09000015258789
2023-01-26,62.869998931884766
2023-01-27,63.310001373291016
2023-01-30,62.720001220703125
2023-01-31,66.06999969482422
2023-02-01,67.41000366210938
2023-02-02,68.5
2023-02-03,68.58000183105469
2023-02-06,68.3499984741211
2023-02-07,68.62999725341797
2023-02-08,68.38999938964844
2023-02-09,66.98999786376953
2023-02-10,66.66000366210938
2023-02-13,67.0199966430664
2023-02-14,66.44999694824219
2023-02-15,66.55000305175781
2023-02-16,65.44999694824219
2023-02-17,66.13999938964844
2023-02-21,65.83999633789062
2023-02-22,65.0999984741211
2023-02-23,65.4800033569336
2023-02-24,65.58999633789062
2023-02-27,65.91999816894531
2023-02-28,66.2300033569336
2023-03-01,65.52999877929688
2023-03-02,65.55000305175781
2023-03-03,66.69999694824219
2023-03-06,66.30999755859375
2023-03-07,64.47000122070312
2023-03-08,64.75
2023-03-09,61.83000183105469
2023-03-10,61.130001068115234
2023-03-13,51.400001525878906
2023-03-14,55.470001220703125
2023-03-15,55.279998779296875
2023-03-16,57.91999816894531
2023-03-17,53.959999084472656
2023-03-20,53.5
2023-03-21,55.33000183105469
2023-03-22,51.40999984741211
2023-03-23,48.939998626708984
2023-03-24,50.04999923706055
2023-03-27,50.29999923706055
2023-03-28,49.70000076293945
2023-03-29,50.279998779296875
2023-03-30,48.709999084472656
2023-03-31,48.959999084472656
2023-04-03,49.2599983215332
2023-04-04,48.279998779296875
2023-04-05,47.7400016784668
2023-04-06,48.220001220703125
2023-04-10,49.15999984741211
2023-04-11,49.470001220703125
2023-04-12,49.36000061035156
2023-04-13,50.16999816894531
2023-04-14,48.880001068115234
2023-04-17,49.84000015258789
2023-04-18,49.04999923706055
2023-04-19,51.0099983215332
2023-04-20,52.29999923706055
2023-04-21,51.86000061035156
2023-04-24,51.119998931884766
2023-04-25,49.16999816894531
2023-04-26,50.20000076293945
2023-04-27,50.65999984741211
2023-04-28,50.25
2023-05-01,49.099998474121094
2023-05-02,47.290000915527344
2023-05-03,46.79999923706055
2023-05-04,45.15999984741211
2023-05-05,48.349998474121094
2023-05-08,46.90999984741211
2023-05-09,46.720001220703125
2023-05-10,45.970001220703125
2023-05-11,43.75
2023-05-12,43.79999923706055
2023-05-15,45.36000061035156
2023-05-16,46.93000030517578
2023-05-17,51.7599983215332
2023-05-18,51.13999938964844
2023-05-19,49.08000183105469
2023-05-22,51.459999084472656
2023-05-23,51.45000076293945
2023-05-24,50.189998626708984
2023-05-25,49.369998931884766
2023-05-26,49.529998779296875
2023-05-30,49.16999816894531
2023-05-31,47.29999923706055
2023-06-01,47.58000183105469
2023-06-02,51.459999084472656
2023-06-05,49.29999923706055
2023-06-06,52.09000015258789
2023-06-07,53.65999984741211
2023-06-08,53.66999816894531
2023-06-09,52.22999954223633
2023-06-12,52.779998779296875
2023-06-13,55.400001525878906
2023-06-14,53.279998779296875
2023-06-15,54.40999984741211
2023-06-16,53.45000076293945
2023-06-20,53.06999969482422
2023-06-21,52.150001525878906
2023-06-22,49.810001373291016
2023-06-23,48.939998626708984
2023-06-26,49.689998626708984
2023-06-27,51.060001373291016
2023-06-28,51.18000030517578
2023-06-29,52.18000030517578
2023-06-30,51.5
2023-07-03,53.13999938964844
2023-07-05,52.41999816894531
2023-07-06,51.810001373291016
2023-07-07,52.849998474121094
2023-07-10,53.5
2023-07-11,54.369998931884766
2023-07-12,56.20000076293945
2023-07-13,56.849998474121094
2023-07-14,56.52000045776367
2023-07-17,57.380001068115234
2023-07-18,60.220001220703125
2023-07-19,61.439998626708984
2023-07-20,65.43000030517578
2023-07-21,63.45000076293945
2023-07-24,63.45000076293945
2023-07-25,62.27000045776367
2023-07-26,64.58000183105469
2023-07-27,62.459999084472656
2023-07-28,63.91999816894531
2023-07-31,63.849998474121094
2023-08-01,62.63999938964844
2023-08-02,61.77000045776367
2023-08-03,62.91999816894531
2023-08-04,63.369998931884766
2023-08-07,65.54000091552734
2023-08-08,64.26000213623047
2023-08-09,63.36000061035156
2023-08-10,62.869998931884766
2023-08-11,63.45000076293945
2023-08-14,62.95000076293945
2023-08-15,61.27000045776367
2023-08-16,60.119998931884766
2023-08-17,60.189998626708984
2023-08-18,59.650001525878906
2023-08-21,59.459999084472656
2023-08-22,58.72999954223633
2023-08-23,60.060001373291016
2023-08-24,60.459999084472656
2023-08-25,60.630001068115234
2023-08-28,61.5099983215332
2023-08-29,61.52000045776367
2023-08-30,61.54999923706055
2023-08-31,62.439998626708984
2023-09-01,63.599998474121094
2023-09-05,61.7599983215332
2023-09-06,61.099998474121094
2023-09-07,61.2599983215332
2023-09-08,62.31999969482422
2023-09-11,61.5
2023-09-12,61.88999938964844
2023-09-13,61.52000045776367
2023-09-14,61.93000030517578
2023-09-15,61.65999984741211
2023-09-18,61.61000061035156
2023-09-19,61.630001068115234
2023-09-20,60.58000183105469
2023-09-21,59.779998779296875
2023-09-22,59.279998779296875
2023-09-25,60.150001525878906
2023-09-26,58.2400016784668
2023-09-27,57.599998474121094
2023-09-28,58.470001220703125
2023-09-29,58.900001525878906
2023-10-02,57.939998626708984
2023-10-03,57.04999923706055
2023-10-04,57.220001220703125
2023-10-05,58.75
2023-10-06,58.43000030517578
2023-10-09,58.08000183105469
2023-10-10,58.209999084472656
2023-10-11,58.7599983215332
2023-10-12,58.2400016784668
2023-10-13,57.36000061035156
2023-10-16,58.5099983215332
2023-10-17,60.09000015258789
2023-10-18,58.150001525878906
2023-10-19,56.130001068115234
2023-10-20,53.58000183105469
2023-10-23,53.880001068115234
2023-10-24,53.900001525878906
2023-10-25,54.18000030517578
2023-10-26,55.790000915527344
2023-10-27,54.4900016784668
2023-10-30,54.83000183105469
2023-10-31,55.060001373291016
2023-11-01,54.36000061035156
2023-11-02,57.16999816894531
2023-11-03,57.77000045776367
2023-11-06,56.900001525878906
2023-11-07,56.2400016784668
2023-11-08,55.790000915527344
2023-11-09,54.970001220703125
2023-11-10,54.56999969482422
2023-11-13,54.38999938964844
2023-11-14,57.0
2023-11-15,56.630001068115234
2023-11-16,55.040000915527344
2023-11-17,54.959999084472656
2023-11-20,54.720001220703125
2023-11-21,53.45000076293945
2023-11-22,54.290000915527344
2023-11-24,54.7400016784668
2023-11-27,54.88999938964844
2023-11-28,54.7400016784668
2023-11-29,55.2599983215332
2023-11-30,54.880001068115234
2023-12-01,56.630001068115234
2023-12-04,57.0
2023-12-05,56.720001220703125
2023-12-06,56.43000030517578
2023-12-07,57.40999984741211
2023-12-08,57.720001220703125
2023-12-11,58.0099983215332
2023-12-12,57.150001525878906
2023-12-13,59.93000030517578
2023-12-14,62.709999084472656
2023-12-15,62.349998474121094
2023-12-18,62.150001525878906
2023-12-19,63.93000030517578
2023-12-20,61.88999938964844
2023-12-21,63.33000183105469
2023-12-22,64.02999877929688
2023-12-26,64.69000244140625
2023-12-27,64.86000061035156
2023-12-28,65.4800033569336
2023-12-29,64.62999725341797
2024-01-02,64.01000213623047
2024-01-03,61.150001525878906
2024-01-04,62.130001068115234
2024-01-05,62.86000061035156
2024-01-08,63.36000061035156
2024-01-09,62.380001068115234
2024-01-10,63.150001525878906
2024-01-11,63.27000045776367
2024-01-12,62.58000183105469
2024-01-16,62.540000915527344
2024-01-17,61.619998931884766
2024-01-18,63.119998931884766
2024-01-19,63.7599983215332
2024-01-22,64.13999938964844
2024-01-23,62.540000915527344
2024-01-24,62.959999084472656
2024-01-25,62.689998626708984
2024-01-26,61.77000045776367
2024-01-29,63.869998931884766
2024-01-30,63.61000061035156
2024-01-31,61.0
2024-02-01,60.52000045776367
2024-02-02,60.2599983215332
2024-02-05,59.61000061035156
2024-02-06,59.09000015258789
2024-02-07,58.95000076293945
2024-02-08,59.369998931884766
2024-02-09,59.27000045776367
2024-02-12,59.560001373291016
2024-02-13,56.34000015258789
2024-02-14,57.880001068115234
2024-02-15,60.27000045776367
2024-02-16,59.54999923706055
2024-02-20,59.31999969482422
2024-02-21,59.11000061035156
2024-02-22,59.18000030517578
2024-02-23,58.66999816894531
2024-02-26,58.060001373291016
2024-02-27,58.529998779296875
2024-02-28,57.619998931884766
2024-02-29,58.650001525878906
2024-03-01,58.099998474121094
2024-03-04,57.959999084472656
2024-03-05,61.08000183105469
2024-03-06,60.88999938964844
2024-03-07,60.95000076293945
2024-03-08,60.689998626708984
2024-03-11,60.150001525878906
2024-03-12,59.33000183105469
2024-03-13,59.189998626708984
2024-03-14,58.08000183105469
2024-03-15,59.0
2024-03-18,59.5099983215332
2024-03-19,59.779998779296875
2024-03-20,60.31999969482422
2024-03-21,60.849998474121094
2024-03-22,59.459999084472656
2024-03-25,59.08000183105469
2024-03-26,58.529998779296875
2024-03-27,60.77000045776367
2024-03-28,61.54999923706055
2024-04-01,59.59000015258789
2024-04-02,58.54999923706055
2024-04-03,57.91999816894531
2024-04-04,58.22999954223633
2024-04-05,58.650001525878906
2024-04-08,59.38999938964844
2024-04-09,59.869998931884766
2024-04-10,57.13999938964844
2024-04-11,57.08000183105469
2024-04-12,56.52000045776367
2024-04-15,56.43000030517578
2024-04-16,55.5099983215332
2024-04-17,55.91999816894531
2024-04-18,55.97999954223633
2024-04-19,58.68000030517578
2024-04-22,59.20000076293945
2024-04-23,60.15999984741211
2024-04-24,60.119998931884766
2024-04-25,58.61000061035156
2024-04-26,57.810001373291016
2024-04-29,58.06999969482422
2024-04-30,57.400001525878906
2024-05-01,58.369998931884766
2024-05-02,59.88999938964844
2024-05-03,60.58000183105469
2024-05-06,61.34000015258789
2024-05-07,60.720001220703125
2024-05-08,60.599998474121094
2024-05-09,61.279998779296875
2024-05-10,61.439998626708984
2024-05-13,61.4900016784668
2024-05-14,62.18000030517578
2024-05-15,61.709999084472656
2024-05-16,62.349998474121094
2024-05-17,62.36000061035156
2024-05-20,61.209999084472656
2024-05-21,61.04999923706055
2024-05-22,59.959999084472656
2024-05-23,58.70000076293945
2024-05-24,59.459999084472656
2024-05-28,59.029998779296875
2024-05-29,58.630001068115234
2024-05-30,59.70000076293945
2024-05-31,60.279998779296875
2024-06-03,58.83000183105469
2024-06-04,57.95000076293945
2024-06-05,58.34000015258789
2024-06-06,58.43000030517578
2024-06-07,58.709999084472656
2024-06-10,57.380001068115234
2024-06-11,57.47999954223633
2024-06-12,58.720001220703125
2024-06-13,57.43000030517578
2024-06-14,57.040000915527344
2024-06-17,57.86000061035156
2024-06-18,57.630001068115234
2024-06-20,58.31999969482422
2024-06-21,58.38999938964844
2024-06-24,59.47999954223633
2024-06-25,58.47999954223633
2024-06-26,58.900001525878906
2024-06-27,59.630001068115234
2024-06-28,61.13999938964844
2024-07-01,60.65999984741211
2024-07-02,61.630001068115234
2024-07-03,60.47999954223633
2024-07-05,59.31999969482422
2024-07-08,59.56999969482422
2024-07-09,60.81999969482422
2024-07-10,62.33000183105469
2024-07-11,64.19999694824219
2024-07-12,64.30999755859375
2024-07-15,67.23999786376953
2024-07-16,70.66000366210938
2024-07-17,70.68000030517578
2024-07-18,66.04000091552734
2024-07-19,66.0
2024-07-22,66.69999694824219
2024-07-23,67.30999755859375
2024-07-24,65.12000274658203
2024-07-25,66.19999694824219
2024-07-26,67.30000305175781
2024-07-29,65.79000091552734
2024-07-30,67.05000305175781
2024-07-31,66.0999984741211
2024-08-01,63.439998626708984
2024-08-02,60.400001525878906
2024-08-05,58.18000030517578
2024-08-06,58.5099983215332
2024-08-07,57.91999816894531
2024-08-08,59.52000045776367
2024-08-09,60.11000061035156
2024-08-12,58.970001220703125
2024-08-13,59.41999816894531
2024-08-14,59.119998931884766
2024-08-15,60.810001373291016
2024-08-16,61.59000015258789
2024-08-19,62.59000015258789
2024-08-20,61.52000045776367
2024-08-21,62.93000030517578
2024-08-22,64.33999633789062
2024-08-23,68.3499984741211
2024-08-26,66.23999786376953
2024-08-27,66.0
2024-08-28,66.58999633789062
2024-08-29,66.52999877929688
2024-08-30,67.22000122070312
2024-09-03,66.0999984741211
2024-09-04,65.52999877929688
2024-09-05,64.94000244140625
2024-09-06,67.55000305175781
2024-09-09,67.97000122070312
2024-09-10,68.1500015258789
2024-09-11,67.77999877929688
2024-09-12,68.20999908447266
2024-09-13,70.12999725341797
2024-09-16,71.16999816894531
2024-09-17,71.94000244140625
2024-09-18,71.93000030517578
2024-09-19,73.9000015258789
2024-09-20,72.0
2024-09-23,71.70999908447266
2024-09-24,70.94999694824219
2024-09-25,70.0199966430664
2024-09-26,70.70999908447266
2024-09-27,70.47000122070312
2024-09-30,71.45999908447266
2024-10-01,70.41999816894531
2024-10-02,69.87999725341797
2024-10-03,70.30999755859375
2024-10-04,72.0
2024-10-07,72.20999908447266
2024-10-08,73.18000030517578
2024-10-09,74.30000305175781
2024-10-10,73.66999816894531
2024-10-11,75.79000091552734
2024-10-14,77.08999633789062
2024-10-15,77.56999969482422
2024-10-16,78.45999908447266
2024-10-17,80.54000091552734
2024-10-18,79.0199966430664
2024-10-21,76.62999725341797
2024-10-22,77.41999816894531
2024-10-23,77.44999694824219
2024-10-24,77.94999694824219
2024-10-25,76.76000213623047
2024-10-28,78.18000030517578
2024-10-29,77.56999969482422
2024-10-30,77.36000061035156
2024-10-31,76.94999694824219
2024-11-01,76.80000305175781
2024-11-04,75.95999908447266
2024-11-05,77.18000030517578
2024-11-06,85.4800033569336
2024-11-07,82.97000122070312
2024-11-08,84.08999633789062
2024-11-11,87.95999908447266
2024-11-12,89.0
2024-11-13,89.11000061035156
2024-11-14,88.88999938964844
2024-11-15,87.04000091552734
2024-11-18,86.01000213623047
2024-11-19,85.9000015258789
2024-11-20,83.9000015258789
2024-11-21,85.08000183105469
