Date,AXSM
2022-02-28,28.110000610351562
2022-03-01,30.979999542236328
2022-03-02,31.450000762939453
2022-03-03,30.459999084472656
2022-03-04,29.90999984741211
2022-03-07,28.850000381469727
2022-03-08,28.25
2022-03-09,31.1299991607666
2022-03-10,31.90999984741211
2022-03-11,32.790000915527344
2022-03-14,28.600000381469727
2022-03-15,29.1299991607666
2022-03-16,31.510000228881836
2022-03-17,34.18000030517578
2022-03-18,33.61000061035156
2022-03-21,33.29999923706055
2022-03-22,34.439998626708984
2022-03-23,34.56999969482422
2022-03-24,35.97999954223633
2022-03-25,35.36000061035156
2022-03-28,35.11000061035156
2022-03-29,39.310001373291016
2022-03-30,40.02000045776367
2022-03-31,41.38999938964844
2022-04-01,43.90999984741211
2022-04-04,46.380001068115234
2022-04-05,46.75
2022-04-06,46.720001220703125
2022-04-07,44.20000076293945
2022-04-08,40.689998626708984
2022-04-11,40.439998626708984
2022-04-12,38.349998474121094
2022-04-13,38.0
2022-04-14,36.86000061035156
2022-04-18,32.70000076293945
2022-04-19,40.91999816894531
2022-04-20,43.040000915527344
2022-04-21,39.599998474121094
2022-04-22,39.099998474121094
2022-04-25,30.5
2022-04-26,29.989999771118164
2022-04-27,30.5
2022-04-28,32.0
2022-04-29,31.75
2022-05-02,34.040000915527344
2022-05-03,35.84000015258789
2022-05-04,38.5
2022-05-05,36.7400016784668
2022-05-06,29.81999969482422
2022-05-09,26.81999969482422
2022-05-10,29.290000915527344
2022-05-11,25.790000915527344
2022-05-12,25.34000015258789
2022-05-13,27.899999618530273
2022-05-16,30.81999969482422
2022-05-17,33.58000183105469
2022-05-18,31.1299991607666
2022-05-19,31.510000228881836
2022-05-20,31.649999618530273
2022-05-23,28.15999984741211
2022-05-24,26.049999237060547
2022-05-25,25.270000457763672
2022-05-26,24.1299991607666
2022-05-27,26.459999084472656
2022-05-31,25.0
2022-06-01,24.030000686645508
2022-06-02,24.780000686645508
2022-06-03,25.530000686645508
2022-06-06,25.969999313354492
2022-06-07,28.489999771118164
2022-06-08,27.670000076293945
2022-06-09,26.020000457763672
2022-06-10,24.350000381469727
2022-06-13,22.18000030517578
2022-06-14,22.6200008392334
2022-06-15,23.0
2022-06-16,21.739999771118164
2022-06-17,22.690000534057617
2022-06-21,22.8799991607666
2022-06-22,23.56999969482422
2022-06-23,24.75
2022-06-24,24.459999084472656
2022-06-27,37.029998779296875
2022-06-28,37.959999084472656
2022-06-29,36.4900016784668
2022-06-30,38.29999923706055
2022-07-01,40.63999938964844
2022-07-05,41.209999084472656
2022-07-06,42.7400016784668
2022-07-07,45.11000061035156
2022-07-08,45.599998474121094
2022-07-11,43.279998779296875
2022-07-12,42.029998779296875
2022-07-13,44.83000183105469
2022-07-14,44.11000061035156
2022-07-15,43.689998626708984
2022-07-18,41.02000045776367
2022-07-19,43.970001220703125
2022-07-20,44.38999938964844
2022-07-21,42.619998931884766
2022-07-22,40.310001373291016
2022-07-25,38.4900016784668
2022-07-26,37.439998626708984
2022-07-27,38.5099983215332
2022-07-28,38.540000915527344
2022-07-29,38.59000015258789
2022-08-01,36.060001373291016
2022-08-02,37.11000061035156
2022-08-03,38.08000183105469
2022-08-04,40.0099983215332
2022-08-05,43.439998626708984
2022-08-08,43.310001373291016
2022-08-09,44.7599983215332
2022-08-10,48.36000061035156
2022-08-11,45.31999969482422
2022-08-12,46.27000045776367
2022-08-15,47.369998931884766
2022-08-16,44.25
2022-08-17,43.130001068115234
2022-08-18,42.43000030517578
2022-08-19,59.54999923706055
2022-08-22,64.45999908447266
2022-08-23,66.55999755859375
2022-08-24,66.23999786376953
2022-08-25,69.8499984741211
2022-08-26,67.12999725341797
2022-08-29,64.25
2022-08-30,61.2400016784668
2022-08-31,63.79999923706055
2022-09-01,62.59000015258789
2022-09-02,62.9900016784668
2022-09-06,60.790000915527344
2022-09-07,61.380001068115234
2022-09-08,61.209999084472656
2022-09-09,62.06999969482422
2022-09-12,62.27000045776367
2022-09-13,60.95000076293945
2022-09-14,63.150001525878906
2022-09-15,61.689998626708984
2022-09-16,59.20000076293945
2022-09-19,59.65999984741211
2022-09-20,58.130001068115234
2022-09-21,53.54999923706055
2022-09-22,52.220001220703125
2022-09-23,50.2599983215332
2022-09-26,45.36000061035156
2022-09-27,44.939998626708984
2022-09-28,46.66999816894531
2022-09-29,44.150001525878906
2022-09-30,44.619998931884766
2022-10-03,45.33000183105469
2022-10-04,46.959999084472656
2022-10-05,46.08000183105469
2022-10-06,48.5
2022-10-07,45.81999969482422
2022-10-10,43.84000015258789
2022-10-11,42.56999969482422
2022-10-12,41.43000030517578
2022-10-13,46.209999084472656
2022-10-14,48.0
2022-10-17,48.16999816894531
2022-10-18,47.720001220703125
2022-10-19,45.040000915527344
2022-10-20,44.209999084472656
2022-10-21,41.47999954223633
2022-10-24,39.939998626708984
2022-10-25,40.040000915527344
2022-10-26,40.849998474121094
2022-10-27,41.959999084472656
2022-10-28,42.31999969482422
2022-10-31,45.150001525878906
2022-11-01,48.869998931884766
2022-11-02,50.5
2022-11-03,60.38999938964844
2022-11-04,57.09000015258789
2022-11-07,56.81999969482422
2022-11-08,63.459999084472656
2022-11-09,59.02000045776367
2022-11-10,58.290000915527344
2022-11-11,59.0099983215332
2022-11-14,54.84000015258789
2022-11-15,54.91999816894531
2022-11-16,51.45000076293945
2022-11-17,53.2599983215332
2022-11-18,56.16999816894531
2022-11-21,57.25
2022-11-22,57.22999954223633
2022-11-23,56.220001220703125
2022-11-25,56.81999969482422
2022-11-28,74.73999786376953
2022-11-29,70.83999633789062
2022-11-30,72.29000091552734
2022-12-01,71.97000122070312
2022-12-02,76.9000015258789
2022-12-05,77.29000091552734
2022-12-06,75.26000213623047
2022-12-07,78.16000366210938
2022-12-08,77.8499984741211
2022-12-09,74.86000061035156
2022-12-12,79.37000274658203
2022-12-13,79.44999694824219
2022-12-14,79.72000122070312
2022-12-15,77.45999908447266
2022-12-16,78.4000015258789
2022-12-19,75.80999755859375
2022-12-20,74.6500015258789
2022-12-21,74.33999633789062
2022-12-22,75.12999725341797
2022-12-23,73.79000091552734
2022-12-27,75.52999877929688
2022-12-28,75.0
2022-12-29,76.5
2022-12-30,77.12999725341797
2023-01-03,73.31999969482422
2023-01-04,73.33999633789062
2023-01-05,69.04000091552734
2023-01-06,67.98999786376953
2023-01-09,63.31999969482422
2023-01-10,63.5
2023-01-11,62.15999984741211
2023-01-12,64.9000015258789
2023-01-13,67.30000305175781
2023-01-17,68.19000244140625
2023-01-18,70.02999877929688
2023-01-19,68.05000305175781
2023-01-20,70.83000183105469
2023-01-23,69.75
2023-01-24,70.80999755859375
2023-01-25,73.9800033569336
2023-01-26,71.5
2023-01-27,70.2699966430664
2023-01-30,73.30999755859375
2023-01-31,75.0
2023-02-01,74.5199966430664
2023-02-02,74.29000091552734
2023-02-03,68.69999694824219
2023-02-06,65.44999694824219
2023-02-07,65.94999694824219
2023-02-08,64.95999908447266
2023-02-09,62.959999084472656
2023-02-10,62.790000915527344
2023-02-13,62.18000030517578
2023-02-14,63.29999923706055
2023-02-15,63.13999938964844
2023-02-16,64.02999877929688
2023-02-17,66.62000274658203
2023-02-21,63.459999084472656
2023-02-22,62.61000061035156
2023-02-23,61.93000030517578
2023-02-24,61.04999923706055
2023-02-27,64.08000183105469
2023-02-28,68.19000244140625
2023-03-01,66.88999938964844
2023-03-02,65.31999969482422
2023-03-03,65.27999877929688
2023-03-06,66.31999969482422
2023-03-07,63.5
2023-03-08,63.560001373291016
2023-03-09,61.970001220703125
2023-03-10,58.38999938964844
2023-03-13,60.86000061035156
2023-03-14,63.369998931884766
2023-03-15,61.93000030517578
2023-03-16,63.2400016784668
2023-03-17,62.7400016784668
2023-03-20,63.20000076293945
2023-03-21,62.880001068115234
2023-03-22,62.959999084472656
2023-03-23,62.0099983215332
2023-03-24,61.959999084472656
2023-03-27,63.91999816894531
2023-03-28,61.5099983215332
2023-03-29,62.439998626708984
2023-03-30,60.54999923706055
2023-03-31,61.68000030517578
2023-04-03,62.97999954223633
2023-04-04,59.93000030517578
2023-04-05,58.40999984741211
2023-04-06,59.75
2023-04-10,61.59000015258789
2023-04-11,61.029998779296875
2023-04-12,63.63999938964844
2023-04-13,65.05000305175781
2023-04-14,68.5
2023-04-17,70.45999908447266
2023-04-18,72.8499984741211
2023-04-19,72.1500015258789
2023-04-20,71.29000091552734
2023-04-21,72.91999816894531
2023-04-24,73.31999969482422
2023-04-25,71.2300033569336
2023-04-26,70.11000061035156
2023-04-27,71.16000366210938
2023-04-28,71.52999877929688
2023-05-01,70.7699966430664
2023-05-02,71.27999877929688
2023-05-03,71.95999908447266
2023-05-04,71.1500015258789
2023-05-05,73.73999786376953
2023-05-08,77.7300033569336
2023-05-09,76.73999786376953
2023-05-10,80.22000122070312
2023-05-11,77.97000122070312
2023-05-12,79.01000213623047
2023-05-15,77.7699966430664
2023-05-16,77.08000183105469
2023-05-17,78.48999786376953
2023-05-18,76.87000274658203
2023-05-19,75.70999908447266
2023-05-22,74.62000274658203
2023-05-23,71.81999969482422
2023-05-24,68.7300033569336
2023-05-25,68.08999633789062
2023-05-26,69.80000305175781
2023-05-30,69.44999694824219
2023-05-31,73.77999877929688
2023-06-01,72.76000213623047
2023-06-02,74.12000274658203
2023-06-05,74.81999969482422
2023-06-06,74.86000061035156
2023-06-07,75.48999786376953
2023-06-08,75.23999786376953
2023-06-09,73.73999786376953
2023-06-12,74.83999633789062
2023-06-13,74.87999725341797
2023-06-14,80.91000366210938
2023-06-15,84.62999725341797
2023-06-16,85.0
2023-06-20,86.0999984741211
2023-06-21,88.55999755859375
2023-06-22,90.3499984741211
2023-06-23,88.11000061035156
2023-06-26,85.31999969482422
2023-06-27,83.37000274658203
2023-06-28,74.9800033569336
2023-06-29,73.12000274658203
2023-06-30,71.86000061035156
2023-07-03,70.23999786376953
2023-07-05,72.7699966430664
2023-07-06,73.91000366210938
2023-07-07,72.69999694824219
2023-07-10,73.55999755859375
2023-07-11,73.95999908447266
2023-07-12,74.20999908447266
2023-07-13,73.0
2023-07-14,73.62999725341797
2023-07-17,73.27999877929688
2023-07-18,74.16999816894531
2023-07-19,74.23999786376953
2023-07-20,74.43000030517578
2023-07-21,75.13999938964844
2023-07-24,73.5
2023-07-25,73.05000305175781
2023-07-26,76.19999694824219
2023-07-27,77.38999938964844
2023-07-28,78.68000030517578
2023-07-31,78.47000122070312
2023-08-01,77.33000183105469
2023-08-02,73.26000213623047
2023-08-03,75.27999877929688
2023-08-04,73.66000366210938
2023-08-07,71.08999633789062
2023-08-08,72.54000091552734
2023-08-09,70.06999969482422
2023-08-10,70.5
2023-08-11,69.5999984741211
2023-08-14,71.6500015258789
2023-08-15,71.36000061035156
2023-08-16,70.5199966430664
2023-08-17,69.25
2023-08-18,70.77999877929688
2023-08-21,71.16999816894531
2023-08-22,76.05999755859375
2023-08-23,75.5199966430664
2023-08-24,75.4000015258789
2023-08-25,76.66000366210938
2023-08-28,79.16999816894531
2023-08-29,78.38999938964844
2023-08-30,79.66000366210938
2023-08-31,80.80000305175781
2023-09-01,81.69000244140625
2023-09-05,78.7699966430664
2023-09-06,81.52999877929688
2023-09-07,81.41999816894531
2023-09-08,80.6500015258789
2023-09-11,80.5999984741211
2023-09-12,82.20999908447266
2023-09-13,76.9800033569336
2023-09-14,76.19999694824219
2023-09-15,75.26000213623047
2023-09-18,74.56999969482422
2023-09-19,73.01000213623047
2023-09-20,73.69999694824219
2023-09-21,74.7300033569336
2023-09-22,73.4800033569336
2023-09-25,70.7300033569336
2023-09-26,72.45999908447266
2023-09-27,72.2699966430664
2023-09-28,73.05999755859375
2023-09-29,69.88999938964844
2023-10-02,66.8499984741211
2023-10-03,63.83000183105469
2023-10-04,64.61000061035156
2023-10-05,67.36000061035156
2023-10-06,68.5999984741211
2023-10-09,70.37999725341797
2023-10-10,70.55999755859375
2023-10-11,70.19000244140625
2023-10-12,66.51000213623047
2023-10-13,66.47000122070312
2023-10-16,66.91000366210938
2023-10-17,66.01000213623047
2023-10-18,65.05000305175781
2023-10-19,64.25
2023-10-20,64.25
2023-10-23,62.0099983215332
2023-10-24,63.720001220703125
2023-10-25,63.880001068115234
2023-10-26,64.05000305175781
2023-10-27,62.08000183105469
2023-10-30,60.029998779296875
2023-10-31,62.279998779296875
2023-11-01,64.62000274658203
2023-11-02,64.4000015258789
2023-11-03,65.13999938964844
2023-11-06,62.41999816894531
2023-11-07,63.119998931884766
2023-11-08,61.560001373291016
2023-11-09,60.060001373291016
2023-11-10,57.41999816894531
2023-11-13,59.310001373291016
2023-11-14,62.65999984741211
2023-11-15,60.209999084472656
2023-11-16,59.709999084472656
2023-11-17,59.880001068115234
2023-11-20,60.040000915527344
2023-11-21,59.18000030517578
2023-11-22,60.099998474121094
2023-11-24,62.54999923706055
2023-11-27,66.26000213623047
2023-11-28,65.7699966430664
2023-11-29,66.8499984741211
2023-11-30,67.44999694824219
2023-12-01,68.0
2023-12-04,67.43000030517578
2023-12-05,68.58999633789062
2023-12-06,69.3499984741211
2023-12-07,70.2300033569336
2023-12-08,70.18000030517578
2023-12-11,69.6500015258789
2023-12-12,70.16000366210938
2023-12-13,74.44000244140625
2023-12-14,73.2699966430664
2023-12-15,72.98999786376953
2023-12-18,73.19999694824219
2023-12-19,73.8499984741211
2023-12-20,70.55000305175781
2023-12-21,72.4800033569336
2023-12-22,76.81500244140625
2023-12-26,79.37000274658203
2023-12-27,83.61000061035156
2023-12-28,79.62000274658203
2023-12-29,79.58999633789062
2024-01-02,77.05999755859375
2024-01-03,76.08999633789062
2024-01-04,81.98999786376953
2024-01-05,82.30999755859375
2024-01-08,88.94000244140625
2024-01-09,90.43000030517578
2024-01-10,89.19999694824219
2024-01-11,86.3499984741211
2024-01-12,85.20999908447266
2024-01-16,84.94999694824219
2024-01-17,85.4800033569336
2024-01-18,84.5
2024-01-19,84.94999694824219
2024-01-22,90.91999816894531
2024-01-23,89.5199966430664
2024-01-24,91.77999877929688
2024-01-25,90.58999633789062
2024-01-26,89.83999633789062
2024-01-29,92.41999816894531
2024-01-30,91.91000366210938
2024-01-31,90.02999877929688
2024-02-01,93.44999694824219
2024-02-02,92.81999969482422
2024-02-05,91.5
2024-02-06,94.80999755859375
2024-02-07,94.0199966430664
2024-02-08,95.68000030517578
2024-02-09,96.88999938964844
2024-02-12,97.63999938964844
2024-02-13,92.26000213623047
2024-02-14,93.29000091552734
2024-02-15,93.45999908447266
2024-02-16,92.80999755859375
2024-02-20,81.13999938964844
2024-02-21,82.11000061035156
2024-02-22,80.47000122070312
2024-02-23,78.94000244140625
2024-02-26,82.30000305175781
2024-02-27,84.0
2024-02-28,82.94999694824219
2024-02-29,81.37999725341797
2024-03-01,82.41999816894531
2024-03-04,78.19999694824219
2024-03-05,76.62000274658203
2024-03-06,72.1500015258789
2024-03-07,72.04000091552734
2024-03-08,73.91999816894531
2024-03-11,70.93000030517578
2024-03-12,69.38999938964844
2024-03-13,69.9000015258789
2024-03-14,69.73999786376953
2024-03-15,75.54000091552734
2024-03-18,72.54000091552734
2024-03-19,76.87000274658203
2024-03-20,78.8499984741211
2024-03-21,80.86000061035156
2024-03-22,80.66000366210938
2024-03-25,77.3499984741211
2024-03-26,76.72000122070312
2024-03-27,79.16999816894531
