Date,STRL
2022-07-28,25.190000534057617
2022-07-29,25.709999084472656
2022-08-01,26.010000228881836
2022-08-02,24.8700008392334
2022-08-03,24.3700008392334
2022-08-04,24.84000015258789
2022-08-05,25.229999542236328
2022-08-08,25.43000030517578
2022-08-09,24.690000534057617
2022-08-10,25.0
2022-08-11,25.31999969482422
2022-08-12,25.920000076293945
2022-08-15,26.059999465942383
2022-08-16,26.399999618530273
2022-08-17,25.979999542236328
2022-08-18,26.469999313354492
2022-08-19,26.3799991607666
2022-08-22,25.780000686645508
2022-08-23,26.030000686645508
2022-08-24,26.440000534057617
2022-08-25,26.75
2022-08-26,26.030000686645508
2022-08-29,26.15999984741211
2022-08-30,25.450000762939453
2022-08-31,25.290000915527344
2022-09-01,24.989999771118164
2022-09-02,24.469999313354492
2022-09-06,24.25
2022-09-07,24.31999969482422
2022-09-08,24.440000534057617
2022-09-09,25.270000457763672
2022-09-12,25.260000228881836
2022-09-13,24.1299991607666
2022-09-14,23.8700008392334
2022-09-15,24.15999984741211
2022-09-16,23.899999618530273
2022-09-19,24.049999237060547
2022-09-20,23.84000015258789
2022-09-21,23.700000762939453
2022-09-22,22.56999969482422
2022-09-23,21.81999969482422
2022-09-26,20.979999542236328
2022-09-27,20.829999923706055
2022-09-28,21.469999313354492
2022-09-29,21.25
2022-09-30,21.469999313354492
2022-10-03,22.68000030517578
2022-10-04,23.40999984741211
2022-10-05,23.229999542236328
2022-10-06,23.3799991607666
2022-10-07,22.450000762939453
2022-10-10,22.809999465942383
2022-10-11,22.65999984741211
2022-10-12,22.809999465942383
2022-10-13,24.190000534057617
2022-10-14,23.579999923706055
2022-10-17,24.34000015258789
2022-10-18,24.649999618530273
2022-10-19,24.690000534057617
2022-10-20,24.15999984741211
2022-10-21,24.920000076293945
2022-10-24,25.25
2022-10-25,26.34000015258789
2022-10-26,26.549999237060547
2022-10-27,26.780000686645508
2022-10-28,27.25
2022-10-31,26.989999771118164
2022-11-01,29.93000030517578
2022-11-02,29.84000015258789
2022-11-03,30.950000762939453
2022-11-04,32.52000045776367
2022-11-07,32.599998474121094
2022-11-08,33.619998931884766
2022-11-09,32.470001220703125
2022-11-10,33.119998931884766
2022-11-11,32.119998931884766
2022-11-14,30.719999313354492
2022-11-15,31.200000762939453
2022-11-16,30.770000457763672
2022-11-17,31.1299991607666
2022-11-18,32.400001525878906
2022-11-21,31.889999389648438
2022-11-22,31.649999618530273
2022-11-23,32.29999923706055
2022-11-25,32.25
2022-11-28,32.13999938964844
2022-11-29,31.420000076293945
2022-11-30,32.75
2022-12-01,32.4900016784668
2022-12-02,32.72999954223633
2022-12-05,31.65999984741211
2022-12-06,32.5
2022-12-07,32.33000183105469
2022-12-08,32.33000183105469
2022-12-09,31.450000762939453
2022-12-12,31.559999465942383
2022-12-13,31.93000030517578
2022-12-14,31.889999389648438
2022-12-15,31.030000686645508
2022-12-16,31.010000228881836
2022-12-19,30.959999084472656
2022-12-20,30.469999313354492
2022-12-21,31.799999237060547
2022-12-22,32.279998779296875
2022-12-23,32.7400016784668
2022-12-27,32.849998474121094
2022-12-28,32.119998931884766
2022-12-29,32.65999984741211
2022-12-30,32.79999923706055
2023-01-03,33.45000076293945
2023-01-04,33.36000061035156
2023-01-05,31.610000610351562
2023-01-06,31.979999542236328
2023-01-09,32.189998626708984
2023-01-10,32.91999816894531
2023-01-11,32.81999969482422
2023-01-12,33.16999816894531
2023-01-13,33.869998931884766
2023-01-17,32.349998474121094
2023-01-18,31.850000381469727
2023-01-19,31.450000762939453
2023-01-20,32.040000915527344
2023-01-23,32.720001220703125
2023-01-24,34.150001525878906
2023-01-25,33.529998779296875
2023-01-26,33.7400016784668
2023-01-27,34.5
2023-01-30,34.470001220703125
2023-01-31,36.38999938964844
2023-02-01,36.63999938964844
2023-02-02,36.31999969482422
2023-02-03,36.86000061035156
2023-02-06,36.849998474121094
2023-02-07,37.18000030517578
2023-02-08,37.099998474121094
2023-02-09,35.91999816894531
2023-02-10,36.15999984741211
2023-02-13,36.709999084472656
2023-02-14,37.06999969482422
2023-02-15,38.13999938964844
2023-02-16,37.65999984741211
2023-02-17,38.29999923706055
2023-02-21,35.9900016784668
2023-02-22,36.130001068115234
2023-02-23,36.970001220703125
2023-02-24,38.040000915527344
2023-02-27,38.34000015258789
2023-02-28,38.459999084472656
2023-03-01,39.900001525878906
2023-03-02,40.869998931884766
2023-03-03,40.720001220703125
2023-03-06,40.459999084472656
2023-03-07,41.810001373291016
2023-03-08,41.59000015258789
2023-03-09,40.86000061035156
2023-03-10,38.869998931884766
2023-03-13,37.869998931884766
2023-03-14,39.220001220703125
2023-03-15,37.790000915527344
2023-03-16,37.970001220703125
2023-03-17,36.93000030517578
2023-03-20,37.880001068115234
2023-03-21,38.779998779296875
2023-03-22,38.06999969482422
2023-03-23,37.900001525878906
2023-03-24,38.029998779296875
2023-03-27,38.41999816894531
2023-03-28,38.29999923706055
2023-03-29,38.0
2023-03-30,37.58000183105469
2023-03-31,37.880001068115234
2023-04-03,37.9900016784668
2023-04-04,35.58000183105469
2023-04-05,34.970001220703125
2023-04-06,34.63999938964844
2023-04-10,35.119998931884766
2023-04-11,35.38999938964844
2023-04-12,35.52000045776367
2023-04-13,36.06999969482422
2023-04-14,36.720001220703125
2023-04-17,37.380001068115234
2023-04-18,36.83000183105469
2023-04-19,37.290000915527344
2023-04-20,37.790000915527344
2023-04-21,37.099998474121094
2023-04-24,37.380001068115234
2023-04-25,36.790000915527344
2023-04-26,35.68000030517578
2023-04-27,36.2599983215332
2023-04-28,36.91999816894531
2023-05-01,37.59000015258789
2023-05-02,40.2599983215332
2023-05-03,42.0
2023-05-04,40.630001068115234
2023-05-05,42.7400016784668
2023-05-08,42.27000045776367
2023-05-09,42.91999816894531
2023-05-10,42.91999816894531
2023-05-11,42.68000030517578
2023-05-12,42.650001525878906
2023-05-15,43.040000915527344
2023-05-16,42.18000030517578
2023-05-17,43.0
2023-05-18,43.720001220703125
2023-05-19,43.939998626708984
2023-05-22,44.189998626708984
2023-05-23,45.099998474121094
2023-05-24,45.810001373291016
2023-05-25,46.47999954223633
2023-05-26,47.119998931884766
2023-05-30,47.66999816894531
2023-05-31,46.06999969482422
2023-06-01,46.439998626708984
2023-06-02,49.20000076293945
2023-06-05,49.91999816894531
2023-06-06,51.68000030517578
2023-06-07,53.36000061035156
2023-06-08,53.02000045776367
2023-06-09,53.4900016784668
2023-06-12,52.75
2023-06-13,53.150001525878906
2023-06-14,52.25
2023-06-15,52.970001220703125
2023-06-16,51.86000061035156
2023-06-20,52.61000061035156
2023-06-21,51.810001373291016
2023-06-22,52.9900016784668
2023-06-23,52.59000015258789
2023-06-26,52.15999984741211
2023-06-27,52.91999816894531
2023-06-28,53.79999923706055
2023-06-29,55.790000915527344
2023-06-30,55.79999923706055
2023-07-03,58.20000076293945
2023-07-05,58.439998626708984
2023-07-06,56.459999084472656
2023-07-07,57.470001220703125
2023-07-10,58.34000015258789
2023-07-11,58.5099983215332
2023-07-12,58.06999969482422
2023-07-13,58.560001373291016
2023-07-14,58.81999969482422
2023-07-17,59.2400016784668
2023-07-18,59.939998626708984
2023-07-19,58.65999984741211
2023-07-20,58.459999084472656
2023-07-21,57.959999084472656
2023-07-24,57.2599983215332
2023-07-25,58.15999984741211
2023-07-26,58.20000076293945
2023-07-27,58.75
2023-07-28,58.75
2023-07-31,59.9900016784668
2023-08-01,62.97999954223633
2023-08-02,61.75
2023-08-03,61.29999923706055
2023-08-04,61.0
2023-08-07,61.810001373291016
2023-08-08,75.58000183105469
2023-08-09,78.3499984741211
2023-08-10,79.88999938964844
2023-08-11,80.79000091552734
2023-08-14,80.13999938964844
2023-08-15,82.29000091552734
2023-08-16,80.48999786376953
2023-08-17,75.23999786376953
2023-08-18,77.0199966430664
2023-08-21,77.41000366210938
2023-08-22,77.6500015258789
2023-08-23,79.80999755859375
2023-08-24,77.87000274658203
2023-08-25,78.55999755859375
2023-08-28,79.16000366210938
2023-08-29,79.91000366210938
2023-08-30,80.97000122070312
2023-08-31,82.76000213623047
2023-09-01,83.12999725341797
2023-09-05,80.54000091552734
2023-09-06,80.11000061035156
2023-09-07,79.0999984741211
2023-09-08,78.4800033569336
2023-09-11,77.43000030517578
2023-09-12,76.08999633789062
2023-09-13,73.69000244140625
2023-09-14,74.7300033569336
2023-09-15,74.0
2023-09-18,75.54000091552734
2023-09-19,74.27999877929688
2023-09-20,74.4800033569336
2023-09-21,71.94999694824219
2023-09-22,71.66000366210938
2023-09-25,72.12999725341797
2023-09-26,70.31999969482422
2023-09-27,73.18000030517578
2023-09-28,73.70999908447266
2023-09-29,73.4800033569336
2023-10-02,72.30999755859375
2023-10-03,71.61000061035156
2023-10-04,73.22000122070312
2023-10-05,74.05999755859375
2023-10-06,76.63999938964844
2023-10-09,73.94000244140625
2023-10-10,76.52999877929688
2023-10-11,78.54000091552734
2023-10-12,77.44000244140625
2023-10-13,72.0
2023-10-16,72.88999938964844
2023-10-17,76.83999633789062
2023-10-18,72.48999786376953
2023-10-19,71.69999694824219
2023-10-20,70.02999877929688
2023-10-23,71.06999969482422
2023-10-24,71.91999816894531
2023-10-25,71.55999755859375
2023-10-26,70.94999694824219
2023-10-27,70.87999725341797
2023-10-30,72.25
2023-10-31,72.8499984741211
2023-11-01,75.16000366210938
2023-11-02,75.48999786376953
2023-11-03,75.95999908447266
2023-11-06,74.52999877929688
2023-11-07,62.66999816894531
2023-11-08,65.75
2023-11-09,65.05000305175781
2023-11-10,66.55999755859375
2023-11-13,66.36000061035156
2023-11-14,67.0
2023-11-15,66.98999786376953
2023-11-16,65.37999725341797
2023-11-17,66.19999694824219
2023-11-20,64.30000305175781
2023-11-21,64.30999755859375
2023-11-22,64.94999694824219
2023-11-24,65.38999938964844
2023-11-27,64.97000122070312
2023-11-28,62.939998626708984
2023-11-29,62.54999923706055
2023-11-30,63.5099983215332
2023-12-01,64.86000061035156
2023-12-04,65.04000091552734
2023-12-05,64.58999633789062
2023-12-06,66.86000061035156
2023-12-07,67.94999694824219
2023-12-08,69.48999786376953
2023-12-11,70.55000305175781
2023-12-12,73.41000366210938
2023-12-13,76.83000183105469
2023-12-14,76.86000061035156
2023-12-15,77.62000274658203
2023-12-18,78.58000183105469
2023-12-19,80.58000183105469
2023-12-20,81.30000305175781
2023-12-21,84.01000213623047
2023-12-22,85.9000015258789
2023-12-26,86.7699966430664
2023-12-27,88.22000122070312
2023-12-28,89.16999816894531
2023-12-29,87.93000030517578
2024-01-02,84.91000366210938
2024-01-03,79.76000213623047
2024-01-04,78.25
2024-01-05,77.08999633789062
2024-01-08,78.72000122070312
2024-01-09,77.08999633789062
2024-01-10,78.29000091552734
2024-01-11,78.41000366210938
2024-01-12,78.4000015258789
2024-01-16,79.7300033569336
2024-01-17,78.0
2024-01-18,77.56999969482422
2024-01-19,76.19999694824219
2024-01-22,76.61000061035156
2024-01-23,72.04000091552734
2024-01-24,71.77999877929688
2024-01-25,73.12999725341797
2024-01-26,75.12999725341797
2024-01-29,77.02999877929688
2024-01-30,77.16999816894531
2024-01-31,75.0999984741211
2024-02-01,78.36000061035156
2024-02-02,78.52999877929688
2024-02-05,76.12000274658203
2024-02-06,76.93000030517578
2024-02-07,79.55999755859375
2024-02-08,82.30000305175781
2024-02-09,83.43000030517578
2024-02-12,82.80999755859375
2024-02-13,79.5
2024-02-14,83.12999725341797
2024-02-15,84.47000122070312
2024-02-16,84.12000274658203
2024-02-20,82.13999938964844
2024-02-21,82.91999816894531
2024-02-22,84.55000305175781
2024-02-23,87.0199966430664
2024-02-26,89.94999694824219
2024-02-27,106.22000122070312
2024-02-28,106.13999938964844
2024-02-29,106.63999938964844
2024-03-01,110.9800033569336
2024-03-04,111.33999633789062
2024-03-05,108.41000366210938
2024-03-06,110.13999938964844
2024-03-07,109.63999938964844
2024-03-08,111.16000366210938
2024-03-11,108.56999969482422
2024-03-12,111.9800033569336
2024-03-13,110.01000213623047
2024-03-14,108.48999786376953
2024-03-15,107.37000274658203
2024-03-18,106.76000213623047
2024-03-19,108.4000015258789
2024-03-20,109.69000244140625
2024-03-21,109.94999694824219
2024-03-22,112.02999877929688
2024-03-25,111.54000091552734
2024-03-26,112.80999755859375
2024-03-27,113.43000030517578
2024-03-28,110.30999755859375
2024-04-01,109.80999755859375
2024-04-02,105.47000122070312
2024-04-03,107.62000274658203
2024-04-04,105.23999786376953
2024-04-05,107.55000305175781
2024-04-08,106.4000015258789
2024-04-09,106.02999877929688
2024-04-10,103.95999908447266
2024-04-11,105.52999877929688
2024-04-12,104.88999938964844
2024-04-15,100.41000366210938
2024-04-16,99.69000244140625
2024-04-17,100.11000061035156
2024-04-18,98.31999969482422
2024-04-19,96.55999755859375
2024-04-22,97.41000366210938
2024-04-23,101.55000305175781
2024-04-24,100.97000122070312
2024-04-25,102.19999694824219
2024-04-26,105.88999938964844
2024-04-29,105.75
2024-04-30,101.5999984741211
2024-05-01,99.16000366210938
2024-05-02,100.6500015258789
2024-05-03,101.1500015258789
2024-05-06,105.37000274658203
2024-05-07,122.0
2024-05-08,125.68000030517578
2024-05-09,125.16000366210938
2024-05-10,128.8699951171875
2024-05-13,128.0800018310547
2024-05-14,127.33000183105469
2024-05-15,135.5500030517578
2024-05-16,130.00999450683594
2024-05-17,128.86000061035156
2024-05-20,131.1999969482422
2024-05-21,130.55999755859375
2024-05-22,126.61000061035156
2024-05-23,125.43000030517578
2024-05-24,126.47000122070312
2024-05-28,121.87000274658203
2024-05-29,121.2300033569336
2024-05-30,124.08999633789062
2024-05-31,122.87000274658203
2024-06-03,117.45999908447266
2024-06-04,112.58000183105469
2024-06-05,116.52999877929688
2024-06-06,115.81999969482422
2024-06-07,112.7300033569336
2024-06-10,114.87999725341797
2024-06-11,114.02999877929688
2024-06-12,119.18000030517578
2024-06-13,118.43000030517578
2024-06-14,116.33000183105469
2024-06-17,119.25
2024-06-18,122.68000030517578
2024-06-20,117.75
2024-06-21,116.22000122070312
2024-06-24,116.18000030517578
2024-06-25,117.76000213623047
2024-06-26,118.1500015258789
2024-06-27,119.33000183105469
2024-06-28,118.33999633789062
2024-07-01,114.76000213623047
2024-07-02,112.95999908447266
2024-07-03,116.52999877929688
2024-07-05,113.69999694824219
2024-07-08,113.02999877929688
2024-07-09,111.08000183105469
2024-07-10,113.75
2024-07-11,117.20999908447266
2024-07-12,122.38999938964844
2024-07-15,129.27000427246094
2024-07-16,129.4600067138672
2024-07-17,111.30000305175781
2024-07-18,116.38999938964844
2024-07-19,116.0199966430664
2024-07-22,121.86000061035156
2024-07-23,124.4800033569336
2024-07-24,113.08999633789062
2024-07-25,110.05999755859375
2024-07-26,115.27999877929688
2024-07-29,113.38999938964844
2024-07-30,110.0999984741211
2024-07-31,116.36000061035156
2024-08-01,109.9800033569336
2024-08-02,104.9000015258789
2024-08-05,102.55999755859375
2024-08-06,106.1500015258789
2024-08-07,103.95999908447266
2024-08-08,107.91000366210938
2024-08-09,104.55999755859375
2024-08-12,105.5999984741211
2024-08-13,108.5999984741211
2024-08-14,110.58999633789062
2024-08-15,114.66999816894531
2024-08-16,111.93000030517578
2024-08-19,113.62000274658203
2024-08-20,111.30999755859375
2024-08-21,114.81999969482422
2024-08-22,113.68000030517578
2024-08-23,118.0999984741211
2024-08-26,118.56999969482422
2024-08-27,117.41000366210938
2024-08-28,116.5199966430664
2024-08-29,119.0
2024-08-30,119.52999877929688
2024-09-03,107.05999755859375
2024-09-04,109.44000244140625
2024-09-05,109.2699966430664
2024-09-06,109.12000274658203
2024-09-09,109.94999694824219
2024-09-10,111.29000091552734
2024-09-11,117.12999725341797
2024-09-12,123.16999816894531
2024-09-13,127.0999984741211
2024-09-16,128.80999755859375
2024-09-17,130.35000610351562
2024-09-18,134.94000244140625
2024-09-19,147.6199951171875
2024-09-20,148.16000366210938
2024-09-23,148.89999389648438
2024-09-24,145.6699981689453
2024-09-25,145.94000244140625
2024-09-26,145.83999633789062
2024-09-27,143.25999450683594
2024-09-30,145.02000427246094
2024-10-01,142.94000244140625
2024-10-02,146.0800018310547
2024-10-03,144.8699951171875
2024-10-04,148.0500030517578
2024-10-07,147.5399932861328
2024-10-08,151.13999938964844
2024-10-09,154.08999633789062
2024-10-10,155.35000610351562
2024-10-11,157.10000610351562
2024-10-14,159.6699981689453
2024-10-15,156.11000061035156
2024-10-16,166.22999572753906
2024-10-17,165.39999389648438
2024-10-18,159.83999633789062
2024-10-21,164.02999877929688
2024-10-22,160.57000732421875
2024-10-23,157.1300048828125
2024-10-24,153.36000061035156
2024-10-25,150.66000366210938
2024-10-28,152.5800018310547
2024-10-29,156.1300048828125
2024-10-30,153.47000122070312
2024-10-31,154.4499969482422
2024-11-01,153.66000366210938
2024-11-04,151.5399932861328
2024-11-05,157.22000122070312
2024-11-06,175.4199981689453
2024-11-07,174.30999755859375
2024-11-08,193.61000061035156
2024-11-11,194.6999969482422
2024-11-12,191.5
2024-11-13,186.64999389648438
2024-11-14,182.38999938964844
2024-11-15,180.02999877929688
2024-11-18,185.75
2024-11-19,192.97000122070312
2024-11-20,189.42999267578125
2024-11-21,197.41000366210938
