Date,DBX
2023-01-06,22.170000076293945
2023-01-09,22.350000381469727
2023-01-10,22.450000762939453
2023-01-11,22.860000610351562
2023-01-12,22.920000076293945
2023-01-13,23.06999969482422
2023-01-17,22.75
2023-01-18,22.969999313354492
2023-01-19,22.530000686645508
2023-01-20,22.799999237060547
2023-01-23,23.389999389648438
2023-01-24,22.93000030517578
2023-01-25,22.969999313354492
2023-01-26,23.3799991607666
2023-01-27,23.389999389648438
2023-01-30,22.950000762939453
2023-01-31,23.229999542236328
2023-02-01,23.8799991607666
2023-02-02,24.34000015258789
2023-02-03,24.059999465942383
2023-02-06,23.440000534057617
2023-02-07,24.110000610351562
2023-02-08,23.770000457763672
2023-02-09,23.690000534057617
2023-02-10,23.579999923706055
2023-02-13,23.84000015258789
2023-02-14,24.0
2023-02-15,24.170000076293945
2023-02-16,23.959999084472656
2023-02-17,21.219999313354492
2023-02-21,21.290000915527344
2023-02-22,21.219999313354492
2023-02-23,21.020000457763672
2023-02-24,20.600000381469727
2023-02-27,20.489999771118164
2023-02-28,20.399999618530273
2023-03-01,20.549999237060547
2023-03-02,20.670000076293945
2023-03-03,20.6299991607666
2023-03-06,20.3799991607666
2023-03-07,20.110000610351562
2023-03-08,20.06999969482422
2023-03-09,19.610000610351562
2023-03-10,19.1200008392334
2023-03-13,18.969999313354492
2023-03-14,19.559999465942383
2023-03-15,19.65999984741211
2023-03-16,19.959999084472656
2023-03-17,20.010000228881836
2023-03-20,20.520000457763672
2023-03-21,21.149999618530273
2023-03-22,20.860000610351562
2023-03-23,21.110000610351562
2023-03-24,21.15999984741211
2023-03-27,21.1299991607666
2023-03-28,20.959999084472656
2023-03-29,21.170000076293945
2023-03-30,21.0
2023-03-31,21.6200008392334
2023-04-03,21.350000381469727
2023-04-04,21.350000381469727
2023-04-05,21.15999984741211
2023-04-06,21.25
2023-04-10,21.079999923706055
2023-04-11,20.760000228881836
2023-04-12,20.799999237060547
2023-04-13,21.8799991607666
2023-04-14,22.049999237060547
2023-04-17,22.049999237060547
2023-04-18,22.149999618530273
2023-04-19,21.90999984741211
2023-04-20,21.760000228881836
2023-04-21,21.729999542236328
2023-04-24,21.5
2023-04-25,21.06999969482422
2023-04-26,20.889999389648438
2023-04-27,20.15999984741211
2023-04-28,20.34000015258789
2023-05-01,20.350000381469727
2023-05-02,20.030000686645508
2023-05-03,19.8799991607666
2023-05-04,19.6200008392334
2023-05-05,21.309999465942383
2023-05-08,21.420000076293945
2023-05-09,21.200000762939453
2023-05-10,21.760000228881836
2023-05-11,21.719999313354492
2023-05-12,22.020000457763672
2023-05-15,22.610000610351562
2023-05-16,22.06999969482422
2023-05-17,22.329999923706055
2023-05-18,22.56999969482422
2023-05-19,22.690000534057617
2023-05-22,22.479999542236328
2023-05-23,22.239999771118164
2023-05-24,22.06999969482422
2023-05-25,22.510000228881836
2023-05-26,22.809999465942383
2023-05-30,22.690000534057617
2023-05-31,23.020000457763672
2023-06-01,23.190000534057617
2023-06-02,23.68000030517578
2023-06-05,23.93000030517578
2023-06-06,23.84000015258789
2023-06-07,23.399999618530273
2023-06-08,23.6299991607666
2023-06-09,24.0
2023-06-12,24.600000381469727
2023-06-13,24.8799991607666
2023-06-14,25.100000381469727
2023-06-15,25.829999923706055
2023-06-16,25.969999313354492
2023-06-20,25.950000762939453
2023-06-21,25.75
2023-06-22,26.43000030517578
2023-06-23,26.329999923706055
2023-06-26,25.829999923706055
2023-06-27,26.139999389648438
2023-06-28,26.719999313354492
2023-06-29,26.719999313354492
2023-06-30,26.670000076293945
2023-07-03,26.6299991607666
2023-07-05,26.59000015258789
2023-07-06,26.729999542236328
2023-07-07,26.969999313354492
2023-07-10,27.360000610351562
2023-07-11,27.5
2023-07-12,27.549999237060547
2023-07-13,27.780000686645508
2023-07-14,27.290000915527344
2023-07-17,27.809999465942383
2023-07-18,28.030000686645508
2023-07-19,28.100000381469727
2023-07-20,27.510000228881836
2023-07-21,26.989999771118164
2023-07-24,26.799999237060547
2023-07-25,26.75
2023-07-26,26.719999313354492
2023-07-27,26.709999084472656
2023-07-28,26.6299991607666
2023-07-31,26.950000762939453
2023-08-01,26.75
2023-08-02,25.8700008392334
2023-08-03,25.950000762939453
2023-08-04,27.489999771118164
2023-08-07,28.239999771118164
2023-08-08,27.799999237060547
2023-08-09,27.610000610351562
2023-08-10,27.649999618530273
2023-08-11,27.81999969482422
2023-08-14,28.350000381469727
2023-08-15,27.860000610351562
2023-08-16,27.040000915527344
2023-08-17,26.65999984741211
2023-08-18,26.739999771118164
2023-08-21,26.90999984741211
2023-08-22,27.079999923706055
2023-08-23,27.239999771118164
2023-08-24,26.93000030517578
2023-08-25,27.290000915527344
2023-08-28,27.649999618530273
2023-08-29,27.889999389648438
2023-08-30,27.56999969482422
2023-08-31,27.790000915527344
2023-09-01,27.860000610351562
2023-09-05,27.6200008392334
2023-09-06,27.56999969482422
2023-09-07,27.899999618530273
2023-09-08,27.8799991607666
2023-09-11,27.959999084472656
2023-09-12,27.559999465942383
2023-09-13,27.610000610351562
2023-09-14,27.579999923706055
2023-09-15,26.950000762939453
2023-09-18,26.56999969482422
2023-09-19,26.510000228881836
2023-09-20,26.68000030517578
2023-09-21,26.65999984741211
2023-09-22,26.889999389648438
2023-09-25,27.239999771118164
2023-09-26,26.899999618530273
2023-09-27,27.1200008392334
2023-09-28,27.229999542236328
2023-09-29,27.229999542236328
2023-10-02,27.299999237060547
2023-10-03,26.790000915527344
2023-10-04,27.040000915527344
2023-10-05,26.90999984741211
2023-10-06,27.6299991607666
2023-10-09,27.90999984741211
2023-10-10,27.93000030517578
2023-10-11,28.219999313354492
2023-10-12,28.010000228881836
2023-10-13,27.639999389648438
2023-10-16,27.780000686645508
2023-10-17,27.719999313354492
2023-10-18,27.6200008392334
2023-10-19,27.31999969482422
2023-10-20,26.690000534057617
2023-10-23,26.530000686645508
2023-10-24,27.309999465942383
2023-10-25,26.309999465942383
2023-10-26,26.3700008392334
2023-10-27,25.940000534057617
2023-10-30,26.110000610351562
2023-10-31,26.299999237060547
2023-11-01,26.15999984741211
2023-11-02,26.43000030517578
2023-11-03,26.0
2023-11-06,25.770000457763672
2023-11-07,25.889999389648438
2023-11-08,26.1299991607666
2023-11-09,26.25
2023-11-10,26.610000610351562
2023-11-13,27.030000686645508
2023-11-14,27.399999618530273
2023-11-15,27.540000915527344
2023-11-16,26.459999084472656
2023-11-17,27.139999389648438
2023-11-20,27.700000762939453
2023-11-21,27.93000030517578
2023-11-22,28.149999618530273
2023-11-24,28.530000686645508
2023-11-27,28.350000381469727
2023-11-28,28.1200008392334
2023-11-29,28.079999923706055
2023-11-30,28.18000030517578
2023-12-01,28.780000686645508
2023-12-04,28.309999465942383
2023-12-05,28.329999923706055
2023-12-06,27.59000015258789
2023-12-07,27.700000762939453
2023-12-08,27.59000015258789
2023-12-11,27.940000534057617
2023-12-12,28.719999313354492
2023-12-13,28.989999771118164
2023-12-14,28.940000534057617
2023-12-15,29.6200008392334
2023-12-18,29.940000534057617
2023-12-19,30.110000610351562
2023-12-20,29.790000915527344
2023-12-21,29.989999771118164
2023-12-22,30.149999618530273
2023-12-26,30.440000534057617
2023-12-27,30.059999465942383
2023-12-28,29.719999313354492
2023-12-29,29.479999542236328
2024-01-02,28.799999237060547
2024-01-03,29.010000228881836
2024-01-04,28.600000381469727
2024-01-05,29.15999984741211
2024-01-08,29.829999923706055
2024-01-09,29.670000076293945
2024-01-10,30.209999084472656
2024-01-11,31.059999465942383
2024-01-12,31.56999969482422
2024-01-16,31.329999923706055
2024-01-17,31.030000686645508
2024-01-18,31.639999389648438
2024-01-19,32.16999816894531
2024-01-22,32.720001220703125
2024-01-23,32.31999969482422
2024-01-24,32.400001525878906
2024-01-25,32.380001068115234
2024-01-26,32.099998474121094
2024-01-29,32.45000076293945
2024-01-30,32.540000915527344
2024-01-31,31.68000030517578
2024-02-01,32.27000045776367
2024-02-02,32.470001220703125
2024-02-05,32.4900016784668
2024-02-06,32.70000076293945
2024-02-07,32.88999938964844
2024-02-08,32.779998779296875
2024-02-09,33.15999984741211
2024-02-12,32.439998626708984
2024-02-13,32.02000045776367
2024-02-14,32.40999984741211
2024-02-15,32.540000915527344
2024-02-16,25.079999923706055
2024-02-20,24.229999542236328
2024-02-21,23.860000610351562
2024-02-22,23.260000228881836
2024-02-23,24.0
2024-02-26,23.5
2024-02-27,23.979999542236328
2024-02-28,23.850000381469727
2024-02-29,23.950000762939453
2024-03-01,24.139999389648438
2024-03-04,24.100000381469727
2024-03-05,23.899999618530273
2024-03-06,23.799999237060547
2024-03-07,24.149999618530273
2024-03-08,24.020000457763672
2024-03-11,23.5
2024-03-12,23.84000015258789
2024-03-13,24.030000686645508
2024-03-14,24.200000762939453
2024-03-15,23.81999969482422
2024-03-18,23.969999313354492
2024-03-19,24.530000686645508
2024-03-20,24.459999084472656
2024-03-21,24.399999618530273
2024-03-22,24.350000381469727
2024-03-25,24.270000457763672
2024-03-26,24.450000762939453
2024-03-27,24.440000534057617
2024-03-28,24.299999237060547
2024-04-01,24.309999465942383
2024-04-02,23.899999618530273
2024-04-03,23.479999542236328
2024-04-04,23.229999542236328
2024-04-05,23.270000457763672
2024-04-08,23.280000686645508
2024-04-09,23.31999969482422
2024-04-10,23.360000610351562
2024-04-11,23.489999771118164
2024-04-12,22.989999771118164
2024-04-15,22.920000076293945
2024-04-16,22.940000534057617
2024-04-17,22.799999237060547
2024-04-18,22.760000228881836
2024-04-19,22.979999542236328
2024-04-22,23.309999465942383
2024-04-23,23.469999313354492
2024-04-24,24.020000457763672
2024-04-25,23.93000030517578
2024-04-26,24.149999618530273
2024-04-29,24.200000762939453
2024-04-30,23.15999984741211
2024-05-01,23.489999771118164
2024-05-02,23.59000015258789
2024-05-03,23.3700008392334
2024-05-06,23.540000915527344
2024-05-07,23.610000610351562
2024-05-08,23.31999969482422
2024-05-09,23.139999389648438
2024-05-10,23.1299991607666
2024-05-13,23.790000915527344
2024-05-14,24.020000457763672
2024-05-15,23.860000610351562
2024-05-16,23.959999084472656
2024-05-17,23.729999542236328
2024-05-20,23.889999389648438
2024-05-21,23.6299991607666
2024-05-22,22.8799991607666
2024-05-23,23.170000076293945
2024-05-24,22.889999389648438
2024-05-28,22.829999923706055
2024-05-29,23.170000076293945
2024-05-30,22.34000015258789
2024-05-31,22.530000686645508
2024-06-03,22.270000457763672
2024-06-04,21.709999084472656
2024-06-05,21.920000076293945
2024-06-06,21.600000381469727
2024-06-07,21.420000076293945
2024-06-10,21.329999923706055
2024-06-11,21.520000457763672
2024-06-12,21.700000762939453
2024-06-13,20.920000076293945
2024-06-14,21.229999542236328
2024-06-17,20.93000030517578
2024-06-18,20.760000228881836
2024-06-20,20.959999084472656
2024-06-21,22.1299991607666
2024-06-24,21.799999237060547
2024-06-25,21.940000534057617
2024-06-26,21.81999969482422
2024-06-27,22.420000076293945
2024-06-28,22.469999313354492
2024-07-01,22.530000686645508
2024-07-02,22.600000381469727
2024-07-03,22.6299991607666
2024-07-05,22.329999923706055
2024-07-08,22.239999771118164
2024-07-09,22.020000457763672
2024-07-10,21.8700008392334
2024-07-11,22.31999969482422
2024-07-12,22.68000030517578
2024-07-15,22.649999618530273
2024-07-16,23.18000030517578
2024-07-17,23.309999465942383
2024-07-18,23.229999542236328
2024-07-19,23.1200008392334
2024-07-22,23.170000076293945
2024-07-23,23.65999984741211
2024-07-24,23.489999771118164
2024-07-25,24.0
2024-07-26,24.149999618530273
2024-07-29,24.059999465942383
2024-07-30,24.530000686645508
2024-07-31,23.920000076293945
2024-08-01,23.219999313354492
2024-08-02,22.5
2024-08-05,21.530000686645508
2024-08-06,21.420000076293945
2024-08-07,21.68000030517578
2024-08-08,21.729999542236328
2024-08-09,22.440000534057617
2024-08-12,21.889999389648438
2024-08-13,22.479999542236328
2024-08-14,22.459999084472656
2024-08-15,22.799999237060547
2024-08-16,22.8700008392334
2024-08-19,23.610000610351562
2024-08-20,23.719999313354492
2024-08-21,24.329999923706055
2024-08-22,23.93000030517578
2024-08-23,24.329999923706055
2024-08-26,24.280000686645508
2024-08-27,24.440000534057617
2024-08-28,24.3799991607666
2024-08-29,25.079999923706055
2024-08-30,25.139999389648438
2024-09-03,24.0
2024-09-04,23.770000457763672
2024-09-05,23.639999389648438
2024-09-06,23.100000381469727
2024-09-09,23.139999389648438
2024-09-10,23.3799991607666
2024-09-11,24.149999618530273
2024-09-12,24.270000457763672
2024-09-13,24.59000015258789
2024-09-16,24.8799991607666
2024-09-17,24.6299991607666
2024-09-18,24.489999771118164
2024-09-19,24.469999313354492
2024-09-20,24.700000762939453
2024-09-23,24.790000915527344
2024-09-24,24.93000030517578
2024-09-25,24.81999969482422
2024-09-26,24.979999542236328
2024-09-27,25.309999465942383
2024-09-30,25.43000030517578
2024-10-01,25.049999237060547
2024-10-02,25.1200008392334
2024-10-03,25.530000686645508
2024-10-04,25.3700008392334
2024-10-07,25.280000686645508
2024-10-08,25.479999542236328
2024-10-09,25.809999465942383
2024-10-10,25.899999618530273
2024-10-11,25.899999618530273
2024-10-14,25.940000534057617
2024-10-15,26.270000457763672
2024-10-16,26.139999389648438
2024-10-17,26.3700008392334
2024-10-18,26.469999313354492
2024-10-21,26.670000076293945
2024-10-22,26.280000686645508
2024-10-23,25.790000915527344
2024-10-24,25.790000915527344
2024-10-25,26.0
2024-10-28,25.149999618530273
2024-10-29,25.81999969482422
2024-10-30,26.170000076293945
2024-10-31,25.850000381469727
2024-11-01,25.979999542236328
2024-11-04,26.229999542236328
2024-11-05,26.65999984741211
2024-11-06,27.899999618530273
2024-11-07,27.8799991607666
2024-11-08,27.040000915527344
2024-11-11,28.170000076293945
2024-11-12,27.93000030517578
2024-11-13,27.90999984741211
2024-11-14,27.670000076293945
2024-11-15,27.059999465942383
2024-11-18,26.3799991607666
2024-11-19,26.670000076293945
2024-11-20,26.889999389648438
2024-11-21,27.639999389648438
