Date,GMAB
2023-01-04,42.5099983215332
2023-01-05,42.119998931884766
2023-01-06,42.88999938964844
2023-01-09,42.77000045776367
2023-01-10,43.220001220703125
2023-01-11,40.310001373291016
2023-01-12,40.0
2023-01-13,40.15999984741211
2023-01-17,40.0
2023-01-18,39.40999984741211
2023-01-19,39.470001220703125
2023-01-20,40.38999938964844
2023-01-23,39.880001068115234
2023-01-24,39.0099983215332
2023-01-25,38.79999923706055
2023-01-26,38.68000030517578
2023-01-27,38.869998931884766
2023-01-30,38.529998779296875
2023-01-31,39.150001525878906
2023-02-01,39.119998931884766
2023-02-02,38.369998931884766
2023-02-03,38.2599983215332
2023-02-06,38.93000030517578
2023-02-07,39.2400016784668
2023-02-08,38.959999084472656
2023-02-09,39.630001068115234
2023-02-10,38.689998626708984
2023-02-13,39.27000045776367
2023-02-14,39.18000030517578
2023-02-15,39.720001220703125
2023-02-16,39.099998474121094
2023-02-17,40.0
2023-02-21,39.2599983215332
2023-02-22,37.97999954223633
2023-02-23,37.380001068115234
2023-02-24,37.43000030517578
2023-02-27,37.869998931884766
2023-02-28,37.560001373291016
2023-03-01,36.9900016784668
2023-03-02,36.3849983215332
2023-03-03,36.70000076293945
2023-03-06,36.459999084472656
2023-03-07,35.779998779296875
2023-03-08,35.11000061035156
2023-03-09,35.06999969482422
2023-03-10,34.880001068115234
2023-03-13,36.029998779296875
2023-03-14,36.029998779296875
2023-03-15,35.709999084472656
2023-03-16,36.0099983215332
2023-03-17,35.849998474121094
2023-03-20,35.959999084472656
2023-03-21,36.77000045776367
2023-03-22,36.2599983215332
2023-03-23,36.880001068115234
2023-03-24,37.36000061035156
2023-03-27,37.7599983215332
2023-03-28,37.119998931884766
2023-03-29,37.56999969482422
2023-03-30,37.560001373291016
2023-03-31,37.7599983215332
2023-04-03,37.560001373291016
2023-04-04,37.52000045776367
2023-04-05,38.279998779296875
2023-04-06,38.880001068115234
2023-04-10,38.84000015258789
2023-04-11,39.0
2023-04-12,39.119998931884766
2023-04-13,40.7599983215332
2023-04-14,41.58000183105469
2023-04-17,42.939998626708984
2023-04-18,41.66999816894531
2023-04-19,40.560001373291016
2023-04-20,40.689998626708984
2023-04-21,40.9900016784668
2023-04-24,41.54999923706055
2023-04-25,41.11000061035156
2023-04-26,40.84000015258789
2023-04-27,41.0
2023-04-28,41.0099983215332
2023-05-01,40.86000061035156
2023-05-02,40.88999938964844
2023-05-03,40.95000076293945
2023-05-04,40.2400016784668
2023-05-05,40.369998931884766
2023-05-08,40.369998931884766
2023-05-09,39.58000183105469
2023-05-10,40.349998474121094
2023-05-11,41.959999084472656
2023-05-12,41.689998626708984
2023-05-15,42.13999938964844
2023-05-16,41.54999923706055
2023-05-17,41.400001525878906
2023-05-18,40.68000030517578
2023-05-19,41.63999938964844
2023-05-22,42.369998931884766
2023-05-23,41.79999923706055
2023-05-24,40.68000030517578
2023-05-25,40.529998779296875
2023-05-26,40.619998931884766
2023-05-30,39.279998779296875
2023-05-31,39.209999084472656
2023-06-01,39.33000183105469
2023-06-02,39.56999969482422
2023-06-05,39.15999984741211
2023-06-06,39.150001525878906
2023-06-07,38.779998779296875
2023-06-08,38.849998474121094
2023-06-09,38.5099983215332
2023-06-12,38.90999984741211
2023-06-13,38.459999084472656
2023-06-14,38.470001220703125
2023-06-15,38.75
2023-06-16,38.77000045776367
2023-06-20,38.41999816894531
2023-06-21,38.20000076293945
2023-06-22,38.47999954223633
2023-06-23,38.380001068115234
2023-06-26,38.20000076293945
2023-06-27,37.560001373291016
2023-06-28,37.400001525878906
2023-06-29,37.45000076293945
2023-06-30,38.0099983215332
2023-07-03,38.15999984741211
2023-07-05,38.47999954223633
2023-07-06,38.25
2023-07-07,37.68000030517578
2023-07-10,37.86000061035156
2023-07-11,37.75
2023-07-12,38.630001068115234
2023-07-13,38.7400016784668
2023-07-14,40.02000045776367
2023-07-17,40.68000030517578
2023-07-18,40.47999954223633
2023-07-19,40.900001525878906
2023-07-20,41.45000076293945
2023-07-21,41.59000015258789
2023-07-24,39.779998779296875
2023-07-25,39.5099983215332
2023-07-26,39.13999938964844
2023-07-27,39.52000045776367
2023-07-28,42.244998931884766
2023-07-31,41.36000061035156
2023-08-01,40.08000183105469
2023-08-02,39.58000183105469
2023-08-03,39.279998779296875
2023-08-04,37.40999984741211
2023-08-07,37.599998474121094
2023-08-08,37.540000915527344
2023-08-09,37.79999923706055
2023-08-10,37.619998931884766
2023-08-11,37.41999816894531
2023-08-14,37.29999923706055
2023-08-15,37.189998626708984
2023-08-16,36.75
2023-08-17,36.06999969482422
2023-08-18,36.290000915527344
2023-08-21,36.650001525878906
2023-08-22,36.93000030517578
2023-08-23,37.349998474121094
2023-08-24,37.29999923706055
2023-08-25,37.43000030517578
2023-08-28,38.27000045776367
2023-08-29,38.869998931884766
2023-08-30,39.189998626708984
2023-08-31,38.290000915527344
2023-09-01,38.380001068115234
2023-09-05,38.0
2023-09-06,37.43000030517578
2023-09-07,37.70000076293945
2023-09-08,37.790000915527344
2023-09-11,37.5099983215332
2023-09-12,36.939998626708984
2023-09-13,36.310001373291016
2023-09-14,38.529998779296875
2023-09-15,37.97999954223633
2023-09-18,37.38999938964844
2023-09-19,37.36000061035156
2023-09-20,37.43000030517578
2023-09-21,36.4900016784668
2023-09-22,36.08000183105469
2023-09-25,36.255001068115234
2023-09-26,36.529998779296875
2023-09-27,35.54999923706055
2023-09-28,35.33000183105469
2023-09-29,35.27000045776367
2023-10-02,34.2400016784668
2023-10-03,34.119998931884766
2023-10-04,34.540000915527344
2023-10-05,34.97999954223633
2023-10-06,35.16999816894531
2023-10-09,34.90999984741211
2023-10-10,35.439998626708984
2023-10-11,35.279998779296875
2023-10-12,32.70000076293945
2023-10-13,32.279998779296875
2023-10-16,32.54999923706055
2023-10-17,31.920000076293945
2023-10-18,29.3799991607666
2023-10-19,28.649999618530273
2023-10-20,29.84000015258789
2023-10-23,29.600000381469727
2023-10-24,29.520000457763672
2023-10-25,29.049999237060547
2023-10-26,28.290000915527344
2023-10-27,28.420000076293945
2023-10-30,28.219999313354492
2023-10-31,28.399999618530273
2023-11-01,28.950000762939453
2023-11-02,27.940000534057617
2023-11-03,29.09000015258789
2023-11-06,28.850000381469727
2023-11-07,29.520000457763672
2023-11-08,31.0
2023-11-09,31.15999984741211
2023-11-10,31.450000762939453
2023-11-13,32.150001525878906
2023-11-14,32.38999938964844
2023-11-15,31.709999084472656
2023-11-16,31.959999084472656
2023-11-17,32.79999923706055
2023-11-20,32.459999084472656
2023-11-21,31.0
2023-11-22,31.549999237060547
2023-11-24,31.6200008392334
2023-11-27,30.700000762939453
2023-11-28,30.3799991607666
2023-11-29,31.280000686645508
2023-11-30,31.610000610351562
2023-12-01,31.969999313354492
2023-12-04,32.27000045776367
2023-12-05,31.290000915527344
2023-12-06,32.16999816894531
2023-12-07,32.36000061035156
2023-12-08,32.279998779296875
2023-12-11,31.920000076293945
2023-12-12,30.260000228881836
2023-12-13,31.829999923706055
2023-12-14,31.530000686645508
2023-12-15,30.860000610351562
2023-12-18,30.600000381469727
2023-12-19,31.34000015258789
2023-12-20,30.559999465942383
2023-12-21,31.06999969482422
2023-12-22,31.440000534057617
2023-12-26,31.670000076293945
2023-12-27,31.760000228881836
2023-12-28,31.950000762939453
2023-12-29,31.84000015258789
2024-01-02,32.11000061035156
2024-01-03,31.15999984741211
2024-01-04,31.75
2024-01-05,31.610000610351562
2024-01-08,32.77000045776367
2024-01-09,32.38999938964844
2024-01-10,32.290000915527344
2024-01-11,31.889999389648438
2024-01-12,31.610000610351562
2024-01-16,29.979999542236328
2024-01-17,29.149999618530273
2024-01-18,28.719999313354492
2024-01-19,28.940000534057617
2024-01-22,28.68000030517578
2024-01-23,27.959999084472656
2024-01-24,27.6299991607666
2024-01-25,28.149999618530273
2024-01-26,27.920000076293945
2024-01-29,28.290000915527344
2024-01-30,28.1299991607666
2024-01-31,27.610000610351562
2024-02-01,28.170000076293945
2024-02-02,27.799999237060547
2024-02-05,27.56999969482422
2024-02-06,28.149999618530273
2024-02-07,27.969999313354492
2024-02-08,27.790000915527344
2024-02-09,27.84000015258789
2024-02-12,27.489999771118164
2024-02-13,26.43000030517578
2024-02-14,27.59000015258789
2024-02-15,28.229999542236328
2024-02-16,28.709999084472656
2024-02-20,28.950000762939453
2024-02-21,28.950000762939453
2024-02-22,29.110000610351562
2024-02-23,29.15999984741211
2024-02-26,29.399999618530273
2024-02-27,29.049999237060547
2024-02-28,27.670000076293945
2024-02-29,27.770000457763672
2024-03-01,29.290000915527344
2024-03-04,28.510000228881836
2024-03-05,28.75
2024-03-06,28.860000610351562
2024-03-07,29.40999984741211
2024-03-08,30.299999237060547
2024-03-11,31.68000030517578
2024-03-12,31.43000030517578
2024-03-13,31.34000015258789
2024-03-14,30.299999237060547
2024-03-15,29.940000534057617
2024-03-18,29.690000534057617
2024-03-19,29.639999389648438
2024-03-20,29.440000534057617
2024-03-21,29.559999465942383
2024-03-22,29.920000076293945
2024-03-25,29.979999542236328
2024-03-26,30.829999923706055
2024-03-27,30.6299991607666
2024-03-28,29.90999984741211
2024-04-01,30.270000457763672
2024-04-02,29.959999084472656
2024-04-03,29.299999237060547
2024-04-04,29.649999618530273
2024-04-05,29.760000228881836
2024-04-08,29.860000610351562
2024-04-09,29.969999313354492
2024-04-10,29.950000762939453
2024-04-11,29.739999771118164
2024-04-12,29.260000228881836
2024-04-15,29.510000228881836
2024-04-16,29.43000030517578
2024-04-17,28.530000686645508
2024-04-18,28.329999923706055
2024-04-19,28.700000762939453
2024-04-22,28.969999313354492
2024-04-23,28.559999465942383
2024-04-24,28.469999313354492
2024-04-25,27.459999084472656
2024-04-26,28.149999618530273
2024-04-29,28.56999969482422
2024-04-30,27.690000534057617
2024-05-01,28.75
2024-05-02,27.719999313354492
2024-05-03,29.719999313354492
2024-05-06,29.030000686645508
2024-05-07,29.290000915527344
2024-05-08,28.799999237060547
2024-05-09,28.809999465942383
2024-05-10,28.84000015258789
2024-05-13,29.15999984741211
2024-05-14,29.530000686645508
2024-05-15,30.219999313354492
2024-05-16,29.649999618530273
2024-05-17,29.979999542236328
2024-05-20,29.690000534057617
2024-05-21,29.149999618530273
2024-05-22,29.809999465942383
2024-05-23,29.34000015258789
2024-05-24,28.0
2024-05-28,28.010000228881836
2024-05-29,27.989999771118164
2024-05-30,27.989999771118164
2024-05-31,28.200000762939453
2024-06-03,28.829999923706055
2024-06-04,28.5
2024-06-05,28.739999771118164
2024-06-06,28.549999237060547
2024-06-07,27.770000457763672
2024-06-10,27.920000076293945
2024-06-11,27.31999969482422
2024-06-12,26.770000457763672
2024-06-13,26.40999984741211
2024-06-14,26.190000534057617
2024-06-17,25.780000686645508
2024-06-18,25.799999237060547
2024-06-20,25.8799991607666
2024-06-21,26.030000686645508
2024-06-24,25.81999969482422
2024-06-25,25.780000686645508
2024-06-26,25.670000076293945
2024-06-27,25.579999923706055
2024-06-28,25.1299991607666
2024-07-01,24.850000381469727
2024-07-02,24.899999618530273
2024-07-03,25.149999618530273
2024-07-05,25.540000915527344
2024-07-08,25.479999542236328
2024-07-09,25.639999389648438
2024-07-10,25.709999084472656
2024-07-11,26.239999771118164
2024-07-12,27.049999237060547
2024-07-15,26.540000915527344
2024-07-16,27.0
2024-07-17,26.829999923706055
2024-07-18,27.239999771118164
2024-07-19,27.75
2024-07-22,27.799999237060547
2024-07-23,27.940000534057617
2024-07-24,27.8799991607666
2024-07-25,28.1299991607666
2024-07-26,28.3799991607666
2024-07-29,28.479999542236328
2024-07-30,28.209999084472656
2024-07-31,28.290000915527344
2024-08-01,28.350000381469727
2024-08-02,28.239999771118164
2024-08-05,26.06999969482422
2024-08-06,26.469999313354492
2024-08-07,26.459999084472656
2024-08-08,27.06999969482422
2024-08-09,26.43000030517578
2024-08-12,26.510000228881836
2024-08-13,26.56999969482422
2024-08-14,26.799999237060547
2024-08-15,27.209999084472656
2024-08-16,26.950000762939453
2024-08-19,27.75
2024-08-20,27.190000534057617
2024-08-21,27.489999771118164
2024-08-22,27.020000457763672
2024-08-23,27.34000015258789
2024-08-26,27.360000610351562
2024-08-27,27.889999389648438
2024-08-28,27.700000762939453
2024-08-29,27.809999465942383
2024-08-30,27.799999237060547
2024-09-03,27.40999984741211
2024-09-04,27.59000015258789
2024-09-05,27.690000534057617
2024-09-06,27.520000457763672
2024-09-09,27.459999084472656
2024-09-10,27.5
2024-09-11,26.93000030517578
2024-09-12,26.489999771118164
2024-09-13,26.899999618530273
2024-09-16,26.579999923706055
2024-09-17,26.43000030517578
2024-09-18,26.200000762939453
2024-09-19,26.479999542236328
2024-09-20,25.530000686645508
2024-09-23,24.139999389648438
2024-09-24,24.010000228881836
2024-09-25,23.829999923706055
2024-09-26,24.1200008392334
2024-09-27,24.329999923706055
2024-09-30,24.3799991607666
2024-10-01,24.149999618530273
2024-10-02,23.690000534057617
2024-10-03,23.399999618530273
2024-10-04,23.489999771118164
2024-10-07,23.43000030517578
2024-10-08,23.59000015258789
2024-10-09,23.649999618530273
2024-10-10,23.709999084472656
2024-10-11,23.530000686645508
2024-10-14,23.65999984741211
2024-10-15,23.18000030517578
2024-10-16,22.600000381469727
2024-10-17,22.959999084472656
2024-10-18,22.979999542236328
2024-10-21,22.780000686645508
2024-10-22,22.770000457763672
2024-10-23,22.729999542236328
2024-10-24,22.81999969482422
2024-10-25,23.1200008392334
2024-10-28,23.139999389648438
2024-10-29,23.1200008392334
2024-10-30,22.56999969482422
2024-10-31,22.31999969482422
2024-11-01,22.559999465942383
2024-11-04,22.780000686645508
2024-11-05,22.75
2024-11-06,22.329999923706055
2024-11-07,23.110000610351562
2024-11-08,23.079999923706055
2024-11-11,23.200000762939453
2024-11-12,22.469999313354492
2024-11-13,21.65999984741211
2024-11-14,21.18000030517578
2024-11-15,20.59000015258789
2024-11-18,20.670000076293945
2024-11-19,20.5
2024-11-20,20.450000762939453
2024-11-21,20.469999313354492
