Date,SMPL
2022-06-06,38.84000015258789
2022-06-07,39.09000015258789
2022-06-08,38.5
2022-06-09,37.970001220703125
2022-06-10,38.56999969482422
2022-06-13,37.130001068115234
2022-06-14,37.130001068115234
2022-06-15,37.54999923706055
2022-06-16,36.400001525878906
2022-06-17,37.02000045776367
2022-06-21,37.310001373291016
2022-06-22,36.849998474121094
2022-06-23,38.47999954223633
2022-06-24,38.79999923706055
2022-06-27,41.54999923706055
2022-06-28,40.38999938964844
2022-06-29,41.20000076293945
2022-06-30,37.77000045776367
2022-07-01,38.81999969482422
2022-07-05,37.54999923706055
2022-07-06,37.77000045776367
2022-07-07,38.150001525878906
2022-07-08,37.029998779296875
2022-07-11,36.56999969482422
2022-07-12,35.90999984741211
2022-07-13,35.5
2022-07-14,35.06999969482422
2022-07-15,35.40999984741211
2022-07-18,35.43000030517578
2022-07-19,34.25
2022-07-20,34.290000915527344
2022-07-21,34.33000183105469
2022-07-22,33.880001068115234
2022-07-25,34.349998474121094
2022-07-26,32.470001220703125
2022-07-27,33.29999923706055
2022-07-28,32.5
2022-07-29,32.619998931884766
2022-08-01,32.849998474121094
2022-08-02,32.779998779296875
2022-08-03,33.59000015258789
2022-08-04,33.59000015258789
2022-08-05,33.7400016784668
2022-08-08,33.400001525878906
2022-08-09,33.16999816894531
2022-08-10,33.540000915527344
2022-08-11,33.66999816894531
2022-08-12,34.16999816894531
2022-08-15,33.810001373291016
2022-08-16,33.59000015258789
2022-08-17,33.20000076293945
2022-08-18,33.5
2022-08-19,32.81999969482422
2022-08-22,32.029998779296875
2022-08-23,32.33000183105469
2022-08-24,32.38999938964844
2022-08-25,32.810001373291016
2022-08-26,31.510000228881836
2022-08-29,31.139999389648438
2022-08-30,30.90999984741211
2022-08-31,30.549999237060547
2022-09-01,30.34000015258789
2022-09-02,29.65999984741211
2022-09-06,29.56999969482422
2022-09-07,29.670000076293945
2022-09-08,29.559999465942383
2022-09-09,30.440000534057617
2022-09-12,30.860000610351562
2022-09-13,30.579999923706055
2022-09-14,30.309999465942383
2022-09-15,29.690000534057617
2022-09-16,29.399999618530273
2022-09-19,30.270000457763672
2022-09-20,30.600000381469727
2022-09-21,31.020000457763672
2022-09-22,30.510000228881836
2022-09-23,30.200000762939453
2022-09-26,30.0
2022-09-27,31.079999923706055
2022-09-28,31.989999771118164
2022-09-29,32.11000061035156
2022-09-30,31.989999771118164
2022-10-03,32.4900016784668
2022-10-04,33.560001373291016
2022-10-05,33.540000915527344
2022-10-06,32.959999084472656
2022-10-07,32.630001068115234
2022-10-10,33.08000183105469
2022-10-11,33.310001373291016
2022-10-12,33.380001068115234
2022-10-13,34.279998779296875
2022-10-14,32.16999816894531
2022-10-17,33.349998474121094
2022-10-18,33.75
2022-10-19,32.84000015258789
2022-10-20,32.380001068115234
2022-10-21,35.630001068115234
2022-10-24,37.83000183105469
2022-10-25,37.79999923706055
2022-10-26,37.47999954223633
2022-10-27,36.68000030517578
2022-10-28,37.08000183105469
2022-10-31,38.29999923706055
2022-11-01,37.66999816894531
2022-11-02,36.47999954223633
2022-11-03,36.77000045776367
2022-11-04,37.83000183105469
2022-11-07,38.689998626708984
2022-11-08,38.61000061035156
2022-11-09,37.810001373291016
2022-11-10,38.5
2022-11-11,37.4900016784668
2022-11-14,37.400001525878906
2022-11-15,38.310001373291016
2022-11-16,38.08000183105469
2022-11-17,38.5099983215332
2022-11-18,38.150001525878906
2022-11-21,38.279998779296875
2022-11-22,38.380001068115234
2022-11-23,38.68000030517578
2022-11-25,38.61000061035156
2022-11-28,38.33000183105469
2022-11-29,38.029998779296875
2022-11-30,39.900001525878906
2022-12-01,39.41999816894531
2022-12-02,40.04999923706055
2022-12-05,38.70000076293945
2022-12-06,38.470001220703125
2022-12-07,38.16999816894531
2022-12-08,38.5
2022-12-09,37.810001373291016
2022-12-12,37.689998626708984
2022-12-13,37.790000915527344
2022-12-14,38.0
2022-12-15,37.279998779296875
2022-12-16,37.529998779296875
2022-12-19,37.22999954223633
2022-12-20,37.720001220703125
2022-12-21,38.150001525878906
2022-12-22,37.810001373291016
2022-12-23,37.9900016784668
2022-12-27,37.849998474121094
2022-12-28,37.70000076293945
2022-12-29,37.95000076293945
2022-12-30,38.029998779296875
2023-01-03,37.470001220703125
2023-01-04,38.20000076293945
2023-01-05,34.86000061035156
2023-01-06,35.459999084472656
2023-01-09,35.720001220703125
2023-01-10,36.13999938964844
2023-01-11,35.72999954223633
2023-01-12,36.38999938964844
2023-01-13,36.15999984741211
2023-01-17,36.189998626708984
2023-01-18,35.06999969482422
2023-01-19,34.529998779296875
2023-01-20,34.5099983215332
2023-01-23,35.40999984741211
2023-01-24,35.66999816894531
2023-01-25,35.869998931884766
2023-01-26,35.86000061035156
2023-01-27,35.9900016784668
2023-01-30,36.099998474121094
2023-01-31,36.29999923706055
2023-02-01,36.459999084472656
2023-02-02,36.4900016784668
2023-02-03,36.04999923706055
2023-02-06,36.29999923706055
2023-02-07,37.650001525878906
2023-02-08,37.11000061035156
2023-02-09,37.02000045776367
2023-02-10,37.0
2023-02-13,37.70000076293945
2023-02-14,37.41999816894531
2023-02-15,37.540000915527344
2023-02-16,36.880001068115234
2023-02-17,37.7400016784668
2023-02-21,37.88999938964844
2023-02-22,38.119998931884766
2023-02-23,38.52000045776367
2023-02-24,38.540000915527344
2023-02-27,38.439998626708984
2023-02-28,38.290000915527344
2023-03-01,37.29999923706055
2023-03-02,37.540000915527344
2023-03-03,37.66999816894531
2023-03-06,36.560001373291016
2023-03-07,36.2599983215332
2023-03-08,36.439998626708984
2023-03-09,36.16999816894531
2023-03-10,35.95000076293945
2023-03-13,35.90999984741211
2023-03-14,36.91999816894531
2023-03-15,37.369998931884766
2023-03-16,37.720001220703125
2023-03-17,36.849998474121094
2023-03-20,37.43000030517578
2023-03-21,37.56999969482422
2023-03-22,37.560001373291016
2023-03-23,37.040000915527344
2023-03-24,38.900001525878906
2023-03-27,39.040000915527344
2023-03-28,38.58000183105469
2023-03-29,38.75
2023-03-30,38.72999954223633
2023-03-31,39.77000045776367
2023-04-03,39.470001220703125
2023-04-04,38.689998626708984
2023-04-05,36.84000015258789
2023-04-06,36.38999938964844
2023-04-10,36.939998626708984
2023-04-11,37.20000076293945
2023-04-12,36.22999954223633
2023-04-13,35.97999954223633
2023-04-14,35.70000076293945
2023-04-17,35.959999084472656
2023-04-18,35.52000045776367
2023-04-19,35.650001525878906
2023-04-20,36.810001373291016
2023-04-21,36.22999954223633
2023-04-24,36.02000045776367
2023-04-25,35.95000076293945
2023-04-26,35.95000076293945
2023-04-27,36.06999969482422
2023-04-28,36.369998931884766
2023-05-01,36.810001373291016
2023-05-02,37.27000045776367
2023-05-03,37.099998474121094
2023-05-04,36.970001220703125
2023-05-05,37.83000183105469
2023-05-08,38.619998931884766
2023-05-09,38.4900016784668
2023-05-10,39.369998931884766
2023-05-11,39.68000030517578
2023-05-12,39.540000915527344
2023-05-15,39.869998931884766
2023-05-16,39.68000030517578
2023-05-17,38.40999984741211
2023-05-18,38.45000076293945
2023-05-19,37.720001220703125
2023-05-22,36.75
2023-05-23,37.41999816894531
2023-05-24,36.709999084472656
2023-05-25,36.5
2023-05-26,36.27000045776367
2023-05-30,35.95000076293945
2023-05-31,36.189998626708984
2023-06-01,35.790000915527344
2023-06-02,36.810001373291016
2023-06-05,35.95000076293945
2023-06-06,35.599998474121094
2023-06-07,35.91999816894531
2023-06-08,35.880001068115234
2023-06-09,35.83000183105469
2023-06-12,35.599998474121094
2023-06-13,35.880001068115234
2023-06-14,35.40999984741211
2023-06-15,35.849998474121094
2023-06-16,37.060001373291016
2023-06-20,36.7400016784668
2023-06-21,36.63999938964844
2023-06-22,36.70000076293945
2023-06-23,36.060001373291016
2023-06-26,35.099998474121094
2023-06-27,34.959999084472656
2023-06-28,34.599998474121094
2023-06-29,35.77000045776367
2023-06-30,36.59000015258789
2023-07-03,36.66999816894531
2023-07-05,36.86000061035156
2023-07-06,37.29999923706055
2023-07-07,36.529998779296875
2023-07-10,36.5099983215332
2023-07-11,36.41999816894531
2023-07-12,36.400001525878906
2023-07-13,36.2599983215332
2023-07-14,36.790000915527344
2023-07-17,36.59000015258789
2023-07-18,37.849998474121094
2023-07-19,37.529998779296875
2023-07-20,37.310001373291016
2023-07-21,37.72999954223633
2023-07-24,37.77000045776367
2023-07-25,38.72999954223633
2023-07-26,38.439998626708984
2023-07-27,37.04999923706055
2023-07-28,38.099998474121094
2023-07-31,38.709999084472656
2023-08-01,38.880001068115234
2023-08-02,38.77000045776367
2023-08-03,38.540000915527344
2023-08-04,38.310001373291016
2023-08-07,38.849998474121094
2023-08-08,37.20000076293945
2023-08-09,37.2400016784668
2023-08-10,36.47999954223633
2023-08-11,36.91999816894531
2023-08-14,36.810001373291016
2023-08-15,36.58000183105469
2023-08-16,36.04999923706055
2023-08-17,35.189998626708984
2023-08-18,35.029998779296875
2023-08-21,34.13999938964844
2023-08-22,34.0
2023-08-23,33.79999923706055
2023-08-24,33.75
2023-08-25,34.459999084472656
2023-08-28,34.619998931884766
2023-08-29,35.7599983215332
2023-08-30,36.470001220703125
2023-08-31,36.08000183105469
2023-09-01,36.18000030517578
2023-09-05,33.36000061035156
2023-09-06,33.13999938964844
2023-09-07,33.0
2023-09-08,32.650001525878906
2023-09-11,33.02000045776367
2023-09-12,33.439998626708984
2023-09-13,33.93000030517578
2023-09-14,34.41999816894531
2023-09-15,33.86000061035156
2023-09-18,35.08000183105469
2023-09-19,34.959999084472656
2023-09-20,35.0
2023-09-21,34.869998931884766
2023-09-22,34.91999816894531
2023-09-25,34.939998626708984
2023-09-26,35.0
2023-09-27,35.04999923706055
2023-09-28,35.09000015258789
2023-09-29,34.52000045776367
2023-10-02,33.90999984741211
2023-10-03,33.220001220703125
2023-10-04,34.0099983215332
2023-10-05,33.90999984741211
2023-10-06,33.45000076293945
2023-10-09,34.02000045776367
2023-10-10,34.08000183105469
2023-10-11,33.83000183105469
2023-10-12,32.13999938964844
2023-10-13,32.65999984741211
2023-10-16,33.22999954223633
2023-10-17,32.939998626708984
2023-10-18,32.91999816894531
2023-10-19,33.290000915527344
2023-10-20,32.77000045776367
2023-10-23,32.560001373291016
2023-10-24,34.79999923706055
2023-10-25,36.25
2023-10-26,36.65999984741211
2023-10-27,36.33000183105469
2023-10-30,36.93000030517578
2023-10-31,37.290000915527344
2023-11-01,36.41999816894531
2023-11-02,36.810001373291016
2023-11-03,37.540000915527344
2023-11-06,37.06999969482422
2023-11-07,38.02000045776367
2023-11-08,38.13999938964844
2023-11-09,38.06999969482422
2023-11-10,38.09000015258789
2023-11-13,38.27000045776367
2023-11-14,39.11000061035156
2023-11-15,38.72999954223633
2023-11-16,38.619998931884766
2023-11-17,38.709999084472656
2023-11-20,38.83000183105469
2023-11-21,39.2400016784668
2023-11-22,39.630001068115234
2023-11-24,39.31999969482422
2023-11-27,39.619998931884766
2023-11-28,39.13999938964844
2023-11-29,38.959999084472656
2023-11-30,38.7400016784668
2023-12-01,39.08000183105469
2023-12-04,39.959999084472656
2023-12-05,40.029998779296875
2023-12-06,40.11000061035156
2023-12-07,40.369998931884766
2023-12-08,39.790000915527344
2023-12-11,39.63999938964844
2023-12-12,39.20000076293945
2023-12-13,40.880001068115234
2023-12-14,40.09000015258789
2023-12-15,39.4900016784668
2023-12-18,39.25
2023-12-19,39.68000030517578
2023-12-20,38.75
2023-12-21,38.91999816894531
2023-12-22,39.439998626708984
2023-12-26,39.72999954223633
2023-12-27,40.0099983215332
2023-12-28,40.16999816894531
2023-12-29,39.599998474121094
2024-01-02,39.709999084472656
2024-01-03,39.59000015258789
2024-01-04,42.689998626708984
2024-01-05,41.09000015258789
2024-01-08,40.9900016784668
2024-01-09,41.34000015258789
2024-01-10,41.27000045776367
2024-01-11,40.83000183105469
2024-01-12,41.720001220703125
2024-01-16,42.119998931884766
2024-01-17,42.25
2024-01-18,42.2400016784668
2024-01-19,41.380001068115234
2024-01-22,41.189998626708984
2024-01-23,40.400001525878906
2024-01-24,39.43000030517578
2024-01-25,39.43000030517578
2024-01-26,38.52000045776367
2024-01-29,39.20000076293945
2024-01-30,38.90999984741211
2024-01-31,37.79999923706055
2024-02-01,37.90999984741211
2024-02-02,37.880001068115234
2024-02-05,37.130001068115234
2024-02-06,37.25
2024-02-07,36.15999984741211
2024-02-08,35.880001068115234
2024-02-09,35.16999816894531
2024-02-12,35.959999084472656
2024-02-13,35.459999084472656
2024-02-14,35.529998779296875
2024-02-15,36.36000061035156
2024-02-16,35.66999816894531
2024-02-20,35.18000030517578
2024-02-21,35.43000030517578
2024-02-22,35.63999938964844
2024-02-23,35.59000015258789
2024-02-26,35.09000015258789
2024-02-27,35.060001373291016
2024-02-28,35.38999938964844
2024-02-29,35.47999954223633
2024-03-01,35.150001525878906
2024-03-04,34.5099983215332
2024-03-05,33.869998931884766
2024-03-06,33.20000076293945
2024-03-07,33.040000915527344
2024-03-08,33.47999954223633
2024-03-11,33.779998779296875
2024-03-12,33.9900016784668
2024-03-13,34.04999923706055
2024-03-14,33.56999969482422
2024-03-15,33.380001068115234
2024-03-18,34.209999084472656
2024-03-19,35.7400016784668
2024-03-20,33.4900016784668
2024-03-21,33.459999084472656
2024-03-22,33.369998931884766
2024-03-25,33.20000076293945
2024-03-26,33.599998474121094
2024-03-27,33.88999938964844
2024-03-28,34.029998779296875
2024-04-01,34.150001525878906
2024-04-02,33.209999084472656
2024-04-03,32.59000015258789
2024-04-04,32.72999954223633
2024-04-05,32.20000076293945
2024-04-08,32.27000045776367
2024-04-09,32.79999923706055
2024-04-10,32.400001525878906
2024-04-11,32.13999938964844
2024-04-12,31.899999618530273
2024-04-15,31.75
2024-04-16,33.0
2024-04-17,32.7400016784668
2024-04-18,32.40999984741211
2024-04-19,33.16999816894531
2024-04-22,32.90999984741211
2024-04-23,33.810001373291016
2024-04-24,34.34000015258789
2024-04-25,34.619998931884766
2024-04-26,34.400001525878906
2024-04-29,34.25
2024-04-30,36.45000076293945
2024-05-01,36.75
2024-05-02,37.029998779296875
2024-05-03,37.34000015258789
2024-05-06,36.77000045776367
2024-05-07,37.29999923706055
2024-05-08,37.29999923706055
2024-05-09,37.58000183105469
2024-05-10,37.709999084472656
2024-05-13,38.13999938964844
2024-05-14,37.849998474121094
2024-05-15,37.150001525878906
2024-05-16,37.5
2024-05-17,37.529998779296875
2024-05-20,37.7400016784668
2024-05-21,37.790000915527344
2024-05-22,37.4900016784668
2024-05-23,37.119998931884766
2024-05-24,37.209999084472656
2024-05-28,36.959999084472656
2024-05-29,36.7400016784668
2024-05-30,37.630001068115234
2024-05-31,38.4900016784668
2024-06-03,37.75
2024-06-04,37.560001373291016
2024-06-05,37.349998474121094
2024-06-06,37.099998474121094
2024-06-07,37.18000030517578
2024-06-10,36.7400016784668
2024-06-11,37.029998779296875
2024-06-12,36.75
2024-06-13,36.599998474121094
2024-06-14,36.41999816894531
2024-06-17,36.09000015258789
2024-06-18,36.5
2024-06-20,36.290000915527344
2024-06-21,36.939998626708984
2024-06-24,36.7599983215332
2024-06-25,37.02000045776367
2024-06-26,36.15999984741211
2024-06-27,35.689998626708984
2024-06-28,36.130001068115234
2024-07-01,35.77000045776367
2024-07-02,35.79999923706055
2024-07-03,35.869998931884766
2024-07-05,36.220001220703125
2024-07-08,35.959999084472656
2024-07-09,35.84000015258789
2024-07-10,36.189998626708984
2024-07-11,36.65999984741211
2024-07-12,36.65999984741211
2024-07-15,36.58000183105469
2024-07-16,37.18000030517578
2024-07-17,37.0099983215332
2024-07-18,37.209999084472656
2024-07-19,35.88999938964844
2024-07-22,34.95000076293945
2024-07-23,33.54999923706055
2024-07-24,33.45000076293945
2024-07-25,33.15999984741211
2024-07-26,33.77000045776367
2024-07-29,34.4900016784668
2024-07-30,34.08000183105469
2024-07-31,33.91999816894531
2024-08-01,34.029998779296875
2024-08-02,34.13999938964844
2024-08-05,32.220001220703125
2024-08-06,32.11000061035156
2024-08-07,32.34000015258789
2024-08-08,32.02000045776367
2024-08-09,32.56999969482422
2024-08-12,32.20000076293945
2024-08-13,32.529998779296875
2024-08-14,33.0
2024-08-15,33.27000045776367
2024-08-16,32.959999084472656
2024-08-19,32.7599983215332
2024-08-20,32.470001220703125
2024-08-21,32.88999938964844
2024-08-22,31.860000610351562
2024-08-23,31.959999084472656
2024-08-26,31.700000762939453
2024-08-27,32.16999816894531
2024-08-28,31.780000686645508
2024-08-29,31.309999465942383
2024-08-30,31.59000015258789
2024-09-03,32.290000915527344
2024-09-04,32.75
2024-09-05,33.63999938964844
2024-09-06,32.65999984741211
2024-09-09,33.40999984741211
2024-09-10,33.529998779296875
2024-09-11,33.34000015258789
2024-09-12,33.369998931884766
2024-09-13,34.150001525878906
2024-09-16,33.88999938964844
2024-09-17,33.5099983215332
2024-09-18,33.599998474121094
2024-09-19,34.310001373291016
2024-09-20,33.88999938964844
2024-09-23,34.11000061035156
2024-09-24,34.38999938964844
2024-09-25,34.029998779296875
2024-09-26,34.2599983215332
2024-09-27,34.70000076293945
2024-09-30,34.77000045776367
2024-10-01,34.849998474121094
2024-10-02,33.779998779296875
2024-10-03,34.099998474121094
2024-10-04,34.209999084472656
2024-10-07,33.79999923706055
2024-10-08,33.380001068115234
2024-10-09,33.31999969482422
2024-10-10,33.869998931884766
2024-10-11,33.90999984741211
2024-10-14,34.150001525878906
2024-10-15,34.220001220703125
2024-10-16,33.86000061035156
2024-10-17,33.04999923706055
2024-10-18,33.15999984741211
2024-10-21,32.599998474121094
2024-10-22,32.5099983215332
2024-10-23,32.25
2024-10-24,33.33000183105469
2024-10-25,33.459999084472656
2024-10-28,33.84000015258789
2024-10-29,33.77000045776367
2024-10-30,33.939998626708984
2024-10-31,33.65999984741211
2024-11-01,34.099998474121094
2024-11-04,34.310001373291016
2024-11-05,34.84000015258789
2024-11-06,36.04999923706055
2024-11-07,35.66999816894531
2024-11-08,36.22999954223633
2024-11-11,36.880001068115234
2024-11-12,36.709999084472656
2024-11-13,36.470001220703125
2024-11-14,37.31999969482422
2024-11-15,36.709999084472656
2024-11-18,37.779998779296875
2024-11-19,38.0
2024-11-20,39.13999938964844
2024-11-21,39.11000061035156
