Date,EXPE
2023-01-05,93.0
2023-01-06,94.11000061035156
2023-01-09,93.7699966430664
2023-01-10,94.63999938964844
2023-01-11,99.23999786376953
2023-01-12,103.05999755859375
2023-01-13,106.08999633789062
2023-01-17,106.55000305175781
2023-01-18,103.87000274658203
2023-01-19,107.06999969482422
2023-01-20,111.30000305175781
2023-01-23,115.7300033569336
2023-01-24,115.16999816894531
2023-01-25,116.44000244140625
2023-01-26,116.7300033569336
2023-01-27,116.18000030517578
2023-01-30,115.55999755859375
2023-01-31,114.30000305175781
2023-02-01,117.9000015258789
2023-02-02,121.44999694824219
2023-02-03,118.69999694824219
2023-02-06,119.06999969482422
2023-02-07,120.19999694824219
2023-02-08,119.1500015258789
2023-02-09,117.70999908447266
2023-02-10,107.63999938964844
2023-02-13,111.3499984741211
2023-02-14,114.94999694824219
2023-02-15,115.95999908447266
2023-02-16,111.52999877929688
2023-02-17,108.95999908447266
2023-02-21,108.02999877929688
2023-02-22,107.97000122070312
2023-02-23,106.91000366210938
2023-02-24,104.30999755859375
2023-02-27,106.83999633789062
2023-02-28,108.97000122070312
2023-03-01,106.16000366210938
2023-03-02,105.77999877929688
2023-03-03,107.61000061035156
2023-03-06,108.55000305175781
2023-03-07,107.51000213623047
2023-03-08,107.2300033569336
2023-03-09,100.80000305175781
2023-03-10,98.29000091552734
2023-03-13,95.0
2023-03-14,94.0999984741211
2023-03-15,91.7300033569336
2023-03-16,95.12000274658203
2023-03-17,93.41999816894531
2023-03-20,94.55999755859375
2023-03-21,96.75
2023-03-22,93.63999938964844
2023-03-23,92.6500015258789
2023-03-24,90.54000091552734
2023-03-27,90.7300033569336
2023-03-28,93.04000091552734
2023-03-29,95.02999877929688
2023-03-30,96.12999725341797
2023-03-31,97.02999877929688
2023-04-03,95.06999969482422
2023-04-04,93.7699966430664
2023-04-05,91.48999786376953
2023-04-06,91.69999694824219
2023-04-10,89.80999755859375
2023-04-11,91.79000091552734
2023-04-12,89.33999633789062
2023-04-13,90.95999908447266
2023-04-14,92.02999877929688
2023-04-17,93.37999725341797
2023-04-18,95.54000091552734
2023-04-19,95.33000183105469
2023-04-20,94.0199966430664
2023-04-21,93.80000305175781
2023-04-24,94.19000244140625
2023-04-25,92.11000061035156
2023-04-26,89.87000274658203
2023-04-27,92.41000366210938
2023-04-28,93.95999908447266
2023-05-01,94.41999816894531
2023-05-02,93.23999786376953
2023-05-03,90.56999969482422
2023-05-04,89.16999816894531
2023-05-05,93.54000091552734
2023-05-08,92.4800033569336
2023-05-09,93.26000213623047
2023-05-10,91.02999877929688
2023-05-11,91.22000122070312
2023-05-12,89.44999694824219
2023-05-15,92.2300033569336
2023-05-16,92.70999908447266
2023-05-17,95.2300033569336
2023-05-18,98.2699966430664
2023-05-19,96.62999725341797
2023-05-22,96.81999969482422
2023-05-23,94.16000366210938
2023-05-24,93.31999969482422
2023-05-25,95.79000091552734
2023-05-26,96.3499984741211
2023-05-30,97.01000213623047
2023-05-31,95.70999908447266
2023-06-01,98.66000366210938
2023-06-02,103.2699966430664
2023-06-05,106.9000015258789
2023-06-06,111.98999786376953
2023-06-07,109.08999633789062
2023-06-08,107.66999816894531
2023-06-09,110.4800033569336
2023-06-12,110.80999755859375
2023-06-13,110.95999908447266
2023-06-14,108.93000030517578
2023-06-15,107.11000061035156
2023-06-16,105.87000274658203
2023-06-20,106.91999816894531
2023-06-21,105.01000213623047
2023-06-22,107.33000183105469
2023-06-23,104.79000091552734
2023-06-26,104.16000366210938
2023-06-27,108.08999633789062
2023-06-28,108.33000183105469
2023-06-29,107.83999633789062
2023-06-30,109.38999938964844
2023-07-03,112.79000091552734
2023-07-05,111.54000091552734
2023-07-06,109.0
2023-07-07,111.87999725341797
2023-07-10,114.33000183105469
2023-07-11,116.95999908447266
2023-07-12,116.04000091552734
2023-07-13,119.66000366210938
2023-07-14,118.56999969482422
2023-07-17,121.13999938964844
2023-07-18,121.0
2023-07-19,119.0999984741211
2023-07-20,118.87000274658203
2023-07-21,119.0
2023-07-24,116.83000183105469
2023-07-25,117.43000030517578
2023-07-26,119.55999755859375
2023-07-27,118.81999969482422
2023-07-28,120.08999633789062
2023-07-31,122.52999877929688
2023-08-01,120.73999786376953
2023-08-02,118.0
2023-08-03,98.66999816894531
2023-08-04,103.19000244140625
2023-08-07,107.48999786376953
2023-08-08,109.83999633789062
2023-08-09,109.80999755859375
2023-08-10,111.66999816894531
2023-08-11,111.54000091552734
2023-08-14,111.93000030517578
2023-08-15,107.43000030517578
2023-08-16,107.13999938964844
2023-08-17,105.62999725341797
2023-08-18,107.20999908447266
2023-08-21,108.06999969482422
2023-08-22,108.58999633789062
2023-08-23,107.58999633789062
2023-08-24,105.95999908447266
2023-08-25,106.94000244140625
2023-08-28,108.16999816894531
2023-08-29,109.94999694824219
2023-08-30,108.86000061035156
2023-08-31,108.38999938964844
2023-09-01,109.56999969482422
2023-09-05,110.22000122070312
2023-09-06,108.41000366210938
2023-09-07,105.76000213623047
2023-09-08,109.80000305175781
2023-09-11,108.48999786376953
2023-09-12,109.6500015258789
2023-09-13,106.81999969482422
2023-09-14,106.93000030517578
2023-09-15,106.91000366210938
2023-09-18,105.73999786376953
2023-09-19,104.58000183105469
2023-09-20,104.29000091552734
2023-09-21,101.95999908447266
2023-09-22,100.87000274658203
2023-09-25,100.69000244140625
2023-09-26,99.38999938964844
2023-09-27,100.25
2023-09-28,102.58000183105469
2023-09-29,103.06999969482422
2023-10-02,102.05000305175781
2023-10-03,98.7699966430664
2023-10-04,100.18000030517578
2023-10-05,99.9000015258789
2023-10-06,100.4800033569336
2023-10-09,99.66999816894531
2023-10-10,101.48999786376953
2023-10-11,103.61000061035156
2023-10-12,102.62000274658203
2023-10-13,99.16000366210938
2023-10-16,99.66999816894531
2023-10-17,101.55000305175781
2023-10-18,98.91000366210938
2023-10-19,95.66000366210938
2023-10-20,93.6500015258789
2023-10-23,95.2300033569336
2023-10-24,97.29000091552734
2023-10-25,95.97000122070312
2023-10-26,95.04000091552734
2023-10-27,93.08000183105469
2023-10-30,94.94999694824219
2023-10-31,95.29000091552734
2023-11-01,93.2699966430664
2023-11-02,94.83999633789062
2023-11-03,112.70999908447266
2023-11-06,111.58999633789062
2023-11-07,118.05000305175781
2023-11-08,116.55999755859375
2023-11-09,113.66999816894531
2023-11-10,118.68000030517578
2023-11-13,118.4800033569336
2023-11-14,122.62999725341797
2023-11-15,130.3300018310547
2023-11-16,129.82000732421875
2023-11-17,136.3800048828125
2023-11-20,134.89999389648438
2023-11-21,135.47000122070312
2023-11-22,136.88999938964844
2023-11-24,136.4199981689453
2023-11-27,135.89999389648438
2023-11-28,135.4199981689453
2023-11-29,135.75
2023-11-30,136.17999267578125
2023-12-01,139.30999755859375
2023-12-04,139.82000732421875
2023-12-05,138.39999389648438
2023-12-06,139.0
2023-12-07,143.64999389648438
2023-12-08,145.5
2023-12-11,148.33999633789062
2023-12-12,144.8800048828125
2023-12-13,144.89999389648438
2023-12-14,146.8300018310547
2023-12-15,145.99000549316406
2023-12-18,148.47000122070312
2023-12-19,151.52000427246094
2023-12-20,148.4600067138672
2023-12-21,154.52000427246094
2023-12-22,155.30999755859375
2023-12-26,153.13999938964844
2023-12-27,153.25
2023-12-28,153.27999877929688
2023-12-29,151.7899932861328
2024-01-02,148.75999450683594
2024-01-03,144.99000549316406
2024-01-04,144.82000732421875
2024-01-05,146.32000732421875
2024-01-08,149.67999267578125
2024-01-09,152.72999572753906
2024-01-10,151.85000610351562
2024-01-11,151.1999969482422
2024-01-12,148.61000061035156
2024-01-16,148.64999389648438
2024-01-17,147.3000030517578
2024-01-18,148.9600067138672
2024-01-19,148.57000732421875
2024-01-22,145.66000366210938
2024-01-23,148.5
2024-01-24,148.57000732421875
2024-01-25,152.3000030517578
2024-01-26,151.92999267578125
2024-01-29,153.97999572753906
2024-01-30,151.72000122070312
2024-01-31,148.3300018310547
2024-02-01,151.52000427246094
2024-02-02,151.0500030517578
2024-02-05,151.7100067138672
2024-02-06,153.6999969482422
2024-02-07,154.3800048828125
2024-02-08,159.47000122070312
2024-02-09,131.11000061035156
2024-02-12,133.60000610351562
2024-02-13,134.83999633789062
2024-02-14,134.82000732421875
2024-02-15,138.52999877929688
2024-02-16,135.25
2024-02-20,135.99000549316406
2024-02-21,134.63999938964844
2024-02-22,139.10000610351562
2024-02-23,136.3000030517578
2024-02-26,134.9499969482422
2024-02-27,136.24000549316406
2024-02-28,135.52999877929688
2024-02-29,136.82000732421875
2024-03-01,136.83999633789062
2024-03-04,135.52000427246094
2024-03-05,134.02999877929688
2024-03-06,132.5
2024-03-07,133.42999267578125
2024-03-08,135.77999877929688
2024-03-11,136.92999267578125
2024-03-12,136.6199951171875
2024-03-13,135.32000732421875
2024-03-14,135.74000549316406
2024-03-15,133.47000122070312
2024-03-18,133.2100067138672
2024-03-19,135.55999755859375
2024-03-20,138.10000610351562
2024-03-21,136.38999938964844
2024-03-22,136.83999633789062
2024-03-25,137.30999755859375
2024-03-26,136.6199951171875
2024-03-27,138.99000549316406
2024-03-28,137.75
2024-04-01,133.22000122070312
2024-04-02,131.69000244140625
2024-04-03,130.55999755859375
2024-04-04,130.6999969482422
2024-04-05,131.7899932861328
2024-04-08,132.16000366210938
2024-04-09,133.27000427246094
2024-04-10,131.39999389648438
2024-04-11,133.22000122070312
2024-04-12,130.4600067138672
2024-04-15,128.64999389648438
2024-04-16,128.94000244140625
2024-04-17,128.72999572753906
2024-04-18,128.3000030517578
2024-04-19,129.0
2024-04-22,131.58999633789062
2024-04-23,135.02000427246094
2024-04-24,135.8000030517578
2024-04-25,136.25
2024-04-26,135.6999969482422
2024-04-29,136.66000366210938
2024-04-30,134.6300048828125
2024-05-01,133.13999938964844
2024-05-02,136.08999633789062
2024-05-03,115.33000183105469
2024-05-06,116.0199966430664
2024-05-07,112.91000366210938
2024-05-08,111.54000091552734
2024-05-09,112.52999877929688
2024-05-10,112.83999633789062
2024-05-13,112.66999816894531
2024-05-14,113.4800033569336
2024-05-15,112.44999694824219
2024-05-16,113.44999694824219
2024-05-17,114.01000213623047
2024-05-20,114.31999969482422
2024-05-21,111.70999908447266
2024-05-22,112.06999969482422
2024-05-23,110.48999786376953
2024-05-24,110.30999755859375
2024-05-28,110.11000061035156
2024-05-29,110.27999877929688
2024-05-30,109.4800033569336
2024-05-31,112.86000061035156
2024-06-03,114.05999755859375
2024-06-04,114.48999786376953
2024-06-05,115.36000061035156
2024-06-06,120.30999755859375
2024-06-07,123.05999755859375
2024-06-10,123.37999725341797
2024-06-11,122.79000091552734
2024-06-12,124.55999755859375
2024-06-13,123.41999816894531
2024-06-14,124.61000061035156
2024-06-17,124.06999969482422
2024-06-18,124.54000091552734
2024-06-20,125.4800033569336
2024-06-21,127.72000122070312
2024-06-24,128.16000366210938
2024-06-25,129.75999450683594
2024-06-26,127.36000061035156
2024-06-27,124.66000366210938
2024-06-28,125.98999786376953
2024-07-01,122.5
2024-07-02,122.86000061035156
2024-07-03,124.25
2024-07-05,123.61000061035156
2024-07-08,125.5
2024-07-09,128.55999755859375
2024-07-10,129.52999877929688
2024-07-11,128.72000122070312
2024-07-12,131.69000244140625
2024-07-15,132.52000427246094
2024-07-16,139.6999969482422
2024-07-17,135.5399932861328
2024-07-18,133.52000427246094
2024-07-19,135.8800048828125
2024-07-22,134.4600067138672
2024-07-23,132.6699981689453
2024-07-24,128.49000549316406
2024-07-25,124.9000015258789
2024-07-26,125.87000274658203
2024-07-29,128.27999877929688
2024-07-30,128.52999877929688
2024-07-31,127.66999816894531
2024-08-01,121.4800033569336
2024-08-02,115.48999786376953
2024-08-05,112.12000274658203
2024-08-06,117.52999877929688
2024-08-07,113.23999786376953
2024-08-08,117.97000122070312
2024-08-09,130.00999450683594
2024-08-12,126.88999938964844
2024-08-13,130.5800018310547
2024-08-14,129.02999877929688
2024-08-15,132.22000122070312
2024-08-16,131.0399932861328
2024-08-19,135.4600067138672
2024-08-20,133.52000427246094
2024-08-21,133.19000244140625
2024-08-22,133.1199951171875
2024-08-23,138.1300048828125
2024-08-26,137.1199951171875
2024-08-27,140.8000030517578
2024-08-28,139.72000122070312
2024-08-29,140.91000366210938
2024-08-30,139.08999633789062
2024-09-03,136.74000549316406
2024-09-04,134.9199981689453
2024-09-05,135.19000244140625
2024-09-06,132.25999450683594
2024-09-09,132.86000061035156
2024-09-10,131.10000610351562
2024-09-11,129.8300018310547
2024-09-12,132.22000122070312
2024-09-13,135.77000427246094
2024-09-16,135.7899932861328
2024-09-17,138.41000366210938
2024-09-18,139.66000366210938
2024-09-19,142.5399932861328
2024-09-20,144.0399932861328
2024-09-23,144.0399932861328
2024-09-24,147.9199981689453
2024-09-25,145.49000549316406
2024-09-26,148.47999572753906
2024-09-27,149.08999633789062
2024-09-30,148.02000427246094
2024-10-01,146.47000122070312
2024-10-02,147.75999450683594
2024-10-03,146.83999633789062
2024-10-04,150.72000122070312
2024-10-07,151.0
2024-10-08,151.9499969482422
2024-10-09,152.7899932861328
2024-10-10,150.86000061035156
2024-10-11,150.5
2024-10-14,150.41000366210938
2024-10-15,151.1999969482422
2024-10-16,150.83999633789062
2024-10-17,158.00999450683594
2024-10-18,159.61000061035156
2024-10-21,163.1699981689453
2024-10-22,161.19000244140625
2024-10-23,158.36000061035156
2024-10-24,160.4499969482422
2024-10-25,158.38999938964844
2024-10-28,158.0
2024-10-29,158.86000061035156
2024-10-30,161.14999389648438
2024-10-31,156.30999755859375
2024-11-01,159.39999389648438
2024-11-04,161.11000061035156
2024-11-05,164.8699951171875
2024-11-06,171.85000610351562
2024-11-07,174.1300048828125
2024-11-08,180.75999450683594
2024-11-11,184.32000732421875
2024-11-12,182.0
2024-11-13,180.3300018310547
2024-11-14,182.25999450683594
2024-11-15,181.35000610351562
2024-11-18,180.39999389648438
2024-11-19,177.05999755859375
2024-11-20,179.10000610351562
2024-11-21,183.50999450683594
