Date,RUSHB
2022-08-12,38.06666564941406
2022-08-15,38.426666259765625
2022-08-16,39.80666732788086
2022-08-17,39.38666534423828
2022-08-18,39.619998931884766
2022-08-19,39.086666107177734
2022-08-22,38.133331298828125
2022-08-23,37.599998474121094
2022-08-24,37.31999969482422
2022-08-25,37.93333435058594
2022-08-26,36.67333221435547
2022-08-29,36.32666778564453
2022-08-30,35.11333465576172
2022-08-31,33.7599983215332
2022-09-01,33.6533317565918
2022-09-02,33.540000915527344
2022-09-06,33.51333236694336
2022-09-07,34.393333435058594
2022-09-08,34.21333312988281
2022-09-09,35.19333267211914
2022-09-12,35.366668701171875
2022-09-13,33.413333892822266
2022-09-14,33.45333480834961
2022-09-15,33.380001068115234
2022-09-16,32.81999969482422
2022-09-19,33.56666564941406
2022-09-20,33.51333236694336
2022-09-21,33.01333236694336
2022-09-22,32.51333236694336
2022-09-23,31.579999923706055
2022-09-26,31.446666717529297
2022-09-27,31.440000534057617
2022-09-28,32.459999084472656
2022-09-29,31.933332443237305
2022-09-30,31.940000534057617
2022-10-03,33.71333312988281
2022-10-04,34.04666519165039
2022-10-05,33.779998779296875
2022-10-06,33.17333221435547
2022-10-07,32.46666717529297
2022-10-10,32.87333297729492
2022-10-11,33.03333282470703
2022-10-12,33.026668548583984
2022-10-13,34.099998474121094
2022-10-14,33.63999938964844
2022-10-17,34.82666778564453
2022-10-18,35.34000015258789
2022-10-19,34.54666519165039
2022-10-20,33.83333206176758
2022-10-21,35.16666793823242
2022-10-24,35.3466682434082
2022-10-25,35.87333297729492
2022-10-26,34.3466682434082
2022-10-27,34.746665954589844
2022-10-28,36.186668395996094
2022-10-31,35.746665954589844
2022-11-01,35.21333312988281
2022-11-02,34.573333740234375
2022-11-03,33.7599983215332
2022-11-04,34.7400016784668
2022-11-07,34.08000183105469
2022-11-08,33.91999816894531
2022-11-09,33.380001068115234
2022-11-10,35.893333435058594
2022-11-11,35.19333267211914
2022-11-14,35.31999969482422
2022-11-15,35.3466682434082
2022-11-16,34.913333892822266
2022-11-17,35.08000183105469
2022-11-18,35.2400016784668
2022-11-21,35.41999816894531
2022-11-22,35.779998779296875
2022-11-23,36.099998474121094
2022-11-25,35.733333587646484
2022-11-28,35.106666564941406
2022-11-29,34.619998931884766
2022-11-30,35.32666778564453
2022-12-01,35.56666564941406
2022-12-02,36.09333419799805
2022-12-05,36.68000030517578
2022-12-06,37.00666809082031
2022-12-07,36.65999984741211
2022-12-08,36.46666717529297
2022-12-09,34.220001220703125
2022-12-12,35.106666564941406
2022-12-13,35.22666549682617
2022-12-14,36.31999969482422
2022-12-15,36.83333206176758
2022-12-16,36.83333206176758
2022-12-19,37.84000015258789
2022-12-20,38.313331604003906
2022-12-21,38.54666519165039
2022-12-22,37.35333251953125
2022-12-23,37.573333740234375
2022-12-27,37.366668701171875
2022-12-28,36.619998931884766
2022-12-29,37.40666580200195
2022-12-30,37.51333236694336
2023-01-03,36.753334045410156
2023-01-04,36.88666534423828
2023-01-05,36.30666732788086
2023-01-06,37.34000015258789
2023-01-09,36.6533317565918
2023-01-10,36.880001068115234
2023-01-11,36.69333267211914
2023-01-12,36.99333190917969
2023-01-13,37.0533332824707
2023-01-17,36.586666107177734
2023-01-18,36.12666702270508
2023-01-19,35.7599983215332
2023-01-20,36.706668853759766
2023-01-23,36.65999984741211
2023-01-24,37.31999969482422
2023-01-25,37.41999816894531
2023-01-26,38.099998474121094
2023-01-27,37.85333251953125
2023-01-30,37.380001068115234
2023-01-31,38.779998779296875
2023-02-01,39.95333480834961
2023-02-02,41.2599983215332
2023-02-03,41.040000915527344
2023-02-06,40.34000015258789
2023-02-07,40.5
2023-02-08,39.6533317565918
2023-02-09,40.0
2023-02-10,40.03333282470703
2023-02-13,41.1533317565918
2023-02-14,40.573333740234375
2023-02-15,40.766666412353516
2023-02-16,43.266666412353516
2023-02-17,41.813331604003906
2023-02-21,39.79999923706055
2023-02-22,39.6533317565918
2023-02-23,40.099998474121094
2023-02-24,39.46666717529297
2023-02-27,39.866668701171875
2023-02-28,39.98666763305664
2023-03-01,40.266666412353516
2023-03-02,40.6533317565918
2023-03-03,40.50666809082031
2023-03-06,39.746665954589844
2023-03-07,39.34000015258789
2023-03-08,38.573333740234375
2023-03-09,38.31999969482422
2023-03-10,38.2599983215332
2023-03-13,36.69333267211914
2023-03-14,38.01333236694336
2023-03-15,37.03333282470703
2023-03-16,37.439998626708984
2023-03-17,37.633331298828125
2023-03-20,38.293331146240234
2023-03-21,38.68000030517578
2023-03-22,38.09333419799805
2023-03-23,37.93333435058594
2023-03-24,38.266666412353516
2023-03-27,38.720001220703125
2023-03-28,38.84000015258789
2023-03-29,39.66666793823242
2023-03-30,39.720001220703125
2023-03-31,39.926666259765625
2023-04-03,40.393333435058594
2023-04-04,39.66666793823242
2023-04-05,39.073333740234375
2023-04-06,38.87333297729492
2023-04-10,39.21333312988281
2023-04-11,39.97999954223633
2023-04-12,40.66666793823242
2023-04-13,40.0533332824707
2023-04-14,39.926666259765625
2023-04-17,39.62666702270508
2023-04-18,39.48666763305664
2023-04-19,39.9466667175293
2023-04-20,40.20000076293945
2023-04-21,39.47999954223633
2023-04-24,39.67333221435547
2023-04-25,39.43333435058594
2023-04-26,38.040000915527344
2023-04-27,38.66666793823242
2023-04-28,39.0533332824707
2023-05-01,38.5
2023-05-02,37.95333480834961
2023-05-03,37.72666549682617
2023-05-04,36.85333251953125
2023-05-05,37.893333435058594
2023-05-08,37.400001525878906
2023-05-09,37.72666549682617
2023-05-10,38.293331146240234
2023-05-11,37.65999984741211
2023-05-12,38.2400016784668
2023-05-15,38.266666412353516
2023-05-16,37.880001068115234
2023-05-17,39.00666809082031
2023-05-18,39.2400016784668
2023-05-19,38.293331146240234
2023-05-22,39.04666519165039
2023-05-23,39.28666687011719
2023-05-24,38.733333587646484
2023-05-25,38.973331451416016
2023-05-26,39.70000076293945
2023-05-30,39.15999984741211
2023-05-31,38.793331146240234
2023-06-01,38.69333267211914
2023-06-02,40.63999938964844
2023-06-05,39.96666717529297
2023-06-06,41.47999954223633
2023-06-07,43.45333480834961
2023-06-08,43.03333282470703
2023-06-09,43.2400016784668
2023-06-12,43.02000045776367
2023-06-13,44.82666778564453
2023-06-14,44.13999938964844
2023-06-15,44.5533332824707
2023-06-16,44.2400016784668
2023-06-20,43.97999954223633
2023-06-21,43.880001068115234
2023-06-22,44.2400016784668
2023-06-23,44.17333221435547
2023-06-26,44.4466667175293
2023-06-27,45.32666778564453
2023-06-28,45.20000076293945
2023-06-29,45.35333251953125
2023-06-30,45.37333297729492
2023-07-03,45.35333251953125
2023-07-05,44.56666564941406
2023-07-06,43.70000076293945
2023-07-07,43.9466667175293
2023-07-10,44.48666763305664
2023-07-11,45.246665954589844
2023-07-12,45.133331298828125
2023-07-13,45.16666793823242
2023-07-14,46.073333740234375
2023-07-17,45.97999954223633
2023-07-18,46.13999938964844
2023-07-19,46.66666793823242
2023-07-20,46.939998626708984
2023-07-21,46.540000915527344
2023-07-24,46.7400016784668
2023-07-25,47.0533332824707
2023-07-26,47.09333419799805
2023-07-27,45.45333480834961
2023-07-28,45.56666564941406
2023-07-31,45.80666732788086
2023-08-01,46.3466682434082
2023-08-02,46.30666732788086
2023-08-03,46.099998474121094
2023-08-04,45.586666107177734
2023-08-07,46.12666702270508
2023-08-08,45.426666259765625
2023-08-09,44.79999923706055
2023-08-10,44.84000015258789
2023-08-11,45.18000030517578
2023-08-14,44.8466682434082
2023-08-15,44.393333435058594
2023-08-16,44.11333465576172
2023-08-17,43.51333236694336
2023-08-18,43.99333190917969
2023-08-21,45.026668548583984
2023-08-22,45.56666564941406
2023-08-23,46.0533332824707
2023-08-24,46.00666809082031
2023-08-25,45.52000045776367
2023-08-28,45.82666778564453
2023-08-29,45.08000183105469
2023-08-30,45.900001525878906
2023-08-31,45.970001220703125
2023-09-01,46.5099983215332
2023-09-05,43.779998779296875
2023-09-06,43.220001220703125
2023-09-07,42.959999084472656
2023-09-08,43.08000183105469
2023-09-11,43.31999969482422
2023-09-12,43.47999954223633
2023-09-13,43.58000183105469
2023-09-14,44.95000076293945
2023-09-15,44.310001373291016
2023-09-18,44.459999084472656
2023-09-19,44.279998779296875
2023-09-20,44.29999923706055
2023-09-21,44.439998626708984
2023-09-22,44.61000061035156
2023-09-25,45.31999969482422
2023-09-26,44.939998626708984
2023-09-27,45.88999938964844
2023-09-28,46.529998779296875
2023-09-29,45.290000915527344
2023-10-02,45.29999923706055
2023-10-03,44.630001068115234
2023-10-04,45.310001373291016
2023-10-05,44.86000061035156
2023-10-06,45.31999969482422
2023-10-09,46.38999938964844
2023-10-10,46.470001220703125
2023-10-11,46.79999923706055
2023-10-12,46.34000015258789
2023-10-13,45.65999984741211
2023-10-16,45.75
2023-10-17,46.7599983215332
2023-10-18,46.400001525878906
2023-10-19,45.43000030517578
2023-10-20,44.88999938964844
2023-10-23,44.29999923706055
2023-10-24,44.369998931884766
2023-10-25,40.29999923706055
2023-10-26,39.900001525878906
2023-10-27,40.06999969482422
2023-10-30,40.47999954223633
2023-10-31,40.439998626708984
2023-11-01,41.119998931884766
2023-11-02,41.70000076293945
2023-11-03,42.81999969482422
2023-11-06,42.540000915527344
2023-11-07,42.0099983215332
2023-11-08,41.400001525878906
2023-11-09,41.529998779296875
2023-11-10,42.65999984741211
2023-11-13,42.11000061035156
2023-11-14,44.7400016784668
2023-11-15,44.40999984741211
2023-11-16,44.0099983215332
2023-11-17,43.68000030517578
2023-11-20,43.83000183105469
2023-11-21,42.959999084472656
2023-11-22,43.290000915527344
2023-11-24,44.040000915527344
2023-11-27,43.40999984741211
2023-11-28,42.540000915527344
2023-11-29,43.369998931884766
2023-11-30,43.61000061035156
2023-12-01,44.90999984741211
2023-12-04,45.0
2023-12-05,43.810001373291016
2023-12-06,44.59000015258789
2023-12-07,44.599998474121094
2023-12-08,45.040000915527344
2023-12-11,45.709999084472656
2023-12-12,45.5099983215332
2023-12-13,45.72999954223633
2023-12-14,47.16999816894531
2023-12-15,46.810001373291016
2023-12-18,46.5099983215332
2023-12-19,47.54999923706055
2023-12-20,49.68000030517578
2023-12-21,49.869998931884766
2023-12-22,50.7400016784668
2023-12-26,51.86000061035156
2023-12-27,51.90999984741211
2023-12-28,52.150001525878906
2023-12-29,52.97999954223633
2024-01-02,52.06999969482422
2024-01-03,49.93000030517578
2024-01-04,49.720001220703125
2024-01-05,48.65999984741211
2024-01-08,49.130001068115234
2024-01-09,47.599998474121094
2024-01-10,47.279998779296875
2024-01-11,46.75
2024-01-12,46.08000183105469
2024-01-16,45.86000061035156
2024-01-17,45.189998626708984
2024-01-18,46.43000030517578
2024-01-19,46.56999969482422
2024-01-22,47.709999084472656
2024-01-23,47.459999084472656
2024-01-24,47.06999969482422
2024-01-25,48.630001068115234
2024-01-26,48.15999984741211
2024-01-29,49.2400016784668
2024-01-30,49.400001525878906
2024-01-31,47.27000045776367
2024-02-01,48.91999816894531
2024-02-02,48.7599983215332
2024-02-05,48.06999969482422
2024-02-06,48.4900016784668
2024-02-07,48.7599983215332
2024-02-08,49.380001068115234
2024-02-09,49.939998626708984
2024-02-12,50.90999984741211
2024-02-13,48.56999969482422
2024-02-14,49.459999084472656
2024-02-15,51.65999984741211
2024-02-16,49.63999938964844
2024-02-20,47.279998779296875
2024-02-21,47.84000015258789
2024-02-22,48.13999938964844
2024-02-23,49.119998931884766
2024-02-26,49.54999923706055
2024-02-27,49.849998474121094
2024-02-28,50.22999954223633
2024-02-29,50.43000030517578
2024-03-01,51.0
2024-03-04,50.93000030517578
2024-03-05,50.52000045776367
2024-03-06,49.95000076293945
2024-03-07,50.04999923706055
2024-03-08,50.060001373291016
2024-03-11,49.06999969482422
2024-03-12,49.68000030517578
2024-03-13,50.22999954223633
2024-03-14,49.369998931884766
2024-03-15,50.63999938964844
2024-03-18,50.29999923706055
2024-03-19,50.9900016784668
2024-03-20,52.130001068115234
2024-03-21,52.939998626708984
2024-03-22,51.869998931884766
2024-03-25,51.97999954223633
2024-03-26,51.58000183105469
2024-03-27,52.91999816894531
2024-03-28,53.290000915527344
2024-04-01,52.5099983215332
2024-04-02,51.31999969482422
2024-04-03,50.81999969482422
2024-04-04,50.54999923706055
2024-04-05,50.9900016784668
2024-04-08,51.0099983215332
2024-04-09,50.41999816894531
2024-04-10,49.20000076293945
2024-04-11,49.36000061035156
2024-04-12,48.61000061035156
2024-04-15,47.22999954223633
2024-04-16,46.84000015258789
2024-04-17,45.599998474121094
2024-04-18,45.310001373291016
2024-04-19,46.52000045776367
2024-04-22,46.0
2024-04-23,46.459999084472656
2024-04-24,43.529998779296875
2024-04-25,42.130001068115234
2024-04-26,44.540000915527344
2024-04-29,43.849998474121094
2024-04-30,40.90999984741211
2024-05-01,40.33000183105469
2024-05-02,40.939998626708984
2024-05-03,40.97999954223633
2024-05-06,41.939998626708984
2024-05-07,42.59000015258789
2024-05-08,42.09000015258789
2024-05-09,43.15999984741211
2024-05-10,43.650001525878906
2024-05-13,42.630001068115234
2024-05-14,42.439998626708984
2024-05-15,43.20000076293945
2024-05-16,42.45000076293945
2024-05-17,42.66999816894531
2024-05-20,42.59000015258789
2024-05-21,41.630001068115234
2024-05-22,41.220001220703125
2024-05-23,40.47999954223633
2024-05-24,41.5
2024-05-28,42.70000076293945
2024-05-29,41.130001068115234
2024-05-30,42.5
2024-05-31,42.27000045776367
2024-06-03,40.810001373291016
2024-06-04,41.04999923706055
2024-06-05,41.25
2024-06-06,41.04999923706055
2024-06-07,40.599998474121094
2024-06-10,39.66999816894531
2024-06-11,39.52000045776367
2024-06-12,39.939998626708984
2024-06-13,39.20000076293945
2024-06-14,38.119998931884766
2024-06-17,39.34000015258789
2024-06-18,39.22999954223633
2024-06-20,39.43000030517578
2024-06-21,39.619998931884766
2024-06-24,39.810001373291016
2024-06-25,39.38999938964844
2024-06-26,38.65999984741211
2024-06-27,38.68000030517578
2024-06-28,39.2400016784668
2024-07-01,37.959999084472656
2024-07-02,38.9900016784668
2024-07-03,39.400001525878906
2024-07-05,38.84000015258789
2024-07-08,39.9900016784668
2024-07-09,39.11000061035156
2024-07-10,39.43000030517578
2024-07-11,42.060001373291016
2024-07-12,42.630001068115234
2024-07-15,43.470001220703125
2024-07-16,46.029998779296875
2024-07-17,45.369998931884766
2024-07-18,44.61000061035156
2024-07-19,43.81999969482422
2024-07-22,44.290000915527344
2024-07-23,45.130001068115234
2024-07-24,43.54999923706055
2024-07-25,45.290000915527344
2024-07-26,46.52000045776367
2024-07-29,46.52000045776367
2024-07-30,47.70000076293945
2024-07-31,47.279998779296875
2024-08-01,50.54999923706055
2024-08-02,46.90999984741211
2024-08-05,44.43000030517578
2024-08-06,45.72999954223633
2024-08-07,43.5099983215332
2024-08-08,44.88999938964844
2024-08-09,44.43000030517578
2024-08-12,43.709999084472656
2024-08-13,43.939998626708984
2024-08-14,43.90999984741211
2024-08-15,44.91999816894531
2024-08-16,44.86000061035156
2024-08-19,45.2400016784668
2024-08-20,44.27000045776367
2024-08-21,45.4900016784668
2024-08-22,45.0
2024-08-23,47.79999923706055
2024-08-26,47.209999084472656
2024-08-27,46.29999923706055
2024-08-28,47.040000915527344
2024-08-29,46.900001525878906
2024-08-30,47.040000915527344
2024-09-03,45.810001373291016
2024-09-04,44.93000030517578
2024-09-05,44.599998474121094
2024-09-06,43.9900016784668
2024-09-09,44.470001220703125
2024-09-10,44.90999984741211
2024-09-11,45.709999084472656
2024-09-12,45.95000076293945
2024-09-13,47.38999938964844
2024-09-16,47.5
2024-09-17,48.099998474121094
2024-09-18,48.099998474121094
2024-09-19,49.709999084472656
2024-09-20,48.279998779296875
2024-09-23,48.27000045776367
2024-09-24,47.81999969482422
2024-09-25,47.56999969482422
2024-09-26,48.060001373291016
2024-09-27,48.119998931884766
2024-09-30,47.95000076293945
2024-10-01,47.25
2024-10-02,45.959999084472656
2024-10-03,45.04999923706055
2024-10-04,45.66999816894531
2024-10-07,45.29999923706055
2024-10-08,45.5099983215332
2024-10-09,45.869998931884766
2024-10-10,45.0099983215332
2024-10-11,46.279998779296875
2024-10-14,46.189998626708984
2024-10-15,44.900001525878906
2024-10-16,46.66999816894531
2024-10-17,47.099998474121094
2024-10-18,46.34000015258789
2024-10-21,45.060001373291016
2024-10-22,45.11000061035156
2024-10-23,45.9900016784668
2024-10-24,46.119998931884766
2024-10-25,46.380001068115234
2024-10-28,47.06999969482422
2024-10-29,47.38999938964844
2024-10-30,51.0099983215332
2024-10-31,48.560001373291016
2024-11-01,49.959999084472656
2024-11-04,50.529998779296875
2024-11-05,52.209999084472656
2024-11-06,57.83000183105469
2024-11-07,56.65999984741211
2024-11-08,55.79999923706055
2024-11-11,57.439998626708984
2024-11-12,55.34000015258789
2024-11-13,55.68000030517578
2024-11-14,54.68000030517578
2024-11-15,54.33000183105469
2024-11-18,53.61000061035156
2024-11-19,53.119998931884766
2024-11-20,52.84000015258789
2024-11-21,54.38999938964844
