Date,CMCSA
2023-01-05,36.97999954223633
2023-01-06,37.88999938964844
2023-01-09,37.54999923706055
2023-01-10,37.880001068115234
2023-01-11,37.95000076293945
2023-01-12,38.689998626708984
2023-01-13,38.93000030517578
2023-01-17,38.939998626708984
2023-01-18,38.279998779296875
2023-01-19,38.13999938964844
2023-01-20,39.369998931884766
2023-01-23,40.2599983215332
2023-01-24,39.75
2023-01-25,40.099998474121094
2023-01-26,40.40999984741211
2023-01-27,39.599998474121094
2023-01-30,39.2400016784668
2023-01-31,39.349998474121094
2023-02-01,39.970001220703125
2023-02-02,41.11000061035156
2023-02-03,39.970001220703125
2023-02-06,39.5099983215332
2023-02-07,39.66999816894531
2023-02-08,38.7599983215332
2023-02-09,37.900001525878906
2023-02-10,38.36000061035156
2023-02-13,39.09000015258789
2023-02-14,39.060001373291016
2023-02-15,39.41999816894531
2023-02-16,39.720001220703125
2023-02-17,39.119998931884766
2023-02-21,37.84000015258789
2023-02-22,38.0099983215332
2023-02-23,37.689998626708984
2023-02-24,37.0
2023-02-27,37.349998474121094
2023-02-28,37.16999816894531
2023-03-01,36.630001068115234
2023-03-02,36.95000076293945
2023-03-03,37.22999954223633
2023-03-06,37.08000183105469
2023-03-07,36.189998626708984
2023-03-08,35.900001525878906
2023-03-09,35.470001220703125
2023-03-10,35.310001373291016
2023-03-13,35.5099983215332
2023-03-14,35.279998779296875
2023-03-15,35.88999938964844
2023-03-16,36.2400016784668
2023-03-17,36.029998779296875
2023-03-20,36.43000030517578
2023-03-21,36.9900016784668
2023-03-22,36.20000076293945
2023-03-23,35.970001220703125
2023-03-24,35.91999816894531
2023-03-27,36.400001525878906
2023-03-28,36.45000076293945
2023-03-29,36.95000076293945
2023-03-30,37.150001525878906
2023-03-31,37.90999984741211
2023-04-03,38.0099983215332
2023-04-04,37.77000045776367
2023-04-05,37.91999816894531
2023-04-06,37.689998626708984
2023-04-10,38.22999954223633
2023-04-11,38.380001068115234
2023-04-12,37.63999938964844
2023-04-13,38.04999923706055
2023-04-14,37.959999084472656
2023-04-17,38.09000015258789
2023-04-18,38.27000045776367
2023-04-19,38.25
2023-04-20,37.72999954223633
2023-04-21,37.7400016784668
2023-04-24,37.209999084472656
2023-04-25,36.900001525878906
2023-04-26,36.52000045776367
2023-04-27,40.27000045776367
2023-04-28,41.369998931884766
2023-05-01,41.63999938964844
2023-05-02,41.20000076293945
2023-05-03,40.88999938964844
2023-05-04,40.220001220703125
2023-05-05,40.43000030517578
2023-05-08,40.59000015258789
2023-05-09,39.619998931884766
2023-05-10,39.86000061035156
2023-05-11,40.369998931884766
2023-05-12,40.209999084472656
2023-05-15,40.20000076293945
2023-05-16,39.7400016784668
2023-05-17,40.290000915527344
2023-05-18,41.310001373291016
2023-05-19,41.18000030517578
2023-05-22,41.2400016784668
2023-05-23,40.380001068115234
2023-05-24,39.97999954223633
2023-05-25,39.09000015258789
2023-05-26,39.47999954223633
2023-05-30,39.15999984741211
2023-05-31,39.349998474121094
2023-06-01,39.040000915527344
2023-06-02,39.189998626708984
2023-06-05,39.790000915527344
2023-06-06,39.459999084472656
2023-06-07,40.349998474121094
2023-06-08,40.470001220703125
2023-06-09,40.22999954223633
2023-06-12,40.689998626708984
2023-06-13,40.68000030517578
2023-06-14,40.84000015258789
2023-06-15,41.470001220703125
2023-06-16,41.20000076293945
2023-06-20,40.63999938964844
2023-06-21,40.619998931884766
2023-06-22,40.58000183105469
2023-06-23,40.09000015258789
2023-06-26,40.560001373291016
2023-06-27,41.47999954223633
2023-06-28,41.66999816894531
2023-06-29,41.470001220703125
2023-06-30,41.54999923706055
2023-07-03,41.7599983215332
2023-07-05,41.47999954223633
2023-07-06,41.209999084472656
2023-07-07,41.43000030517578
2023-07-10,41.849998474121094
2023-07-11,42.0099983215332
2023-07-12,42.34000015258789
2023-07-13,42.560001373291016
2023-07-14,42.0099983215332
2023-07-17,42.09000015258789
2023-07-18,42.439998626708984
2023-07-19,42.709999084472656
2023-07-20,43.209999084472656
2023-07-21,42.88999938964844
2023-07-24,43.290000915527344
2023-07-25,43.29999923706055
2023-07-26,42.90999984741211
2023-07-27,45.349998474121094
2023-07-28,45.22999954223633
2023-07-31,45.2599983215332
2023-08-01,45.310001373291016
2023-08-02,45.09000015258789
2023-08-03,45.16999816894531
2023-08-04,44.84000015258789
2023-08-07,45.45000076293945
2023-08-08,45.400001525878906
2023-08-09,45.279998779296875
2023-08-10,45.93000030517578
2023-08-11,46.029998779296875
2023-08-14,46.560001373291016
2023-08-15,47.029998779296875
2023-08-16,46.34000015258789
2023-08-17,46.2400016784668
2023-08-18,45.7599983215332
2023-08-21,45.86000061035156
2023-08-22,45.56999969482422
2023-08-23,45.459999084472656
2023-08-24,45.2400016784668
2023-08-25,45.470001220703125
2023-08-28,45.97999954223633
2023-08-29,46.779998779296875
2023-08-30,47.119998931884766
2023-08-31,46.7599983215332
2023-09-01,45.72999954223633
2023-09-05,44.560001373291016
2023-09-06,44.93000030517578
2023-09-07,44.84000015258789
2023-09-08,45.029998779296875
2023-09-11,45.2599983215332
2023-09-12,45.189998626708984
2023-09-13,45.189998626708984
2023-09-14,45.970001220703125
2023-09-15,45.34000015258789
2023-09-18,45.63999938964844
2023-09-19,45.72999954223633
2023-09-20,45.5
2023-09-21,45.70000076293945
2023-09-22,45.29999923706055
2023-09-25,44.869998931884766
2023-09-26,44.2400016784668
2023-09-27,44.599998474121094
2023-09-28,44.86000061035156
2023-09-29,44.34000015258789
2023-10-02,44.4900016784668
2023-10-03,43.45000076293945
2023-10-04,43.470001220703125
2023-10-05,43.02000045776367
2023-10-06,43.470001220703125
2023-10-09,44.09000015258789
2023-10-10,44.470001220703125
2023-10-11,44.2400016784668
2023-10-12,43.900001525878906
2023-10-13,43.810001373291016
2023-10-16,44.25
2023-10-17,44.36000061035156
2023-10-18,44.02000045776367
2023-10-19,43.06999969482422
2023-10-20,42.86000061035156
2023-10-23,42.939998626708984
2023-10-24,43.459999084472656
2023-10-25,42.75
2023-10-26,39.150001525878906
2023-10-27,39.63999938964844
2023-10-30,40.45000076293945
2023-10-31,41.290000915527344
2023-11-01,41.81999969482422
2023-11-02,42.5
2023-11-03,43.18000030517578
2023-11-06,42.459999084472656
2023-11-07,42.040000915527344
2023-11-08,41.52000045776367
2023-11-09,40.880001068115234
2023-11-10,41.90999984741211
2023-11-13,41.4900016784668
2023-11-14,41.869998931884766
2023-11-15,42.529998779296875
2023-11-16,42.40999984741211
2023-11-17,42.41999816894531
2023-11-20,42.939998626708984
2023-11-21,42.599998474121094
2023-11-22,42.47999954223633
2023-11-24,42.58000183105469
2023-11-27,42.09000015258789
2023-11-28,41.869998931884766
2023-11-29,41.630001068115234
2023-11-30,41.88999938964844
2023-12-01,42.209999084472656
2023-12-04,43.08000183105469
2023-12-05,41.61000061035156
2023-12-06,41.689998626708984
2023-12-07,42.16999816894531
2023-12-08,42.099998474121094
2023-12-11,42.65999984741211
2023-12-12,42.66999816894531
2023-12-13,43.66999816894531
2023-12-14,44.63999938964844
2023-12-15,44.47999954223633
2023-12-18,44.70000076293945
2023-12-19,44.70000076293945
2023-12-20,44.20000076293945
2023-12-21,44.02000045776367
2023-12-22,44.0
2023-12-26,43.93000030517578
2023-12-27,43.9900016784668
2023-12-28,44.119998931884766
2023-12-29,43.849998474121094
2024-01-02,43.66999816894531
2024-01-03,43.310001373291016
2024-01-04,42.630001068115234
2024-01-05,43.040000915527344
2024-01-08,43.72999954223633
2024-01-09,43.279998779296875
2024-01-10,43.47999954223633
2024-01-11,43.27000045776367
2024-01-12,42.9900016784668
2024-01-16,43.09000015258789
2024-01-17,42.349998474121094
2024-01-18,42.540000915527344
2024-01-19,43.349998474121094
2024-01-22,43.619998931884766
2024-01-23,43.95000076293945
2024-01-24,43.79999923706055
2024-01-25,45.27000045776367
2024-01-26,46.2599983215332
2024-01-29,46.11000061035156
2024-01-30,46.650001525878906
2024-01-31,46.540000915527344
2024-02-01,46.72999954223633
2024-02-02,45.09000015258789
2024-02-05,44.869998931884766
2024-02-06,44.41999816894531
2024-02-07,42.86000061035156
2024-02-08,41.25
2024-02-09,42.06999969482422
2024-02-12,42.61000061035156
2024-02-13,41.849998474121094
2024-02-14,42.02000045776367
2024-02-15,41.79999923706055
2024-02-16,41.2400016784668
2024-02-20,41.65999984741211
2024-02-21,41.849998474121094
2024-02-22,41.90999984741211
2024-02-23,41.900001525878906
2024-02-26,42.189998626708984
2024-02-27,42.27000045776367
2024-02-28,42.150001525878906
2024-02-29,42.849998474121094
2024-03-01,42.79999923706055
2024-03-04,41.849998474121094
2024-03-05,42.060001373291016
2024-03-06,42.150001525878906
2024-03-07,41.7400016784668
2024-03-08,42.58000183105469
2024-03-11,43.540000915527344
2024-03-12,43.189998626708984
2024-03-13,43.279998779296875
2024-03-14,42.81999969482422
2024-03-15,42.77000045776367
2024-03-18,43.119998931884766
2024-03-19,42.9900016784668
2024-03-20,43.099998474121094
2024-03-21,42.88999938964844
2024-03-22,42.7400016784668
2024-03-25,42.63999938964844
2024-03-26,42.47999954223633
2024-03-27,43.06999969482422
2024-03-28,43.349998474121094
2024-04-01,42.279998779296875
2024-04-02,41.810001373291016
2024-04-03,41.529998779296875
2024-04-04,41.11000061035156
2024-04-05,40.900001525878906
2024-04-08,40.709999084472656
2024-04-09,40.150001525878906
2024-04-10,39.720001220703125
2024-04-11,40.13999938964844
2024-04-12,39.369998931884766
2024-04-15,39.43000030517578
2024-04-16,39.119998931884766
2024-04-17,38.9900016784668
2024-04-18,39.619998931884766
2024-04-19,40.2400016784668
2024-04-22,40.56999969482422
2024-04-23,40.36000061035156
2024-04-24,40.209999084472656
2024-04-25,37.869998931884766
2024-04-26,38.56999969482422
2024-04-29,38.849998474121094
2024-04-30,38.11000061035156
2024-05-01,38.20000076293945
2024-05-02,38.36000061035156
2024-05-03,38.689998626708984
2024-05-06,38.4900016784668
2024-05-07,38.4900016784668
2024-05-08,39.04999923706055
2024-05-09,38.540000915527344
2024-05-10,39.310001373291016
2024-05-13,39.70000076293945
2024-05-14,39.70000076293945
2024-05-15,39.25
2024-05-16,39.369998931884766
2024-05-17,39.27000045776367
2024-05-20,39.209999084472656
2024-05-21,39.209999084472656
2024-05-22,38.88999938964844
2024-05-23,38.68000030517578
2024-05-24,38.540000915527344
2024-05-28,38.540000915527344
2024-05-29,37.939998626708984
2024-05-30,38.869998931884766
2024-05-31,40.029998779296875
2024-06-03,39.58000183105469
2024-06-04,39.560001373291016
2024-06-05,39.13999938964844
2024-06-06,39.06999969482422
2024-06-07,38.959999084472656
2024-06-10,38.790000915527344
2024-06-11,38.31999969482422
2024-06-12,37.83000183105469
2024-06-13,37.58000183105469
2024-06-14,37.439998626708984
2024-06-17,37.310001373291016
2024-06-18,36.900001525878906
2024-06-20,37.849998474121094
2024-06-21,38.47999954223633
2024-06-24,38.47999954223633
2024-06-25,38.400001525878906
2024-06-26,38.220001220703125
2024-06-27,38.279998779296875
2024-06-28,39.15999984741211
2024-07-01,38.16999816894531
2024-07-02,38.15999984741211
2024-07-03,38.04999923706055
2024-07-05,37.86000061035156
2024-07-08,37.33000183105469
2024-07-09,37.5099983215332
2024-07-10,37.43000030517578
2024-07-11,37.75
2024-07-12,38.290000915527344
2024-07-15,38.939998626708984
2024-07-16,39.61000061035156
2024-07-17,40.59000015258789
2024-07-18,40.13999938964844
2024-07-19,40.08000183105469
2024-07-22,39.529998779296875
2024-07-23,38.5099983215332
2024-07-24,38.09000015258789
2024-07-25,38.2400016784668
2024-07-26,39.689998626708984
2024-07-29,40.68000030517578
2024-07-30,40.810001373291016
2024-07-31,41.27000045776367
2024-08-01,40.2599983215332
2024-08-02,39.900001525878906
2024-08-05,39.18000030517578
2024-08-06,38.91999816894531
2024-08-07,38.5099983215332
2024-08-08,39.349998474121094
2024-08-09,39.08000183105469
2024-08-12,38.529998779296875
2024-08-13,39.119998931884766
2024-08-14,39.0099983215332
2024-08-15,39.52000045776367
2024-08-16,39.619998931884766
2024-08-19,40.2599983215332
2024-08-20,40.029998779296875
2024-08-21,39.939998626708984
2024-08-22,39.40999984741211
2024-08-23,39.81999969482422
2024-08-26,40.25
2024-08-27,40.2400016784668
2024-08-28,39.93000030517578
2024-08-29,39.459999084472656
2024-08-30,39.56999969482422
2024-09-03,39.5
2024-09-04,38.66999816894531
2024-09-05,39.79999923706055
2024-09-06,39.61000061035156
2024-09-09,39.720001220703125
2024-09-10,39.13999938964844
2024-09-11,38.68000030517578
2024-09-12,39.310001373291016
2024-09-13,39.54999923706055
2024-09-16,39.36000061035156
2024-09-17,39.279998779296875
2024-09-18,39.81999969482422
2024-09-19,40.27000045776367
2024-09-20,40.11000061035156
2024-09-23,40.72999954223633
2024-09-24,41.349998474121094
2024-09-25,40.59000015258789
2024-09-26,41.02000045776367
2024-09-27,41.63999938964844
2024-09-30,41.77000045776367
2024-10-01,41.70000076293945
2024-10-02,41.29999923706055
2024-10-03,40.810001373291016
2024-10-04,41.189998626708984
2024-10-07,40.560001373291016
2024-10-08,40.95000076293945
2024-10-09,41.400001525878906
2024-10-10,41.099998474121094
2024-10-11,41.2599983215332
2024-10-14,41.970001220703125
2024-10-15,42.11000061035156
2024-10-16,42.25
2024-10-17,42.22999954223633
2024-10-18,41.93000030517578
2024-10-21,40.529998779296875
2024-10-22,41.54999923706055
2024-10-23,41.54999923706055
2024-10-24,41.650001525878906
2024-10-25,41.65999984741211
2024-10-28,41.84000015258789
2024-10-29,42.06999969482422
2024-10-30,42.2400016784668
2024-10-31,43.66999816894531
2024-11-01,43.560001373291016
2024-11-04,42.529998779296875
2024-11-05,42.560001373291016
2024-11-06,45.13999938964844
2024-11-07,44.189998626708984
2024-11-08,43.90999984741211
2024-11-11,44.20000076293945
2024-11-12,44.040000915527344
2024-11-13,43.90999984741211
2024-11-14,43.47999954223633
2024-11-15,42.880001068115234
2024-11-18,43.0
2024-11-19,42.31999969482422
2024-11-20,42.9900016784668
2024-11-21,43.5
