Date,FCNCO
2022-10-13,20.729999542236328
2022-10-14,20.489999771118164
2022-10-17,20.489999771118164
2022-10-18,20.43000030517578
2022-10-19,20.280000686645508
2022-10-20,20.209999084472656
2022-10-21,20.1200008392334
2022-10-24,20.3700008392334
2022-10-25,20.420000076293945
2022-10-26,20.402999877929688
2022-10-27,20.31999969482422
2022-10-28,20.229999542236328
2022-10-31,20.059999465942383
2022-11-01,20.149999618530273
2022-11-02,20.309999465942383
2022-11-03,20.15999984741211
2022-11-04,20.100000381469727
2022-11-07,20.059999465942383
2022-11-08,20.420000076293945
2022-11-09,20.350000381469727
2022-11-10,20.799999237060547
2022-11-11,20.75
2022-11-14,20.260000228881836
2022-11-15,20.530000686645508
2022-11-16,20.450000762939453
2022-11-17,20.549999237060547
2022-11-18,20.5
2022-11-21,20.670000076293945
2022-11-22,20.704999923706055
2022-11-23,20.700000762939453
2022-11-25,20.719999313354492
2022-11-28,20.68000030517578
2022-11-29,20.219999313354492
2022-11-30,20.56999969482422
2022-12-01,20.559999465942383
2022-12-02,20.969999313354492
2022-12-05,20.510000228881836
2022-12-06,20.549999237060547
2022-12-07,20.790000915527344
2022-12-08,20.56999969482422
2022-12-09,20.350000381469727
2022-12-12,20.469999313354492
2022-12-13,20.649999618530273
2022-12-14,20.690000534057617
2022-12-15,20.510000228881836
2022-12-16,20.489999771118164
2022-12-19,20.40999984741211
2022-12-20,20.450000762939453
2022-12-21,20.360000610351562
2022-12-22,20.309999465942383
2022-12-23,20.25
2022-12-27,20.139999389648438
2022-12-28,20.530000686645508
2022-12-29,20.149999618530273
2022-12-30,20.350000381469727
2023-01-03,20.200000762939453
2023-01-04,20.25
2023-01-05,20.270000457763672
2023-01-06,20.600000381469727
2023-01-09,20.56999969482422
2023-01-10,20.610000610351562
2023-01-11,20.770000457763672
2023-01-12,20.829999923706055
2023-01-13,20.959999084472656
2023-01-17,21.100000381469727
2023-01-18,21.170000076293945
2023-01-19,21.309999465942383
2023-01-20,21.360000610351562
2023-01-23,21.350000381469727
2023-01-24,21.5
2023-01-25,21.809999465942383
2023-01-26,21.639999389648438
2023-01-27,21.25
2023-01-30,21.280000686645508
2023-01-31,21.3799991607666
2023-02-01,21.649999618530273
2023-02-02,22.219999313354492
2023-02-03,21.760000228881836
2023-02-06,21.540000915527344
2023-02-07,21.5
2023-02-08,21.829999923706055
2023-02-09,21.90999984741211
2023-02-10,21.989999771118164
2023-02-13,22.030000686645508
2023-02-14,22.40999984741211
2023-02-15,21.969999313354492
2023-02-16,21.799999237060547
2023-02-17,21.989999771118164
2023-02-21,21.600000381469727
2023-02-22,21.979999542236328
2023-02-23,22.450000762939453
2023-02-24,22.280000686645508
2023-02-27,22.219999313354492
2023-02-28,22.219999313354492
2023-03-01,21.799999237060547
2023-03-02,21.889999389648438
2023-03-03,21.84000015258789
2023-03-06,21.790000915527344
2023-03-07,21.739999771118164
2023-03-08,21.84000015258789
2023-03-09,21.530000686645508
2023-03-10,20.3700008392334
2023-03-13,18.299999237060547
2023-03-14,20.0
2023-03-15,18.670000076293945
2023-03-16,19.06999969482422
2023-03-17,17.979999542236328
2023-03-20,18.260000228881836
2023-03-21,19.81999969482422
2023-03-22,19.860000610351562
2023-03-23,19.600000381469727
2023-03-24,19.649999618530273
2023-03-27,21.15999984741211
2023-03-28,21.399999618530273
2023-03-29,21.670000076293945
2023-03-30,21.600000381469727
2023-03-31,21.520000457763672
2023-04-03,21.309999465942383
2023-04-04,20.59000015258789
2023-04-05,20.510000228881836
2023-04-06,20.799999237060547
2023-04-10,20.8799991607666
2023-04-11,20.860000610351562
2023-04-12,20.389999389648438
2023-04-13,20.780000686645508
2023-04-14,21.040000915527344
2023-04-17,21.3700008392334
2023-04-18,21.5
2023-04-19,21.549999237060547
2023-04-20,21.030000686645508
2023-04-21,21.299999237060547
2023-04-24,21.37700080871582
2023-04-25,21.020000457763672
2023-04-26,21.18000030517578
2023-04-27,21.25
2023-04-28,21.3799991607666
2023-05-01,20.81999969482422
2023-05-02,20.170000076293945
2023-05-03,20.299999237060547
2023-05-04,19.059999465942383
2023-05-05,19.200000762939453
2023-05-08,19.34000015258789
2023-05-09,19.299999237060547
2023-05-10,20.159000396728516
2023-05-11,19.790000915527344
2023-05-12,20.139999389648438
2023-05-15,20.18000030517578
2023-05-16,20.020000457763672
2023-05-17,20.43000030517578
2023-05-18,20.610000610351562
2023-05-19,20.260000228881836
2023-05-22,20.280000686645508
2023-05-23,20.18000030517578
2023-05-24,20.399999618530273
2023-05-25,20.440000534057617
2023-05-26,20.399999618530273
2023-05-30,20.049999237060547
2023-05-31,20.350000381469727
2023-06-01,20.25
2023-06-02,20.760000228881836
2023-06-05,20.700000762939453
2023-06-06,20.815000534057617
2023-06-07,20.799999237060547
2023-06-08,20.545000076293945
2023-06-09,20.520000457763672
2023-06-12,20.280000686645508
2023-06-13,20.469999313354492
2023-06-14,20.420000076293945
2023-06-15,20.5
2023-06-16,20.29599952697754
2023-06-20,20.34000015258789
2023-06-21,20.299999237060547
2023-06-22,20.299999237060547
2023-06-23,20.3700008392334
2023-06-26,20.459999084472656
2023-06-27,20.68000030517578
2023-06-28,20.579999923706055
2023-06-29,20.209999084472656
2023-06-30,20.489999771118164
2023-07-03,20.649999618530273
2023-07-05,20.610000610351562
2023-07-06,20.139999389648438
2023-07-07,20.3799991607666
2023-07-10,20.209999084472656
2023-07-11,20.209999084472656
2023-07-12,20.329999923706055
2023-07-13,20.459999084472656
2023-07-14,20.3700008392334
2023-07-17,20.110000610351562
2023-07-18,20.209999084472656
2023-07-19,20.350000381469727
2023-07-20,20.850000381469727
2023-07-21,20.989999771118164
2023-07-24,20.864999771118164
2023-07-25,20.670000076293945
2023-07-26,20.8799991607666
2023-07-27,20.68000030517578
2023-07-28,20.716999053955078
2023-07-31,20.719999313354492
2023-08-01,20.719999313354492
2023-08-02,20.540000915527344
2023-08-03,20.6299991607666
2023-08-04,20.75
2023-08-07,20.770000457763672
2023-08-08,20.639999389648438
2023-08-09,20.5049991607666
2023-08-10,20.53700065612793
2023-08-11,20.5
2023-08-14,20.520000457763672
2023-08-15,20.3700008392334
2023-08-16,20.25
2023-08-17,20.399999618530273
2023-08-18,20.360000610351562
2023-08-21,20.263999938964844
2023-08-22,20.25
2023-08-23,20.31999969482422
2023-08-24,20.299999237060547
2023-08-25,20.350000381469727
2023-08-28,20.290000915527344
2023-08-29,20.5
2023-08-30,20.3700008392334
2023-08-31,20.700000762939453
2023-09-01,20.71500015258789
2023-09-05,20.649999618530273
2023-09-06,20.739999771118164
2023-09-07,20.719999313354492
2023-09-08,20.760000228881836
2023-09-11,20.764999389648438
2023-09-12,20.600000381469727
2023-09-13,20.729999542236328
2023-09-14,20.6299991607666
2023-09-15,21.030000686645508
2023-09-18,20.979999542236328
2023-09-19,20.969999313354492
2023-09-20,20.93000030517578
2023-09-21,20.84000015258789
2023-09-22,20.799999237060547
2023-09-25,20.709999084472656
2023-09-26,20.475000381469727
2023-09-27,20.177000045776367
2023-09-28,20.200000762939453
2023-09-29,20.030000686645508
2023-10-02,19.75
2023-10-03,19.200000762939453
2023-10-04,19.440000534057617
2023-10-05,19.3799991607666
2023-10-06,19.31999969482422
2023-10-09,19.385000228881836
2023-10-10,19.610000610351562
2023-10-11,19.760000228881836
2023-10-12,19.459999084472656
2023-10-13,19.399999618530273
2023-10-16,19.479999542236328
2023-10-17,19.405000686645508
2023-10-18,19.3700008392334
2023-10-19,19.399999618530273
2023-10-20,19.65999984741211
2023-10-23,19.6200008392334
2023-10-24,19.75
2023-10-25,19.469999313354492
2023-10-26,19.600000381469727
2023-10-27,19.350000381469727
2023-10-30,19.329999923706055
2023-10-31,19.260000228881836
2023-11-01,19.549999237060547
2023-11-02,19.920000076293945
2023-11-03,20.34000015258789
2023-11-06,20.229999542236328
2023-11-07,20.3799991607666
2023-11-08,20.40999984741211
2023-11-09,20.059999465942383
2023-11-10,20.110000610351562
2023-11-13,20.139999389648438
2023-11-14,20.31999969482422
2023-11-15,20.219999313354492
2023-11-16,20.399999618530273
2023-11-17,20.75
2023-11-20,20.799999237060547
2023-11-21,20.709999084472656
2023-11-22,20.75
2023-11-24,20.850000381469727
2023-11-27,21.18000030517578
2023-11-28,21.350000381469727
2023-11-29,20.829999923706055
2023-11-30,21.170000076293945
2023-12-01,21.30500030517578
2023-12-04,21.25
2023-12-05,21.24799919128418
2023-12-06,21.1299991607666
2023-12-07,21.184999465942383
2023-12-08,21.149999618530273
2023-12-11,21.049999237060547
2023-12-12,21.155000686645508
2023-12-13,21.469999313354492
2023-12-14,21.850000381469727
2023-12-15,21.90999984741211
2023-12-18,21.8700008392334
2023-12-19,22.079999923706055
2023-12-20,22.1200008392334
2023-12-21,21.979999542236328
2023-12-22,21.950000762939453
2023-12-26,22.040000915527344
2023-12-27,22.139999389648438
2023-12-28,21.915000915527344
2023-12-29,21.6299991607666
2024-01-02,21.360000610351562
2024-01-03,21.229999542236328
2024-01-04,21.3700008392334
2024-01-05,21.299999237060547
2024-01-08,21.760000228881836
2024-01-09,21.670000076293945
2024-01-10,21.75
2024-01-11,21.8700008392334
2024-01-12,22.049999237060547
2024-01-16,21.829999923706055
2024-01-17,21.809999465942383
2024-01-18,21.850000381469727
2024-01-19,22.06999969482422
2024-01-22,22.280000686645508
2024-01-23,22.40999984741211
2024-01-24,22.68000030517578
2024-01-25,23.030000686645508
2024-01-26,23.1200008392334
2024-01-29,23.15999984741211
2024-01-30,23.239999771118164
2024-01-31,22.899999618530273
2024-02-01,22.600000381469727
2024-02-02,22.450000762939453
2024-02-05,22.299999237060547
2024-02-06,22.229999542236328
2024-02-07,22.34000015258789
2024-02-08,22.59000015258789
2024-02-09,22.770000457763672
2024-02-12,22.90999984741211
2024-02-13,22.510000228881836
2024-02-14,22.68000030517578
2024-02-15,22.920000076293945
2024-02-16,22.8799991607666
2024-02-20,22.860000610351562
2024-02-21,22.68000030517578
2024-02-22,22.920000076293945
2024-02-23,23.288000106811523
2024-02-26,23.04199981689453
2024-02-27,22.899999618530273
2024-02-28,22.770000457763672
2024-02-29,22.8700008392334
2024-03-01,22.770000457763672
2024-03-04,22.709999084472656
2024-03-05,22.764999389648438
2024-03-06,22.790000915527344
2024-03-07,22.899999618530273
2024-03-08,22.84000015258789
2024-03-11,22.899999618530273
2024-03-12,23.110000610351562
2024-03-13,23.229999542236328
2024-03-14,23.290000915527344
2024-03-15,23.3799991607666
2024-03-18,23.25
2024-03-19,23.170000076293945
2024-03-20,23.2549991607666
2024-03-21,23.549999237060547
2024-03-22,23.5
2024-03-25,23.270000457763672
2024-03-26,23.09000015258789
2024-03-27,23.350000381469727
2024-03-28,23.290000915527344
2024-04-01,23.18000030517578
2024-04-02,22.899999618530273
2024-04-03,22.93000030517578
2024-04-04,22.989999771118164
2024-04-05,23.0
2024-04-08,23.0
2024-04-09,23.035999298095703
2024-04-10,22.649999618530273
2024-04-11,22.299999237060547
2024-04-12,22.329999923706055
2024-04-15,21.8700008392334
2024-04-16,21.920000076293945
2024-04-17,21.829999923706055
2024-04-18,21.709999084472656
2024-04-19,21.8700008392334
2024-04-22,21.940000534057617
2024-04-23,22.049999237060547
2024-04-24,21.979999542236328
2024-04-25,21.899999618530273
2024-04-26,22.040000915527344
2024-04-29,22.0
2024-04-30,21.809999465942383
2024-05-01,22.100000381469727
2024-05-02,22.25
2024-05-03,22.5
2024-05-06,22.829999923706055
2024-05-07,22.84000015258789
2024-05-08,22.639999389648438
2024-05-09,22.510000228881836
2024-05-10,22.739999771118164
2024-05-13,22.780000686645508
2024-05-14,22.579999923706055
2024-05-15,22.969999313354492
2024-05-16,22.899999618530273
2024-05-17,22.81999969482422
2024-05-20,22.934999465942383
2024-05-21,22.860000610351562
2024-05-22,22.809999465942383
2024-05-23,22.614999771118164
2024-05-24,22.684999465942383
2024-05-28,22.579999923706055
2024-05-29,22.540000915527344
2024-05-30,22.899999618530273
2024-05-31,22.780000686645508
2024-06-03,22.969999313354492
2024-06-04,22.860000610351562
2024-06-05,22.78499984741211
2024-06-06,22.670000076293945
2024-06-07,22.513999938964844
2024-06-10,22.5
2024-06-11,22.389999389648438
2024-06-12,22.399999618530273
2024-06-13,22.329999923706055
2024-06-14,22.350000381469727
2024-06-17,22.420000076293945
2024-06-18,22.420000076293945
2024-06-20,22.280000686645508
2024-06-21,22.299999237060547
2024-06-24,22.25
2024-06-25,22.030000686645508
2024-06-26,21.959999084472656
2024-06-27,21.860000610351562
2024-06-28,21.90999984741211
2024-07-01,21.920000076293945
2024-07-02,22.1200008392334
2024-07-03,22.360000610351562
2024-07-05,22.450000762939453
2024-07-08,22.3700008392334
2024-07-09,22.360000610351562
2024-07-10,22.34000015258789
2024-07-11,22.59000015258789
2024-07-12,22.65999984741211
2024-07-15,22.600000381469727
2024-07-16,22.645000457763672
2024-07-17,22.739999771118164
2024-07-18,22.649999618530273
2024-07-19,22.739999771118164
2024-07-22,22.719999313354492
2024-07-23,22.600000381469727
2024-07-24,22.25
2024-07-25,22.479999542236328
2024-07-26,22.489999771118164
2024-07-29,22.540000915527344
2024-07-30,22.46500015258789
2024-07-31,22.40999984741211
2024-08-01,22.59000015258789
2024-08-02,22.767000198364258
2024-08-05,22.510000228881836
2024-08-06,22.469999313354492
2024-08-07,22.530000686645508
2024-08-08,22.739999771118164
2024-08-09,22.600000381469727
2024-08-12,22.600000381469727
2024-08-13,22.739999771118164
2024-08-14,22.9950008392334
2024-08-15,22.90999984741211
2024-08-16,23.25
2024-08-19,23.229999542236328
2024-08-20,23.299999237060547
2024-08-21,23.399999618530273
2024-08-22,23.389999389648438
2024-08-23,23.600000381469727
2024-08-26,23.645000457763672
2024-08-27,23.600000381469727
2024-08-28,23.579999923706055
2024-08-29,23.489999771118164
2024-08-30,23.020000457763672
2024-09-03,23.110000610351562
2024-09-04,23.299999237060547
2024-09-05,23.450000762939453
2024-09-06,23.399999618530273
2024-09-09,23.760000228881836
2024-09-10,23.860000610351562
2024-09-11,23.770000457763672
2024-09-12,23.899999618530273
2024-09-13,24.040000915527344
2024-09-16,24.260000228881836
2024-09-17,24.350000381469727
2024-09-18,24.530000686645508
2024-09-19,24.549999237060547
2024-09-20,24.559999465942383
2024-09-23,24.489999771118164
2024-09-24,24.520000457763672
2024-09-25,24.6200008392334
2024-09-26,24.68199920654297
2024-09-27,24.774999618530273
2024-09-30,24.540000915527344
2024-10-01,24.6200008392334
2024-10-02,24.600000381469727
2024-10-03,24.700000762939453
2024-10-04,24.40999984741211
2024-10-07,24.219999313354492
2024-10-08,24.270000457763672
2024-10-09,24.579999923706055
2024-10-10,24.3700008392334
2024-10-11,24.479999542236328
2024-10-14,24.68000030517578
2024-10-15,24.683000564575195
2024-10-16,24.700000762939453
2024-10-17,24.559999465942383
2024-10-18,24.479999542236328
2024-10-21,24.45599937438965
2024-10-22,24.399999618530273
2024-10-23,24.190000534057617
2024-10-24,24.110000610351562
2024-10-25,24.190000534057617
2024-10-28,24.110000610351562
2024-10-29,24.06599998474121
2024-10-30,24.2189998626709
2024-10-31,24.219999313354492
2024-11-01,23.899999618530273
2024-11-04,24.25
2024-11-05,24.110000610351562
2024-11-06,23.920000076293945
2024-11-07,24.1200008392334
2024-11-08,24.399999618530273
2024-11-11,24.290000915527344
2024-11-12,23.8700008392334
2024-11-13,23.780000686645508
2024-11-14,23.719999313354492
2024-11-15,23.809999465942383
2024-11-18,23.700000762939453
2024-11-19,23.510000228881836
2024-11-20,23.459999084472656
2024-11-21,23.96500015258789
