Date,USLM
2022-02-28,23.506000518798828
2022-03-01,23.00200080871582
2022-03-02,23.329999923706055
2022-03-03,23.43600082397461
2022-03-04,23.323999404907227
2022-03-07,22.889999389648438
2022-03-08,22.899999618530273
2022-03-09,23.29800033569336
2022-03-10,23.197999954223633
2022-03-11,23.261999130249023
2022-03-14,23.107999801635742
2022-03-15,22.961999893188477
2022-03-16,22.719999313354492
2022-03-17,23.336000442504883
2022-03-18,23.549999237060547
2022-03-21,23.606000900268555
2022-03-22,23.549999237060547
2022-03-23,22.77400016784668
2022-03-24,23.351999282836914
2022-03-25,23.559999465942383
2022-03-28,23.128000259399414
2022-03-29,23.158000946044922
2022-03-30,23.280000686645508
2022-03-31,23.20800018310547
2022-04-01,23.354000091552734
2022-04-04,23.65399932861328
2022-04-05,23.510000228881836
2022-04-06,23.1200008392334
2022-04-07,23.222000122070312
2022-04-08,22.899999618530273
2022-04-11,23.13800048828125
2022-04-12,23.027999877929688
2022-04-13,23.04599952697754
2022-04-14,23.25200080871582
2022-04-18,23.055999755859375
2022-04-19,23.197999954223633
2022-04-20,23.356000900268555
2022-04-21,23.04400062561035
2022-04-22,22.56999969482422
2022-04-25,22.417999267578125
2022-04-26,22.143999099731445
2022-04-27,21.8439998626709
2022-04-28,22.540000915527344
2022-04-29,21.902000427246094
2022-05-02,22.384000778198242
2022-05-03,22.280000686645508
2022-05-04,22.384000778198242
2022-05-05,21.832000732421875
2022-05-06,21.70599937438965
2022-05-09,21.468000411987305
2022-05-10,20.99799919128418
2022-05-11,21.079999923706055
2022-05-12,21.95800018310547
2022-05-13,22.479999542236328
2022-05-16,22.399999618530273
2022-05-17,22.781999588012695
2022-05-18,22.483999252319336
2022-05-19,22.038000106811523
2022-05-20,22.416000366210938
2022-05-23,22.694000244140625
2022-05-24,21.908000946044922
2022-05-25,22.73200035095215
2022-05-26,23.25
2022-05-27,23.555999755859375
2022-05-31,23.784000396728516
2022-06-01,24.172000885009766
2022-06-02,24.166000366210938
2022-06-03,24.554000854492188
2022-06-06,24.304000854492188
2022-06-07,24.474000930786133
2022-06-08,24.68000030517578
2022-06-09,23.881999969482422
2022-06-10,23.13800048828125
2022-06-13,22.520000457763672
2022-06-14,22.256000518798828
2022-06-15,22.030000686645508
2022-06-16,21.507999420166016
2022-06-17,21.902000427246094
2022-06-21,21.940000534057617
2022-06-22,21.525999069213867
2022-06-23,21.200000762939453
2022-06-24,21.97599983215332
2022-06-27,22.055999755859375
2022-06-28,22.027999877929688
2022-06-29,21.236000061035156
2022-06-30,21.1200008392334
2022-07-01,21.229999542236328
2022-07-05,21.02400016784668
2022-07-06,21.059999465942383
2022-07-07,21.90999984741211
2022-07-08,21.79199981689453
2022-07-11,21.530000686645508
2022-07-12,21.700000762939453
2022-07-13,21.552000045776367
2022-07-14,21.13599967956543
2022-07-15,21.527999877929688
2022-07-18,21.101999282836914
2022-07-19,21.04400062561035
2022-07-20,21.577999114990234
2022-07-21,22.139999389648438
2022-07-22,21.6200008392334
2022-07-25,21.562000274658203
2022-07-26,21.8799991607666
2022-07-27,22.695999145507812
2022-07-28,20.875999450683594
2022-07-29,20.573999404907227
2022-08-01,20.79400062561035
2022-08-02,20.631999969482422
2022-08-03,20.733999252319336
2022-08-04,20.899999618530273
2022-08-05,21.059999465942383
2022-08-08,21.72599983215332
2022-08-09,21.440000534057617
2022-08-10,22.238000869750977
2022-08-11,21.260000228881836
2022-08-12,21.040000915527344
2022-08-15,21.695999145507812
2022-08-16,21.052000045776367
2022-08-17,20.695999145507812
2022-08-18,21.398000717163086
2022-08-19,21.260000228881836
2022-08-22,21.530000686645508
2022-08-23,21.520000457763672
2022-08-24,21.50200080871582
2022-08-25,21.697999954223633
2022-08-26,21.54400062561035
2022-08-29,21.420000076293945
2022-08-30,20.908000946044922
2022-08-31,20.558000564575195
2022-09-01,21.09000015258789
2022-09-02,20.90399932861328
2022-09-06,21.003999710083008
2022-09-07,21.36400032043457
2022-09-08,21.190000534057617
2022-09-09,21.077999114990234
2022-09-12,21.54400062561035
2022-09-13,21.200000762939453
2022-09-14,20.724000930786133
2022-09-15,21.15399932861328
2022-09-16,21.281999588012695
2022-09-19,21.538000106811523
2022-09-20,21.628000259399414
2022-09-21,21.785999298095703
2022-09-22,21.25200080871582
2022-09-23,20.700000762939453
2022-09-26,20.898000717163086
2022-09-27,20.540000915527344
2022-09-28,20.823999404907227
2022-09-29,20.624000549316406
2022-09-30,20.440000534057617
2022-10-03,21.219999313354492
2022-10-04,21.280000686645508
2022-10-05,21.18000030517578
2022-10-06,21.489999771118164
2022-10-07,21.131999969482422
2022-10-10,21.261999130249023
2022-10-11,21.18400001525879
2022-10-12,21.479999542236328
2022-10-13,21.597999572753906
2022-10-14,21.200000762939453
2022-10-17,21.784000396728516
2022-10-18,21.83799934387207
2022-10-19,21.780000686645508
2022-10-20,21.50200080871582
2022-10-21,22.56599998474121
2022-10-24,23.25
2022-10-25,23.63800048828125
2022-10-26,23.82200050354004
2022-10-27,23.805999755859375
2022-10-28,25.299999237060547
2022-10-31,25.229999542236328
2022-11-01,25.326000213623047
2022-11-02,25.437999725341797
2022-11-03,25.920000076293945
2022-11-04,26.378000259399414
2022-11-07,26.110000610351562
2022-11-08,26.195999145507812
2022-11-09,26.139999389648438
2022-11-10,27.440000534057617
2022-11-11,27.100000381469727
2022-11-14,25.81999969482422
2022-11-15,25.833999633789062
2022-11-16,26.459999084472656
2022-11-17,26.878000259399414
2022-11-18,26.780000686645508
2022-11-21,26.760000228881836
2022-11-22,27.381999969482422
2022-11-23,26.947999954223633
2022-11-25,27.43000030517578
2022-11-28,27.459999084472656
2022-11-29,27.600000381469727
2022-11-30,27.79599952697754
2022-12-01,28.558000564575195
2022-12-02,28.440000534057617
2022-12-05,28.72800064086914
2022-12-06,29.356000900268555
2022-12-07,30.356000900268555
2022-12-08,29.961999893188477
2022-12-09,30.02199935913086
2022-12-12,29.302000045776367
2022-12-13,29.195999145507812
2022-12-14,29.00200080871582
2022-12-15,28.18000030517578
2022-12-16,27.79400062561035
2022-12-19,28.0
2022-12-20,28.5
2022-12-21,28.770000457763672
2022-12-22,27.20599937438965
2022-12-23,27.399999618530273
2022-12-27,27.200000762939453
2022-12-28,26.417999267578125
2022-12-29,27.58799934387207
2022-12-30,28.152000427246094
2023-01-03,27.40399932861328
2023-01-04,26.940000534057617
2023-01-05,27.893999099731445
2023-01-06,28.760000228881836
2023-01-09,28.670000076293945
2023-01-10,28.993999481201172
2023-01-11,29.666000366210938
2023-01-12,29.809999465942383
2023-01-13,29.239999771118164
2023-01-17,28.360000610351562
2023-01-18,28.020000457763672
2023-01-19,28.65399932861328
2023-01-20,29.47599983215332
2023-01-23,29.097999572753906
2023-01-24,29.47599983215332
2023-01-25,30.0
2023-01-26,30.392000198364258
2023-01-27,30.503999710083008
2023-01-30,30.308000564575195
2023-01-31,30.360000610351562
2023-02-01,29.639999389648438
2023-02-02,30.218000411987305
2023-02-03,30.559999465942383
2023-02-06,31.13800048828125
2023-02-07,31.299999237060547
2023-02-08,30.81800079345703
2023-02-09,30.42799949645996
2023-02-10,31.222000122070312
2023-02-13,32.29999923706055
2023-02-14,32.2400016784668
2023-02-15,32.20399856567383
2023-02-16,31.697999954223633
2023-02-17,32.63600158691406
2023-02-21,32.630001068115234
2023-02-22,32.012001037597656
2023-02-23,32.69599914550781
2023-02-24,32.54999923706055
2023-02-27,32.08000183105469
2023-02-28,32.2599983215332
2023-03-01,32.821998596191406
2023-03-02,32.29199981689453
2023-03-03,32.72999954223633
2023-03-06,31.24799919128418
2023-03-07,31.600000381469727
2023-03-08,31.893999099731445
2023-03-09,30.65399932861328
2023-03-10,30.020000457763672
2023-03-13,28.68000030517578
2023-03-14,29.601999282836914
2023-03-15,29.802000045776367
2023-03-16,30.83799934387207
2023-03-17,30.700000762939453
2023-03-20,30.56599998474121
2023-03-21,30.399999618530273
2023-03-22,30.02400016784668
2023-03-23,29.489999771118164
2023-03-24,29.99799919128418
2023-03-27,30.381999969482422
2023-03-28,30.940000534057617
2023-03-29,30.25
2023-03-30,30.399999618530273
2023-03-31,30.538000106811523
2023-04-03,31.00200080871582
2023-04-04,31.299999237060547
2023-04-05,29.79599952697754
2023-04-06,29.22599983215332
2023-04-10,30.040000915527344
2023-04-11,30.040000915527344
2023-04-12,31.031999588012695
2023-04-13,30.992000579833984
2023-04-14,30.709999084472656
2023-04-17,30.81999969482422
2023-04-18,30.8700008392334
2023-04-19,31.639999389648438
2023-04-20,32.19599914550781
2023-04-21,32.099998474121094
2023-04-24,31.829999923706055
2023-04-25,31.899999618530273
2023-04-26,31.988000869750977
2023-04-27,32.3380012512207
2023-04-28,32.18000030517578
2023-05-01,32.279998779296875
2023-05-02,32.32600021362305
2023-05-03,31.709999084472656
2023-05-04,32.06999969482422
2023-05-05,33.19599914550781
2023-05-08,32.849998474121094
2023-05-09,32.59199905395508
2023-05-10,32.9640007019043
2023-05-11,32.849998474121094
2023-05-12,33.597999572753906
2023-05-15,35.58000183105469
2023-05-16,36.189998626708984
2023-05-17,36.84000015258789
2023-05-18,37.79999923706055
2023-05-19,37.279998779296875
2023-05-22,37.28200149536133
2023-05-23,37.10200119018555
2023-05-24,36.492000579833984
2023-05-25,36.11000061035156
2023-05-26,36.400001525878906
2023-05-30,37.20000076293945
2023-05-31,36.284000396728516
2023-06-01,36.04199981689453
2023-06-02,37.2400016784668
2023-06-05,37.012001037597656
2023-06-06,37.68000030517578
2023-06-07,38.20000076293945
2023-06-08,38.38999938964844
2023-06-09,38.13600158691406
2023-06-12,38.56999969482422
2023-06-13,38.79999923706055
2023-06-14,38.7239990234375
2023-06-15,39.082000732421875
2023-06-16,38.79999923706055
2023-06-20,38.63800048828125
2023-06-21,38.402000427246094
2023-06-22,38.18000030517578
2023-06-23,38.45800018310547
2023-06-26,39.0
2023-06-27,39.79399871826172
2023-06-28,40.09400177001953
2023-06-29,41.16600036621094
2023-06-30,41.77799987792969
2023-07-03,41.395999908447266
2023-07-05,40.7400016784668
2023-07-06,39.10200119018555
2023-07-07,39.402000427246094
2023-07-10,39.70399856567383
2023-07-11,42.04600143432617
2023-07-12,41.79800033569336
2023-07-13,41.86000061035156
2023-07-14,41.88399887084961
2023-07-17,41.68000030517578
2023-07-18,41.933998107910156
2023-07-19,41.80400085449219
2023-07-20,41.900001525878906
2023-07-21,41.65999984741211
2023-07-24,41.15800094604492
2023-07-25,41.79999923706055
2023-07-26,41.65800094604492
2023-07-27,41.20000076293945
2023-07-28,40.72999954223633
2023-07-31,41.12200164794922
2023-08-01,40.847999572753906
2023-08-02,41.09199905395508
2023-08-03,41.902000427246094
2023-08-04,42.47999954223633
2023-08-07,43.09600067138672
2023-08-08,43.06399917602539
2023-08-09,42.90599822998047
2023-08-10,42.96799850463867
2023-08-11,43.0
2023-08-14,42.88800048828125
2023-08-15,43.24399948120117
2023-08-16,42.00199890136719
2023-08-17,40.018001556396484
2023-08-18,40.66400146484375
2023-08-21,40.21200180053711
2023-08-22,40.737998962402344
2023-08-23,43.02000045776367
2023-08-24,42.619998931884766
2023-08-25,42.60200119018555
2023-08-28,42.74599838256836
2023-08-29,44.62799835205078
2023-08-30,44.242000579833984
2023-08-31,43.316001892089844
2023-09-01,43.67599868774414
2023-09-05,42.055999755859375
2023-09-06,41.8380012512207
2023-09-07,41.99800109863281
2023-09-08,42.54399871826172
2023-09-11,43.84000015258789
2023-09-12,41.599998474121094
2023-09-13,41.400001525878906
2023-09-14,41.50400161743164
2023-09-15,40.805999755859375
2023-09-18,41.00199890136719
2023-09-19,40.2239990234375
2023-09-20,39.30400085449219
2023-09-21,39.417999267578125
2023-09-22,39.15999984741211
2023-09-25,40.20199966430664
2023-09-26,40.08399963378906
2023-09-27,40.262001037597656
2023-09-28,41.0
2023-09-29,40.20000076293945
2023-10-02,39.762001037597656
2023-10-03,40.61800003051758
2023-10-04,41.38800048828125
2023-10-05,41.79199981689453
2023-10-06,42.30400085449219
2023-10-09,42.72600173950195
2023-10-10,42.43199920654297
2023-10-11,42.79399871826172
2023-10-12,42.37799835205078
2023-10-13,41.608001708984375
2023-10-16,41.95600128173828
2023-10-17,42.279998779296875
2023-10-18,40.36600112915039
2023-10-19,39.987998962402344
2023-10-20,40.40599822998047
2023-10-23,39.79999923706055
2023-10-24,39.66400146484375
2023-10-25,39.650001525878906
2023-10-26,39.45600128173828
2023-10-27,38.422000885009766
2023-10-30,39.76599884033203
2023-10-31,39.597999572753906
2023-11-01,38.53799819946289
2023-11-02,39.428001403808594
2023-11-03,40.85200119018555
2023-11-06,40.31399917602539
2023-11-07,39.52799987792969
2023-11-08,40.08000183105469
2023-11-09,39.257999420166016
2023-11-10,39.512001037597656
2023-11-13,39.880001068115234
2023-11-14,42.72600173950195
2023-11-15,41.2400016784668
2023-11-16,41.071998596191406
2023-11-17,42.12200164794922
2023-11-20,41.56800079345703
2023-11-21,42.540000915527344
2023-11-22,42.7599983215332
2023-11-24,44.619998931884766
2023-11-27,43.36600112915039
2023-11-28,41.95800018310547
2023-11-29,43.59600067138672
2023-11-30,42.402000427246094
2023-12-01,43.60200119018555
2023-12-04,43.7239990234375
2023-12-05,43.672000885009766
2023-12-06,43.61000061035156
2023-12-07,43.29199981689453
2023-12-08,43.27000045776367
2023-12-11,43.58599853515625
2023-12-12,43.83000183105469
2023-12-13,43.90800094604492
2023-12-14,45.2400016784668
2023-12-15,45.599998474121094
2023-12-18,45.358001708984375
2023-12-19,45.683998107910156
2023-12-20,45.86000061035156
2023-12-21,45.939998626708984
2023-12-22,46.805999755859375
2023-12-26,47.5099983215332
2023-12-27,47.84000015258789
2023-12-28,46.71200180053711
2023-12-29,46.06999969482422
2024-01-02,46.0
2024-01-03,44.63600158691406
2024-01-04,44.577999114990234
2024-01-05,43.444000244140625
2024-01-08,44.43000030517578
2024-01-09,43.39400100708008
2024-01-10,44.29999923706055
2024-01-11,44.43600082397461
2024-01-12,44.79999923706055
2024-01-16,43.91600036621094
2024-01-17,44.11399841308594
2024-01-18,44.51599884033203
2024-01-19,44.95600128173828
2024-01-22,46.2599983215332
2024-01-23,45.74399948120117
2024-01-24,51.41999816894531
2024-01-25,50.779998779296875
2024-01-26,50.65599822998047
2024-01-29,49.72800064086914
2024-01-30,51.61000061035156
2024-01-31,51.73400115966797
2024-02-01,50.279998779296875
2024-02-02,50.00400161743164
2024-02-05,50.560001373291016
2024-02-06,49.18600082397461
2024-02-07,50.44200134277344
2024-02-08,50.83000183105469
2024-02-09,51.99800109863281
2024-02-12,52.34000015258789
2024-02-13,50.869998931884766
2024-02-14,51.599998474121094
2024-02-15,51.79999923706055
2024-02-16,51.332000732421875
2024-02-20,50.00600051879883
2024-02-21,49.02199935913086
2024-02-22,49.99800109863281
2024-02-23,50.970001220703125
2024-02-26,50.72800064086914
2024-02-27,50.99599838256836
2024-02-28,50.70000076293945
2024-02-29,50.99599838256836
2024-03-01,50.77799987792969
2024-03-04,53.051998138427734
2024-03-05,55.534000396728516
2024-03-06,55.11199951171875
2024-03-07,56.599998474121094
2024-03-08,57.47800064086914
2024-03-11,57.66400146484375
2024-03-12,58.40999984741211
2024-03-13,58.630001068115234
2024-03-14,58.79800033569336
2024-03-15,58.257999420166016
2024-03-18,57.75600051879883
2024-03-19,60.24599838256836
2024-03-20,60.034000396728516
2024-03-21,60.97600173950195
2024-03-22,59.986000061035156
2024-03-25,58.720001220703125
2024-03-26,58.29999923706055
2024-03-27,59.4900016784668
2024-03-28,59.62799835205078
2024-04-01,59.448001861572266
2024-04-02,58.95600128173828
2024-04-03,60.145999908447266
2024-04-04,59.74800109863281
2024-04-05,61.0
2024-04-08,60.68000030517578
2024-04-09,60.242000579833984
2024-04-10,58.0
2024-04-11,58.75
2024-04-12,58.54199981689453
2024-04-15,58.72800064086914
2024-04-16,58.25600051879883
2024-04-17,58.5099983215332
2024-04-18,59.00199890136719
2024-04-19,59.35200119018555
2024-04-22,60.071998596191406
2024-04-23,60.85599899291992
2024-04-24,60.79999923706055
2024-04-25,60.24800109863281
2024-04-26,61.487998962402344
2024-04-29,61.79999923706055
2024-04-30,62.0
2024-05-01,64.12200164794922
2024-05-02,65.33599853515625
2024-05-03,68.03800201416016
2024-05-06,72.05000305175781
2024-05-07,74.35600280761719
2024-05-08,74.4000015258789
2024-05-09,74.31999969482422
2024-05-10,73.25199890136719
2024-05-13,73.75599670410156
2024-05-14,75.01399993896484
2024-05-15,74.61799621582031
2024-05-16,73.48600006103516
2024-05-17,72.96399688720703
2024-05-20,72.62000274658203
2024-05-21,72.39800262451172
2024-05-22,71.72000122070312
2024-05-23,70.36399841308594
2024-05-24,70.03800201416016
2024-05-28,68.77799987792969
2024-05-29,67.95800018310547
2024-05-30,69.15599822998047
2024-05-31,68.5479965209961
2024-06-03,68.23200225830078
2024-06-04,67.72000122070312
2024-06-05,67.0999984741211
2024-06-06,65.63600158691406
2024-06-07,64.52200317382812
2024-06-10,65.73200225830078
2024-06-11,65.33999633789062
2024-06-12,67.75
2024-06-13,67.302001953125
2024-06-14,68.46199798583984
2024-06-17,70.91799926757812
2024-06-18,73.29399871826172
2024-06-20,70.41999816894531
2024-06-21,70.83799743652344
2024-06-24,71.48999786376953
2024-06-25,71.15799713134766
2024-06-26,71.89199829101562
2024-06-27,72.15799713134766
2024-06-28,72.83599853515625
2024-07-01,70.03600311279297
2024-07-02,70.16000366210938
2024-07-03,71.21800231933594
2024-07-05,70.65399932861328
2024-07-08,71.36599731445312
2024-07-09,71.23799896240234
2024-07-10,72.75800323486328
2024-07-11,74.5260009765625
2024-07-12,79.07599639892578
2024-07-15,81.7699966430664
2024-07-16,81.37000274658203
2024-07-17,78.12000274658203
2024-07-18,78.0
2024-07-19,79.55000305175781
2024-07-22,82.41999816894531
2024-07-23,84.75
2024-07-24,81.37999725341797
2024-07-25,81.75
2024-07-26,83.93000030517578
2024-07-29,82.37999725341797
2024-07-30,82.45999908447266
2024-07-31,85.05000305175781
2024-08-01,84.93000030517578
2024-08-02,78.06999969482422
2024-08-05,74.04000091552734
2024-08-06,72.83999633789062
2024-08-07,69.25
2024-08-08,72.0
2024-08-09,72.66999816894531
2024-08-12,73.06999969482422
2024-08-13,74.80999755859375
2024-08-14,74.55000305175781
2024-08-15,77.73999786376953
2024-08-16,77.08000183105469
2024-08-19,77.8499984741211
2024-08-20,77.51000213623047
2024-08-21,78.69000244140625
2024-08-22,77.13999938964844
2024-08-23,81.37999725341797
2024-08-26,81.41000366210938
2024-08-27,79.0
2024-08-28,78.11000061035156
2024-08-29,78.83000183105469
2024-08-30,81.7300033569336
2024-09-03,76.1500015258789
2024-09-04,76.25
2024-09-05,76.2699966430664
2024-09-06,76.63999938964844
2024-09-09,76.70999908447266
2024-09-10,78.08000183105469
2024-09-11,78.83999633789062
2024-09-12,81.86000061035156
2024-09-13,84.83000183105469
2024-09-16,84.9800033569336
2024-09-17,87.51000213623047
2024-09-18,89.26000213623047
2024-09-19,95.44000244140625
2024-09-20,94.72000122070312
2024-09-23,95.2300033569336
2024-09-24,94.2300033569336
2024-09-25,94.38999938964844
2024-09-26,94.66000366210938
2024-09-27,95.5199966430664
2024-09-30,97.66000366210938
2024-10-01,93.18000030517578
2024-10-02,92.66999816894531
2024-10-03,91.62999725341797
2024-10-04,93.25
2024-10-07,94.13999938964844
2024-10-08,95.97000122070312
2024-10-09,97.69000244140625
2024-10-10,97.5999984741211
2024-10-11,101.80999755859375
2024-10-14,101.3499984741211
2024-10-15,101.25
2024-10-16,103.5999984741211
2024-10-17,104.31999969482422
2024-10-18,103.75
2024-10-21,103.75
2024-10-22,103.01000213623047
2024-10-23,101.97000122070312
2024-10-24,102.61000061035156
2024-10-25,104.3499984741211
2024-10-28,106.41999816894531
2024-10-29,106.94999694824219
2024-10-30,107.06999969482422
2024-10-31,112.77999877929688
2024-11-01,108.45999908447266
2024-11-04,110.55999755859375
2024-11-05,121.33999633789062
2024-11-06,137.25
2024-11-07,138.0399932861328
