Date,INTA
2022-10-21,21.190000534057617
2022-10-24,21.5
2022-10-25,22.06999969482422
2022-10-26,21.530000686645508
2022-10-27,21.700000762939453
2022-10-28,22.399999618530273
2022-10-31,22.459999084472656
2022-11-01,22.3799991607666
2022-11-02,21.260000228881836
2022-11-03,21.530000686645508
2022-11-04,20.59000015258789
2022-11-07,20.610000610351562
2022-11-08,22.209999084472656
2022-11-09,22.059999465942383
2022-11-10,21.81999969482422
2022-11-11,22.15999984741211
2022-11-14,21.270000457763672
2022-11-15,21.889999389648438
2022-11-16,22.040000915527344
2022-11-17,21.670000076293945
2022-11-18,21.959999084472656
2022-11-21,21.829999923706055
2022-11-22,21.959999084472656
2022-11-23,22.139999389648438
2022-11-25,21.75
2022-11-28,21.809999465942383
2022-11-29,21.690000534057617
2022-11-30,23.110000610351562
2022-12-01,23.860000610351562
2022-12-02,24.010000228881836
2022-12-05,23.020000457763672
2022-12-06,22.75
2022-12-07,22.510000228881836
2022-12-08,22.68000030517578
2022-12-09,23.3700008392334
2022-12-12,24.139999389648438
2022-12-13,24.040000915527344
2022-12-14,24.770000457763672
2022-12-15,24.329999923706055
2022-12-16,24.389999389648438
2022-12-19,24.170000076293945
2022-12-20,24.799999237060547
2022-12-21,24.690000534057617
2022-12-22,24.90999984741211
2022-12-23,24.899999618530273
2022-12-27,24.25
2022-12-28,24.360000610351562
2022-12-29,24.780000686645508
2022-12-30,24.940000534057617
2023-01-03,25.690000534057617
2023-01-04,25.8700008392334
2023-01-05,25.860000610351562
2023-01-06,26.149999618530273
2023-01-09,26.81999969482422
2023-01-10,27.0
2023-01-11,27.18000030517578
2023-01-12,27.290000915527344
2023-01-13,26.920000076293945
2023-01-17,27.15999984741211
2023-01-18,27.079999923706055
2023-01-19,28.09000015258789
2023-01-20,29.579999923706055
2023-01-23,29.65999984741211
2023-01-24,29.020000457763672
2023-01-25,28.90999984741211
2023-01-26,29.079999923706055
2023-01-27,29.0
2023-01-30,28.8799991607666
2023-01-31,28.979999542236328
2023-02-01,29.299999237060547
2023-02-02,28.969999313354492
2023-02-03,28.950000762939453
2023-02-06,28.3700008392334
2023-02-07,33.5099983215332
2023-02-08,34.27000045776367
2023-02-09,35.599998474121094
2023-02-10,34.0099983215332
2023-02-13,36.650001525878906
2023-02-14,38.09000015258789
2023-02-15,39.2400016784668
2023-02-16,38.5
2023-02-17,38.970001220703125
2023-02-21,37.599998474121094
2023-02-22,37.86000061035156
2023-02-23,38.970001220703125
2023-02-24,38.7599983215332
2023-02-27,38.97999954223633
2023-02-28,39.58000183105469
2023-03-01,39.4900016784668
2023-03-02,39.86000061035156
2023-03-03,38.9900016784668
2023-03-06,40.880001068115234
2023-03-07,41.52000045776367
2023-03-08,41.5
2023-03-09,40.25
2023-03-10,38.72999954223633
2023-03-13,38.81999969482422
2023-03-14,41.470001220703125
2023-03-15,39.779998779296875
2023-03-16,40.7400016784668
2023-03-17,39.27000045776367
2023-03-20,39.630001068115234
2023-03-21,41.13999938964844
2023-03-22,41.34000015258789
2023-03-23,42.93000030517578
2023-03-24,41.95000076293945
2023-03-27,43.33000183105469
2023-03-28,43.25
2023-03-29,44.13999938964844
2023-03-30,44.060001373291016
2023-03-31,44.84000015258789
2023-04-03,44.869998931884766
2023-04-04,44.75
2023-04-05,44.16999816894531
2023-04-06,45.130001068115234
2023-04-10,45.11000061035156
2023-04-11,44.25
2023-04-12,45.130001068115234
2023-04-13,44.45000076293945
2023-04-14,44.40999984741211
2023-04-17,44.900001525878906
2023-04-18,46.2400016784668
2023-04-19,45.47999954223633
2023-04-20,45.099998474121094
2023-04-21,45.20000076293945
2023-04-24,43.130001068115234
2023-04-25,42.66999816894531
2023-04-26,43.25
2023-04-27,42.16999816894531
2023-04-28,40.31999969482422
2023-05-01,40.939998626708984
2023-05-02,38.18000030517578
2023-05-03,38.04999923706055
2023-05-04,37.029998779296875
2023-05-05,37.77000045776367
2023-05-08,37.939998626708984
2023-05-09,43.79999923706055
2023-05-10,45.040000915527344
2023-05-11,44.349998474121094
2023-05-12,43.8849983215332
2023-05-15,43.720001220703125
2023-05-16,44.09000015258789
2023-05-17,37.15999984741211
2023-05-18,38.9900016784668
2023-05-19,40.189998626708984
2023-05-22,40.119998931884766
2023-05-23,39.349998474121094
2023-05-24,39.689998626708984
2023-05-25,37.939998626708984
2023-05-26,38.939998626708984
2023-05-30,41.61000061035156
2023-05-31,42.27000045776367
2023-06-01,40.939998626708984
2023-06-02,41.619998931884766
2023-06-05,43.88999938964844
2023-06-06,44.61000061035156
2023-06-07,43.20000076293945
2023-06-08,42.90999984741211
2023-06-09,44.0099983215332
2023-06-12,48.470001220703125
2023-06-13,48.11000061035156
2023-06-14,48.529998779296875
2023-06-15,48.20000076293945
2023-06-16,48.06999969482422
2023-06-20,48.470001220703125
2023-06-21,48.38999938964844
2023-06-22,47.7599983215332
2023-06-23,47.22999954223633
2023-06-26,40.70000076293945
2023-06-27,40.310001373291016
2023-06-28,41.81999969482422
2023-06-29,41.72999954223633
2023-06-30,41.90999984741211
2023-07-03,40.4900016784668
2023-07-05,40.349998474121094
2023-07-06,39.630001068115234
2023-07-07,38.689998626708984
2023-07-10,41.06999969482422
2023-07-11,40.65999984741211
2023-07-12,41.619998931884766
2023-07-13,40.65999984741211
2023-07-14,38.689998626708984
2023-07-17,40.68000030517578
2023-07-18,41.029998779296875
2023-07-19,41.189998626708984
2023-07-20,39.97999954223633
2023-07-21,39.05500030517578
2023-07-24,38.150001525878906
2023-07-25,38.540000915527344
2023-07-26,37.9900016784668
2023-07-27,38.0099983215332
2023-07-28,39.459999084472656
2023-07-31,41.060001373291016
2023-08-01,41.150001525878906
2023-08-02,37.84000015258789
2023-08-03,37.13999938964844
2023-08-04,36.2400016784668
2023-08-07,36.29999923706055
2023-08-08,34.40999984741211
2023-08-09,33.5099983215332
2023-08-10,33.33000183105469
2023-08-11,34.349998474121094
2023-08-14,34.45000076293945
2023-08-15,35.84000015258789
2023-08-16,35.869998931884766
2023-08-17,34.709999084472656
2023-08-18,35.86000061035156
2023-08-21,34.65999984741211
2023-08-22,34.630001068115234
2023-08-23,34.810001373291016
2023-08-24,34.0099983215332
2023-08-25,33.630001068115234
2023-08-28,34.470001220703125
2023-08-29,35.279998779296875
2023-08-30,36.81999969482422
2023-08-31,36.61000061035156
2023-09-01,36.93000030517578
2023-09-05,37.97999954223633
2023-09-06,37.2400016784668
2023-09-07,35.58000183105469
2023-09-08,35.36000061035156
2023-09-11,34.779998779296875
2023-09-12,35.0099983215332
2023-09-13,35.40999984741211
2023-09-14,35.970001220703125
2023-09-15,35.380001068115234
2023-09-18,35.45000076293945
2023-09-19,35.22999954223633
2023-09-20,32.0
2023-09-21,31.68000030517578
2023-09-22,31.100000381469727
2023-09-25,31.299999237060547
2023-09-26,32.0
2023-09-27,32.65999984741211
2023-09-28,33.209999084472656
2023-09-29,33.52000045776367
2023-10-02,33.29999923706055
2023-10-03,33.84000015258789
2023-10-04,34.900001525878906
2023-10-05,35.09000015258789
2023-10-06,36.099998474121094
2023-10-09,36.58000183105469
2023-10-10,35.81999969482422
2023-10-11,36.189998626708984
2023-10-12,35.2400016784668
2023-10-13,34.34000015258789
2023-10-16,35.86000061035156
2023-10-17,35.84000015258789
2023-10-18,36.619998931884766
2023-10-19,35.744998931884766
2023-10-20,34.029998779296875
2023-10-23,34.65999984741211
2023-10-24,36.099998474121094
2023-10-25,35.849998474121094
2023-10-26,34.400001525878906
2023-10-27,33.209999084472656
2023-10-30,33.959999084472656
2023-10-31,34.20000076293945
2023-11-01,33.59000015258789
2023-11-02,33.689998626708984
2023-11-03,35.189998626708984
2023-11-06,34.13999938964844
2023-11-07,35.20000076293945
2023-11-08,39.09000015258789
2023-11-09,37.43000030517578
2023-11-10,38.65999984741211
2023-11-13,39.54999923706055
2023-11-14,40.779998779296875
2023-11-15,38.7400016784668
2023-11-16,39.06999969482422
2023-11-17,38.400001525878906
2023-11-20,38.7400016784668
2023-11-21,38.040000915527344
2023-11-22,38.20000076293945
2023-11-24,38.65999984741211
2023-11-27,38.5
2023-11-28,37.75
2023-11-29,38.0
2023-11-30,37.5
2023-12-01,37.61000061035156
2023-12-04,37.540000915527344
2023-12-05,38.689998626708984
2023-12-06,37.369998931884766
2023-12-07,36.18000030517578
2023-12-08,36.0
2023-12-11,36.70000076293945
2023-12-12,37.029998779296875
2023-12-13,37.560001373291016
2023-12-14,37.689998626708984
2023-12-15,38.349998474121094
2023-12-18,39.31999969482422
2023-12-19,40.5
2023-12-20,37.869998931884766
2023-12-21,38.13999938964844
2023-12-22,38.380001068115234
2023-12-26,38.560001373291016
2023-12-27,38.79999923706055
2023-12-28,38.790000915527344
2023-12-29,38.02000045776367
2024-01-02,36.709999084472656
2024-01-03,36.45000076293945
2024-01-04,36.45000076293945
2024-01-05,35.06999969482422
2024-01-08,36.900001525878906
2024-01-09,36.970001220703125
2024-01-10,39.869998931884766
2024-01-11,40.209999084472656
2024-01-12,41.36000061035156
2024-01-16,42.95000076293945
2024-01-17,42.45000076293945
2024-01-18,43.43000030517578
2024-01-19,44.029998779296875
2024-01-22,43.540000915527344
2024-01-23,44.619998931884766
2024-01-24,44.4900016784668
2024-01-25,44.11000061035156
2024-01-26,44.310001373291016
2024-01-29,44.83000183105469
2024-01-30,44.97999954223633
2024-01-31,43.08000183105469
2024-02-01,43.689998626708984
2024-02-02,45.09000015258789
2024-02-05,44.81999969482422
2024-02-06,44.470001220703125
2024-02-07,39.54999923706055
2024-02-08,40.54999923706055
2024-02-09,41.5
2024-02-12,41.900001525878906
2024-02-13,40.22999954223633
2024-02-14,41.83000183105469
2024-02-15,42.630001068115234
2024-02-16,42.83000183105469
2024-02-20,41.06999969482422
2024-02-21,40.38999938964844
2024-02-22,41.209999084472656
2024-02-23,41.81999969482422
2024-02-26,40.15999984741211
2024-02-27,38.84000015258789
2024-02-28,38.75
2024-02-29,39.22999954223633
2024-03-01,38.150001525878906
2024-03-04,37.779998779296875
2024-03-05,35.900001525878906
2024-03-06,35.810001373291016
2024-03-07,35.91999816894531
2024-03-08,35.54999923706055
2024-03-11,34.560001373291016
2024-03-12,34.34000015258789
2024-03-13,33.79999923706055
2024-03-14,33.400001525878906
2024-03-15,33.18000030517578
2024-03-18,34.630001068115234
2024-03-19,34.5
2024-03-20,34.90999984741211
2024-03-21,35.22999954223633
2024-03-22,34.470001220703125
2024-03-25,34.7400016784668
2024-03-26,34.09000015258789
2024-03-27,33.84000015258789
2024-03-28,34.29999923706055
2024-04-01,33.04999923706055
2024-04-02,32.290000915527344
2024-04-03,31.6200008392334
2024-04-04,31.899999618530273
2024-04-05,31.65999984741211
2024-04-08,32.06999969482422
2024-04-09,32.220001220703125
2024-04-10,31.920000076293945
2024-04-11,32.0099983215332
2024-04-12,31.350000381469727
2024-04-15,31.079999923706055
2024-04-16,31.329999923706055
2024-04-17,31.209999084472656
2024-04-18,30.860000610351562
2024-04-19,30.760000228881836
2024-04-22,30.610000610351562
2024-04-23,30.90999984741211
2024-04-24,31.40999984741211
2024-04-25,31.450000762939453
2024-04-26,31.8799991607666
2024-04-29,31.8700008392334
2024-04-30,30.920000076293945
2024-05-01,31.149999618530273
2024-05-02,31.209999084472656
2024-05-03,31.0
2024-05-06,32.22999954223633
2024-05-07,33.150001525878906
2024-05-08,36.150001525878906
2024-05-09,36.95000076293945
2024-05-10,37.7400016784668
2024-05-13,36.630001068115234
2024-05-14,37.36000061035156
2024-05-15,37.0
2024-05-16,36.630001068115234
2024-05-17,36.93000030517578
2024-05-20,36.86000061035156
2024-05-21,38.2400016784668
2024-05-22,37.33000183105469
2024-05-23,36.599998474121094
2024-05-24,36.18000030517578
2024-05-28,36.540000915527344
2024-05-29,36.88999938964844
2024-05-30,36.9900016784668
2024-05-31,35.900001525878906
2024-06-03,34.34000015258789
2024-06-04,34.58000183105469
2024-06-05,34.81999969482422
2024-06-06,35.04999923706055
2024-06-07,34.75
2024-06-10,35.20000076293945
2024-06-11,35.52000045776367
2024-06-12,35.75
2024-06-13,35.099998474121094
2024-06-14,34.91999816894531
2024-06-17,33.720001220703125
2024-06-18,32.459999084472656
2024-06-20,33.65999984741211
2024-06-21,34.20000076293945
2024-06-24,34.400001525878906
2024-06-25,35.25
2024-06-26,35.09000015258789
2024-06-27,36.04999923706055
2024-06-28,36.66999816894531
2024-07-01,36.5
2024-07-02,37.04999923706055
2024-07-03,36.97999954223633
2024-07-05,36.31999969482422
2024-07-08,34.970001220703125
2024-07-09,33.939998626708984
2024-07-10,33.7599983215332
2024-07-11,35.4900016784668
2024-07-12,35.189998626708984
2024-07-15,35.369998931884766
2024-07-16,36.0
2024-07-17,35.91999816894531
2024-07-18,35.70000076293945
2024-07-19,35.81999969482422
2024-07-22,36.369998931884766
2024-07-23,36.95000076293945
2024-07-24,35.939998626708984
2024-07-25,36.790000915527344
2024-07-26,37.06999969482422
2024-07-29,36.68000030517578
2024-07-30,36.08000183105469
2024-07-31,35.83000183105469
2024-08-01,34.720001220703125
2024-08-02,33.72999954223633
2024-08-05,31.5
2024-08-06,31.5
2024-08-07,31.540000915527344
2024-08-08,32.70000076293945
2024-08-09,32.56999969482422
2024-08-12,32.619998931884766
2024-08-13,34.0
2024-08-14,38.349998474121094
2024-08-15,40.02000045776367
2024-08-16,41.709999084472656
2024-08-19,42.849998474121094
2024-08-20,42.36000061035156
2024-08-21,43.119998931884766
2024-08-22,43.189998626708984
2024-08-23,43.75
2024-08-26,44.150001525878906
2024-08-27,44.9900016784668
2024-08-28,45.79999923706055
2024-08-29,45.56999969482422
2024-08-30,46.20000076293945
2024-09-03,44.380001068115234
2024-09-04,43.58000183105469
2024-09-05,43.90999984741211
2024-09-06,43.15999984741211
2024-09-09,44.97999954223633
2024-09-10,44.22999954223633
2024-09-11,44.18000030517578
2024-09-12,44.04999923706055
2024-09-13,44.84000015258789
2024-09-16,47.5099983215332
2024-09-17,47.470001220703125
2024-09-18,48.0
2024-09-19,49.29999923706055
2024-09-20,49.0
2024-09-23,49.380001068115234
2024-09-24,50.29999923706055
2024-09-25,51.189998626708984
2024-09-26,48.099998474121094
2024-09-27,47.540000915527344
2024-09-30,47.83000183105469
2024-10-01,48.470001220703125
2024-10-02,48.29999923706055
2024-10-03,47.06999969482422
2024-10-04,47.060001373291016
2024-10-07,43.849998474121094
2024-10-08,45.349998474121094
2024-10-09,46.9900016784668
2024-10-10,47.279998779296875
2024-10-11,47.59000015258789
2024-10-14,48.560001373291016
2024-10-15,49.52000045776367
2024-10-16,49.65999984741211
2024-10-17,49.779998779296875
2024-10-18,50.060001373291016
2024-10-21,49.5099983215332
2024-10-22,49.38999938964844
2024-10-23,49.38999938964844
2024-10-24,49.9900016784668
2024-10-25,50.2400016784668
2024-10-28,50.459999084472656
2024-10-29,50.810001373291016
2024-10-30,51.150001525878906
2024-10-31,50.16999816894531
2024-11-01,49.5
2024-11-04,50.220001220703125
2024-11-05,50.470001220703125
2024-11-06,58.7599983215332
2024-11-07,59.63999938964844
2024-11-08,59.38999938964844
2024-11-11,60.060001373291016
2024-11-12,59.16999816894531
2024-11-13,57.7400016784668
2024-11-14,56.91999816894531
2024-11-15,56.130001068115234
2024-11-18,56.36000061035156
2024-11-19,57.88999938964844
2024-11-20,58.369998931884766
2024-11-21,59.150001525878906
