Date,LI
2023-01-05,23.040000915527344
2023-01-06,20.93000030517578
2023-01-09,22.040000915527344
2023-01-10,22.3700008392334
2023-01-11,22.329999923706055
2023-01-12,22.65999984741211
2023-01-13,22.489999771118164
2023-01-17,21.860000610351562
2023-01-18,21.260000228881836
2023-01-19,21.31999969482422
2023-01-20,22.059999465942383
2023-01-23,23.56999969482422
2023-01-24,23.360000610351562
2023-01-25,23.15999984741211
2023-01-26,25.219999313354492
2023-01-27,24.969999313354492
2023-01-30,24.510000228881836
2023-01-31,24.899999618530273
2023-02-01,26.34000015258789
2023-02-02,26.670000076293945
2023-02-03,25.079999923706055
2023-02-06,25.020000457763672
2023-02-07,25.459999084472656
2023-02-08,25.170000076293945
2023-02-09,25.239999771118164
2023-02-10,23.850000381469727
2023-02-13,24.959999084472656
2023-02-14,25.639999389648438
2023-02-15,25.389999389648438
2023-02-16,24.739999771118164
2023-02-17,24.040000915527344
2023-02-21,24.299999237060547
2023-02-22,23.690000534057617
2023-02-23,24.170000076293945
2023-02-24,23.229999542236328
2023-02-27,23.299999237060547
2023-02-28,23.610000610351562
2023-03-01,24.510000228881836
2023-03-02,25.31999969482422
2023-03-03,25.100000381469727
2023-03-06,25.0
2023-03-07,23.59000015258789
2023-03-08,22.290000915527344
2023-03-09,21.43000030517578
2023-03-10,21.3700008392334
2023-03-13,22.280000686645508
2023-03-14,21.989999771118164
2023-03-15,21.350000381469727
2023-03-16,21.979999542236328
2023-03-17,22.59000015258789
2023-03-20,22.84000015258789
2023-03-21,23.530000686645508
2023-03-22,23.270000457763672
2023-03-23,23.700000762939453
2023-03-24,23.3799991607666
2023-03-27,23.209999084472656
2023-03-28,24.75
2023-03-29,24.899999618530273
2023-03-30,25.31999969482422
2023-03-31,24.950000762939453
2023-04-03,24.31999969482422
2023-04-04,23.829999923706055
2023-04-05,23.1299991607666
2023-04-06,23.670000076293945
2023-04-10,23.6299991607666
2023-04-11,23.829999923706055
2023-04-12,23.799999237060547
2023-04-13,24.219999313354492
2023-04-14,24.559999465942383
2023-04-17,26.1299991607666
2023-04-18,25.489999771118164
2023-04-19,24.649999618530273
2023-04-20,23.1299991607666
2023-04-21,22.93000030517578
2023-04-24,22.68000030517578
2023-04-25,22.030000686645508
2023-04-26,22.43000030517578
2023-04-27,23.239999771118164
2023-04-28,23.5
2023-05-01,23.6200008392334
2023-05-02,22.90999984741211
2023-05-03,22.739999771118164
2023-05-04,23.889999389648438
2023-05-05,23.93000030517578
2023-05-08,24.75
2023-05-09,24.770000457763672
2023-05-10,28.219999313354492
2023-05-11,29.264999389648438
2023-05-12,29.440000534057617
2023-05-15,30.0
2023-05-16,29.959999084472656
2023-05-17,28.850000381469727
2023-05-18,28.68000030517578
2023-05-19,29.100000381469727
2023-05-22,29.450000762939453
2023-05-23,28.739999771118164
2023-05-24,28.81999969482422
2023-05-25,28.229999542236328
2023-05-26,28.15999984741211
2023-05-30,29.149999618530273
2023-05-31,29.049999237060547
2023-06-01,29.149999618530273
2023-06-02,29.440000534057617
2023-06-05,30.100000381469727
2023-06-06,31.989999771118164
2023-06-07,31.809999465942383
2023-06-08,32.02000045776367
2023-06-09,31.780000686645508
2023-06-12,31.149999618530273
2023-06-13,31.489999771118164
2023-06-14,33.79999923706055
2023-06-15,34.459999084472656
2023-06-16,34.40999984741211
2023-06-20,33.7400016784668
2023-06-21,34.65999984741211
2023-06-22,34.400001525878906
2023-06-23,33.220001220703125
2023-06-26,33.880001068115234
2023-06-27,34.709999084472656
2023-06-28,35.06999969482422
2023-06-29,34.290000915527344
2023-06-30,35.099998474121094
2023-07-03,36.29999923706055
2023-07-05,35.75
2023-07-06,35.47999954223633
2023-07-07,35.88999938964844
2023-07-10,35.849998474121094
2023-07-11,37.060001373291016
2023-07-12,38.16999816894531
2023-07-13,37.36000061035156
2023-07-14,37.0
2023-07-17,38.189998626708984
2023-07-18,37.099998474121094
2023-07-19,37.41999816894531
2023-07-20,37.4900016784668
2023-07-21,36.970001220703125
2023-07-24,38.18000030517578
2023-07-25,37.959999084472656
2023-07-26,39.310001373291016
2023-07-27,38.9900016784668
2023-07-28,42.720001220703125
2023-07-31,42.79999923706055
2023-08-01,44.369998931884766
2023-08-02,44.400001525878906
2023-08-03,46.540000915527344
2023-08-04,45.84000015258789
2023-08-07,46.650001525878906
2023-08-08,42.630001068115234
2023-08-09,41.84000015258789
2023-08-10,42.849998474121094
2023-08-11,40.470001220703125
2023-08-14,39.95000076293945
2023-08-15,40.599998474121094
2023-08-16,40.29999923706055
2023-08-17,40.81999969482422
2023-08-18,38.83000183105469
2023-08-21,39.79999923706055
2023-08-22,39.130001068115234
2023-08-23,38.939998626708984
2023-08-24,38.83000183105469
2023-08-25,39.2599983215332
2023-08-28,39.810001373291016
2023-08-29,42.90999984741211
2023-08-30,41.970001220703125
2023-08-31,41.650001525878906
2023-09-01,42.33000183105469
2023-09-05,39.81999969482422
2023-09-06,39.90999984741211
2023-09-07,38.56999969482422
2023-09-08,38.400001525878906
2023-09-11,39.560001373291016
2023-09-12,40.70000076293945
2023-09-13,40.47999954223633
2023-09-14,40.68000030517578
2023-09-15,40.650001525878906
2023-09-18,39.68000030517578
2023-09-19,38.38999938964844
2023-09-20,38.59000015258789
2023-09-21,38.279998779296875
2023-09-22,39.279998779296875
2023-09-25,35.36000061035156
2023-09-26,34.810001373291016
2023-09-27,34.959999084472656
2023-09-28,34.529998779296875
2023-09-29,35.650001525878906
2023-10-02,35.189998626708984
2023-10-03,34.63999938964844
2023-10-04,35.16999816894531
2023-10-05,34.189998626708984
2023-10-06,35.0099983215332
2023-10-09,33.439998626708984
2023-10-10,34.849998474121094
2023-10-11,35.41999816894531
2023-10-12,34.47999954223633
2023-10-13,34.29999923706055
2023-10-16,33.52000045776367
2023-10-17,33.400001525878906
2023-10-18,32.75
2023-10-19,32.380001068115234
2023-10-20,31.889999389648438
2023-10-23,32.470001220703125
2023-10-24,34.779998779296875
2023-10-25,33.900001525878906
2023-10-26,34.54999923706055
2023-10-27,34.9900016784668
2023-10-30,35.119998931884766
2023-10-31,33.810001373291016
2023-11-01,34.9900016784668
2023-11-02,35.33000183105469
2023-11-03,36.36000061035156
2023-11-06,39.41999816894531
2023-11-07,39.900001525878906
2023-11-08,39.36000061035156
2023-11-09,37.650001525878906
2023-11-10,36.959999084472656
2023-11-13,39.459999084472656
2023-11-14,39.849998474121094
2023-11-15,40.529998779296875
2023-11-16,38.869998931884766
2023-11-17,40.79999923706055
2023-11-20,42.29999923706055
2023-11-21,40.79999923706055
2023-11-22,40.689998626708984
2023-11-24,41.27000045776367
2023-11-27,39.709999084472656
2023-11-28,40.29999923706055
2023-11-29,38.2400016784668
2023-11-30,36.95000076293945
2023-12-01,36.29999923706055
2023-12-04,35.810001373291016
2023-12-05,35.63999938964844
2023-12-06,35.939998626708984
2023-12-07,35.5
2023-12-08,34.869998931884766
2023-12-11,35.279998779296875
2023-12-12,34.599998474121094
2023-12-13,34.56999969482422
2023-12-14,35.45000076293945
2023-12-15,35.31999969482422
2023-12-18,34.310001373291016
2023-12-19,35.27000045776367
2023-12-20,33.189998626708984
2023-12-21,33.18000030517578
2023-12-22,33.20000076293945
2023-12-26,34.45000076293945
2023-12-27,35.72999954223633
2023-12-28,36.83000183105469
2023-12-29,37.43000030517578
2024-01-02,34.59000015258789
2024-01-03,35.7400016784668
2024-01-04,35.11000061035156
2024-01-05,34.15999984741211
2024-01-08,34.0
2024-01-09,33.0
2024-01-10,32.310001373291016
2024-01-11,33.02000045776367
2024-01-12,31.649999618530273
2024-01-16,30.299999237060547
2024-01-17,29.149999618530273
2024-01-18,28.90999984741211
2024-01-19,28.239999771118164
2024-01-22,27.450000762939453
2024-01-23,28.350000381469727
2024-01-24,27.959999084472656
2024-01-25,27.739999771118164
2024-01-26,27.6200008392334
2024-01-29,27.809999465942383
2024-01-30,27.549999237060547
2024-01-31,27.68000030517578
2024-02-01,29.149999618530273
2024-02-02,28.34000015258789
2024-02-05,28.0
2024-02-06,30.950000762939453
2024-02-07,30.260000228881836
2024-02-08,30.5
2024-02-09,30.709999084472656
2024-02-12,30.469999313354492
2024-02-13,29.8799991607666
2024-02-14,30.18000030517578
2024-02-15,30.68000030517578
2024-02-16,31.639999389648438
2024-02-20,31.81999969482422
2024-02-21,33.119998931884766
2024-02-22,34.9900016784668
2024-02-23,34.79999923706055
2024-02-26,41.34000015258789
2024-02-27,46.209999084472656
2024-02-28,45.290000915527344
2024-02-29,45.880001068115234
2024-03-01,43.540000915527344
2024-03-04,37.599998474121094
2024-03-05,37.7599983215332
2024-03-06,37.869998931884766
2024-03-07,36.470001220703125
2024-03-08,36.34000015258789
2024-03-11,36.470001220703125
2024-03-12,39.720001220703125
2024-03-13,38.40999984741211
2024-03-14,36.790000915527344
2024-03-15,37.77000045776367
2024-03-18,33.150001525878906
2024-03-19,32.86000061035156
2024-03-20,34.08000183105469
2024-03-21,31.530000686645508
2024-03-22,30.5
2024-03-25,30.5
2024-03-26,30.639999389648438
2024-03-27,30.18000030517578
2024-03-28,30.280000686645508
2024-04-01,30.6200008392334
2024-04-02,31.040000915527344
2024-04-03,30.270000457763672
2024-04-04,29.6299991607666
2024-04-05,29.829999923706055
2024-04-08,31.260000228881836
2024-04-09,31.790000915527344
2024-04-10,31.600000381469727
2024-04-11,30.84000015258789
2024-04-12,29.389999389648438
2024-04-15,28.600000381469727
2024-04-16,28.40999984741211
2024-04-17,28.729999542236328
2024-04-18,29.18000030517578
2024-04-19,26.3799991607666
2024-04-22,24.90999984741211
2024-04-23,24.809999465942383
2024-04-24,23.8700008392334
2024-04-25,23.469999313354492
2024-04-26,25.040000915527344
2024-04-29,26.950000762939453
2024-04-30,26.280000686645508
2024-05-01,26.350000381469727
2024-05-02,28.979999542236328
2024-05-03,28.0
2024-05-06,29.200000762939453
2024-05-07,28.229999542236328
2024-05-08,27.030000686645508
2024-05-09,27.299999237060547
2024-05-10,26.690000534057617
2024-05-13,27.0
2024-05-14,26.399999618530273
2024-05-15,25.920000076293945
2024-05-16,25.190000534057617
2024-05-17,24.889999389648438
2024-05-20,21.709999084472656
2024-05-21,20.959999084472656
2024-05-22,20.770000457763672
2024-05-23,19.579999923706055
2024-05-24,20.309999465942383
2024-05-28,20.3799991607666
2024-05-29,20.15999984741211
2024-05-30,20.75
2024-05-31,20.25
2024-06-03,20.440000534057617
2024-06-04,20.040000915527344
2024-06-05,20.110000610351562
2024-06-06,19.829999923706055
2024-06-07,20.079999923706055
2024-06-10,19.459999084472656
2024-06-11,19.079999923706055
2024-06-12,18.969999313354492
2024-06-13,19.440000534057617
2024-06-14,18.799999237060547
2024-06-17,18.440000534057617
2024-06-18,18.350000381469727
2024-06-20,18.030000686645508
2024-06-21,17.8700008392334
2024-06-24,18.520000457763672
2024-06-25,18.540000915527344
2024-06-26,18.920000076293945
2024-06-27,18.34000015258789
2024-06-28,17.8799991607666
2024-07-01,19.079999923706055
2024-07-02,19.450000762939453
2024-07-03,20.719999313354492
2024-07-05,20.459999084472656
2024-07-08,20.190000534057617
2024-07-09,20.1200008392334
2024-07-10,20.729999542236328
2024-07-11,21.440000534057617
2024-07-12,21.280000686645508
2024-07-15,20.600000381469727
2024-07-16,20.899999618530273
2024-07-17,20.309999465942383
2024-07-18,20.100000381469727
2024-07-19,19.639999389648438
2024-07-22,20.459999084472656
2024-07-23,19.75
2024-07-24,18.84000015258789
2024-07-25,19.200000762939453
2024-07-26,19.139999389648438
2024-07-29,19.290000915527344
2024-07-30,18.780000686645508
2024-07-31,19.739999771118164
2024-08-01,19.3700008392334
2024-08-02,19.200000762939453
2024-08-05,18.860000610351562
2024-08-06,18.940000534057617
2024-08-07,19.229999542236328
2024-08-08,19.729999542236328
2024-08-09,19.889999389648438
2024-08-12,19.510000228881836
2024-08-13,19.389999389648438
2024-08-14,18.799999237060547
2024-08-15,19.200000762939453
2024-08-16,20.530000686645508
2024-08-19,21.469999313354492
2024-08-20,20.309999465942383
2024-08-21,21.1299991607666
2024-08-22,21.350000381469727
2024-08-23,21.219999313354492
2024-08-26,20.729999542236328
2024-08-27,21.219999313354492
2024-08-28,17.799999237060547
2024-08-29,19.690000534057617
2024-08-30,19.459999084472656
2024-09-03,19.0
2024-09-04,18.770000457763672
2024-09-05,18.860000610351562
2024-09-06,18.309999465942383
2024-09-09,18.8700008392334
2024-09-10,19.600000381469727
2024-09-11,19.579999923706055
2024-09-12,18.8799991607666
2024-09-13,19.1200008392334
2024-09-16,19.049999237060547
2024-09-17,21.389999389648438
2024-09-18,20.760000228881836
2024-09-19,21.270000457763672
2024-09-20,21.540000915527344
2024-09-23,22.200000762939453
2024-09-24,24.719999313354492
2024-09-25,23.770000457763672
2024-09-26,25.3700008392334
2024-09-27,25.780000686645508
2024-09-30,25.649999618530273
2024-10-01,28.600000381469727
2024-10-02,29.899999618530273
2024-10-03,28.81999969482422
2024-10-04,29.28499984741211
2024-10-07,30.510000228881836
2024-10-08,28.040000915527344
2024-10-09,27.920000076293945
2024-10-10,26.8700008392334
2024-10-11,27.049999237060547
2024-10-14,26.6200008392334
2024-10-15,25.139999389648438
2024-10-16,25.059999465942383
2024-10-17,23.75
2024-10-18,25.25
2024-10-21,25.260000228881836
2024-10-22,26.09000015258789
2024-10-23,27.06999969482422
2024-10-24,27.399999618530273
2024-10-25,28.790000915527344
2024-10-28,29.1299991607666
2024-10-29,28.420000076293945
2024-10-30,28.940000534057617
2024-10-31,25.010000228881836
2024-11-01,25.059999465942383
2024-11-04,24.649999618530273
2024-11-05,25.540000915527344
2024-11-06,24.709999084472656
2024-11-07,25.610000610351562
2024-11-08,23.649999618530273
2024-11-11,24.329999923706055
2024-11-12,22.610000610351562
2024-11-13,22.350000381469727
2024-11-14,22.229999542236328
2024-11-15,22.719999313354492
2024-11-18,22.979999542236328
2024-11-19,23.190000534057617
2024-11-20,22.780000686645508
2024-11-21,22.600000381469727
