Date,SAIC
2022-09-19,94.13999938964844
2022-09-20,93.44000244140625
2022-09-21,92.29000091552734
2022-09-22,91.33000183105469
2022-09-23,89.23999786376953
2022-09-26,88.77999877929688
2022-09-27,88.52999877929688
2022-09-28,90.30999755859375
2022-09-29,88.69000244140625
2022-09-30,88.43000030517578
2022-10-03,91.05999755859375
2022-10-04,93.62999725341797
2022-10-05,92.86000061035156
2022-10-06,92.02999877929688
2022-10-07,92.05999755859375
2022-10-10,92.52999877929688
2022-10-11,91.91000366210938
2022-10-12,89.9000015258789
2022-10-13,92.08000183105469
2022-10-14,91.25
2022-10-17,93.87999725341797
2022-10-18,97.58999633789062
2022-10-19,95.77999877929688
2022-10-20,96.55000305175781
2022-10-21,98.83000183105469
2022-10-24,99.83000183105469
2022-10-25,101.45999908447266
2022-10-26,101.43000030517578
2022-10-27,103.80000305175781
2022-10-28,107.16000366210938
2022-10-31,108.33999633789062
2022-11-01,108.44000244140625
2022-11-02,108.69000244140625
2022-11-03,109.37000274658203
2022-11-04,109.16999816894531
2022-11-07,112.05000305175781
2022-11-08,111.6500015258789
2022-11-09,109.38999938964844
2022-11-10,111.88999938964844
2022-11-11,107.12999725341797
2022-11-14,106.98999786376953
2022-11-15,107.19999694824219
2022-11-16,107.33999633789062
2022-11-17,105.56999969482422
2022-11-18,107.05999755859375
2022-11-21,108.44999694824219
2022-11-22,108.91000366210938
2022-11-23,108.98999786376953
2022-11-25,110.61000061035156
2022-11-28,109.88999938964844
2022-11-29,109.55000305175781
2022-11-30,110.11000061035156
2022-12-01,109.66000366210938
2022-12-02,109.26000213623047
2022-12-05,113.95999908447266
2022-12-06,115.16000366210938
2022-12-07,112.51000213623047
2022-12-08,112.91999816894531
2022-12-09,110.5
2022-12-12,110.9000015258789
2022-12-13,110.01000213623047
2022-12-14,111.66999816894531
2022-12-15,109.88999938964844
2022-12-16,110.48999786376953
2022-12-19,108.86000061035156
2022-12-20,109.19000244140625
2022-12-21,110.87999725341797
2022-12-22,109.5199966430664
2022-12-23,109.4800033569336
2022-12-27,111.25
2022-12-28,110.44999694824219
2022-12-29,110.44999694824219
2022-12-30,110.93000030517578
2023-01-03,110.05999755859375
2023-01-04,108.86000061035156
2023-01-05,107.43000030517578
2023-01-06,108.33000183105469
2023-01-09,104.76000213623047
2023-01-10,105.58999633789062
2023-01-11,106.6500015258789
2023-01-12,106.08000183105469
2023-01-13,105.97000122070312
2023-01-17,105.29000091552734
2023-01-18,101.98999786376953
2023-01-19,100.9000015258789
2023-01-20,101.41999816894531
2023-01-23,102.11000061035156
2023-01-24,103.26000213623047
2023-01-25,104.30999755859375
2023-01-26,103.27999877929688
2023-01-27,101.9800033569336
2023-01-30,102.6500015258789
2023-01-31,103.77999877929688
2023-02-01,103.73999786376953
2023-02-02,104.44000244140625
2023-02-03,104.08000183105469
2023-02-06,104.97000122070312
2023-02-07,105.47000122070312
2023-02-08,105.8499984741211
2023-02-09,104.77999877929688
2023-02-10,107.01000213623047
2023-02-13,106.33999633789062
2023-02-14,106.0199966430664
2023-02-15,107.5
2023-02-16,108.18000030517578
2023-02-17,108.58000183105469
2023-02-21,107.8499984741211
2023-02-22,107.27999877929688
2023-02-23,107.1500015258789
2023-02-24,107.36000061035156
2023-02-27,106.7699966430664
2023-02-28,106.63999938964844
2023-03-01,107.0199966430664
2023-03-02,108.41999816894531
2023-03-03,109.19000244140625
2023-03-06,108.0
2023-03-07,108.36000061035156
2023-03-08,106.02999877929688
2023-03-09,104.88999938964844
2023-03-10,103.75
2023-03-13,103.23999786376953
2023-03-14,104.81999969482422
2023-03-15,103.9000015258789
2023-03-16,104.12999725341797
2023-03-17,102.23999786376953
2023-03-20,103.45999908447266
2023-03-21,104.80999755859375
2023-03-22,103.04000091552734
2023-03-23,102.62000274658203
2023-03-24,103.3499984741211
2023-03-27,104.7699966430664
2023-03-28,105.5
2023-03-29,106.6500015258789
2023-03-30,106.68000030517578
2023-03-31,107.45999908447266
2023-04-03,110.5
2023-04-04,107.44000244140625
2023-04-05,107.62000274658203
2023-04-06,107.86000061035156
2023-04-10,108.7300033569336
2023-04-11,107.36000061035156
2023-04-12,108.69000244140625
2023-04-13,108.43000030517578
2023-04-14,107.93000030517578
2023-04-17,107.98999786376953
2023-04-18,107.69000244140625
2023-04-19,105.7300033569336
2023-04-20,104.97000122070312
2023-04-21,103.27999877929688
2023-04-24,103.01000213623047
2023-04-25,102.37999725341797
2023-04-26,100.30000305175781
2023-04-27,102.4000015258789
2023-04-28,102.02999877929688
2023-05-01,103.16999816894531
2023-05-02,99.94000244140625
2023-05-03,99.94000244140625
2023-05-04,98.70999908447266
2023-05-05,101.08000183105469
2023-05-08,99.33999633789062
2023-05-09,99.41999816894531
2023-05-10,99.69999694824219
2023-05-11,98.73999786376953
2023-05-12,99.20999908447266
2023-05-15,99.2699966430664
2023-05-16,98.13999938964844
2023-05-17,99.63999938964844
2023-05-18,99.9000015258789
2023-05-19,98.33000183105469
2023-05-22,98.47000122070312
2023-05-23,98.04000091552734
2023-05-24,97.05000305175781
2023-05-25,95.94000244140625
2023-05-26,97.2300033569336
2023-05-30,97.48999786376953
2023-05-31,97.33000183105469
2023-06-01,98.91999816894531
2023-06-02,101.44999694824219
2023-06-05,102.6500015258789
2023-06-06,103.16999816894531
2023-06-07,103.80999755859375
2023-06-08,105.05999755859375
2023-06-09,105.73999786376953
2023-06-12,107.37999725341797
2023-06-13,108.19000244140625
2023-06-14,107.7699966430664
2023-06-15,108.18000030517578
2023-06-16,108.91999816894531
2023-06-20,108.38999938964844
2023-06-21,109.04000091552734
2023-06-22,108.87000274658203
2023-06-23,107.4000015258789
2023-06-26,108.4000015258789
2023-06-27,109.97000122070312
2023-06-28,110.61000061035156
2023-06-29,112.13999938964844
2023-06-30,112.4800033569336
2023-07-03,112.27999877929688
2023-07-05,113.25
2023-07-06,112.70999908447266
2023-07-07,112.95999908447266
2023-07-10,113.75
2023-07-11,115.33000183105469
2023-07-12,114.31999969482422
2023-07-13,114.5199966430664
2023-07-14,114.3499984741211
2023-07-17,116.33000183105469
2023-07-18,116.23999786376953
2023-07-19,116.06999969482422
2023-07-20,117.52999877929688
2023-07-21,117.7300033569336
2023-07-24,117.37000274658203
2023-07-25,118.23999786376953
2023-07-26,118.94000244140625
2023-07-27,117.87999725341797
2023-07-28,120.5999984741211
2023-07-31,121.33999633789062
2023-08-01,122.37999725341797
2023-08-02,122.01000213623047
2023-08-03,122.66000366210938
2023-08-04,121.70999908447266
2023-08-07,122.4000015258789
2023-08-08,121.20999908447266
2023-08-09,120.47000122070312
2023-08-10,119.63999938964844
2023-08-11,120.47000122070312
2023-08-14,120.33999633789062
2023-08-15,119.61000061035156
2023-08-16,118.56999969482422
2023-08-17,116.2300033569336
2023-08-18,116.05000305175781
2023-08-21,115.9800033569336
2023-08-22,115.5199966430664
2023-08-23,117.62000274658203
2023-08-24,117.87999725341797
2023-08-25,117.75
2023-08-28,118.55999755859375
2023-08-29,117.19000244140625
2023-08-30,117.4800033569336
2023-08-31,117.66000366210938
2023-09-01,119.0199966430664
2023-09-05,117.08999633789062
2023-09-06,115.52999877929688
2023-09-07,109.91000366210938
2023-09-08,110.31999969482422
2023-09-11,110.38999938964844
2023-09-12,111.27999877929688
2023-09-13,111.31999969482422
2023-09-14,111.25
2023-09-15,109.75
2023-09-18,110.08000183105469
2023-09-19,108.11000061035156
2023-09-20,109.5
2023-09-21,106.54000091552734
2023-09-22,105.43000030517578
2023-09-25,105.36000061035156
2023-09-26,104.86000061035156
2023-09-27,105.48999786376953
2023-09-28,106.69999694824219
2023-09-29,105.54000091552734
2023-10-02,106.91999816894531
2023-10-03,105.83000183105469
2023-10-04,105.77999877929688
2023-10-05,105.1500015258789
2023-10-06,106.68000030517578
2023-10-09,111.06999969482422
2023-10-10,112.01000213623047
2023-10-11,113.69999694824219
2023-10-12,112.3499984741211
2023-10-13,114.04000091552734
2023-10-16,115.13999938964844
2023-10-17,114.69999694824219
2023-10-18,112.8499984741211
2023-10-19,111.43000030517578
2023-10-20,109.98999786376953
2023-10-23,108.41000366210938
2023-10-24,107.1500015258789
2023-10-25,106.70999908447266
2023-10-26,108.31999969482422
2023-10-27,106.91000366210938
2023-10-30,107.13999938964844
2023-10-31,109.23999786376953
2023-11-01,109.76000213623047
2023-11-02,110.11000061035156
2023-11-03,110.94999694824219
2023-11-06,111.22000122070312
2023-11-07,110.94999694824219
2023-11-08,110.66999816894531
2023-11-09,109.93000030517578
2023-11-10,112.36000061035156
2023-11-13,113.77999877929688
2023-11-14,116.18000030517578
2023-11-15,115.51000213623047
2023-11-16,115.18000030517578
2023-11-17,114.7699966430664
2023-11-20,115.98999786376953
2023-11-21,115.22000122070312
2023-11-22,116.30000305175781
2023-11-24,116.62999725341797
2023-11-27,116.43000030517578
2023-11-28,115.98999786376953
2023-11-29,115.97000122070312
2023-11-30,117.41000366210938
2023-12-01,119.91999816894531
2023-12-04,136.0
2023-12-05,131.75
2023-12-06,129.6300048828125
2023-12-07,128.99000549316406
2023-12-08,127.66999816894531
2023-12-11,128.0800018310547
2023-12-12,128.11000061035156
2023-12-13,129.3699951171875
2023-12-14,126.30000305175781
2023-12-15,125.44999694824219
2023-12-18,124.52999877929688
2023-12-19,124.9800033569336
2023-12-20,122.72000122070312
2023-12-21,123.0999984741211
2023-12-22,123.79000091552734
2023-12-26,124.63999938964844
2023-12-27,125.23999786376953
2023-12-28,124.76000213623047
2023-12-29,124.31999969482422
2024-01-02,124.58999633789062
2024-01-03,123.37000274658203
2024-01-04,123.25
2024-01-05,124.37000274658203
2024-01-08,126.68000030517578
2024-01-09,127.25
2024-01-10,128.0500030517578
2024-01-11,127.7300033569336
2024-01-12,128.6300048828125
2024-01-16,127.29000091552734
2024-01-17,127.3499984741211
2024-01-18,128.74000549316406
2024-01-19,129.5
2024-01-22,131.0800018310547
2024-01-23,128.52000427246094
2024-01-24,128.7100067138672
2024-01-25,128.22000122070312
2024-01-26,130.92999267578125
2024-01-29,130.8699951171875
2024-01-30,130.41000366210938
2024-01-31,127.66000366210938
2024-02-01,128.82000732421875
2024-02-02,129.00999450683594
2024-02-05,127.41000366210938
2024-02-06,128.72000122070312
2024-02-07,128.52999877929688
2024-02-08,130.2100067138672
2024-02-09,131.5399932861328
2024-02-12,131.25999450683594
2024-02-13,130.02999877929688
2024-02-14,132.92999267578125
2024-02-15,134.27999877929688
2024-02-16,135.32000732421875
2024-02-20,134.88999938964844
2024-02-21,136.1199951171875
2024-02-22,137.8699951171875
2024-02-23,139.25999450683594
2024-02-26,139.4600067138672
2024-02-27,140.50999450683594
2024-02-28,140.00999450683594
2024-02-29,139.9600067138672
2024-03-01,140.80999755859375
2024-03-04,142.97000122070312
2024-03-05,143.16000366210938
2024-03-06,143.36000061035156
2024-03-07,141.4499969482422
2024-03-08,141.57000732421875
2024-03-11,140.72999572753906
2024-03-12,141.75999450683594
2024-03-13,143.5500030517578
2024-03-14,143.17999267578125
2024-03-15,142.63999938964844
2024-03-18,128.39999389648438
2024-03-19,126.72000122070312
2024-03-20,127.0
2024-03-21,127.79000091552734
2024-03-22,126.51000213623047
2024-03-25,127.25
2024-03-26,127.44999694824219
2024-03-27,130.0800018310547
2024-03-28,130.38999938964844
2024-04-01,130.30999755859375
2024-04-02,128.38999938964844
2024-04-03,129.42999267578125
2024-04-04,129.47000122070312
2024-04-05,129.66000366210938
2024-04-08,130.1699981689453
2024-04-09,127.6500015258789
2024-04-10,126.33999633789062
2024-04-11,126.36000061035156
2024-04-12,123.58000183105469
2024-04-15,121.16000366210938
2024-04-16,124.04000091552734
2024-04-17,124.68000030517578
2024-04-18,123.18000030517578
2024-04-19,124.94000244140625
2024-04-22,125.12999725341797
2024-04-23,128.0800018310547
2024-04-24,128.47000122070312
2024-04-25,129.1199951171875
2024-04-26,129.47000122070312
2024-04-29,130.1199951171875
2024-04-30,128.6999969482422
2024-05-01,128.9600067138672
2024-05-02,129.83999633789062
2024-05-03,131.5500030517578
2024-05-06,133.82000732421875
2024-05-07,134.6699981689453
2024-05-08,133.6999969482422
2024-05-09,135.75
2024-05-10,135.08999633789062
2024-05-13,134.3800048828125
2024-05-14,135.0
2024-05-15,135.82000732421875
2024-05-16,136.67999267578125
2024-05-17,136.75
2024-05-20,137.1999969482422
2024-05-21,137.44000244140625
2024-05-22,137.2899932861328
2024-05-23,136.7100067138672
2024-05-24,137.6300048828125
2024-05-28,135.07000732421875
2024-05-29,132.69000244140625
2024-05-30,133.10000610351562
2024-05-31,134.64999389648438
2024-06-03,118.80999755859375
2024-06-04,117.22000122070312
2024-06-05,118.08999633789062
2024-06-06,116.80000305175781
2024-06-07,115.69999694824219
2024-06-10,115.62999725341797
2024-06-11,116.94000244140625
2024-06-12,116.73999786376953
2024-06-13,115.05999755859375
2024-06-14,113.5
2024-06-17,115.06999969482422
2024-06-18,115.20999908447266
2024-06-20,115.98999786376953
2024-06-21,117.30999755859375
2024-06-24,117.08999633789062
2024-06-25,117.62999725341797
2024-06-26,118.0199966430664
2024-06-27,117.16000366210938
2024-06-28,117.55000305175781
2024-07-01,115.7699966430664
2024-07-02,116.45999908447266
2024-07-03,116.31999969482422
2024-07-05,114.25
2024-07-08,114.47000122070312
2024-07-09,113.4000015258789
2024-07-10,113.97000122070312
2024-07-11,116.38999938964844
2024-07-12,117.73999786376953
2024-07-15,118.37000274658203
2024-07-16,123.0
2024-07-17,123.7300033569336
2024-07-18,121.88999938964844
2024-07-19,120.9000015258789
2024-07-22,122.7300033569336
2024-07-23,123.81999969482422
2024-07-24,120.87999725341797
2024-07-25,122.66999816894531
2024-07-26,122.12999725341797
2024-07-29,123.43000030517578
2024-07-30,122.66999816894531
2024-07-31,124.4000015258789
2024-08-01,123.31999969482422
2024-08-02,123.02999877929688
2024-08-05,119.83999633789062
2024-08-06,120.0999984741211
2024-08-07,119.30000305175781
2024-08-08,121.63999938964844
2024-08-09,121.95999908447266
2024-08-12,122.4800033569336
2024-08-13,123.54000091552734
2024-08-14,123.95999908447266
2024-08-15,125.08999633789062
2024-08-16,125.05000305175781
2024-08-19,126.33000183105469
2024-08-20,125.19000244140625
2024-08-21,126.68000030517578
2024-08-22,126.86000061035156
2024-08-23,129.55999755859375
2024-08-26,128.72000122070312
2024-08-27,128.60000610351562
2024-08-28,128.44000244140625
2024-08-29,129.22000122070312
2024-08-30,130.58999633789062
2024-09-03,128.11000061035156
2024-09-04,129.2100067138672
2024-09-05,135.27999877929688
2024-09-06,133.14999389648438
2024-09-09,134.5800018310547
2024-09-10,134.9499969482422
2024-09-11,133.94000244140625
2024-09-12,134.94000244140625
2024-09-13,136.6199951171875
2024-09-16,137.6300048828125
2024-09-17,134.0500030517578
2024-09-18,134.50999450683594
2024-09-19,134.74000549316406
2024-09-20,135.47999572753906
2024-09-23,137.77999877929688
2024-09-24,137.4499969482422
2024-09-25,136.02999877929688
2024-09-26,136.6199951171875
2024-09-27,137.75
2024-09-30,139.27000427246094
2024-10-01,140.77000427246094
2024-10-02,143.30999755859375
2024-10-03,144.0399932861328
2024-10-04,145.63999938964844
2024-10-07,144.02000427246094
2024-10-08,143.16000366210938
2024-10-09,143.35000610351562
2024-10-10,142.74000549316406
2024-10-11,144.5
2024-10-14,146.0800018310547
2024-10-15,146.35000610351562
2024-10-16,147.19000244140625
2024-10-17,147.63999938964844
2024-10-18,147.6999969482422
2024-10-21,147.02000427246094
2024-10-22,145.55999755859375
2024-10-23,143.94000244140625
2024-10-24,144.0500030517578
2024-10-25,143.72999572753906
2024-10-28,144.8300018310547
2024-10-29,146.64999389648438
2024-10-30,146.3300018310547
2024-10-31,144.2899932861328
2024-11-01,144.6699981689453
2024-11-04,146.13999938964844
2024-11-05,148.89999389648438
2024-11-06,149.16000366210938
2024-11-07,148.94000244140625
2024-11-08,151.97000122070312
2024-11-11,154.10000610351562
2024-11-12,153.3300018310547
2024-11-13,148.00999450683594
2024-11-14,125.91000366210938
2024-11-15,122.4000015258789
2024-11-18,120.02999877929688
2024-11-19,119.5
2024-11-20,123.05000305175781
2024-11-21,124.77999877929688
