Date,SITM
2023-03-16,134.27999877929688
2023-03-17,131.1199951171875
2023-03-20,132.4199981689453
2023-03-21,134.16000366210938
2023-03-22,131.50999450683594
2023-03-23,142.0
2023-03-24,136.25
2023-03-27,133.2100067138672
2023-03-28,131.99000549316406
2023-03-29,136.4499969482422
2023-03-30,139.14999389648438
2023-03-31,142.22999572753906
2023-04-03,138.10000610351562
2023-04-04,135.50999450683594
2023-04-05,129.02000427246094
2023-04-06,130.10000610351562
2023-04-10,135.5399932861328
2023-04-11,130.8300018310547
2023-04-12,121.5
2023-04-13,124.43000030517578
2023-04-14,121.05000305175781
2023-04-17,124.98999786376953
2023-04-18,121.1500015258789
2023-04-19,118.01000213623047
2023-04-20,116.01000213623047
2023-04-21,117.45999908447266
2023-04-24,115.30000305175781
2023-04-25,110.2300033569336
2023-04-26,110.76000213623047
2023-04-27,108.20999908447266
2023-04-28,108.47000122070312
2023-05-01,110.36000061035156
2023-05-02,106.44000244140625
2023-05-03,106.54000091552734
2023-05-04,84.5
2023-05-05,88.29000091552734
2023-05-08,85.18000030517578
2023-05-09,83.87000274658203
2023-05-10,83.69999694824219
2023-05-11,82.76000213623047
2023-05-12,82.43000030517578
2023-05-15,85.38999938964844
2023-05-16,85.4800033569336
2023-05-17,90.98999786376953
2023-05-18,97.04000091552734
2023-05-19,94.94000244140625
2023-05-22,96.30000305175781
2023-05-23,94.0
2023-05-24,91.58000183105469
2023-05-25,94.30999755859375
2023-05-26,102.87999725341797
2023-05-30,101.69999694824219
2023-05-31,99.16999816894531
2023-06-01,102.87000274658203
2023-06-02,101.91999816894531
2023-06-05,103.23999786376953
2023-06-06,106.0
2023-06-07,110.44999694824219
2023-06-08,109.58999633789062
2023-06-09,110.77999877929688
2023-06-12,117.0
2023-06-13,116.0
2023-06-14,118.16999816894531
2023-06-15,118.91000366210938
2023-06-16,117.88999938964844
2023-06-20,118.7699966430664
2023-06-21,117.79000091552734
2023-06-22,120.66999816894531
2023-06-23,114.80000305175781
2023-06-26,113.95999908447266
2023-06-27,120.87999725341797
2023-06-28,118.5999984741211
2023-06-29,121.41000366210938
2023-06-30,117.97000122070312
2023-07-03,120.6500015258789
2023-07-05,116.41000366210938
2023-07-06,115.33999633789062
2023-07-07,115.80999755859375
2023-07-10,119.23999786376953
2023-07-11,120.51000213623047
2023-07-12,126.44999694824219
2023-07-13,130.77999877929688
2023-07-14,126.45999908447266
2023-07-17,129.58999633789062
2023-07-18,130.8300018310547
2023-07-19,129.57000732421875
2023-07-20,123.37999725341797
2023-07-21,124.30000305175781
2023-07-24,123.08000183105469
2023-07-25,124.80999755859375
2023-07-26,122.62000274658203
2023-07-27,121.06999969482422
2023-07-28,125.0
2023-07-31,129.00999450683594
2023-08-01,133.6300048828125
2023-08-02,127.26000213623047
2023-08-03,138.3000030517578
2023-08-04,136.85000610351562
2023-08-07,138.8000030517578
2023-08-08,135.63999938964844
2023-08-09,136.80999755859375
2023-08-10,139.14999389648438
2023-08-11,133.0
2023-08-14,132.16000366210938
2023-08-15,127.73999786376953
2023-08-16,124.25
2023-08-17,122.9000015258789
2023-08-18,123.61000061035156
2023-08-21,126.25
2023-08-22,127.55000305175781
2023-08-23,131.0800018310547
2023-08-24,125.37999725341797
2023-08-25,125.18000030517578
2023-08-28,127.80000305175781
2023-08-29,131.72000122070312
2023-08-30,132.02999877929688
2023-08-31,132.69000244140625
2023-09-01,130.58999633789062
2023-09-05,130.50999450683594
2023-09-06,126.44999694824219
2023-09-07,117.66999816894531
2023-09-08,113.04000091552734
2023-09-11,110.37999725341797
2023-09-12,111.44999694824219
2023-09-13,110.58999633789062
2023-09-14,113.97000122070312
2023-09-15,115.37999725341797
2023-09-18,114.66000366210938
2023-09-19,113.26000213623047
2023-09-20,110.29000091552734
2023-09-21,106.55000305175781
2023-09-22,106.87999725341797
2023-09-25,105.54000091552734
2023-09-26,106.05999755859375
2023-09-27,108.22000122070312
2023-09-28,112.80000305175781
2023-09-29,114.25
2023-10-02,114.9800033569336
2023-10-03,108.91000366210938
2023-10-04,114.0199966430664
2023-10-05,112.31999969482422
2023-10-06,115.0999984741211
2023-10-09,114.41999816894531
2023-10-10,117.68000030517578
2023-10-11,119.94999694824219
2023-10-12,119.6500015258789
2023-10-13,113.05000305175781
2023-10-16,116.30000305175781
2023-10-17,115.36000061035156
2023-10-18,112.79000091552734
2023-10-19,111.81999969482422
2023-10-20,107.20999908447266
2023-10-23,104.94999694824219
2023-10-24,107.69000244140625
2023-10-25,102.27999877929688
2023-10-26,102.0
2023-10-27,98.94999694824219
2023-10-30,96.47000122070312
2023-10-31,99.80000305175781
2023-11-01,96.75
2023-11-02,108.31999969482422
2023-11-03,112.11000061035156
2023-11-06,108.62999725341797
2023-11-07,105.91999816894531
2023-11-08,108.27999877929688
2023-11-09,106.7300033569336
2023-11-10,108.0
2023-11-13,106.97000122070312
2023-11-14,115.47000122070312
2023-11-15,117.04000091552734
2023-11-16,114.80000305175781
2023-11-17,113.66999816894531
2023-11-20,118.80999755859375
2023-11-21,115.18000030517578
2023-11-22,115.47000122070312
2023-11-24,114.7300033569336
2023-11-27,114.12999725341797
2023-11-28,111.5
2023-11-29,112.91999816894531
2023-11-30,110.5999984741211
2023-12-01,110.62000274658203
2023-12-04,108.45999908447266
2023-12-05,102.06999969482422
2023-12-06,102.0
2023-12-07,104.5
2023-12-08,114.80999755859375
2023-12-11,112.19999694824219
2023-12-12,112.70999908447266
2023-12-13,117.20999908447266
2023-12-14,126.61000061035156
2023-12-15,129.4199981689453
2023-12-18,127.58999633789062
2023-12-19,124.58000183105469
2023-12-20,120.73999786376953
2023-12-21,125.69999694824219
2023-12-22,126.66999816894531
2023-12-26,128.80999755859375
2023-12-27,128.00999450683594
2023-12-28,126.16999816894531
2023-12-29,122.08000183105469
2024-01-02,117.44000244140625
2024-01-03,116.80000305175781
2024-01-04,111.55999755859375
2024-01-05,113.2300033569336
2024-01-08,114.72000122070312
2024-01-09,117.27999877929688
2024-01-10,116.47000122070312
2024-01-11,116.4800033569336
2024-01-12,116.33999633789062
2024-01-16,117.55000305175781
2024-01-17,114.9000015258789
2024-01-18,117.58000183105469
2024-01-19,121.25
2024-01-22,124.0
2024-01-23,125.16999816894531
2024-01-24,123.01000213623047
2024-01-25,121.12999725341797
2024-01-26,116.52999877929688
2024-01-29,119.12000274658203
2024-01-30,110.0
2024-01-31,106.56999969482422
2024-02-01,106.83000183105469
2024-02-02,105.80999755859375
2024-02-05,107.66999816894531
2024-02-06,107.58999633789062
2024-02-07,109.11000061035156
2024-02-08,116.37000274658203
2024-02-09,124.95999908447266
2024-02-12,125.8499984741211
2024-02-13,120.61000061035156
2024-02-14,115.54000091552734
2024-02-15,107.5999984741211
2024-02-16,103.5199966430664
2024-02-20,104.94000244140625
2024-02-21,100.43000030517578
2024-02-22,98.4000015258789
2024-02-23,97.0
2024-02-26,95.95999908447266
2024-02-27,93.4000015258789
2024-02-28,93.1500015258789
2024-02-29,92.5
2024-03-01,94.0
2024-03-04,94.63999938964844
2024-03-05,91.19000244140625
2024-03-06,92.91000366210938
2024-03-07,96.23999786376953
2024-03-08,96.41999816894531
2024-03-11,94.43000030517578
2024-03-12,93.86000061035156
2024-03-13,90.7300033569336
2024-03-14,87.18000030517578
2024-03-15,84.12999725341797
2024-03-18,85.12000274658203
2024-03-19,85.55000305175781
2024-03-20,88.30000305175781
2024-03-21,95.77999877929688
2024-03-22,93.80000305175781
2024-03-25,93.20999908447266
2024-03-26,89.80999755859375
2024-03-27,91.08999633789062
2024-03-28,93.2300033569336
2024-04-01,94.94000244140625
2024-04-02,90.19000244140625
2024-04-03,88.80000305175781
2024-04-04,87.25
2024-04-05,83.5199966430664
2024-04-08,84.7699966430664
2024-04-09,86.0199966430664
2024-04-10,82.0999984741211
2024-04-11,87.83999633789062
2024-04-12,81.62999725341797
2024-04-15,78.51000213623047
2024-04-16,78.68000030517578
2024-04-17,77.12999725341797
2024-04-18,74.47000122070312
2024-04-19,73.44000244140625
2024-04-22,73.70999908447266
2024-04-23,74.55999755859375
2024-04-24,76.22000122070312
2024-04-25,83.06999969482422
2024-04-26,88.79000091552734
2024-04-29,90.36000061035156
2024-04-30,89.12000274658203
2024-05-01,87.27999877929688
2024-05-02,90.2699966430664
2024-05-03,92.25
2024-05-06,96.63999938964844
2024-05-07,97.0
2024-05-08,96.91999816894531
2024-05-09,124.33999633789062
2024-05-10,123.1500015258789
2024-05-13,124.01000213623047
2024-05-14,127.12000274658203
2024-05-15,129.52999877929688
2024-05-16,128.07000732421875
2024-05-17,127.54000091552734
2024-05-20,130.8699951171875
2024-05-21,126.0199966430664
2024-05-22,123.87999725341797
2024-05-23,119.93000030517578
2024-05-24,125.18000030517578
2024-05-28,129.4499969482422
2024-05-29,125.66000366210938
2024-05-30,126.23999786376953
2024-05-31,121.81999969482422
2024-06-03,120.69999694824219
2024-06-04,116.5199966430664
2024-06-05,123.86000061035156
2024-06-06,123.30999755859375
2024-06-07,118.88999938964844
2024-06-10,121.30000305175781
2024-06-11,123.91000366210938
2024-06-12,129.27999877929688
2024-06-13,126.83999633789062
2024-06-14,123.33000183105469
2024-06-17,124.5
2024-06-18,120.12999725341797
2024-06-20,119.69999694824219
2024-06-21,118.5999984741211
2024-06-24,115.83999633789062
2024-06-25,122.69999694824219
2024-06-26,121.69000244140625
2024-06-27,123.25
2024-06-28,124.37999725341797
2024-07-01,122.52999877929688
2024-07-02,128.24000549316406
2024-07-03,128.42999267578125
2024-07-05,134.00999450683594
2024-07-08,142.4199981689453
2024-07-09,147.60000610351562
2024-07-10,152.99000549316406
2024-07-11,155.14999389648438
2024-07-12,153.39999389648438
2024-07-15,155.22000122070312
2024-07-16,163.19000244140625
2024-07-17,157.1199951171875
2024-07-18,149.97999572753906
2024-07-19,145.19000244140625
2024-07-22,154.1699981689453
2024-07-23,155.57000732421875
2024-07-24,147.77999877929688
2024-07-25,143.74000549316406
2024-07-26,148.02999877929688
2024-07-29,144.17999267578125
2024-07-30,132.16000366210938
2024-07-31,141.9499969482422
2024-08-01,126.69999694824219
2024-08-02,113.5199966430664
2024-08-05,112.0999984741211
2024-08-06,113.48999786376953
2024-08-07,112.66000366210938
2024-08-08,124.58000183105469
2024-08-09,126.69999694824219
2024-08-12,128.47000122070312
2024-08-13,130.02000427246094
2024-08-14,128.50999450683594
2024-08-15,139.86000061035156
2024-08-16,139.82000732421875
2024-08-19,142.17999267578125
2024-08-20,139.25999450683594
2024-08-21,142.4199981689453
2024-08-22,137.08999633789062
2024-08-23,144.75
2024-08-26,144.52000427246094
2024-08-27,143.02999877929688
2024-08-28,138.49000549316406
2024-08-29,146.92999267578125
2024-08-30,144.66000366210938
2024-09-03,134.16000366210938
2024-09-04,135.61000061035156
2024-09-05,134.3300018310547
2024-09-06,130.5399932861328
2024-09-09,133.52999877929688
2024-09-10,132.7100067138672
2024-09-11,142.36000061035156
2024-09-12,141.50999450683594
2024-09-13,146.49000549316406
2024-09-16,148.22999572753906
2024-09-17,153.47000122070312
2024-09-18,156.8699951171875
2024-09-19,167.91000366210938
2024-09-20,163.57000732421875
2024-09-23,163.30999755859375
2024-09-24,164.86000061035156
2024-09-25,167.58999633789062
2024-09-26,175.52000427246094
2024-09-27,176.02999877929688
2024-09-30,171.50999450683594
2024-10-01,168.25
2024-10-02,169.6199951171875
2024-10-03,176.88999938964844
2024-10-04,179.38999938964844
2024-10-07,179.67999267578125
2024-10-08,181.36000061035156
2024-10-09,181.5500030517578
2024-10-10,181.0
2024-10-11,185.0
2024-10-14,185.13999938964844
2024-10-15,175.16000366210938
2024-10-16,172.33999633789062
2024-10-17,173.0
2024-10-18,174.97000122070312
2024-10-21,184.14999389648438
2024-10-22,185.3300018310547
2024-10-23,180.30999755859375
2024-10-24,181.14999389648438
2024-10-25,178.92999267578125
2024-10-28,181.86000061035156
2024-10-29,186.80999755859375
2024-10-30,182.19000244140625
2024-10-31,169.00999450683594
2024-11-01,170.60000610351562
2024-11-04,171.80999755859375
2024-11-05,177.16000366210938
2024-11-06,189.52000427246094
2024-11-07,225.50999450683594
2024-11-08,225.4499969482422
2024-11-11,215.25999450683594
2024-11-12,206.77999877929688
2024-11-13,202.32000732421875
2024-11-14,203.5
2024-11-15,193.5800018310547
2024-11-18,199.92999267578125
2024-11-19,208.49000549316406
2024-11-20,208.6699981689453
2024-11-21,210.5
