Date,NCNO
2023-01-09,26.510000228881836
2023-01-10,26.5
2023-01-11,26.959999084472656
2023-01-12,27.5
2023-01-13,27.440000534057617
2023-01-17,28.200000762939453
2023-01-18,28.079999923706055
2023-01-19,26.520000457763672
2023-01-20,27.270000457763672
2023-01-23,26.549999237060547
2023-01-24,25.209999084472656
2023-01-25,26.040000915527344
2023-01-26,27.030000686645508
2023-01-27,28.59000015258789
2023-01-30,28.520000457763672
2023-01-31,28.600000381469727
2023-02-01,29.969999313354492
2023-02-02,31.040000915527344
2023-02-03,30.5
2023-02-06,29.020000457763672
2023-02-07,29.579999923706055
2023-02-08,29.93000030517578
2023-02-09,29.15999984741211
2023-02-10,28.184999465942383
2023-02-13,28.56999969482422
2023-02-14,29.329999923706055
2023-02-15,30.530000686645508
2023-02-16,29.200000762939453
2023-02-17,28.600000381469727
2023-02-21,27.719999313354492
2023-02-22,28.459999084472656
2023-02-23,28.15999984741211
2023-02-24,27.549999237060547
2023-02-27,26.920000076293945
2023-02-28,27.25
2023-03-01,26.549999237060547
2023-03-02,26.43000030517578
2023-03-03,27.290000915527344
2023-03-06,26.8700008392334
2023-03-07,26.420000076293945
2023-03-08,26.399999618530273
2023-03-09,24.68000030517578
2023-03-10,23.110000610351562
2023-03-13,21.290000915527344
2023-03-14,21.920000076293945
2023-03-15,22.15999984741211
2023-03-16,23.639999389648438
2023-03-17,22.739999771118164
2023-03-20,22.399999618530273
2023-03-21,23.5
2023-03-22,22.350000381469727
2023-03-23,22.100000381469727
2023-03-24,21.969999313354492
2023-03-27,22.350000381469727
2023-03-28,22.360000610351562
2023-03-29,22.899999618530273
2023-03-30,23.260000228881836
2023-03-31,24.780000686645508
2023-04-03,24.440000534057617
2023-04-04,24.110000610351562
2023-04-05,24.06999969482422
2023-04-06,24.25
2023-04-10,23.850000381469727
2023-04-11,24.040000915527344
2023-04-12,24.260000228881836
2023-04-13,24.75
2023-04-14,25.010000228881836
2023-04-17,25.149999618530273
2023-04-18,25.299999237060547
2023-04-19,25.0
2023-04-20,25.100000381469727
2023-04-21,25.899999618530273
2023-04-24,25.100000381469727
2023-04-25,23.280000686645508
2023-04-26,24.309999465942383
2023-04-27,24.950000762939453
2023-04-28,24.729999542236328
2023-05-01,24.5
2023-05-02,21.815000534057617
2023-05-03,22.579999923706055
2023-05-04,21.600000381469727
2023-05-05,22.280000686645508
2023-05-08,22.510000228881836
2023-05-09,22.049999237060547
2023-05-10,23.040000915527344
2023-05-11,23.079999923706055
2023-05-12,22.639999389648438
2023-05-15,23.760000228881836
2023-05-16,23.549999237060547
2023-05-17,24.469999313354492
2023-05-18,25.68000030517578
2023-05-19,25.530000686645508
2023-05-22,27.440000534057617
2023-05-23,27.56999969482422
2023-05-24,27.43000030517578
2023-05-25,27.239999771118164
2023-05-26,27.420000076293945
2023-05-30,27.56999969482422
2023-05-31,27.489999771118164
2023-06-01,24.649999618530273
2023-06-02,25.0
2023-06-05,24.0
2023-06-06,24.15999984741211
2023-06-07,24.329999923706055
2023-06-08,24.450000762939453
2023-06-09,24.0
2023-06-12,24.770000457763672
2023-06-13,24.290000915527344
2023-06-14,24.020000457763672
2023-06-15,25.459999084472656
2023-06-16,31.690000534057617
2023-06-20,29.979999542236328
2023-06-21,29.459999084472656
2023-06-22,29.559999465942383
2023-06-23,30.010000228881836
2023-06-26,29.43000030517578
2023-06-27,29.889999389648438
2023-06-28,29.979999542236328
2023-06-29,30.229999542236328
2023-06-30,30.1200008392334
2023-07-03,30.049999237060547
2023-07-05,30.600000381469727
2023-07-06,29.84000015258789
2023-07-07,30.34000015258789
2023-07-10,30.3700008392334
2023-07-11,30.860000610351562
2023-07-12,31.3799991607666
2023-07-13,31.709999084472656
2023-07-14,31.030000686645508
2023-07-17,31.56999969482422
2023-07-18,31.6200008392334
2023-07-19,31.06999969482422
2023-07-20,30.559999465942383
2023-07-21,30.90999984741211
2023-07-24,31.59000015258789
2023-07-25,31.700000762939453
2023-07-26,31.8799991607666
2023-07-27,30.899999618530273
2023-07-28,32.150001525878906
2023-07-31,32.349998474121094
2023-08-01,32.189998626708984
2023-08-02,30.59000015258789
2023-08-03,30.020000457763672
2023-08-04,29.65999984741211
2023-08-07,30.18000030517578
2023-08-08,29.889999389648438
2023-08-09,29.59000015258789
2023-08-10,29.290000915527344
2023-08-11,29.309999465942383
2023-08-14,29.34000015258789
2023-08-15,28.90999984741211
2023-08-16,28.969999313354492
2023-08-17,29.270000457763672
2023-08-18,29.5
2023-08-21,28.940000534057617
2023-08-22,29.34000015258789
2023-08-23,29.81999969482422
2023-08-24,28.850000381469727
2023-08-25,28.690000534057617
2023-08-28,28.940000534057617
2023-08-29,29.479999542236328
2023-08-30,32.349998474121094
2023-08-31,32.869998931884766
2023-09-01,33.0
2023-09-05,32.38999938964844
2023-09-06,32.400001525878906
2023-09-07,32.349998474121094
2023-09-08,31.989999771118164
2023-09-11,31.510000228881836
2023-09-12,31.079999923706055
2023-09-13,31.030000686645508
2023-09-14,32.04999923706055
2023-09-15,32.970001220703125
2023-09-18,33.40999984741211
2023-09-19,33.09000015258789
2023-09-20,32.06999969482422
2023-09-21,32.0099983215332
2023-09-22,31.600000381469727
2023-09-25,31.100000381469727
2023-09-26,28.950000762939453
2023-09-27,29.25
2023-09-28,31.6200008392334
2023-09-29,31.799999237060547
2023-10-02,31.239999771118164
2023-10-03,29.8700008392334
2023-10-04,29.84000015258789
2023-10-05,29.8799991607666
2023-10-06,30.219999313354492
2023-10-09,29.81999969482422
2023-10-10,29.700000762939453
2023-10-11,29.260000228881836
2023-10-12,28.799999237060547
2023-10-13,28.0
2023-10-16,29.290000915527344
2023-10-17,29.719999313354492
2023-10-18,28.940000534057617
2023-10-19,28.489999771118164
2023-10-20,27.600000381469727
2023-10-23,27.600000381469727
2023-10-24,28.53499984741211
2023-10-25,28.299999237060547
2023-10-26,28.549999237060547
2023-10-27,28.0
2023-10-30,27.579999923706055
2023-10-31,28.100000381469727
2023-11-01,27.719999313354492
2023-11-02,28.860000610351562
2023-11-03,29.56999969482422
2023-11-06,29.040000915527344
2023-11-07,29.719999313354492
2023-11-08,29.989999771118164
2023-11-09,28.329999923706055
2023-11-10,28.34000015258789
2023-11-13,27.93000030517578
2023-11-14,28.950000762939453
2023-11-15,30.0
2023-11-16,29.56999969482422
2023-11-17,30.209999084472656
2023-11-20,30.299999237060547
2023-11-21,29.34000015258789
2023-11-22,29.329999923706055
2023-11-24,29.969999313354492
2023-11-27,30.209999084472656
2023-11-28,29.729999542236328
2023-11-29,29.979999542236328
2023-11-30,27.6299991607666
2023-12-01,28.360000610351562
2023-12-04,29.260000228881836
2023-12-05,29.299999237060547
2023-12-06,29.579999923706055
2023-12-07,29.239999771118164
2023-12-08,29.389999389648438
2023-12-11,29.530000686645508
2023-12-12,29.079999923706055
2023-12-13,30.200000762939453
2023-12-14,30.969999313354492
2023-12-15,31.469999313354492
2023-12-18,31.520000457763672
2023-12-19,32.0099983215332
2023-12-20,31.639999389648438
2023-12-21,32.720001220703125
2023-12-22,33.439998626708984
2023-12-26,33.40999984741211
2023-12-27,33.77000045776367
2023-12-28,34.17499923706055
2023-12-29,33.630001068115234
2024-01-02,34.66999816894531
2024-01-03,33.0
2024-01-04,33.36000061035156
2024-01-05,33.619998931884766
2024-01-08,34.59000015258789
2024-01-09,35.29999923706055
2024-01-10,35.310001373291016
2024-01-11,35.04999923706055
2024-01-12,35.08000183105469
2024-01-16,34.540000915527344
2024-01-17,34.29999923706055
2024-01-18,32.36000061035156
2024-01-19,32.040000915527344
2024-01-22,32.70000076293945
2024-01-23,32.97999954223633
2024-01-24,32.150001525878906
2024-01-25,31.489999771118164
2024-01-26,31.520000457763672
2024-01-29,32.75
2024-01-30,32.61000061035156
2024-01-31,31.479999542236328
2024-02-01,31.030000686645508
2024-02-02,31.290000915527344
2024-02-05,30.6200008392334
2024-02-06,31.200000762939453
2024-02-07,30.700000762939453
2024-02-08,31.18000030517578
2024-02-09,31.989999771118164
2024-02-12,31.959999084472656
2024-02-13,30.450000762939453
2024-02-14,30.93000030517578
2024-02-15,30.450000762939453
2024-02-16,29.950000762939453
2024-02-20,29.969999313354492
2024-02-21,29.625
2024-02-22,29.920000076293945
2024-02-23,29.81999969482422
2024-02-26,29.860000610351562
2024-02-27,30.100000381469727
2024-02-28,29.739999771118164
2024-02-29,29.84000015258789
2024-03-01,30.030000686645508
2024-03-04,30.030000686645508
2024-03-05,28.420000076293945
2024-03-06,28.399999618530273
2024-03-07,28.84000015258789
2024-03-08,29.309999465942383
2024-03-11,29.350000381469727
2024-03-12,29.850000381469727
2024-03-13,30.459999084472656
2024-03-14,29.84000015258789
2024-03-15,29.56999969482422
2024-03-18,29.889999389648438
2024-03-19,30.200000762939453
2024-03-20,30.299999237060547
2024-03-21,30.389999389648438
2024-03-22,30.549999237060547
2024-03-25,30.43000030517578
2024-03-26,30.18000030517578
2024-03-27,35.900001525878906
2024-03-28,37.380001068115234
2024-04-01,35.349998474121094
2024-04-02,34.72999954223633
2024-04-03,35.099998474121094
2024-04-04,34.11000061035156
2024-04-05,34.209999084472656
2024-04-08,34.68000030517578
2024-04-09,35.130001068115234
2024-04-10,33.36000061035156
2024-04-11,33.369998931884766
2024-04-12,32.16999816894531
2024-04-15,31.040000915527344
2024-04-16,29.940000534057617
2024-04-17,29.68000030517578
2024-04-18,29.75
2024-04-19,29.40999984741211
2024-04-22,29.639999389648438
2024-04-23,30.15999984741211
2024-04-24,30.170000076293945
2024-04-25,29.780000686645508
2024-04-26,29.510000228881836
2024-04-29,29.440000534057617
2024-04-30,29.15999984741211
2024-05-01,30.020000457763672
2024-05-02,30.709999084472656
2024-05-03,30.200000762939453
2024-05-06,30.8700008392334
2024-05-07,31.34000015258789
2024-05-08,30.889999389648438
2024-05-09,30.809999465942383
2024-05-10,31.110000610351562
2024-05-13,30.670000076293945
2024-05-14,31.1200008392334
2024-05-15,32.150001525878906
2024-05-16,31.8700008392334
2024-05-17,31.989999771118164
2024-05-20,31.739999771118164
2024-05-21,31.700000762939453
2024-05-22,31.56999969482422
2024-05-23,30.889999389648438
2024-05-24,30.65999984741211
2024-05-28,30.510000228881836
2024-05-29,30.149999618530273
2024-05-30,30.110000610351562
2024-05-31,30.530000686645508
2024-06-03,30.350000381469727
2024-06-04,30.170000076293945
2024-06-05,29.6200008392334
2024-06-06,29.860000610351562
2024-06-07,30.0
2024-06-10,30.209999084472656
2024-06-11,30.420000076293945
2024-06-12,31.260000228881836
2024-06-13,31.3799991607666
2024-06-14,31.690000534057617
2024-06-17,31.34000015258789
2024-06-18,31.489999771118164
2024-06-20,31.299999237060547
2024-06-21,31.690000534057617
2024-06-24,31.520000457763672
2024-06-25,31.5
2024-06-26,31.469999313354492
2024-06-27,31.360000610351562
2024-06-28,31.450000762939453
2024-07-01,31.25
2024-07-02,31.479999542236328
2024-07-03,31.260000228881836
2024-07-05,31.5
2024-07-08,31.3799991607666
2024-07-09,31.1200008392334
2024-07-10,30.600000381469727
2024-07-11,31.75
2024-07-12,31.360000610351562
2024-07-15,31.325000762939453
2024-07-16,32.65999984741211
2024-07-17,32.95000076293945
2024-07-18,32.36000061035156
2024-07-19,31.979999542236328
2024-07-22,33.13999938964844
2024-07-23,33.29999923706055
2024-07-24,32.040000915527344
2024-07-25,32.31999969482422
2024-07-26,33.540000915527344
2024-07-29,33.06999969482422
2024-07-30,32.849998474121094
2024-07-31,32.7599983215332
2024-08-01,32.13999938964844
2024-08-02,31.450000762939453
2024-08-05,30.729999542236328
2024-08-06,30.989999771118164
2024-08-07,31.450000762939453
2024-08-08,32.099998474121094
2024-08-09,32.099998474121094
2024-08-12,31.549999237060547
2024-08-13,32.349998474121094
2024-08-14,33.099998474121094
2024-08-15,34.42499923706055
2024-08-16,34.2400016784668
2024-08-19,34.369998931884766
2024-08-20,34.290000915527344
2024-08-21,34.34000015258789
2024-08-22,34.25
2024-08-23,35.0
2024-08-26,34.650001525878906
2024-08-27,34.529998779296875
2024-08-28,29.739999771118164
2024-08-29,30.19499969482422
2024-08-30,29.959999084472656
2024-09-03,30.049999237060547
2024-09-04,30.190000534057617
2024-09-05,30.229999542236328
2024-09-06,30.049999237060547
2024-09-09,29.889999389648438
2024-09-10,29.0
2024-09-11,29.170000076293945
2024-09-12,29.100000381469727
2024-09-13,29.389999389648438
2024-09-16,29.690000534057617
2024-09-17,29.719999313354492
2024-09-18,29.8799991607666
2024-09-19,30.729999542236328
2024-09-20,30.440000534057617
2024-09-23,30.09000015258789
2024-09-24,30.610000610351562
2024-09-25,30.040000915527344
2024-09-26,30.8799991607666
2024-09-27,31.290000915527344
2024-09-30,31.59000015258789
2024-10-01,31.110000610351562
2024-10-02,31.010000228881836
2024-10-03,30.889999389648438
2024-10-04,30.969999313354492
2024-10-07,30.139999389648438
2024-10-08,31.09000015258789
2024-10-09,32.060001373291016
2024-10-10,33.459999084472656
2024-10-11,34.5099983215332
2024-10-14,35.06999969482422
2024-10-15,35.04999923706055
2024-10-16,36.060001373291016
2024-10-17,36.220001220703125
2024-10-18,36.58000183105469
2024-10-21,37.209999084472656
2024-10-22,36.95000076293945
2024-10-23,37.54999923706055
2024-10-24,38.25
2024-10-25,37.83000183105469
2024-10-28,38.189998626708984
2024-10-29,38.41999816894531
2024-10-30,38.380001068115234
2024-10-31,37.29999923706055
2024-11-01,37.33000183105469
2024-11-04,36.81999969482422
2024-11-05,37.54999923706055
2024-11-06,40.150001525878906
2024-11-07,41.9900016784668
2024-11-08,42.529998779296875
2024-11-11,42.63999938964844
2024-11-12,42.33000183105469
2024-11-13,41.4900016784668
2024-11-14,40.709999084472656
2024-11-15,40.220001220703125
2024-11-18,40.0
2024-11-19,40.04999923706055
2024-11-20,40.08000183105469
2024-11-21,40.45000076293945
