Date,BRKR
2023-01-05,71.06999969482422
2023-01-06,67.38999938964844
2023-01-09,65.48999786376953
2023-01-10,67.83999633789062
2023-01-11,68.19999694824219
2023-01-12,67.86000061035156
2023-01-13,68.51000213623047
2023-01-17,68.05000305175781
2023-01-18,67.62999725341797
2023-01-19,68.75
2023-01-20,70.6500015258789
2023-01-23,73.02999877929688
2023-01-24,71.19000244140625
2023-01-25,72.33999633789062
2023-01-26,71.88999938964844
2023-01-27,71.6500015258789
2023-01-30,69.80000305175781
2023-01-31,70.12000274658203
2023-02-01,71.36000061035156
2023-02-02,72.6500015258789
2023-02-03,72.5199966430664
2023-02-06,71.5
2023-02-07,72.19999694824219
2023-02-08,71.36000061035156
2023-02-09,72.30999755859375
2023-02-10,75.0999984741211
2023-02-13,75.77999877929688
2023-02-14,76.54000091552734
2023-02-15,74.93000030517578
2023-02-16,73.12999725341797
2023-02-17,73.7300033569336
2023-02-21,71.05999755859375
2023-02-22,71.25
2023-02-23,71.93000030517578
2023-02-24,69.4000015258789
2023-02-27,69.3499984741211
2023-02-28,68.91999816894531
2023-03-01,67.45999908447266
2023-03-02,73.62999725341797
2023-03-03,75.37999725341797
2023-03-06,75.02999877929688
2023-03-07,73.69999694824219
2023-03-08,73.9800033569336
2023-03-09,73.6500015258789
2023-03-10,72.0999984741211
2023-03-13,72.1500015258789
2023-03-14,74.87999725341797
2023-03-15,72.94999694824219
2023-03-16,73.44999694824219
2023-03-17,72.18000030517578
2023-03-20,72.73999786376953
2023-03-21,73.91999816894531
2023-03-22,74.19999694824219
2023-03-23,74.8499984741211
2023-03-24,75.7699966430664
2023-03-27,76.41000366210938
2023-03-28,76.22000122070312
2023-03-29,77.31999969482422
2023-03-30,77.69999694824219
2023-03-31,78.83999633789062
2023-04-03,78.04000091552734
2023-04-04,77.33999633789062
2023-04-05,78.44999694824219
2023-04-06,78.75
2023-04-10,79.16000366210938
2023-04-11,79.88999938964844
2023-04-12,81.31999969482422
2023-04-13,84.0199966430664
2023-04-14,83.66000366210938
2023-04-17,82.58999633789062
2023-04-18,81.69000244140625
2023-04-19,82.8499984741211
2023-04-20,82.06999969482422
2023-04-21,81.41000366210938
2023-04-24,81.19000244140625
2023-04-25,76.94000244140625
2023-04-26,77.48999786376953
2023-04-27,78.2699966430664
2023-04-28,79.12999725341797
2023-05-01,78.55000305175781
2023-05-02,78.26000213623047
2023-05-03,80.2300033569336
2023-05-04,81.58000183105469
2023-05-05,78.52999877929688
2023-05-08,77.1500015258789
2023-05-09,76.26000213623047
2023-05-10,75.80999755859375
2023-05-11,76.55999755859375
2023-05-12,73.75
2023-05-15,72.41000366210938
2023-05-16,73.48999786376953
2023-05-17,74.26000213623047
2023-05-18,74.52999877929688
2023-05-19,75.81999969482422
2023-05-22,75.13999938964844
2023-05-23,73.12000274658203
2023-05-24,71.0
2023-05-25,70.81999969482422
2023-05-26,71.5999984741211
2023-05-30,70.29000091552734
2023-05-31,69.0999984741211
2023-06-01,70.94000244140625
2023-06-02,71.38999938964844
2023-06-05,72.9800033569336
2023-06-06,73.87000274658203
2023-06-07,75.58000183105469
2023-06-08,74.05000305175781
2023-06-09,74.80000305175781
2023-06-12,76.43000030517578
2023-06-13,76.83999633789062
2023-06-14,74.87000274658203
2023-06-15,75.33999633789062
2023-06-16,75.4800033569336
2023-06-20,75.38999938964844
2023-06-21,73.80000305175781
2023-06-22,73.51000213623047
2023-06-23,72.83000183105469
2023-06-26,73.29000091552734
2023-06-27,73.13999938964844
2023-06-28,72.30000305175781
2023-06-29,73.0199966430664
2023-06-30,73.91999816894531
2023-07-03,72.7300033569336
2023-07-05,73.27999877929688
2023-07-06,73.37999725341797
2023-07-07,72.93000030517578
2023-07-10,74.20999908447266
2023-07-11,74.43000030517578
2023-07-12,75.0
2023-07-13,74.3499984741211
2023-07-14,74.08999633789062
2023-07-17,73.4800033569336
2023-07-18,73.7699966430664
2023-07-19,75.7699966430664
2023-07-20,75.72000122070312
2023-07-21,75.37000274658203
2023-07-24,71.62999725341797
2023-07-25,71.94999694824219
2023-07-26,70.79000091552734
2023-07-27,69.87000274658203
2023-07-28,69.1500015258789
2023-07-31,68.72000122070312
2023-08-01,70.16999816894531
2023-08-02,70.94999694824219
2023-08-03,67.5199966430664
2023-08-04,66.20999908447266
2023-08-07,66.75
2023-08-08,65.58000183105469
2023-08-09,65.68000030517578
2023-08-10,66.3499984741211
2023-08-11,66.95999908447266
2023-08-14,68.61000061035156
2023-08-15,67.73999786376953
2023-08-16,65.69999694824219
2023-08-17,62.709999084472656
2023-08-18,62.22999954223633
2023-08-21,62.31999969482422
2023-08-22,62.650001525878906
2023-08-23,62.5099983215332
2023-08-24,61.91999816894531
2023-08-25,62.869998931884766
2023-08-28,63.79999923706055
2023-08-29,66.12999725341797
2023-08-30,66.4000015258789
2023-08-31,65.5999984741211
2023-09-01,65.94000244140625
2023-09-05,63.95000076293945
2023-09-06,63.2400016784668
2023-09-07,63.02000045776367
2023-09-08,61.34000015258789
2023-09-11,62.25
2023-09-12,61.7599983215332
2023-09-13,64.45999908447266
2023-09-14,67.44999694824219
2023-09-15,66.43000030517578
2023-09-18,65.01000213623047
2023-09-19,65.31999969482422
2023-09-20,64.16000366210938
2023-09-21,62.18000030517578
2023-09-22,62.209999084472656
2023-09-25,62.86000061035156
2023-09-26,61.349998474121094
2023-09-27,62.27000045776367
2023-09-28,62.43000030517578
2023-09-29,62.29999923706055
2023-10-02,62.16999816894531
2023-10-03,61.099998474121094
2023-10-04,62.77000045776367
2023-10-05,62.290000915527344
2023-10-06,62.779998779296875
2023-10-09,63.189998626708984
2023-10-10,64.16999816894531
2023-10-11,63.9900016784668
2023-10-12,61.720001220703125
2023-10-13,61.970001220703125
2023-10-16,62.58000183105469
2023-10-17,62.66999816894531
2023-10-18,60.16999816894531
2023-10-19,59.650001525878906
2023-10-20,59.56999969482422
2023-10-23,59.63999938964844
2023-10-24,58.79999923706055
2023-10-25,57.529998779296875
2023-10-26,57.720001220703125
2023-10-27,57.36000061035156
2023-10-30,54.90999984741211
2023-10-31,57.0
2023-11-01,57.0099983215332
2023-11-02,56.40999984741211
2023-11-03,58.81999969482422
2023-11-06,56.150001525878906
2023-11-07,58.2599983215332
2023-11-08,57.720001220703125
2023-11-09,57.2400016784668
2023-11-10,57.810001373291016
2023-11-13,57.68000030517578
2023-11-14,61.650001525878906
2023-11-15,61.9900016784668
2023-11-16,61.470001220703125
2023-11-17,61.279998779296875
2023-11-20,61.279998779296875
2023-11-21,64.5999984741211
2023-11-22,65.05000305175781
2023-11-24,65.7699966430664
2023-11-27,64.5999984741211
2023-11-28,64.16000366210938
2023-11-29,65.1500015258789
2023-11-30,65.08999633789062
2023-12-01,66.05999755859375
2023-12-04,66.37000274658203
2023-12-05,65.80000305175781
2023-12-06,67.95999908447266
2023-12-07,68.80000305175781
2023-12-08,67.97000122070312
2023-12-11,69.23999786376953
2023-12-12,68.9000015258789
2023-12-13,72.45999908447266
2023-12-14,73.73999786376953
2023-12-15,73.36000061035156
2023-12-18,73.5199966430664
2023-12-19,74.63999938964844
2023-12-20,72.76000213623047
2023-12-21,73.94999694824219
2023-12-22,73.72000122070312
2023-12-26,73.58000183105469
2023-12-27,73.62999725341797
2023-12-28,73.80000305175781
2023-12-29,73.4800033569336
2024-01-02,72.30000305175781
2024-01-03,69.20999908447266
2024-01-04,70.37999725341797
2024-01-05,69.43000030517578
2024-01-08,72.54000091552734
2024-01-09,71.5999984741211
2024-01-10,71.86000061035156
2024-01-11,71.37999725341797
2024-01-12,71.23999786376953
2024-01-16,70.91999816894531
2024-01-17,69.69999694824219
2024-01-18,71.5
2024-01-19,71.94000244140625
2024-01-22,72.9000015258789
2024-01-23,71.93000030517578
2024-01-24,71.52999877929688
2024-01-25,71.66000366210938
2024-01-26,71.97000122070312
2024-01-29,73.13999938964844
2024-01-30,73.37999725341797
2024-01-31,71.51000213623047
2024-02-01,72.58000183105469
2024-02-02,72.16000366210938
2024-02-05,71.80999755859375
2024-02-06,73.87999725341797
2024-02-07,70.69999694824219
2024-02-08,70.94999694824219
2024-02-09,70.44999694824219
2024-02-12,70.5999984741211
2024-02-13,76.79000091552734
2024-02-14,80.05000305175781
2024-02-15,80.0999984741211
2024-02-16,81.81999969482422
2024-02-20,81.0999984741211
2024-02-21,81.91999816894531
2024-02-22,83.73999786376953
2024-02-23,84.66999816894531
2024-02-26,83.5999984741211
2024-02-27,83.69999694824219
2024-02-28,86.4800033569336
2024-02-29,86.54000091552734
2024-03-01,88.33000183105469
2024-03-04,90.05000305175781
2024-03-05,90.16999816894531
2024-03-06,90.52999877929688
2024-03-07,92.19000244140625
2024-03-08,91.16000366210938
2024-03-11,91.55999755859375
2024-03-12,92.72000122070312
2024-03-13,92.5999984741211
2024-03-14,91.83000183105469
2024-03-15,92.0999984741211
2024-03-18,92.0199966430664
2024-03-19,92.0
2024-03-20,92.97000122070312
2024-03-21,94.2699966430664
2024-03-22,93.9000015258789
2024-03-25,93.06999969482422
2024-03-26,92.4000015258789
2024-03-27,93.86000061035156
2024-03-28,93.94000244140625
2024-04-01,92.93000030517578
2024-04-02,90.91000366210938
2024-04-03,91.0
2024-04-04,89.7699966430664
2024-04-05,90.41999816894531
2024-04-08,90.2300033569336
2024-04-09,90.0199966430664
2024-04-10,88.52999877929688
2024-04-11,90.27999877929688
2024-04-12,87.58000183105469
2024-04-15,85.75
2024-04-16,83.88999938964844
2024-04-17,82.94000244140625
2024-04-18,78.55999755859375
2024-04-19,77.76000213623047
2024-04-22,78.05000305175781
2024-04-23,82.45999908447266
2024-04-24,82.19999694824219
2024-04-25,80.58999633789062
2024-04-26,80.97000122070312
2024-04-29,81.26000213623047
2024-04-30,78.01000213623047
2024-05-01,79.02999877929688
2024-05-02,70.08999633789062
2024-05-03,70.05000305175781
2024-05-06,72.5199966430664
2024-05-07,74.33000183105469
2024-05-08,73.69999694824219
2024-05-09,76.20999908447266
2024-05-10,75.70999908447266
2024-05-13,74.23999786376953
2024-05-14,75.66999816894531
2024-05-15,77.51000213623047
2024-05-16,75.81999969482422
2024-05-17,75.06999969482422
2024-05-20,76.47000122070312
2024-05-21,76.4000015258789
2024-05-22,78.29000091552734
2024-05-23,76.69999694824219
2024-05-24,77.25
2024-05-28,75.86000061035156
2024-05-29,72.55000305175781
2024-05-30,65.54000091552734
2024-05-31,65.51000213623047
2024-06-03,64.51000213623047
2024-06-04,63.68000030517578
2024-06-05,63.56999969482422
2024-06-06,64.94999694824219
2024-06-07,64.69999694824219
2024-06-10,64.94000244140625
2024-06-11,64.52999877929688
2024-06-12,66.20999908447266
2024-06-13,65.08999633789062
2024-06-14,64.52999877929688
2024-06-17,64.8499984741211
2024-06-18,66.79000091552734
2024-06-20,66.54000091552734
2024-06-21,66.0199966430664
2024-06-24,65.41999816894531
2024-06-25,64.93000030517578
2024-06-26,65.30000305175781
2024-06-27,64.19999694824219
2024-06-28,63.810001373291016
2024-07-01,62.33000183105469
2024-07-02,61.63999938964844
2024-07-03,61.83000183105469
2024-07-05,61.650001525878906
2024-07-08,62.20000076293945
2024-07-09,61.209999084472656
2024-07-10,61.25
2024-07-11,63.720001220703125
2024-07-12,64.75
2024-07-15,63.40999984741211
2024-07-16,66.25
2024-07-17,64.08999633789062
2024-07-18,62.52000045776367
2024-07-19,61.88999938964844
2024-07-22,63.060001373291016
2024-07-23,62.130001068115234
2024-07-24,64.08000183105469
2024-07-25,64.2300033569336
2024-07-26,66.80999755859375
2024-07-29,66.93000030517578
2024-07-30,67.94000244140625
2024-07-31,68.51000213623047
2024-08-01,68.33000183105469
2024-08-02,65.87999725341797
2024-08-05,63.540000915527344
2024-08-06,62.15999984741211
2024-08-07,60.29999923706055
2024-08-08,63.31999969482422
2024-08-09,62.0
2024-08-12,60.41999816894531
2024-08-13,61.369998931884766
2024-08-14,61.470001220703125
2024-08-15,63.22999954223633
2024-08-16,63.43000030517578
2024-08-19,65.08000183105469
2024-08-20,65.08000183105469
2024-08-21,65.05000305175781
2024-08-22,63.70000076293945
2024-08-23,64.19999694824219
2024-08-26,63.900001525878906
2024-08-27,63.95000076293945
2024-08-28,64.41000366210938
2024-08-29,67.58999633789062
2024-08-30,67.19000244140625
2024-09-03,65.72000122070312
2024-09-04,64.38999938964844
2024-09-05,65.3499984741211
2024-09-06,64.01000213623047
2024-09-09,63.369998931884766
2024-09-10,63.31999969482422
2024-09-11,63.9900016784668
2024-09-12,64.7300033569336
2024-09-13,65.66000366210938
2024-09-16,65.27999877929688
2024-09-17,65.02999877929688
2024-09-18,66.80000305175781
2024-09-19,68.26000213623047
2024-09-20,67.54000091552734
2024-09-23,67.16000366210938
2024-09-24,68.31999969482422
2024-09-25,67.25
2024-09-26,70.44000244140625
2024-09-27,70.66999816894531
2024-09-30,69.05999755859375
2024-10-01,66.76000213623047
2024-10-02,67.45999908447266
2024-10-03,65.80000305175781
2024-10-04,67.0
2024-10-07,65.94999694824219
2024-10-08,64.94000244140625
2024-10-09,64.68000030517578
2024-10-10,63.72999954223633
2024-10-11,64.54000091552734
2024-10-14,63.400001525878906
2024-10-15,63.11000061035156
2024-10-16,61.27000045776367
2024-10-17,60.4900016784668
2024-10-18,62.45000076293945
2024-10-21,61.77000045776367
2024-10-22,60.5
2024-10-23,59.68000030517578
2024-10-24,58.38999938964844
2024-10-25,57.900001525878906
2024-10-28,58.459999084472656
2024-10-29,58.04999923706055
2024-10-30,58.5099983215332
2024-10-31,56.61000061035156
2024-11-01,59.290000915527344
2024-11-04,59.349998474121094
2024-11-05,61.34000015258789
2024-11-06,58.97999954223633
2024-11-07,60.4900016784668
2024-11-08,57.72999954223633
2024-11-11,56.650001525878906
2024-11-12,56.02000045776367
2024-11-13,55.91999816894531
2024-11-14,54.4900016784668
2024-11-15,51.29999923706055
2024-11-18,49.40999984741211
2024-11-19,48.25
2024-11-20,53.369998931884766
2024-11-21,56.220001220703125
