Date,MDGL
2022-02-28,92.8499984741211
2022-03-01,98.05000305175781
2022-03-02,96.62000274658203
2022-03-03,93.18000030517578
2022-03-04,91.2300033569336
2022-03-07,93.43000030517578
2022-03-08,94.37999725341797
2022-03-09,98.56999969482422
2022-03-10,99.2699966430664
2022-03-11,95.58000183105469
2022-03-14,90.6500015258789
2022-03-15,90.0
2022-03-16,92.9800033569336
2022-03-17,98.13999938964844
2022-03-18,98.70999908447266
2022-03-21,94.75
2022-03-22,99.16000366210938
2022-03-23,94.79000091552734
2022-03-24,95.95999908447266
2022-03-25,94.68000030517578
2022-03-28,95.76000213623047
2022-03-29,101.88999938964844
2022-03-30,99.41999816894531
2022-03-31,98.12000274658203
2022-04-01,100.19999694824219
2022-04-04,97.83000183105469
2022-04-05,93.58000183105469
2022-04-06,95.30000305175781
2022-04-07,92.48999786376953
2022-04-08,89.87999725341797
2022-04-11,84.94999694824219
2022-04-12,82.41000366210938
2022-04-13,84.27999877929688
2022-04-14,79.47000122070312
2022-04-18,76.52999877929688
2022-04-19,77.31999969482422
2022-04-20,78.37999725341797
2022-04-21,74.55000305175781
2022-04-22,75.58999633789062
2022-04-25,78.72000122070312
2022-04-26,72.83000183105469
2022-04-27,70.93000030517578
2022-04-28,70.55000305175781
2022-04-29,70.0
2022-05-02,71.45999908447266
2022-05-03,69.19999694824219
2022-05-04,69.62999725341797
2022-05-05,66.5
2022-05-06,64.58999633789062
2022-05-09,58.040000915527344
2022-05-10,64.44000244140625
2022-05-11,60.0
2022-05-12,63.279998779296875
2022-05-13,65.7300033569336
2022-05-16,66.44999694824219
2022-05-17,69.66999816894531
2022-05-18,66.66999816894531
2022-05-19,67.87999725341797
2022-05-20,66.70999908447266
2022-05-23,66.19000244140625
2022-05-24,63.189998626708984
2022-05-25,66.13999938964844
2022-05-26,68.41000366210938
2022-05-27,68.69000244140625
2022-05-31,66.38999938964844
2022-06-01,66.05999755859375
2022-06-02,67.9000015258789
2022-06-03,71.63999938964844
2022-06-06,69.36000061035156
2022-06-07,73.25
2022-06-08,74.30000305175781
2022-06-09,76.47000122070312
2022-06-10,73.79000091552734
2022-06-13,68.83999633789062
2022-06-14,68.94999694824219
2022-06-15,67.9000015258789
2022-06-16,65.05999755859375
2022-06-17,70.30999755859375
2022-06-21,72.2699966430664
2022-06-22,77.30000305175781
2022-06-23,84.6500015258789
2022-06-24,83.45999908447266
2022-06-27,75.30000305175781
2022-06-28,71.83000183105469
2022-06-29,71.94000244140625
2022-06-30,71.58000183105469
2022-07-01,73.58999633789062
2022-07-05,78.55000305175781
2022-07-06,76.62000274658203
2022-07-07,77.3499984741211
2022-07-08,72.80000305175781
2022-07-11,67.08999633789062
2022-07-12,69.12999725341797
2022-07-13,71.33000183105469
2022-07-14,68.2300033569336
2022-07-15,69.19000244140625
2022-07-18,66.83999633789062
2022-07-19,69.80000305175781
2022-07-20,71.81999969482422
2022-07-21,69.5199966430664
2022-07-22,66.44000244140625
2022-07-25,66.0999984741211
2022-07-26,66.86000061035156
2022-07-27,66.7699966430664
2022-07-28,64.93000030517578
2022-07-29,62.81999969482422
2022-08-01,60.56999969482422
2022-08-02,61.43000030517578
2022-08-03,64.7300033569336
2022-08-04,71.83999633789062
2022-08-05,79.51000213623047
2022-08-08,76.5999984741211
2022-08-09,72.58999633789062
2022-08-10,73.75
2022-08-11,70.20999908447266
2022-08-12,73.33999633789062
2022-08-15,76.70999908447266
2022-08-16,77.02999877929688
2022-08-17,74.55000305175781
2022-08-18,73.20999908447266
2022-08-19,70.68000030517578
2022-08-22,70.20999908447266
2022-08-23,75.08000183105469
2022-08-24,77.52999877929688
2022-08-25,73.81999969482422
2022-08-26,70.05999755859375
2022-08-29,67.3499984741211
2022-08-30,65.94000244140625
2022-08-31,72.12000274658203
2022-09-01,73.69999694824219
2022-09-02,71.70999908447266
2022-09-06,66.41999816894531
2022-09-07,66.08000183105469
2022-09-08,66.25
2022-09-09,64.86000061035156
2022-09-12,71.2300033569336
2022-09-13,69.01000213623047
2022-09-14,69.11000061035156
2022-09-15,69.5999984741211
2022-09-16,69.30999755859375
2022-09-19,65.66000366210938
2022-09-20,65.13999938964844
2022-09-21,61.630001068115234
2022-09-22,62.4900016784668
2022-09-23,65.13999938964844
2022-09-26,63.02000045776367
2022-09-27,65.08000183105469
2022-09-28,68.6500015258789
2022-09-29,62.88999938964844
2022-09-30,64.98999786376953
2022-10-03,64.7699966430664
2022-10-04,68.41999816894531
2022-10-05,73.06999969482422
2022-10-06,75.08999633789062
2022-10-07,75.02999877929688
2022-10-10,69.79000091552734
2022-10-11,70.37999725341797
2022-10-12,69.30999755859375
2022-10-13,66.7699966430664
2022-10-14,64.69000244140625
2022-10-17,70.27999877929688
2022-10-18,73.18000030517578
2022-10-19,65.7699966430664
2022-10-20,65.27999877929688
2022-10-21,67.62999725341797
2022-10-24,69.73999786376953
2022-10-25,70.87999725341797
2022-10-26,71.33000183105469
2022-10-27,71.08999633789062
2022-10-28,73.45999908447266
2022-10-31,70.81999969482422
2022-11-01,73.91999816894531
2022-11-02,71.08999633789062
2022-11-03,66.58000183105469
2022-11-04,66.30999755859375
2022-11-07,64.66000366210938
2022-11-08,63.90999984741211
2022-11-09,63.77000045776367
2022-11-10,69.31999969482422
2022-11-11,73.30999755859375
2022-11-14,71.44999694824219
2022-11-15,70.5199966430664
2022-11-16,70.19999694824219
2022-11-17,69.80999755859375
2022-11-18,72.80000305175781
2022-11-21,66.58000183105469
2022-11-22,66.5
2022-11-23,66.08000183105469
2022-11-25,67.1500015258789
2022-11-28,65.33999633789062
2022-11-29,68.80999755859375
2022-11-30,70.11000061035156
2022-12-01,73.12000274658203
2022-12-02,80.16000366210938
2022-12-05,72.87000274658203
2022-12-06,66.30999755859375
2022-12-07,67.36000061035156
2022-12-08,65.23999786376953
2022-12-09,66.91000366210938
2022-12-12,63.560001373291016
2022-12-13,62.5099983215332
2022-12-14,58.38999938964844
2022-12-15,62.900001525878906
2022-12-16,63.79999923706055
2022-12-19,234.8300018310547
2022-12-20,250.0
2022-12-21,289.42999267578125
2022-12-22,287.0799865722656
2022-12-23,273.55999755859375
2022-12-27,260.82000732421875
2022-12-28,270.8500061035156
2022-12-29,296.5400085449219
2022-12-30,290.25
2023-01-03,285.4200134277344
2023-01-04,274.4800109863281
2023-01-05,271.7099914550781
2023-01-06,281.1199951171875
2023-01-09,285.79998779296875
2023-01-10,298.4599914550781
2023-01-11,291.010009765625
2023-01-12,300.8399963378906
2023-01-13,299.9800109863281
2023-01-17,295.32000732421875
2023-01-18,300.7300109863281
2023-01-19,299.45001220703125
2023-01-20,306.75
2023-01-23,304.94000244140625
2023-01-24,306.0
2023-01-25,304.6199951171875
2023-01-26,300.6400146484375
2023-01-27,289.5
2023-01-30,281.2300109863281
2023-01-31,288.25
2023-02-01,289.07000732421875
2023-02-02,286.2200012207031
2023-02-03,279.7900085449219
2023-02-06,276.4800109863281
2023-02-07,275.0
2023-02-08,259.9200134277344
2023-02-09,258.6600036621094
2023-02-10,257.4800109863281
2023-02-13,255.36000061035156
2023-02-14,268.20001220703125
2023-02-15,282.260009765625
2023-02-16,295.0400085449219
2023-02-17,303.3900146484375
2023-02-21,288.760009765625
2023-02-22,291.8399963378906
2023-02-23,307.0799865722656
2023-02-24,276.20001220703125
2023-02-27,271.6199951171875
2023-02-28,271.010009765625
2023-03-01,279.19000244140625
2023-03-02,272.7900085449219
2023-03-03,272.29998779296875
2023-03-06,270.92999267578125
2023-03-07,266.69000244140625
2023-03-08,260.70001220703125
2023-03-09,255.39999389648438
2023-03-10,241.63999938964844
2023-03-13,240.80999755859375
2023-03-14,244.5800018310547
2023-03-15,238.80999755859375
2023-03-16,245.8800048828125
2023-03-17,250.61000061035156
2023-03-20,255.92999267578125
2023-03-21,245.63999938964844
2023-03-22,231.05999755859375
2023-03-23,231.9600067138672
2023-03-24,234.6699981689453
2023-03-27,238.3300018310547
2023-03-28,240.8000030517578
2023-03-29,238.2899932861328
2023-03-30,234.7100067138672
2023-03-31,242.25999450683594
2023-04-03,248.8699951171875
2023-04-04,240.5800018310547
2023-04-05,236.74000549316406
2023-04-06,247.5800018310547
2023-04-10,245.3300018310547
2023-04-11,234.0800018310547
2023-04-12,241.52999877929688
2023-04-13,239.72000122070312
2023-04-14,239.7899932861328
2023-04-17,256.54998779296875
2023-04-18,289.32000732421875
2023-04-19,293.19000244140625
2023-04-20,287.510009765625
2023-04-21,303.489990234375
2023-04-24,305.8800048828125
2023-04-25,295.7699890136719
2023-04-26,307.2799987792969
2023-04-27,304.7900085449219
2023-04-28,312.0
2023-05-01,309.3800048828125
2023-05-02,303.0
2023-05-03,304.7799987792969
2023-05-04,308.5899963378906
2023-05-05,306.3699951171875
2023-05-08,308.8699951171875
2023-05-09,299.6499938964844
2023-05-10,292.1499938964844
2023-05-11,288.1199951171875
2023-05-12,292.9200134277344
2023-05-15,290.2900085449219
2023-05-16,292.2099914550781
2023-05-17,277.8999938964844
2023-05-18,276.489990234375
2023-05-19,276.6099853515625
2023-05-22,285.489990234375
2023-05-23,282.1600036621094
2023-05-24,292.2799987792969
2023-05-25,281.5899963378906
2023-05-26,284.8800048828125
2023-05-30,280.0199890136719
2023-05-31,278.4100036621094
2023-06-01,269.0400085449219
2023-06-02,259.94000244140625
2023-06-05,266.5299987792969
2023-06-06,273.8299865722656
2023-06-07,276.4800109863281
2023-06-08,269.20001220703125
2023-06-09,265.5299987792969
2023-06-12,265.739990234375
2023-06-13,268.4200134277344
2023-06-14,256.7099914550781
2023-06-15,255.52999877929688
2023-06-16,244.08999633789062
2023-06-20,245.47000122070312
2023-06-21,240.88999938964844
2023-06-22,243.39999389648438
2023-06-23,237.6699981689453
2023-06-26,235.22000122070312
2023-06-27,203.8800048828125
2023-06-28,221.67999267578125
2023-06-29,220.2100067138672
2023-06-30,231.0
2023-07-03,225.77999877929688
2023-07-05,221.08999633789062
2023-07-06,220.52999877929688
2023-07-07,219.1300048828125
2023-07-10,220.08999633789062
2023-07-11,221.1199951171875
2023-07-12,220.47999572753906
2023-07-13,224.5500030517578
2023-07-14,225.77000427246094
2023-07-17,223.02999877929688
2023-07-18,219.32000732421875
2023-07-19,216.75999450683594
2023-07-20,213.17999267578125
2023-07-21,215.75
2023-07-24,205.67999267578125
2023-07-25,210.6300048828125
2023-07-26,201.33999633789062
2023-07-27,199.9199981689453
2023-07-28,205.50999450683594
2023-07-31,205.3000030517578
2023-08-01,202.32000732421875
2023-08-02,198.47000122070312
2023-08-03,193.27000427246094
2023-08-04,194.47999572753906
2023-08-07,179.49000549316406
2023-08-08,169.05999755859375
2023-08-09,168.72999572753906
2023-08-10,171.7100067138672
2023-08-11,171.42999267578125
2023-08-14,173.44000244140625
2023-08-15,174.1699981689453
2023-08-16,175.61000061035156
2023-08-17,174.0
2023-08-18,179.74000549316406
2023-08-21,179.3699951171875
2023-08-22,180.88999938964844
2023-08-23,179.1999969482422
2023-08-24,177.27000427246094
2023-08-25,179.32000732421875
2023-08-28,180.8300018310547
2023-08-29,179.49000549316406
2023-08-30,178.08999633789062
2023-08-31,180.0
2023-09-01,185.13999938964844
2023-09-05,184.5
2023-09-06,185.3800048828125
2023-09-07,191.02999877929688
2023-09-08,196.5800018310547
2023-09-11,184.99000549316406
2023-09-12,176.8699951171875
2023-09-13,190.42999267578125
2023-09-14,175.33999633789062
2023-09-15,175.88999938964844
2023-09-18,163.5800018310547
2023-09-19,169.35000610351562
2023-09-20,161.4199981689453
2023-09-21,159.50999450683594
2023-09-22,153.33999633789062
2023-09-25,150.94000244140625
2023-09-26,148.9499969482422
2023-09-27,151.47999572753906
2023-09-28,151.69000244140625
2023-09-29,146.0399932861328
2023-10-02,143.36000061035156
2023-10-03,140.7899932861328
2023-10-04,135.75999450683594
2023-10-05,140.49000549316406
2023-10-06,140.8800048828125
2023-10-09,140.02000427246094
2023-10-10,149.41000366210938
2023-10-11,138.9199981689453
2023-10-12,135.75
2023-10-13,140.3699951171875
2023-10-16,141.02000427246094
2023-10-17,140.52000427246094
2023-10-18,136.10000610351562
2023-10-19,130.32000732421875
2023-10-20,131.5399932861328
2023-10-23,125.91999816894531
2023-10-24,126.41999816894531
2023-10-25,123.38999938964844
2023-10-26,124.91000366210938
2023-10-27,120.4000015258789
2023-10-30,126.1500015258789
2023-10-31,131.3800048828125
2023-11-01,136.49000549316406
2023-11-02,137.39999389648438
2023-11-03,146.88999938964844
2023-11-06,147.3699951171875
2023-11-07,152.11000061035156
2023-11-08,143.3699951171875
2023-11-09,136.35000610351562
2023-11-10,138.83999633789062
2023-11-13,146.0
2023-11-14,156.47000122070312
2023-11-15,161.67999267578125
2023-11-16,168.69000244140625
2023-11-17,176.66000366210938
2023-11-20,190.0500030517578
2023-11-21,188.44000244140625
2023-11-22,190.47999572753906
2023-11-24,195.55999755859375
2023-11-27,197.3000030517578
2023-11-28,190.94000244140625
2023-11-29,197.36000061035156
2023-11-30,203.3000030517578
2023-12-01,213.1199951171875
2023-12-04,221.97999572753906
2023-12-05,235.11000061035156
2023-12-06,236.7100067138672
2023-12-07,235.61000061035156
2023-12-08,208.32000732421875
2023-12-11,210.42999267578125
2023-12-12,222.17999267578125
2023-12-13,227.3300018310547
2023-12-14,233.02000427246094
2023-12-15,237.1300048828125
2023-12-18,230.0
2023-12-19,230.8800048828125
2023-12-20,221.0399932861328
2023-12-21,222.3000030517578
2023-12-22,235.07000732421875
2023-12-26,236.32000732421875
2023-12-27,236.75
2023-12-28,233.99000549316406
2023-12-29,231.3800048828125
2024-01-02,226.86000061035156
2024-01-03,211.94000244140625
2024-01-04,218.2100067138672
2024-01-05,220.27999877929688
2024-01-08,230.8000030517578
2024-01-09,237.9499969482422
2024-01-10,236.74000549316406
2024-01-11,240.30999755859375
2024-01-12,235.8000030517578
2024-01-16,243.9199981689453
2024-01-17,239.9600067138672
2024-01-18,224.10000610351562
2024-01-19,226.47999572753906
2024-01-22,233.17999267578125
2024-01-23,229.0
2024-01-24,222.91000366210938
2024-01-25,230.1699981689453
2024-01-26,225.97000122070312
2024-01-29,226.99000549316406
2024-01-30,221.07000732421875
2024-01-31,216.7100067138672
2024-02-01,222.22999572753906
2024-02-02,220.27999877929688
2024-02-05,227.0500030517578
2024-02-06,201.44000244140625
2024-02-07,188.5399932861328
2024-02-08,171.3699951171875
2024-02-09,189.8800048828125
2024-02-12,216.3300018310547
2024-02-13,204.8000030517578
2024-02-14,217.97999572753906
2024-02-15,222.22000122070312
2024-02-16,233.1300048828125
2024-02-20,229.7100067138672
2024-02-21,228.24000549316406
2024-02-22,248.52999877929688
2024-02-23,236.5399932861328
2024-02-26,232.57000732421875
2024-02-27,239.8000030517578
2024-02-28,254.22999572753906
2024-02-29,236.1999969482422
2024-03-01,251.6300048828125
2024-03-04,246.55999755859375
2024-03-05,248.49000549316406
2024-03-06,257.3800048828125
2024-03-07,251.02999877929688
2024-03-08,255.32000732421875
2024-03-11,260.1499938964844
2024-03-12,262.6700134277344
2024-03-13,272.9800109863281
2024-03-14,243.57000732421875
2024-03-15,270.3699951171875
2024-03-18,283.2300109863281
2024-03-19,265.67999267578125
2024-03-20,258.989990234375
2024-03-21,255.27000427246094
2024-03-22,248.1999969482422
2024-03-25,247.6199951171875
2024-03-26,247.6199951171875
2024-03-27,258.80999755859375
2024-03-28,267.0400085449219
2024-04-01,255.74000549316406
2024-04-02,244.5
2024-04-03,245.22999572753906
2024-04-04,241.4600067138672
2024-04-05,243.0399932861328
2024-04-08,248.63999938964844
2024-04-09,249.33999633789062
2024-04-10,244.6699981689453
2024-04-11,245.27000427246094
2024-04-12,236.58999633789062
2024-04-15,231.3699951171875
2024-04-16,232.97999572753906
2024-04-17,228.33999633789062
2024-04-18,222.25999450683594
2024-04-19,212.0399932861328
2024-04-22,213.49000549316406
2024-04-23,218.3800048828125
2024-04-24,204.64999389648438
2024-04-25,194.3800048828125
2024-04-26,193.3300018310547
2024-04-29,201.07000732421875
2024-04-30,204.02000427246094
2024-05-01,210.58999633789062
2024-05-02,216.0500030517578
2024-05-03,229.83999633789062
2024-05-06,235.57000732421875
2024-05-07,217.9600067138672
2024-05-08,208.0399932861328
2024-05-09,206.9199981689453
2024-05-10,205.25
2024-05-13,211.32000732421875
2024-05-14,210.97999572753906
2024-05-15,211.72999572753906
2024-05-16,217.1699981689453
2024-05-17,220.05999755859375
2024-05-20,232.10000610351562
2024-05-21,242.49000549316406
2024-05-22,235.05999755859375
2024-05-23,234.85000610351562
2024-05-24,229.5800018310547
2024-05-28,223.2899932861328
2024-05-29,222.50999450683594
2024-05-30,225.49000549316406
2024-05-31,236.16000366210938
2024-06-03,245.49000549316406
2024-06-04,244.35000610351562
2024-06-05,235.97000122070312
2024-06-06,241.35000610351562
2024-06-07,244.33999633789062
2024-06-10,254.8800048828125
2024-06-11,291.989990234375
2024-06-12,285.8299865722656
2024-06-13,277.0199890136719
2024-06-14,277.5899963378906
2024-06-17,276.7200012207031
2024-06-18,276.010009765625
2024-06-20,267.7900085449219
2024-06-21,278.4200134277344
2024-06-24,283.989990234375
2024-06-25,280.0400085449219
2024-06-26,275.3599853515625
2024-06-27,285.6600036621094
2024-06-28,280.1600036621094
2024-07-01,279.30999755859375
2024-07-02,271.6700134277344
2024-07-03,271.6700134277344
2024-07-05,276.54998779296875
2024-07-08,290.739990234375
2024-07-09,292.9599914550781
2024-07-10,284.3699951171875
2024-07-11,290.32000732421875
2024-07-12,285.8599853515625
2024-07-15,279.95001220703125
2024-07-16,273.7200012207031
2024-07-17,269.3999938964844
2024-07-18,279.1300048828125
2024-07-19,287.239990234375
2024-07-22,287.07000732421875
2024-07-23,279.5299987792969
2024-07-24,282.04998779296875
2024-07-25,283.4599914550781
2024-07-26,284.489990234375
2024-07-29,274.69000244140625
2024-07-30,279.989990234375
2024-07-31,284.6600036621094
2024-08-01,278.4800109863281
2024-08-02,275.3599853515625
2024-08-05,259.45001220703125
2024-08-06,266.55999755859375
2024-08-07,234.0800018310547
2024-08-08,243.63999938964844
2024-08-09,237.0
2024-08-12,242.08999633789062
2024-08-13,243.63999938964844
2024-08-14,243.27999877929688
2024-08-15,244.5
2024-08-16,250.80999755859375
2024-08-19,256.7300109863281
2024-08-20,259.1700134277344
2024-08-21,256.1700134277344
2024-08-22,248.67999267578125
