Date,SIGI
2023-01-06,91.87000274658203
2023-01-09,90.05999755859375
2023-01-10,92.41999816894531
2023-01-11,92.52999877929688
2023-01-12,93.45999908447266
2023-01-13,95.43000030517578
2023-01-17,92.44000244140625
2023-01-18,91.44000244140625
2023-01-19,89.75
2023-01-20,90.16000366210938
2023-01-23,91.80999755859375
2023-01-24,92.6500015258789
2023-01-25,93.51000213623047
2023-01-26,94.81999969482422
2023-01-27,92.79000091552734
2023-01-30,93.5999984741211
2023-01-31,95.0
2023-02-01,93.69000244140625
2023-02-02,94.72000122070312
2023-02-03,100.9000015258789
2023-02-06,101.41999816894531
2023-02-07,102.8499984741211
2023-02-08,101.55000305175781
2023-02-09,100.01000213623047
2023-02-10,99.95999908447266
2023-02-13,100.9000015258789
2023-02-14,100.25
2023-02-15,101.43000030517578
2023-02-16,101.79000091552734
2023-02-17,102.30999755859375
2023-02-21,100.41999816894531
2023-02-22,100.37000274658203
2023-02-23,99.94000244140625
2023-02-24,99.23999786376953
2023-02-27,99.9000015258789
2023-02-28,101.52999877929688
2023-03-01,102.55000305175781
2023-03-02,100.2300033569336
2023-03-03,99.97000122070312
2023-03-06,100.38999938964844
2023-03-07,98.33999633789062
2023-03-08,97.83000183105469
2023-03-09,95.72000122070312
2023-03-10,94.66000366210938
2023-03-13,92.22000122070312
2023-03-14,94.98999786376953
2023-03-15,92.30000305175781
2023-03-16,93.47000122070312
2023-03-17,89.68000030517578
2023-03-20,92.58999633789062
2023-03-21,94.63999938964844
2023-03-22,92.20999908447266
2023-03-23,91.69999694824219
2023-03-24,92.63999938964844
2023-03-27,93.22000122070312
2023-03-28,92.69999694824219
2023-03-29,94.05999755859375
2023-03-30,94.44000244140625
2023-03-31,95.33000183105469
2023-04-03,95.56999969482422
2023-04-04,95.01000213623047
2023-04-05,95.04000091552734
2023-04-06,96.05000305175781
2023-04-10,96.7699966430664
2023-04-11,96.33999633789062
2023-04-12,96.2300033569336
2023-04-13,96.6500015258789
2023-04-14,94.79000091552734
2023-04-17,96.68000030517578
2023-04-18,95.86000061035156
2023-04-19,97.0999984741211
2023-04-20,97.37000274658203
2023-04-21,96.7699966430664
2023-04-24,96.19000244140625
2023-04-25,95.45999908447266
2023-04-26,93.44000244140625
2023-04-27,96.47000122070312
2023-04-28,96.33000183105469
2023-05-01,97.95999908447266
2023-05-02,97.63999938964844
2023-05-03,99.91999816894531
2023-05-04,102.61000061035156
2023-05-05,103.36000061035156
2023-05-08,103.73999786376953
2023-05-09,102.54000091552734
2023-05-10,101.91000366210938
2023-05-11,102.26000213623047
2023-05-12,102.69000244140625
2023-05-15,103.0199966430664
2023-05-16,102.95999908447266
2023-05-17,101.94000244140625
2023-05-18,101.47000122070312
2023-05-19,102.55999755859375
2023-05-22,103.0999984741211
2023-05-23,101.56999969482422
2023-05-24,99.94999694824219
2023-05-25,98.52999877929688
2023-05-26,99.69000244140625
2023-05-30,99.80000305175781
2023-05-31,96.7300033569336
2023-06-01,96.7300033569336
2023-06-02,98.9800033569336
2023-06-05,96.16999816894531
2023-06-06,98.94999694824219
2023-06-07,101.9800033569336
2023-06-08,100.55000305175781
2023-06-09,99.87000274658203
2023-06-12,99.02999877929688
2023-06-13,99.04000091552734
2023-06-14,98.0
2023-06-15,98.33000183105469
2023-06-16,98.55999755859375
2023-06-20,97.52999877929688
2023-06-21,98.19000244140625
2023-06-22,97.4000015258789
2023-06-23,96.2300033569336
2023-06-26,96.31999969482422
2023-06-27,97.04000091552734
2023-06-28,96.1500015258789
2023-06-29,96.94999694824219
2023-06-30,95.94999694824219
2023-07-03,95.88999938964844
2023-07-05,94.80999755859375
2023-07-06,93.11000061035156
2023-07-07,94.22000122070312
2023-07-10,94.5199966430664
2023-07-11,94.72000122070312
2023-07-12,93.9000015258789
2023-07-13,93.44000244140625
2023-07-14,94.13999938964844
2023-07-17,95.12999725341797
2023-07-18,96.94000244140625
2023-07-19,98.52999877929688
2023-07-20,102.12000274658203
2023-07-21,102.80000305175781
2023-07-24,102.36000061035156
2023-07-25,101.16999816894531
2023-07-26,102.88999938964844
2023-07-27,103.3499984741211
2023-07-28,104.41999816894531
2023-07-31,103.19000244140625
2023-08-01,103.41000366210938
2023-08-02,104.41999816894531
2023-08-03,101.9000015258789
2023-08-04,103.30000305175781
2023-08-07,104.4800033569336
2023-08-08,101.58999633789062
2023-08-09,102.30000305175781
2023-08-10,100.33000183105469
2023-08-11,100.41999816894531
2023-08-14,100.5999984741211
2023-08-15,100.08999633789062
2023-08-16,100.66000366210938
2023-08-17,100.6500015258789
2023-08-18,101.52999877929688
2023-08-21,101.33999633789062
2023-08-22,100.19000244140625
2023-08-23,99.26000213623047
2023-08-24,99.44999694824219
2023-08-25,99.58999633789062
2023-08-28,99.94000244140625
2023-08-29,100.05000305175781
2023-08-30,99.72000122070312
2023-08-31,99.20999908447266
2023-09-01,99.66999816894531
2023-09-05,97.20999908447266
2023-09-06,97.72000122070312
2023-09-07,98.3499984741211
2023-09-08,97.80000305175781
2023-09-11,99.61000061035156
2023-09-12,100.7300033569336
2023-09-13,100.75
2023-09-14,101.23999786376953
2023-09-15,99.66000366210938
2023-09-18,101.41000366210938
2023-09-19,102.61000061035156
2023-09-20,102.94999694824219
2023-09-21,104.83000183105469
2023-09-22,105.02999877929688
2023-09-25,105.48999786376953
2023-09-26,105.4000015258789
2023-09-27,104.8499984741211
2023-09-28,104.19999694824219
2023-09-29,103.16999816894531
2023-10-02,103.0
2023-10-03,104.69000244140625
2023-10-04,104.83999633789062
2023-10-05,105.66999816894531
2023-10-06,104.41000366210938
2023-10-09,104.4800033569336
2023-10-10,101.94000244140625
2023-10-11,102.30999755859375
2023-10-12,100.95999908447266
2023-10-13,102.52999877929688
2023-10-16,104.62000274658203
2023-10-17,106.9000015258789
2023-10-18,106.44000244140625
2023-10-19,106.12000274658203
2023-10-20,103.66000366210938
2023-10-23,102.55999755859375
2023-10-24,103.95999908447266
2023-10-25,104.5999984741211
2023-10-26,104.97000122070312
2023-10-27,102.75
2023-10-30,103.94000244140625
2023-10-31,104.11000061035156
2023-11-01,106.55999755859375
2023-11-02,105.3499984741211
2023-11-03,103.61000061035156
2023-11-06,104.44999694824219
2023-11-07,104.55000305175781
2023-11-08,103.51000213623047
2023-11-09,101.44000244140625
2023-11-10,102.06999969482422
2023-11-13,102.29000091552734
2023-11-14,102.87999725341797
2023-11-15,100.51000213623047
2023-11-16,101.87999725341797
2023-11-17,101.80000305175781
2023-11-20,101.0199966430664
2023-11-21,102.16000366210938
2023-11-22,102.75
2023-11-24,103.12999725341797
2023-11-27,103.33000183105469
2023-11-28,100.44999694824219
2023-11-29,99.02999877929688
2023-11-30,101.69000244140625
2023-12-01,101.3499984741211
2023-12-04,104.68000030517578
2023-12-05,104.45999908447266
2023-12-06,103.16999816894531
2023-12-07,100.4800033569336
2023-12-08,101.08999633789062
2023-12-11,101.79000091552734
2023-12-12,102.62000274658203
2023-12-13,102.80000305175781
2023-12-14,101.0199966430664
2023-12-15,100.13999938964844
2023-12-18,100.68000030517578
2023-12-19,101.25
2023-12-20,99.30000305175781
2023-12-21,98.88999938964844
2023-12-22,98.87000274658203
2023-12-26,99.22000122070312
2023-12-27,98.9800033569336
2023-12-28,99.5199966430664
2023-12-29,99.4800033569336
2024-01-02,100.08999633789062
2024-01-03,100.12999725341797
2024-01-04,101.58000183105469
2024-01-05,100.80999755859375
2024-01-08,100.58000183105469
2024-01-09,98.94999694824219
2024-01-10,99.61000061035156
2024-01-11,100.6500015258789
2024-01-12,101.68000030517578
2024-01-16,102.63999938964844
2024-01-17,103.5199966430664
2024-01-18,104.76000213623047
2024-01-19,105.37000274658203
2024-01-22,106.30999755859375
2024-01-23,105.94999694824219
2024-01-24,107.05000305175781
2024-01-25,105.91000366210938
2024-01-26,105.31999969482422
2024-01-29,105.69999694824219
2024-01-30,106.29000091552734
2024-01-31,104.86000061035156
2024-02-01,96.80000305175781
2024-02-02,99.38999938964844
2024-02-05,99.1500015258789
2024-02-06,98.62999725341797
2024-02-07,97.04000091552734
2024-02-08,97.18000030517578
2024-02-09,100.08000183105469
2024-02-12,102.94000244140625
2024-02-13,101.6500015258789
2024-02-14,103.73999786376953
2024-02-15,105.48999786376953
2024-02-16,103.7300033569336
2024-02-20,102.25
2024-02-21,100.4000015258789
2024-02-22,101.70999908447266
2024-02-23,102.77999877929688
2024-02-26,102.93000030517578
2024-02-27,103.5999984741211
2024-02-28,103.66000366210938
2024-02-29,104.4800033569336
2024-03-01,103.94000244140625
2024-03-04,104.75
2024-03-05,103.2300033569336
2024-03-06,104.66999816894531
2024-03-07,105.04000091552734
2024-03-08,104.5199966430664
2024-03-11,104.69999694824219
2024-03-12,104.29000091552734
2024-03-13,104.66999816894531
2024-03-14,103.30000305175781
2024-03-15,102.81999969482422
2024-03-18,102.19999694824219
2024-03-19,103.33999633789062
2024-03-20,103.19000244140625
2024-03-21,104.0999984741211
2024-03-22,103.04000091552734
2024-03-25,103.68000030517578
2024-03-26,105.33999633789062
2024-03-27,107.41999816894531
2024-03-28,109.16999816894531
2024-04-01,106.9000015258789
2024-04-02,104.95999908447266
2024-04-03,105.0199966430664
2024-04-04,104.38999938964844
2024-04-05,104.5
2024-04-08,105.30000305175781
2024-04-09,103.56999969482422
2024-04-10,104.06999969482422
2024-04-11,102.1500015258789
2024-04-12,101.19000244140625
2024-04-15,100.98999786376953
2024-04-16,101.87999725341797
2024-04-17,100.4000015258789
2024-04-18,101.41999816894531
2024-04-19,102.48999786376953
2024-04-22,102.41000366210938
2024-04-23,103.69999694824219
2024-04-24,103.13999938964844
2024-04-25,101.69999694824219
2024-04-26,100.12999725341797
2024-04-29,101.4000015258789
2024-04-30,101.6500015258789
2024-05-01,102.27999877929688
2024-05-02,95.7699966430664
2024-05-03,96.41000366210938
2024-05-06,98.19000244140625
2024-05-07,99.91999816894531
2024-05-08,99.0
2024-05-09,98.44999694824219
2024-05-10,98.20999908447266
2024-05-13,97.11000061035156
2024-05-14,96.80000305175781
2024-05-15,96.05000305175781
2024-05-16,97.91999816894531
2024-05-17,97.77999877929688
2024-05-20,96.80999755859375
2024-05-21,96.7699966430664
2024-05-22,97.2699966430664
2024-05-23,96.3499984741211
2024-05-24,96.5999984741211
2024-05-28,95.0
2024-05-29,94.47000122070312
2024-05-30,95.83000183105469
2024-05-31,97.61000061035156
2024-06-03,97.06999969482422
2024-06-04,94.3499984741211
2024-06-05,93.97000122070312
2024-06-06,93.76000213623047
2024-06-07,94.20999908447266
2024-06-10,94.33999633789062
2024-06-11,92.69000244140625
2024-06-12,92.5199966430664
2024-06-13,91.5999984741211
2024-06-14,90.43000030517578
2024-06-17,91.87000274658203
2024-06-18,91.91000366210938
2024-06-20,92.81999969482422
2024-06-21,92.5199966430664
2024-06-24,92.77999877929688
2024-06-25,91.80000305175781
2024-06-26,91.0999984741211
2024-06-27,92.76000213623047
2024-06-28,93.83000183105469
2024-07-01,94.31999969482422
2024-07-02,93.48999786376953
2024-07-03,91.80999755859375
2024-07-05,91.58000183105469
2024-07-08,91.48999786376953
2024-07-09,91.41000366210938
2024-07-10,93.13999938964844
2024-07-11,94.88999938964844
2024-07-12,96.33999633789062
2024-07-15,98.06999969482422
2024-07-16,100.2300033569336
2024-07-17,101.19999694824219
2024-07-18,100.31999969482422
2024-07-19,82.08000183105469
2024-07-22,83.48999786376953
2024-07-23,86.36000061035156
2024-07-24,87.66000366210938
2024-07-25,88.8499984741211
2024-07-26,91.12000274658203
2024-07-29,88.94999694824219
2024-07-30,91.06999969482422
2024-07-31,90.31999969482422
2024-08-01,88.26000213623047
2024-08-02,87.27999877929688
2024-08-05,85.11000061035156
2024-08-06,84.41000366210938
2024-08-07,84.30999755859375
2024-08-08,85.06999969482422
2024-08-09,85.66000366210938
2024-08-12,86.01000213623047
2024-08-13,85.98999786376953
2024-08-14,86.69000244140625
2024-08-15,88.76000213623047
2024-08-16,88.91000366210938
2024-08-19,89.12000274658203
2024-08-20,88.51000213623047
2024-08-21,88.94000244140625
2024-08-22,89.26000213623047
2024-08-23,89.80000305175781
2024-08-26,89.04000091552734
2024-08-27,88.58999633789062
2024-08-28,90.18000030517578
2024-08-29,90.7300033569336
2024-08-30,90.9800033569336
2024-09-03,91.0199966430664
2024-09-04,90.80999755859375
2024-09-05,90.25
2024-09-06,89.2300033569336
2024-09-09,89.58000183105469
2024-09-10,88.97000122070312
2024-09-11,87.55000305175781
2024-09-12,89.69999694824219
2024-09-13,90.94999694824219
2024-09-16,92.12999725341797
2024-09-17,92.16999816894531
2024-09-18,91.87999725341797
2024-09-19,91.87999725341797
2024-09-20,90.23999786376953
2024-09-23,91.45999908447266
2024-09-24,91.27999877929688
2024-09-25,91.19000244140625
2024-09-26,91.2699966430664
2024-09-27,91.69999694824219
2024-09-30,93.30000305175781
2024-10-01,92.91999816894531
2024-10-02,92.5
2024-10-03,91.66000366210938
2024-10-04,93.83999633789062
2024-10-07,90.88999938964844
2024-10-08,91.4000015258789
2024-10-09,92.94000244140625
2024-10-10,92.47000122070312
2024-10-11,93.94000244140625
2024-10-14,95.7699966430664
2024-10-15,96.26000213623047
2024-10-16,97.19999694824219
2024-10-17,98.88999938964844
2024-10-18,98.68000030517578
2024-10-21,96.97000122070312
2024-10-22,93.31999969482422
2024-10-23,95.30999755859375
2024-10-24,93.56999969482422
2024-10-25,91.37000274658203
2024-10-28,91.56999969482422
2024-10-29,90.05000305175781
2024-10-30,91.83000183105469
2024-10-31,90.81999969482422
2024-11-01,92.41000366210938
2024-11-04,92.06999969482422
2024-11-05,92.26000213623047
2024-11-06,98.91999816894531
2024-11-07,97.9000015258789
2024-11-08,99.87999725341797
2024-11-11,101.23999786376953
2024-11-12,99.83999633789062
2024-11-13,99.8499984741211
2024-11-14,99.02999877929688
2024-11-15,98.94000244140625
2024-11-18,98.08000183105469
2024-11-19,97.08999633789062
2024-11-20,95.9800033569336
2024-11-21,96.37999725341797
