Date,ACT
2023-01-09,23.75
2023-01-10,23.649999618530273
2023-01-11,23.799999237060547
2023-01-12,24.209999084472656
2023-01-13,24.290000915527344
2023-01-17,24.209999084472656
2023-01-18,23.989999771118164
2023-01-19,24.0
2023-01-20,24.399999618530273
2023-01-23,24.489999771118164
2023-01-24,24.5
2023-01-25,24.450000762939453
2023-01-26,24.75
2023-01-27,24.799999237060547
2023-01-30,24.809999465942383
2023-01-31,25.149999618530273
2023-02-01,24.899999618530273
2023-02-02,24.899999618530273
2023-02-03,25.100000381469727
2023-02-06,24.809999465942383
2023-02-07,23.020000457763672
2023-02-08,24.549999237060547
2023-02-09,24.3700008392334
2023-02-10,24.34000015258789
2023-02-13,24.6200008392334
2023-02-14,24.459999084472656
2023-02-15,24.479999542236328
2023-02-16,24.450000762939453
2023-02-17,24.600000381469727
2023-02-21,24.219999313354492
2023-02-22,24.25
2023-02-23,24.280000686645508
2023-02-24,24.479999542236328
2023-02-27,24.299999237060547
2023-02-28,24.25
2023-03-01,24.280000686645508
2023-03-02,24.270000457763672
2023-03-03,24.450000762939453
2023-03-06,24.469999313354492
2023-03-07,24.25
2023-03-08,24.5
2023-03-09,23.459999084472656
2023-03-10,22.65999984741211
2023-03-13,21.610000610351562
2023-03-14,22.049999237060547
2023-03-15,21.959999084472656
2023-03-16,22.34000015258789
2023-03-17,21.700000762939453
2023-03-20,21.93000030517578
2023-03-21,22.34000015258789
2023-03-22,21.93000030517578
2023-03-23,21.719999313354492
2023-03-24,22.31999969482422
2023-03-27,22.579999923706055
2023-03-28,22.489999771118164
2023-03-29,22.649999618530273
2023-03-30,22.6200008392334
2023-03-31,22.860000610351562
2023-04-03,22.959999084472656
2023-04-04,22.75
2023-04-05,22.790000915527344
2023-04-06,22.940000534057617
2023-04-10,23.280000686645508
2023-04-11,23.90999984741211
2023-04-12,24.440000534057617
2023-04-13,24.34000015258789
2023-04-14,24.600000381469727
2023-04-17,24.440000534057617
2023-04-18,24.350000381469727
2023-04-19,24.59000015258789
2023-04-20,24.25
2023-04-21,24.299999237060547
2023-04-24,24.06999969482422
2023-04-25,23.959999084472656
2023-04-26,23.6200008392334
2023-04-27,23.899999618530273
2023-04-28,24.139999389648438
2023-05-01,24.34000015258789
2023-05-02,24.040000915527344
2023-05-03,23.649999618530273
2023-05-04,22.190000534057617
2023-05-05,23.75
2023-05-08,23.850000381469727
2023-05-09,24.399999618530273
2023-05-10,23.920000076293945
2023-05-11,23.719999313354492
2023-05-12,23.799999237060547
2023-05-15,23.739999771118164
2023-05-16,23.68000030517578
2023-05-17,24.059999465942383
2023-05-18,24.540000915527344
2023-05-19,24.18000030517578
2023-05-22,24.290000915527344
2023-05-23,24.3700008392334
2023-05-24,24.360000610351562
2023-05-25,24.229999542236328
2023-05-26,24.770000457763672
2023-05-30,25.0
2023-05-31,24.34000015258789
2023-06-01,24.950000762939453
2023-06-02,25.219999313354492
2023-06-05,24.950000762939453
2023-06-06,25.649999618530273
2023-06-07,26.15999984741211
2023-06-08,25.8799991607666
2023-06-09,25.989999771118164
2023-06-12,25.709999084472656
2023-06-13,25.850000381469727
2023-06-14,25.350000381469727
2023-06-15,25.450000762939453
2023-06-16,24.940000534057617
2023-06-20,25.15999984741211
2023-06-21,24.979999542236328
2023-06-22,24.850000381469727
2023-06-23,24.829999923706055
2023-06-26,24.459999084472656
2023-06-27,24.6200008392334
2023-06-28,24.6200008392334
2023-06-29,24.920000076293945
2023-06-30,25.1299991607666
2023-07-03,25.719999313354492
2023-07-05,25.479999542236328
2023-07-06,25.110000610351562
2023-07-07,25.3799991607666
2023-07-10,25.799999237060547
2023-07-11,26.18000030517578
2023-07-12,26.5
2023-07-13,26.469999313354492
2023-07-14,26.489999771118164
2023-07-17,26.790000915527344
2023-07-18,26.950000762939453
2023-07-19,26.90999984741211
2023-07-20,26.780000686645508
2023-07-21,26.5
2023-07-24,26.950000762939453
2023-07-25,27.149999618530273
2023-07-26,27.59000015258789
2023-07-27,27.309999465942383
2023-07-28,27.329999923706055
2023-07-31,27.200000762939453
2023-08-01,27.040000915527344
2023-08-02,28.18000030517578
2023-08-03,28.600000381469727
2023-08-04,28.989999771118164
2023-08-07,29.56999969482422
2023-08-08,29.469999313354492
2023-08-09,29.350000381469727
2023-08-10,28.75
2023-08-11,28.959999084472656
2023-08-14,29.18000030517578
2023-08-15,29.260000228881836
2023-08-16,28.479999542236328
2023-08-17,28.510000228881836
2023-08-18,28.829999923706055
2023-08-21,28.459999084472656
2023-08-22,28.469999313354492
2023-08-23,28.850000381469727
2023-08-24,28.8700008392334
2023-08-25,28.90999984741211
2023-08-28,29.049999237060547
2023-08-29,28.860000610351562
2023-08-30,28.690000534057617
2023-08-31,28.65999984741211
2023-09-01,28.760000228881836
2023-09-05,27.889999389648438
2023-09-06,28.010000228881836
2023-09-07,28.15999984741211
2023-09-08,28.290000915527344
2023-09-11,27.940000534057617
2023-09-12,28.049999237060547
2023-09-13,27.829999923706055
2023-09-14,27.729999542236328
2023-09-15,27.59000015258789
2023-09-18,28.15999984741211
2023-09-19,28.15999984741211
2023-09-20,28.09000015258789
2023-09-21,27.719999313354492
2023-09-22,27.6200008392334
2023-09-25,27.649999618530273
2023-09-26,27.3700008392334
2023-09-27,27.610000610351562
2023-09-28,27.850000381469727
2023-09-29,27.229999542236328
2023-10-02,27.540000915527344
2023-10-03,27.100000381469727
2023-10-04,27.450000762939453
2023-10-05,28.030000686645508
2023-10-06,27.969999313354492
2023-10-09,28.100000381469727
2023-10-10,27.969999313354492
2023-10-11,27.950000762939453
2023-10-12,28.229999542236328
2023-10-13,27.81999969482422
2023-10-16,28.329999923706055
2023-10-17,28.290000915527344
2023-10-18,27.860000610351562
2023-10-19,27.25
2023-10-20,27.15999984741211
2023-10-23,27.020000457763672
2023-10-24,27.079999923706055
2023-10-25,27.0
2023-10-26,27.030000686645508
2023-10-27,26.850000381469727
2023-10-30,27.200000762939453
2023-10-31,27.559999465942383
2023-11-01,27.649999618530273
2023-11-02,27.889999389648438
2023-11-03,28.229999542236328
2023-11-06,27.950000762939453
2023-11-07,27.709999084472656
2023-11-08,27.889999389648438
2023-11-09,27.520000457763672
2023-11-10,27.670000076293945
2023-11-13,27.690000534057617
2023-11-14,28.43000030517578
2023-11-15,28.0
2023-11-16,27.43000030517578
2023-11-17,27.540000915527344
2023-11-20,27.780000686645508
2023-11-21,27.690000534057617
2023-11-22,27.799999237060547
2023-11-24,27.809999465942383
2023-11-27,27.790000915527344
2023-11-28,27.540000915527344
2023-11-29,27.59000015258789
2023-11-30,27.709999084472656
2023-12-01,27.899999618530273
2023-12-04,27.959999084472656
2023-12-05,27.549999237060547
2023-12-06,27.110000610351562
2023-12-07,27.3799991607666
2023-12-08,27.540000915527344
2023-12-11,27.549999237060547
2023-12-12,27.68000030517578
2023-12-13,28.31999969482422
2023-12-14,28.649999618530273
2023-12-15,28.5
2023-12-18,28.56999969482422
2023-12-19,28.950000762939453
2023-12-20,28.889999389648438
2023-12-21,29.18000030517578
2023-12-22,29.170000076293945
2023-12-26,29.209999084472656
2023-12-27,29.350000381469727
2023-12-28,29.229999542236328
2023-12-29,28.889999389648438
2024-01-02,28.65999984741211
2024-01-03,28.420000076293945
2024-01-04,28.5
2024-01-05,28.43000030517578
2024-01-08,28.649999618530273
2024-01-09,28.170000076293945
2024-01-10,28.450000762939453
2024-01-11,28.149999618530273
2024-01-12,28.200000762939453
2024-01-16,27.700000762939453
2024-01-17,27.81999969482422
2024-01-18,28.06999969482422
2024-01-19,28.059999465942383
2024-01-22,28.43000030517578
2024-01-23,28.399999618530273
2024-01-24,28.270000457763672
2024-01-25,28.31999969482422
2024-01-26,28.68000030517578
2024-01-29,28.6299991607666
2024-01-30,29.110000610351562
2024-01-31,28.489999771118164
2024-02-01,28.440000534057617
2024-02-02,28.0
2024-02-05,27.729999542236328
2024-02-06,27.799999237060547
2024-02-07,26.450000762939453
2024-02-08,26.790000915527344
2024-02-09,27.15999984741211
2024-02-12,27.260000228881836
2024-02-13,26.8700008392334
2024-02-14,27.579999923706055
2024-02-15,27.3799991607666
2024-02-16,27.190000534057617
2024-02-20,26.93000030517578
2024-02-21,26.93000030517578
2024-02-22,26.700000762939453
2024-02-23,26.940000534057617
2024-02-26,26.729999542236328
2024-02-27,26.81999969482422
2024-02-28,27.3700008392334
2024-02-29,27.719999313354492
2024-03-01,27.700000762939453
2024-03-04,27.920000076293945
2024-03-05,28.059999465942383
2024-03-06,28.559999465942383
2024-03-07,28.6299991607666
2024-03-08,28.700000762939453
2024-03-11,29.459999084472656
2024-03-12,29.8700008392334
2024-03-13,29.5
2024-03-14,29.190000534057617
2024-03-15,29.329999923706055
2024-03-18,29.31999969482422
2024-03-19,29.610000610351562
2024-03-20,30.459999084472656
2024-03-21,30.68000030517578
2024-03-22,30.43000030517578
2024-03-25,30.649999618530273
2024-03-26,30.520000457763672
2024-03-27,30.959999084472656
2024-03-28,31.18000030517578
2024-04-01,30.75
2024-04-02,30.670000076293945
2024-04-03,30.770000457763672
2024-04-04,30.56999969482422
2024-04-05,30.719999313354492
2024-04-08,30.6299991607666
2024-04-09,30.56999969482422
2024-04-10,29.709999084472656
2024-04-11,29.8799991607666
2024-04-12,29.59000015258789
2024-04-15,29.43000030517578
2024-04-16,29.309999465942383
2024-04-17,29.280000686645508
2024-04-18,29.479999542236328
2024-04-19,29.770000457763672
2024-04-22,29.940000534057617
2024-04-23,30.0
2024-04-24,30.0
2024-04-25,29.940000534057617
2024-04-26,29.950000762939453
2024-04-29,29.93000030517578
2024-04-30,29.729999542236328
2024-05-01,30.0
2024-05-02,29.989999771118164
2024-05-03,30.579999923706055
2024-05-06,31.309999465942383
2024-05-07,31.479999542236328
2024-05-08,31.489999771118164
2024-05-09,31.739999771118164
2024-05-10,31.700000762939453
2024-05-13,31.600000381469727
2024-05-14,31.540000915527344
2024-05-15,31.520000457763672
2024-05-16,31.530000686645508
2024-05-17,31.510000228881836
2024-05-20,31.06999969482422
2024-05-21,31.079999923706055
2024-05-22,31.440000534057617
2024-05-23,30.65999984741211
2024-05-24,30.899999618530273
2024-05-28,30.75
2024-05-29,30.280000686645508
2024-05-30,30.559999465942383
2024-05-31,30.709999084472656
2024-06-03,31.0
2024-06-04,30.68000030517578
2024-06-05,30.56999969482422
2024-06-06,30.030000686645508
2024-06-07,29.850000381469727
2024-06-10,29.860000610351562
2024-06-11,29.399999618530273
2024-06-12,30.1200008392334
2024-06-13,29.84000015258789
2024-06-14,29.670000076293945
2024-06-17,29.899999618530273
2024-06-18,30.110000610351562
2024-06-20,30.31999969482422
2024-06-21,30.420000076293945
2024-06-24,30.729999542236328
2024-06-25,30.600000381469727
2024-06-26,30.420000076293945
2024-06-27,30.510000228881836
2024-06-28,30.65999984741211
2024-07-01,31.010000228881836
2024-07-02,31.09000015258789
2024-07-03,30.850000381469727
2024-07-05,30.469999313354492
2024-07-08,30.190000534057617
2024-07-09,30.219999313354492
2024-07-10,30.59000015258789
2024-07-11,31.299999237060547
2024-07-12,31.610000610351562
2024-07-15,32.25
2024-07-16,33.20000076293945
2024-07-17,33.45000076293945
2024-07-18,33.400001525878906
2024-07-19,33.400001525878906
2024-07-22,33.52000045776367
2024-07-23,33.77000045776367
2024-07-24,33.709999084472656
2024-07-25,34.20000076293945
2024-07-26,34.54999923706055
2024-07-29,34.119998931884766
2024-07-30,34.290000915527344
2024-07-31,34.029998779296875
2024-08-01,33.4900016784668
2024-08-02,33.029998779296875
2024-08-05,32.29999923706055
2024-08-06,32.7599983215332
2024-08-07,32.689998626708984
2024-08-08,33.13999938964844
2024-08-09,33.2599983215332
2024-08-12,33.0
2024-08-13,33.34000015258789
2024-08-14,33.27000045776367
2024-08-15,33.939998626708984
2024-08-16,34.130001068115234
2024-08-19,34.40999984741211
2024-08-20,34.040000915527344
2024-08-21,34.81999969482422
2024-08-22,34.86000061035156
2024-08-23,35.20000076293945
2024-08-26,35.29999923706055
2024-08-27,35.2400016784668
2024-08-28,35.04999923706055
2024-08-29,35.220001220703125
2024-08-30,35.54999923706055
2024-09-03,35.27000045776367
2024-09-04,35.54999923706055
2024-09-05,35.310001373291016
2024-09-06,35.70000076293945
2024-09-09,35.70000076293945
2024-09-10,36.0
2024-09-11,35.130001068115234
2024-09-12,35.52000045776367
2024-09-13,36.099998474121094
2024-09-16,36.5
2024-09-17,36.34000015258789
2024-09-18,36.63999938964844
2024-09-19,36.9900016784668
2024-09-20,36.279998779296875
2024-09-23,36.380001068115234
2024-09-24,35.939998626708984
2024-09-25,35.9900016784668
2024-09-26,36.310001373291016
2024-09-27,36.209999084472656
2024-09-30,36.33000183105469
2024-10-01,36.310001373291016
2024-10-02,36.029998779296875
2024-10-03,35.77000045776367
2024-10-04,36.2599983215332
2024-10-07,35.7400016784668
2024-10-08,36.209999084472656
2024-10-09,36.099998474121094
2024-10-10,35.900001525878906
2024-10-11,36.18000030517578
2024-10-14,36.220001220703125
2024-10-15,36.40999984741211
2024-10-16,36.70000076293945
2024-10-17,36.93000030517578
2024-10-18,36.630001068115234
2024-10-21,36.02000045776367
2024-10-22,36.04999923706055
2024-10-23,35.619998931884766
2024-10-24,35.41999816894531
2024-10-25,34.650001525878906
2024-10-28,34.4900016784668
2024-10-29,34.459999084472656
2024-10-30,34.709999084472656
2024-10-31,34.09000015258789
2024-11-01,32.380001068115234
2024-11-04,32.41999816894531
2024-11-05,32.779998779296875
2024-11-06,34.029998779296875
2024-11-07,33.470001220703125
2024-11-08,33.7599983215332
2024-11-11,34.47999954223633
2024-11-12,34.619998931884766
2024-11-13,34.29999923706055
2024-11-14,34.13999938964844
2024-11-15,34.029998779296875
2024-11-18,33.90999984741211
2024-11-19,33.939998626708984
2024-11-20,33.86000061035156
2024-11-21,34.38999938964844
