Date,STX
2022-11-22,54.11000061035156
2022-11-23,54.810001373291016
2022-11-25,54.70000076293945
2022-11-28,52.310001373291016
2022-11-29,51.45000076293945
2022-11-30,52.970001220703125
2022-12-01,53.29999923706055
2022-12-02,52.970001220703125
2022-12-05,52.25
2022-12-06,52.20000076293945
2022-12-07,52.56999969482422
2022-12-08,54.43000030517578
2022-12-09,54.13999938964844
2022-12-12,55.619998931884766
2022-12-13,56.16999816894531
2022-12-14,54.75
2022-12-15,52.369998931884766
2022-12-16,52.130001068115234
2022-12-19,50.9900016784668
2022-12-20,51.0099983215332
2022-12-21,50.2400016784668
2022-12-22,50.209999084472656
2022-12-23,50.5099983215332
2022-12-27,52.060001373291016
2022-12-28,51.04999923706055
2022-12-29,53.02000045776367
2022-12-30,52.61000061035156
2023-01-03,51.880001068115234
2023-01-04,52.4900016784668
2023-01-05,53.4900016784668
2023-01-06,55.90999984741211
2023-01-09,55.34000015258789
2023-01-10,56.459999084472656
2023-01-11,57.209999084472656
2023-01-12,57.77000045776367
2023-01-13,57.2599983215332
2023-01-17,56.97999954223633
2023-01-18,58.709999084472656
2023-01-19,58.189998626708984
2023-01-20,59.34000015258789
2023-01-23,63.22999954223633
2023-01-24,62.22999954223633
2023-01-25,62.25
2023-01-26,69.01000213623047
2023-01-27,68.98999786376953
2023-01-30,66.76000213623047
2023-01-31,67.77999877929688
2023-02-01,70.48999786376953
2023-02-02,72.37000274658203
2023-02-03,70.88999938964844
2023-02-06,69.75
2023-02-07,71.30000305175781
2023-02-08,71.08000183105469
2023-02-09,69.80000305175781
2023-02-10,71.27999877929688
2023-02-13,71.33000183105469
2023-02-14,72.45999908447266
2023-02-15,71.97000122070312
2023-02-16,70.52999877929688
2023-02-17,70.26000213623047
2023-02-21,67.08000183105469
2023-02-22,66.38999938964844
2023-02-23,67.08000183105469
2023-02-24,66.08999633789062
2023-02-27,64.25
2023-02-28,64.55999755859375
2023-03-01,64.12000274658203
2023-03-02,64.86000061035156
2023-03-03,64.56999969482422
2023-03-06,63.31999969482422
2023-03-07,62.13999938964844
2023-03-08,63.630001068115234
2023-03-09,63.25
2023-03-10,61.75
2023-03-13,60.34000015258789
2023-03-14,61.02000045776367
2023-03-15,59.849998474121094
2023-03-16,61.20000076293945
2023-03-17,61.04999923706055
2023-03-20,62.060001373291016
2023-03-21,62.099998474121094
2023-03-22,60.52000045776367
2023-03-23,61.599998474121094
2023-03-24,61.63999938964844
2023-03-27,62.0099983215332
2023-03-28,60.43000030517578
2023-03-29,63.790000915527344
2023-03-30,64.9800033569336
2023-03-31,66.12000274658203
2023-04-03,65.75
2023-04-04,65.33999633789062
2023-04-05,64.86000061035156
2023-04-06,64.4000015258789
2023-04-10,66.3499984741211
2023-04-11,66.87999725341797
2023-04-12,66.37999725341797
2023-04-13,65.3499984741211
2023-04-14,63.959999084472656
2023-04-17,64.25
2023-04-18,64.2699966430664
2023-04-19,62.86000061035156
2023-04-20,57.08000183105469
2023-04-21,56.41999816894531
2023-04-24,57.0099983215332
2023-04-25,56.09000015258789
2023-04-26,56.34000015258789
2023-04-27,56.79999923706055
2023-04-28,58.77000045776367
2023-05-01,58.560001373291016
2023-05-02,56.849998474121094
2023-05-03,55.91999816894531
2023-05-04,55.119998931884766
2023-05-05,55.939998626708984
2023-05-08,56.290000915527344
2023-05-09,57.310001373291016
2023-05-10,57.27000045776367
2023-05-11,56.79999923706055
2023-05-12,57.56999969482422
2023-05-15,61.060001373291016
2023-05-16,60.79999923706055
2023-05-17,61.13999938964844
2023-05-18,62.75
2023-05-19,62.2599983215332
2023-05-22,62.95000076293945
2023-05-23,62.369998931884766
2023-05-24,61.31999969482422
2023-05-25,60.11000061035156
2023-05-26,62.290000915527344
2023-05-30,61.0
2023-05-31,60.099998474121094
2023-06-01,61.29999923706055
2023-06-02,62.209999084472656
2023-06-05,60.86000061035156
2023-06-06,58.59000015258789
2023-06-07,59.29999923706055
2023-06-08,59.880001068115234
2023-06-09,60.88999938964844
2023-06-12,63.40999984741211
2023-06-13,64.69000244140625
2023-06-14,65.29000091552734
2023-06-15,66.13999938964844
2023-06-16,64.30000305175781
2023-06-20,62.58000183105469
2023-06-21,61.56999969482422
2023-06-22,61.22999954223633
2023-06-23,60.31999969482422
2023-06-26,60.54999923706055
2023-06-27,62.11000061035156
2023-06-28,61.619998931884766
2023-06-29,61.939998626708984
2023-06-30,61.869998931884766
2023-07-03,62.18000030517578
2023-07-05,60.81999969482422
2023-07-06,60.81999969482422
2023-07-07,60.279998779296875
2023-07-10,60.400001525878906
2023-07-11,61.060001373291016
2023-07-12,61.619998931884766
2023-07-13,62.02000045776367
2023-07-14,61.56999969482422
2023-07-17,60.95000076293945
2023-07-18,61.38999938964844
2023-07-19,59.86000061035156
2023-07-20,59.29999923706055
2023-07-21,59.61000061035156
2023-07-24,59.279998779296875
2023-07-25,58.2400016784668
2023-07-26,57.970001220703125
2023-07-27,62.150001525878906
2023-07-28,63.45000076293945
2023-07-31,63.5
2023-08-01,65.31999969482422
2023-08-02,65.01000213623047
2023-08-03,68.27999877929688
2023-08-04,66.79000091552734
2023-08-07,68.51000213623047
2023-08-08,67.05999755859375
2023-08-09,66.86000061035156
2023-08-10,67.1500015258789
2023-08-11,66.8499984741211
2023-08-14,67.80999755859375
2023-08-15,65.5
2023-08-16,64.19000244140625
2023-08-17,64.93000030517578
2023-08-18,64.3499984741211
2023-08-21,65.5
2023-08-22,65.88999938964844
2023-08-23,66.16000366210938
2023-08-24,64.9000015258789
2023-08-25,64.41999816894531
2023-08-28,66.06999969482422
2023-08-29,66.4000015258789
2023-08-30,68.16999816894531
2023-08-31,70.79000091552734
2023-09-01,73.69999694824219
2023-09-05,70.88999938964844
2023-09-06,71.2300033569336
2023-09-07,63.439998626708984
2023-09-08,65.37000274658203
2023-09-11,64.30999755859375
2023-09-12,62.720001220703125
2023-09-13,63.38999938964844
2023-09-14,64.25
2023-09-15,63.75
2023-09-18,64.2300033569336
2023-09-19,64.87000274658203
2023-09-20,65.62999725341797
2023-09-21,65.44999694824219
2023-09-22,65.9000015258789
2023-09-25,64.44999694824219
2023-09-26,63.41999816894531
2023-09-27,64.29000091552734
2023-09-28,65.69000244140625
2023-09-29,65.94999694824219
2023-10-02,66.19000244140625
2023-10-03,65.41999816894531
2023-10-04,65.97000122070312
2023-10-05,66.62000274658203
2023-10-06,66.05000305175781
2023-10-09,66.2300033569336
2023-10-10,66.58000183105469
2023-10-11,69.55999755859375
2023-10-12,69.3499984741211
2023-10-13,68.43000030517578
2023-10-16,68.94999694824219
2023-10-17,68.94000244140625
2023-10-18,68.4800033569336
2023-10-19,66.87000274658203
2023-10-20,66.69000244140625
2023-10-23,65.25
2023-10-24,68.0999984741211
2023-10-25,67.0999984741211
2023-10-26,65.83999633789062
2023-10-27,68.19999694824219
2023-10-30,68.41999816894531
2023-10-31,68.25
2023-11-01,71.23999786376953
2023-11-02,71.80999755859375
2023-11-03,72.27999877929688
2023-11-06,71.12999725341797
2023-11-07,70.83999633789062
2023-11-08,71.86000061035156
2023-11-09,72.0
2023-11-10,72.41999816894531
2023-11-13,72.47000122070312
2023-11-14,74.61000061035156
2023-11-15,74.55000305175781
2023-11-16,75.58999633789062
2023-11-17,75.87999725341797
2023-11-20,77.05999755859375
2023-11-21,76.05999755859375
2023-11-22,76.55000305175781
2023-11-24,76.08000183105469
2023-11-27,77.55999755859375
2023-11-28,76.94999694824219
2023-11-29,78.4800033569336
2023-11-30,79.0999984741211
2023-12-01,79.18000030517578
2023-12-04,78.58999633789062
2023-12-05,76.95999908447266
2023-12-06,77.80999755859375
2023-12-07,78.77999877929688
2023-12-08,80.58999633789062
2023-12-11,81.98999786376953
2023-12-12,82.62999725341797
2023-12-13,85.43000030517578
2023-12-14,85.33000183105469
2023-12-15,84.27999877929688
2023-12-18,83.97000122070312
2023-12-19,83.9000015258789
2023-12-20,81.8499984741211
2023-12-21,85.30000305175781
2023-12-22,85.16000366210938
2023-12-26,85.87000274658203
2023-12-27,85.68000030517578
2023-12-28,86.79000091552734
2023-12-29,85.37000274658203
2024-01-02,82.69000244140625
2024-01-03,80.43000030517578
2024-01-04,80.7699966430664
2024-01-05,80.27999877929688
2024-01-08,80.9800033569336
2024-01-09,80.11000061035156
2024-01-10,82.66000366210938
2024-01-11,81.73999786376953
2024-01-12,82.77999877929688
2024-01-16,84.80999755859375
2024-01-17,83.33000183105469
2024-01-18,83.97000122070312
2024-01-19,85.41999816894531
2024-01-22,87.0999984741211
2024-01-23,89.2300033569336
2024-01-24,89.16999816894531
2024-01-25,90.98999786376953
2024-01-26,90.44000244140625
2024-01-29,88.62999725341797
2024-01-30,87.58999633789062
2024-01-31,85.68000030517578
2024-02-01,86.80000305175781
2024-02-02,87.5199966430664
2024-02-05,85.5
2024-02-06,86.19999694824219
2024-02-07,86.76000213623047
2024-02-08,87.68000030517578
2024-02-09,89.41000366210938
2024-02-12,89.0999984741211
2024-02-13,87.16000366210938
2024-02-14,86.80999755859375
2024-02-15,88.16000366210938
2024-02-16,87.5199966430664
2024-02-20,86.7699966430664
2024-02-21,84.9000015258789
2024-02-22,88.0199966430664
2024-02-23,87.9800033569336
2024-02-26,88.66000366210938
2024-02-27,90.69999694824219
2024-02-28,91.61000061035156
2024-02-29,93.05000305175781
2024-03-01,97.16000366210938
2024-03-04,98.37999725341797
2024-03-05,98.62999725341797
2024-03-06,94.13999938964844
2024-03-07,93.80999755859375
2024-03-08,92.69000244140625
2024-03-11,91.73999786376953
2024-03-12,91.11000061035156
2024-03-13,88.66999816894531
2024-03-14,85.76000213623047
2024-03-15,86.01000213623047
2024-03-18,85.38999938964844
2024-03-19,86.56999969482422
2024-03-20,87.41999816894531
2024-03-21,88.44999694824219
2024-03-22,89.01000213623047
2024-03-25,88.20999908447266
2024-03-26,94.72000122070312
2024-03-27,94.58000183105469
2024-03-28,93.05000305175781
2024-04-01,91.77999877929688
2024-04-02,90.2300033569336
2024-04-03,91.62999725341797
2024-04-04,90.76000213623047
2024-04-05,89.98999786376953
2024-04-08,89.1500015258789
2024-04-09,89.52999877929688
2024-04-10,87.98999786376953
2024-04-11,88.77999877929688
2024-04-12,85.19000244140625
2024-04-15,83.87999725341797
2024-04-16,83.68000030517578
2024-04-17,84.19999694824219
2024-04-18,83.44000244140625
2024-04-19,82.45999908447266
2024-04-22,85.18000030517578
2024-04-23,86.52999877929688
2024-04-24,87.11000061035156
2024-04-25,87.26000213623047
2024-04-26,86.04000091552734
2024-04-29,86.08000183105469
2024-04-30,85.91000366210938
2024-05-01,85.80999755859375
2024-05-02,86.29000091552734
2024-05-03,87.5
2024-05-06,89.8499984741211
2024-05-07,89.51000213623047
2024-05-08,90.05000305175781
2024-05-09,91.66999816894531
2024-05-10,94.01000213623047
2024-05-13,93.1500015258789
2024-05-14,96.22000122070312
2024-05-15,98.72000122070312
2024-05-16,98.23999786376953
2024-05-17,95.2699966430664
2024-05-20,96.80999755859375
2024-05-21,93.5999984741211
2024-05-22,94.66999816894531
2024-05-23,93.45999908447266
2024-05-24,94.19000244140625
2024-05-28,96.83999633789062
2024-05-29,94.26000213623047
2024-05-30,93.70999908447266
2024-05-31,93.23999786376953
2024-06-03,91.33000183105469
2024-06-04,91.8499984741211
2024-06-05,96.5999984741211
2024-06-06,96.0
2024-06-07,96.11000061035156
2024-06-10,99.5199966430664
2024-06-11,101.63999938964844
2024-06-12,102.8499984741211
2024-06-13,104.76000213623047
2024-06-14,103.86000061035156
2024-06-17,105.9800033569336
2024-06-18,105.98999786376953
2024-06-20,102.62000274658203
2024-06-21,103.08000183105469
2024-06-24,103.33000183105469
2024-06-25,103.73999786376953
2024-06-26,102.75
2024-06-27,104.0999984741211
2024-06-28,103.2699966430664
2024-07-01,102.44000244140625
2024-07-02,103.12999725341797
2024-07-03,101.37000274658203
2024-07-05,102.04000091552734
2024-07-08,103.43000030517578
2024-07-09,104.3499984741211
2024-07-10,106.7300033569336
2024-07-11,106.11000061035156
2024-07-12,107.0999984741211
2024-07-15,108.94000244140625
2024-07-16,108.70999908447266
2024-07-17,104.91000366210938
2024-07-18,103.47000122070312
2024-07-19,102.62999725341797
2024-07-22,106.18000030517578
2024-07-23,105.30000305175781
2024-07-24,109.52999877929688
2024-07-25,103.95999908447266
2024-07-26,103.68000030517578
2024-07-29,103.37999725341797
2024-07-30,99.0999984741211
2024-07-31,102.16999816894531
2024-08-01,99.01000213623047
2024-08-02,94.56999969482422
2024-08-05,92.54000091552734
2024-08-06,93.68000030517578
2024-08-07,92.0999984741211
2024-08-08,95.44999694824219
2024-08-09,96.27999877929688
2024-08-12,95.83000183105469
2024-08-13,98.19999694824219
2024-08-14,97.05999755859375
2024-08-15,99.61000061035156
2024-08-16,101.7300033569336
2024-08-19,103.95999908447266
2024-08-20,103.55000305175781
2024-08-21,104.44000244140625
2024-08-22,103.2300033569336
2024-08-23,104.41000366210938
2024-08-26,104.76000213623047
2024-08-27,100.70999908447266
2024-08-28,99.25
2024-08-29,97.54000091552734
2024-08-30,99.55000305175781
2024-09-03,96.77999877929688
2024-09-04,100.7300033569336
2024-09-05,100.80999755859375
2024-09-06,97.9800033569336
2024-09-09,101.33999633789062
2024-09-10,102.26000213623047
2024-09-11,102.52999877929688
2024-09-12,100.62000274658203
2024-09-13,102.12999725341797
2024-09-16,101.44000244140625
2024-09-17,102.06999969482422
2024-09-18,100.93000030517578
2024-09-19,104.12000274658203
2024-09-20,104.73999786376953
2024-09-23,105.87999725341797
2024-09-24,106.62999725341797
2024-09-25,107.76000213623047
2024-09-26,110.76000213623047
2024-09-27,108.73999786376953
2024-09-30,109.52999877929688
2024-10-01,107.81999969482422
2024-10-02,108.55999755859375
2024-10-03,108.80000305175781
2024-10-04,107.23999786376953
2024-10-07,106.12999725341797
2024-10-08,108.6500015258789
2024-10-09,109.29000091552734
2024-10-10,108.12000274658203
2024-10-11,109.80999755859375
2024-10-14,111.05999755859375
2024-10-15,111.79000091552734
2024-10-16,111.7300033569336
2024-10-17,112.44999694824219
2024-10-18,112.12000274658203
2024-10-21,112.41000366210938
2024-10-22,112.63999938964844
2024-10-23,103.5199966430664
2024-10-24,103.9800033569336
2024-10-25,103.01000213623047
2024-10-28,101.31999969482422
2024-10-29,101.33000183105469
2024-10-30,99.79000091552734
2024-10-31,100.37000274658203
2024-11-01,99.11000061035156
2024-11-04,99.88999938964844
2024-11-05,101.6500015258789
2024-11-06,102.9800033569336
2024-11-07,105.11000061035156
2024-11-08,104.77999877929688
2024-11-11,101.83999633789062
2024-11-12,99.80000305175781
2024-11-13,98.2699966430664
2024-11-14,97.45999908447266
2024-11-15,96.79000091552734
2024-11-18,97.0199966430664
2024-11-19,97.80000305175781
2024-11-20,98.0199966430664
2024-11-21,99.91999816894531
