Date,TSEM
2022-07-07,46.18000030517578
2022-07-08,46.41999816894531
2022-07-11,46.290000915527344
2022-07-12,46.18000030517578
2022-07-13,46.220001220703125
2022-07-14,45.939998626708984
2022-07-15,46.08000183105469
2022-07-18,45.7599983215332
2022-07-19,45.88999938964844
2022-07-20,46.040000915527344
2022-07-21,46.29999923706055
2022-07-22,45.959999084472656
2022-07-25,46.150001525878906
2022-07-26,45.939998626708984
2022-07-27,46.7400016784668
2022-07-28,47.29999923706055
2022-07-29,47.86000061035156
2022-08-01,46.91999816894531
2022-08-02,46.9900016784668
2022-08-03,47.11000061035156
2022-08-04,47.47999954223633
2022-08-05,47.369998931884766
2022-08-08,47.63999938964844
2022-08-09,47.61000061035156
2022-08-10,47.2599983215332
2022-08-11,47.20000076293945
2022-08-12,47.650001525878906
2022-08-15,47.68000030517578
2022-08-16,47.650001525878906
2022-08-17,47.31999969482422
2022-08-18,47.060001373291016
2022-08-19,46.70000076293945
2022-08-22,46.27000045776367
2022-08-23,46.369998931884766
2022-08-24,46.5099983215332
2022-08-25,46.7400016784668
2022-08-26,46.5
2022-08-29,46.369998931884766
2022-08-30,46.47999954223633
2022-08-31,46.38999938964844
2022-09-01,45.72999954223633
2022-09-02,45.52000045776367
2022-09-06,45.18000030517578
2022-09-07,45.599998474121094
2022-09-08,45.959999084472656
2022-09-09,45.900001525878906
2022-09-12,45.79999923706055
2022-09-13,45.290000915527344
2022-09-14,45.150001525878906
2022-09-15,45.060001373291016
2022-09-16,45.02000045776367
2022-09-19,44.810001373291016
2022-09-20,44.70000076293945
2022-09-21,44.630001068115234
2022-09-22,44.310001373291016
2022-09-23,43.66999816894531
2022-09-26,43.20000076293945
2022-09-27,43.349998474121094
2022-09-28,44.7599983215332
2022-09-29,44.400001525878906
2022-09-30,43.939998626708984
2022-10-03,44.31999969482422
2022-10-04,44.43000030517578
2022-10-05,44.810001373291016
2022-10-06,44.95000076293945
2022-10-07,44.79999923706055
2022-10-10,43.75
2022-10-11,43.150001525878906
2022-10-12,42.900001525878906
2022-10-13,42.88999938964844
2022-10-14,43.04999923706055
2022-10-17,43.36000061035156
2022-10-18,42.720001220703125
2022-10-19,42.709999084472656
2022-10-20,42.880001068115234
2022-10-21,43.310001373291016
2022-10-24,42.5099983215332
2022-10-25,42.47999954223633
2022-10-26,42.52000045776367
2022-10-27,42.09000015258789
2022-10-28,42.75
2022-10-31,42.7599983215332
2022-11-01,43.02000045776367
2022-11-02,41.0
2022-11-03,40.25
2022-11-04,40.119998931884766
2022-11-07,39.900001525878906
2022-11-08,40.31999969482422
2022-11-09,39.9900016784668
2022-11-10,40.84000015258789
2022-11-11,41.06999969482422
2022-11-14,42.310001373291016
2022-11-15,43.2400016784668
2022-11-16,42.52000045776367
2022-11-17,43.060001373291016
2022-11-18,43.209999084472656
2022-11-21,42.900001525878906
2022-11-22,43.5
2022-11-23,43.959999084472656
2022-11-25,44.150001525878906
2022-11-28,43.2599983215332
2022-11-29,43.90999984741211
2022-11-30,44.56999969482422
2022-12-01,44.52000045776367
2022-12-02,44.7599983215332
2022-12-05,44.75
2022-12-06,44.869998931884766
2022-12-07,44.72999954223633
2022-12-08,45.27000045776367
2022-12-09,45.84000015258789
2022-12-12,45.959999084472656
2022-12-13,46.380001068115234
2022-12-14,46.189998626708984
2022-12-15,45.9900016784668
2022-12-16,45.779998779296875
2022-12-19,45.29999923706055
2022-12-20,45.04999923706055
2022-12-21,44.88999938964844
2022-12-22,44.31999969482422
2022-12-23,43.91999816894531
2022-12-27,43.709999084472656
2022-12-28,43.13999938964844
2022-12-29,43.2400016784668
2022-12-30,43.20000076293945
2023-01-03,43.060001373291016
2023-01-04,43.29999923706055
2023-01-05,43.540000915527344
2023-01-06,44.20000076293945
2023-01-09,44.040000915527344
2023-01-10,44.15999984741211
2023-01-11,44.060001373291016
2023-01-12,43.41999816894531
2023-01-13,43.650001525878906
2023-01-17,43.939998626708984
2023-01-18,43.7599983215332
2023-01-19,43.52000045776367
2023-01-20,42.97999954223633
2023-01-23,43.310001373291016
2023-01-24,42.900001525878906
2023-01-25,43.36000061035156
2023-01-26,42.959999084472656
2023-01-27,42.779998779296875
2023-01-30,41.91999816894531
2023-01-31,41.790000915527344
2023-02-01,41.47999954223633
2023-02-02,41.86000061035156
2023-02-03,41.5
2023-02-06,41.31999969482422
2023-02-07,41.70000076293945
2023-02-08,41.59000015258789
2023-02-09,41.560001373291016
2023-02-10,41.58000183105469
2023-02-13,40.81999969482422
2023-02-14,40.63999938964844
2023-02-15,40.599998474121094
2023-02-16,40.97999954223633
2023-02-17,40.849998474121094
2023-02-21,40.779998779296875
2023-02-22,41.2400016784668
2023-02-23,41.2599983215332
2023-02-24,40.88999938964844
2023-02-27,40.400001525878906
2023-02-28,40.560001373291016
2023-03-01,40.4900016784668
2023-03-02,40.31999969482422
2023-03-03,40.18000030517578
2023-03-06,39.939998626708984
2023-03-07,39.86000061035156
2023-03-08,40.970001220703125
2023-03-09,41.25
2023-03-10,41.029998779296875
2023-03-13,40.849998474121094
2023-03-14,41.0
2023-03-15,40.7400016784668
2023-03-16,40.68000030517578
2023-03-17,40.0099983215332
2023-03-20,40.290000915527344
2023-03-21,40.66999816894531
2023-03-22,41.06999969482422
2023-03-23,41.41999816894531
2023-03-24,41.22999954223633
2023-03-27,41.099998474121094
2023-03-28,41.279998779296875
2023-03-29,42.380001068115234
2023-03-30,42.36000061035156
2023-03-31,42.470001220703125
2023-04-03,42.7400016784668
2023-04-04,42.790000915527344
2023-04-05,42.45000076293945
2023-04-06,42.0
2023-04-10,41.91999816894531
2023-04-11,43.470001220703125
2023-04-12,43.869998931884766
2023-04-13,44.83000183105469
2023-04-14,45.290000915527344
2023-04-17,44.79999923706055
2023-04-18,44.5099983215332
2023-04-19,44.650001525878906
2023-04-20,44.880001068115234
2023-04-21,44.79999923706055
2023-04-24,44.79999923706055
2023-04-25,44.27000045776367
2023-04-26,44.040000915527344
2023-04-27,45.43000030517578
2023-04-28,45.0099983215332
2023-05-01,44.79999923706055
2023-05-02,44.5
2023-05-03,44.400001525878906
2023-05-04,43.63999938964844
2023-05-05,43.34000015258789
2023-05-08,42.790000915527344
2023-05-09,41.880001068115234
2023-05-10,41.54999923706055
2023-05-11,41.099998474121094
2023-05-12,40.40999984741211
2023-05-15,41.029998779296875
2023-05-16,40.34000015258789
2023-05-17,40.5099983215332
2023-05-18,41.79999923706055
2023-05-19,41.47999954223633
2023-05-22,40.65999984741211
2023-05-23,40.040000915527344
2023-05-24,37.81999969482422
2023-05-25,38.0
2023-05-26,38.93000030517578
2023-05-30,40.43000030517578
2023-05-31,39.13999938964844
2023-06-01,38.880001068115234
2023-06-02,38.36000061035156
2023-06-05,38.70000076293945
2023-06-06,38.099998474121094
2023-06-07,38.470001220703125
2023-06-08,38.5
2023-06-09,39.09000015258789
2023-06-12,39.56999969482422
2023-06-13,40.25
2023-06-14,41.11000061035156
2023-06-15,41.15999984741211
2023-06-16,41.16999816894531
2023-06-20,40.849998474121094
2023-06-21,39.060001373291016
2023-06-22,39.0
2023-06-23,38.54999923706055
2023-06-26,38.5
2023-06-27,37.7400016784668
2023-06-28,37.290000915527344
2023-06-29,37.04999923706055
2023-06-30,37.52000045776367
2023-07-03,37.2400016784668
2023-07-05,36.439998626708984
2023-07-06,35.91999816894531
2023-07-07,35.56999969482422
2023-07-10,35.38999938964844
2023-07-11,36.5099983215332
2023-07-12,37.41999816894531
2023-07-13,37.16999816894531
2023-07-14,37.5
2023-07-17,38.369998931884766
2023-07-18,38.0
2023-07-19,37.63999938964844
2023-07-20,36.810001373291016
2023-07-21,36.349998474121094
2023-07-24,35.0
2023-07-25,34.779998779296875
2023-07-26,36.7400016784668
2023-07-27,36.11000061035156
2023-07-28,37.209999084472656
2023-07-31,37.75
2023-08-01,37.93000030517578
2023-08-02,37.2599983215332
2023-08-03,37.380001068115234
2023-08-04,36.720001220703125
2023-08-07,36.83000183105469
2023-08-08,36.11000061035156
2023-08-09,35.0
2023-08-10,34.7599983215332
2023-08-11,34.349998474121094
2023-08-14,33.939998626708984
2023-08-15,33.779998779296875
2023-08-16,30.170000076293945
2023-08-17,30.479999542236328
2023-08-18,30.6299991607666
2023-08-21,30.950000762939453
2023-08-22,30.350000381469727
2023-08-23,29.860000610351562
2023-08-24,28.34000015258789
2023-08-25,28.65999984741211
2023-08-28,28.110000610351562
2023-08-29,28.530000686645508
2023-08-30,29.030000686645508
2023-08-31,29.700000762939453
2023-09-01,29.959999084472656
2023-09-05,29.43000030517578
2023-09-06,28.829999923706055
2023-09-07,28.6299991607666
2023-09-08,28.200000762939453
2023-09-11,28.200000762939453
2023-09-12,28.010000228881836
2023-09-13,28.059999465942383
2023-09-14,27.969999313354492
2023-09-15,26.75
2023-09-18,26.610000610351562
2023-09-19,26.489999771118164
2023-09-20,25.8700008392334
2023-09-21,25.209999084472656
2023-09-22,25.299999237060547
2023-09-25,25.209999084472656
2023-09-26,24.40999984741211
2023-09-27,24.549999237060547
2023-09-28,24.709999084472656
2023-09-29,24.559999465942383
2023-10-02,24.420000076293945
2023-10-03,23.739999771118164
2023-10-04,23.920000076293945
2023-10-05,24.09000015258789
2023-10-06,24.510000228881836
2023-10-09,22.889999389648438
2023-10-10,23.239999771118164
2023-10-11,22.8700008392334
2023-10-12,22.459999084472656
2023-10-13,21.979999542236328
2023-10-16,21.90999984741211
2023-10-17,21.979999542236328
2023-10-18,22.34000015258789
2023-10-19,22.170000076293945
2023-10-20,21.959999084472656
2023-10-23,22.65999984741211
2023-10-24,23.34000015258789
2023-10-25,23.510000228881836
2023-10-26,23.229999542236328
2023-10-27,23.219999313354492
2023-10-30,23.0
2023-10-31,23.020000457763672
2023-11-01,23.010000228881836
2023-11-02,23.43000030517578
2023-11-03,24.020000457763672
2023-11-06,24.040000915527344
2023-11-07,24.190000534057617
2023-11-08,24.559999465942383
2023-11-09,24.200000762939453
2023-11-10,24.530000686645508
2023-11-13,25.479999542236328
2023-11-14,26.690000534057617
2023-11-15,27.190000534057617
2023-11-16,27.059999465942383
2023-11-17,27.25
2023-11-20,27.81999969482422
2023-11-21,27.56999969482422
2023-11-22,28.0
2023-11-24,28.15999984741211
2023-11-27,27.200000762939453
2023-11-28,27.40999984741211
2023-11-29,27.860000610351562
2023-11-30,27.3799991607666
2023-12-01,27.639999389648438
2023-12-04,27.559999465942383
2023-12-05,27.440000534057617
2023-12-06,27.989999771118164
2023-12-07,28.5
2023-12-08,28.399999618530273
2023-12-11,29.09000015258789
2023-12-12,29.670000076293945
2023-12-13,30.010000228881836
2023-12-14,30.489999771118164
2023-12-15,30.290000915527344
2023-12-18,29.950000762939453
2023-12-19,30.510000228881836
2023-12-20,30.049999237060547
2023-12-21,30.639999389648438
2023-12-22,30.270000457763672
2023-12-26,29.90999984741211
2023-12-27,30.3700008392334
2023-12-28,30.5
2023-12-29,30.520000457763672
2024-01-02,30.290000915527344
2024-01-03,30.489999771118164
2024-01-04,29.729999542236328
2024-01-05,29.469999313354492
2024-01-08,29.90999984741211
2024-01-09,30.09000015258789
2024-01-10,29.799999237060547
2024-01-11,29.459999084472656
2024-01-12,29.139999389648438
2024-01-16,28.299999237060547
2024-01-17,28.860000610351562
2024-01-18,29.389999389648438
2024-01-19,29.8799991607666
2024-01-22,30.459999084472656
2024-01-23,30.56999969482422
2024-01-24,29.950000762939453
2024-01-25,28.989999771118164
2024-01-26,28.959999084472656
2024-01-29,29.329999923706055
2024-01-30,28.950000762939453
2024-01-31,28.850000381469727
2024-02-01,28.68000030517578
2024-02-02,28.68000030517578
2024-02-05,28.549999237060547
2024-02-06,28.899999618530273
2024-02-07,29.25
2024-02-08,29.459999084472656
2024-02-09,29.40999984741211
2024-02-12,30.09000015258789
2024-02-13,28.6299991607666
2024-02-14,31.8799991607666
2024-02-15,32.869998931884766
2024-02-16,33.720001220703125
2024-02-20,33.91999816894531
2024-02-21,33.310001373291016
2024-02-22,33.52000045776367
2024-02-23,33.27000045776367
2024-02-26,33.59000015258789
2024-02-27,33.290000915527344
2024-02-28,32.66999816894531
2024-02-29,32.880001068115234
2024-03-01,33.619998931884766
2024-03-04,33.5
2024-03-05,32.869998931884766
2024-03-06,32.630001068115234
2024-03-07,33.06999969482422
2024-03-08,32.310001373291016
2024-03-11,31.389999389648438
2024-03-12,31.68000030517578
2024-03-13,31.059999465942383
2024-03-14,30.940000534057617
2024-03-15,30.979999542236328
2024-03-18,32.470001220703125
2024-03-19,32.810001373291016
2024-03-20,33.279998779296875
2024-03-21,33.36000061035156
2024-03-22,32.970001220703125
2024-03-25,32.90999984741211
2024-03-26,32.720001220703125
2024-03-27,32.9900016784668
2024-03-28,33.45000076293945
2024-04-01,33.099998474121094
2024-04-02,33.0
2024-04-03,32.810001373291016
2024-04-04,32.849998474121094
2024-04-05,32.63999938964844
2024-04-08,33.5099983215332
2024-04-09,34.47999954223633
2024-04-10,33.83000183105469
2024-04-11,33.29999923706055
2024-04-12,31.579999923706055
2024-04-15,31.030000686645508
2024-04-16,31.799999237060547
2024-04-17,31.59000015258789
2024-04-18,31.149999618530273
2024-04-19,30.989999771118164
2024-04-22,31.940000534057617
2024-04-23,31.75
2024-04-24,31.729999542236328
2024-04-25,32.16999816894531
2024-04-26,32.36000061035156
2024-04-29,32.65999984741211
2024-04-30,32.869998931884766
2024-05-01,32.310001373291016
2024-05-02,32.4900016784668
2024-05-03,33.040000915527344
2024-05-06,33.810001373291016
2024-05-07,34.66999816894531
2024-05-08,34.25
2024-05-09,36.439998626708984
2024-05-10,36.709999084472656
2024-05-13,36.47999954223633
2024-05-14,36.95000076293945
2024-05-15,36.75
2024-05-16,36.970001220703125
2024-05-17,36.709999084472656
2024-05-20,36.9900016784668
2024-05-21,36.810001373291016
2024-05-22,37.619998931884766
2024-05-23,36.810001373291016
2024-05-24,37.65999984741211
2024-05-28,37.849998474121094
2024-05-29,37.189998626708984
2024-05-30,37.5
2024-05-31,37.540000915527344
2024-06-03,37.61000061035156
2024-06-04,36.720001220703125
2024-06-05,37.52000045776367
2024-06-06,37.93000030517578
2024-06-07,37.29999923706055
2024-06-10,38.5
2024-06-11,38.7599983215332
2024-06-12,38.95000076293945
2024-06-13,38.63999938964844
2024-06-14,38.63999938964844
2024-06-17,39.060001373291016
2024-06-18,39.650001525878906
2024-06-20,39.119998931884766
2024-06-21,39.06999969482422
2024-06-24,38.279998779296875
2024-06-25,38.38999938964844
2024-06-26,38.83000183105469
2024-06-27,38.54999923706055
2024-06-28,39.310001373291016
2024-07-01,39.66999816894531
2024-07-02,39.349998474121094
2024-07-03,39.470001220703125
2024-07-05,40.2400016784668
2024-07-08,41.02000045776367
2024-07-09,40.619998931884766
2024-07-10,40.810001373291016
2024-07-11,40.72999954223633
2024-07-12,41.720001220703125
2024-07-15,41.97999954223633
2024-07-16,41.75
2024-07-17,40.939998626708984
2024-07-18,40.68000030517578
2024-07-19,40.599998474121094
2024-07-22,41.27000045776367
2024-07-23,41.290000915527344
2024-07-24,43.029998779296875
2024-07-25,41.720001220703125
2024-07-26,42.880001068115234
2024-07-29,41.869998931884766
2024-07-30,40.650001525878906
2024-07-31,40.79999923706055
2024-08-01,39.189998626708984
2024-08-02,37.47999954223633
2024-08-05,36.25
2024-08-06,37.189998626708984
2024-08-07,37.0099983215332
2024-08-08,38.189998626708984
2024-08-09,37.900001525878906
2024-08-12,38.06999969482422
2024-08-13,38.709999084472656
2024-08-14,38.97999954223633
2024-08-15,40.189998626708984
2024-08-16,40.0099983215332
2024-08-19,40.36000061035156
2024-08-20,41.060001373291016
2024-08-21,40.959999084472656
2024-08-22,40.349998474121094
2024-08-23,41.43000030517578
2024-08-26,41.790000915527344
2024-08-27,42.779998779296875
2024-08-28,42.88999938964844
2024-08-29,43.61000061035156
2024-08-30,44.189998626708984
2024-09-03,41.34000015258789
2024-09-04,41.040000915527344
2024-09-05,41.31999969482422
2024-09-06,40.560001373291016
2024-09-09,40.650001525878906
2024-09-10,40.81999969482422
2024-09-11,42.38999938964844
2024-09-12,41.970001220703125
2024-09-13,42.849998474121094
2024-09-16,41.619998931884766
2024-09-17,41.470001220703125
2024-09-18,40.54999923706055
2024-09-19,41.619998931884766
2024-09-20,42.310001373291016
2024-09-23,42.18000030517578
2024-09-24,43.189998626708984
2024-09-25,42.81999969482422
2024-09-26,43.720001220703125
2024-09-27,43.90999984741211
2024-09-30,44.2599983215332
2024-10-01,43.08000183105469
2024-10-02,44.099998474121094
2024-10-03,44.310001373291016
2024-10-04,44.29999923706055
2024-10-07,44.29999923706055
2024-10-08,44.68000030517578
2024-10-09,45.209999084472656
2024-10-10,45.529998779296875
2024-10-11,45.81999969482422
2024-10-14,46.029998779296875
2024-10-15,44.470001220703125
2024-10-16,43.790000915527344
2024-10-17,43.81999969482422
2024-10-18,43.970001220703125
2024-10-21,45.2599983215332
2024-10-22,45.40999984741211
2024-10-23,44.04999923706055
2024-10-24,44.220001220703125
2024-10-25,44.77000045776367
2024-10-28,45.16999816894531
2024-10-29,44.86000061035156
2024-10-30,43.29999923706055
2024-10-31,41.959999084472656
2024-11-01,41.939998626708984
2024-11-04,41.029998779296875
2024-11-05,41.7400016784668
2024-11-06,43.41999816894531
2024-11-07,43.40999984741211
2024-11-08,45.880001068115234
2024-11-11,46.63999938964844
2024-11-12,43.099998474121094
2024-11-13,48.41999816894531
2024-11-14,46.29999923706055
2024-11-15,44.54999923706055
2024-11-18,45.65999984741211
2024-11-19,46.7599983215332
2024-11-20,46.650001525878906
2024-11-21,47.810001373291016
