Date,ITCI
2022-02-28,55.47999954223633
2022-03-01,56.5
2022-03-02,57.04999923706055
2022-03-03,55.9900016784668
2022-03-04,55.09000015258789
2022-03-07,53.22999954223633
2022-03-08,53.939998626708984
2022-03-09,57.13999938964844
2022-03-10,56.72999954223633
2022-03-11,58.63999938964844
2022-03-14,56.93000030517578
2022-03-15,58.369998931884766
2022-03-16,59.72999954223633
2022-03-17,60.380001068115234
2022-03-18,61.04999923706055
2022-03-21,58.619998931884766
2022-03-22,60.369998931884766
2022-03-23,59.5
2022-03-24,59.38999938964844
2022-03-25,60.779998779296875
2022-03-28,61.47999954223633
2022-03-29,62.09000015258789
2022-03-30,60.31999969482422
2022-03-31,61.189998626708984
2022-04-01,62.68000030517578
2022-04-04,63.09000015258789
2022-04-05,63.209999084472656
2022-04-06,65.63999938964844
2022-04-07,64.4000015258789
2022-04-08,64.5999984741211
2022-04-11,62.7599983215332
2022-04-12,63.33000183105469
2022-04-13,64.69999694824219
2022-04-14,64.30000305175781
2022-04-18,60.61000061035156
2022-04-19,61.099998474121094
2022-04-20,60.029998779296875
2022-04-21,55.75
2022-04-22,52.439998626708984
2022-04-25,53.18000030517578
2022-04-26,51.7400016784668
2022-04-27,53.04999923706055
2022-04-28,51.63999938964844
2022-04-29,50.61000061035156
2022-05-02,51.77000045776367
2022-05-03,51.09000015258789
2022-05-04,51.16999816894531
2022-05-05,48.689998626708984
2022-05-06,46.20000076293945
2022-05-09,43.0
2022-05-10,53.2400016784668
2022-05-11,53.380001068115234
2022-05-12,55.220001220703125
2022-05-13,59.099998474121094
2022-05-16,58.91999816894531
2022-05-17,59.40999984741211
2022-05-18,58.5
2022-05-19,57.72999954223633
2022-05-20,57.880001068115234
2022-05-23,58.40999984741211
2022-05-24,56.959999084472656
2022-05-25,56.66999816894531
2022-05-26,58.720001220703125
2022-05-27,58.279998779296875
2022-05-31,57.400001525878906
2022-06-01,55.2599983215332
2022-06-02,55.65999984741211
2022-06-03,58.349998474121094
2022-06-06,58.20000076293945
2022-06-07,58.790000915527344
2022-06-08,57.61000061035156
2022-06-09,55.47999954223633
2022-06-10,53.02000045776367
2022-06-13,53.06999969482422
2022-06-14,54.02000045776367
2022-06-15,56.529998779296875
2022-06-16,53.43000030517578
2022-06-17,54.939998626708984
2022-06-21,54.81999969482422
2022-06-22,54.27000045776367
2022-06-23,57.189998626708984
2022-06-24,55.619998931884766
2022-06-27,57.900001525878906
2022-06-28,55.22999954223633
2022-06-29,58.310001373291016
2022-06-30,57.08000183105469
2022-07-01,55.16999816894531
2022-07-05,57.09000015258789
2022-07-06,56.16999816894531
2022-07-07,58.0099983215332
2022-07-08,57.56999969482422
2022-07-11,55.400001525878906
2022-07-12,54.470001220703125
2022-07-13,53.38999938964844
2022-07-14,55.95000076293945
2022-07-15,55.25
2022-07-18,54.189998626708984
2022-07-19,55.93000030517578
2022-07-20,56.5
2022-07-21,55.810001373291016
2022-07-22,55.66999816894531
2022-07-25,53.02000045776367
2022-07-26,53.25
2022-07-27,53.4900016784668
2022-07-28,54.209999084472656
2022-07-29,54.119998931884766
2022-08-01,51.720001220703125
2022-08-02,55.2599983215332
2022-08-03,56.20000076293945
2022-08-04,58.77000045776367
2022-08-05,59.9900016784668
2022-08-08,58.849998474121094
2022-08-09,56.33000183105469
2022-08-10,59.189998626708984
2022-08-11,57.02000045776367
2022-08-12,53.56999969482422
2022-08-15,52.529998779296875
2022-08-16,53.810001373291016
2022-08-17,51.5
2022-08-18,50.7400016784668
2022-08-19,51.41999816894531
2022-08-22,49.13999938964844
2022-08-23,49.84000015258789
2022-08-24,50.290000915527344
2022-08-25,49.310001373291016
2022-08-26,49.70000076293945
2022-08-29,49.54999923706055
2022-08-30,48.84000015258789
2022-08-31,50.2599983215332
2022-09-01,50.52000045776367
2022-09-02,51.61000061035156
2022-09-06,50.779998779296875
2022-09-07,52.209999084472656
2022-09-08,52.25
2022-09-09,52.0
2022-09-12,53.119998931884766
2022-09-13,51.97999954223633
2022-09-14,50.150001525878906
2022-09-15,50.529998779296875
2022-09-16,48.20000076293945
2022-09-19,47.16999816894531
2022-09-20,46.38999938964844
2022-09-21,44.25
2022-09-22,45.709999084472656
2022-09-23,43.5099983215332
2022-09-26,42.70000076293945
2022-09-27,44.58000183105469
2022-09-28,45.36000061035156
2022-09-29,45.25
2022-09-30,46.529998779296875
2022-10-03,47.7599983215332
2022-10-04,48.709999084472656
2022-10-05,47.459999084472656
2022-10-06,47.150001525878906
2022-10-07,47.939998626708984
2022-10-10,47.599998474121094
2022-10-11,47.349998474121094
2022-10-12,47.88999938964844
2022-10-13,48.54999923706055
2022-10-14,46.970001220703125
2022-10-17,47.36000061035156
2022-10-18,48.68000030517578
2022-10-19,46.880001068115234
2022-10-20,44.709999084472656
2022-10-21,46.599998474121094
2022-10-24,44.06999969482422
2022-10-25,44.66999816894531
2022-10-26,45.93000030517578
2022-10-27,44.83000183105469
2022-10-28,46.36000061035156
2022-10-31,45.66999816894531
2022-11-01,45.93000030517578
2022-11-02,45.83000183105469
2022-11-03,51.880001068115234
2022-11-04,51.220001220703125
2022-11-07,52.34000015258789
2022-11-08,52.47999954223633
2022-11-09,50.0099983215332
2022-11-10,50.66999816894531
2022-11-11,52.880001068115234
2022-11-14,51.209999084472656
2022-11-15,50.65999984741211
2022-11-16,49.90999984741211
2022-11-17,50.61000061035156
2022-11-18,51.939998626708984
2022-11-21,52.08000183105469
2022-11-22,52.869998931884766
2022-11-23,51.189998626708984
2022-11-25,52.22999954223633
2022-11-28,52.15999984741211
2022-11-29,52.849998474121094
2022-11-30,54.220001220703125
2022-12-01,53.45000076293945
2022-12-02,54.08000183105469
2022-12-05,54.25
2022-12-06,53.220001220703125
2022-12-07,54.09000015258789
2022-12-08,51.810001373291016
2022-12-09,51.77000045776367
2022-12-12,52.689998626708984
2022-12-13,54.45000076293945
2022-12-14,52.77000045776367
2022-12-15,51.83000183105469
2022-12-16,51.04999923706055
2022-12-19,50.119998931884766
2022-12-20,51.380001068115234
2022-12-21,52.40999984741211
2022-12-22,51.58000183105469
2022-12-23,50.63999938964844
2022-12-27,49.849998474121094
2022-12-28,51.0
2022-12-29,53.540000915527344
2022-12-30,52.91999816894531
2023-01-03,51.65999984741211
2023-01-04,51.08000183105469
2023-01-05,51.25
2023-01-06,52.060001373291016
2023-01-09,50.790000915527344
2023-01-10,48.79999923706055
2023-01-11,47.720001220703125
2023-01-12,48.52000045776367
2023-01-13,48.029998779296875
2023-01-17,48.75
2023-01-18,47.869998931884766
2023-01-19,47.779998779296875
2023-01-20,47.95000076293945
2023-01-23,48.529998779296875
2023-01-24,48.88999938964844
2023-01-25,48.2400016784668
2023-01-26,48.77000045776367
2023-01-27,47.75
2023-01-30,46.9900016784668
2023-01-31,47.91999816894531
2023-02-01,47.81999969482422
2023-02-02,49.7400016784668
2023-02-03,48.91999816894531
2023-02-06,47.52000045776367
2023-02-07,47.27000045776367
2023-02-08,48.36000061035156
2023-02-09,49.790000915527344
2023-02-10,48.66999816894531
2023-02-13,48.810001373291016
2023-02-14,49.41999816894531
2023-02-15,50.0
2023-02-16,49.86000061035156
2023-02-17,50.0099983215332
2023-02-21,46.439998626708984
2023-02-22,46.279998779296875
2023-02-23,47.650001525878906
2023-02-24,47.31999969482422
2023-02-27,48.56999969482422
2023-02-28,49.029998779296875
2023-03-01,49.31999969482422
2023-03-02,46.52000045776367
2023-03-03,45.869998931884766
2023-03-06,47.59000015258789
2023-03-07,46.13999938964844
2023-03-08,46.4900016784668
2023-03-09,44.2400016784668
2023-03-10,44.0
2023-03-13,45.11000061035156
2023-03-14,45.310001373291016
2023-03-15,43.79999923706055
2023-03-16,45.25
2023-03-17,45.9900016784668
2023-03-20,45.959999084472656
2023-03-21,46.18000030517578
2023-03-22,45.61000061035156
2023-03-23,45.88999938964844
2023-03-24,46.72999954223633
2023-03-27,47.880001068115234
2023-03-28,55.72999954223633
2023-03-29,56.9900016784668
2023-03-30,56.04999923706055
2023-03-31,54.150001525878906
2023-04-03,54.66999816894531
2023-04-04,56.0099983215332
2023-04-05,56.5099983215332
2023-04-06,59.29999923706055
2023-04-10,59.06999969482422
2023-04-11,58.70000076293945
2023-04-12,58.70000076293945
2023-04-13,59.279998779296875
2023-04-14,60.209999084472656
2023-04-17,63.18000030517578
2023-04-18,62.38999938964844
2023-04-19,62.15999984741211
2023-04-20,60.84000015258789
2023-04-21,62.5099983215332
2023-04-24,62.25
2023-04-25,60.790000915527344
2023-04-26,61.040000915527344
2023-04-27,61.869998931884766
2023-04-28,62.150001525878906
2023-05-01,63.15999984741211
2023-05-02,63.2599983215332
2023-05-03,63.25
2023-05-04,61.970001220703125
2023-05-05,63.29999923706055
2023-05-08,64.05000305175781
2023-05-09,63.939998626708984
2023-05-10,66.44000244140625
2023-05-11,64.37000274658203
2023-05-12,64.41999816894531
2023-05-15,64.91000366210938
2023-05-16,63.13999938964844
2023-05-17,63.40999984741211
2023-05-18,62.97999954223633
2023-05-19,62.41999816894531
2023-05-22,62.63999938964844
2023-05-23,61.83000183105469
2023-05-24,61.0
2023-05-25,60.16999816894531
2023-05-26,60.20000076293945
2023-05-30,59.43000030517578
2023-05-31,59.380001068115234
2023-06-01,59.529998779296875
2023-06-02,61.31999969482422
2023-06-05,63.209999084472656
2023-06-06,65.41000366210938
2023-06-07,65.12999725341797
2023-06-08,65.27999877929688
2023-06-09,65.81999969482422
2023-06-12,64.38999938964844
2023-06-13,65.05000305175781
2023-06-14,64.4000015258789
2023-06-15,64.2699966430664
2023-06-16,63.95000076293945
2023-06-20,65.4800033569336
2023-06-21,66.43000030517578
2023-06-22,65.93000030517578
2023-06-23,63.790000915527344
2023-06-26,62.61000061035156
2023-06-27,62.70000076293945
2023-06-28,62.189998626708984
2023-06-29,61.959999084472656
2023-06-30,63.31999969482422
2023-07-03,62.59000015258789
2023-07-05,63.47999954223633
2023-07-06,64.0999984741211
2023-07-07,62.27000045776367
2023-07-10,60.97999954223633
2023-07-11,61.95000076293945
2023-07-12,62.79999923706055
2023-07-13,62.790000915527344
2023-07-14,63.52000045776367
2023-07-17,63.52000045776367
2023-07-18,62.849998474121094
2023-07-19,63.040000915527344
2023-07-20,62.029998779296875
2023-07-21,62.08000183105469
2023-07-24,61.529998779296875
2023-07-25,60.72999954223633
2023-07-26,61.349998474121094
2023-07-27,61.959999084472656
2023-07-28,60.810001373291016
2023-07-31,61.84000015258789
2023-08-01,60.88999938964844
2023-08-02,60.869998931884766
2023-08-03,58.88999938964844
2023-08-04,58.52000045776367
2023-08-07,58.90999984741211
2023-08-08,58.02000045776367
2023-08-09,58.06999969482422
2023-08-10,58.20000076293945
2023-08-11,58.61000061035156
2023-08-14,57.7599983215332
2023-08-15,57.81999969482422
2023-08-16,56.5
2023-08-17,55.310001373291016
2023-08-18,56.2400016784668
2023-08-21,56.119998931884766
2023-08-22,56.119998931884766
2023-08-23,55.59000015258789
2023-08-24,55.11000061035156
2023-08-25,55.060001373291016
2023-08-28,55.290000915527344
2023-08-29,54.849998474121094
2023-08-30,55.369998931884766
2023-08-31,55.52000045776367
2023-09-01,55.86000061035156
2023-09-05,57.0
2023-09-06,57.459999084472656
2023-09-07,57.560001373291016
2023-09-08,58.70000076293945
2023-09-11,58.68000030517578
2023-09-12,59.310001373291016
2023-09-13,57.27000045776367
2023-09-14,56.38999938964844
2023-09-15,55.029998779296875
2023-09-18,53.90999984741211
2023-09-19,54.36000061035156
2023-09-20,54.439998626708984
2023-09-21,52.630001068115234
2023-09-22,53.77000045776367
2023-09-25,54.27000045776367
2023-09-26,53.75
2023-09-27,54.119998931884766
2023-09-28,53.79999923706055
2023-09-29,52.09000015258789
2023-10-02,52.4900016784668
2023-10-03,51.4900016784668
2023-10-04,50.90999984741211
2023-10-05,51.33000183105469
2023-10-06,50.970001220703125
2023-10-09,52.02000045776367
2023-10-10,54.290000915527344
2023-10-11,53.849998474121094
2023-10-12,52.5
2023-10-13,53.65999984741211
2023-10-16,54.97999954223633
2023-10-17,53.560001373291016
2023-10-18,52.189998626708984
2023-10-19,49.7400016784668
2023-10-20,50.060001373291016
2023-10-23,49.119998931884766
2023-10-24,49.16999816894531
2023-10-25,48.400001525878906
2023-10-26,48.040000915527344
2023-10-27,48.54999923706055
2023-10-30,46.369998931884766
2023-10-31,49.7599983215332
2023-11-01,50.869998931884766
2023-11-02,52.380001068115234
2023-11-03,54.9900016784668
2023-11-06,56.0099983215332
2023-11-07,56.2400016784668
2023-11-08,55.13999938964844
2023-11-09,53.52000045776367
2023-11-10,53.459999084472656
2023-11-13,54.369998931884766
2023-11-14,56.70000076293945
2023-11-15,56.689998626708984
2023-11-16,55.02000045776367
2023-11-17,57.189998626708984
2023-11-20,58.560001373291016
2023-11-21,58.529998779296875
2023-11-22,59.2599983215332
2023-11-24,59.41999816894531
2023-11-27,59.599998474121094
2023-11-28,59.06999969482422
2023-11-29,59.43000030517578
2023-11-30,61.369998931884766
2023-12-01,62.84000015258789
2023-12-04,61.459999084472656
2023-12-05,62.83000183105469
2023-12-06,61.45000076293945
2023-12-07,60.939998626708984
2023-12-08,60.290000915527344
2023-12-11,59.88999938964844
2023-12-12,64.4000015258789
2023-12-13,66.33999633789062
2023-12-14,65.31999969482422
2023-12-15,65.44000244140625
2023-12-18,65.26000213623047
2023-12-19,65.5199966430664
2023-12-20,65.27999877929688
2023-12-21,66.69000244140625
2023-12-22,70.3499984741211
2023-12-26,71.27999877929688
2023-12-27,73.6500015258789
2023-12-28,71.98999786376953
2023-12-29,71.62000274658203
2024-01-02,70.48999786376953
2024-01-03,69.44999694824219
2024-01-04,69.04000091552734
2024-01-05,68.5
2024-01-08,71.66000366210938
2024-01-09,70.75
2024-01-10,67.58000183105469
2024-01-11,68.01000213623047
2024-01-12,66.36000061035156
2024-01-16,67.47000122070312
2024-01-17,65.94999694824219
2024-01-18,65.13999938964844
2024-01-19,65.44999694824219
2024-01-22,67.31999969482422
2024-01-23,66.45999908447266
2024-01-24,66.08999633789062
2024-01-25,66.9800033569336
2024-01-26,67.37000274658203
2024-01-29,69.86000061035156
2024-01-30,68.38999938964844
2024-01-31,67.33999633789062
2024-02-01,68.19000244140625
2024-02-02,67.25
2024-02-05,69.0
2024-02-06,70.08999633789062
2024-02-07,68.56999969482422
2024-02-08,71.5999984741211
2024-02-09,72.7699966430664
2024-02-12,72.7300033569336
2024-02-13,70.4000015258789
2024-02-14,71.98999786376953
2024-02-15,74.88999938964844
2024-02-16,75.6500015258789
2024-02-20,73.69999694824219
2024-02-21,73.27999877929688
2024-02-22,71.93000030517578
2024-02-23,70.16000366210938
2024-02-26,71.55999755859375
2024-02-27,72.9000015258789
2024-02-28,71.12999725341797
2024-02-29,69.5199966430664
2024-03-01,71.48999786376953
2024-03-04,67.2300033569336
2024-03-05,66.62000274658203
2024-03-06,66.02999877929688
2024-03-07,66.72000122070312
2024-03-08,67.4800033569336
2024-03-11,65.43000030517578
2024-03-12,64.37000274658203
2024-03-13,65.20999908447266
2024-03-14,64.56999969482422
2024-03-15,64.77999877929688
2024-03-18,65.37000274658203
2024-03-19,65.44999694824219
2024-03-20,67.20999908447266
