Date,GRFS
2023-01-04,9.199999809265137
2023-01-05,8.930000305175781
2023-01-06,8.949999809265137
2023-01-09,8.920000076293945
2023-01-10,9.020000457763672
2023-01-11,9.050000190734863
2023-01-12,9.329999923706055
2023-01-13,9.260000228881836
2023-01-17,9.079999923706055
2023-01-18,9.210000038146973
2023-01-19,9.180000305175781
2023-01-20,9.199999809265137
2023-01-23,9.130000114440918
2023-01-24,8.949999809265137
2023-01-25,9.220000267028809
2023-01-26,9.15999984741211
2023-01-27,9.229999542236328
2023-01-30,9.010000228881836
2023-01-31,9.109999656677246
2023-02-01,9.329999923706055
2023-02-02,9.619999885559082
2023-02-03,9.699999809265137
2023-02-06,9.729999542236328
2023-02-07,10.069999694824219
2023-02-08,10.130000114440918
2023-02-09,9.8100004196167
2023-02-10,9.649999618530273
2023-02-13,9.729999542236328
2023-02-14,9.729999542236328
2023-02-15,10.6899995803833
2023-02-16,10.300000190734863
2023-02-17,10.319999694824219
2023-02-21,9.609999656677246
2023-02-22,9.25
2023-02-23,9.279999732971191
2023-02-24,9.0
2023-02-27,9.1899995803833
2023-02-28,8.65999984741211
2023-03-01,8.90999984741211
2023-03-02,8.739999771118164
2023-03-03,8.550000190734863
2023-03-06,8.260000228881836
2023-03-07,7.980000019073486
2023-03-08,7.789999961853027
2023-03-09,7.619999885559082
2023-03-10,7.630000114440918
2023-03-13,7.639999866485596
2023-03-14,7.71999979019165
2023-03-15,7.449999809265137
2023-03-16,6.869999885559082
2023-03-17,6.710000038146973
2023-03-20,6.659999847412109
2023-03-21,6.849999904632568
2023-03-22,6.650000095367432
2023-03-23,6.929999828338623
2023-03-24,6.849999904632568
2023-03-27,7.050000190734863
2023-03-28,7.059999942779541
2023-03-29,7.190000057220459
2023-03-30,7.46999979019165
2023-03-31,7.369999885559082
2023-04-03,7.190000057220459
2023-04-04,7.170000076293945
2023-04-05,7.139999866485596
2023-04-06,7.510000228881836
2023-04-10,7.349999904632568
2023-04-11,7.480000019073486
2023-04-12,7.480000019073486
2023-04-13,7.619999885559082
2023-04-14,7.53000020980835
2023-04-17,7.610000133514404
2023-04-18,7.53000020980835
2023-04-19,7.519999980926514
2023-04-20,7.409999847412109
2023-04-21,7.570000171661377
2023-04-24,7.5
2023-04-25,7.210000038146973
2023-04-26,7.199999809265137
2023-04-27,7.360000133514404
2023-04-28,7.460000038146973
2023-05-01,7.559999942779541
2023-05-02,7.389999866485596
2023-05-03,7.210000038146973
2023-05-04,7.179999828338623
2023-05-05,7.440000057220459
2023-05-08,7.559999942779541
2023-05-09,8.350000381469727
2023-05-10,8.579999923706055
2023-05-11,8.680000305175781
2023-05-12,8.739999771118164
2023-05-15,8.960000038146973
2023-05-16,8.720000267028809
2023-05-17,8.65999984741211
2023-05-18,8.680000305175781
2023-05-19,9.010000228881836
2023-05-22,9.010000228881836
2023-05-23,8.739999771118164
2023-05-24,8.729999542236328
2023-05-25,8.539999961853027
2023-05-26,8.729999542236328
2023-05-30,8.609999656677246
2023-05-31,8.239999771118164
2023-06-01,8.34000015258789
2023-06-02,8.800000190734863
2023-06-05,8.710000038146973
2023-06-06,8.850000381469727
2023-06-07,9.050000190734863
2023-06-08,8.800000190734863
2023-06-09,8.829999923706055
2023-06-12,8.819999694824219
2023-06-13,8.609999656677246
2023-06-14,9.020000457763672
2023-06-15,8.970000267028809
2023-06-16,9.079999923706055
2023-06-20,9.270000457763672
2023-06-21,9.289999961853027
2023-06-22,9.109999656677246
2023-06-23,8.930000305175781
2023-06-26,8.9399995803833
2023-06-27,8.989999771118164
2023-06-28,9.020000457763672
2023-06-29,9.050000190734863
2023-06-30,9.15999984741211
2023-07-03,9.25
2023-07-05,9.1899995803833
2023-07-06,8.9399995803833
2023-07-07,8.979999542236328
2023-07-10,9.170000076293945
2023-07-11,9.369999885559082
2023-07-12,9.520000457763672
2023-07-13,9.5600004196167
2023-07-14,9.449999809265137
2023-07-17,9.819999694824219
2023-07-18,10.279999732971191
2023-07-19,10.479999542236328
2023-07-20,10.510000228881836
2023-07-21,10.390000343322754
2023-07-24,10.0600004196167
2023-07-25,9.859999656677246
2023-07-26,10.1899995803833
2023-07-27,10.0
2023-07-28,10.600000381469727
2023-07-31,10.90999984741211
2023-08-01,10.260000228881836
2023-08-02,10.100000381469727
2023-08-03,10.319999694824219
2023-08-04,10.380000114440918
2023-08-07,10.180000305175781
2023-08-08,10.399999618530273
2023-08-09,10.079999923706055
2023-08-10,10.15999984741211
2023-08-11,10.109999656677246
2023-08-14,10.210000038146973
2023-08-15,10.279999732971191
2023-08-16,10.149999618530273
2023-08-17,10.140000343322754
2023-08-18,10.020000457763672
2023-08-21,10.029999732971191
2023-08-22,9.960000038146973
2023-08-23,9.9399995803833
2023-08-24,9.729999542236328
2023-08-25,9.9399995803833
2023-08-28,9.960000038146973
2023-08-29,9.59000015258789
2023-08-30,9.4399995803833
2023-08-31,9.470000267028809
2023-09-01,9.390000343322754
2023-09-05,9.3100004196167
2023-09-06,9.180000305175781
2023-09-07,8.90999984741211
2023-09-08,8.930000305175781
2023-09-11,9.1899995803833
2023-09-12,9.699999809265137
2023-09-13,9.760000228881836
2023-09-14,9.859999656677246
2023-09-15,9.890000343322754
2023-09-18,9.920000076293945
2023-09-19,9.75
2023-09-20,9.649999618530273
2023-09-21,9.369999885559082
2023-09-22,9.399999618530273
2023-09-25,9.1899995803833
2023-09-26,9.15999984741211
2023-09-27,9.09000015258789
2023-09-28,9.239999771118164
2023-09-29,9.140000343322754
2023-10-02,9.010000228881836
2023-10-03,8.460000038146973
2023-10-04,8.6899995803833
2023-10-05,8.630000114440918
2023-10-06,8.609999656677246
2023-10-09,8.520000457763672
2023-10-10,8.760000228881836
2023-10-11,8.819999694824219
2023-10-12,8.6899995803833
2023-10-13,8.800000190734863
2023-10-16,8.739999771118164
2023-10-17,8.770000457763672
2023-10-18,8.550000190734863
2023-10-19,8.1899995803833
2023-10-20,8.09000015258789
2023-10-23,7.909999847412109
2023-10-24,8.079999923706055
2023-10-25,7.760000228881836
2023-10-26,7.710000038146973
2023-10-27,7.840000152587891
2023-10-30,7.860000133514404
2023-10-31,8.09000015258789
2023-11-01,8.09000015258789
2023-11-02,9.039999961853027
2023-11-03,9.3100004196167
2023-11-06,9.15999984741211
2023-11-07,9.109999656677246
2023-11-08,9.130000114440918
2023-11-09,9.0
2023-11-10,8.90999984741211
2023-11-13,8.890000343322754
2023-11-14,9.359999656677246
2023-11-15,9.399999618530273
2023-11-16,9.460000038146973
2023-11-17,9.489999771118164
2023-11-20,9.569999694824219
2023-11-21,9.550000190734863
2023-11-22,9.65999984741211
2023-11-24,9.880000114440918
2023-11-27,9.789999961853027
2023-11-28,9.760000228881836
2023-11-29,9.65999984741211
2023-11-30,9.6899995803833
2023-12-01,9.710000038146973
2023-12-04,9.710000038146973
2023-12-05,9.760000228881836
2023-12-06,10.0
2023-12-07,10.25
2023-12-08,10.369999885559082
2023-12-11,10.180000305175781
2023-12-12,10.140000343322754
2023-12-13,10.489999771118164
2023-12-14,10.800000190734863
2023-12-15,10.270000457763672
2023-12-18,10.079999923706055
2023-12-19,10.470000267028809
2023-12-20,10.430000305175781
2023-12-21,10.479999542236328
2023-12-22,10.380000114440918
2023-12-26,10.329999923706055
2023-12-27,10.279999732971191
2023-12-28,10.520000457763672
2023-12-29,11.5600004196167
2024-01-02,11.050000190734863
2024-01-03,11.289999961853027
2024-01-04,11.380000114440918
2024-01-05,11.069999694824219
2024-01-08,11.130000114440918
2024-01-09,8.699999809265137
2024-01-10,9.25
2024-01-11,7.960000038146973
2024-01-12,7.03000020980835
2024-01-16,7.329999923706055
2024-01-17,6.78000020980835
2024-01-18,6.75
2024-01-19,6.760000228881836
2024-01-22,7.159999847412109
2024-01-23,7.349999904632568
2024-01-24,7.659999847412109
2024-01-25,7.630000114440918
2024-01-26,8.010000228881836
2024-01-29,8.069999694824219
2024-01-30,8.25
2024-01-31,8.039999961853027
2024-02-01,8.029999732971191
2024-02-02,8.180000305175781
2024-02-05,8.5
2024-02-06,8.390000343322754
2024-02-07,8.149999618530273
2024-02-08,8.140000343322754
2024-02-09,8.279999732971191
2024-02-12,8.399999618530273
2024-02-13,8.390000343322754
2024-02-14,8.670000076293945
2024-02-15,8.630000114440918
2024-02-16,8.470000267028809
2024-02-20,8.539999961853027
2024-02-21,8.75
2024-02-22,8.699999809265137
2024-02-23,9.130000114440918
2024-02-26,9.289999961853027
2024-02-27,9.300000190734863
2024-02-28,9.34000015258789
2024-02-29,7.510000228881836
2024-03-01,7.059999942779541
2024-03-04,6.630000114440918
2024-03-05,6.170000076293945
2024-03-06,5.46999979019165
2024-03-07,5.610000133514404
2024-03-08,7.0
2024-03-11,6.769999980926514
2024-03-12,6.289999961853027
2024-03-13,6.340000152587891
2024-03-14,5.760000228881836
2024-03-15,6.130000114440918
2024-03-18,6.050000190734863
2024-03-19,6.059999942779541
2024-03-20,6.289999961853027
2024-03-21,6.78000020980835
2024-03-22,6.21999979019165
2024-03-25,6.360000133514404
2024-03-26,6.480000019073486
2024-03-27,6.650000095367432
2024-03-28,6.679999828338623
2024-04-01,6.679999828338623
2024-04-02,6.78000020980835
2024-04-03,6.889999866485596
2024-04-04,6.860000133514404
2024-04-05,7.090000152587891
2024-04-08,7.289999961853027
2024-04-09,7.179999828338623
2024-04-10,6.96999979019165
2024-04-11,6.650000095367432
2024-04-12,6.559999942779541
2024-04-15,6.539999961853027
2024-04-16,6.78000020980835
2024-04-17,6.579999923706055
2024-04-18,6.539999961853027
2024-04-19,6.28000020980835
2024-04-22,6.300000190734863
2024-04-23,6.480000019073486
2024-04-24,6.389999866485596
2024-04-25,6.269999980926514
2024-04-26,6.380000114440918
2024-04-29,6.480000019073486
2024-04-30,6.429999828338623
2024-05-01,6.789999961853027
2024-05-02,6.389999866485596
2024-05-03,6.570000171661377
2024-05-06,7.019999980926514
2024-05-07,6.800000190734863
2024-05-08,6.840000152587891
2024-05-09,6.940000057220459
2024-05-10,7.0
2024-05-13,7.289999961853027
2024-05-14,7.46999979019165
2024-05-15,7.690000057220459
2024-05-16,7.670000076293945
2024-05-17,7.699999809265137
2024-05-20,7.679999828338623
2024-05-21,7.670000076293945
2024-05-22,7.190000057220459
2024-05-23,7.110000133514404
2024-05-24,7.199999809265137
2024-05-28,7.360000133514404
2024-05-29,6.920000076293945
2024-05-30,7.159999847412109
2024-05-31,7.159999847412109
2024-06-03,7.349999904632568
2024-06-04,7.369999885559082
2024-06-05,7.340000152587891
2024-06-06,7.510000228881836
2024-06-07,7.239999771118164
2024-06-10,7.110000133514404
2024-06-11,6.96999979019165
2024-06-12,7.03000020980835
2024-06-13,6.96999979019165
2024-06-14,7.0
2024-06-17,7.099999904632568
2024-06-18,7.019999980926514
2024-06-20,6.980000019073486
2024-06-21,7.0
2024-06-24,7.190000057220459
2024-06-25,7.0
2024-06-26,6.96999979019165
2024-06-27,6.300000190734863
2024-06-28,6.309999942779541
2024-07-01,6.28000020980835
2024-07-02,6.519999980926514
2024-07-03,6.639999866485596
2024-07-05,7.039999961853027
2024-07-08,8.40999984741211
2024-07-09,8.369999885559082
2024-07-10,8.90999984741211
2024-07-11,8.850000381469727
2024-07-12,8.260000228881836
2024-07-15,8.15999984741211
2024-07-16,8.149999618530273
2024-07-17,8.0600004196167
2024-07-18,8.119999885559082
2024-07-19,8.069999694824219
2024-07-22,7.880000114440918
2024-07-23,7.75
2024-07-24,7.730000019073486
2024-07-25,7.78000020980835
2024-07-26,7.739999771118164
2024-07-29,7.710000038146973
2024-07-30,7.75
2024-07-31,7.46999979019165
2024-08-01,7.639999866485596
2024-08-02,7.579999923706055
2024-08-05,7.269999980926514
2024-08-06,7.239999771118164
2024-08-07,7.429999828338623
2024-08-08,7.380000114440918
2024-08-09,7.210000038146973
2024-08-12,7.179999828338623
2024-08-13,6.889999866485596
2024-08-14,6.909999847412109
2024-08-15,6.960000038146973
2024-08-16,7.059999942779541
2024-08-19,7.179999828338623
2024-08-20,7.190000057220459
2024-08-21,7.670000076293945
2024-08-22,8.850000381469727
2024-08-23,8.579999923706055
2024-08-26,8.609999656677246
2024-08-27,8.760000228881836
2024-08-28,9.0
2024-08-29,9.100000381469727
2024-08-30,9.34000015258789
2024-09-03,9.380000114440918
2024-09-04,9.300000190734863
2024-09-05,8.880000114440918
2024-09-06,8.489999771118164
2024-09-09,8.569999694824219
2024-09-10,8.40999984741211
2024-09-11,9.210000038146973
2024-09-12,9.109999656677246
2024-09-13,9.260000228881836
2024-09-16,9.239999771118164
2024-09-17,8.899999618530273
2024-09-18,8.739999771118164
2024-09-19,9.079999923706055
2024-09-20,8.949999809265137
2024-09-23,8.800000190734863
2024-09-24,8.699999809265137
2024-09-25,8.65999984741211
2024-09-26,8.789999961853027
2024-09-27,8.949999809265137
2024-09-30,8.880000114440918
2024-10-01,8.829999923706055
2024-10-02,8.84000015258789
2024-10-03,8.949999809265137
2024-10-04,8.920000076293945
2024-10-07,8.880000114440918
2024-10-08,8.760000228881836
2024-10-09,8.65999984741211
2024-10-10,8.630000114440918
2024-10-11,8.59000015258789
2024-10-14,8.579999923706055
2024-10-15,8.510000228881836
2024-10-16,8.489999771118164
2024-10-17,8.59000015258789
2024-10-18,8.649999618530273
2024-10-21,8.569999694824219
2024-10-22,8.819999694824219
2024-10-23,8.829999923706055
2024-10-24,8.859999656677246
2024-10-25,8.729999542236328
2024-10-28,8.34000015258789
2024-10-29,8.199999809265137
2024-10-30,8.770000457763672
2024-10-31,8.6899995803833
2024-11-01,8.84000015258789
2024-11-04,8.800000190734863
2024-11-05,9.289999961853027
2024-11-06,9.050000190734863
2024-11-07,9.5
2024-11-08,9.489999771118164
2024-11-11,9.319999694824219
2024-11-12,9.100000381469727
2024-11-13,9.09000015258789
2024-11-14,9.550000190734863
2024-11-15,9.470000267028809
2024-11-18,9.220000267028809
2024-11-19,8.460000038146973
2024-11-20,8.600000381469727
2024-11-21,8.539999961853027
