Date,SMTC
2023-01-05,29.170000076293945
2023-01-06,30.329999923706055
2023-01-09,30.530000686645508
2023-01-10,31.200000762939453
2023-01-11,30.780000686645508
2023-01-12,30.709999084472656
2023-01-13,31.239999771118164
2023-01-17,31.90999984741211
2023-01-18,31.81999969482422
2023-01-19,31.5
2023-01-20,32.529998779296875
2023-01-23,33.5
2023-01-24,32.47999954223633
2023-01-25,32.86000061035156
2023-01-26,32.84000015258789
2023-01-27,33.150001525878906
2023-01-30,32.65999984741211
2023-01-31,33.029998779296875
2023-02-01,34.41999816894531
2023-02-02,34.7400016784668
2023-02-03,33.9900016784668
2023-02-06,32.90999984741211
2023-02-07,33.810001373291016
2023-02-08,32.880001068115234
2023-02-09,32.869998931884766
2023-02-10,32.310001373291016
2023-02-13,32.150001525878906
2023-02-14,32.40999984741211
2023-02-15,32.880001068115234
2023-02-16,31.920000076293945
2023-02-17,31.8700008392334
2023-02-21,30.979999542236328
2023-02-22,30.81999969482422
2023-02-23,31.059999465942383
2023-02-24,30.520000457763672
2023-02-27,30.420000076293945
2023-02-28,30.809999465942383
2023-03-01,31.100000381469727
2023-03-02,31.510000228881836
2023-03-03,31.68000030517578
2023-03-06,30.5
2023-03-07,30.209999084472656
2023-03-08,30.809999465942383
2023-03-09,30.09000015258789
2023-03-10,29.329999923706055
2023-03-13,29.1299991607666
2023-03-14,30.09000015258789
2023-03-15,29.639999389648438
2023-03-16,29.709999084472656
2023-03-17,29.1200008392334
2023-03-20,30.90999984741211
2023-03-21,30.799999237060547
2023-03-22,31.989999771118164
2023-03-23,32.36000061035156
2023-03-24,31.84000015258789
2023-03-27,31.18000030517578
2023-03-28,31.110000610351562
2023-03-29,32.11000061035156
2023-03-30,25.25
2023-03-31,24.139999389648438
2023-04-03,22.610000610351562
2023-04-04,21.700000762939453
2023-04-05,21.489999771118164
2023-04-06,21.399999618530273
2023-04-10,21.520000457763672
2023-04-11,22.920000076293945
2023-04-12,22.100000381469727
2023-04-13,22.299999237060547
2023-04-14,21.649999618530273
2023-04-17,22.739999771118164
2023-04-18,23.020000457763672
2023-04-19,22.110000610351562
2023-04-20,21.350000381469727
2023-04-21,20.700000762939453
2023-04-24,20.969999313354492
2023-04-25,20.610000610351562
2023-04-26,20.40999984741211
2023-04-27,19.829999923706055
2023-04-28,19.489999771118164
2023-05-01,19.25
2023-05-02,18.639999389648438
2023-05-03,18.579999923706055
2023-05-04,18.09000015258789
2023-05-05,18.68000030517578
2023-05-08,18.770000457763672
2023-05-09,18.809999465942383
2023-05-10,18.639999389648438
2023-05-11,18.709999084472656
2023-05-12,18.459999084472656
2023-05-15,19.1200008392334
2023-05-16,19.290000915527344
2023-05-17,20.59000015258789
2023-05-18,21.469999313354492
2023-05-19,21.209999084472656
2023-05-22,21.709999084472656
2023-05-23,21.450000762939453
2023-05-24,20.780000686645508
2023-05-25,21.149999618530273
2023-05-26,22.40999984741211
2023-05-30,22.239999771118164
2023-05-31,21.739999771118164
2023-06-01,22.229999542236328
2023-06-02,22.610000610351562
2023-06-05,21.899999618530273
2023-06-06,22.09000015258789
2023-06-07,22.43000030517578
2023-06-08,23.520000457763672
2023-06-09,21.399999618530273
2023-06-12,22.81999969482422
2023-06-13,23.34000015258789
2023-06-14,23.09000015258789
2023-06-15,22.600000381469727
2023-06-16,22.600000381469727
2023-06-20,22.610000610351562
2023-06-21,23.979999542236328
2023-06-22,24.149999618530273
2023-06-23,24.1200008392334
2023-06-26,24.18000030517578
2023-06-27,25.049999237060547
2023-06-28,24.579999923706055
2023-06-29,25.0
2023-06-30,25.459999084472656
2023-07-03,26.15999984741211
2023-07-05,25.610000610351562
2023-07-06,25.170000076293945
2023-07-07,26.100000381469727
2023-07-10,26.860000610351562
2023-07-11,27.31999969482422
2023-07-12,27.90999984741211
2023-07-13,29.149999618530273
2023-07-14,28.510000228881836
2023-07-17,29.43000030517578
2023-07-18,29.6200008392334
2023-07-19,28.690000534057617
2023-07-20,27.459999084472656
2023-07-21,27.200000762939453
2023-07-24,27.579999923706055
2023-07-25,27.950000762939453
2023-07-26,28.06999969482422
2023-07-27,27.68000030517578
2023-07-28,28.489999771118164
2023-07-31,29.200000762939453
2023-08-01,28.799999237060547
2023-08-02,27.309999465942383
2023-08-03,27.479999542236328
2023-08-04,27.479999542236328
2023-08-07,27.450000762939453
2023-08-08,27.1299991607666
2023-08-09,26.639999389648438
2023-08-10,26.040000915527344
2023-08-11,25.350000381469727
2023-08-14,25.450000762939453
2023-08-15,24.90999984741211
2023-08-16,25.020000457763672
2023-08-17,25.030000686645508
2023-08-18,24.709999084472656
2023-08-21,25.350000381469727
2023-08-22,25.530000686645508
2023-08-23,26.100000381469727
2023-08-24,25.030000686645508
2023-08-25,25.309999465942383
2023-08-28,26.0
2023-08-29,26.100000381469727
2023-08-30,25.530000686645508
2023-08-31,26.149999618530273
2023-09-01,26.559999465942383
2023-09-05,25.360000610351562
2023-09-06,25.600000381469727
2023-09-07,24.65999984741211
2023-09-08,24.209999084472656
2023-09-11,23.360000610351562
2023-09-12,22.719999313354492
2023-09-13,22.8700008392334
2023-09-14,25.18000030517578
2023-09-15,24.979999542236328
2023-09-18,24.290000915527344
2023-09-19,25.06999969482422
2023-09-20,25.479999542236328
2023-09-21,25.219999313354492
2023-09-22,26.1299991607666
2023-09-25,25.959999084472656
2023-09-26,25.40999984741211
2023-09-27,25.450000762939453
2023-09-28,26.040000915527344
2023-09-29,25.75
2023-10-02,25.209999084472656
2023-10-03,25.139999389648438
2023-10-04,24.739999771118164
2023-10-05,22.290000915527344
2023-10-06,22.65999984741211
2023-10-09,22.010000228881836
2023-10-10,23.399999618530273
2023-10-11,23.899999618530273
2023-10-12,23.420000076293945
2023-10-13,21.920000076293945
2023-10-16,22.399999618530273
2023-10-17,21.489999771118164
2023-10-18,19.920000076293945
2023-10-19,15.979999542236328
2023-10-20,16.489999771118164
2023-10-23,15.819999694824219
2023-10-24,16.100000381469727
2023-10-25,15.279999732971191
2023-10-26,15.34000015258789
2023-10-27,14.5
2023-10-30,13.6899995803833
2023-10-31,13.960000038146973
2023-11-01,13.430000305175781
2023-11-02,14.270000457763672
2023-11-03,14.720000267028809
2023-11-06,14.600000381469727
2023-11-07,14.800000190734863
2023-11-08,14.550000190734863
2023-11-09,13.770000457763672
2023-11-10,14.600000381469727
2023-11-13,14.329999923706055
2023-11-14,15.470000267028809
2023-11-15,15.869999885559082
2023-11-16,15.90999984741211
2023-11-17,15.84000015258789
2023-11-20,15.90999984741211
2023-11-21,15.0600004196167
2023-11-22,15.770000457763672
2023-11-24,16.1299991607666
2023-11-27,16.3799991607666
2023-11-28,16.399999618530273
2023-11-29,16.34000015258789
2023-11-30,16.3700008392334
2023-12-01,16.81999969482422
2023-12-04,16.809999465942383
2023-12-05,16.68000030517578
2023-12-06,16.700000762939453
2023-12-07,19.420000076293945
2023-12-08,20.040000915527344
2023-12-11,20.6200008392334
2023-12-12,20.479999542236328
2023-12-13,21.489999771118164
2023-12-14,22.8799991607666
2023-12-15,22.290000915527344
2023-12-18,22.09000015258789
2023-12-19,21.700000762939453
2023-12-20,21.0
2023-12-21,22.25
2023-12-22,22.280000686645508
2023-12-26,22.559999465942383
2023-12-27,22.3700008392334
2023-12-28,22.25
2023-12-29,21.90999984741211
2024-01-02,21.639999389648438
2024-01-03,20.459999084472656
2024-01-04,20.399999618530273
2024-01-05,20.469999313354492
2024-01-08,21.030000686645508
2024-01-09,20.940000534057617
2024-01-10,20.600000381469727
2024-01-11,20.0
2024-01-12,19.059999465942383
2024-01-16,18.549999237060547
2024-01-17,18.479999542236328
2024-01-18,19.850000381469727
2024-01-19,21.200000762939453
2024-01-22,22.040000915527344
2024-01-23,22.350000381469727
2024-01-24,21.920000076293945
2024-01-25,21.260000228881836
2024-01-26,20.59000015258789
2024-01-29,21.350000381469727
2024-01-30,20.770000457763672
2024-01-31,19.84000015258789
2024-02-01,19.770000457763672
2024-02-02,19.3799991607666
2024-02-05,19.31999969482422
2024-02-06,19.469999313354492
2024-02-07,19.829999923706055
2024-02-08,20.260000228881836
2024-02-09,21.0
2024-02-12,21.010000228881836
2024-02-13,19.280000686645508
2024-02-14,20.260000228881836
2024-02-15,19.940000534057617
2024-02-16,19.920000076293945
2024-02-20,20.079999923706055
2024-02-21,20.100000381469727
2024-02-22,20.829999923706055
2024-02-23,20.299999237060547
2024-02-26,20.65999984741211
2024-02-27,20.350000381469727
2024-02-28,20.520000457763672
2024-02-29,21.200000762939453
2024-03-01,22.299999237060547
2024-03-04,21.84000015258789
2024-03-05,21.81999969482422
2024-03-06,23.31999969482422
2024-03-07,23.709999084472656
2024-03-08,23.350000381469727
2024-03-11,22.56999969482422
2024-03-12,23.34000015258789
2024-03-13,23.149999618530273
2024-03-14,22.440000534057617
2024-03-15,22.850000381469727
2024-03-18,22.530000686645508
2024-03-19,22.420000076293945
2024-03-20,22.3799991607666
2024-03-21,23.049999237060547
2024-03-22,22.920000076293945
2024-03-25,22.270000457763672
2024-03-26,25.170000076293945
2024-03-27,27.860000610351562
2024-03-28,27.489999771118164
2024-04-01,29.3700008392334
2024-04-02,28.190000534057617
2024-04-03,31.479999542236328
2024-04-04,33.060001373291016
2024-04-05,32.540000915527344
2024-04-08,33.86000061035156
2024-04-09,34.7599983215332
2024-04-10,33.22999954223633
2024-04-11,35.0
2024-04-12,32.63999938964844
2024-04-15,32.38999938964844
2024-04-16,32.939998626708984
2024-04-17,32.86000061035156
2024-04-18,32.04999923706055
2024-04-19,31.049999237060547
2024-04-22,32.06999969482422
2024-04-23,32.63999938964844
2024-04-24,33.900001525878906
2024-04-25,34.70000076293945
2024-04-26,35.77000045776367
2024-04-29,37.04999923706055
2024-04-30,37.619998931884766
2024-05-01,37.63999938964844
2024-05-02,38.68000030517578
2024-05-03,39.0099983215332
2024-05-06,39.709999084472656
2024-05-07,39.810001373291016
2024-05-08,40.849998474121094
2024-05-09,39.0
2024-05-10,39.59000015258789
2024-05-13,38.63999938964844
2024-05-14,39.400001525878906
2024-05-15,39.959999084472656
2024-05-16,39.84000015258789
2024-05-17,39.95000076293945
2024-05-20,40.209999084472656
2024-05-21,40.619998931884766
2024-05-22,39.880001068115234
2024-05-23,39.380001068115234
2024-05-24,40.25
2024-05-28,40.540000915527344
2024-05-29,40.59000015258789
2024-05-30,38.90999984741211
2024-05-31,38.88999938964844
2024-06-03,38.18000030517578
2024-06-04,37.380001068115234
2024-06-05,38.68000030517578
2024-06-06,37.97999954223633
2024-06-07,31.18000030517578
2024-06-10,31.969999313354492
2024-06-11,31.0
2024-06-12,30.3700008392334
2024-06-13,29.719999313354492
2024-06-14,29.530000686645508
2024-06-17,30.75
2024-06-18,29.5
2024-06-20,29.479999542236328
2024-06-21,30.139999389648438
2024-06-24,29.34000015258789
2024-06-25,29.760000228881836
2024-06-26,29.469999313354492
2024-06-27,28.690000534057617
2024-06-28,29.8799991607666
2024-07-01,31.5
2024-07-02,32.790000915527344
2024-07-03,32.279998779296875
2024-07-05,33.02000045776367
2024-07-08,33.81999969482422
2024-07-09,33.70000076293945
2024-07-10,35.13999938964844
2024-07-11,36.900001525878906
2024-07-12,35.86000061035156
2024-07-15,36.45000076293945
2024-07-16,36.33000183105469
2024-07-17,33.040000915527344
2024-07-18,32.459999084472656
2024-07-19,31.65999984741211
2024-07-22,33.04999923706055
2024-07-23,33.40999984741211
2024-07-24,32.11000061035156
2024-07-25,28.90999984741211
2024-07-26,30.989999771118164
2024-07-29,31.649999618530273
2024-07-30,30.15999984741211
2024-07-31,31.719999313354492
2024-08-01,30.809999465942383
2024-08-02,30.489999771118164
2024-08-05,28.0
2024-08-06,28.790000915527344
2024-08-07,27.610000610351562
2024-08-08,29.639999389648438
2024-08-09,30.25
2024-08-12,30.079999923706055
2024-08-13,33.34000015258789
2024-08-14,33.41999816894531
2024-08-15,35.959999084472656
2024-08-16,35.900001525878906
2024-08-19,36.0
2024-08-20,36.34000015258789
2024-08-21,36.439998626708984
2024-08-22,35.29999923706055
2024-08-23,36.90999984741211
2024-08-26,37.029998779296875
2024-08-27,38.15999984741211
2024-08-28,42.43000030517578
2024-08-29,43.529998779296875
2024-08-30,43.81999969482422
2024-09-03,41.58000183105469
2024-09-04,42.47999954223633
2024-09-05,42.16999816894531
2024-09-06,39.459999084472656
2024-09-09,40.11000061035156
2024-09-10,39.349998474121094
2024-09-11,40.70000076293945
2024-09-12,40.59000015258789
2024-09-13,41.630001068115234
2024-09-16,40.060001373291016
2024-09-17,42.470001220703125
2024-09-18,44.029998779296875
2024-09-19,46.09000015258789
2024-09-20,46.0
2024-09-23,46.220001220703125
2024-09-24,47.599998474121094
2024-09-25,47.470001220703125
2024-09-26,47.400001525878906
2024-09-27,46.349998474121094
2024-09-30,45.65999984741211
2024-10-01,42.08000183105469
2024-10-02,41.060001373291016
2024-10-03,40.58000183105469
2024-10-04,41.68000030517578
2024-10-07,43.36000061035156
2024-10-08,42.43000030517578
2024-10-09,41.13999938964844
2024-10-10,42.56999969482422
2024-10-11,44.0
2024-10-14,45.380001068115234
2024-10-15,44.13999938964844
2024-10-16,45.02000045776367
2024-10-17,43.959999084472656
2024-10-18,43.880001068115234
2024-10-21,43.95000076293945
2024-10-22,44.06999969482422
2024-10-23,44.79999923706055
2024-10-24,44.11000061035156
2024-10-25,45.470001220703125
2024-10-28,44.970001220703125
2024-10-29,47.7599983215332
2024-10-30,46.84000015258789
2024-10-31,44.189998626708984
2024-11-01,44.540000915527344
2024-11-04,43.91999816894531
2024-11-05,47.040000915527344
2024-11-06,47.7400016784668
2024-11-07,50.58000183105469
2024-11-08,52.81999969482422
2024-11-11,50.68000030517578
2024-11-12,49.220001220703125
2024-11-13,49.0099983215332
2024-11-14,47.33000183105469
2024-11-15,44.099998474121094
2024-11-18,45.84000015258789
2024-11-19,47.2400016784668
2024-11-20,49.16999816894531
2024-11-21,50.900001525878906
