Date,VERX
2022-07-06,11.600000381469727
2022-07-07,11.819999694824219
2022-07-08,12.0
2022-07-11,11.25
2022-07-12,10.819999694824219
2022-07-13,10.510000228881836
2022-07-14,9.859999656677246
2022-07-15,10.069999694824219
2022-07-18,10.270000457763672
2022-07-19,10.489999771118164
2022-07-20,11.1899995803833
2022-07-21,11.149999618530273
2022-07-22,10.720000267028809
2022-07-25,10.680000305175781
2022-07-26,10.329999923706055
2022-07-27,10.770000457763672
2022-07-28,10.890000343322754
2022-07-29,11.25
2022-08-01,11.289999961853027
2022-08-02,11.359999656677246
2022-08-03,11.760000228881836
2022-08-04,11.989999771118164
2022-08-05,11.829999923706055
2022-08-08,12.680000305175781
2022-08-09,11.789999961853027
2022-08-10,13.960000038146973
2022-08-11,13.569999694824219
2022-08-12,14.0
2022-08-15,13.960000038146973
2022-08-16,14.170000076293945
2022-08-17,13.619999885559082
2022-08-18,13.949999809265137
2022-08-19,13.90999984741211
2022-08-22,13.479999542236328
2022-08-23,13.1899995803833
2022-08-24,13.470000267028809
2022-08-25,13.720000267028809
2022-08-26,13.819999694824219
2022-08-29,13.800000190734863
2022-08-30,13.800000190734863
2022-08-31,13.680000305175781
2022-09-01,12.640000343322754
2022-09-02,12.760000228881836
2022-09-06,13.3100004196167
2022-09-07,13.859999656677246
2022-09-08,14.399999618530273
2022-09-09,15.100000381469727
2022-09-12,14.960000038146973
2022-09-13,14.609999656677246
2022-09-14,14.890000343322754
2022-09-15,14.539999961853027
2022-09-16,13.979999542236328
2022-09-19,13.710000038146973
2022-09-20,13.640000343322754
2022-09-21,13.779999732971191
2022-09-22,13.3100004196167
2022-09-23,13.180000305175781
2022-09-26,13.390000343322754
2022-09-27,13.239999771118164
2022-09-28,13.649999618530273
2022-09-29,13.710000038146973
2022-09-30,13.670000076293945
2022-10-03,14.039999961853027
2022-10-04,15.119999885559082
2022-10-05,15.300000190734863
2022-10-06,15.579999923706055
2022-10-07,14.770000457763672
2022-10-10,14.770000457763672
2022-10-11,14.460000038146973
2022-10-12,14.550000190734863
2022-10-13,15.069999694824219
2022-10-14,14.619999885559082
2022-10-17,15.5600004196167
2022-10-18,16.200000762939453
2022-10-19,15.729999542236328
2022-10-20,15.9399995803833
2022-10-21,16.56999969482422
2022-10-24,17.010000228881836
2022-10-25,17.200000762939453
2022-10-26,17.040000915527344
2022-10-27,17.549999237060547
2022-10-28,17.809999465942383
2022-10-31,18.020000457763672
2022-11-01,17.450000762939453
2022-11-02,17.040000915527344
2022-11-03,17.049999237060547
2022-11-04,16.360000610351562
2022-11-07,16.59000015258789
2022-11-08,16.709999084472656
2022-11-09,16.110000610351562
2022-11-10,18.59000015258789
2022-11-11,18.530000686645508
2022-11-14,17.219999313354492
2022-11-15,17.709999084472656
2022-11-16,17.219999313354492
2022-11-17,16.899999618530273
2022-11-18,15.1899995803833
2022-11-21,14.949999809265137
2022-11-22,15.260000228881836
2022-11-23,15.930000305175781
2022-11-25,16.479999542236328
2022-11-28,15.779999732971191
2022-11-29,15.9399995803833
2022-11-30,17.18000030517578
2022-12-01,17.209999084472656
2022-12-02,16.729999542236328
2022-12-05,15.90999984741211
2022-12-06,15.380000114440918
2022-12-07,15.489999771118164
2022-12-08,15.25
2022-12-09,15.539999961853027
2022-12-12,16.020000457763672
2022-12-13,16.34000015258789
2022-12-14,15.779999732971191
2022-12-15,15.420000076293945
2022-12-16,15.1899995803833
2022-12-19,15.020000457763672
2022-12-20,15.229999542236328
2022-12-21,15.34000015258789
2022-12-22,15.0600004196167
2022-12-23,14.800000190734863
2022-12-27,14.489999771118164
2022-12-28,14.0
2022-12-29,14.850000381469727
2022-12-30,14.510000228881836
2023-01-03,14.609999656677246
2023-01-04,14.760000228881836
2023-01-05,12.960000038146973
2023-01-06,12.489999771118164
2023-01-09,12.989999771118164
2023-01-10,12.6899995803833
2023-01-11,12.619999885559082
2023-01-12,12.569999694824219
2023-01-13,12.359999656677246
2023-01-17,12.399999618530273
2023-01-18,12.289999961853027
2023-01-19,12.0
2023-01-20,12.149999618530273
2023-01-23,12.350000381469727
2023-01-24,12.449999809265137
2023-01-25,12.5
2023-01-26,12.710000038146973
2023-01-27,13.319999694824219
2023-01-30,13.039999961853027
2023-01-31,13.5
2023-02-01,13.880000114440918
2023-02-02,15.380000114440918
2023-02-03,16.049999237060547
2023-02-06,14.510000228881836
2023-02-07,14.5600004196167
2023-02-08,14.369999885559082
2023-02-09,14.729999542236328
2023-02-10,14.210000038146973
2023-02-13,14.470000267028809
2023-02-14,14.649999618530273
2023-02-15,15.300000190734863
2023-02-16,15.180000305175781
2023-02-17,15.390000343322754
2023-02-21,14.979999542236328
2023-02-22,14.880000114440918
2023-02-23,15.40999984741211
2023-02-24,15.4399995803833
2023-02-27,15.520000457763672
2023-02-28,15.579999923706055
2023-03-01,15.600000381469727
2023-03-02,15.609999656677246
2023-03-03,15.119999885559082
2023-03-06,15.0
2023-03-07,15.010000228881836
2023-03-08,18.56999969482422
2023-03-09,18.040000915527344
2023-03-10,17.8799991607666
2023-03-13,18.190000534057617
2023-03-14,18.450000762939453
2023-03-15,18.530000686645508
2023-03-16,18.610000610351562
2023-03-17,18.479999542236328
2023-03-20,17.8700008392334
2023-03-21,18.209999084472656
2023-03-22,18.040000915527344
2023-03-23,18.989999771118164
2023-03-24,18.860000610351562
2023-03-27,19.18000030517578
2023-03-28,19.190000534057617
2023-03-29,19.690000534057617
2023-03-30,20.93000030517578
2023-03-31,20.690000534057617
2023-04-03,21.219999313354492
2023-04-04,21.56999969482422
2023-04-05,22.059999465942383
2023-04-06,22.270000457763672
2023-04-10,22.389999389648438
2023-04-11,22.010000228881836
2023-04-12,21.979999542236328
2023-04-13,22.719999313354492
2023-04-14,22.450000762939453
2023-04-17,22.3799991607666
2023-04-18,22.06999969482422
2023-04-19,22.420000076293945
2023-04-20,22.350000381469727
2023-04-21,22.139999389648438
2023-04-24,21.520000457763672
2023-04-25,20.940000534057617
2023-04-26,20.780000686645508
2023-04-27,20.3799991607666
2023-04-28,20.649999618530273
2023-05-01,20.8799991607666
2023-05-02,20.15999984741211
2023-05-03,20.049999237060547
2023-05-04,20.049999237060547
2023-05-05,20.190000534057617
2023-05-08,20.540000915527344
2023-05-09,20.979999542236328
2023-05-10,20.809999465942383
2023-05-11,19.75
2023-05-12,19.729999542236328
2023-05-15,19.510000228881836
2023-05-16,20.280000686645508
2023-05-17,20.770000457763672
2023-05-18,21.489999771118164
2023-05-19,21.639999389648438
2023-05-22,21.975000381469727
2023-05-23,21.43000030517578
2023-05-24,21.510000228881836
2023-05-25,21.100000381469727
2023-05-26,20.940000534057617
2023-05-30,21.100000381469727
2023-05-31,21.979999542236328
2023-06-01,21.760000228881836
2023-06-02,21.729999542236328
2023-06-05,21.479999542236328
2023-06-06,21.739999771118164
2023-06-07,22.280000686645508
2023-06-08,22.989999771118164
2023-06-09,22.799999237060547
2023-06-12,22.780000686645508
2023-06-13,22.690000534057617
2023-06-14,22.510000228881836
2023-06-15,20.15999984741211
2023-06-16,20.549999237060547
2023-06-20,20.170000076293945
2023-06-21,19.34000015258789
2023-06-22,19.229999542236328
2023-06-23,18.950000762939453
2023-06-26,18.510000228881836
2023-06-27,18.799999237060547
2023-06-28,19.290000915527344
2023-06-29,19.600000381469727
2023-06-30,19.5
2023-07-03,18.940000534057617
2023-07-05,18.530000686645508
2023-07-06,18.100000381469727
2023-07-07,18.040000915527344
2023-07-10,18.700000762939453
2023-07-11,18.610000610351562
2023-07-12,18.84000015258789
2023-07-13,18.899999618530273
2023-07-14,18.780000686645508
2023-07-17,19.690000534057617
2023-07-18,19.850000381469727
2023-07-19,19.690000534057617
2023-07-20,19.219999313354492
2023-07-21,19.100000381469727
2023-07-24,19.540000915527344
2023-07-25,20.15999984741211
2023-07-26,20.270000457763672
2023-07-27,19.790000915527344
2023-07-28,20.229999542236328
2023-07-31,20.760000228881836
2023-08-01,20.90999984741211
2023-08-02,20.010000228881836
2023-08-03,19.729999542236328
2023-08-04,19.229999542236328
2023-08-07,18.719999313354492
2023-08-08,17.770000457763672
2023-08-09,19.59000015258789
2023-08-10,19.229999542236328
2023-08-11,19.049999237060547
2023-08-14,19.530000686645508
2023-08-15,20.190000534057617
2023-08-16,20.5
2023-08-17,20.239999771118164
2023-08-18,20.6200008392334
2023-08-21,21.75
2023-08-22,22.059999465942383
2023-08-23,21.950000762939453
2023-08-24,22.190000534057617
2023-08-25,22.020000457763672
2023-08-28,22.200000762939453
2023-08-29,22.81999969482422
2023-08-30,22.809999465942383
2023-08-31,22.389999389648438
2023-09-01,22.520000457763672
2023-09-05,21.760000228881836
2023-09-06,21.729999542236328
2023-09-07,22.260000228881836
2023-09-08,21.8799991607666
2023-09-11,21.940000534057617
2023-09-12,21.479999542236328
2023-09-13,20.780000686645508
2023-09-14,20.719999313354492
2023-09-15,20.690000534057617
2023-09-18,21.190000534057617
2023-09-19,20.65999984741211
2023-09-20,21.309999465942383
2023-09-21,21.530000686645508
2023-09-22,21.959999084472656
2023-09-25,22.610000610351562
2023-09-26,21.979999542236328
2023-09-27,22.559999465942383
2023-09-28,22.530000686645508
2023-09-29,23.100000381469727
2023-10-02,23.010000228881836
2023-10-03,22.030000686645508
2023-10-04,23.309999465942383
2023-10-05,23.204999923706055
2023-10-06,23.850000381469727
2023-10-09,24.229999542236328
2023-10-10,24.299999237060547
2023-10-11,24.06999969482422
2023-10-12,23.479999542236328
2023-10-13,23.43000030517578
2023-10-16,22.889999389648438
2023-10-17,23.25
2023-10-18,24.219999313354492
2023-10-19,23.729999542236328
2023-10-20,22.899999618530273
2023-10-23,23.040000915527344
2023-10-24,23.31999969482422
2023-10-25,23.100000381469727
2023-10-26,23.190000534057617
2023-10-27,22.760000228881836
2023-10-30,22.84000015258789
2023-10-31,24.209999084472656
2023-11-01,23.489999771118164
2023-11-02,23.260000228881836
2023-11-03,23.399999618530273
2023-11-06,22.190000534057617
2023-11-07,23.209999084472656
2023-11-08,22.399999618530273
2023-11-09,27.110000610351562
2023-11-10,27.170000076293945
2023-11-13,27.31999969482422
2023-11-14,27.700000762939453
2023-11-15,26.229999542236328
2023-11-16,26.219999313354492
2023-11-17,26.34000015258789
2023-11-20,27.170000076293945
2023-11-21,26.989999771118164
2023-11-22,27.100000381469727
2023-11-24,27.899999618530273
2023-11-27,27.979999542236328
2023-11-28,28.420000076293945
2023-11-29,28.829999923706055
2023-11-30,28.059999465942383
2023-12-01,27.81999969482422
2023-12-04,28.450000762939453
2023-12-05,29.5
2023-12-06,28.799999237060547
2023-12-07,28.75
2023-12-08,28.579999923706055
2023-12-11,28.700000762939453
2023-12-12,28.760000228881836
2023-12-13,27.75
2023-12-14,27.360000610351562
2023-12-15,26.809999465942383
2023-12-18,27.059999465942383
2023-12-19,27.389999389648438
2023-12-20,25.700000762939453
2023-12-21,26.440000534057617
2023-12-22,26.940000534057617
2023-12-26,26.489999771118164
2023-12-27,26.780000686645508
2023-12-28,27.09000015258789
2023-12-29,26.940000534057617
2024-01-02,26.799999237060547
2024-01-03,25.81999969482422
2024-01-04,25.530000686645508
2024-01-05,25.260000228881836
2024-01-08,25.040000915527344
2024-01-09,25.5
2024-01-10,25.729999542236328
2024-01-11,23.739999771118164
2024-01-12,23.540000915527344
2024-01-16,23.979999542236328
2024-01-17,25.479999542236328
2024-01-18,25.209999084472656
2024-01-19,25.530000686645508
2024-01-22,25.399999618530273
2024-01-23,25.209999084472656
2024-01-24,24.420000076293945
2024-01-25,24.399999618530273
2024-01-26,25.010000228881836
2024-01-29,25.420000076293945
2024-01-30,25.030000686645508
2024-01-31,24.260000228881836
2024-02-01,25.270000457763672
2024-02-02,25.979999542236328
2024-02-05,25.280000686645508
2024-02-06,25.229999542236328
2024-02-07,25.09000015258789
2024-02-08,25.860000610351562
2024-02-09,26.579999923706055
2024-02-12,25.920000076293945
2024-02-13,25.229999542236328
2024-02-14,26.059999465942383
2024-02-15,26.06999969482422
2024-02-16,25.280000686645508
2024-02-20,24.6299991607666
2024-02-21,24.5
2024-02-22,25.170000076293945
2024-02-23,24.709999084472656
2024-02-26,25.190000534057617
2024-02-27,25.399999618530273
2024-02-28,25.399999618530273
2024-02-29,33.58000183105469
2024-03-01,33.54999923706055
2024-03-04,30.43000030517578
2024-03-05,29.940000534057617
2024-03-06,29.6299991607666
2024-03-07,29.850000381469727
2024-03-08,29.489999771118164
2024-03-11,29.170000076293945
2024-03-12,29.829999923706055
2024-03-13,29.65999984741211
2024-03-14,29.899999618530273
2024-03-15,29.809999465942383
2024-03-18,29.799999237060547
2024-03-19,29.950000762939453
2024-03-20,29.950000762939453
2024-03-21,29.540000915527344
2024-03-22,29.860000610351562
2024-03-25,30.09000015258789
2024-03-26,30.149999618530273
2024-03-27,30.65999984741211
2024-03-28,31.760000228881836
2024-04-01,32.029998779296875
2024-04-02,32.09000015258789
2024-04-03,32.13999938964844
2024-04-04,31.799999237060547
2024-04-05,31.75
2024-04-08,31.90999984741211
2024-04-09,32.56999969482422
2024-04-10,31.969999313354492
2024-04-11,32.22999954223633
2024-04-12,31.34000015258789
2024-04-15,30.219999313354492
2024-04-16,29.81999969482422
2024-04-17,29.209999084472656
2024-04-18,29.049999237060547
2024-04-19,28.610000610351562
2024-04-22,30.040000915527344
2024-04-23,27.940000534057617
2024-04-24,28.90999984741211
2024-04-25,29.40999984741211
2024-04-26,29.530000686645508
2024-04-29,29.219999313354492
2024-04-30,29.1299991607666
2024-05-01,29.209999084472656
2024-05-02,29.329999923706055
2024-05-03,29.260000228881836
2024-05-06,30.299999237060547
2024-05-07,30.149999618530273
2024-05-08,29.920000076293945
2024-05-09,30.530000686645508
2024-05-10,31.700000762939453
2024-05-13,31.700000762939453
2024-05-14,31.389999389648438
2024-05-15,31.799999237060547
2024-05-16,32.29999923706055
2024-05-17,32.630001068115234
2024-05-20,33.16999816894531
2024-05-21,32.689998626708984
2024-05-22,33.290000915527344
2024-05-23,33.18000030517578
2024-05-24,33.70000076293945
2024-05-28,32.79999923706055
2024-05-29,33.2400016784668
2024-05-30,32.11000061035156
2024-05-31,33.04999923706055
2024-06-03,33.2599983215332
2024-06-04,33.43000030517578
2024-06-05,34.849998474121094
2024-06-06,33.25
2024-06-07,34.279998779296875
2024-06-10,34.11000061035156
2024-06-11,34.40999984741211
2024-06-12,35.060001373291016
2024-06-13,35.31999969482422
2024-06-14,35.290000915527344
2024-06-17,35.29999923706055
2024-06-18,35.279998779296875
2024-06-20,34.4900016784668
2024-06-21,35.16999816894531
2024-06-24,34.279998779296875
2024-06-25,34.16999816894531
2024-06-26,35.11000061035156
2024-06-27,35.790000915527344
2024-06-28,36.04999923706055
2024-07-01,35.75
2024-07-02,35.63999938964844
2024-07-03,35.459999084472656
2024-07-05,35.88999938964844
2024-07-08,35.86000061035156
2024-07-09,35.90999984741211
2024-07-10,36.790000915527344
2024-07-11,36.61000061035156
2024-07-12,37.06999969482422
2024-07-15,37.20000076293945
2024-07-16,38.029998779296875
2024-07-17,37.45000076293945
2024-07-18,37.22999954223633
2024-07-19,37.91999816894531
2024-07-22,38.38999938964844
2024-07-23,40.0099983215332
2024-07-24,37.72999954223633
2024-07-25,37.58000183105469
2024-07-26,38.880001068115234
2024-07-29,39.36000061035156
2024-07-30,39.04999923706055
2024-07-31,39.650001525878906
2024-08-01,38.09000015258789
2024-08-02,37.15999984741211
2024-08-05,36.209999084472656
2024-08-06,36.16999816894531
2024-08-07,34.619998931884766
2024-08-08,35.66999816894531
2024-08-09,35.63999938964844
2024-08-12,35.619998931884766
2024-08-13,36.66999816894531
2024-08-14,36.22999954223633
2024-08-15,36.36000061035156
2024-08-16,35.95000076293945
2024-08-19,36.29999923706055
2024-08-20,35.77000045776367
2024-08-21,35.72999954223633
2024-08-22,35.810001373291016
2024-08-23,37.060001373291016
2024-08-26,37.58000183105469
2024-08-27,38.099998474121094
2024-08-28,37.61000061035156
2024-08-29,37.810001373291016
2024-08-30,38.689998626708984
2024-09-03,36.70000076293945
2024-09-04,36.08000183105469
2024-09-05,35.88999938964844
2024-09-06,35.25
2024-09-09,35.93000030517578
2024-09-10,35.65999984741211
2024-09-11,35.25
2024-09-12,35.61000061035156
2024-09-13,36.2400016784668
2024-09-16,36.38999938964844
2024-09-17,36.119998931884766
2024-09-18,36.380001068115234
2024-09-19,37.06999969482422
2024-09-20,37.40999984741211
2024-09-23,38.29999923706055
2024-09-24,37.380001068115234
2024-09-25,36.900001525878906
2024-09-26,36.97999954223633
2024-09-27,36.72999954223633
2024-09-30,38.5099983215332
2024-10-01,39.209999084472656
2024-10-02,41.099998474121094
2024-10-03,41.599998474121094
2024-10-04,40.47999954223633
2024-10-07,40.9900016784668
2024-10-08,41.209999084472656
2024-10-09,41.029998779296875
2024-10-10,39.650001525878906
2024-10-11,40.349998474121094
2024-10-14,41.09000015258789
2024-10-15,41.2599983215332
2024-10-16,42.709999084472656
2024-10-17,42.70000076293945
2024-10-18,42.849998474121094
2024-10-21,42.90999984741211
2024-10-22,42.11000061035156
2024-10-23,41.83000183105469
2024-10-24,42.02000045776367
2024-10-25,42.06999969482422
2024-10-28,42.459999084472656
2024-10-29,42.79999923706055
2024-10-30,42.849998474121094
2024-10-31,41.5099983215332
2024-11-01,42.16999816894531
2024-11-04,42.22999954223633
2024-11-05,43.709999084472656
2024-11-06,49.7599983215332
2024-11-07,51.33000183105469
2024-11-08,51.9900016784668
2024-11-11,49.290000915527344
2024-11-12,49.75
2024-11-13,50.58000183105469
2024-11-14,49.45000076293945
2024-11-15,49.099998474121094
2024-11-18,49.380001068115234
2024-11-19,51.20000076293945
2024-11-20,52.310001373291016
2024-11-21,53.439998626708984
