Date,TXRH
2023-01-04,93.69999694824219
2023-01-05,93.75
2023-01-06,93.5199966430664
2023-01-09,97.22000122070312
2023-01-10,100.5
2023-01-11,101.08999633789062
2023-01-12,100.01000213623047
2023-01-13,100.97000122070312
2023-01-17,100.33999633789062
2023-01-18,101.13999938964844
2023-01-19,97.87000274658203
2023-01-20,98.76000213623047
2023-01-23,100.0199966430664
2023-01-24,98.83999633789062
2023-01-25,97.7300033569336
2023-01-26,99.04000091552734
2023-01-27,98.95999908447266
2023-01-30,98.97000122070312
2023-01-31,100.43000030517578
2023-02-01,101.52999877929688
2023-02-02,104.27999877929688
2023-02-03,102.08999633789062
2023-02-06,102.08000183105469
2023-02-07,104.77999877929688
2023-02-08,103.23999786376953
2023-02-09,101.55000305175781
2023-02-10,100.91999816894531
2023-02-13,102.31999969482422
2023-02-14,104.93000030517578
2023-02-15,104.31999969482422
2023-02-16,105.1500015258789
2023-02-17,104.31999969482422
2023-02-21,104.58000183105469
2023-02-22,106.43000030517578
2023-02-23,105.20999908447266
2023-02-24,103.81999969482422
2023-02-27,102.19999694824219
2023-02-28,101.54000091552734
2023-03-01,101.87999725341797
2023-03-02,103.91000366210938
2023-03-03,103.7300033569336
2023-03-06,104.86000061035156
2023-03-07,104.5199966430664
2023-03-08,104.41000366210938
2023-03-09,102.30999755859375
2023-03-10,101.61000061035156
2023-03-13,102.73999786376953
2023-03-14,104.5999984741211
2023-03-15,104.69000244140625
2023-03-16,108.0199966430664
2023-03-17,105.31999969482422
2023-03-20,106.2699966430664
2023-03-21,106.4000015258789
2023-03-22,106.26000213623047
2023-03-23,104.91999816894531
2023-03-24,104.0999984741211
2023-03-27,104.56999969482422
2023-03-28,106.2300033569336
2023-03-29,107.91999816894531
2023-03-30,108.26000213623047
2023-03-31,108.05999755859375
2023-04-03,109.08999633789062
2023-04-04,108.9800033569336
2023-04-05,109.11000061035156
2023-04-06,110.01000213623047
2023-04-10,110.70999908447266
2023-04-11,112.48999786376953
2023-04-12,111.04000091552734
2023-04-13,110.58999633789062
2023-04-14,109.88999938964844
2023-04-17,108.94999694824219
2023-04-18,108.73999786376953
2023-04-19,109.2300033569336
2023-04-20,109.12000274658203
2023-04-21,109.9800033569336
2023-04-24,108.2300033569336
2023-04-25,107.94999694824219
2023-04-26,108.3499984741211
2023-04-27,110.25
2023-04-28,110.62000274658203
2023-05-01,112.20999908447266
2023-05-02,113.30000305175781
2023-05-03,112.66000366210938
2023-05-04,112.02999877929688
2023-05-05,108.30999755859375
2023-05-08,107.70999908447266
2023-05-09,107.55000305175781
2023-05-10,105.87999725341797
2023-05-11,103.73999786376953
2023-05-12,105.54000091552734
2023-05-15,108.08999633789062
2023-05-16,109.77999877929688
2023-05-17,113.94000244140625
2023-05-18,115.86000061035156
2023-05-19,113.62000274658203
2023-05-22,112.08999633789062
2023-05-23,110.8499984741211
2023-05-24,112.12999725341797
2023-05-25,111.61000061035156
2023-05-26,110.62999725341797
2023-05-30,107.83999633789062
2023-05-31,107.9000015258789
2023-06-01,109.41000366210938
2023-06-02,111.55000305175781
2023-06-05,111.08000183105469
2023-06-06,110.47000122070312
2023-06-07,110.94000244140625
2023-06-08,109.9800033569336
2023-06-09,108.05999755859375
2023-06-12,109.98999786376953
2023-06-13,110.97000122070312
2023-06-14,111.0
2023-06-15,110.6500015258789
2023-06-16,109.97000122070312
2023-06-20,108.06999969482422
2023-06-21,109.30000305175781
2023-06-22,108.73999786376953
2023-06-23,108.80999755859375
2023-06-26,107.47000122070312
2023-06-27,109.31999969482422
2023-06-28,110.3499984741211
2023-06-29,111.44000244140625
2023-06-30,112.27999877929688
2023-07-03,113.26000213623047
2023-07-05,110.22000122070312
2023-07-06,110.29000091552734
2023-07-07,110.68000030517578
2023-07-10,112.9000015258789
2023-07-11,113.94000244140625
2023-07-12,115.0199966430664
2023-07-13,114.05999755859375
2023-07-14,114.01000213623047
2023-07-17,114.7699966430664
2023-07-18,116.33000183105469
2023-07-19,117.2699966430664
2023-07-20,116.0999984741211
2023-07-21,115.87999725341797
2023-07-24,113.62000274658203
2023-07-25,112.4000015258789
2023-07-26,112.93000030517578
2023-07-27,112.22000122070312
2023-07-28,109.61000061035156
2023-07-31,111.55000305175781
2023-08-01,110.55999755859375
2023-08-02,111.94000244140625
2023-08-03,110.93000030517578
2023-08-04,109.12000274658203
2023-08-07,109.54000091552734
2023-08-08,108.58000183105469
2023-08-09,108.77999877929688
2023-08-10,108.06999969482422
2023-08-11,108.01000213623047
2023-08-14,107.02999877929688
2023-08-15,106.69999694824219
2023-08-16,105.7300033569336
2023-08-17,104.30999755859375
2023-08-18,104.69000244140625
2023-08-21,103.25
2023-08-22,104.75
2023-08-23,106.19000244140625
2023-08-24,104.95999908447266
2023-08-25,104.44999694824219
2023-08-28,103.37000274658203
2023-08-29,105.38999938964844
2023-08-30,105.33000183105469
2023-08-31,104.0999984741211
2023-09-01,104.75
2023-09-05,102.4800033569336
2023-09-06,101.06999969482422
2023-09-07,102.5999984741211
2023-09-08,101.05999755859375
2023-09-11,100.48999786376953
2023-09-12,100.9000015258789
2023-09-13,100.44999694824219
2023-09-14,101.97000122070312
2023-09-15,101.2300033569336
2023-09-18,100.18000030517578
2023-09-19,100.0
2023-09-20,99.69000244140625
2023-09-21,97.2300033569336
2023-09-22,95.62000274658203
2023-09-25,95.16999816894531
2023-09-26,94.6500015258789
2023-09-27,93.4000015258789
2023-09-28,95.56999969482422
2023-09-29,96.0999984741211
2023-10-02,96.47000122070312
2023-10-03,95.33999633789062
2023-10-04,97.18000030517578
2023-10-05,97.26000213623047
2023-10-06,95.45999908447266
2023-10-09,95.9800033569336
2023-10-10,96.45999908447266
2023-10-11,94.62000274658203
2023-10-12,91.56999969482422
2023-10-13,92.23999786376953
2023-10-16,94.51000213623047
2023-10-17,95.69999694824219
2023-10-18,95.48999786376953
2023-10-19,96.4800033569336
2023-10-20,96.19000244140625
2023-10-23,95.98999786376953
2023-10-24,96.08999633789062
2023-10-25,96.44000244140625
2023-10-26,94.62999725341797
2023-10-27,97.70999908447266
2023-10-30,98.5
2023-10-31,101.54000091552734
2023-11-01,103.01000213623047
2023-11-02,102.41999816894531
2023-11-03,104.27999877929688
2023-11-06,103.7699966430664
2023-11-07,103.2699966430664
2023-11-08,103.41000366210938
2023-11-09,102.87999725341797
2023-11-10,104.19000244140625
2023-11-13,107.29000091552734
2023-11-14,110.12999725341797
2023-11-15,110.38999938964844
2023-11-16,110.18000030517578
2023-11-17,110.77999877929688
2023-11-20,109.70999908447266
2023-11-21,110.51000213623047
2023-11-22,111.93000030517578
2023-11-24,112.61000061035156
2023-11-27,112.83000183105469
2023-11-28,112.05000305175781
2023-11-29,111.62999725341797
2023-11-30,112.55999755859375
2023-12-01,114.48999786376953
2023-12-04,114.41000366210938
2023-12-05,113.19000244140625
2023-12-06,114.18000030517578
2023-12-07,114.58000183105469
2023-12-08,113.5199966430664
2023-12-11,114.86000061035156
2023-12-12,115.2300033569336
2023-12-13,116.29000091552734
2023-12-14,115.36000061035156
2023-12-15,116.01000213623047
2023-12-18,117.70999908447266
2023-12-19,119.7300033569336
2023-12-20,118.29000091552734
2023-12-21,119.48999786376953
2023-12-22,121.11000061035156
2023-12-26,123.16000366210938
2023-12-27,123.62999725341797
2023-12-28,122.58000183105469
2023-12-29,122.2300033569336
2024-01-02,119.29000091552734
2024-01-03,116.4800033569336
2024-01-04,117.94999694824219
2024-01-05,118.30000305175781
2024-01-08,120.27999877929688
2024-01-09,120.05999755859375
2024-01-10,120.2699966430664
2024-01-11,118.75
2024-01-12,116.77999877929688
2024-01-16,118.0999984741211
2024-01-17,118.19999694824219
2024-01-18,119.3499984741211
2024-01-19,118.77999877929688
2024-01-22,121.44000244140625
2024-01-23,121.79000091552734
2024-01-24,122.73999786376953
2024-01-25,122.97000122070312
2024-01-26,122.81999969482422
2024-01-29,126.19000244140625
2024-01-30,126.83000183105469
2024-01-31,125.72000122070312
2024-02-01,128.6699981689453
2024-02-02,130.5
2024-02-05,128.5500030517578
2024-02-06,129.17999267578125
2024-02-07,132.61000061035156
2024-02-08,135.49000549316406
2024-02-09,134.72999572753906
2024-02-12,133.92999267578125
2024-02-13,132.91000366210938
2024-02-14,132.3699951171875
2024-02-15,133.88999938964844
2024-02-16,147.6999969482422
2024-02-20,147.1999969482422
2024-02-21,145.6999969482422
2024-02-22,149.02999877929688
2024-02-23,148.89999389648438
2024-02-26,150.2899932861328
2024-02-27,149.67999267578125
2024-02-28,147.77000427246094
2024-02-29,149.3699951171875
2024-03-01,149.60000610351562
2024-03-04,149.63999938964844
2024-03-05,151.5500030517578
2024-03-06,151.4199981689453
2024-03-07,150.2899932861328
2024-03-08,148.36000061035156
2024-03-11,148.25
2024-03-12,150.67999267578125
2024-03-13,154.60000610351562
2024-03-14,152.92999267578125
2024-03-15,152.25999450683594
2024-03-18,152.0
2024-03-19,153.6699981689453
2024-03-20,154.49000549316406
2024-03-21,153.47999572753906
2024-03-22,152.69000244140625
2024-03-25,151.88999938964844
2024-03-26,152.22000122070312
2024-03-27,154.27000427246094
2024-03-28,154.47000122070312
2024-04-01,155.16000366210938
2024-04-02,152.27000427246094
2024-04-03,152.7100067138672
2024-04-04,148.27000427246094
2024-04-05,149.99000549316406
2024-04-08,150.19000244140625
2024-04-09,149.25999450683594
2024-04-10,149.41000366210938
2024-04-11,148.97000122070312
2024-04-12,148.6300048828125
2024-04-15,148.72000122070312
2024-04-16,150.82000732421875
2024-04-17,149.38999938964844
2024-04-18,150.4600067138672
2024-04-19,150.72999572753906
2024-04-22,153.05999755859375
2024-04-23,156.8699951171875
2024-04-24,156.75999450683594
2024-04-25,156.8699951171875
2024-04-26,157.4600067138672
2024-04-29,159.2100067138672
2024-04-30,160.77999877929688
2024-05-01,157.05999755859375
2024-05-02,157.89999389648438
2024-05-03,163.61000061035156
2024-05-06,167.74000549316406
2024-05-07,166.07000732421875
2024-05-08,165.52000427246094
2024-05-09,166.49000549316406
2024-05-10,167.22000122070312
2024-05-13,165.52000427246094
2024-05-14,167.88999938964844
2024-05-15,168.49000549316406
2024-05-16,168.97999572753906
2024-05-17,169.63999938964844
2024-05-20,168.38999938964844
2024-05-21,167.7899932861328
2024-05-22,167.1999969482422
2024-05-23,166.3699951171875
2024-05-24,168.75
2024-05-28,172.11000061035156
2024-05-29,168.6300048828125
2024-05-30,172.38999938964844
2024-05-31,172.6699981689453
2024-06-03,169.42999267578125
2024-06-04,168.9499969482422
2024-06-05,171.05999755859375
2024-06-06,170.16000366210938
2024-06-07,167.92999267578125
2024-06-10,169.75
2024-06-11,169.5399932861328
2024-06-12,171.7100067138672
2024-06-13,171.13999938964844
2024-06-14,167.42999267578125
2024-06-17,171.6199951171875
2024-06-18,170.02999877929688
2024-06-20,169.36000061035156
2024-06-21,170.41000366210938
2024-06-24,170.86000061035156
2024-06-25,171.66000366210938
2024-06-26,172.02000427246094
2024-06-27,174.07000732421875
2024-06-28,171.7100067138672
2024-07-01,170.36000061035156
2024-07-02,167.61000061035156
2024-07-03,166.63999938964844
2024-07-05,170.67999267578125
2024-07-08,171.55999755859375
2024-07-09,166.52000427246094
2024-07-10,166.8800048828125
2024-07-11,167.50999450683594
2024-07-12,169.0800018310547
2024-07-15,169.6999969482422
2024-07-16,173.99000549316406
2024-07-17,171.57000732421875
2024-07-18,168.60000610351562
2024-07-19,171.44000244140625
2024-07-22,173.57000732421875
2024-07-23,172.22999572753906
2024-07-24,165.4600067138672
2024-07-25,166.02000427246094
2024-07-26,169.3800048828125
2024-07-29,172.44000244140625
2024-07-30,173.8699951171875
2024-07-31,174.61000061035156
2024-08-01,173.1300048828125
2024-08-02,166.1300048828125
2024-08-05,161.99000549316406
2024-08-06,166.5
2024-08-07,164.72999572753906
2024-08-08,168.08999633789062
2024-08-09,167.55999755859375
2024-08-12,166.97000122070312
2024-08-13,169.7100067138672
2024-08-14,167.69000244140625
2024-08-15,170.0
2024-08-16,167.25999450683594
2024-08-19,168.1199951171875
2024-08-20,166.72999572753906
2024-08-21,169.61000061035156
2024-08-22,168.32000732421875
2024-08-23,168.58999633789062
2024-08-26,167.7899932861328
2024-08-27,169.00999450683594
2024-08-28,169.60000610351562
2024-08-29,168.6300048828125
2024-08-30,168.75
2024-09-03,166.69000244140625
2024-09-04,167.75999450683594
2024-09-05,165.24000549316406
2024-09-06,161.80999755859375
2024-09-09,161.25999450683594
2024-09-10,159.83999633789062
2024-09-11,162.9600067138672
2024-09-12,161.85000610351562
2024-09-13,163.9199981689453
2024-09-16,163.3000030517578
2024-09-17,165.6199951171875
2024-09-18,163.11000061035156
2024-09-19,172.49000549316406
2024-09-20,169.7100067138672
2024-09-23,175.27999877929688
2024-09-24,175.5800018310547
2024-09-25,177.1300048828125
2024-09-26,178.3300018310547
2024-09-27,174.89999389648438
2024-09-30,176.60000610351562
2024-10-01,177.22000122070312
2024-10-02,178.22999572753906
2024-10-03,175.5500030517578
2024-10-04,178.64999389648438
2024-10-07,175.52999877929688
2024-10-08,176.86000061035156
2024-10-09,175.97999572753906
2024-10-10,174.0399932861328
2024-10-11,175.6999969482422
2024-10-14,176.0500030517578
2024-10-15,181.61000061035156
2024-10-16,182.66000366210938
2024-10-17,182.3000030517578
2024-10-18,183.88999938964844
2024-10-21,181.02000427246094
2024-10-22,180.42999267578125
2024-10-23,178.99000549316406
2024-10-24,180.89999389648438
2024-10-25,187.3800048828125
2024-10-28,188.11000061035156
2024-10-29,193.17999267578125
2024-10-30,193.9499969482422
2024-10-31,191.1199951171875
2024-11-01,187.52000427246094
2024-11-04,185.41000366210938
2024-11-05,189.1699981689453
2024-11-06,197.97000122070312
2024-11-07,196.58999633789062
2024-11-08,197.77000427246094
2024-11-11,194.47999572753906
2024-11-12,196.19000244140625
2024-11-13,200.58999633789062
2024-11-14,198.91000366210938
2024-11-15,197.99000549316406
2024-11-18,195.77000427246094
2024-11-19,193.6199951171875
2024-11-20,193.41000366210938
2024-11-21,192.55999755859375
