Date,WTFC
2022-07-25,86.44000244140625
2022-07-26,85.80999755859375
2022-07-27,86.93000030517578
2022-07-28,85.86000061035156
2022-07-29,86.04000091552734
2022-08-01,86.73999786376953
2022-08-02,84.62999725341797
2022-08-03,85.69000244140625
2022-08-04,84.8499984741211
2022-08-05,86.76000213623047
2022-08-08,85.44999694824219
2022-08-09,84.87000274658203
2022-08-10,86.58000183105469
2022-08-11,88.13999938964844
2022-08-12,89.16000366210938
2022-08-15,89.1500015258789
2022-08-16,89.7699966430664
2022-08-17,89.44999694824219
2022-08-18,90.4800033569336
2022-08-19,89.33999633789062
2022-08-22,86.91999816894531
2022-08-23,86.9800033569336
2022-08-24,86.19999694824219
2022-08-25,87.91999816894531
2022-08-26,85.16999816894531
2022-08-29,84.86000061035156
2022-08-30,85.16999816894531
2022-08-31,84.33999633789062
2022-09-01,84.20999908447266
2022-09-02,83.66999816894531
2022-09-06,82.62000274658203
2022-09-07,85.01000213623047
2022-09-08,86.76000213623047
2022-09-09,87.75
2022-09-12,88.80000305175781
2022-09-13,86.4000015258789
2022-09-14,86.48999786376953
2022-09-15,87.08999633789062
2022-09-16,85.20999908447266
2022-09-19,86.80999755859375
2022-09-20,86.62000274658203
2022-09-21,85.62999725341797
2022-09-22,83.7300033569336
2022-09-23,82.45999908447266
2022-09-26,81.52999877929688
2022-09-27,80.58999633789062
2022-09-28,82.27999877929688
2022-09-29,81.58000183105469
2022-09-30,81.55000305175781
2022-10-03,83.73999786376953
2022-10-04,88.0
2022-10-05,87.70999908447266
2022-10-06,87.79000091552734
2022-10-07,85.5
2022-10-10,85.56999969482422
2022-10-11,84.45999908447266
2022-10-12,85.5
2022-10-13,89.30000305175781
2022-10-14,88.73999786376953
2022-10-17,91.69000244140625
2022-10-18,92.30000305175781
2022-10-19,92.55999755859375
2022-10-20,89.9800033569336
2022-10-21,91.16999816894531
2022-10-24,91.79000091552734
2022-10-25,93.33999633789062
2022-10-26,91.97000122070312
2022-10-27,91.02999877929688
2022-10-28,93.2300033569336
2022-10-31,93.62000274658203
2022-11-01,94.31999969482422
2022-11-02,91.25
2022-11-03,91.63999938964844
2022-11-04,93.25
2022-11-07,94.93000030517578
2022-11-08,94.41999816894531
2022-11-09,93.68000030517578
2022-11-10,95.02999877929688
2022-11-11,91.1500015258789
2022-11-14,89.87999725341797
2022-11-15,90.0
2022-11-16,88.69000244140625
2022-11-17,87.52999877929688
2022-11-18,88.54000091552734
2022-11-21,89.41999816894531
2022-11-22,89.91999816894531
2022-11-23,88.77999877929688
2022-11-25,89.7699966430664
2022-11-28,87.91999816894531
2022-11-29,89.02999877929688
2022-11-30,91.43000030517578
2022-12-01,91.08999633789062
2022-12-02,90.8499984741211
2022-12-05,85.43000030517578
2022-12-06,86.88999938964844
2022-12-07,87.41999816894531
2022-12-08,87.08000183105469
2022-12-09,85.41000366210938
2022-12-12,85.41999816894531
2022-12-13,83.36000061035156
2022-12-14,82.97000122070312
2022-12-15,81.12999725341797
2022-12-16,80.22000122070312
2022-12-19,80.87999725341797
2022-12-20,82.18000030517578
2022-12-21,83.4000015258789
2022-12-22,82.7699966430664
2022-12-23,83.25
2022-12-27,83.44999694824219
2022-12-28,82.83999633789062
2022-12-29,84.37000274658203
2022-12-30,84.5199966430664
2023-01-03,83.69000244140625
2023-01-04,84.19000244140625
2023-01-05,83.22000122070312
2023-01-06,85.41000366210938
2023-01-09,85.25
2023-01-10,85.98999786376953
2023-01-11,85.91000366210938
2023-01-12,87.27999877929688
2023-01-13,87.66000366210938
2023-01-17,86.41999816894531
2023-01-18,82.75
2023-01-19,84.7699966430664
2023-01-20,87.2300033569336
2023-01-23,88.76000213623047
2023-01-24,88.05999755859375
2023-01-25,88.91000366210938
2023-01-26,90.5
2023-01-27,90.5
2023-01-30,89.43000030517578
2023-01-31,91.47000122070312
2023-02-01,92.94000244140625
2023-02-02,93.4000015258789
2023-02-03,94.87000274658203
2023-02-06,94.93000030517578
2023-02-07,95.6500015258789
2023-02-08,94.41000366210938
2023-02-09,93.4800033569336
2023-02-10,93.6500015258789
2023-02-13,93.44000244140625
2023-02-14,92.66000366210938
2023-02-15,92.66000366210938
2023-02-16,92.0199966430664
2023-02-17,92.54000091552734
2023-02-21,91.54000091552734
2023-02-22,91.30000305175781
2023-02-23,91.52999877929688
2023-02-24,92.8499984741211
2023-02-27,93.43000030517578
2023-02-28,92.12999725341797
2023-03-01,92.16999816894531
2023-03-02,90.77999877929688
2023-03-03,91.44000244140625
2023-03-06,91.54000091552734
2023-03-07,87.98999786376953
2023-03-08,87.0199966430664
2023-03-09,82.02999877929688
2023-03-10,80.12000274658203
2023-03-13,71.05000305175781
2023-03-14,74.97000122070312
2023-03-15,71.37999725341797
2023-03-16,77.4000015258789
2023-03-17,72.2300033569336
2023-03-20,73.1500015258789
2023-03-21,76.9800033569336
2023-03-22,72.68000030517578
2023-03-23,69.6500015258789
2023-03-24,70.9000015258789
2023-03-27,71.6500015258789
2023-03-28,71.94000244140625
2023-03-29,72.5999984741211
2023-03-30,72.11000061035156
2023-03-31,72.94999694824219
2023-04-03,71.95999908447266
2023-04-04,70.41999816894531
2023-04-05,70.12999725341797
2023-04-06,71.05000305175781
2023-04-10,71.05000305175781
2023-04-11,71.37999725341797
2023-04-12,70.94000244140625
2023-04-13,72.87999725341797
2023-04-14,72.25
2023-04-17,73.72000122070312
2023-04-18,71.75
2023-04-19,73.73999786376953
2023-04-20,70.70999908447266
2023-04-21,70.37000274658203
2023-04-24,69.54000091552734
2023-04-25,66.66999816894531
2023-04-26,67.31999969482422
2023-04-27,68.05000305175781
2023-04-28,68.37000274658203
2023-05-01,67.33000183105469
2023-05-02,64.81999969482422
2023-05-03,62.90999984741211
2023-05-04,61.470001220703125
2023-05-05,65.45999908447266
2023-05-08,63.290000915527344
2023-05-09,62.79999923706055
2023-05-10,62.11000061035156
2023-05-11,60.720001220703125
2023-05-12,60.90999984741211
2023-05-15,63.040000915527344
2023-05-16,61.810001373291016
2023-05-17,65.77999877929688
2023-05-18,66.38999938964844
2023-05-19,65.33000183105469
2023-05-22,67.29000091552734
2023-05-23,66.7699966430664
2023-05-24,65.27999877929688
2023-05-25,64.9800033569336
2023-05-26,65.87000274658203
2023-05-30,65.79000091552734
2023-05-31,63.56999969482422
2023-06-01,65.37999725341797
2023-06-02,68.0
2023-06-05,65.86000061035156
2023-06-06,70.02999877929688
2023-06-07,72.18000030517578
2023-06-08,71.11000061035156
2023-06-09,70.26000213623047
2023-06-12,70.2300033569336
2023-06-13,71.83000183105469
2023-06-14,70.2699966430664
2023-06-15,71.4800033569336
2023-06-16,70.11000061035156
2023-06-20,69.61000061035156
2023-06-21,69.80999755859375
2023-06-22,68.51000213623047
2023-06-23,68.7699966430664
2023-06-26,69.69000244140625
2023-06-27,71.77999877929688
2023-06-28,71.33999633789062
2023-06-29,72.93000030517578
2023-06-30,72.62000274658203
2023-07-03,72.87999725341797
2023-07-05,72.45999908447266
2023-07-06,71.37000274658203
2023-07-07,73.97000122070312
2023-07-10,74.63999938964844
2023-07-11,75.43000030517578
2023-07-12,76.27999877929688
2023-07-13,78.08000183105469
2023-07-14,76.5199966430664
2023-07-17,77.54000091552734
2023-07-18,81.47000122070312
2023-07-19,83.19000244140625
2023-07-20,84.1500015258789
2023-07-21,83.13999938964844
2023-07-24,83.20999908447266
2023-07-25,83.19999694824219
2023-07-26,86.05000305175781
2023-07-27,83.94000244140625
2023-07-28,84.41000366210938
2023-07-31,84.36000061035156
2023-08-01,83.44000244140625
2023-08-02,83.55999755859375
2023-08-03,84.27999877929688
2023-08-04,84.4800033569336
2023-08-07,85.33999633789062
2023-08-08,83.81999969482422
2023-08-09,82.75
2023-08-10,83.63999938964844
2023-08-11,83.66999816894531
2023-08-14,82.37000274658203
2023-08-15,79.37000274658203
2023-08-16,78.77999877929688
2023-08-17,77.94999694824219
2023-08-18,77.31999969482422
2023-08-21,77.80000305175781
2023-08-22,75.93000030517578
2023-08-23,76.47000122070312
2023-08-24,76.76000213623047
2023-08-25,76.13999938964844
2023-08-28,76.79000091552734
2023-08-29,77.66999816894531
2023-08-30,77.44000244140625
2023-08-31,77.61000061035156
2023-09-01,79.55999755859375
2023-09-05,78.22000122070312
2023-09-06,76.26000213623047
2023-09-07,74.79000091552734
2023-09-08,75.91000366210938
2023-09-11,75.62999725341797
2023-09-12,77.80999755859375
2023-09-13,77.0199966430664
2023-09-14,78.13999938964844
2023-09-15,77.41000366210938
2023-09-18,76.11000061035156
2023-09-19,75.79000091552734
2023-09-20,75.66000366210938
2023-09-21,75.06999969482422
2023-09-22,75.75
2023-09-25,76.91999816894531
2023-09-26,75.45999908447266
2023-09-27,74.62000274658203
2023-09-28,75.0199966430664
2023-09-29,75.5
2023-10-02,74.33000183105469
2023-10-03,72.56999969482422
2023-10-04,73.36000061035156
2023-10-05,74.87000274658203
2023-10-06,74.6500015258789
2023-10-09,74.83000183105469
2023-10-10,75.62000274658203
2023-10-11,75.63999938964844
2023-10-12,74.7300033569336
2023-10-13,73.58000183105469
2023-10-16,75.3499984741211
2023-10-17,76.31999969482422
2023-10-18,76.4800033569336
2023-10-19,77.31999969482422
2023-10-20,74.13999938964844
2023-10-23,73.95999908447266
2023-10-24,73.98999786376953
2023-10-25,72.97000122070312
2023-10-26,74.52999877929688
2023-10-27,72.91000366210938
2023-10-30,74.73999786376953
2023-10-31,74.69000244140625
2023-11-01,74.79000091552734
2023-11-02,78.75
2023-11-03,81.4800033569336
2023-11-06,80.6500015258789
2023-11-07,79.69000244140625
2023-11-08,79.04000091552734
2023-11-09,77.08000183105469
2023-11-10,78.0199966430664
2023-11-13,78.30000305175781
2023-11-14,83.0
2023-11-15,84.13999938964844
2023-11-16,84.37999725341797
2023-11-17,85.80999755859375
2023-11-20,85.91000366210938
2023-11-21,83.95999908447266
2023-11-22,83.98999786376953
2023-11-24,84.5
2023-11-27,83.87999725341797
2023-11-28,83.76000213623047
2023-11-29,85.05999755859375
2023-11-30,85.66999816894531
2023-12-01,89.37000274658203
2023-12-04,91.0999984741211
2023-12-05,89.41000366210938
2023-12-06,89.30999755859375
2023-12-07,89.77999877929688
2023-12-08,91.27999877929688
2023-12-11,90.83999633789062
2023-12-12,89.98999786376953
2023-12-13,93.98999786376953
2023-12-14,96.94999694824219
2023-12-15,93.0199966430664
2023-12-18,93.26000213623047
2023-12-19,93.58999633789062
2023-12-20,91.91000366210938
2023-12-21,92.80000305175781
2023-12-22,92.87999725341797
2023-12-26,94.30999755859375
2023-12-27,94.08999633789062
2023-12-28,94.01000213623047
2023-12-29,92.75
2024-01-02,92.63999938964844
2024-01-03,90.56999969482422
2024-01-04,91.44000244140625
2024-01-05,91.75
2024-01-08,93.5
2024-01-09,93.37999725341797
2024-01-10,95.13999938964844
2024-01-11,95.08999633789062
2024-01-12,93.98999786376953
2024-01-16,93.69000244140625
2024-01-17,93.16999816894531
2024-01-18,95.6500015258789
2024-01-19,98.54000091552734
2024-01-22,99.4000015258789
2024-01-23,97.83999633789062
2024-01-24,98.9000015258789
2024-01-25,98.58999633789062
2024-01-26,99.30999755859375
2024-01-29,100.16999816894531
2024-01-30,99.69999694824219
2024-01-31,96.9800033569336
2024-02-01,93.72000122070312
2024-02-02,93.48999786376953
2024-02-05,92.48999786376953
2024-02-06,92.13999938964844
2024-02-07,91.41999816894531
2024-02-08,92.61000061035156
2024-02-09,93.87000274658203
2024-02-12,95.8499984741211
2024-02-13,93.29000091552734
2024-02-14,94.87999725341797
2024-02-15,97.44999694824219
2024-02-16,96.9800033569336
2024-02-20,96.36000061035156
2024-02-21,96.44000244140625
2024-02-22,96.18000030517578
2024-02-23,97.45999908447266
2024-02-26,96.45999908447266
2024-02-27,98.02999877929688
2024-02-28,96.5
2024-02-29,96.3499984741211
2024-03-01,97.04000091552734
2024-03-04,96.69000244140625
2024-03-05,99.91999816894531
2024-03-06,99.16000366210938
2024-03-07,97.56999969482422
2024-03-08,97.63999938964844
2024-03-11,96.36000061035156
2024-03-12,97.1500015258789
2024-03-13,97.5199966430664
2024-03-14,96.33999633789062
2024-03-15,97.06999969482422
2024-03-18,96.54000091552734
2024-03-19,98.12000274658203
2024-03-20,99.18000030517578
2024-03-21,100.05999755859375
2024-03-22,99.41000366210938
2024-03-25,100.51000213623047
2024-03-26,100.91999816894531
2024-03-27,104.66999816894531
2024-03-28,104.38999938964844
2024-04-01,103.06999969482422
2024-04-02,100.94000244140625
2024-04-03,100.43000030517578
2024-04-04,100.04000091552734
2024-04-05,100.72000122070312
2024-04-08,101.44000244140625
2024-04-09,101.48999786376953
2024-04-10,98.2300033569336
2024-04-11,97.58999633789062
2024-04-12,97.0
2024-04-15,96.26000213623047
2024-04-16,94.45999908447266
2024-04-17,94.95999908447266
2024-04-18,95.30000305175781
2024-04-19,97.30999755859375
2024-04-22,99.30000305175781
2024-04-23,99.87999725341797
2024-04-24,100.12999725341797
2024-04-25,99.16999816894531
2024-04-26,99.01000213623047
2024-04-29,98.2300033569336
2024-04-30,96.63999938964844
2024-05-01,98.12000274658203
2024-05-02,100.05999755859375
2024-05-03,100.7300033569336
2024-05-06,101.0199966430664
2024-05-07,100.7300033569336
2024-05-08,100.73999786376953
2024-05-09,100.7300033569336
2024-05-10,101.69999694824219
2024-05-13,101.68000030517578
2024-05-14,102.91999816894531
2024-05-15,102.98999786376953
2024-05-16,102.1500015258789
2024-05-17,101.94999694824219
2024-05-20,100.51000213623047
2024-05-21,100.13999938964844
2024-05-22,99.19000244140625
2024-05-23,96.80000305175781
2024-05-24,97.69999694824219
2024-05-28,97.43000030517578
2024-05-29,96.23999786376953
2024-05-30,97.72000122070312
2024-05-31,98.61000061035156
2024-06-03,95.77999877929688
2024-06-04,94.61000061035156
2024-06-05,94.91999816894531
2024-06-06,94.91000366210938
2024-06-07,95.43000030517578
2024-06-10,94.04000091552734
2024-06-11,92.97000122070312
2024-06-12,94.52999877929688
2024-06-13,93.2699966430664
2024-06-14,91.94999694824219
2024-06-17,93.41999816894531
2024-06-18,93.55000305175781
2024-06-20,93.73999786376953
2024-06-21,94.0
2024-06-24,96.61000061035156
2024-06-25,96.0
2024-06-26,95.4000015258789
2024-06-27,95.69999694824219
2024-06-28,98.55999755859375
2024-07-01,99.47000122070312
2024-07-02,100.06999969482422
2024-07-03,98.0999984741211
2024-07-05,96.43000030517578
2024-07-08,96.45999908447266
2024-07-09,98.62999725341797
2024-07-10,100.16000366210938
2024-07-11,103.80999755859375
2024-07-12,104.05999755859375
2024-07-15,106.5199966430664
2024-07-16,111.88999938964844
2024-07-17,111.83000183105469
2024-07-18,106.26000213623047
2024-07-19,105.0199966430664
2024-07-22,108.37000274658203
2024-07-23,110.33999633789062
2024-07-24,107.05999755859375
2024-07-25,108.87000274658203
2024-07-26,110.12999725341797
2024-07-29,108.23999786376953
2024-07-30,109.52999877929688
2024-07-31,108.19999694824219
2024-08-01,105.08999633789062
2024-08-02,100.62000274658203
2024-08-05,96.66000366210938
2024-08-06,97.11000061035156
2024-08-07,96.66999816894531
2024-08-08,98.13999938964844
2024-08-09,98.08999633789062
2024-08-12,97.7300033569336
2024-08-13,97.5
2024-08-14,97.58000183105469
2024-08-15,100.62999725341797
2024-08-16,100.6500015258789
2024-08-19,102.55999755859375
2024-08-20,100.75
2024-08-21,102.2300033569336
2024-08-22,102.8499984741211
2024-08-23,107.6500015258789
2024-08-26,105.88999938964844
2024-08-27,105.5
2024-08-28,107.22000122070312
2024-08-29,107.29000091552734
2024-08-30,108.80000305175781
2024-09-03,107.66000366210938
2024-09-04,106.26000213623047
2024-09-05,105.27999877929688
2024-09-06,103.37000274658203
2024-09-09,105.69000244140625
2024-09-10,104.33999633789062
2024-09-11,102.0999984741211
2024-09-12,102.58999633789062
2024-09-13,105.08000183105469
2024-09-16,106.56999969482422
2024-09-17,108.06999969482422
2024-09-18,107.81999969482422
2024-09-19,110.19999694824219
2024-09-20,108.26000213623047
2024-09-23,108.20999908447266
2024-09-24,107.66000366210938
2024-09-25,106.02999877929688
2024-09-26,107.05999755859375
2024-09-27,106.55000305175781
2024-09-30,108.52999877929688
2024-10-01,104.56999969482422
2024-10-02,104.1500015258789
2024-10-03,104.56999969482422
2024-10-04,106.5999984741211
2024-10-07,106.27999877929688
2024-10-08,105.47000122070312
2024-10-09,107.61000061035156
2024-10-10,106.87000274658203
2024-10-11,111.0
2024-10-14,112.20999908447266
2024-10-15,112.69999694824219
2024-10-16,114.69000244140625
2024-10-17,117.01000213623047
2024-10-18,115.37000274658203
2024-10-21,112.29000091552734
2024-10-22,114.76000213623047
2024-10-23,114.33000183105469
2024-10-24,114.16999816894531
2024-10-25,113.0199966430664
2024-10-28,116.05999755859375
2024-10-29,115.69000244140625
2024-10-30,117.55999755859375
2024-10-31,115.88999938964844
2024-11-01,114.38999938964844
2024-11-04,113.29000091552734
2024-11-05,115.1500015258789
2024-11-06,131.42999267578125
2024-11-07,127.12999725341797
2024-11-08,128.60000610351562
2024-11-11,133.02999877929688
2024-11-12,133.66000366210938
2024-11-13,132.6199951171875
2024-11-14,130.9499969482422
2024-11-15,131.75999450683594
2024-11-18,132.25
2024-11-19,131.1199951171875
2024-11-20,130.8300018310547
2024-11-21,133.6300048828125
