Date,EXLS
2022-10-25,34.03200149536133
2022-10-26,34.04800033569336
2022-10-27,33.874000549316406
2022-10-28,35.220001220703125
2022-10-31,36.369998931884766
2022-11-01,36.84000015258789
2022-11-02,35.215999603271484
2022-11-03,35.48400115966797
2022-11-04,35.402000427246094
2022-11-07,36.61199951171875
2022-11-08,36.86000061035156
2022-11-09,36.54800033569336
2022-11-10,37.81999969482422
2022-11-11,36.73400115966797
2022-11-14,36.15800094604492
2022-11-15,36.481998443603516
2022-11-16,36.25199890136719
2022-11-17,36.6619987487793
2022-11-18,37.007999420166016
2022-11-21,36.965999603271484
2022-11-22,37.28200149536133
2022-11-23,37.11199951171875
2022-11-25,37.44599914550781
2022-11-28,37.21200180053711
2022-11-29,36.41400146484375
2022-11-30,37.439998626708984
2022-12-01,37.06999969482422
2022-12-02,36.689998626708984
2022-12-05,35.75
2022-12-06,35.27399826049805
2022-12-07,35.29600143432617
2022-12-08,35.86199951171875
2022-12-09,35.571998596191406
2022-12-12,35.9379997253418
2022-12-13,35.32600021362305
2022-12-14,35.2140007019043
2022-12-15,34.108001708984375
2022-12-16,34.18199920654297
2022-12-19,34.04199981689453
2022-12-20,34.18000030517578
2022-12-21,34.895999908447266
2022-12-22,34.00199890136719
2022-12-23,34.486000061035156
2022-12-27,34.61800003051758
2022-12-28,33.81999969482422
2022-12-29,34.79600143432617
2022-12-30,33.88600158691406
2023-01-03,34.49399948120117
2023-01-04,33.95000076293945
2023-01-05,32.94200134277344
2023-01-06,33.902000427246094
2023-01-09,33.762001037597656
2023-01-10,33.970001220703125
2023-01-11,34.47200012207031
2023-01-12,34.84000015258789
2023-01-13,34.8120002746582
2023-01-17,34.4739990234375
2023-01-18,33.55799865722656
2023-01-19,33.18600082397461
2023-01-20,33.87200164794922
2023-01-23,34.374000549316406
2023-01-24,34.44200134277344
2023-01-25,34.2140007019043
2023-01-26,34.37799835205078
2023-01-27,34.00199890136719
2023-01-30,33.75400161743164
2023-01-31,34.119998931884766
2023-02-01,33.86399841308594
2023-02-02,34.625999450683594
2023-02-03,34.39799880981445
2023-02-06,33.902000427246094
2023-02-07,34.29800033569336
2023-02-08,34.51599884033203
2023-02-09,34.45000076293945
2023-02-10,34.63199996948242
2023-02-13,35.141998291015625
2023-02-14,34.56399917602539
2023-02-15,34.40599822998047
2023-02-16,34.11399841308594
2023-02-17,34.10599899291992
2023-02-21,33.902000427246094
2023-02-22,34.02199935913086
2023-02-23,34.395999908447266
2023-02-24,33.689998626708984
2023-02-27,33.24399948120117
2023-02-28,32.902000427246094
2023-03-01,32.650001525878906
2023-03-02,32.97600173950195
2023-03-03,33.16600036621094
2023-03-06,33.41400146484375
2023-03-07,32.566001892089844
2023-03-08,32.2599983215332
2023-03-09,31.38800048828125
2023-03-10,30.618000030517578
2023-03-13,30.531999588012695
2023-03-14,30.944000244140625
2023-03-15,30.341999053955078
2023-03-16,30.538000106811523
2023-03-17,30.413999557495117
2023-03-20,31.1200008392334
2023-03-21,31.106000900268555
2023-03-22,30.652000427246094
2023-03-23,30.577999114990234
2023-03-24,30.648000717163086
2023-03-27,31.104000091552734
2023-03-28,31.101999282836914
2023-03-29,31.79599952697754
2023-03-30,32.215999603271484
2023-03-31,32.36600112915039
2023-04-03,32.42399978637695
2023-04-04,31.97599983215332
2023-04-05,31.676000595092773
2023-04-06,32.18000030517578
2023-04-10,32.19200134277344
2023-04-11,32.40800094604492
2023-04-12,32.736000061035156
2023-04-13,33.70399856567383
2023-04-14,33.66600036621094
2023-04-17,33.47999954223633
2023-04-18,33.17399978637695
2023-04-19,33.391998291015625
2023-04-20,33.534000396728516
2023-04-21,33.79600143432617
2023-04-24,33.35200119018555
2023-04-25,32.58399963378906
2023-04-26,32.428001403808594
2023-04-27,34.007999420166016
2023-04-28,35.67599868774414
2023-05-01,35.09600067138672
2023-05-02,35.29999923706055
2023-05-03,34.448001861572266
2023-05-04,32.79800033569336
2023-05-05,31.408000946044922
2023-05-08,30.059999465942383
2023-05-09,30.375999450683594
2023-05-10,30.513999938964844
2023-05-11,29.969999313354492
2023-05-12,30.13599967956543
2023-05-15,30.742000579833984
2023-05-16,31.3799991607666
2023-05-17,30.98200035095215
2023-05-18,30.908000946044922
2023-05-19,31.134000778198242
2023-05-22,31.49799919128418
2023-05-23,31.049999237060547
2023-05-24,30.729999542236328
2023-05-25,30.200000762939453
2023-05-26,30.420000076293945
2023-05-30,30.45400047302246
2023-05-31,30.187999725341797
2023-06-01,30.555999755859375
2023-06-02,31.288000106811523
2023-06-05,30.200000762939453
2023-06-06,30.74799919128418
2023-06-07,30.871999740600586
2023-06-08,30.610000610351562
2023-06-09,30.5939998626709
2023-06-12,30.83799934387207
2023-06-13,30.988000869750977
2023-06-14,30.493999481201172
2023-06-15,30.600000381469727
2023-06-16,30.333999633789062
2023-06-20,30.149999618530273
2023-06-21,30.011999130249023
2023-06-22,30.052000045776367
2023-06-23,29.399999618530273
2023-06-26,29.5939998626709
2023-06-27,29.95599937438965
2023-06-28,29.780000686645508
2023-06-29,30.01799964904785
2023-06-30,30.211999893188477
2023-07-03,30.195999145507812
2023-07-05,29.947999954223633
2023-07-06,30.027999877929688
2023-07-07,29.968000411987305
2023-07-10,30.166000366210938
2023-07-11,31.00200080871582
2023-07-12,30.615999221801758
2023-07-13,31.496000289916992
2023-07-14,31.579999923706055
2023-07-17,31.75200080871582
2023-07-18,32.395999908447266
2023-07-19,32.61399841308594
2023-07-20,32.007999420166016
2023-07-21,32.08000183105469
2023-07-24,32.24599838256836
2023-07-25,32.52399826049805
2023-07-26,32.86600112915039
2023-07-27,29.054000854492188
2023-07-28,28.525999069213867
2023-07-31,28.190000534057617
2023-08-01,28.20800018310547
2023-08-02,27.780000686645508
2023-08-03,27.760000228881836
2023-08-04,27.65999984741211
2023-08-07,27.850000381469727
2023-08-08,27.649999618530273
2023-08-09,27.3700008392334
2023-08-10,27.59000015258789
2023-08-11,27.90999984741211
2023-08-14,28.540000915527344
2023-08-15,27.90999984741211
2023-08-16,28.010000228881836
2023-08-17,27.489999771118164
2023-08-18,27.770000457763672
2023-08-21,27.920000076293945
2023-08-22,28.079999923706055
2023-08-23,28.3799991607666
2023-08-24,28.260000228881836
2023-08-25,28.969999313354492
2023-08-28,28.809999465942383
2023-08-29,29.110000610351562
2023-08-30,29.049999237060547
2023-08-31,29.229999542236328
2023-09-01,29.299999237060547
2023-09-05,29.219999313354492
2023-09-06,29.1299991607666
2023-09-07,29.360000610351562
2023-09-08,29.399999618530273
2023-09-11,29.309999465942383
2023-09-12,29.030000686645508
2023-09-13,28.8700008392334
2023-09-14,29.299999237060547
2023-09-15,29.09000015258789
2023-09-18,29.149999618530273
2023-09-19,29.049999237060547
2023-09-20,28.889999389648438
2023-09-21,28.149999618530273
2023-09-22,28.010000228881836
2023-09-25,28.5
2023-09-26,28.18000030517578
2023-09-27,28.829999923706055
2023-09-28,28.5
2023-09-29,28.040000915527344
2023-10-02,28.030000686645508
2023-10-03,27.510000228881836
2023-10-04,27.670000076293945
2023-10-05,27.670000076293945
2023-10-06,28.440000534057617
2023-10-09,29.219999313354492
2023-10-10,29.350000381469727
2023-10-11,29.719999313354492
2023-10-12,29.56999969482422
2023-10-13,29.1200008392334
2023-10-16,29.440000534057617
2023-10-17,29.6299991607666
2023-10-18,28.920000076293945
2023-10-19,26.950000762939453
2023-10-20,26.75
2023-10-23,25.479999542236328
2023-10-24,25.84000015258789
2023-10-25,25.229999542236328
2023-10-26,26.25
2023-10-27,25.639999389648438
2023-10-30,25.889999389648438
2023-10-31,26.110000610351562
2023-11-01,25.920000076293945
2023-11-02,26.459999084472656
2023-11-03,26.65999984741211
2023-11-06,26.579999923706055
2023-11-07,26.8799991607666
2023-11-08,26.940000534057617
2023-11-09,26.68000030517578
2023-11-10,26.860000610351562
2023-11-13,26.770000457763672
2023-11-14,27.649999618530273
2023-11-15,27.6299991607666
2023-11-16,27.510000228881836
2023-11-17,27.93000030517578
2023-11-20,27.780000686645508
2023-11-21,27.780000686645508
2023-11-22,28.15999984741211
2023-11-24,28.25
2023-11-27,28.149999618530273
2023-11-28,28.0
2023-11-29,28.020000457763672
2023-11-30,28.3700008392334
2023-12-01,28.8700008392334
2023-12-04,29.229999542236328
2023-12-05,28.68000030517578
2023-12-06,28.989999771118164
2023-12-07,29.18000030517578
2023-12-08,29.06999969482422
2023-12-11,28.989999771118164
2023-12-12,29.139999389648438
2023-12-13,30.610000610351562
2023-12-14,30.84000015258789
2023-12-15,30.3799991607666
2023-12-18,30.31999969482422
2023-12-19,30.450000762939453
2023-12-20,30.219999313354492
2023-12-21,30.399999618530273
2023-12-22,30.920000076293945
2023-12-26,31.030000686645508
2023-12-27,30.8700008392334
2023-12-28,30.940000534057617
2023-12-29,30.850000381469727
2024-01-02,30.579999923706055
2024-01-03,29.989999771118164
2024-01-04,29.8799991607666
2024-01-05,29.6299991607666
2024-01-08,30.15999984741211
2024-01-09,30.020000457763672
2024-01-10,30.3700008392334
2024-01-11,30.559999465942383
2024-01-12,30.860000610351562
2024-01-16,30.700000762939453
2024-01-17,31.700000762939453
2024-01-18,31.6200008392334
2024-01-19,32.5
2024-01-22,33.0099983215332
2024-01-23,32.95000076293945
2024-01-24,32.54999923706055
2024-01-25,32.369998931884766
2024-01-26,32.290000915527344
2024-01-29,32.58000183105469
2024-01-30,32.099998474121094
2024-01-31,31.280000686645508
2024-02-01,31.940000534057617
2024-02-02,30.829999923706055
2024-02-05,30.59000015258789
2024-02-06,30.950000762939453
2024-02-07,30.700000762939453
2024-02-08,30.639999389648438
2024-02-09,30.940000534057617
2024-02-12,31.040000915527344
2024-02-13,29.809999465942383
2024-02-14,30.34000015258789
2024-02-15,30.969999313354492
2024-02-16,30.56999969482422
2024-02-20,30.700000762939453
2024-02-21,30.260000228881836
2024-02-22,30.110000610351562
2024-02-23,30.540000915527344
2024-02-26,30.43000030517578
2024-02-27,30.280000686645508
2024-02-28,29.860000610351562
2024-02-29,31.1200008392334
2024-03-01,31.75
2024-03-04,31.8700008392334
2024-03-05,31.209999084472656
2024-03-06,31.649999618530273
2024-03-07,32.38999938964844
2024-03-08,32.790000915527344
2024-03-11,31.43000030517578
2024-03-12,31.81999969482422
2024-03-13,31.010000228881836
2024-03-14,30.729999542236328
2024-03-15,29.850000381469727
2024-03-18,30.549999237060547
2024-03-19,31.799999237060547
2024-03-20,31.540000915527344
2024-03-21,31.280000686645508
2024-03-22,30.700000762939453
2024-03-25,30.899999618530273
2024-03-26,30.829999923706055
2024-03-27,31.280000686645508
2024-03-28,31.799999237060547
2024-04-01,31.360000610351562
2024-04-02,30.8799991607666
2024-04-03,31.040000915527344
2024-04-04,30.59000015258789
2024-04-05,29.56999969482422
2024-04-08,29.959999084472656
2024-04-09,30.950000762939453
2024-04-10,29.68000030517578
2024-04-11,30.420000076293945
2024-04-12,30.110000610351562
2024-04-15,29.959999084472656
2024-04-16,29.459999084472656
2024-04-17,29.40999984741211
2024-04-18,29.1200008392334
2024-04-19,29.31999969482422
2024-04-22,29.59000015258789
2024-04-23,29.6200008392334
2024-04-24,29.56999969482422
2024-04-25,29.309999465942383
2024-04-26,29.360000610351562
2024-04-29,29.479999542236328
2024-04-30,29.0
2024-05-01,29.06999969482422
2024-05-02,30.030000686645508
2024-05-03,29.649999618530273
2024-05-06,29.920000076293945
2024-05-07,30.700000762939453
2024-05-08,30.809999465942383
2024-05-09,30.540000915527344
2024-05-10,30.6299991607666
2024-05-13,30.389999389648438
2024-05-14,30.270000457763672
2024-05-15,30.59000015258789
2024-05-16,30.81999969482422
2024-05-17,31.18000030517578
2024-05-20,30.989999771118164
2024-05-21,31.139999389648438
2024-05-22,31.15999984741211
2024-05-23,30.950000762939453
2024-05-24,30.969999313354492
2024-05-28,30.229999542236328
2024-05-29,29.90999984741211
2024-05-30,29.579999923706055
2024-05-31,29.860000610351562
2024-06-03,29.5
2024-06-04,29.260000228881836
2024-06-05,29.5
2024-06-06,29.09000015258789
2024-06-07,29.18000030517578
2024-06-10,29.25
2024-06-11,29.100000381469727
2024-06-12,29.31999969482422
2024-06-13,29.049999237060547
2024-06-14,29.190000534057617
2024-06-17,29.280000686645508
2024-06-18,29.149999618530273
2024-06-20,29.209999084472656
2024-06-21,30.09000015258789
2024-06-24,30.530000686645508
2024-06-25,30.200000762939453
2024-06-26,30.540000915527344
2024-06-27,31.110000610351562
2024-06-28,31.360000610351562
2024-07-01,31.200000762939453
2024-07-02,31.440000534057617
2024-07-03,31.399999618530273
2024-07-05,31.520000457763672
2024-07-08,31.90999984741211
2024-07-09,31.559999465942383
2024-07-10,31.3700008392334
2024-07-11,32.31999969482422
2024-07-12,33.099998474121094
2024-07-15,33.63999938964844
2024-07-16,34.400001525878906
2024-07-17,34.439998626708984
2024-07-18,34.41999816894531
2024-07-19,33.959999084472656
2024-07-22,34.04999923706055
2024-07-23,34.27000045776367
2024-07-24,34.09000015258789
2024-07-25,34.40999984741211
2024-07-26,34.599998474121094
2024-07-29,34.5
2024-07-30,35.2599983215332
2024-07-31,35.2599983215332
2024-08-01,32.68000030517578
2024-08-02,34.029998779296875
2024-08-05,33.439998626708984
2024-08-06,34.130001068115234
2024-08-07,34.040000915527344
2024-08-08,34.08000183105469
2024-08-09,34.650001525878906
2024-08-12,34.25
2024-08-13,34.7400016784668
2024-08-14,34.59000015258789
2024-08-15,35.790000915527344
2024-08-16,35.25
2024-08-19,35.439998626708984
2024-08-20,35.34000015258789
2024-08-21,35.630001068115234
2024-08-22,35.689998626708984
2024-08-23,36.27000045776367
2024-08-26,36.38999938964844
2024-08-27,36.34000015258789
2024-08-28,36.22999954223633
2024-08-29,36.08000183105469
2024-08-30,36.540000915527344
2024-09-03,35.91999816894531
2024-09-04,35.970001220703125
2024-09-05,35.689998626708984
2024-09-06,35.4900016784668
2024-09-09,36.04999923706055
2024-09-10,36.11000061035156
2024-09-11,35.970001220703125
2024-09-12,35.970001220703125
2024-09-13,36.380001068115234
2024-09-16,36.4900016784668
2024-09-17,36.119998931884766
2024-09-18,35.91999816894531
2024-09-19,36.68000030517578
2024-09-20,36.52000045776367
2024-09-23,36.939998626708984
2024-09-24,36.970001220703125
2024-09-25,37.130001068115234
2024-09-26,38.04999923706055
2024-09-27,37.91999816894531
2024-09-30,38.150001525878906
2024-10-01,38.099998474121094
2024-10-02,38.41999816894531
2024-10-03,38.9900016784668
2024-10-04,38.77000045776367
2024-10-07,38.41999816894531
2024-10-08,38.83000183105469
2024-10-09,39.06999969482422
2024-10-10,38.63999938964844
2024-10-11,39.47999954223633
2024-10-14,39.90999984741211
2024-10-15,39.70000076293945
2024-10-16,40.31999969482422
2024-10-17,40.470001220703125
2024-10-18,40.400001525878906
2024-10-21,39.83000183105469
2024-10-22,39.45000076293945
2024-10-23,39.279998779296875
2024-10-24,39.09000015258789
2024-10-25,38.599998474121094
2024-10-28,38.7400016784668
2024-10-29,39.02000045776367
2024-10-30,41.650001525878906
2024-10-31,41.66999816894531
2024-11-01,41.650001525878906
2024-11-04,42.119998931884766
2024-11-05,43.08000183105469
2024-11-06,45.150001525878906
2024-11-07,45.4900016784668
2024-11-08,45.72999954223633
2024-11-11,46.900001525878906
2024-11-12,46.81999969482422
2024-11-13,46.15999984741211
2024-11-14,45.41999816894531
2024-11-15,44.689998626708984
2024-11-18,44.349998474121094
2024-11-19,44.279998779296875
2024-11-20,44.380001068115234
2024-11-21,45.65999984741211
