Date,WFRD
2022-10-03,33.720001220703125
2022-10-04,34.029998779296875
2022-10-05,34.529998779296875
2022-10-06,34.9900016784668
2022-10-07,34.68000030517578
2022-10-10,33.59000015258789
2022-10-11,33.36000061035156
2022-10-12,33.06999969482422
2022-10-13,33.439998626708984
2022-10-14,32.709999084472656
2022-10-17,32.689998626708984
2022-10-18,33.209999084472656
2022-10-19,34.099998474121094
2022-10-20,33.72999954223633
2022-10-21,36.349998474121094
2022-10-24,37.75
2022-10-25,37.349998474121094
2022-10-26,40.43000030517578
2022-10-27,39.9900016784668
2022-10-28,41.20000076293945
2022-10-31,41.68000030517578
2022-11-01,41.529998779296875
2022-11-02,40.61000061035156
2022-11-03,42.2400016784668
2022-11-04,42.75
2022-11-07,43.97999954223633
2022-11-08,43.36000061035156
2022-11-09,40.95000076293945
2022-11-10,42.22999954223633
2022-11-11,42.16999816894531
2022-11-14,42.119998931884766
2022-11-15,43.040000915527344
2022-11-16,42.650001525878906
2022-11-17,43.060001373291016
2022-11-18,43.0
2022-11-21,41.84000015258789
2022-11-22,43.040000915527344
2022-11-23,42.54999923706055
2022-11-25,43.16999816894531
2022-11-28,42.81999969482422
2022-11-29,43.25
2022-11-30,43.400001525878906
2022-12-01,43.4900016784668
2022-12-02,42.9900016784668
2022-12-05,41.5
2022-12-06,41.68000030517578
2022-12-07,41.95000076293945
2022-12-08,42.9900016784668
2022-12-09,41.31999969482422
2022-12-12,41.36000061035156
2022-12-13,43.290000915527344
2022-12-14,43.58000183105469
2022-12-15,44.0
2022-12-16,45.099998474121094
2022-12-19,46.18000030517578
2022-12-20,47.5
2022-12-21,49.22999954223633
2022-12-22,48.52000045776367
2022-12-23,50.150001525878906
2022-12-27,50.790000915527344
2022-12-28,49.65999984741211
2022-12-29,49.95000076293945
2022-12-30,50.91999816894531
2023-01-03,48.400001525878906
2023-01-04,47.38999938964844
2023-01-05,49.27000045776367
2023-01-06,49.88999938964844
2023-01-09,51.11000061035156
2023-01-10,51.939998626708984
2023-01-11,52.5
2023-01-12,54.63999938964844
2023-01-13,54.40999984741211
2023-01-17,55.040000915527344
2023-01-18,53.59000015258789
2023-01-19,55.189998626708984
2023-01-20,56.040000915527344
2023-01-23,55.939998626708984
2023-01-24,55.310001373291016
2023-01-25,57.119998931884766
2023-01-26,57.11000061035156
2023-01-27,55.72999954223633
2023-01-30,55.060001373291016
2023-01-31,56.880001068115234
2023-02-01,56.29999923706055
2023-02-02,55.400001525878906
2023-02-03,56.13999938964844
2023-02-06,55.599998474121094
2023-02-07,57.279998779296875
2023-02-08,64.4800033569336
2023-02-09,64.8499984741211
2023-02-10,66.87999725341797
2023-02-13,67.8499984741211
2023-02-14,66.23999786376953
2023-02-15,66.68000030517578
2023-02-16,65.69999694824219
2023-02-17,62.869998931884766
2023-02-21,62.41999816894531
2023-02-22,60.2599983215332
2023-02-23,62.54999923706055
2023-02-24,64.87000274658203
2023-02-27,67.43000030517578
2023-02-28,66.62000274658203
2023-03-01,68.3499984741211
2023-03-02,68.19999694824219
2023-03-03,68.94999694824219
2023-03-06,69.01000213623047
2023-03-07,67.12999725341797
2023-03-08,66.73999786376953
2023-03-09,62.810001373291016
2023-03-10,59.77000045776367
2023-03-13,56.650001525878906
2023-03-14,58.25
2023-03-15,54.2400016784668
2023-03-16,54.560001373291016
2023-03-17,51.83000183105469
2023-03-20,54.290000915527344
2023-03-21,56.08000183105469
2023-03-22,54.52000045776367
2023-03-23,54.29999923706055
2023-03-24,53.470001220703125
2023-03-27,56.380001068115234
2023-03-28,56.91999816894531
2023-03-29,58.02000045776367
2023-03-30,58.31999969482422
2023-03-31,59.349998474121094
2023-04-03,62.33000183105469
2023-04-04,59.15999984741211
2023-04-05,59.7599983215332
2023-04-06,59.529998779296875
2023-04-10,59.88999938964844
2023-04-11,60.709999084472656
2023-04-12,62.709999084472656
2023-04-13,64.0
2023-04-14,65.20999908447266
2023-04-17,64.04000091552734
2023-04-18,64.7699966430664
2023-04-19,64.37000274658203
2023-04-20,63.0
2023-04-21,62.310001373291016
2023-04-24,62.77000045776367
2023-04-25,59.43000030517578
2023-04-26,61.7599983215332
2023-04-27,63.720001220703125
2023-04-28,64.62999725341797
2023-05-01,64.62999725341797
2023-05-02,59.380001068115234
2023-05-03,59.029998779296875
2023-05-04,58.900001525878906
2023-05-05,60.790000915527344
2023-05-08,60.099998474121094
2023-05-09,60.45000076293945
2023-05-10,60.689998626708984
2023-05-11,58.91999816894531
2023-05-12,58.779998779296875
2023-05-15,59.11000061035156
2023-05-16,56.63999938964844
2023-05-17,57.83000183105469
2023-05-18,58.65999984741211
2023-05-19,60.13999938964844
2023-05-22,60.650001525878906
2023-05-23,59.459999084472656
2023-05-24,60.599998474121094
2023-05-25,59.27000045776367
2023-05-26,59.06999969482422
2023-05-30,58.9900016784668
2023-05-31,56.439998626708984
2023-06-01,59.310001373291016
2023-06-02,62.68000030517578
2023-06-05,63.209999084472656
2023-06-06,62.470001220703125
2023-06-07,64.7699966430664
2023-06-08,65.16999816894531
2023-06-09,65.29000091552734
2023-06-12,63.099998474121094
2023-06-13,62.83000183105469
2023-06-14,61.630001068115234
2023-06-15,61.66999816894531
2023-06-16,60.66999816894531
2023-06-20,59.689998626708984
2023-06-21,61.52000045776367
2023-06-22,61.619998931884766
2023-06-23,62.63999938964844
2023-06-26,65.22000122070312
2023-06-27,65.7699966430664
2023-06-28,64.02999877929688
2023-06-29,65.41000366210938
2023-06-30,66.41999816894531
2023-07-03,67.16000366210938
2023-07-05,66.97000122070312
2023-07-06,65.88999938964844
2023-07-07,69.62000274658203
2023-07-10,71.73999786376953
2023-07-11,74.62999725341797
2023-07-12,74.11000061035156
2023-07-13,76.41999816894531
2023-07-14,75.83999633789062
2023-07-17,74.93000030517578
2023-07-18,76.25
2023-07-19,73.88999938964844
2023-07-20,74.0
2023-07-21,75.04000091552734
2023-07-24,76.94000244140625
2023-07-25,77.83000183105469
2023-07-26,80.80999755859375
2023-07-27,79.0
2023-07-28,83.04000091552734
2023-07-31,83.0999984741211
2023-08-01,84.0999984741211
2023-08-02,82.87999725341797
2023-08-03,83.08999633789062
2023-08-04,83.33999633789062
2023-08-07,83.13999938964844
2023-08-08,85.44000244140625
2023-08-09,86.16999816894531
2023-08-10,86.0999984741211
2023-08-11,87.1500015258789
2023-08-14,86.7699966430664
2023-08-15,85.54000091552734
2023-08-16,84.75
2023-08-17,83.94000244140625
2023-08-18,85.5
2023-08-21,84.95999908447266
2023-08-22,84.5
2023-08-23,84.62999725341797
2023-08-24,83.91999816894531
2023-08-25,84.70999908447266
2023-08-28,86.22000122070312
2023-08-29,86.44000244140625
2023-08-30,87.62999725341797
2023-08-31,88.5199966430664
2023-09-01,90.11000061035156
2023-09-05,90.91999816894531
2023-09-06,92.66000366210938
2023-09-07,93.38999938964844
2023-09-08,94.2699966430664
2023-09-11,95.41999816894531
2023-09-12,97.02999877929688
2023-09-13,95.94000244140625
2023-09-14,95.19000244140625
2023-09-15,96.70999908447266
2023-09-18,97.38999938964844
2023-09-19,94.68000030517578
2023-09-20,92.5199966430664
2023-09-21,90.62000274658203
2023-09-22,90.62000274658203
2023-09-25,90.62000274658203
2023-09-26,90.79000091552734
2023-09-27,93.93000030517578
2023-09-28,93.12000274658203
2023-09-29,90.33000183105469
2023-10-02,90.54000091552734
2023-10-03,90.12000274658203
2023-10-04,85.41999816894531
2023-10-05,84.83000183105469
2023-10-06,87.61000061035156
2023-10-09,92.0199966430664
2023-10-10,93.30999755859375
2023-10-11,94.22000122070312
2023-10-12,94.4000015258789
2023-10-13,95.58000183105469
2023-10-16,95.69000244140625
2023-10-17,96.55000305175781
2023-10-18,94.45999908447266
2023-10-19,94.0
2023-10-20,92.97000122070312
2023-10-23,92.83000183105469
2023-10-24,92.51000213623047
2023-10-25,92.9800033569336
2023-10-26,93.26000213623047
2023-10-27,93.38999938964844
2023-10-30,91.45999908447266
2023-10-31,93.08999633789062
2023-11-01,95.30000305175781
2023-11-02,99.11000061035156
2023-11-03,99.31999969482422
2023-11-06,99.48999786376953
2023-11-07,92.20999908447266
2023-11-08,91.66999816894531
2023-11-09,94.76000213623047
2023-11-10,95.36000061035156
2023-11-13,96.80000305175781
2023-11-14,98.5999984741211
2023-11-15,95.97000122070312
2023-11-16,91.95999908447266
2023-11-17,93.12000274658203
2023-11-20,94.88999938964844
2023-11-21,93.0199966430664
2023-11-22,92.52999877929688
2023-11-24,93.55999755859375
2023-11-27,92.69000244140625
2023-11-28,92.02999877929688
2023-11-29,90.29000091552734
2023-11-30,90.69000244140625
2023-12-01,91.31999969482422
2023-12-04,91.02999877929688
2023-12-05,90.05999755859375
2023-12-06,85.63999938964844
2023-12-07,85.02999877929688
2023-12-08,86.19000244140625
2023-12-11,86.7300033569336
2023-12-12,85.11000061035156
2023-12-13,86.88999938964844
2023-12-14,89.2699966430664
2023-12-15,88.94999694824219
2023-12-18,91.45999908447266
2023-12-19,95.75
2023-12-20,96.01000213623047
2023-12-21,97.9800033569336
2023-12-22,96.58999633789062
2023-12-26,101.26000213623047
2023-12-27,100.68000030517578
2023-12-28,98.94999694824219
2023-12-29,97.83000183105469
2024-01-02,95.27999877929688
2024-01-03,94.08999633789062
2024-01-04,92.43000030517578
2024-01-05,94.88999938964844
2024-01-08,93.2300033569336
2024-01-09,91.6500015258789
2024-01-10,89.83000183105469
2024-01-11,92.0
2024-01-12,94.2300033569336
2024-01-16,92.2300033569336
2024-01-17,92.83000183105469
2024-01-18,94.5
2024-01-19,95.2300033569336
2024-01-22,95.29000091552734
2024-01-23,95.94999694824219
2024-01-24,97.33000183105469
2024-01-25,99.20999908447266
2024-01-26,99.13999938964844
2024-01-29,99.62000274658203
2024-01-30,87.16000366210938
2024-01-31,89.55000305175781
2024-02-01,87.9800033569336
2024-02-02,85.45999908447266
2024-02-05,84.83999633789062
2024-02-06,87.69000244140625
2024-02-07,93.94999694824219
2024-02-08,98.44999694824219
2024-02-09,96.66999816894531
2024-02-12,97.62000274658203
2024-02-13,96.97000122070312
2024-02-14,97.45999908447266
2024-02-15,102.20999908447266
2024-02-16,101.61000061035156
2024-02-20,100.47000122070312
2024-02-21,103.61000061035156
2024-02-22,107.75
2024-02-23,105.7300033569336
2024-02-26,105.02999877929688
2024-02-27,104.12999725341797
2024-02-28,104.23999786376953
2024-02-29,102.61000061035156
2024-03-01,109.01000213623047
2024-03-04,105.51000213623047
2024-03-05,105.44000244140625
2024-03-06,105.33999633789062
2024-03-07,109.43000030517578
2024-03-08,108.2300033569336
2024-03-11,111.61000061035156
2024-03-12,110.06999969482422
2024-03-13,112.88999938964844
2024-03-14,112.72000122070312
2024-03-15,112.91000366210938
2024-03-18,112.81999969482422
2024-03-19,114.76000213623047
2024-03-20,116.91000366210938
2024-03-21,116.33999633789062
2024-03-22,117.0
2024-03-25,119.16999816894531
2024-03-26,117.48999786376953
2024-03-27,116.48999786376953
2024-03-28,115.41999816894531
2024-04-01,118.33000183105469
2024-04-02,123.2699966430664
2024-04-03,126.41000366210938
2024-04-04,123.33000183105469
2024-04-05,123.66999816894531
2024-04-08,123.27999877929688
2024-04-09,121.01000213623047
2024-04-10,121.83000183105469
2024-04-11,120.68000030517578
2024-04-12,117.66999816894531
2024-04-15,115.55999755859375
2024-04-16,113.70999908447266
2024-04-17,110.41000366210938
2024-04-18,110.93000030517578
2024-04-19,112.79000091552734
2024-04-22,115.0999984741211
2024-04-23,118.08999633789062
2024-04-24,125.01000213623047
2024-04-25,123.6500015258789
2024-04-26,127.97000122070312
2024-04-29,129.25
2024-04-30,123.62000274658203
2024-05-01,118.8499984741211
2024-05-02,122.2699966430664
2024-05-03,122.5999984741211
2024-05-06,124.58999633789062
2024-05-07,124.51000213623047
2024-05-08,122.5999984741211
2024-05-09,125.37000274658203
2024-05-10,121.80999755859375
2024-05-13,122.75
2024-05-14,124.45999908447266
2024-05-15,125.0999984741211
2024-05-16,122.8499984741211
2024-05-17,123.80000305175781
2024-05-20,125.12999725341797
2024-05-21,123.6500015258789
2024-05-22,117.58999633789062
2024-05-23,114.80999755859375
2024-05-24,115.1500015258789
2024-05-28,120.79000091552734
2024-05-29,118.81999969482422
2024-05-30,118.63999938964844
2024-05-31,120.33999633789062
2024-06-03,114.55000305175781
2024-06-04,111.06999969482422
2024-06-05,111.69999694824219
2024-06-06,111.06999969482422
2024-06-07,112.47000122070312
2024-06-10,116.30000305175781
2024-06-11,114.29000091552734
2024-06-12,115.41000366210938
2024-06-13,113.05999755859375
2024-06-14,111.55000305175781
2024-06-17,113.38999938964844
2024-06-18,115.5
2024-06-20,116.20999908447266
2024-06-21,116.08999633789062
2024-06-24,120.26000213623047
2024-06-25,121.26000213623047
2024-06-26,119.66999816894531
2024-06-27,123.0
2024-06-28,122.44999694824219
2024-07-01,121.69000244140625
2024-07-02,124.52999877929688
2024-07-03,125.52999877929688
2024-07-05,121.77999877929688
2024-07-08,121.9800033569336
2024-07-09,120.01000213623047
2024-07-10,122.79000091552734
2024-07-11,126.20999908447266
2024-07-12,127.72000122070312
2024-07-15,132.74000549316406
2024-07-16,134.25999450683594
2024-07-17,128.5500030517578
2024-07-18,130.02000427246094
2024-07-19,130.6999969482422
2024-07-22,132.22999572753906
2024-07-23,133.7899932861328
2024-07-24,121.55000305175781
2024-07-25,117.76000213623047
2024-07-26,117.37999725341797
2024-07-29,115.12000274658203
2024-07-30,114.69000244140625
2024-07-31,117.86000061035156
2024-08-01,111.91999816894531
2024-08-02,105.66999816894531
2024-08-05,100.51000213623047
2024-08-06,103.38999938964844
2024-08-07,102.13999938964844
2024-08-08,106.38999938964844
2024-08-09,108.30999755859375
2024-08-12,107.51000213623047
2024-08-13,107.4000015258789
2024-08-14,106.0199966430664
2024-08-15,108.6500015258789
2024-08-16,107.69000244140625
2024-08-19,108.08999633789062
2024-08-20,102.98999786376953
2024-08-21,104.05000305175781
2024-08-22,104.2300033569336
2024-08-23,108.01000213623047
2024-08-26,108.62999725341797
2024-08-27,107.62000274658203
2024-08-28,104.06999969482422
2024-08-29,104.72000122070312
2024-08-30,104.94000244140625
2024-09-03,97.41999816894531
2024-09-04,95.8499984741211
2024-09-05,93.30000305175781
2024-09-06,90.05000305175781
2024-09-09,90.94999694824219
2024-09-10,87.88999938964844
2024-09-11,89.69999694824219
2024-09-12,90.0999984741211
2024-09-13,91.52999877929688
2024-09-16,92.69000244140625
2024-09-17,93.9000015258789
2024-09-18,91.5
2024-09-19,93.31999969482422
2024-09-20,95.7699966430664
2024-09-23,96.04000091552734
2024-09-24,94.45999908447266
2024-09-25,87.12000274658203
2024-09-26,84.05999755859375
2024-09-27,85.16999816894531
2024-09-30,84.91999816894531
2024-10-01,86.97000122070312
2024-10-02,86.70999908447266
2024-10-03,89.83999633789062
2024-10-04,91.5999984741211
2024-10-07,92.19000244140625
2024-10-08,90.87999725341797
2024-10-09,92.16000366210938
2024-10-10,93.79000091552734
2024-10-11,94.33000183105469
2024-10-14,93.12999725341797
2024-10-15,90.73999786376953
2024-10-16,91.70999908447266
2024-10-17,91.76000213623047
2024-10-18,85.22000122070312
2024-10-21,84.7300033569336
2024-10-22,83.97000122070312
2024-10-23,81.16000366210938
2024-10-24,77.30999755859375
2024-10-25,80.3499984741211
2024-10-28,80.0
2024-10-29,79.16000366210938
2024-10-30,78.55000305175781
2024-10-31,79.0
2024-11-01,77.5
2024-11-04,79.79000091552734
2024-11-05,81.77999877929688
2024-11-06,89.58999633789062
2024-11-07,88.27999877929688
2024-11-08,87.48999786376953
2024-11-11,90.55000305175781
2024-11-12,89.44999694824219
2024-11-13,85.2300033569336
2024-11-14,83.5
2024-11-15,81.86000061035156
2024-11-18,83.36000061035156
2024-11-19,82.31999969482422
2024-11-20,82.43000030517578
2024-11-21,85.31999969482422
