Date,VOD
2022-07-21,15.430000305175781
2022-07-22,15.420000076293945
2022-07-25,15.5600004196167
2022-07-26,14.529999732971191
2022-07-27,14.6899995803833
2022-07-28,14.390000343322754
2022-07-29,14.760000228881836
2022-08-01,14.779999732971191
2022-08-02,14.640000343322754
2022-08-03,14.430000305175781
2022-08-04,14.380000114440918
2022-08-05,14.6899995803833
2022-08-08,14.619999885559082
2022-08-09,14.819999694824219
2022-08-10,14.84000015258789
2022-08-11,14.760000228881836
2022-08-12,14.84000015258789
2022-08-15,14.729999542236328
2022-08-16,15.039999961853027
2022-08-17,14.670000076293945
2022-08-18,14.579999923706055
2022-08-19,14.399999618530273
2022-08-22,14.050000190734863
2022-08-23,13.899999618530273
2022-08-24,13.760000228881836
2022-08-25,13.84000015258789
2022-08-26,13.539999961853027
2022-08-29,13.59000015258789
2022-08-30,13.609999656677246
2022-08-31,13.420000076293945
2022-09-01,13.079999923706055
2022-09-02,13.079999923706055
2022-09-06,13.039999961853027
2022-09-07,12.739999771118164
2022-09-08,12.479999542236328
2022-09-09,12.699999809265137
2022-09-12,12.949999809265137
2022-09-13,12.489999771118164
2022-09-14,12.460000038146973
2022-09-15,12.529999732971191
2022-09-16,12.479999542236328
2022-09-19,12.5
2022-09-20,12.15999984741211
2022-09-21,12.279999732971191
2022-09-22,12.369999885559082
2022-09-23,11.970000267028809
2022-09-26,11.510000228881836
2022-09-27,11.420000076293945
2022-09-28,11.65999984741211
2022-09-29,11.34000015258789
2022-09-30,11.329999923706055
2022-10-03,11.859999656677246
2022-10-04,12.079999923706055
2022-10-05,11.6899995803833
2022-10-06,11.399999618530273
2022-10-07,11.300000190734863
2022-10-10,11.329999923706055
2022-10-11,11.180000305175781
2022-10-12,11.069999694824219
2022-10-13,11.449999809265137
2022-10-14,11.220000267028809
2022-10-17,11.520000457763672
2022-10-18,11.460000038146973
2022-10-19,11.489999771118164
2022-10-20,11.220000267028809
2022-10-21,11.3100004196167
2022-10-24,11.430000305175781
2022-10-25,11.529999732971191
2022-10-26,11.600000381469727
2022-10-27,11.510000228881836
2022-10-28,11.770000457763672
2022-10-31,11.8100004196167
2022-11-01,11.880000114440918
2022-11-02,11.880000114440918
2022-11-03,11.539999961853027
2022-11-04,12.079999923706055
2022-11-07,12.210000038146973
2022-11-08,12.369999885559082
2022-11-09,11.930000305175781
2022-11-10,12.470000267028809
2022-11-11,12.470000267028809
2022-11-14,12.3100004196167
2022-11-15,11.470000267028809
2022-11-16,11.619999885559082
2022-11-17,11.550000190734863
2022-11-18,11.6899995803833
2022-11-21,11.600000381469727
2022-11-22,11.369999885559082
2022-11-23,11.039999961853027
2022-11-25,11.270000457763672
2022-11-28,11.100000381469727
2022-11-29,11.119999885559082
2022-11-30,11.229999542236328
2022-12-01,11.279999732971191
2022-12-02,11.25
2022-12-05,11.0600004196167
2022-12-06,10.859999656677246
2022-12-07,10.680000305175781
2022-12-08,10.479999542236328
2022-12-09,10.579999923706055
2022-12-12,10.699999809265137
2022-12-13,10.5600004196167
2022-12-14,10.65999984741211
2022-12-15,10.470000267028809
2022-12-16,10.180000305175781
2022-12-19,10.180000305175781
2022-12-20,10.100000381469727
2022-12-21,10.15999984741211
2022-12-22,10.079999923706055
2022-12-23,10.119999885559082
2022-12-27,10.119999885559082
2022-12-28,10.0600004196167
2022-12-29,10.210000038146973
2022-12-30,10.119999885559082
2023-01-03,10.359999656677246
2023-01-04,10.600000381469727
2023-01-05,10.579999923706055
2023-01-06,10.75
2023-01-09,10.739999771118164
2023-01-10,10.739999771118164
2023-01-11,10.670000076293945
2023-01-12,11.279999732971191
2023-01-13,11.229999542236328
2023-01-17,11.420000076293945
2023-01-18,11.170000076293945
2023-01-19,11.210000038146973
2023-01-20,11.449999809265137
2023-01-23,11.359999656677246
2023-01-24,11.319999694824219
2023-01-25,11.520000457763672
2023-01-26,11.460000038146973
2023-01-27,11.609999656677246
2023-01-30,11.619999885559082
2023-01-31,11.579999923706055
2023-02-01,11.420000076293945
2023-02-02,11.619999885559082
2023-02-03,10.970000267028809
2023-02-06,10.960000038146973
2023-02-07,11.069999694824219
2023-02-08,11.1899995803833
2023-02-09,11.050000190734863
2023-02-10,11.140000343322754
2023-02-13,11.680000305175781
2023-02-14,12.050000190734863
2023-02-15,12.40999984741211
2023-02-16,12.199999809265137
2023-02-17,12.380000114440918
2023-02-21,12.329999923706055
2023-02-22,12.0
2023-02-23,11.880000114440918
2023-02-24,11.680000305175781
2023-02-27,12.0600004196167
2023-02-28,11.970000267028809
2023-03-01,11.960000038146973
2023-03-02,11.90999984741211
2023-03-03,12.100000381469727
2023-03-06,11.880000114440918
2023-03-07,11.550000190734863
2023-03-08,11.59000015258789
2023-03-09,11.569999694824219
2023-03-10,11.779999732971191
2023-03-13,11.579999923706055
2023-03-14,11.699999809265137
2023-03-15,11.380000114440918
2023-03-16,11.239999771118164
2023-03-17,10.949999809265137
2023-03-20,11.279999732971191
2023-03-21,11.25
2023-03-22,11.0600004196167
2023-03-23,11.039999961853027
2023-03-24,10.850000381469727
2023-03-27,10.90999984741211
2023-03-28,10.859999656677246
2023-03-29,11.020000457763672
2023-03-30,11.039999961853027
2023-03-31,11.039999961853027
2023-04-03,11.119999885559082
2023-04-04,10.9399995803833
2023-04-05,11.170000076293945
2023-04-06,11.329999923706055
2023-04-10,11.369999885559082
2023-04-11,11.430000305175781
2023-04-12,11.420000076293945
2023-04-13,11.4399995803833
2023-04-14,11.359999656677246
2023-04-17,11.449999809265137
2023-04-18,11.319999694824219
2023-04-19,11.229999542236328
2023-04-20,11.109999656677246
2023-04-21,11.170000076293945
2023-04-24,11.15999984741211
2023-04-25,11.239999771118164
2023-04-26,11.670000076293945
2023-04-27,11.989999771118164
2023-04-28,11.949999809265137
2023-05-01,11.850000381469727
2023-05-02,11.680000305175781
2023-05-03,11.960000038146973
2023-05-04,11.850000381469727
2023-05-05,11.949999809265137
2023-05-08,11.9399995803833
2023-05-09,11.869999885559082
2023-05-10,11.670000076293945
2023-05-11,11.279999732971191
2023-05-12,11.15999984741211
2023-05-15,11.220000267028809
2023-05-16,10.239999771118164
2023-05-17,10.239999771118164
2023-05-18,10.25
2023-05-19,10.350000381469727
2023-05-22,10.130000114440918
2023-05-23,10.350000381469727
2023-05-24,10.199999809265137
2023-05-25,9.899999618530273
2023-05-26,9.819999694824219
2023-05-30,9.670000076293945
2023-05-31,9.479999542236328
2023-06-01,9.489999771118164
2023-06-02,9.569999694824219
2023-06-05,9.59000015258789
2023-06-06,9.579999923706055
2023-06-07,9.779999732971191
2023-06-08,9.289999961853027
2023-06-09,9.369999885559082
2023-06-12,9.15999984741211
2023-06-13,9.140000343322754
2023-06-14,9.239999771118164
2023-06-15,9.479999542236328
2023-06-16,9.470000267028809
2023-06-20,9.329999923706055
2023-06-21,9.279999732971191
2023-06-22,9.180000305175781
2023-06-23,9.229999542236328
2023-06-26,9.0
2023-06-27,9.329999923706055
2023-06-28,9.350000381469727
2023-06-29,9.40999984741211
2023-06-30,9.449999809265137
2023-07-03,9.510000228881836
2023-07-05,9.25
2023-07-06,9.119999885559082
2023-07-07,9.140000343322754
2023-07-10,9.119999885559082
2023-07-11,9.3100004196167
2023-07-12,9.489999771118164
2023-07-13,9.59000015258789
2023-07-14,9.569999694824219
2023-07-17,9.489999771118164
2023-07-18,9.380000114440918
2023-07-19,9.539999961853027
2023-07-20,9.529999732971191
2023-07-21,9.5
2023-07-24,9.829999923706055
2023-07-25,9.789999961853027
2023-07-26,10.029999732971191
2023-07-27,9.710000038146973
2023-07-28,9.75
2023-07-31,9.619999885559082
2023-08-01,9.470000267028809
2023-08-02,9.430000305175781
2023-08-03,9.260000228881836
2023-08-04,9.380000114440918
2023-08-07,9.369999885559082
2023-08-08,9.279999732971191
2023-08-09,9.300000190734863
2023-08-10,9.350000381469727
2023-08-11,9.329999923706055
2023-08-14,9.239999771118164
2023-08-15,9.109999656677246
2023-08-16,9.079999923706055
2023-08-17,9.140000343322754
2023-08-18,9.109999656677246
2023-08-21,9.100000381469727
2023-08-22,9.050000190734863
2023-08-23,9.1899995803833
2023-08-24,9.100000381469727
2023-08-25,9.050000190734863
2023-08-28,9.119999885559082
2023-08-29,9.279999732971191
2023-08-30,9.359999656677246
2023-08-31,9.319999694824219
2023-09-01,9.3100004196167
2023-09-05,9.359999656677246
2023-09-06,9.210000038146973
2023-09-07,9.220000267028809
2023-09-08,9.210000038146973
2023-09-11,9.510000228881836
2023-09-12,9.75
2023-09-13,9.859999656677246
2023-09-14,9.970000267028809
2023-09-15,9.949999809265137
2023-09-18,9.899999618530273
2023-09-19,10.029999732971191
2023-09-20,10.069999694824219
2023-09-21,9.979999542236328
2023-09-22,10.010000228881836
2023-09-25,9.869999885559082
2023-09-26,9.859999656677246
2023-09-27,9.739999771118164
2023-09-28,9.550000190734863
2023-09-29,9.479999542236328
2023-10-02,9.399999618530273
2023-10-03,9.25
2023-10-04,9.260000228881836
2023-10-05,9.430000305175781
2023-10-06,9.319999694824219
2023-10-09,9.479999542236328
2023-10-10,9.630000114440918
2023-10-11,9.680000305175781
2023-10-12,9.579999923706055
2023-10-13,9.4399995803833
2023-10-16,9.619999885559082
2023-10-17,9.529999732971191
2023-10-18,9.479999542236328
2023-10-19,9.34000015258789
2023-10-20,9.260000228881836
2023-10-23,9.149999618530273
2023-10-24,9.25
2023-10-25,9.039999961853027
2023-10-26,9.180000305175781
2023-10-27,9.210000038146973
2023-10-30,9.380000114440918
2023-10-31,9.239999771118164
2023-11-01,9.199999809265137
2023-11-02,9.539999961853027
2023-11-03,9.75
2023-11-06,9.760000228881836
2023-11-07,9.609999656677246
2023-11-08,9.5
2023-11-09,9.5
2023-11-10,9.479999542236328
2023-11-13,9.520000457763672
2023-11-14,9.119999885559082
2023-11-15,9.149999618530273
2023-11-16,9.170000076293945
2023-11-17,9.369999885559082
2023-11-20,9.40999984741211
2023-11-21,9.329999923706055
2023-11-22,8.90999984741211
2023-11-24,9.130000114440918
2023-11-27,9.050000190734863
2023-11-28,9.050000190734863
2023-11-29,9.020000457763672
2023-11-30,9.0600004196167
2023-12-01,9.220000267028809
2023-12-04,9.039999961853027
2023-12-05,9.029999732971191
2023-12-06,9.039999961853027
2023-12-07,8.84000015258789
2023-12-08,8.729999542236328
2023-12-11,8.59000015258789
2023-12-12,8.369999885559082
2023-12-13,8.350000381469727
2023-12-14,8.449999809265137
2023-12-15,8.170000076293945
2023-12-18,8.489999771118164
2023-12-19,8.569999694824219
2023-12-20,8.460000038146973
2023-12-21,8.770000457763672
2023-12-22,8.729999542236328
2023-12-26,8.779999732971191
2023-12-27,8.739999771118164
2023-12-28,8.720000267028809
2023-12-29,8.699999809265137
2024-01-02,8.850000381469727
2024-01-03,8.859999656677246
2024-01-04,8.960000038146973
2024-01-05,8.979999542236328
2024-01-08,9.010000228881836
2024-01-09,8.920000076293945
2024-01-10,8.779999732971191
2024-01-11,8.609999656677246
2024-01-12,8.65999984741211
2024-01-16,8.619999885559082
2024-01-17,8.569999694824219
2024-01-18,8.449999809265137
2024-01-19,8.670000076293945
2024-01-22,8.779999732971191
2024-01-23,8.880000114440918
2024-01-24,8.779999732971191
2024-01-25,8.789999961853027
2024-01-26,9.0600004196167
2024-01-29,8.989999771118164
2024-01-30,8.850000381469727
2024-01-31,8.600000381469727
2024-02-01,8.729999542236328
2024-02-02,8.739999771118164
2024-02-05,8.449999809265137
2024-02-06,8.399999618530273
2024-02-07,8.15999984741211
2024-02-08,8.15999984741211
2024-02-09,8.0600004196167
2024-02-12,8.199999809265137
2024-02-13,8.289999961853027
2024-02-14,8.300000190734863
2024-02-15,8.5
2024-02-16,8.470000267028809
2024-02-20,8.600000381469727
2024-02-21,8.470000267028809
2024-02-22,8.399999618530273
2024-02-23,8.470000267028809
2024-02-26,8.470000267028809
2024-02-27,8.779999732971191
2024-02-28,8.670000076293945
2024-02-29,8.9399995803833
2024-03-01,9.079999923706055
2024-03-04,8.9399995803833
2024-03-05,9.039999961853027
2024-03-06,8.9399995803833
2024-03-07,9.039999961853027
2024-03-08,9.260000228881836
2024-03-11,9.069999694824219
2024-03-12,8.979999542236328
2024-03-13,8.5600004196167
2024-03-14,8.489999771118164
2024-03-15,8.819999694824219
2024-03-18,8.609999656677246
2024-03-19,8.470000267028809
2024-03-20,8.65999984741211
2024-03-21,8.600000381469727
2024-03-22,8.600000381469727
2024-03-25,8.5600004196167
2024-03-26,8.680000305175781
2024-03-27,8.829999923706055
2024-03-28,8.899999618530273
2024-04-01,8.789999961853027
2024-04-02,8.880000114440918
2024-04-03,9.09000015258789
2024-04-04,8.710000038146973
2024-04-05,8.619999885559082
2024-04-08,8.5600004196167
2024-04-09,8.630000114440918
2024-04-10,8.40999984741211
2024-04-11,8.369999885559082
2024-04-12,8.300000190734863
2024-04-15,8.289999961853027
2024-04-16,8.1899995803833
2024-04-17,8.279999732971191
2024-04-18,8.279999732971191
2024-04-19,8.34000015258789
2024-04-22,8.619999885559082
2024-04-23,8.6899995803833
2024-04-24,8.65999984741211
2024-04-25,8.609999656677246
2024-04-26,8.619999885559082
2024-04-29,8.710000038146973
2024-04-30,8.40999984741211
2024-05-01,8.40999984741211
2024-05-02,8.529999732971191
2024-05-03,8.619999885559082
2024-05-06,8.640000343322754
2024-05-07,8.489999771118164
2024-05-08,8.460000038146973
2024-05-09,8.600000381469727
2024-05-10,8.699999809265137
2024-05-13,8.770000457763672
2024-05-14,9.1899995803833
2024-05-15,9.640000343322754
2024-05-16,9.800000190734863
2024-05-17,9.789999961853027
2024-05-20,9.75
2024-05-21,9.539999961853027
2024-05-22,9.520000457763672
2024-05-23,9.359999656677246
2024-05-24,9.329999923706055
2024-05-28,9.399999618530273
2024-05-29,9.329999923706055
2024-05-30,9.470000267028809
2024-05-31,9.619999885559082
2024-06-03,9.619999885559082
2024-06-04,9.829999923706055
2024-06-05,9.729999542236328
2024-06-06,9.609999656677246
2024-06-07,9.0
2024-06-10,9.020000457763672
2024-06-11,8.869999885559082
2024-06-12,8.829999923706055
2024-06-13,8.75
2024-06-14,8.739999771118164
2024-06-17,8.859999656677246
2024-06-18,8.90999984741211
2024-06-20,9.09000015258789
2024-06-21,9.050000190734863
2024-06-24,9.149999618530273
2024-06-25,8.920000076293945
2024-06-26,8.800000190734863
2024-06-27,8.770000457763672
2024-06-28,8.869999885559082
2024-07-01,8.869999885559082
2024-07-02,8.800000190734863
2024-07-03,8.84000015258789
2024-07-05,8.979999542236328
2024-07-08,9.0600004196167
2024-07-09,9.109999656677246
2024-07-10,9.289999961853027
2024-07-11,9.1899995803833
2024-07-12,9.140000343322754
2024-07-15,9.029999732971191
2024-07-16,9.029999732971191
2024-07-17,9.170000076293945
2024-07-18,9.09000015258789
2024-07-19,9.039999961853027
2024-07-22,9.069999694824219
2024-07-23,9.079999923706055
2024-07-24,9.0600004196167
2024-07-25,9.270000457763672
2024-07-26,9.470000267028809
2024-07-29,9.4399995803833
2024-07-30,9.430000305175781
2024-07-31,9.359999656677246
2024-08-01,9.229999542236328
2024-08-02,9.300000190734863
2024-08-05,8.8100004196167
2024-08-06,8.9399995803833
2024-08-07,9.1899995803833
2024-08-08,9.399999618530273
2024-08-09,9.4399995803833
2024-08-12,9.449999809265137
2024-08-13,9.470000267028809
2024-08-14,9.539999961853027
2024-08-15,9.5600004196167
2024-08-16,9.630000114440918
2024-08-19,9.720000267028809
2024-08-20,9.529999732971191
2024-08-21,9.569999694824219
2024-08-22,9.5600004196167
2024-08-23,9.720000267028809
2024-08-26,9.670000076293945
2024-08-27,9.850000381469727
2024-08-28,9.8100004196167
2024-08-29,9.670000076293945
2024-08-30,9.770000457763672
2024-09-03,9.850000381469727
2024-09-04,9.979999542236328
2024-09-05,10.1899995803833
2024-09-06,9.970000267028809
2024-09-09,10.0
2024-09-10,9.84000015258789
2024-09-11,10.039999961853027
2024-09-12,10.029999732971191
2024-09-13,10.170000076293945
2024-09-16,10.350000381469727
2024-09-17,10.180000305175781
2024-09-18,10.229999542236328
2024-09-19,10.0600004196167
2024-09-20,10.010000228881836
2024-09-23,10.109999656677246
2024-09-24,10.09000015258789
2024-09-25,10.0600004196167
2024-09-26,10.039999961853027
2024-09-27,10.09000015258789
2024-09-30,10.020000457763672
2024-10-01,9.949999809265137
2024-10-02,9.739999771118164
2024-10-03,9.6899995803833
2024-10-04,9.65999984741211
2024-10-07,9.6899995803833
2024-10-08,9.65999984741211
2024-10-09,9.729999542236328
2024-10-10,9.739999771118164
2024-10-11,9.649999618530273
2024-10-14,9.680000305175781
2024-10-15,9.640000343322754
2024-10-16,9.850000381469727
2024-10-17,9.729999542236328
2024-10-18,9.760000228881836
2024-10-21,9.630000114440918
2024-10-22,9.550000190734863
2024-10-23,9.460000038146973
2024-10-24,9.510000228881836
2024-10-25,9.479999542236328
2024-10-28,9.539999961853027
2024-10-29,9.279999732971191
2024-10-30,9.390000343322754
2024-10-31,9.270000457763672
2024-11-01,9.350000381469727
2024-11-04,9.319999694824219
2024-11-05,9.40999984741211
2024-11-06,9.3100004196167
2024-11-07,9.319999694824219
2024-11-08,9.3100004196167
2024-11-11,9.319999694824219
2024-11-12,8.470000267028809
2024-11-13,8.75
2024-11-14,8.680000305175781
2024-11-15,8.770000457763672
2024-11-18,8.920000076293945
2024-11-19,8.920000076293945
2024-11-20,8.9399995803833
2024-11-21,8.84000015258789
