Date,ROAD
2023-03-06,27.969999313354492
2023-03-07,27.8700008392334
2023-03-08,27.489999771118164
2023-03-09,26.290000915527344
2023-03-10,25.3799991607666
2023-03-13,25.5
2023-03-14,26.3700008392334
2023-03-15,26.149999618530273
2023-03-16,26.850000381469727
2023-03-17,26.139999389648438
2023-03-20,26.770000457763672
2023-03-21,27.639999389648438
2023-03-22,26.6299991607666
2023-03-23,26.59000015258789
2023-03-24,26.75
2023-03-27,26.799999237060547
2023-03-28,26.799999237060547
2023-03-29,26.799999237060547
2023-03-30,26.709999084472656
2023-03-31,26.940000534057617
2023-04-03,25.860000610351562
2023-04-04,25.010000228881836
2023-04-05,24.75
2023-04-06,24.93000030517578
2023-04-10,25.219999313354492
2023-04-11,25.309999465942383
2023-04-12,25.6299991607666
2023-04-13,25.280000686645508
2023-04-14,24.940000534057617
2023-04-17,25.530000686645508
2023-04-18,25.84000015258789
2023-04-19,25.899999618530273
2023-04-20,25.510000228881836
2023-04-21,25.670000076293945
2023-04-24,26.549999237060547
2023-04-25,26.040000915527344
2023-04-26,25.40999984741211
2023-04-27,25.719999313354492
2023-04-28,25.940000534057617
2023-05-01,25.709999084472656
2023-05-02,25.790000915527344
2023-05-03,25.34000015258789
2023-05-04,24.360000610351562
2023-05-05,27.860000610351562
2023-05-08,27.93000030517578
2023-05-09,27.899999618530273
2023-05-10,28.329999923706055
2023-05-11,28.399999618530273
2023-05-12,28.649999618530273
2023-05-15,28.389999389648438
2023-05-16,27.5
2023-05-17,28.5
2023-05-18,28.719999313354492
2023-05-19,29.389999389648438
2023-05-22,29.760000228881836
2023-05-23,29.670000076293945
2023-05-24,28.850000381469727
2023-05-25,28.84000015258789
2023-05-26,28.989999771118164
2023-05-30,29.049999237060547
2023-05-31,27.670000076293945
2023-06-01,28.34000015258789
2023-06-02,30.059999465942383
2023-06-05,29.34000015258789
2023-06-06,30.889999389648438
2023-06-07,32.16999816894531
2023-06-08,31.309999465942383
2023-06-09,31.920000076293945
2023-06-12,32.34000015258789
2023-06-13,32.619998931884766
2023-06-14,32.790000915527344
2023-06-15,32.849998474121094
2023-06-16,32.880001068115234
2023-06-20,33.470001220703125
2023-06-21,34.18000030517578
2023-06-22,33.38999938964844
2023-06-23,32.400001525878906
2023-06-26,32.5
2023-06-27,33.849998474121094
2023-06-28,32.58000183105469
2023-06-29,32.61000061035156
2023-06-30,31.389999389648438
2023-07-03,31.110000610351562
2023-07-05,30.350000381469727
2023-07-06,28.780000686645508
2023-07-07,28.889999389648438
2023-07-10,29.079999923706055
2023-07-11,29.469999313354492
2023-07-12,28.260000228881836
2023-07-13,28.81999969482422
2023-07-14,28.93000030517578
2023-07-17,29.729999542236328
2023-07-18,31.170000076293945
2023-07-19,30.350000381469727
2023-07-20,30.200000762939453
2023-07-21,29.09000015258789
2023-07-24,29.110000610351562
2023-07-25,28.81999969482422
2023-07-26,28.790000915527344
2023-07-27,28.579999923706055
2023-07-28,28.709999084472656
2023-07-31,29.399999618530273
2023-08-01,29.530000686645508
2023-08-02,32.88999938964844
2023-08-03,34.02000045776367
2023-08-04,34.189998626708984
2023-08-07,33.9900016784668
2023-08-08,33.939998626708984
2023-08-09,33.470001220703125
2023-08-10,34.310001373291016
2023-08-11,35.16999816894531
2023-08-14,35.2400016784668
2023-08-15,34.54999923706055
2023-08-16,33.849998474121094
2023-08-17,33.09000015258789
2023-08-18,34.02000045776367
2023-08-21,33.93000030517578
2023-08-22,34.209999084472656
2023-08-23,34.0099983215332
2023-08-24,33.400001525878906
2023-08-25,33.47999954223633
2023-08-28,34.06999969482422
2023-08-29,34.88999938964844
2023-08-30,34.790000915527344
2023-08-31,34.75
2023-09-01,35.09000015258789
2023-09-05,33.5
2023-09-06,34.72999954223633
2023-09-07,34.43000030517578
2023-09-08,34.970001220703125
2023-09-11,35.599998474121094
2023-09-12,36.27000045776367
2023-09-13,35.810001373291016
2023-09-14,36.290000915527344
2023-09-15,35.650001525878906
2023-09-18,36.20000076293945
2023-09-19,35.2599983215332
2023-09-20,35.779998779296875
2023-09-21,34.810001373291016
2023-09-22,35.56999969482422
2023-09-25,36.56999969482422
2023-09-26,35.849998474121094
2023-09-27,36.439998626708984
2023-09-28,35.83000183105469
2023-09-29,36.560001373291016
2023-10-02,36.31999969482422
2023-10-03,35.939998626708984
2023-10-04,38.47999954223633
2023-10-05,39.06999969482422
2023-10-06,40.25
2023-10-09,39.90999984741211
2023-10-10,39.90999984741211
2023-10-11,40.189998626708984
2023-10-12,39.459999084472656
2023-10-13,39.0
2023-10-16,39.33000183105469
2023-10-17,40.70000076293945
2023-10-18,38.7599983215332
2023-10-19,38.630001068115234
2023-10-20,38.18000030517578
2023-10-23,38.27000045776367
2023-10-24,38.939998626708984
2023-10-25,38.59000015258789
2023-10-26,37.79999923706055
2023-10-27,37.29999923706055
2023-10-30,38.29999923706055
2023-10-31,38.45000076293945
2023-11-01,39.599998474121094
2023-11-02,39.709999084472656
2023-11-03,39.7599983215332
2023-11-06,39.709999084472656
2023-11-07,39.5
2023-11-08,39.560001373291016
2023-11-09,39.099998474121094
2023-11-10,39.540000915527344
2023-11-13,40.0
2023-11-14,42.79999923706055
2023-11-15,42.5099983215332
2023-11-16,41.93000030517578
2023-11-17,42.70000076293945
2023-11-20,42.400001525878906
2023-11-21,42.47999954223633
2023-11-22,43.33000183105469
2023-11-24,43.130001068115234
2023-11-27,43.29999923706055
2023-11-28,42.09000015258789
2023-11-29,41.560001373291016
2023-11-30,41.959999084472656
2023-12-01,41.40999984741211
2023-12-04,42.81999969482422
2023-12-05,42.029998779296875
2023-12-06,41.25
2023-12-07,42.189998626708984
2023-12-08,42.2400016784668
2023-12-11,42.93000030517578
2023-12-12,43.349998474121094
2023-12-13,43.75
2023-12-14,43.310001373291016
2023-12-15,43.31999969482422
2023-12-18,43.130001068115234
2023-12-19,44.38999938964844
2023-12-20,43.47999954223633
2023-12-21,44.150001525878906
2023-12-22,43.880001068115234
2023-12-26,43.970001220703125
2023-12-27,44.279998779296875
2023-12-28,44.119998931884766
2023-12-29,43.52000045776367
2024-01-02,42.439998626708984
2024-01-03,40.900001525878906
2024-01-04,40.43000030517578
2024-01-05,40.5
2024-01-08,41.08000183105469
2024-01-09,40.9900016784668
2024-01-10,41.209999084472656
2024-01-11,41.33000183105469
2024-01-12,41.900001525878906
2024-01-16,41.43000030517578
2024-01-17,42.0
2024-01-18,42.790000915527344
2024-01-19,42.560001373291016
2024-01-22,43.16999816894531
2024-01-23,41.86000061035156
2024-01-24,42.0
2024-01-25,43.310001373291016
2024-01-26,43.400001525878906
2024-01-29,44.61000061035156
2024-01-30,44.93000030517578
2024-01-31,45.5
2024-02-01,47.2400016784668
2024-02-02,48.7599983215332
2024-02-05,47.27000045776367
2024-02-06,47.939998626708984
2024-02-07,49.720001220703125
2024-02-08,50.349998474121094
2024-02-09,46.810001373291016
2024-02-12,47.4900016784668
2024-02-13,45.369998931884766
2024-02-14,47.709999084472656
2024-02-15,46.86000061035156
2024-02-16,47.130001068115234
2024-02-20,45.70000076293945
2024-02-21,46.029998779296875
2024-02-22,46.52000045776367
2024-02-23,46.709999084472656
2024-02-26,46.70000076293945
2024-02-27,46.41999816894531
2024-02-28,47.790000915527344
2024-02-29,48.08000183105469
2024-03-01,48.77000045776367
2024-03-04,49.5
2024-03-05,49.619998931884766
2024-03-06,49.880001068115234
2024-03-07,51.40999984741211
2024-03-08,51.59000015258789
2024-03-11,51.34000015258789
2024-03-12,51.11000061035156
2024-03-13,52.09000015258789
2024-03-14,52.279998779296875
2024-03-15,51.400001525878906
2024-03-18,51.209999084472656
2024-03-19,51.959999084472656
2024-03-20,53.029998779296875
2024-03-21,53.959999084472656
2024-03-22,54.75
2024-03-25,55.5
2024-03-26,55.880001068115234
2024-03-27,57.400001525878906
2024-03-28,56.150001525878906
2024-04-01,56.47999954223633
2024-04-02,56.099998474121094
2024-04-03,57.880001068115234
2024-04-04,56.150001525878906
2024-04-05,57.470001220703125
2024-04-08,57.86000061035156
2024-04-09,56.849998474121094
2024-04-10,56.119998931884766
2024-04-11,56.63999938964844
2024-04-12,55.709999084472656
2024-04-15,55.0
2024-04-16,53.7599983215332
2024-04-17,52.939998626708984
2024-04-18,51.310001373291016
2024-04-19,50.029998779296875
2024-04-22,50.459999084472656
2024-04-23,51.66999816894531
2024-04-24,50.959999084472656
2024-04-25,51.380001068115234
2024-04-26,52.77000045776367
2024-04-29,52.650001525878906
2024-04-30,51.63999938964844
2024-05-01,51.06999969482422
2024-05-02,51.310001373291016
2024-05-03,51.5
2024-05-06,52.060001373291016
2024-05-07,53.779998779296875
2024-05-08,52.720001220703125
2024-05-09,53.810001373291016
2024-05-10,55.439998626708984
2024-05-13,54.91999816894531
2024-05-14,55.08000183105469
2024-05-15,57.2400016784668
2024-05-16,54.79999923706055
2024-05-17,55.439998626708984
2024-05-20,57.2599983215332
2024-05-21,57.619998931884766
2024-05-22,58.849998474121094
2024-05-23,58.5099983215332
2024-05-24,61.439998626708984
2024-05-28,60.779998779296875
2024-05-29,59.47999954223633
2024-05-30,59.869998931884766
2024-05-31,58.209999084472656
2024-06-03,57.380001068115234
2024-06-04,55.470001220703125
2024-06-05,56.439998626708984
2024-06-06,54.400001525878906
2024-06-07,53.56999969482422
2024-06-10,54.66999816894531
2024-06-11,53.79999923706055
2024-06-12,56.5
2024-06-13,57.529998779296875
2024-06-14,56.20000076293945
2024-06-17,57.779998779296875
2024-06-18,58.5
2024-06-20,56.93000030517578
2024-06-21,56.33000183105469
2024-06-24,55.189998626708984
2024-06-25,56.16999816894531
2024-06-26,55.630001068115234
2024-06-27,55.220001220703125
2024-06-28,55.209999084472656
2024-07-01,53.63999938964844
2024-07-02,53.220001220703125
2024-07-03,54.349998474121094
2024-07-05,53.9900016784668
2024-07-08,53.84000015258789
2024-07-09,53.40999984741211
2024-07-10,54.04999923706055
2024-07-11,55.59000015258789
2024-07-12,56.4900016784668
2024-07-15,58.7599983215332
2024-07-16,61.0099983215332
2024-07-17,57.2599983215332
2024-07-18,58.2400016784668
2024-07-19,58.40999984741211
2024-07-22,62.189998626708984
2024-07-23,63.400001525878906
2024-07-24,60.099998474121094
2024-07-25,59.130001068115234
2024-07-26,62.75
2024-07-29,61.54999923706055
2024-07-30,62.27000045776367
2024-07-31,64.6500015258789
2024-08-01,59.130001068115234
2024-08-02,56.619998931884766
2024-08-05,55.439998626708984
2024-08-06,57.369998931884766
2024-08-07,56.040000915527344
2024-08-08,58.29999923706055
2024-08-09,59.34000015258789
2024-08-12,60.459999084472656
2024-08-13,60.63999938964844
2024-08-14,60.66999816894531
2024-08-15,62.38999938964844
2024-08-16,62.08000183105469
2024-08-19,61.59000015258789
2024-08-20,60.38999938964844
2024-08-21,61.7599983215332
2024-08-22,61.95000076293945
2024-08-23,64.66999816894531
2024-08-26,65.29000091552734
2024-08-27,65.27999877929688
2024-08-28,64.19000244140625
2024-08-29,64.73999786376953
2024-08-30,65.9800033569336
2024-09-03,60.650001525878906
2024-09-04,57.83000183105469
2024-09-05,58.11000061035156
2024-09-06,57.11000061035156
2024-09-09,57.66999816894531
2024-09-10,59.36000061035156
2024-09-11,61.310001373291016
2024-09-12,63.290000915527344
2024-09-13,65.08999633789062
2024-09-16,67.19000244140625
2024-09-17,71.29000091552734
2024-09-18,71.44000244140625
2024-09-19,76.29000091552734
2024-09-20,72.52999877929688
2024-09-23,71.25
2024-09-24,71.22000122070312
2024-09-25,70.41999816894531
2024-09-26,69.79000091552734
2024-09-27,69.58000183105469
2024-09-30,69.80000305175781
2024-10-01,68.55000305175781
2024-10-02,67.9000015258789
2024-10-03,67.44000244140625
2024-10-04,68.45999908447266
2024-10-07,69.1500015258789
2024-10-08,70.55999755859375
2024-10-09,70.97000122070312
2024-10-10,70.7699966430664
2024-10-11,73.54000091552734
2024-10-14,74.48999786376953
2024-10-15,73.9000015258789
2024-10-16,75.87999725341797
2024-10-17,75.43000030517578
2024-10-18,74.69999694824219
2024-10-21,84.69999694824219
2024-10-22,83.79000091552734
2024-10-23,81.7699966430664
2024-10-24,79.05999755859375
2024-10-25,77.48999786376953
2024-10-28,79.33000183105469
2024-10-29,80.08000183105469
2024-10-30,79.94000244140625
2024-10-31,78.7300033569336
2024-11-01,78.75
2024-11-04,78.05999755859375
2024-11-05,80.88999938964844
2024-11-06,90.93000030517578
2024-11-07,92.66000366210938
2024-11-08,94.45999908447266
2024-11-11,95.7699966430664
2024-11-12,94.51000213623047
2024-11-13,91.37000274658203
2024-11-14,89.23999786376953
2024-11-15,88.5199966430664
2024-11-18,90.0999984741211
2024-11-19,93.0
2024-11-20,91.30999755859375
2024-11-21,96.8499984741211
