Date,FOXA
2022-08-23,34.5099983215332
2022-08-24,34.779998779296875
2022-08-25,34.97999954223633
2022-08-26,34.2400016784668
2022-08-29,34.31999969482422
2022-08-30,34.20000076293945
2022-08-31,34.18000030517578
2022-09-01,34.040000915527344
2022-09-02,33.7400016784668
2022-09-06,32.970001220703125
2022-09-07,33.41999816894531
2022-09-08,33.52000045776367
2022-09-09,34.52000045776367
2022-09-12,34.79999923706055
2022-09-13,33.4900016784668
2022-09-14,33.52000045776367
2022-09-15,34.560001373291016
2022-09-16,33.66999816894531
2022-09-19,34.36000061035156
2022-09-20,34.2400016784668
2022-09-21,32.720001220703125
2022-09-22,32.11000061035156
2022-09-23,31.709999084472656
2022-09-26,31.1200008392334
2022-09-27,30.950000762939453
2022-09-28,31.440000534057617
2022-09-29,30.510000228881836
2022-09-30,30.68000030517578
2022-10-03,31.260000228881836
2022-10-04,32.22999954223633
2022-10-05,31.540000915527344
2022-10-06,31.170000076293945
2022-10-07,31.3700008392334
2022-10-10,31.139999389648438
2022-10-11,30.670000076293945
2022-10-12,30.489999771118164
2022-10-13,31.700000762939453
2022-10-14,31.549999237060547
2022-10-17,28.579999923706055
2022-10-18,29.200000762939453
2022-10-19,29.31999969482422
2022-10-20,29.010000228881836
2022-10-21,29.43000030517578
2022-10-24,29.6200008392334
2022-10-25,29.84000015258789
2022-10-26,28.969999313354492
2022-10-27,28.170000076293945
2022-10-28,28.84000015258789
2022-10-31,28.8700008392334
2022-11-01,30.530000686645508
2022-11-02,30.049999237060547
2022-11-03,29.950000762939453
2022-11-04,29.84000015258789
2022-11-07,29.139999389648438
2022-11-08,29.34000015258789
2022-11-09,28.440000534057617
2022-11-10,29.440000534057617
2022-11-11,30.520000457763672
2022-11-14,30.40999984741211
2022-11-15,30.75
2022-11-16,30.489999771118164
2022-11-17,30.6299991607666
2022-11-18,30.93000030517578
2022-11-21,30.510000228881836
2022-11-22,30.899999618530273
2022-11-23,31.079999923706055
2022-11-25,31.290000915527344
2022-11-28,31.0
2022-11-29,31.719999313354492
2022-11-30,32.45000076293945
2022-12-01,32.099998474121094
2022-12-02,32.54999923706055
2022-12-05,32.0099983215332
2022-12-06,31.0
2022-12-07,30.700000762939453
2022-12-08,31.0
2022-12-09,31.309999465942383
2022-12-12,31.530000686645508
2022-12-13,32.029998779296875
2022-12-14,31.799999237060547
2022-12-15,30.700000762939453
2022-12-16,30.739999771118164
2022-12-19,29.489999771118164
2022-12-20,29.950000762939453
2022-12-21,30.329999923706055
2022-12-22,30.5
2022-12-23,30.760000228881836
2022-12-27,30.6200008392334
2022-12-28,30.110000610351562
2022-12-29,30.559999465942383
2022-12-30,30.3700008392334
2023-01-03,30.270000457763672
2023-01-04,31.280000686645508
2023-01-05,30.850000381469727
2023-01-06,31.75
2023-01-09,31.270000457763672
2023-01-10,31.889999389648438
2023-01-11,32.06999969482422
2023-01-12,32.209999084472656
2023-01-13,32.33000183105469
2023-01-17,31.770000457763672
2023-01-18,31.479999542236328
2023-01-19,31.309999465942383
2023-01-20,31.559999465942383
2023-01-23,32.66999816894531
2023-01-24,32.66999816894531
2023-01-25,33.4900016784668
2023-01-26,33.959999084472656
2023-01-27,33.849998474121094
2023-01-30,33.65999984741211
2023-01-31,33.939998626708984
2023-02-01,34.310001373291016
2023-02-02,34.97999954223633
2023-02-03,34.599998474121094
2023-02-06,33.970001220703125
2023-02-07,34.04999923706055
2023-02-08,35.540000915527344
2023-02-09,35.7400016784668
2023-02-10,35.810001373291016
2023-02-13,35.689998626708984
2023-02-14,35.7599983215332
2023-02-15,37.119998931884766
2023-02-16,36.72999954223633
2023-02-17,37.029998779296875
2023-02-21,36.16999816894531
2023-02-22,36.5099983215332
2023-02-23,36.34000015258789
2023-02-24,35.88999938964844
2023-02-27,35.68000030517578
2023-02-28,35.02000045776367
2023-03-01,34.79999923706055
2023-03-02,35.11000061035156
2023-03-03,34.91999816894531
2023-03-06,34.79999923706055
2023-03-07,34.689998626708984
2023-03-08,34.5
2023-03-09,33.27000045776367
2023-03-10,33.13999938964844
2023-03-13,32.279998779296875
2023-03-14,32.900001525878906
2023-03-15,32.52000045776367
2023-03-16,32.939998626708984
2023-03-17,32.72999954223633
2023-03-20,33.43000030517578
2023-03-21,33.72999954223633
2023-03-22,33.31999969482422
2023-03-23,33.66999816894531
2023-03-24,33.060001373291016
2023-03-27,33.630001068115234
2023-03-28,32.7599983215332
2023-03-29,33.16999816894531
2023-03-30,33.66999816894531
2023-03-31,34.04999923706055
2023-04-03,34.18000030517578
2023-04-04,33.869998931884766
2023-04-05,33.7400016784668
2023-04-06,33.45000076293945
2023-04-10,33.93000030517578
2023-04-11,34.189998626708984
2023-04-12,33.72999954223633
2023-04-13,33.939998626708984
2023-04-14,33.40999984741211
2023-04-17,33.9900016784668
2023-04-18,34.0
2023-04-19,33.84000015258789
2023-04-20,33.70000076293945
2023-04-21,33.619998931884766
2023-04-24,32.63999938964844
2023-04-25,32.439998626708984
2023-04-26,32.470001220703125
2023-04-27,32.86000061035156
2023-04-28,33.2599983215332
2023-05-01,33.29999923706055
2023-05-02,33.060001373291016
2023-05-03,32.70000076293945
2023-05-04,31.15999984741211
2023-05-05,31.969999313354492
2023-05-08,32.16999816894531
2023-05-09,31.68000030517578
2023-05-10,31.190000534057617
2023-05-11,30.670000076293945
2023-05-12,30.719999313354492
2023-05-15,31.010000228881836
2023-05-16,30.530000686645508
2023-05-17,31.3799991607666
2023-05-18,31.09000015258789
2023-05-19,31.34000015258789
2023-05-22,31.309999465942383
2023-05-23,31.350000381469727
2023-05-24,31.030000686645508
2023-05-25,31.06999969482422
2023-05-26,31.399999618530273
2023-05-30,31.479999542236328
2023-05-31,31.200000762939453
2023-06-01,31.309999465942383
2023-06-02,31.8700008392334
2023-06-05,32.189998626708984
2023-06-06,32.540000915527344
2023-06-07,33.349998474121094
2023-06-08,33.84000015258789
2023-06-09,33.540000915527344
2023-06-12,33.4900016784668
2023-06-13,33.310001373291016
2023-06-14,33.290000915527344
2023-06-15,33.66999816894531
2023-06-16,33.63999938964844
2023-06-20,33.25
2023-06-21,33.189998626708984
2023-06-22,32.900001525878906
2023-06-23,32.66999816894531
2023-06-26,33.2400016784668
2023-06-27,34.36000061035156
2023-06-28,34.33000183105469
2023-06-29,34.40999984741211
2023-06-30,34.0
2023-07-03,34.31999969482422
2023-07-05,34.209999084472656
2023-07-06,34.040000915527344
2023-07-07,34.08000183105469
2023-07-10,33.70000076293945
2023-07-11,33.72999954223633
2023-07-12,33.66999816894531
2023-07-13,33.68000030517578
2023-07-14,33.189998626708984
2023-07-17,33.439998626708984
2023-07-18,34.0
2023-07-19,33.720001220703125
2023-07-20,33.779998779296875
2023-07-21,33.5099983215332
2023-07-24,33.20000076293945
2023-07-25,32.970001220703125
2023-07-26,33.150001525878906
2023-07-27,33.099998474121094
2023-07-28,33.2400016784668
2023-07-31,33.45000076293945
2023-08-01,33.2599983215332
2023-08-02,33.33000183105469
2023-08-03,32.959999084472656
2023-08-04,33.060001373291016
2023-08-07,33.08000183105469
2023-08-08,34.93000030517578
2023-08-09,34.650001525878906
2023-08-10,34.4900016784668
2023-08-11,34.599998474121094
2023-08-14,33.84000015258789
2023-08-15,34.0099983215332
2023-08-16,33.59000015258789
2023-08-17,32.95000076293945
2023-08-18,33.45000076293945
2023-08-21,33.20000076293945
2023-08-22,32.86000061035156
2023-08-23,32.939998626708984
2023-08-24,32.58000183105469
2023-08-25,32.43000030517578
2023-08-28,32.77000045776367
2023-08-29,32.90999984741211
2023-08-30,33.400001525878906
2023-08-31,33.060001373291016
2023-09-01,30.979999542236328
2023-09-05,31.43000030517578
2023-09-06,31.3799991607666
2023-09-07,30.860000610351562
2023-09-08,31.360000610351562
2023-09-11,31.68000030517578
2023-09-12,32.119998931884766
2023-09-13,31.3799991607666
2023-09-14,32.029998779296875
2023-09-15,31.8799991607666
2023-09-18,31.790000915527344
2023-09-19,32.09000015258789
2023-09-20,31.149999618530273
2023-09-21,32.13999938964844
2023-09-22,31.350000381469727
2023-09-25,31.209999084472656
2023-09-26,30.950000762939453
2023-09-27,30.920000076293945
2023-09-28,31.139999389648438
2023-09-29,31.200000762939453
2023-10-02,30.850000381469727
2023-10-03,30.200000762939453
2023-10-04,30.309999465942383
2023-10-05,30.200000762939453
2023-10-06,30.3799991607666
2023-10-09,30.979999542236328
2023-10-10,31.270000457763672
2023-10-11,31.190000534057617
2023-10-12,30.75
2023-10-13,30.950000762939453
2023-10-16,31.6200008392334
2023-10-17,31.90999984741211
2023-10-18,31.559999465942383
2023-10-19,30.850000381469727
2023-10-20,30.6200008392334
2023-10-23,30.5
2023-10-24,30.450000762939453
2023-10-25,30.25
2023-10-26,29.799999237060547
2023-10-27,29.440000534057617
2023-10-30,29.59000015258789
2023-10-31,30.389999389648438
2023-11-01,30.459999084472656
2023-11-02,30.950000762939453
2023-11-03,31.81999969482422
2023-11-06,31.299999237060547
2023-11-07,30.940000534057617
2023-11-08,30.530000686645508
2023-11-09,29.68000030517578
2023-11-10,30.1299991607666
2023-11-13,29.59000015258789
2023-11-14,30.09000015258789
2023-11-15,30.469999313354492
2023-11-16,30.079999923706055
2023-11-17,30.360000610351562
2023-11-20,30.639999389648438
2023-11-21,30.309999465942383
2023-11-22,30.360000610351562
2023-11-24,30.469999313354492
2023-11-27,30.219999313354492
2023-11-28,29.860000610351562
2023-11-29,29.579999923706055
2023-11-30,29.540000915527344
2023-12-01,30.200000762939453
2023-12-04,30.25
2023-12-05,29.479999542236328
2023-12-06,29.209999084472656
2023-12-07,29.329999923706055
2023-12-08,29.940000534057617
2023-12-11,29.690000534057617
2023-12-12,29.100000381469727
2023-12-13,29.549999237060547
2023-12-14,30.06999969482422
2023-12-15,29.780000686645508
2023-12-18,29.649999618530273
2023-12-19,29.950000762939453
2023-12-20,29.440000534057617
2023-12-21,29.969999313354492
2023-12-22,29.809999465942383
2023-12-26,29.8799991607666
2023-12-27,29.700000762939453
2023-12-28,29.739999771118164
2023-12-29,29.670000076293945
2024-01-02,30.239999771118164
2024-01-03,30.0
2024-01-04,30.059999465942383
2024-01-05,30.139999389648438
2024-01-08,30.549999237060547
2024-01-09,30.260000228881836
2024-01-10,30.670000076293945
2024-01-11,30.899999618530273
2024-01-12,31.139999389648438
2024-01-16,30.75
2024-01-17,30.639999389648438
2024-01-18,30.8700008392334
2024-01-19,31.030000686645508
2024-01-22,31.270000457763672
2024-01-23,31.520000457763672
2024-01-24,31.40999984741211
2024-01-25,32.130001068115234
2024-01-26,32.220001220703125
2024-01-29,32.349998474121094
2024-01-30,32.29999923706055
2024-01-31,32.29999923706055
2024-02-01,32.40999984741211
2024-02-02,31.799999237060547
2024-02-05,31.40999984741211
2024-02-06,31.6200008392334
2024-02-07,29.469999313354492
2024-02-08,28.780000686645508
2024-02-09,29.770000457763672
2024-02-12,30.440000534057617
2024-02-13,29.690000534057617
2024-02-14,30.25
2024-02-15,30.559999465942383
2024-02-16,30.440000534057617
2024-02-20,30.09000015258789
2024-02-21,29.950000762939453
2024-02-22,29.850000381469727
2024-02-23,30.229999542236328
2024-02-26,29.6299991607666
2024-02-27,29.56999969482422
2024-02-28,29.440000534057617
2024-02-29,29.790000915527344
2024-03-01,29.420000076293945
2024-03-04,29.040000915527344
2024-03-05,28.81999969482422
2024-03-06,28.420000076293945
2024-03-07,28.65999984741211
2024-03-08,28.860000610351562
2024-03-11,29.93000030517578
2024-03-12,29.459999084472656
2024-03-13,29.780000686645508
2024-03-14,29.31999969482422
2024-03-15,29.549999237060547
2024-03-18,29.709999084472656
2024-03-19,29.809999465942383
2024-03-20,30.219999313354492
2024-03-21,30.510000228881836
2024-03-22,30.040000915527344
2024-03-25,30.219999313354492
2024-03-26,30.579999923706055
2024-03-27,31.170000076293945
2024-03-28,31.270000457763672
2024-04-01,31.350000381469727
2024-04-02,31.030000686645508
2024-04-03,31.40999984741211
2024-04-04,31.139999389648438
2024-04-05,31.020000457763672
2024-04-08,31.209999084472656
2024-04-09,31.350000381469727
2024-04-10,30.8700008392334
2024-04-11,30.739999771118164
2024-04-12,30.09000015258789
2024-04-15,30.350000381469727
2024-04-16,30.399999618530273
2024-04-17,30.459999084472656
2024-04-18,30.770000457763672
2024-04-19,31.389999389648438
2024-04-22,31.399999618530273
2024-04-23,31.709999084472656
2024-04-24,31.709999084472656
2024-04-25,31.68000030517578
2024-04-26,31.209999084472656
2024-04-29,31.56999969482422
2024-04-30,31.010000228881836
2024-05-01,31.329999923706055
2024-05-02,31.65999984741211
2024-05-03,32.11000061035156
2024-05-06,32.560001373291016
2024-05-07,32.31999969482422
2024-05-08,33.15999984741211
2024-05-09,33.31999969482422
2024-05-10,33.40999984741211
2024-05-13,33.18000030517578
2024-05-14,33.310001373291016
2024-05-15,32.959999084472656
2024-05-16,32.68000030517578
2024-05-17,32.849998474121094
2024-05-20,32.9900016784668
2024-05-21,32.869998931884766
2024-05-22,33.0099983215332
2024-05-23,32.970001220703125
2024-05-24,33.61000061035156
2024-05-28,33.5
2024-05-29,33.810001373291016
2024-05-30,34.27000045776367
2024-05-31,34.43000030517578
2024-06-03,34.810001373291016
2024-06-04,34.52000045776367
2024-06-05,34.630001068115234
2024-06-06,34.349998474121094
2024-06-07,34.11000061035156
2024-06-10,33.689998626708984
2024-06-11,33.34000015258789
2024-06-12,33.41999816894531
2024-06-13,33.33000183105469
2024-06-14,33.18000030517578
2024-06-17,33.439998626708984
2024-06-18,33.560001373291016
2024-06-20,34.349998474121094
2024-06-21,34.459999084472656
2024-06-24,34.459999084472656
2024-06-25,34.619998931884766
2024-06-26,34.41999816894531
2024-06-27,34.08000183105469
2024-06-28,34.369998931884766
2024-07-01,34.119998931884766
2024-07-02,34.47999954223633
2024-07-03,34.779998779296875
2024-07-05,34.540000915527344
2024-07-08,34.52000045776367
2024-07-09,35.189998626708984
2024-07-10,35.31999969482422
2024-07-11,35.63999938964844
2024-07-12,35.72999954223633
2024-07-15,35.9900016784668
2024-07-16,36.72999954223633
2024-07-17,37.45000076293945
2024-07-18,37.099998474121094
2024-07-19,36.88999938964844
2024-07-22,37.040000915527344
2024-07-23,37.06999969482422
2024-07-24,37.09000015258789
2024-07-25,37.06999969482422
2024-07-26,37.5099983215332
2024-07-29,37.790000915527344
2024-07-30,38.41999816894531
2024-07-31,38.040000915527344
2024-08-01,37.77000045776367
2024-08-02,37.310001373291016
2024-08-05,36.36000061035156
2024-08-06,38.810001373291016
2024-08-07,39.22999954223633
2024-08-08,39.29999923706055
2024-08-09,39.33000183105469
2024-08-12,38.83000183105469
2024-08-13,38.97999954223633
2024-08-14,39.060001373291016
2024-08-15,38.9900016784668
2024-08-16,39.540000915527344
2024-08-19,39.70000076293945
2024-08-20,40.06999969482422
2024-08-21,40.40999984741211
2024-08-22,40.77000045776367
2024-08-23,41.0099983215332
2024-08-26,41.08000183105469
2024-08-27,41.040000915527344
2024-08-28,41.22999954223633
2024-08-29,41.06999969482422
2024-08-30,41.369998931884766
2024-09-03,41.029998779296875
2024-09-04,41.18000030517578
2024-09-05,40.41999816894531
2024-09-06,40.310001373291016
2024-09-09,40.060001373291016
2024-09-10,39.88999938964844
2024-09-11,39.400001525878906
2024-09-12,38.90999984741211
2024-09-13,39.65999984741211
2024-09-16,39.709999084472656
2024-09-17,40.529998779296875
2024-09-18,40.599998474121094
2024-09-19,40.47999954223633
2024-09-20,40.209999084472656
2024-09-23,41.11000061035156
2024-09-24,42.31999969482422
2024-09-25,41.97999954223633
2024-09-26,42.29999923706055
2024-09-27,42.27000045776367
2024-09-30,42.33000183105469
2024-10-01,42.31999969482422
2024-10-02,41.9900016784668
2024-10-03,41.900001525878906
2024-10-04,41.810001373291016
2024-10-07,41.619998931884766
2024-10-08,41.58000183105469
2024-10-09,41.7400016784668
2024-10-10,41.349998474121094
2024-10-11,41.38999938964844
2024-10-14,41.54999923706055
2024-10-15,41.83000183105469
2024-10-16,42.08000183105469
2024-10-17,42.56999969482422
2024-10-18,42.470001220703125
2024-10-21,42.04999923706055
2024-10-22,42.22999954223633
2024-10-23,41.86000061035156
2024-10-24,41.709999084472656
2024-10-25,41.709999084472656
2024-10-28,42.0099983215332
2024-10-29,42.0
2024-10-30,42.029998779296875
2024-10-31,42.0
2024-11-01,41.880001068115234
2024-11-04,43.0
2024-11-05,43.599998474121094
2024-11-06,45.47999954223633
2024-11-07,44.66999816894531
2024-11-08,44.599998474121094
2024-11-11,45.790000915527344
2024-11-12,46.900001525878906
2024-11-13,46.72999954223633
2024-11-14,47.47999954223633
2024-11-15,45.63999938964844
2024-11-18,45.380001068115234
2024-11-19,45.7599983215332
2024-11-20,45.70000076293945
2024-11-21,46.63999938964844
