Date,FFIN
2022-08-16,47.189998626708984
2022-08-17,46.91999816894531
2022-08-18,46.720001220703125
2022-08-19,46.150001525878906
2022-08-22,44.9900016784668
2022-08-23,44.099998474121094
2022-08-24,43.84000015258789
2022-08-25,44.380001068115234
2022-08-26,43.689998626708984
2022-08-29,42.599998474121094
2022-08-30,42.790000915527344
2022-08-31,42.5099983215332
2022-09-01,42.31999969482422
2022-09-02,41.72999954223633
2022-09-06,41.209999084472656
2022-09-07,41.970001220703125
2022-09-08,42.470001220703125
2022-09-09,42.900001525878906
2022-09-12,43.209999084472656
2022-09-13,42.0
2022-09-14,42.400001525878906
2022-09-15,42.869998931884766
2022-09-16,43.029998779296875
2022-09-19,43.939998626708984
2022-09-20,43.90999984741211
2022-09-21,43.68000030517578
2022-09-22,42.779998779296875
2022-09-23,42.52000045776367
2022-09-26,42.52000045776367
2022-09-27,41.90999984741211
2022-09-28,42.7400016784668
2022-09-29,42.2400016784668
2022-09-30,41.83000183105469
2022-10-03,42.790000915527344
2022-10-04,44.150001525878906
2022-10-05,43.7599983215332
2022-10-06,43.81999969482422
2022-10-07,43.02000045776367
2022-10-10,43.150001525878906
2022-10-11,43.380001068115234
2022-10-12,42.72999954223633
2022-10-13,44.529998779296875
2022-10-14,43.83000183105469
2022-10-17,45.0
2022-10-18,45.22999954223633
2022-10-19,44.810001373291016
2022-10-20,43.0
2022-10-21,39.099998474121094
2022-10-24,36.869998931884766
2022-10-25,37.02000045776367
2022-10-26,36.880001068115234
2022-10-27,37.040000915527344
2022-10-28,38.06999969482422
2022-10-31,38.4900016784668
2022-11-01,37.540000915527344
2022-11-02,37.060001373291016
2022-11-03,35.9900016784668
2022-11-04,36.70000076293945
2022-11-07,37.099998474121094
2022-11-08,36.93000030517578
2022-11-09,36.709999084472656
2022-11-10,37.900001525878906
2022-11-11,37.88999938964844
2022-11-14,37.47999954223633
2022-11-15,38.29999923706055
2022-11-16,37.47999954223633
2022-11-17,36.5
2022-11-18,36.900001525878906
2022-11-21,36.4900016784668
2022-11-22,36.709999084472656
2022-11-23,36.97999954223633
2022-11-25,37.290000915527344
2022-11-28,36.13999938964844
2022-11-29,36.02000045776367
2022-11-30,36.95000076293945
2022-12-01,37.119998931884766
2022-12-02,37.25
2022-12-05,36.0
2022-12-06,35.560001373291016
2022-12-07,35.54999923706055
2022-12-08,35.75
2022-12-09,35.61000061035156
2022-12-12,35.75
2022-12-13,35.9900016784668
2022-12-14,35.119998931884766
2022-12-15,34.02000045776367
2022-12-16,32.72999954223633
2022-12-19,32.86000061035156
2022-12-20,33.040000915527344
2022-12-21,33.540000915527344
2022-12-22,33.59000015258789
2022-12-23,33.65999984741211
2022-12-27,33.720001220703125
2022-12-28,33.7400016784668
2022-12-29,34.54999923706055
2022-12-30,34.400001525878906
2023-01-03,34.06999969482422
2023-01-04,33.650001525878906
2023-01-05,33.290000915527344
2023-01-06,34.25
2023-01-09,34.099998474121094
2023-01-10,34.54999923706055
2023-01-11,34.709999084472656
2023-01-12,35.11000061035156
2023-01-13,35.06999969482422
2023-01-17,34.470001220703125
2023-01-18,33.720001220703125
2023-01-19,33.709999084472656
2023-01-20,34.380001068115234
2023-01-23,35.290000915527344
2023-01-24,34.220001220703125
2023-01-25,34.290000915527344
2023-01-26,34.45000076293945
2023-01-27,34.939998626708984
2023-01-30,34.599998474121094
2023-01-31,35.619998931884766
2023-02-01,36.20000076293945
2023-02-02,37.41999816894531
2023-02-03,37.13999938964844
2023-02-06,36.68000030517578
2023-02-07,37.880001068115234
2023-02-08,37.77000045776367
2023-02-09,37.52000045776367
2023-02-10,37.36000061035156
2023-02-13,37.650001525878906
2023-02-14,37.58000183105469
2023-02-15,38.22999954223633
2023-02-16,37.65999984741211
2023-02-17,38.16999816894531
2023-02-21,37.36000061035156
2023-02-22,37.279998779296875
2023-02-23,37.5
2023-02-24,37.13999938964844
2023-02-27,36.970001220703125
2023-02-28,36.68000030517578
2023-03-01,36.34000015258789
2023-03-02,35.970001220703125
2023-03-03,36.40999984741211
2023-03-06,35.83000183105469
2023-03-07,35.59000015258789
2023-03-08,35.2400016784668
2023-03-09,33.349998474121094
2023-03-10,32.880001068115234
2023-03-13,29.8700008392334
2023-03-14,32.04999923706055
2023-03-15,32.279998779296875
2023-03-16,32.220001220703125
2023-03-17,30.239999771118164
2023-03-20,31.670000076293945
2023-03-21,32.970001220703125
2023-03-22,31.25
2023-03-23,30.969999313354492
2023-03-24,32.13999938964844
2023-03-27,32.060001373291016
2023-03-28,31.920000076293945
2023-03-29,32.27000045776367
2023-03-30,31.969999313354492
2023-03-31,31.899999618530273
2023-04-03,31.25
2023-04-04,30.280000686645508
2023-04-05,30.0
2023-04-06,30.209999084472656
2023-04-10,30.850000381469727
2023-04-11,30.6299991607666
2023-04-12,30.010000228881836
2023-04-13,30.360000610351562
2023-04-14,29.149999618530273
2023-04-17,30.239999771118164
2023-04-18,29.420000076293945
2023-04-19,30.440000534057617
2023-04-20,29.770000457763672
2023-04-21,28.6299991607666
2023-04-24,28.670000076293945
2023-04-25,27.790000915527344
2023-04-26,28.280000686645508
2023-04-27,29.040000915527344
2023-04-28,29.260000228881836
2023-05-01,28.799999237060547
2023-05-02,28.229999542236328
2023-05-03,28.450000762939453
2023-05-04,27.09000015258789
2023-05-05,27.850000381469727
2023-05-08,26.790000915527344
2023-05-09,26.700000762939453
2023-05-10,26.690000534057617
2023-05-11,25.649999618530273
2023-05-12,25.770000457763672
2023-05-15,26.149999618530273
2023-05-16,25.809999465942383
2023-05-17,27.25
2023-05-18,26.93000030517578
2023-05-19,26.229999542236328
2023-05-22,27.729999542236328
2023-05-23,27.770000457763672
2023-05-24,27.34000015258789
2023-05-25,26.68000030517578
2023-05-26,26.920000076293945
2023-05-30,26.770000457763672
2023-05-31,25.899999618530273
2023-06-01,26.65999984741211
2023-06-02,28.299999237060547
2023-06-05,27.31999969482422
2023-06-06,29.010000228881836
2023-06-07,29.950000762939453
2023-06-08,29.549999237060547
2023-06-09,29.15999984741211
2023-06-12,29.030000686645508
2023-06-13,30.309999465942383
2023-06-14,29.649999618530273
2023-06-15,30.579999923706055
2023-06-16,30.020000457763672
2023-06-20,29.540000915527344
2023-06-21,28.68000030517578
2023-06-22,27.84000015258789
2023-06-23,27.059999465942383
2023-06-26,27.559999465942383
2023-06-27,28.18000030517578
2023-06-28,28.110000610351562
2023-06-29,28.739999771118164
2023-06-30,28.489999771118164
2023-07-03,29.270000457763672
2023-07-05,28.530000686645508
2023-07-06,27.940000534057617
2023-07-07,28.489999771118164
2023-07-10,28.520000457763672
2023-07-11,28.59000015258789
2023-07-12,29.1299991607666
2023-07-13,29.139999389648438
2023-07-14,28.729999542236328
2023-07-17,29.31999969482422
2023-07-18,30.299999237060547
2023-07-19,30.719999313354492
2023-07-20,30.6299991607666
2023-07-21,30.459999084472656
2023-07-24,31.239999771118164
2023-07-25,30.799999237060547
2023-07-26,32.5099983215332
2023-07-27,32.25
2023-07-28,32.619998931884766
2023-07-31,32.59000015258789
2023-08-01,32.650001525878906
2023-08-02,32.54999923706055
2023-08-03,32.75
2023-08-04,32.400001525878906
2023-08-07,32.5099983215332
2023-08-08,31.81999969482422
2023-08-09,31.5
2023-08-10,31.290000915527344
2023-08-11,31.299999237060547
2023-08-14,30.899999618530273
2023-08-15,29.739999771118164
2023-08-16,29.530000686645508
2023-08-17,29.520000457763672
2023-08-18,29.299999237060547
2023-08-21,29.219999313354492
2023-08-22,28.59000015258789
2023-08-23,28.790000915527344
2023-08-24,28.649999618530273
2023-08-25,28.670000076293945
2023-08-28,28.739999771118164
2023-08-29,28.809999465942383
2023-08-30,28.65999984741211
2023-08-31,28.719999313354492
2023-09-01,29.3700008392334
2023-09-05,28.170000076293945
2023-09-06,27.479999542236328
2023-09-07,27.010000228881836
2023-09-08,27.139999389648438
2023-09-11,27.040000915527344
2023-09-12,27.15999984741211
2023-09-13,27.270000457763672
2023-09-14,27.540000915527344
2023-09-15,27.43000030517578
2023-09-18,26.729999542236328
2023-09-19,26.600000381469727
2023-09-20,25.959999084472656
2023-09-21,25.709999084472656
2023-09-22,25.25
2023-09-25,25.3799991607666
2023-09-26,24.75
2023-09-27,23.959999084472656
2023-09-28,24.579999923706055
2023-09-29,25.1200008392334
2023-10-02,24.489999771118164
2023-10-03,24.200000762939453
2023-10-04,24.15999984741211
2023-10-05,24.420000076293945
2023-10-06,24.719999313354492
2023-10-09,24.489999771118164
2023-10-10,24.329999923706055
2023-10-11,24.559999465942383
2023-10-12,24.190000534057617
2023-10-13,23.90999984741211
2023-10-16,24.65999984741211
2023-10-17,25.139999389648438
2023-10-18,24.600000381469727
2023-10-19,24.530000686645508
2023-10-20,23.1299991607666
2023-10-23,23.530000686645508
2023-10-24,23.329999923706055
2023-10-25,23.440000534057617
2023-10-26,24.309999465942383
2023-10-27,23.65999984741211
2023-10-30,24.0
2023-10-31,24.049999237060547
2023-11-01,24.1299991607666
2023-11-02,25.299999237060547
2023-11-03,25.950000762939453
2023-11-06,25.670000076293945
2023-11-07,25.43000030517578
2023-11-08,25.329999923706055
2023-11-09,24.479999542236328
2023-11-10,24.690000534057617
2023-11-13,24.860000610351562
2023-11-14,26.889999389648438
2023-11-15,26.920000076293945
2023-11-16,26.8799991607666
2023-11-17,27.290000915527344
2023-11-20,27.260000228881836
2023-11-21,26.639999389648438
2023-11-22,26.610000610351562
2023-11-24,26.459999084472656
2023-11-27,26.40999984741211
2023-11-28,26.18000030517578
2023-11-29,26.549999237060547
2023-11-30,26.25
2023-12-01,27.719999313354492
2023-12-04,28.209999084472656
2023-12-05,28.06999969482422
2023-12-06,28.100000381469727
2023-12-07,28.469999313354492
2023-12-08,28.520000457763672
2023-12-11,28.329999923706055
2023-12-12,28.040000915527344
2023-12-13,29.5
2023-12-14,30.469999313354492
2023-12-15,30.09000015258789
2023-12-18,30.15999984741211
2023-12-19,30.639999389648438
2023-12-20,30.170000076293945
2023-12-21,30.56999969482422
2023-12-22,30.760000228881836
2023-12-26,31.309999465942383
2023-12-27,31.25
2023-12-28,31.1299991607666
2023-12-29,30.299999237060547
2024-01-02,30.06999969482422
2024-01-03,28.729999542236328
2024-01-04,28.670000076293945
2024-01-05,28.68000030517578
2024-01-08,29.030000686645508
2024-01-09,28.549999237060547
2024-01-10,28.549999237060547
2024-01-11,28.299999237060547
2024-01-12,28.030000686645508
2024-01-16,27.6299991607666
2024-01-17,27.700000762939453
2024-01-18,28.219999313354492
2024-01-19,29.229999542236328
2024-01-22,29.920000076293945
2024-01-23,29.6299991607666
2024-01-24,29.989999771118164
2024-01-25,30.209999084472656
2024-01-26,32.25
2024-01-29,33.040000915527344
2024-01-30,32.709999084472656
2024-01-31,31.229999542236328
2024-02-01,31.489999771118164
2024-02-02,31.469999313354492
2024-02-05,30.809999465942383
2024-02-06,30.65999984741211
2024-02-07,30.65999984741211
2024-02-08,31.18000030517578
2024-02-09,31.639999389648438
2024-02-12,31.93000030517578
2024-02-13,30.200000762939453
2024-02-14,30.950000762939453
2024-02-15,32.04999923706055
2024-02-16,31.829999923706055
2024-02-20,31.780000686645508
2024-02-21,31.6200008392334
2024-02-22,31.329999923706055
2024-02-23,31.290000915527344
2024-02-26,30.729999542236328
2024-02-27,30.829999923706055
2024-02-28,30.34000015258789
2024-02-29,30.940000534057617
2024-03-01,30.719999313354492
2024-03-04,30.899999618530273
2024-03-05,32.36000061035156
2024-03-06,32.279998779296875
2024-03-07,32.529998779296875
2024-03-08,32.56999969482422
2024-03-11,32.13999938964844
2024-03-12,31.639999389648438
2024-03-13,31.399999618530273
2024-03-14,30.100000381469727
2024-03-15,30.329999923706055
2024-03-18,29.979999542236328
2024-03-19,30.100000381469727
2024-03-20,31.100000381469727
2024-03-21,31.43000030517578
2024-03-22,31.110000610351562
2024-03-25,31.079999923706055
2024-03-26,30.979999542236328
2024-03-27,32.54999923706055
2024-03-28,32.810001373291016
2024-04-01,32.2599983215332
2024-04-02,31.200000762939453
2024-04-03,31.260000228881836
2024-04-04,31.56999969482422
2024-04-05,31.440000534057617
2024-04-08,31.6299991607666
2024-04-09,31.979999542236328
2024-04-10,29.920000076293945
2024-04-11,30.209999084472656
2024-04-12,29.68000030517578
2024-04-15,29.309999465942383
2024-04-16,29.020000457763672
2024-04-17,28.649999618530273
2024-04-18,28.799999237060547
2024-04-19,30.010000228881836
2024-04-22,30.420000076293945
2024-04-23,30.510000228881836
2024-04-24,30.479999542236328
2024-04-25,30.40999984741211
2024-04-26,30.360000610351562
2024-04-29,29.709999084472656
2024-04-30,29.559999465942383
2024-05-01,30.020000457763672
2024-05-02,30.59000015258789
2024-05-03,30.760000228881836
2024-05-06,30.760000228881836
2024-05-07,31.079999923706055
2024-05-08,30.8700008392334
2024-05-09,31.06999969482422
2024-05-10,30.8700008392334
2024-05-13,31.139999389648438
2024-05-14,31.81999969482422
2024-05-15,31.469999313354492
2024-05-16,31.100000381469727
2024-05-17,31.780000686645508
2024-05-20,31.459999084472656
2024-05-21,31.1299991607666
2024-05-22,30.290000915527344
2024-05-23,29.610000610351562
2024-05-24,30.010000228881836
2024-05-28,30.149999618530273
2024-05-29,29.31999969482422
2024-05-30,29.84000015258789
2024-05-31,29.979999542236328
2024-06-03,29.31999969482422
2024-06-04,28.969999313354492
2024-06-05,28.860000610351562
2024-06-06,28.920000076293945
2024-06-07,28.84000015258789
2024-06-10,28.280000686645508
2024-06-11,28.15999984741211
2024-06-12,28.75
2024-06-13,28.450000762939453
2024-06-14,27.81999969482422
2024-06-17,28.139999389648438
2024-06-18,28.100000381469727
2024-06-20,28.209999084472656
2024-06-21,28.0
2024-06-24,28.5
2024-06-25,28.360000610351562
2024-06-26,28.579999923706055
2024-06-27,29.0
2024-06-28,29.530000686645508
2024-07-01,28.889999389648438
2024-07-02,29.690000534057617
2024-07-03,29.290000915527344
2024-07-05,28.709999084472656
2024-07-08,28.559999465942383
2024-07-09,29.010000228881836
2024-07-10,29.6200008392334
2024-07-11,30.8799991607666
2024-07-12,30.8799991607666
2024-07-15,32.16999816894531
2024-07-16,34.15999984741211
2024-07-17,34.97999954223633
2024-07-18,34.810001373291016
2024-07-19,35.689998626708984
2024-07-22,36.7599983215332
2024-07-23,37.560001373291016
2024-07-24,36.95000076293945
2024-07-25,38.439998626708984
2024-07-26,39.459999084472656
2024-07-29,38.16999816894531
2024-07-30,38.43000030517578
2024-07-31,38.459999084472656
2024-08-01,36.5099983215332
2024-08-02,35.41999816894531
2024-08-05,34.5
2024-08-06,34.290000915527344
2024-08-07,34.27000045776367
2024-08-08,35.09000015258789
2024-08-09,34.79999923706055
2024-08-12,34.279998779296875
2024-08-13,34.68000030517578
2024-08-14,34.369998931884766
2024-08-15,35.33000183105469
2024-08-16,35.650001525878906
2024-08-19,35.93000030517578
2024-08-20,35.04999923706055
2024-08-21,35.220001220703125
2024-08-22,35.20000076293945
2024-08-23,36.61000061035156
2024-08-26,36.290000915527344
2024-08-27,35.86000061035156
2024-08-28,36.2400016784668
2024-08-29,36.290000915527344
2024-08-30,36.56999969482422
2024-09-03,36.15999984741211
2024-09-04,36.04999923706055
2024-09-05,35.720001220703125
2024-09-06,35.20000076293945
2024-09-09,35.650001525878906
2024-09-10,36.02000045776367
2024-09-11,35.619998931884766
2024-09-12,35.7599983215332
2024-09-13,36.77000045776367
2024-09-16,37.290000915527344
2024-09-17,37.70000076293945
2024-09-18,37.84000015258789
2024-09-19,38.84000015258789
2024-09-20,38.099998474121094
2024-09-23,38.119998931884766
2024-09-24,37.459999084472656
2024-09-25,36.88999938964844
2024-09-26,36.93000030517578
2024-09-27,36.630001068115234
2024-09-30,37.0099983215332
2024-10-01,36.16999816894531
2024-10-02,35.58000183105469
2024-10-03,35.4900016784668
2024-10-04,35.88999938964844
2024-10-07,35.970001220703125
2024-10-08,35.68000030517578
2024-10-09,36.36000061035156
2024-10-10,36.15999984741211
2024-10-11,37.18000030517578
2024-10-14,37.529998779296875
2024-10-15,38.09000015258789
2024-10-16,38.75
2024-10-17,38.849998474121094
2024-10-18,38.400001525878906
2024-10-21,37.02000045776367
2024-10-22,37.08000183105469
2024-10-23,37.2599983215332
2024-10-24,36.880001068115234
2024-10-25,36.130001068115234
2024-10-28,36.810001373291016
2024-10-29,36.38999938964844
2024-10-30,36.65999984741211
2024-10-31,36.13999938964844
2024-11-01,36.45000076293945
2024-11-04,36.08000183105469
2024-11-05,36.7400016784668
2024-11-06,41.9900016784668
2024-11-07,40.84000015258789
2024-11-08,41.29999923706055
2024-11-11,42.90999984741211
2024-11-12,42.4900016784668
2024-11-13,41.810001373291016
2024-11-14,41.380001068115234
2024-11-15,41.34000015258789
2024-11-18,41.25
2024-11-19,40.95000076293945
2024-11-20,40.619998931884766
2024-11-21,41.43000030517578
