Date,CRSP
2022-08-09,75.12999725341797
2022-08-10,78.87000274658203
2022-08-11,77.45999908447266
2022-08-12,78.66000366210938
2022-08-15,80.13999938964844
2022-08-16,75.8499984741211
2022-08-17,71.73999786376953
2022-08-18,72.1500015258789
2022-08-19,68.5999984741211
2022-08-22,66.3499984741211
2022-08-23,68.69999694824219
2022-08-24,71.97000122070312
2022-08-25,72.44000244140625
2022-08-26,67.37000274658203
2022-08-29,65.7699966430664
2022-08-30,65.16999816894531
2022-08-31,65.08999633789062
2022-09-01,65.5999984741211
2022-09-02,63.7400016784668
2022-09-06,62.7599983215332
2022-09-07,65.01000213623047
2022-09-08,66.2699966430664
2022-09-09,66.95999908447266
2022-09-12,69.81999969482422
2022-09-13,67.55000305175781
2022-09-14,72.19000244140625
2022-09-15,75.01000213623047
2022-09-16,70.52999877929688
2022-09-19,68.81999969482422
2022-09-20,70.12999725341797
2022-09-21,66.6500015258789
2022-09-22,64.9000015258789
2022-09-23,63.15999984741211
2022-09-26,61.099998474121094
2022-09-27,63.630001068115234
2022-09-28,66.94000244140625
2022-09-29,64.48999786376953
2022-09-30,65.3499984741211
2022-10-03,63.099998474121094
2022-10-04,65.66999816894531
2022-10-05,64.62999725341797
2022-10-06,65.26000213623047
2022-10-07,61.650001525878906
2022-10-10,60.81999969482422
2022-10-11,58.5099983215332
2022-10-12,58.5099983215332
2022-10-13,58.060001373291016
2022-10-14,54.06999969482422
2022-10-17,56.33000183105469
2022-10-18,56.900001525878906
2022-10-19,54.06999969482422
2022-10-20,51.290000915527344
2022-10-21,50.84000015258789
2022-10-24,50.400001525878906
2022-10-25,52.45000076293945
2022-10-26,55.20000076293945
2022-10-27,52.36000061035156
2022-10-28,54.290000915527344
2022-10-31,52.34000015258789
2022-11-01,52.02000045776367
2022-11-02,54.68000030517578
2022-11-03,53.2400016784668
2022-11-04,51.18000030517578
2022-11-07,49.70000076293945
2022-11-08,50.72999954223633
2022-11-09,48.93000030517578
2022-11-10,54.689998626708984
2022-11-11,60.349998474121094
2022-11-14,59.779998779296875
2022-11-15,61.0099983215332
2022-11-16,58.7599983215332
2022-11-17,57.63999938964844
2022-11-18,57.7400016784668
2022-11-21,55.540000915527344
2022-11-22,55.459999084472656
2022-11-23,55.029998779296875
2022-11-25,54.9900016784668
2022-11-28,53.34000015258789
2022-11-29,52.880001068115234
2022-11-30,54.790000915527344
2022-12-01,54.34000015258789
2022-12-02,54.5
2022-12-05,52.11000061035156
2022-12-06,50.779998779296875
2022-12-07,50.61000061035156
2022-12-08,50.5
2022-12-09,48.9900016784668
2022-12-12,51.060001373291016
2022-12-13,50.70000076293945
2022-12-14,50.189998626708984
2022-12-15,47.5
2022-12-16,46.40999984741211
2022-12-19,44.060001373291016
2022-12-20,44.310001373291016
2022-12-21,45.41999816894531
2022-12-22,46.08000183105469
2022-12-23,44.09000015258789
2022-12-27,41.0099983215332
2022-12-28,39.189998626708984
2022-12-29,40.33000183105469
2022-12-30,40.650001525878906
2023-01-03,41.0
2023-01-04,45.0
2023-01-05,47.45000076293945
2023-01-06,47.209999084472656
2023-01-09,46.68000030517578
2023-01-10,48.2400016784668
2023-01-11,48.349998474121094
2023-01-12,49.65999984741211
2023-01-13,49.939998626708984
2023-01-17,51.77000045776367
2023-01-18,50.54999923706055
2023-01-19,47.66999816894531
2023-01-20,49.61000061035156
2023-01-23,51.31999969482422
2023-01-24,51.959999084472656
2023-01-25,50.75
2023-01-26,50.470001220703125
2023-01-27,52.779998779296875
2023-01-30,49.959999084472656
2023-01-31,51.02000045776367
2023-02-01,52.33000183105469
2023-02-02,56.119998931884766
2023-02-03,55.27000045776367
2023-02-06,55.5099983215332
2023-02-07,55.665000915527344
2023-02-08,53.38999938964844
2023-02-09,51.08000183105469
2023-02-10,49.779998779296875
2023-02-13,51.5099983215332
2023-02-14,50.869998931884766
2023-02-15,52.16999816894531
2023-02-16,50.540000915527344
2023-02-17,50.88999938964844
2023-02-21,46.630001068115234
2023-02-22,50.380001068115234
2023-02-23,50.040000915527344
2023-02-24,48.02000045776367
2023-02-27,49.15999984741211
2023-02-28,49.31999969482422
2023-03-01,47.720001220703125
2023-03-02,49.189998626708984
2023-03-03,50.84000015258789
2023-03-06,49.33000183105469
2023-03-07,47.84000015258789
2023-03-08,47.93000030517578
2023-03-09,45.790000915527344
2023-03-10,43.220001220703125
2023-03-13,45.720001220703125
2023-03-14,45.150001525878906
2023-03-15,44.91999816894531
2023-03-16,45.38999938964844
2023-03-17,45.7400016784668
2023-03-20,44.459999084472656
2023-03-21,45.060001373291016
2023-03-22,43.540000915527344
2023-03-23,43.13999938964844
2023-03-24,43.43000030517578
2023-03-27,44.349998474121094
2023-03-28,43.849998474121094
2023-03-29,45.18000030517578
2023-03-30,44.15999984741211
2023-03-31,45.22999954223633
2023-04-03,45.279998779296875
2023-04-04,43.709999084472656
2023-04-05,44.79999923706055
2023-04-06,45.400001525878906
2023-04-10,45.09000015258789
2023-04-11,45.40999984741211
2023-04-12,43.470001220703125
2023-04-13,50.560001373291016
2023-04-14,50.310001373291016
2023-04-17,54.290000915527344
2023-04-18,51.91999816894531
2023-04-19,53.47999954223633
2023-04-20,49.88999938964844
2023-04-21,52.0099983215332
2023-04-24,51.08000183105469
2023-04-25,49.43000030517578
2023-04-26,48.650001525878906
2023-04-27,49.11000061035156
2023-04-28,48.939998626708984
2023-05-01,49.08000183105469
2023-05-02,48.04999923706055
2023-05-03,49.189998626708984
2023-05-04,53.119998931884766
2023-05-05,55.790000915527344
2023-05-08,55.959999084472656
2023-05-09,63.41999816894531
2023-05-10,67.7699966430664
2023-05-11,66.01000213623047
2023-05-12,63.900001525878906
2023-05-15,65.94999694824219
2023-05-16,61.70000076293945
2023-05-17,64.41000366210938
2023-05-18,63.45000076293945
2023-05-19,62.130001068115234
2023-05-22,65.80000305175781
2023-05-23,67.19999694824219
2023-05-24,65.87999725341797
2023-05-25,63.849998474121094
2023-05-26,64.66000366210938
2023-05-30,64.62999725341797
2023-05-31,64.04000091552734
2023-06-01,64.5199966430664
2023-06-02,65.0
2023-06-05,63.040000915527344
2023-06-06,64.58000183105469
2023-06-07,62.779998779296875
2023-06-08,62.59000015258789
2023-06-09,61.2400016784668
2023-06-12,59.900001525878906
2023-06-13,60.790000915527344
2023-06-14,58.959999084472656
2023-06-15,58.939998626708984
2023-06-16,57.75
2023-06-20,56.88999938964844
2023-06-21,56.970001220703125
2023-06-22,56.939998626708984
2023-06-23,56.029998779296875
2023-06-26,56.22999954223633
2023-06-27,55.81999969482422
2023-06-28,57.15999984741211
2023-06-29,57.02000045776367
2023-06-30,56.13999938964844
2023-07-03,56.25
2023-07-05,56.779998779296875
2023-07-06,54.02000045776367
2023-07-07,54.369998931884766
2023-07-10,57.65999984741211
2023-07-11,57.619998931884766
2023-07-12,57.47999954223633
2023-07-13,59.0
2023-07-14,56.90999984741211
2023-07-17,58.220001220703125
2023-07-18,57.75
2023-07-19,58.119998931884766
2023-07-20,56.540000915527344
2023-07-21,56.72999954223633
2023-07-24,55.52000045776367
2023-07-25,55.439998626708984
2023-07-26,57.279998779296875
2023-07-27,55.439998626708984
2023-07-28,56.88999938964844
2023-07-31,57.33000183105469
2023-08-01,56.40999984741211
2023-08-02,53.0099983215332
2023-08-03,51.349998474121094
2023-08-04,50.959999084472656
2023-08-07,48.34000015258789
2023-08-08,53.04999923706055
2023-08-09,50.95000076293945
2023-08-10,50.06999969482422
2023-08-11,49.650001525878906
2023-08-14,48.41999816894531
2023-08-15,48.68000030517578
2023-08-16,47.20000076293945
2023-08-17,47.09000015258789
2023-08-18,48.13999938964844
2023-08-21,47.93000030517578
2023-08-22,48.970001220703125
2023-08-23,50.5
2023-08-24,49.650001525878906
2023-08-25,49.689998626708984
2023-08-28,49.959999084472656
2023-08-29,50.56999969482422
2023-08-30,50.52000045776367
2023-08-31,50.0099983215332
2023-09-01,50.529998779296875
2023-09-05,50.2599983215332
2023-09-06,51.09000015258789
2023-09-07,49.34000015258789
2023-09-08,49.939998626708984
2023-09-11,51.06999969482422
2023-09-12,50.369998931884766
2023-09-13,49.36000061035156
2023-09-14,51.279998779296875
2023-09-15,50.58000183105469
2023-09-18,47.63999938964844
2023-09-19,47.41999816894531
2023-09-20,46.560001373291016
2023-09-21,46.060001373291016
2023-09-22,45.4900016784668
2023-09-25,45.86000061035156
2023-09-26,46.11000061035156
2023-09-27,47.130001068115234
2023-09-28,45.7400016784668
2023-09-29,45.38999938964844
2023-10-02,42.40999984741211
2023-10-03,42.939998626708984
2023-10-04,41.619998931884766
2023-10-05,43.0
2023-10-06,43.060001373291016
2023-10-09,42.5099983215332
2023-10-10,43.84000015258789
2023-10-11,44.72999954223633
2023-10-12,43.029998779296875
2023-10-13,44.310001373291016
2023-10-16,44.810001373291016
2023-10-17,43.65999984741211
2023-10-18,40.43000030517578
2023-10-19,39.779998779296875
2023-10-20,38.619998931884766
2023-10-23,40.099998474121094
2023-10-24,41.5099983215332
2023-10-25,39.18000030517578
2023-10-26,39.11000061035156
2023-10-27,38.7400016784668
2023-10-30,38.93000030517578
2023-10-31,38.93000030517578
2023-11-01,43.75
2023-11-02,46.18000030517578
2023-11-03,50.9900016784668
2023-11-06,51.58000183105469
2023-11-07,58.58000183105469
2023-11-08,54.720001220703125
2023-11-09,51.2599983215332
2023-11-10,53.15999984741211
2023-11-13,52.0099983215332
2023-11-14,55.29999923706055
2023-11-15,56.22999954223633
2023-11-16,59.220001220703125
2023-11-17,67.88999938964844
2023-11-20,72.18000030517578
2023-11-21,67.56999969482422
2023-11-22,70.48999786376953
2023-11-24,69.97000122070312
2023-11-27,71.61000061035156
2023-11-28,70.66000366210938
2023-11-29,69.08999633789062
2023-11-30,66.7300033569336
2023-12-01,68.6500015258789
2023-12-04,71.51000213623047
2023-12-05,70.5999984741211
2023-12-06,71.13999938964844
2023-12-07,70.20999908447266
2023-12-08,64.54000091552734
2023-12-11,60.279998779296875
2023-12-12,58.119998931884766
2023-12-13,61.43000030517578
2023-12-14,62.939998626708984
2023-12-15,62.08000183105469
2023-12-18,61.400001525878906
2023-12-19,66.83000183105469
2023-12-20,60.810001373291016
2023-12-21,60.599998474121094
2023-12-22,63.66999816894531
2023-12-26,65.33000183105469
2023-12-27,64.95999908447266
2023-12-28,64.30000305175781
2023-12-29,62.599998474121094
2024-01-02,66.05999755859375
2024-01-03,62.560001373291016
2024-01-04,61.939998626708984
2024-01-05,60.66999816894531
2024-01-08,62.689998626708984
2024-01-09,62.630001068115234
2024-01-10,63.34000015258789
2024-01-11,64.83999633789062
2024-01-12,64.25
2024-01-16,63.43000030517578
2024-01-17,60.86000061035156
2024-01-18,60.97999954223633
2024-01-19,61.9900016784668
2024-01-22,65.26000213623047
2024-01-23,66.19000244140625
2024-01-24,63.0099983215332
2024-01-25,62.869998931884766
2024-01-26,61.0099983215332
2024-01-29,65.77999877929688
2024-01-30,64.4800033569336
2024-01-31,62.95000076293945
2024-02-01,64.66999816894531
2024-02-02,64.75
2024-02-05,64.51000213623047
2024-02-06,66.87999725341797
2024-02-07,65.72000122070312
2024-02-08,68.83000183105469
2024-02-09,70.01000213623047
2024-02-12,76.44000244140625
2024-02-13,72.77999877929688
2024-02-14,79.04000091552734
2024-02-15,84.4800033569336
2024-02-16,82.22000122070312
2024-02-20,78.7300033569336
2024-02-21,82.41000366210938
2024-02-22,86.19000244140625
2024-02-23,83.98999786376953
2024-02-26,86.05999755859375
2024-02-27,89.12000274658203
2024-02-28,87.68000030517578
2024-02-29,84.22000122070312
2024-03-01,83.75
2024-03-04,81.73999786376953
2024-03-05,80.98999786376953
2024-03-06,80.83000183105469
2024-03-07,79.37000274658203
2024-03-08,78.91999816894531
2024-03-11,76.81999969482422
2024-03-12,75.30000305175781
2024-03-13,74.77999877929688
2024-03-14,72.01000213623047
2024-03-15,72.94999694824219
2024-03-18,71.47000122070312
2024-03-19,71.95999908447266
2024-03-20,72.94000244140625
2024-03-21,74.5
2024-03-22,71.61000061035156
2024-03-25,71.08000183105469
2024-03-26,70.97000122070312
2024-03-27,70.16000366210938
2024-03-28,68.16000366210938
2024-04-01,68.18000030517578
2024-04-02,65.02999877929688
2024-04-03,64.5999984741211
2024-04-04,65.05999755859375
2024-04-05,62.900001525878906
2024-04-08,64.08999633789062
2024-04-09,65.19000244140625
2024-04-10,61.7400016784668
2024-04-11,62.90999984741211
2024-04-12,60.66999816894531
2024-04-15,58.720001220703125
2024-04-16,57.959999084472656
2024-04-17,55.560001373291016
2024-04-18,56.15999984741211
2024-04-19,55.04999923706055
2024-04-22,55.65999984741211
2024-04-23,56.40999984741211
2024-04-24,55.650001525878906
2024-04-25,53.72999954223633
2024-04-26,53.90999984741211
2024-04-29,54.83000183105469
2024-04-30,52.9900016784668
2024-05-01,53.810001373291016
2024-05-02,55.06999969482422
2024-05-03,55.88999938964844
2024-05-06,57.060001373291016
2024-05-07,55.529998779296875
2024-05-08,53.290000915527344
2024-05-09,53.54999923706055
2024-05-10,51.16999816894531
2024-05-13,55.650001525878906
2024-05-14,55.709999084472656
2024-05-15,56.959999084472656
2024-05-16,55.66999816894531
2024-05-17,56.220001220703125
2024-05-20,55.470001220703125
2024-05-21,54.7599983215332
2024-05-22,56.79999923706055
2024-05-23,55.72999954223633
2024-05-24,55.2400016784668
2024-05-28,54.84000015258789
2024-05-29,53.849998474121094
2024-05-30,54.060001373291016
2024-05-31,53.7400016784668
2024-06-03,57.150001525878906
2024-06-04,58.275001525878906
2024-06-05,59.720001220703125
2024-06-06,59.959999084472656
2024-06-07,57.869998931884766
2024-06-10,59.9900016784668
2024-06-11,62.310001373291016
2024-06-12,64.83000183105469
2024-06-13,65.26000213623047
2024-06-14,63.560001373291016
2024-06-17,61.78499984741211
2024-06-18,60.56999969482422
2024-06-20,59.599998474121094
2024-06-21,56.2400016784668
2024-06-24,57.939998626708984
2024-06-25,55.95000076293945
2024-06-26,56.630001068115234
2024-06-27,55.380001068115234
2024-06-28,54.0099983215332
2024-07-01,53.95000076293945
2024-07-02,53.1150016784668
2024-07-03,53.900001525878906
2024-07-05,53.099998474121094
2024-07-08,53.22999954223633
2024-07-09,55.029998779296875
2024-07-10,55.560001373291016
2024-07-11,56.810001373291016
2024-07-12,57.900001525878906
2024-07-15,57.459999084472656
2024-07-16,62.75
2024-07-17,60.47999954223633
2024-07-18,56.209999084472656
2024-07-19,54.560001373291016
2024-07-22,56.2400016784668
2024-07-23,57.189998626708984
2024-07-24,55.38999938964844
2024-07-25,57.56999969482422
2024-07-26,57.91999816894531
2024-07-29,58.5
2024-07-30,56.40999984741211
2024-07-31,57.290000915527344
2024-08-01,54.849998474121094
2024-08-02,51.11000061035156
2024-08-05,49.65999984741211
2024-08-06,49.33000183105469
2024-08-07,47.27000045776367
2024-08-08,47.86000061035156
2024-08-09,47.0099983215332
2024-08-12,46.90999984741211
2024-08-13,48.220001220703125
2024-08-14,46.40999984741211
2024-08-15,48.849998474121094
2024-08-16,47.849998474121094
2024-08-19,49.83000183105469
2024-08-20,49.06999969482422
2024-08-21,49.9900016784668
2024-08-22,47.5
2024-08-23,48.689998626708984
2024-08-26,49.16999816894531
2024-08-27,48.2400016784668
2024-08-28,47.47999954223633
2024-08-29,47.54999923706055
2024-08-30,47.720001220703125
2024-09-03,45.52000045776367
2024-09-04,45.029998779296875
2024-09-05,45.25
2024-09-06,44.619998931884766
2024-09-09,44.869998931884766
2024-09-10,45.59000015258789
2024-09-11,45.439998626708984
2024-09-12,45.88999938964844
2024-09-13,48.939998626708984
2024-09-16,47.7400016784668
2024-09-17,49.869998931884766
2024-09-18,49.59000015258789
2024-09-19,49.4900016784668
2024-09-20,48.18000030517578
2024-09-23,46.7400016784668
2024-09-24,46.790000915527344
2024-09-25,45.91999816894531
2024-09-26,46.4900016784668
2024-09-27,47.31999969482422
2024-09-30,46.97999954223633
2024-10-01,45.58000183105469
2024-10-02,45.709999084472656
2024-10-03,44.900001525878906
2024-10-04,45.369998931884766
2024-10-07,45.4900016784668
2024-10-08,45.20000076293945
2024-10-09,45.400001525878906
2024-10-10,45.38999938964844
2024-10-11,46.849998474121094
2024-10-14,47.82500076293945
2024-10-15,48.04999923706055
2024-10-16,49.0
2024-10-17,48.290000915527344
2024-10-18,48.91999816894531
2024-10-21,48.5099983215332
2024-10-22,48.040000915527344
2024-10-23,46.0
2024-10-24,47.95000076293945
2024-10-25,47.36000061035156
2024-10-28,49.709999084472656
2024-10-29,48.939998626708984
2024-10-30,47.93000030517578
2024-10-31,46.38999938964844
2024-11-01,50.7599983215332
2024-11-04,50.59000015258789
2024-11-05,50.36000061035156
2024-11-06,50.720001220703125
2024-11-07,51.880001068115234
2024-11-08,51.619998931884766
2024-11-11,54.86000061035156
2024-11-12,50.72999954223633
2024-11-13,49.790000915527344
2024-11-14,46.849998474121094
2024-11-15,47.25
2024-11-18,47.29999923706055
2024-11-19,46.970001220703125
2024-11-20,47.2599983215332
2024-11-21,46.290000915527344
