Date,ENTG
2023-02-07,85.25
2023-02-08,83.43000030517578
2023-02-09,84.72000122070312
2023-02-10,83.76000213623047
2023-02-13,84.94000244140625
2023-02-14,85.13999938964844
2023-02-15,87.04000091552734
2023-02-16,87.02999877929688
2023-02-17,85.4800033569336
2023-02-21,80.72000122070312
2023-02-22,82.4000015258789
2023-02-23,85.9000015258789
2023-02-24,82.87000274658203
2023-02-27,84.05999755859375
2023-02-28,85.2300033569336
2023-03-01,85.02999877929688
2023-03-02,85.08000183105469
2023-03-03,87.33999633789062
2023-03-06,84.69999694824219
2023-03-07,82.33999633789062
2023-03-08,85.88999938964844
2023-03-09,82.54000091552734
2023-03-10,79.16999816894531
2023-03-13,79.62999725341797
2023-03-14,82.44999694824219
2023-03-15,80.66999816894531
2023-03-16,84.0999984741211
2023-03-17,81.66000366210938
2023-03-20,82.77999877929688
2023-03-21,81.56999969482422
2023-03-22,79.18000030517578
2023-03-23,81.5
2023-03-24,78.04000091552734
2023-03-27,78.30999755859375
2023-03-28,76.01000213623047
2023-03-29,80.66000366210938
2023-03-30,81.66000366210938
2023-03-31,82.01000213623047
2023-04-03,78.69999694824219
2023-04-04,76.95999908447266
2023-04-05,75.77999877929688
2023-04-06,74.83000183105469
2023-04-10,76.20999908447266
2023-04-11,76.48999786376953
2023-04-12,72.08999633789062
2023-04-13,72.8499984741211
2023-04-14,72.22000122070312
2023-04-17,71.7300033569336
2023-04-18,71.62000274658203
2023-04-19,71.61000061035156
2023-04-20,73.94000244140625
2023-04-21,73.04000091552734
2023-04-24,72.94000244140625
2023-04-25,69.37000274658203
2023-04-26,71.95999908447266
2023-04-27,73.44000244140625
2023-04-28,74.91999816894531
2023-05-01,74.91000366210938
2023-05-02,75.06999969482422
2023-05-03,74.93000030517578
2023-05-04,74.69000244140625
2023-05-05,78.7699966430664
2023-05-08,79.44999694824219
2023-05-09,78.23999786376953
2023-05-10,78.11000061035156
2023-05-11,93.43000030517578
2023-05-12,90.22000122070312
2023-05-15,91.62999725341797
2023-05-16,91.61000061035156
2023-05-17,93.58999633789062
2023-05-18,98.05999755859375
2023-05-19,96.77999877929688
2023-05-22,96.72000122070312
2023-05-23,95.01000213623047
2023-05-24,94.70999908447266
2023-05-25,99.75
2023-05-26,107.22000122070312
2023-05-30,107.9800033569336
2023-05-31,105.25
2023-06-01,109.8499984741211
2023-06-02,108.38999938964844
2023-06-05,106.18000030517578
2023-06-06,107.33000183105469
2023-06-07,109.08999633789062
2023-06-08,109.33999633789062
2023-06-09,109.08000183105469
2023-06-12,111.83999633789062
2023-06-13,113.76000213623047
2023-06-14,113.2300033569336
2023-06-15,109.62999725341797
2023-06-16,106.51000213623047
2023-06-20,107.33000183105469
2023-06-21,104.63999938964844
2023-06-22,105.43000030517578
2023-06-23,103.54000091552734
2023-06-26,104.62999725341797
2023-06-27,109.08999633789062
2023-06-28,107.98999786376953
2023-06-29,108.97000122070312
2023-06-30,110.81999969482422
2023-07-03,110.02999877929688
2023-07-05,107.29000091552734
2023-07-06,106.31999969482422
2023-07-07,105.83999633789062
2023-07-10,107.44999694824219
2023-07-11,106.94000244140625
2023-07-12,107.4800033569336
2023-07-13,112.44999694824219
2023-07-14,107.63999938964844
2023-07-17,111.73999786376953
2023-07-18,110.58000183105469
2023-07-19,108.44000244140625
2023-07-20,103.5199966430664
2023-07-21,104.5
2023-07-24,104.86000061035156
2023-07-25,105.38999938964844
2023-07-26,104.37999725341797
2023-07-27,106.70999908447266
2023-07-28,108.51000213623047
2023-07-31,109.70999908447266
2023-08-01,107.68000030517578
2023-08-02,103.55000305175781
2023-08-03,102.73999786376953
2023-08-04,101.02999877929688
2023-08-07,102.98999786376953
2023-08-08,101.58999633789062
2023-08-09,99.93000030517578
2023-08-10,99.91999816894531
2023-08-11,96.22000122070312
2023-08-14,98.5199966430664
2023-08-15,95.87000274658203
2023-08-16,94.44999694824219
2023-08-17,94.01000213623047
2023-08-18,94.75
2023-08-21,97.94000244140625
2023-08-22,97.20999908447266
2023-08-23,99.06999969482422
2023-08-24,95.18000030517578
2023-08-25,96.4800033569336
2023-08-28,97.16000366210938
2023-08-29,100.37999725341797
2023-08-30,100.58000183105469
2023-08-31,101.2699966430664
2023-09-01,102.48999786376953
2023-09-05,100.94999694824219
2023-09-06,99.68000030517578
2023-09-07,97.04000091552734
2023-09-08,96.12999725341797
2023-09-11,95.51000213623047
2023-09-12,94.22000122070312
2023-09-13,94.83000183105469
2023-09-14,94.58999633789062
2023-09-15,92.0
2023-09-18,92.80000305175781
2023-09-19,91.94999694824219
2023-09-20,90.72000122070312
2023-09-21,90.01000213623047
2023-09-22,91.04000091552734
2023-09-25,91.55000305175781
2023-09-26,88.81999969482422
2023-09-27,89.3499984741211
2023-09-28,91.73999786376953
2023-09-29,93.91000366210938
2023-10-02,93.38999938964844
2023-10-03,90.7699966430664
2023-10-04,94.9800033569336
2023-10-05,93.16000366210938
2023-10-06,94.79000091552734
2023-10-09,95.54000091552734
2023-10-10,97.08999633789062
2023-10-11,97.61000061035156
2023-10-12,97.9800033569336
2023-10-13,95.44000244140625
2023-10-16,97.44999694824219
2023-10-17,96.98999786376953
2023-10-18,95.06999969482422
2023-10-19,91.87000274658203
2023-10-20,90.69999694824219
2023-10-23,89.43000030517578
2023-10-24,91.19000244140625
2023-10-25,86.66999816894531
2023-10-26,87.52999877929688
2023-10-27,87.81999969482422
2023-10-30,87.63999938964844
2023-10-31,88.04000091552734
2023-11-01,88.81999969482422
2023-11-02,85.70999908447266
2023-11-03,92.26000213623047
2023-11-06,91.0199966430664
2023-11-07,91.37000274658203
2023-11-08,91.9800033569336
2023-11-09,90.61000061035156
2023-11-10,95.5199966430664
2023-11-13,94.01000213623047
2023-11-14,100.55999755859375
2023-11-15,102.83999633789062
2023-11-16,103.12999725341797
2023-11-17,102.86000061035156
2023-11-20,105.2699966430664
2023-11-21,102.37999725341797
2023-11-22,103.19000244140625
2023-11-24,103.87000274658203
2023-11-27,104.73999786376953
2023-11-28,103.6500015258789
2023-11-29,104.51000213623047
2023-11-30,104.4000015258789
2023-12-01,108.30000305175781
2023-12-04,106.87999725341797
2023-12-05,104.91000366210938
2023-12-06,105.01000213623047
2023-12-07,106.19999694824219
2023-12-08,106.98999786376953
2023-12-11,110.05999755859375
2023-12-12,110.18000030517578
2023-12-13,113.41999816894531
2023-12-14,119.25
2023-12-15,118.3499984741211
2023-12-18,118.97000122070312
2023-12-19,119.2300033569336
2023-12-20,115.5999984741211
2023-12-21,119.62999725341797
2023-12-22,120.01000213623047
2023-12-26,121.47000122070312
2023-12-27,121.5999984741211
2023-12-28,121.43000030517578
2023-12-29,119.81999969482422
2024-01-02,114.04000091552734
2024-01-03,110.16000366210938
2024-01-04,109.04000091552734
2024-01-05,109.93000030517578
2024-01-08,112.87000274658203
2024-01-09,112.61000061035156
2024-01-10,112.94000244140625
2024-01-11,112.06999969482422
2024-01-12,111.79000091552734
2024-01-16,112.7300033569336
2024-01-17,111.62000274658203
2024-01-18,116.0199966430664
2024-01-19,120.33999633789062
2024-01-22,120.87000274658203
2024-01-23,123.29000091552734
2024-01-24,123.19000244140625
2024-01-25,123.43000030517578
2024-01-26,120.38999938964844
2024-01-29,122.98999786376953
2024-01-30,121.95999908447266
2024-01-31,117.69999694824219
2024-02-01,117.98999786376953
2024-02-02,119.44000244140625
2024-02-05,119.61000061035156
2024-02-06,118.56999969482422
2024-02-07,119.87999725341797
2024-02-08,124.75
2024-02-09,126.93000030517578
2024-02-12,126.12000274658203
2024-02-13,124.08999633789062
2024-02-14,131.1699981689453
2024-02-15,135.64999389648438
2024-02-16,136.80999755859375
2024-02-20,135.52000427246094
2024-02-21,134.33999633789062
2024-02-22,135.17999267578125
2024-02-23,132.5399932861328
2024-02-26,132.50999450683594
2024-02-27,131.88999938964844
2024-02-28,131.6199951171875
2024-02-29,134.36000061035156
2024-03-01,138.55999755859375
2024-03-04,140.32000732421875
2024-03-05,135.6300048828125
2024-03-06,139.1999969482422
2024-03-07,145.3699951171875
2024-03-08,140.00999450683594
2024-03-11,139.3699951171875
2024-03-12,142.02999877929688
2024-03-13,139.6199951171875
2024-03-14,137.55999755859375
2024-03-15,136.0
2024-03-18,135.05999755859375
2024-03-19,133.47999572753906
2024-03-20,136.83999633789062
2024-03-21,140.61000061035156
2024-03-22,140.75999450683594
2024-03-25,141.94000244140625
2024-03-26,140.3000030517578
2024-03-27,140.99000549316406
2024-03-28,140.5399932861328
2024-04-01,140.6199951171875
2024-04-02,138.32000732421875
2024-04-03,140.41000366210938
2024-04-04,135.27999877929688
2024-04-05,138.85000610351562
2024-04-08,136.91000366210938
2024-04-09,139.13999938964844
2024-04-10,136.0500030517578
2024-04-11,139.08999633789062
2024-04-12,132.8699951171875
2024-04-15,131.6699981689453
2024-04-16,131.0
2024-04-17,129.25
2024-04-18,127.08999633789062
2024-04-19,122.19999694824219
2024-04-22,124.04000091552734
2024-04-23,126.16999816894531
2024-04-24,127.83999633789062
2024-04-25,128.5399932861328
2024-04-26,132.60000610351562
2024-04-29,136.05999755859375
2024-04-30,132.9199981689453
2024-05-01,123.30999755859375
2024-05-02,126.5999984741211
2024-05-03,131.8000030517578
2024-05-06,133.89999389648438
2024-05-07,132.6999969482422
2024-05-08,130.00999450683594
2024-05-09,129.3800048828125
2024-05-10,131.5500030517578
2024-05-13,128.7899932861328
2024-05-14,130.22000122070312
2024-05-15,133.9600067138672
2024-05-16,130.57000732421875
2024-05-17,129.5
2024-05-20,132.86000061035156
2024-05-21,130.58999633789062
2024-05-22,131.00999450683594
2024-05-23,128.35000610351562
2024-05-24,132.2899932861328
2024-05-28,131.41000366210938
2024-05-29,128.9199981689453
2024-05-30,130.13999938964844
2024-05-31,126.3499984741211
2024-06-03,126.08999633789062
2024-06-04,126.38999938964844
2024-06-05,132.3000030517578
2024-06-06,130.8300018310547
2024-06-07,130.0800018310547
2024-06-10,132.42999267578125
2024-06-11,131.27999877929688
2024-06-12,137.75
2024-06-13,137.3300018310547
2024-06-14,133.89999389648438
2024-06-17,135.61000061035156
2024-06-18,137.72999572753906
2024-06-20,133.3300018310547
2024-06-21,133.5500030517578
2024-06-24,131.30999755859375
2024-06-25,134.5399932861328
2024-06-26,133.22999572753906
2024-06-27,134.47999572753906
2024-06-28,135.39999389648438
2024-07-01,133.5399932861328
2024-07-02,136.61000061035156
2024-07-03,140.67999267578125
2024-07-05,139.11000061035156
2024-07-08,141.52000427246094
2024-07-09,140.22999572753906
2024-07-10,143.77000427246094
2024-07-11,140.64999389648438
2024-07-12,144.4499969482422
2024-07-15,145.1999969482422
2024-07-16,146.47999572753906
2024-07-17,133.80999755859375
2024-07-18,130.3800048828125
2024-07-19,127.31999969482422
2024-07-22,133.52000427246094
2024-07-23,131.39999389648438
2024-07-24,124.72000122070312
2024-07-25,123.62999725341797
2024-07-26,126.72000122070312
2024-07-29,127.77999877929688
2024-07-30,122.44000244140625
2024-07-31,118.29000091552734
2024-08-01,109.87999725341797
2024-08-02,102.13999938964844
2024-08-05,101.87999725341797
2024-08-06,102.16999816894531
2024-08-07,98.08999633789062
2024-08-08,106.48999786376953
2024-08-09,103.93000030517578
2024-08-12,104.6500015258789
2024-08-13,108.66000366210938
2024-08-14,107.69000244140625
2024-08-15,113.3499984741211
2024-08-16,112.80999755859375
2024-08-19,114.58999633789062
2024-08-20,112.08999633789062
2024-08-21,115.36000061035156
2024-08-22,112.01000213623047
2024-08-23,116.31999969482422
2024-08-26,112.52999877929688
2024-08-27,115.54000091552734
2024-08-28,112.83999633789062
2024-08-29,112.5199966430664
2024-08-30,115.87000274658203
2024-09-03,108.30999755859375
2024-09-04,109.13999938964844
2024-09-05,110.16999816894531
2024-09-06,107.11000061035156
2024-09-09,105.0
2024-09-10,107.37000274658203
2024-09-11,110.66999816894531
2024-09-12,108.2300033569336
2024-09-13,110.66999816894531
2024-09-16,110.1500015258789
2024-09-17,111.63999938964844
2024-09-18,110.06999969482422
2024-09-19,115.36000061035156
2024-09-20,110.63999938964844
2024-09-23,111.58000183105469
2024-09-24,112.30000305175781
2024-09-25,111.36000061035156
2024-09-26,116.61000061035156
2024-09-27,114.86000061035156
2024-09-30,112.52999877929688
2024-10-01,109.72000122070312
2024-10-02,112.91999816894531
2024-10-03,110.55999755859375
2024-10-04,112.19999694824219
2024-10-07,110.13999938964844
2024-10-08,110.05999755859375
2024-10-09,109.91000366210938
2024-10-10,108.06999969482422
2024-10-11,108.9000015258789
2024-10-14,111.44999694824219
2024-10-15,102.62999725341797
2024-10-16,102.33000183105469
2024-10-17,104.16000366210938
2024-10-18,103.2300033569336
2024-10-21,104.36000061035156
2024-10-22,103.18000030517578
2024-10-23,103.23999786376953
2024-10-24,103.66000366210938
2024-10-25,105.01000213623047
2024-10-28,105.94999694824219
2024-10-29,108.70999908447266
2024-10-30,106.91000366210938
2024-10-31,104.70999908447266
2024-11-01,107.05000305175781
2024-11-04,100.9800033569336
2024-11-05,103.12000274658203
2024-11-06,105.06999969482422
2024-11-07,108.20999908447266
2024-11-08,105.02999877929688
2024-11-11,104.30000305175781
2024-11-12,106.33000183105469
2024-11-13,105.12000274658203
2024-11-14,101.5
2024-11-15,97.66999816894531
2024-11-18,99.55000305175781
2024-11-19,99.43000030517578
2024-11-20,99.95999908447266
2024-11-21,105.23999786376953
