Date,RNA
2023-02-09,23.520000457763672
2023-02-10,22.729999542236328
2023-02-13,23.559999465942383
2023-02-14,23.639999389648438
2023-02-15,24.700000762939453
2023-02-16,24.1299991607666
2023-02-17,25.649999618530273
2023-02-21,23.190000534057617
2023-02-22,23.899999618530273
2023-02-23,23.610000610351562
2023-02-24,22.770000457763672
2023-02-27,23.059999465942383
2023-02-28,23.700000762939453
2023-03-01,24.34000015258789
2023-03-02,23.75
2023-03-03,24.65999984741211
2023-03-06,22.350000381469727
2023-03-07,22.649999618530273
2023-03-08,22.25
2023-03-09,20.940000534057617
2023-03-10,20.530000686645508
2023-03-13,21.3799991607666
2023-03-14,21.790000915527344
2023-03-15,21.18000030517578
2023-03-16,20.739999771118164
2023-03-17,20.510000228881836
2023-03-20,20.06999969482422
2023-03-21,20.649999618530273
2023-03-22,19.559999465942383
2023-03-23,19.93000030517578
2023-03-24,20.030000686645508
2023-03-27,19.780000686645508
2023-03-28,20.09000015258789
2023-03-29,20.200000762939453
2023-03-30,16.799999237060547
2023-03-31,15.350000381469727
2023-04-03,15.380000114440918
2023-04-04,14.25
2023-04-05,13.550000190734863
2023-04-06,13.449999809265137
2023-04-10,13.5
2023-04-11,14.0600004196167
2023-04-12,13.989999771118164
2023-04-13,15.260000228881836
2023-04-14,14.979999542236328
2023-04-17,16.190000534057617
2023-04-18,16.1200008392334
2023-04-19,16.170000076293945
2023-04-20,15.75
2023-04-21,16.31999969482422
2023-04-24,16.860000610351562
2023-04-25,16.829999923706055
2023-04-26,17.34000015258789
2023-04-27,14.550000190734863
2023-04-28,12.399999618530273
2023-05-01,12.3100004196167
2023-05-02,11.149999618530273
2023-05-03,11.5600004196167
2023-05-04,11.199999809265137
2023-05-05,11.579999923706055
2023-05-08,11.119999885559082
2023-05-09,11.529999732971191
2023-05-10,11.5600004196167
2023-05-11,11.1899995803833
2023-05-12,11.09000015258789
2023-05-15,11.25
2023-05-16,10.949999809265137
2023-05-17,11.010000228881836
2023-05-18,10.6899995803833
2023-05-19,10.819999694824219
2023-05-22,12.079999923706055
2023-05-23,11.699999809265137
2023-05-24,11.3100004196167
2023-05-25,10.930000305175781
2023-05-26,10.899999618530273
2023-05-30,10.75
2023-05-31,10.619999885559082
2023-06-01,10.869999885559082
2023-06-02,11.149999618530273
2023-06-05,11.260000228881836
2023-06-06,11.550000190734863
2023-06-07,11.859999656677246
2023-06-08,11.890000343322754
2023-06-09,11.760000228881836
2023-06-12,11.699999809265137
2023-06-13,12.170000076293945
2023-06-14,12.1899995803833
2023-06-15,12.479999542236328
2023-06-16,12.119999885559082
2023-06-20,11.609999656677246
2023-06-21,11.800000190734863
2023-06-22,11.65999984741211
2023-06-23,11.399999618530273
2023-06-26,11.3100004196167
2023-06-27,11.210000038146973
2023-06-28,11.270000457763672
2023-06-29,11.09000015258789
2023-06-30,11.09000015258789
2023-07-03,11.350000381469727
2023-07-05,11.020000457763672
2023-07-06,10.779999732971191
2023-07-07,11.039999961853027
2023-07-10,11.25
2023-07-11,11.210000038146973
2023-07-12,11.220000267028809
2023-07-13,11.079999923706055
2023-07-14,10.829999923706055
2023-07-17,10.789999961853027
2023-07-18,10.739999771118164
2023-07-19,10.260000228881836
2023-07-20,10.09000015258789
2023-07-21,10.029999732971191
2023-07-24,9.75
2023-07-25,9.15999984741211
2023-07-26,9.3100004196167
2023-07-27,9.100000381469727
2023-07-28,9.300000190734863
2023-07-31,9.510000228881836
2023-08-01,9.520000457763672
2023-08-02,9.300000190734863
2023-08-03,9.359999656677246
2023-08-04,9.279999732971191
2023-08-07,8.819999694824219
2023-08-08,8.930000305175781
2023-08-09,9.350000381469727
2023-08-10,8.960000038146973
2023-08-11,8.869999885559082
2023-08-14,8.770000457763672
2023-08-15,8.680000305175781
2023-08-16,8.390000343322754
2023-08-17,8.25
2023-08-18,8.239999771118164
2023-08-21,8.199999809265137
2023-08-22,8.149999618530273
2023-08-23,8.109999656677246
2023-08-24,7.929999828338623
2023-08-25,8.0
2023-08-28,8.239999771118164
2023-08-29,7.989999771118164
2023-08-30,7.96999979019165
2023-08-31,7.559999942779541
2023-09-01,7.960000038146973
2023-09-05,7.440000057220459
2023-09-06,6.940000057220459
2023-09-07,6.940000057220459
2023-09-08,6.809999942779541
2023-09-11,6.570000171661377
2023-09-12,7.210000038146973
2023-09-13,7.110000133514404
2023-09-14,7.289999961853027
2023-09-15,7.010000228881836
2023-09-18,6.960000038146973
2023-09-19,7.300000190734863
2023-09-20,7.059999942779541
2023-09-21,6.960000038146973
2023-09-22,6.449999809265137
2023-09-25,6.300000190734863
2023-09-26,6.380000114440918
2023-09-27,6.460000038146973
2023-09-28,6.559999942779541
2023-09-29,6.380000114440918
2023-10-02,5.940000057220459
2023-10-03,6.25
2023-10-04,5.730000019073486
2023-10-05,6.230000019073486
2023-10-06,6.190000057220459
2023-10-09,6.150000095367432
2023-10-10,6.860000133514404
2023-10-11,6.480000019073486
2023-10-12,6.110000133514404
2023-10-13,6.179999828338623
2023-10-16,6.039999961853027
2023-10-17,6.050000190734863
2023-10-18,5.690000057220459
2023-10-19,5.519999980926514
2023-10-20,5.389999866485596
2023-10-23,5.039999961853027
2023-10-24,5.25
2023-10-25,5.050000190734863
2023-10-26,5.28000020980835
2023-10-27,4.869999885559082
2023-10-30,5.090000152587891
2023-10-31,5.150000095367432
2023-11-01,5.119999885559082
2023-11-02,5.059999942779541
2023-11-03,5.46999979019165
2023-11-06,5.300000190734863
2023-11-07,5.829999923706055
2023-11-08,5.420000076293945
2023-11-09,5.480000019073486
2023-11-10,5.480000019073486
2023-11-13,5.730000019073486
2023-11-14,6.230000019073486
2023-11-15,6.230000019073486
2023-11-16,5.929999828338623
2023-11-17,6.369999885559082
2023-11-20,5.96999979019165
2023-11-21,5.860000133514404
2023-11-22,6.190000057220459
2023-11-24,6.260000228881836
2023-11-27,6.159999847412109
2023-11-28,7.079999923706055
2023-11-29,7.809999942779541
2023-11-30,7.809999942779541
2023-12-01,8.100000381469727
2023-12-04,8.029999732971191
2023-12-05,7.71999979019165
2023-12-06,7.929999828338623
2023-12-07,8.050000190734863
2023-12-08,7.539999961853027
2023-12-11,7.130000114440918
2023-12-12,7.099999904632568
2023-12-13,7.829999923706055
2023-12-14,8.029999732971191
2023-12-15,8.649999618530273
2023-12-18,8.760000228881836
2023-12-19,9.109999656677246
2023-12-20,8.399999618530273
2023-12-21,9.079999923706055
2023-12-22,9.21500015258789
2023-12-26,9.369999885559082
2023-12-27,9.369999885559082
2023-12-28,9.329999923706055
2023-12-29,9.050000190734863
2024-01-02,9.15999984741211
2024-01-03,9.5600004196167
2024-01-04,9.84000015258789
2024-01-05,9.649999618530273
2024-01-08,11.460000038146973
2024-01-09,11.460000038146973
2024-01-10,11.420000076293945
2024-01-11,11.25
2024-01-12,11.350000381469727
2024-01-16,10.869999885559082
2024-01-17,10.75
2024-01-18,10.430000305175781
2024-01-19,10.15999984741211
2024-01-22,10.369999885559082
2024-01-23,10.109999656677246
2024-01-24,10.15999984741211
2024-01-25,10.470000267028809
2024-01-26,12.039999961853027
2024-01-29,12.609999656677246
2024-01-30,11.800000190734863
2024-01-31,12.229999542236328
2024-02-01,12.140000343322754
2024-02-02,11.630000114440918
2024-02-05,11.640000343322754
2024-02-06,12.319999694824219
2024-02-07,12.140000343322754
2024-02-08,12.510000228881836
2024-02-09,13.350000381469727
2024-02-12,14.539999961853027
2024-02-13,13.270000457763672
2024-02-14,13.510000228881836
2024-02-15,13.529999732971191
2024-02-16,14.180000305175781
2024-02-20,13.979999542236328
2024-02-21,14.390000343322754
2024-02-22,14.539999961853027
2024-02-23,14.039999961853027
2024-02-26,14.510000228881836
2024-02-27,15.3100004196167
2024-02-28,15.260000228881836
2024-02-29,18.299999237060547
2024-03-01,20.110000610351562
2024-03-04,18.860000610351562
2024-03-05,19.139999389648438
2024-03-06,20.020000457763672
2024-03-07,20.020000457763672
2024-03-08,21.459999084472656
2024-03-11,21.020000457763672
2024-03-12,22.690000534057617
2024-03-13,24.829999923706055
2024-03-14,23.969999313354492
2024-03-15,24.420000076293945
2024-03-18,23.93000030517578
2024-03-19,23.790000915527344
2024-03-20,24.239999771118164
2024-03-21,24.100000381469727
2024-03-22,23.700000762939453
2024-03-25,23.190000534057617
2024-03-26,24.049999237060547
2024-03-27,24.670000076293945
2024-03-28,25.520000457763672
2024-04-01,26.399999618530273
2024-04-02,26.8700008392334
2024-04-03,26.639999389648438
2024-04-04,23.690000534057617
2024-04-05,24.6299991607666
2024-04-08,24.780000686645508
2024-04-09,25.860000610351562
2024-04-10,25.639999389648438
2024-04-11,25.350000381469727
2024-04-12,24.09000015258789
2024-04-15,23.90999984741211
2024-04-16,23.90999984741211
2024-04-17,23.549999237060547
2024-04-18,23.040000915527344
2024-04-19,22.729999542236328
2024-04-22,24.15999984741211
2024-04-23,25.139999389648438
2024-04-24,25.09000015258789
2024-04-25,23.829999923706055
2024-04-26,24.360000610351562
2024-04-29,24.700000762939453
2024-04-30,24.1299991607666
2024-05-01,25.799999237060547
2024-05-02,25.579999923706055
2024-05-03,26.450000762939453
2024-05-06,26.329999923706055
2024-05-07,25.389999389648438
2024-05-08,26.059999465942383
2024-05-09,27.100000381469727
2024-05-10,25.959999084472656
2024-05-13,26.020000457763672
2024-05-14,28.90999984741211
2024-05-15,29.510000228881836
2024-05-16,28.719999313354492
2024-05-17,29.5
2024-05-20,29.239999771118164
2024-05-21,29.510000228881836
2024-05-22,29.6200008392334
2024-05-23,27.469999313354492
2024-05-24,27.450000762939453
2024-05-28,26.31999969482422
2024-05-29,26.610000610351562
2024-05-30,27.059999465942383
2024-05-31,26.860000610351562
2024-06-03,26.90999984741211
2024-06-04,27.700000762939453
2024-06-05,27.940000534057617
2024-06-06,26.040000915527344
2024-06-07,26.600000381469727
2024-06-10,27.110000610351562
2024-06-11,28.920000076293945
2024-06-12,38.36000061035156
2024-06-13,39.959999084472656
2024-06-14,39.63999938964844
2024-06-17,39.599998474121094
2024-06-18,38.33000183105469
2024-06-20,37.61000061035156
2024-06-21,39.0
2024-06-24,39.65999984741211
2024-06-25,38.95000076293945
2024-06-26,39.90999984741211
2024-06-27,40.540000915527344
2024-06-28,40.849998474121094
2024-07-01,41.279998779296875
2024-07-02,38.79999923706055
2024-07-03,37.209999084472656
2024-07-05,39.0
2024-07-08,38.619998931884766
2024-07-09,40.369998931884766
2024-07-10,42.529998779296875
2024-07-11,44.310001373291016
2024-07-12,44.79999923706055
2024-07-15,45.619998931884766
2024-07-16,46.68000030517578
2024-07-17,45.130001068115234
2024-07-18,44.77000045776367
2024-07-19,45.119998931884766
2024-07-22,46.29999923706055
2024-07-23,45.959999084472656
2024-07-24,44.650001525878906
2024-07-25,44.720001220703125
2024-07-26,48.13999938964844
2024-07-29,46.43000030517578
2024-07-30,45.29999923706055
2024-07-31,45.58000183105469
2024-08-01,44.56999969482422
2024-08-02,41.27000045776367
2024-08-05,42.20000076293945
2024-08-06,43.810001373291016
2024-08-07,41.11000061035156
2024-08-08,41.869998931884766
2024-08-09,46.95000076293945
2024-08-12,44.47999954223633
2024-08-13,44.9900016784668
2024-08-14,42.849998474121094
2024-08-15,45.4900016784668
2024-08-16,44.97999954223633
2024-08-19,45.400001525878906
2024-08-20,44.869998931884766
2024-08-21,45.02000045776367
2024-08-22,42.85499954223633
2024-08-23,43.52000045776367
2024-08-26,44.18000030517578
2024-08-27,43.720001220703125
2024-08-28,43.630001068115234
2024-08-29,42.63999938964844
2024-08-30,44.0
2024-09-03,40.9900016784668
2024-09-04,41.709999084472656
2024-09-05,40.7599983215332
2024-09-06,40.459999084472656
2024-09-09,40.7599983215332
2024-09-10,40.790000915527344
2024-09-11,40.540000915527344
2024-09-12,41.310001373291016
2024-09-13,41.709999084472656
2024-09-16,41.75
2024-09-17,42.189998626708984
2024-09-18,44.630001068115234
2024-09-19,45.650001525878906
2024-09-20,44.47999954223633
2024-09-23,43.5
2024-09-24,44.0
2024-09-25,45.95000076293945
2024-09-26,42.16999816894531
2024-09-27,42.33000183105469
2024-09-30,45.93000030517578
2024-10-01,48.5099983215332
2024-10-02,47.119998931884766
2024-10-03,47.04999923706055
2024-10-04,47.29999923706055
2024-10-07,43.95000076293945
2024-10-08,46.33000183105469
2024-10-09,45.7599983215332
2024-10-10,44.220001220703125
2024-10-11,46.599998474121094
2024-10-14,46.709999084472656
2024-10-15,46.70000076293945
2024-10-16,48.939998626708984
2024-10-17,48.52000045776367
2024-10-18,50.45000076293945
2024-10-21,46.709999084472656
2024-10-22,47.380001068115234
2024-10-23,45.400001525878906
2024-10-24,45.150001525878906
2024-10-25,45.11000061035156
2024-10-28,45.720001220703125
2024-10-29,44.56999969482422
2024-10-30,43.220001220703125
2024-10-31,42.2599983215332
2024-11-01,41.869998931884766
2024-11-04,44.81999969482422
2024-11-05,45.09000015258789
2024-11-06,47.2400016784668
2024-11-07,47.5099983215332
2024-11-08,46.720001220703125
2024-11-11,47.119998931884766
2024-11-12,46.72999954223633
2024-11-13,52.5
2024-11-14,49.970001220703125
2024-11-15,42.18000030517578
2024-11-18,41.349998474121094
2024-11-19,43.25
2024-11-20,43.650001525878906
2024-11-21,42.560001373291016
