Date,FRPT
2022-06-07,70.4800033569336
2022-06-08,69.95999908447266
2022-06-09,64.4800033569336
2022-06-10,60.380001068115234
2022-06-13,55.5099983215332
2022-06-14,54.310001373291016
2022-06-15,55.58000183105469
2022-06-16,54.869998931884766
2022-06-17,52.66999816894531
2022-06-21,53.45000076293945
2022-06-22,52.93000030517578
2022-06-23,57.4900016784668
2022-06-24,59.66999816894531
2022-06-27,57.93000030517578
2022-06-28,54.31999969482422
2022-06-29,54.79999923706055
2022-06-30,51.88999938964844
2022-07-01,52.68000030517578
2022-07-05,53.130001068115234
2022-07-06,52.880001068115234
2022-07-07,51.58000183105469
2022-07-08,52.54999923706055
2022-07-11,48.040000915527344
2022-07-12,47.72999954223633
2022-07-13,47.720001220703125
2022-07-14,45.86000061035156
2022-07-15,46.65999984741211
2022-07-18,46.540000915527344
2022-07-19,49.54999923706055
2022-07-20,51.63999938964844
2022-07-21,50.189998626708984
2022-07-22,48.290000915527344
2022-07-25,47.95000076293945
2022-07-26,46.630001068115234
2022-07-27,49.439998626708984
2022-07-28,52.060001373291016
2022-07-29,53.439998626708984
2022-08-01,53.0
2022-08-02,53.29999923706055
2022-08-03,54.72999954223633
2022-08-04,53.75
2022-08-05,54.47999954223633
2022-08-08,56.369998931884766
2022-08-09,47.84000015258789
2022-08-10,47.25
2022-08-11,48.689998626708984
2022-08-12,47.70000076293945
2022-08-15,48.7599983215332
2022-08-16,48.66999816894531
2022-08-17,47.0
2022-08-18,47.97999954223633
2022-08-19,46.40999984741211
2022-08-22,45.02000045776367
2022-08-23,46.290000915527344
2022-08-24,47.29999923706055
2022-08-25,47.4900016784668
2022-08-26,45.31999969482422
2022-08-29,44.70000076293945
2022-08-30,44.18000030517578
2022-08-31,43.529998779296875
2022-09-01,42.88999938964844
2022-09-02,41.0
2022-09-06,41.0099983215332
2022-09-07,38.9900016784668
2022-09-08,38.79999923706055
2022-09-09,39.5099983215332
2022-09-12,42.02000045776367
2022-09-13,41.529998779296875
2022-09-14,41.599998474121094
2022-09-15,41.619998931884766
2022-09-16,40.79999923706055
2022-09-19,40.63999938964844
2022-09-20,39.88999938964844
2022-09-21,39.2400016784668
2022-09-22,45.470001220703125
2022-09-23,45.369998931884766
2022-09-26,46.79999923706055
2022-09-27,45.959999084472656
2022-09-28,50.33000183105469
2022-09-29,50.15999984741211
2022-09-30,50.09000015258789
2022-10-03,54.65999984741211
2022-10-04,56.54999923706055
2022-10-05,58.95500183105469
2022-10-06,60.38999938964844
2022-10-07,60.209999084472656
2022-10-10,57.52000045776367
2022-10-11,58.150001525878906
2022-10-12,57.560001373291016
2022-10-13,57.869998931884766
2022-10-14,56.59000015258789
2022-10-17,55.439998626708984
2022-10-18,57.58000183105469
2022-10-19,54.95000076293945
2022-10-20,54.0
2022-10-21,54.08000183105469
2022-10-24,55.15999984741211
2022-10-25,57.68000030517578
2022-10-26,59.04999923706055
2022-10-27,58.86000061035156
2022-10-28,59.540000915527344
2022-10-31,58.95000076293945
2022-11-01,59.41999816894531
2022-11-02,63.119998931884766
2022-11-03,66.45999908447266
2022-11-04,67.26000213623047
2022-11-07,66.05999755859375
2022-11-08,67.81999969482422
2022-11-09,64.02999877929688
2022-11-10,67.01000213623047
2022-11-11,69.20999908447266
2022-11-14,67.12000274658203
2022-11-15,67.69000244140625
2022-11-16,65.91000366210938
2022-11-17,63.400001525878906
2022-11-18,64.05999755859375
2022-11-21,64.27999877929688
2022-11-22,63.689998626708984
2022-11-23,65.0199966430664
2022-11-25,66.72000122070312
2022-11-28,64.5999984741211
2022-11-29,64.05999755859375
2022-11-30,67.0199966430664
2022-12-01,64.94000244140625
2022-12-02,63.95000076293945
2022-12-05,60.81999969482422
2022-12-06,58.689998626708984
2022-12-07,60.790000915527344
2022-12-08,59.22999954223633
2022-12-09,57.79999923706055
2022-12-12,55.790000915527344
2022-12-13,55.93000030517578
2022-12-14,55.529998779296875
2022-12-15,55.16999816894531
2022-12-16,55.220001220703125
2022-12-19,52.650001525878906
2022-12-20,52.08000183105469
2022-12-21,51.95000076293945
2022-12-22,52.36000061035156
2022-12-23,51.5
2022-12-27,50.91999816894531
2022-12-28,50.84000015258789
2022-12-29,52.11000061035156
2022-12-30,52.77000045776367
2023-01-03,52.66999816894531
2023-01-04,53.900001525878906
2023-01-05,52.720001220703125
2023-01-06,51.97999954223633
2023-01-09,52.630001068115234
2023-01-10,57.90999984741211
2023-01-11,59.84000015258789
2023-01-12,60.5099983215332
2023-01-13,61.20000076293945
2023-01-17,63.22999954223633
2023-01-18,62.5099983215332
2023-01-19,61.43000030517578
2023-01-20,62.630001068115234
2023-01-23,61.9900016784668
2023-01-24,61.2599983215332
2023-01-25,62.2599983215332
2023-01-26,61.459999084472656
2023-01-27,64.26000213623047
2023-01-30,61.84000015258789
2023-01-31,63.33000183105469
2023-02-01,64.41999816894531
2023-02-02,65.91999816894531
2023-02-03,65.2699966430664
2023-02-06,65.33999633789062
2023-02-07,64.43000030517578
2023-02-08,62.79999923706055
2023-02-09,62.470001220703125
2023-02-10,62.56999969482422
2023-02-13,62.5099983215332
2023-02-14,65.56999969482422
2023-02-15,67.93000030517578
2023-02-16,65.22000122070312
2023-02-17,67.30999755859375
2023-02-21,62.45000076293945
2023-02-22,63.2400016784668
2023-02-23,62.38999938964844
2023-02-24,61.060001373291016
2023-02-27,62.09000015258789
2023-02-28,62.18000030517578
2023-03-01,63.849998474121094
2023-03-02,62.560001373291016
2023-03-03,62.68000030517578
2023-03-06,62.84000015258789
2023-03-07,61.689998626708984
2023-03-08,61.43000030517578
2023-03-09,59.790000915527344
2023-03-10,56.779998779296875
2023-03-13,55.2400016784668
2023-03-14,55.66999816894531
2023-03-15,54.650001525878906
2023-03-16,58.27000045776367
2023-03-17,59.619998931884766
2023-03-20,59.04999923706055
2023-03-21,61.380001068115234
2023-03-22,62.04999923706055
2023-03-23,59.72999954223633
2023-03-24,62.119998931884766
2023-03-27,63.0099983215332
2023-03-28,63.689998626708984
2023-03-29,64.77999877929688
2023-03-30,65.87999725341797
2023-03-31,66.19000244140625
2023-04-03,67.11000061035156
2023-04-04,67.06999969482422
2023-04-05,65.4000015258789
2023-04-06,66.08999633789062
2023-04-10,65.58000183105469
2023-04-11,64.56999969482422
2023-04-12,63.279998779296875
2023-04-13,66.22000122070312
2023-04-14,65.19999694824219
2023-04-17,65.16000366210938
2023-04-18,65.23999786376953
2023-04-19,62.310001373291016
2023-04-20,63.630001068115234
2023-04-21,65.01000213623047
2023-04-24,65.19000244140625
2023-04-25,65.5
2023-04-26,67.45999908447266
2023-04-27,67.72000122070312
2023-04-28,68.97000122070312
2023-05-01,69.3499984741211
2023-05-02,68.0999984741211
2023-05-03,69.12999725341797
2023-05-04,68.80000305175781
2023-05-05,69.54000091552734
2023-05-08,67.63999938964844
2023-05-09,68.5199966430664
2023-05-10,70.52999877929688
2023-05-11,70.25
2023-05-12,69.0999984741211
2023-05-15,69.51000213623047
2023-05-16,64.08000183105469
2023-05-17,64.0999984741211
2023-05-18,65.87999725341797
2023-05-19,64.83000183105469
2023-05-22,66.0999984741211
2023-05-23,67.3499984741211
2023-05-24,66.19999694824219
2023-05-25,64.11000061035156
2023-05-26,62.79999923706055
2023-05-30,63.369998931884766
2023-05-31,59.7599983215332
2023-06-01,61.380001068115234
2023-06-02,61.66999816894531
2023-06-05,61.900001525878906
2023-06-06,64.33000183105469
2023-06-07,65.51000213623047
2023-06-08,66.27999877929688
2023-06-09,66.06999969482422
2023-06-12,66.6500015258789
2023-06-13,67.12000274658203
2023-06-14,67.08999633789062
2023-06-15,65.81999969482422
2023-06-16,63.88999938964844
2023-06-20,62.0
2023-06-21,62.29999923706055
2023-06-22,61.779998779296875
2023-06-23,61.849998474121094
2023-06-26,62.31999969482422
2023-06-27,62.77000045776367
2023-06-28,63.72999954223633
2023-06-29,64.37999725341797
2023-06-30,65.80999755859375
2023-07-03,67.0199966430664
2023-07-05,66.08000183105469
2023-07-06,65.18000030517578
2023-07-07,65.66999816894531
2023-07-10,67.0
2023-07-11,67.05999755859375
2023-07-12,67.08999633789062
2023-07-13,66.16000366210938
2023-07-14,65.91000366210938
2023-07-17,66.01000213623047
2023-07-18,67.41999816894531
2023-07-19,66.63999938964844
2023-07-20,65.08999633789062
2023-07-21,65.30000305175781
2023-07-24,66.4000015258789
2023-07-25,68.91999816894531
2023-07-26,70.29000091552734
2023-07-27,68.38999938964844
2023-07-28,70.41000366210938
2023-07-31,73.54000091552734
2023-08-01,73.80000305175781
2023-08-02,73.87999725341797
2023-08-03,73.19000244140625
2023-08-04,73.73999786376953
2023-08-07,82.25
2023-08-08,80.0
2023-08-09,79.27999877929688
2023-08-10,79.30000305175781
2023-08-11,79.52999877929688
2023-08-14,79.68000030517578
2023-08-15,80.30999755859375
2023-08-16,80.73999786376953
2023-08-17,79.16000366210938
2023-08-18,79.27999877929688
2023-08-21,77.47000122070312
2023-08-22,76.4000015258789
2023-08-23,75.73999786376953
2023-08-24,73.25
2023-08-25,73.3499984741211
2023-08-28,72.44999694824219
2023-08-29,74.75
2023-08-30,76.98999786376953
2023-08-31,75.51000213623047
2023-09-01,75.73999786376953
2023-09-05,76.1500015258789
2023-09-06,74.7300033569336
2023-09-07,74.5
2023-09-08,73.41999816894531
2023-09-11,72.36000061035156
2023-09-12,72.22000122070312
2023-09-13,72.19999694824219
2023-09-14,72.12999725341797
2023-09-15,72.23999786376953
2023-09-18,72.72000122070312
2023-09-19,72.45999908447266
2023-09-20,68.33000183105469
2023-09-21,66.01000213623047
2023-09-22,63.91999816894531
2023-09-25,63.369998931884766
2023-09-26,64.87000274658203
2023-09-27,64.73999786376953
2023-09-28,65.30000305175781
2023-09-29,65.87999725341797
2023-10-02,64.88999938964844
2023-10-03,61.380001068115234
2023-10-04,61.27000045776367
2023-10-05,59.04999923706055
2023-10-06,58.84000015258789
2023-10-09,58.599998474121094
2023-10-10,58.9900016784668
2023-10-11,59.369998931884766
2023-10-12,57.310001373291016
2023-10-13,56.959999084472656
2023-10-16,57.45000076293945
2023-10-17,58.209999084472656
2023-10-18,55.400001525878906
2023-10-19,55.66999816894531
2023-10-20,55.279998779296875
2023-10-23,57.279998779296875
2023-10-24,58.130001068115234
2023-10-25,58.959999084472656
2023-10-26,57.709999084472656
2023-10-27,57.869998931884766
2023-10-30,57.81999969482422
2023-10-31,57.400001525878906
2023-11-01,55.869998931884766
2023-11-02,58.060001373291016
2023-11-03,58.25
2023-11-06,68.0999984741211
2023-11-07,67.88999938964844
2023-11-08,66.30999755859375
2023-11-09,66.47000122070312
2023-11-10,67.02999877929688
2023-11-13,67.43000030517578
2023-11-14,69.66999816894531
2023-11-15,69.02999877929688
2023-11-16,68.91999816894531
2023-11-17,69.87000274658203
2023-11-20,69.62000274658203
2023-11-21,69.05999755859375
2023-11-22,69.8499984741211
2023-11-24,69.30000305175781
2023-11-27,68.69999694824219
2023-11-28,70.3499984741211
2023-11-29,69.9800033569336
2023-11-30,70.94999694824219
2023-12-01,71.72000122070312
2023-12-04,72.19000244140625
2023-12-05,71.5999984741211
2023-12-06,72.44000244140625
2023-12-07,75.51000213623047
2023-12-08,76.25
2023-12-11,77.26000213623047
2023-12-12,79.3499984741211
2023-12-13,83.8499984741211
2023-12-14,84.2699966430664
2023-12-15,84.44999694824219
2023-12-18,84.44999694824219
2023-12-19,85.58999633789062
2023-12-20,83.7699966430664
2023-12-21,85.02999877929688
2023-12-22,85.27999877929688
2023-12-26,85.95999908447266
2023-12-27,87.68000030517578
2023-12-28,87.47000122070312
2023-12-29,86.76000213623047
2024-01-02,87.4800033569336
2024-01-03,83.5
2024-01-04,83.81999969482422
2024-01-05,84.47000122070312
2024-01-08,83.12000274658203
2024-01-09,84.01000213623047
2024-01-10,85.25
2024-01-11,84.94999694824219
2024-01-12,85.3499984741211
2024-01-16,85.5999984741211
2024-01-17,85.37000274658203
2024-01-18,85.2300033569336
2024-01-19,86.83999633789062
2024-01-22,87.4000015258789
2024-01-23,88.05999755859375
2024-01-24,88.08999633789062
2024-01-25,87.98999786376953
2024-01-26,88.1500015258789
2024-01-29,88.04000091552734
2024-01-30,88.29000091552734
2024-01-31,86.0999984741211
2024-02-01,87.2300033569336
2024-02-02,88.5
2024-02-05,87.98999786376953
2024-02-06,88.41000366210938
2024-02-07,88.37999725341797
2024-02-08,87.61000061035156
2024-02-09,87.37000274658203
2024-02-12,88.5999984741211
2024-02-13,87.52999877929688
2024-02-14,88.88999938964844
2024-02-15,90.19999694824219
2024-02-16,89.62000274658203
2024-02-20,90.0
2024-02-21,89.26000213623047
2024-02-22,90.29000091552734
2024-02-23,92.01000213623047
2024-02-26,110.12000274658203
2024-02-27,108.27999877929688
2024-02-28,109.52999877929688
2024-02-29,113.02999877929688
2024-03-01,110.80000305175781
2024-03-04,112.48999786376953
2024-03-05,111.22000122070312
2024-03-06,109.04000091552734
2024-03-07,108.54000091552734
2024-03-08,108.20999908447266
2024-03-11,107.88999938964844
2024-03-12,109.94999694824219
2024-03-13,111.2699966430664
2024-03-14,109.30999755859375
2024-03-15,109.54000091552734
2024-03-18,108.41000366210938
2024-03-19,109.02999877929688
2024-03-20,111.13999938964844
2024-03-21,114.31999969482422
2024-03-22,115.05000305175781
2024-03-25,114.5999984741211
2024-03-26,114.45999908447266
2024-03-27,115.70999908447266
2024-03-28,115.86000061035156
2024-04-01,115.8499984741211
2024-04-02,115.45999908447266
2024-04-03,111.47000122070312
2024-04-04,111.56999969482422
2024-04-05,116.0199966430664
2024-04-08,116.1500015258789
2024-04-09,114.66999816894531
2024-04-10,112.75
2024-04-11,112.5
2024-04-12,108.58999633789062
2024-04-15,105.69000244140625
2024-04-16,105.63999938964844
2024-04-17,105.1500015258789
2024-04-18,103.83999633789062
2024-04-19,104.69000244140625
2024-04-22,104.75
2024-04-23,105.23999786376953
2024-04-24,104.5999984741211
2024-04-25,104.9800033569336
2024-04-26,106.36000061035156
2024-04-29,107.75
2024-04-30,106.06999969482422
2024-05-01,105.69000244140625
2024-05-02,107.08000183105469
2024-05-03,109.58000183105469
2024-05-06,121.02999877929688
2024-05-07,120.69999694824219
2024-05-08,119.20999908447266
2024-05-09,118.9000015258789
2024-05-10,120.08999633789062
2024-05-13,123.01000213623047
2024-05-14,127.2300033569336
2024-05-15,128.72000122070312
2024-05-16,127.86000061035156
2024-05-17,126.6500015258789
2024-05-20,124.83999633789062
2024-05-21,126.66999816894531
2024-05-22,125.04000091552734
2024-05-23,128.1699981689453
2024-05-24,130.69000244140625
2024-05-28,132.05999755859375
2024-05-29,129.80999755859375
2024-05-30,129.92999267578125
2024-05-31,131.1699981689453
2024-06-03,131.57000732421875
2024-06-04,130.4499969482422
2024-06-05,131.49000549316406
2024-06-06,128.52999877929688
2024-06-07,127.05000305175781
2024-06-10,129.92999267578125
2024-06-11,128.1699981689453
2024-06-12,126.55999755859375
2024-06-13,125.18000030517578
2024-06-14,124.37000274658203
2024-06-17,129.6999969482422
2024-06-18,131.2100067138672
2024-06-20,128.36000061035156
2024-06-21,130.4600067138672
2024-06-24,128.6199951171875
2024-06-25,127.93000030517578
2024-06-26,128.0500030517578
2024-06-27,129.25
2024-06-28,129.38999938964844
2024-07-01,129.0
2024-07-02,132.36000061035156
2024-07-03,132.47000122070312
2024-07-05,133.58999633789062
2024-07-08,135.55999755859375
2024-07-09,129.42999267578125
2024-07-10,121.94000244140625
2024-07-11,127.38999938964844
2024-07-12,127.47000122070312
2024-07-15,128.55999755859375
2024-07-16,123.62999725341797
2024-07-17,119.33999633789062
2024-07-18,118.83999633789062
2024-07-19,119.41000366210938
2024-07-22,119.7300033569336
2024-07-23,120.01000213623047
2024-07-24,116.43000030517578
2024-07-25,115.58000183105469
2024-07-26,117.94000244140625
2024-07-29,120.45999908447266
2024-07-30,118.5199966430664
2024-07-31,121.69999694824219
2024-08-01,123.61000061035156
2024-08-02,122.0999984741211
2024-08-05,121.41000366210938
2024-08-06,127.05999755859375
2024-08-07,128.25999450683594
2024-08-08,129.3000030517578
2024-08-09,128.1199951171875
2024-08-12,129.39999389648438
2024-08-13,130.50999450683594
2024-08-14,132.24000549316406
2024-08-15,132.6699981689453
2024-08-16,132.24000549316406
2024-08-19,130.55999755859375
2024-08-20,128.92999267578125
2024-08-21,132.8000030517578
2024-08-22,133.83999633789062
2024-08-23,138.83999633789062
2024-08-26,135.91000366210938
2024-08-27,135.6199951171875
2024-08-28,135.17999267578125
2024-08-29,135.1699981689453
2024-08-30,136.0
2024-09-03,137.14999389648438
2024-09-04,138.88999938964844
2024-09-05,138.27000427246094
2024-09-06,135.25
2024-09-09,136.4600067138672
2024-09-10,135.22000122070312
2024-09-11,137.6199951171875
2024-09-12,140.92999267578125
2024-09-13,139.88999938964844
2024-09-16,140.6199951171875
2024-09-17,138.30999755859375
2024-09-18,140.9199981689453
2024-09-19,141.24000549316406
2024-09-20,142.19000244140625
2024-09-23,139.97999572753906
2024-09-24,140.44000244140625
2024-09-25,140.22999572753906
2024-09-26,135.9199981689453
2024-09-27,135.74000549316406
2024-09-30,136.77000427246094
2024-10-01,135.50999450683594
2024-10-02,135.60000610351562
2024-10-03,136.0
2024-10-04,142.08999633789062
2024-10-07,137.0500030517578
2024-10-08,137.08999633789062
2024-10-09,139.13999938964844
2024-10-10,139.64999389648438
2024-10-11,141.97999572753906
2024-10-14,144.13999938964844
2024-10-15,144.0500030517578
2024-10-16,142.05999755859375
2024-10-17,139.2899932861328
2024-10-18,139.52999877929688
2024-10-21,136.86000061035156
2024-10-22,134.2100067138672
2024-10-23,133.25999450683594
2024-10-24,133.0
2024-10-25,133.63999938964844
2024-10-28,134.67999267578125
2024-10-29,134.0800018310547
2024-10-30,134.02999877929688
2024-10-31,132.5399932861328
2024-11-01,133.69000244140625
2024-11-04,150.57000732421875
2024-11-05,151.58999633789062
2024-11-06,155.26499938964844
2024-11-07,153.22000122070312
2024-11-08,156.4499969482422
2024-11-11,156.44000244140625
2024-11-12,155.0800018310547
2024-11-13,153.72999572753906
2024-11-14,150.8300018310547
2024-11-15,150.0
2024-11-18,150.49000549316406
2024-11-19,156.3800048828125
2024-11-20,153.0
2024-11-21,156.57000732421875
