Date,LBTYA
2022-06-06,24.06999969482422
2022-06-07,24.25
2022-06-08,23.729999542236328
2022-06-09,23.049999237060547
2022-06-10,22.43000030517578
2022-06-13,21.270000457763672
2022-06-14,21.450000762939453
2022-06-15,22.040000915527344
2022-06-16,21.110000610351562
2022-06-17,21.420000076293945
2022-06-21,21.8799991607666
2022-06-22,22.020000457763672
2022-06-23,21.899999618530273
2022-06-24,22.079999923706055
2022-06-27,22.43000030517578
2022-06-28,22.049999237060547
2022-06-29,22.280000686645508
2022-06-30,21.049999237060547
2022-07-01,21.540000915527344
2022-07-05,21.290000915527344
2022-07-06,20.940000534057617
2022-07-07,21.020000457763672
2022-07-08,21.149999618530273
2022-07-11,20.3700008392334
2022-07-12,20.690000534057617
2022-07-13,20.739999771118164
2022-07-14,20.5
2022-07-15,20.799999237060547
2022-07-18,21.06999969482422
2022-07-19,21.1200008392334
2022-07-20,21.489999771118164
2022-07-21,21.5
2022-07-22,21.770000457763672
2022-07-25,21.399999618530273
2022-07-26,20.920000076293945
2022-07-27,21.440000534057617
2022-07-28,20.8799991607666
2022-07-29,21.760000228881836
2022-08-01,22.040000915527344
2022-08-02,21.639999389648438
2022-08-03,21.59000015258789
2022-08-04,21.610000610351562
2022-08-05,21.549999237060547
2022-08-08,21.540000915527344
2022-08-09,21.200000762939453
2022-08-10,21.6200008392334
2022-08-11,21.790000915527344
2022-08-12,22.030000686645508
2022-08-15,21.90999984741211
2022-08-16,22.09000015258789
2022-08-17,21.309999465942383
2022-08-18,21.299999237060547
2022-08-19,20.950000762939453
2022-08-22,20.469999313354492
2022-08-23,20.450000762939453
2022-08-24,20.510000228881836
2022-08-25,20.860000610351562
2022-08-26,20.1299991607666
2022-08-29,20.200000762939453
2022-08-30,20.489999771118164
2022-08-31,20.200000762939453
2022-09-01,19.860000610351562
2022-09-02,19.959999084472656
2022-09-06,19.09000015258789
2022-09-07,19.40999984741211
2022-09-08,19.020000457763672
2022-09-09,19.59000015258789
2022-09-12,19.809999465942383
2022-09-13,19.020000457763672
2022-09-14,18.81999969482422
2022-09-15,18.549999237060547
2022-09-16,18.1200008392334
2022-09-19,18.3700008392334
2022-09-20,17.579999923706055
2022-09-21,17.06999969482422
2022-09-22,16.940000534057617
2022-09-23,16.510000228881836
2022-09-26,15.979999542236328
2022-09-27,15.819999694824219
2022-09-28,16.25
2022-09-29,15.800000190734863
2022-09-30,15.59000015258789
2022-10-03,16.510000228881836
2022-10-04,16.940000534057617
2022-10-05,16.459999084472656
2022-10-06,16.360000610351562
2022-10-07,16.0
2022-10-10,15.859999656677246
2022-10-11,15.850000381469727
2022-10-12,15.619999885559082
2022-10-13,16.18000030517578
2022-10-14,15.90999984741211
2022-10-17,16.469999313354492
2022-10-18,16.709999084472656
2022-10-19,16.56999969482422
2022-10-20,16.43000030517578
2022-10-21,16.510000228881836
2022-10-24,16.600000381469727
2022-10-25,16.889999389648438
2022-10-26,16.809999465942383
2022-10-27,16.6299991607666
2022-10-28,16.940000534057617
2022-10-31,16.860000610351562
2022-11-01,17.020000457763672
2022-11-02,17.790000915527344
2022-11-03,17.260000228881836
2022-11-04,17.600000381469727
2022-11-07,18.440000534057617
2022-11-08,18.450000762939453
2022-11-09,18.329999923706055
2022-11-10,19.1200008392334
2022-11-11,20.5
2022-11-14,20.06999969482422
2022-11-15,20.219999313354492
2022-11-16,19.84000015258789
2022-11-17,19.6200008392334
2022-11-18,19.299999237060547
2022-11-21,19.280000686645508
2022-11-22,19.65999984741211
2022-11-23,19.770000457763672
2022-11-25,20.059999465942383
2022-11-28,19.530000686645508
2022-11-29,19.719999313354492
2022-11-30,20.079999923706055
2022-12-01,19.8799991607666
2022-12-02,19.6299991607666
2022-12-05,19.459999084472656
2022-12-06,19.059999465942383
2022-12-07,18.940000534057617
2022-12-08,18.90999984741211
2022-12-09,19.030000686645508
2022-12-12,19.219999313354492
2022-12-13,19.579999923706055
2022-12-14,18.979999542236328
2022-12-15,18.670000076293945
2022-12-16,18.700000762939453
2022-12-19,18.40999984741211
2022-12-20,18.479999542236328
2022-12-21,19.110000610351562
2022-12-22,18.959999084472656
2022-12-23,19.040000915527344
2022-12-27,18.81999969482422
2022-12-28,18.6299991607666
2022-12-29,19.049999237060547
2022-12-30,18.93000030517578
2023-01-03,19.81999969482422
2023-01-04,20.260000228881836
2023-01-05,20.469999313354492
2023-01-06,20.8700008392334
2023-01-09,20.889999389648438
2023-01-10,20.809999465942383
2023-01-11,21.360000610351562
2023-01-12,21.209999084472656
2023-01-13,21.260000228881836
2023-01-17,20.950000762939453
2023-01-18,20.739999771118164
2023-01-19,20.809999465942383
2023-01-20,21.59000015258789
2023-01-23,21.530000686645508
2023-01-24,21.18000030517578
2023-01-25,21.469999313354492
2023-01-26,21.450000762939453
2023-01-27,21.389999389648438
2023-01-30,21.34000015258789
2023-01-31,21.690000534057617
2023-02-01,21.649999618530273
2023-02-02,21.899999618530273
2023-02-03,21.15999984741211
2023-02-06,20.760000228881836
2023-02-07,20.979999542236328
2023-02-08,21.389999389648438
2023-02-09,21.219999313354492
2023-02-10,21.270000457763672
2023-02-13,21.079999923706055
2023-02-14,21.020000457763672
2023-02-15,21.18000030517578
2023-02-16,20.719999313354492
2023-02-17,20.940000534057617
2023-02-21,20.40999984741211
2023-02-22,20.690000534057617
2023-02-23,21.280000686645508
2023-02-24,20.520000457763672
2023-02-27,20.920000076293945
2023-02-28,20.489999771118164
2023-03-01,20.329999923706055
2023-03-02,20.34000015258789
2023-03-03,20.3700008392334
2023-03-06,20.020000457763672
2023-03-07,19.25
2023-03-08,19.079999923706055
2023-03-09,18.829999923706055
2023-03-10,18.510000228881836
2023-03-13,18.209999084472656
2023-03-14,18.260000228881836
2023-03-15,18.479999542236328
2023-03-16,18.889999389648438
2023-03-17,18.899999618530273
2023-03-20,19.229999542236328
2023-03-21,19.290000915527344
2023-03-22,18.540000915527344
2023-03-23,18.6299991607666
2023-03-24,18.520000457763672
2023-03-27,18.700000762939453
2023-03-28,18.81999969482422
2023-03-29,19.020000457763672
2023-03-30,19.229999542236328
2023-03-31,19.5
2023-04-03,19.899999618530273
2023-04-04,19.40999984741211
2023-04-05,19.649999618530273
2023-04-06,19.68000030517578
2023-04-10,19.600000381469727
2023-04-11,19.6200008392334
2023-04-12,19.25
2023-04-13,19.209999084472656
2023-04-14,19.010000228881836
2023-04-17,19.350000381469727
2023-04-18,18.959999084472656
2023-04-19,18.829999923706055
2023-04-20,18.709999084472656
2023-04-21,18.760000228881836
2023-04-24,18.549999237060547
2023-04-25,18.1200008392334
2023-04-26,18.440000534057617
2023-04-27,19.290000915527344
2023-04-28,19.510000228881836
2023-05-01,19.170000076293945
2023-05-02,18.690000534057617
2023-05-03,18.6299991607666
2023-05-04,18.56999969482422
2023-05-05,18.969999313354492
2023-05-08,18.989999771118164
2023-05-09,18.700000762939453
2023-05-10,17.639999389648438
2023-05-11,17.350000381469727
2023-05-12,17.229999542236328
2023-05-15,17.510000228881836
2023-05-16,17.1200008392334
2023-05-17,17.329999923706055
2023-05-18,17.31999969482422
2023-05-19,17.0
2023-05-22,17.0
2023-05-23,17.190000534057617
2023-05-24,16.739999771118164
2023-05-25,16.1200008392334
2023-05-26,16.34000015258789
2023-05-30,16.350000381469727
2023-05-31,16.299999237060547
2023-06-01,15.949999809265137
2023-06-02,16.229999542236328
2023-06-05,16.280000686645508
2023-06-06,16.420000076293945
2023-06-07,17.139999389648438
2023-06-08,17.1200008392334
2023-06-09,16.760000228881836
2023-06-12,16.760000228881836
2023-06-13,16.350000381469727
2023-06-14,17.219999313354492
2023-06-15,17.420000076293945
2023-06-16,17.229999542236328
2023-06-20,16.729999542236328
2023-06-21,16.209999084472656
2023-06-22,16.40999984741211
2023-06-23,16.59000015258789
2023-06-26,16.649999618530273
2023-06-27,17.229999542236328
2023-06-28,16.989999771118164
2023-06-29,16.809999465942383
2023-06-30,16.860000610351562
2023-07-03,17.290000915527344
2023-07-05,16.8799991607666
2023-07-06,17.610000610351562
2023-07-07,17.799999237060547
2023-07-10,17.68000030517578
2023-07-11,17.829999923706055
2023-07-12,18.020000457763672
2023-07-13,18.450000762939453
2023-07-14,17.959999084472656
2023-07-17,17.889999389648438
2023-07-18,18.40999984741211
2023-07-19,18.8700008392334
2023-07-20,18.950000762939453
2023-07-21,19.030000686645508
2023-07-24,19.110000610351562
2023-07-25,17.799999237060547
2023-07-26,18.059999465942383
2023-07-27,18.540000915527344
2023-07-28,18.579999923706055
2023-07-31,18.56999969482422
2023-08-01,18.459999084472656
2023-08-02,18.31999969482422
2023-08-03,18.360000610351562
2023-08-04,18.190000534057617
2023-08-07,18.40999984741211
2023-08-08,18.579999923706055
2023-08-09,18.31999969482422
2023-08-10,18.489999771118164
2023-08-11,18.530000686645508
2023-08-14,18.510000228881836
2023-08-15,18.25
2023-08-16,17.93000030517578
2023-08-17,18.049999237060547
2023-08-18,17.670000076293945
2023-08-21,17.780000686645508
2023-08-22,17.399999618530273
2023-08-23,17.889999389648438
2023-08-24,17.6299991607666
2023-08-25,17.469999313354492
2023-08-28,18.040000915527344
2023-08-29,18.270000457763672
2023-08-30,18.040000915527344
2023-08-31,18.440000534057617
2023-09-01,17.899999618530273
2023-09-05,17.780000686645508
2023-09-06,17.790000915527344
2023-09-07,17.260000228881836
2023-09-08,17.6299991607666
2023-09-11,17.809999465942383
2023-09-12,18.1200008392334
2023-09-13,18.270000457763672
2023-09-14,18.309999465942383
2023-09-15,18.299999237060547
2023-09-18,18.719999313354492
2023-09-19,18.729999542236328
2023-09-20,18.440000534057617
2023-09-21,18.139999389648438
2023-09-22,18.049999237060547
2023-09-25,16.969999313354492
2023-09-26,16.739999771118164
2023-09-27,16.920000076293945
2023-09-28,17.040000915527344
2023-09-29,17.1200008392334
2023-10-02,16.530000686645508
2023-10-03,16.309999465942383
2023-10-04,16.25
2023-10-05,16.190000534057617
2023-10-06,16.010000228881836
2023-10-09,16.329999923706055
2023-10-10,16.389999389648438
2023-10-11,16.6299991607666
2023-10-12,16.079999923706055
2023-10-13,16.34000015258789
2023-10-16,16.780000686645508
2023-10-17,16.969999313354492
2023-10-18,16.6299991607666
2023-10-19,16.479999542236328
2023-10-20,16.270000457763672
2023-10-23,16.190000534057617
2023-10-24,15.819999694824219
2023-10-25,15.399999618530273
2023-10-26,15.300000190734863
2023-10-27,15.109999656677246
2023-10-30,15.380000114440918
2023-10-31,15.5600004196167
2023-11-01,15.1899995803833
2023-11-02,15.640000343322754
2023-11-03,16.229999542236328
2023-11-06,16.31999969482422
2023-11-07,15.779999732971191
2023-11-08,15.850000381469727
2023-11-09,15.720000267028809
2023-11-10,16.030000686645508
2023-11-13,15.369999885559082
2023-11-14,15.970000267028809
2023-11-15,16.34000015258789
2023-11-16,16.06999969482422
2023-11-17,16.299999237060547
2023-11-20,16.309999465942383
2023-11-21,15.6899995803833
2023-11-22,15.829999923706055
2023-11-24,16.190000534057617
2023-11-27,15.850000381469727
2023-11-28,16.079999923706055
2023-11-29,16.040000915527344
2023-11-30,16.0
2023-12-01,16.360000610351562
2023-12-04,16.510000228881836
2023-12-05,16.110000610351562
2023-12-06,16.200000762939453
2023-12-07,16.190000534057617
2023-12-08,16.190000534057617
2023-12-11,16.0
2023-12-12,15.859999656677246
2023-12-13,16.25
2023-12-14,16.3700008392334
2023-12-15,16.020000457763672
2023-12-18,15.739999771118164
2023-12-19,16.1200008392334
2023-12-20,16.459999084472656
2023-12-21,16.950000762939453
2023-12-22,17.18000030517578
2023-12-26,17.540000915527344
2023-12-27,17.5
2023-12-28,17.610000610351562
2023-12-29,17.770000457763672
2024-01-02,17.969999313354492
2024-01-03,17.56999969482422
2024-01-04,17.700000762939453
2024-01-05,17.809999465942383
2024-01-08,18.229999542236328
2024-01-09,18.979999542236328
2024-01-10,18.600000381469727
2024-01-11,18.6299991607666
2024-01-12,18.979999542236328
2024-01-16,18.920000076293945
2024-01-17,18.8799991607666
2024-01-18,18.989999771118164
2024-01-19,19.399999618530273
2024-01-22,19.3700008392334
2024-01-23,19.530000686645508
2024-01-24,19.43000030517578
2024-01-25,19.579999923706055
2024-01-26,20.190000534057617
2024-01-29,20.34000015258789
2024-01-30,20.049999237060547
2024-01-31,19.700000762939453
2024-02-01,19.889999389648438
2024-02-02,19.579999923706055
2024-02-05,19.1299991607666
2024-02-06,19.219999313354492
2024-02-07,19.280000686645508
2024-02-08,19.059999465942383
2024-02-09,19.09000015258789
2024-02-12,19.149999618530273
2024-02-13,18.770000457763672
2024-02-14,18.6200008392334
2024-02-15,19.280000686645508
2024-02-16,18.100000381469727
2024-02-20,18.469999313354492
2024-02-21,17.700000762939453
2024-02-22,18.530000686645508
2024-02-23,18.229999542236328
2024-02-26,17.950000762939453
2024-02-27,18.15999984741211
2024-02-28,17.739999771118164
2024-02-29,17.5
2024-03-01,17.389999389648438
2024-03-04,17.1299991607666
2024-03-05,17.06999969482422
2024-03-06,16.989999771118164
2024-03-07,16.950000762939453
2024-03-08,17.360000610351562
2024-03-11,17.56999969482422
2024-03-12,17.479999542236328
2024-03-13,17.190000534057617
2024-03-14,16.739999771118164
2024-03-15,16.780000686645508
2024-03-18,16.81999969482422
2024-03-19,16.790000915527344
2024-03-20,17.229999542236328
2024-03-21,17.1299991607666
2024-03-22,16.709999084472656
2024-03-25,16.729999542236328
2024-03-26,16.6200008392334
2024-03-27,16.93000030517578
2024-03-28,16.920000076293945
2024-04-01,16.600000381469727
2024-04-02,16.670000076293945
2024-04-03,16.8700008392334
2024-04-04,16.700000762939453
2024-04-05,16.950000762939453
2024-04-08,17.059999465942383
2024-04-09,17.389999389648438
2024-04-10,17.09000015258789
2024-04-11,17.219999313354492
2024-04-12,16.65999984741211
2024-04-15,16.780000686645508
2024-04-16,16.329999923706055
2024-04-17,16.25
2024-04-18,16.610000610351562
2024-04-19,16.760000228881836
2024-04-22,16.450000762939453
2024-04-23,16.700000762939453
2024-04-24,16.25
2024-04-25,16.149999618530273
2024-04-26,16.350000381469727
2024-04-29,16.280000686645508
2024-04-30,15.899999618530273
2024-05-01,16.270000457763672
2024-05-02,16.639999389648438
2024-05-03,16.739999771118164
2024-05-06,17.18000030517578
2024-05-07,16.90999984741211
2024-05-08,16.469999313354492
2024-05-09,16.760000228881836
2024-05-10,16.709999084472656
2024-05-13,16.770000457763672
2024-05-14,16.950000762939453
2024-05-15,17.200000762939453
2024-05-16,17.010000228881836
2024-05-17,17.510000228881836
2024-05-20,17.360000610351562
2024-05-21,17.010000228881836
2024-05-22,16.399999618530273
2024-05-23,16.15999984741211
2024-05-24,16.239999771118164
2024-05-28,16.299999237060547
2024-05-29,15.829999923706055
2024-05-30,16.149999618530273
2024-05-31,16.670000076293945
2024-06-03,16.739999771118164
2024-06-04,17.389999389648438
2024-06-05,18.020000457763672
2024-06-06,18.1299991607666
2024-06-07,18.09000015258789
2024-06-10,17.739999771118164
2024-06-11,17.700000762939453
2024-06-12,17.809999465942383
2024-06-13,17.6299991607666
2024-06-14,17.530000686645508
2024-06-17,17.520000457763672
2024-06-18,17.25
2024-06-20,17.190000534057617
2024-06-21,17.239999771118164
2024-06-24,17.360000610351562
2024-06-25,17.030000686645508
2024-06-26,17.3799991607666
2024-06-27,17.56999969482422
2024-06-28,17.43000030517578
2024-07-01,17.59000015258789
2024-07-02,17.860000610351562
2024-07-03,17.729999542236328
2024-07-05,17.6299991607666
2024-07-08,17.770000457763672
2024-07-09,18.190000534057617
2024-07-10,18.170000076293945
2024-07-11,18.559999465942383
2024-07-12,18.690000534057617
2024-07-15,18.68000030517578
2024-07-16,19.030000686645508
2024-07-17,19.1200008392334
2024-07-18,18.940000534057617
2024-07-19,18.729999542236328
2024-07-22,18.860000610351562
2024-07-23,19.010000228881836
2024-07-24,18.59000015258789
2024-07-25,18.790000915527344
2024-07-26,19.399999618530273
2024-07-29,19.700000762939453
2024-07-30,19.889999389648438
2024-07-31,19.489999771118164
2024-08-01,19.170000076293945
2024-08-02,18.989999771118164
2024-08-05,18.329999923706055
2024-08-06,18.639999389648438
2024-08-07,18.760000228881836
2024-08-08,18.84000015258789
2024-08-09,18.969999313354492
2024-08-12,18.690000534057617
2024-08-13,19.0
2024-08-14,18.700000762939453
2024-08-15,18.700000762939453
2024-08-16,18.520000457763672
2024-08-19,18.93000030517578
2024-08-20,18.790000915527344
2024-08-21,18.959999084472656
2024-08-22,18.850000381469727
2024-08-23,18.84000015258789
2024-08-26,19.360000610351562
2024-08-27,19.549999237060547
2024-08-28,19.31999969482422
2024-08-29,19.190000534057617
2024-08-30,19.350000381469727
2024-09-03,19.25
2024-09-04,20.030000686645508
2024-09-05,20.290000915527344
2024-09-06,19.940000534057617
2024-09-09,19.959999084472656
2024-09-10,19.850000381469727
2024-09-11,19.559999465942383
2024-09-12,19.690000534057617
2024-09-13,20.040000915527344
2024-09-16,20.399999618530273
2024-09-17,20.3700008392334
2024-09-18,20.479999542236328
2024-09-19,20.760000228881836
2024-09-20,20.6299991607666
2024-09-23,20.690000534057617
2024-09-24,21.229999542236328
2024-09-25,21.010000228881836
2024-09-26,21.280000686645508
2024-09-27,21.260000228881836
2024-09-30,21.110000610351562
2024-10-01,21.229999542236328
2024-10-02,21.510000228881836
2024-10-03,21.06999969482422
2024-10-04,20.969999313354492
2024-10-07,20.559999465942383
2024-10-08,20.81999969482422
2024-10-09,20.809999465942383
2024-10-10,20.700000762939453
2024-10-11,20.540000915527344
2024-10-14,20.459999084472656
2024-10-15,20.43000030517578
2024-10-16,20.940000534057617
2024-10-17,21.149999618530273
2024-10-18,20.93000030517578
2024-10-21,20.729999542236328
2024-10-22,20.950000762939453
2024-10-23,20.780000686645508
2024-10-24,20.65999984741211
2024-10-25,20.799999237060547
2024-10-28,20.899999618530273
2024-10-29,20.610000610351562
2024-10-30,20.010000228881836
2024-10-31,19.809999465942383
2024-11-01,20.510000228881836
2024-11-04,20.350000381469727
2024-11-05,20.389999389648438
2024-11-06,19.920000076293945
2024-11-07,19.829999923706055
2024-11-08,20.059999465942383
2024-11-11,20.739999771118164
2024-11-12,20.739999771118164
2024-11-13,11.899999618530273
2024-11-14,12.449999809265137
2024-11-15,12.220000267028809
2024-11-18,12.15999984741211
2024-11-19,12.789999961853027
2024-11-20,13.270000457763672
2024-11-21,13.260000228881836
