Date,CLBT
2022-12-21,4.21999979019165
2022-12-22,4.190000057220459
2022-12-23,4.179999828338623
2022-12-27,4.010000228881836
2022-12-28,4.21999979019165
2022-12-29,4.5
2022-12-30,4.360000133514404
2023-01-03,4.519999980926514
2023-01-04,4.619999885559082
2023-01-05,4.440000057220459
2023-01-06,4.449999809265137
2023-01-09,4.360000133514404
2023-01-10,4.389999866485596
2023-01-11,4.449999809265137
2023-01-12,4.389999866485596
2023-01-13,4.389999866485596
2023-01-17,4.449999809265137
2023-01-18,4.389999866485596
2023-01-19,4.440000057220459
2023-01-20,4.590000152587891
2023-01-23,4.949999809265137
2023-01-24,5.070000171661377
2023-01-25,5.199999809265137
2023-01-26,5.329999923706055
2023-01-27,5.289999961853027
2023-01-30,5.369999885559082
2023-01-31,5.489999771118164
2023-02-01,5.510000228881836
2023-02-02,5.510000228881836
2023-02-03,5.539999961853027
2023-02-06,5.389999866485596
2023-02-07,5.28000020980835
2023-02-08,5.239999771118164
2023-02-09,5.230000019073486
2023-02-10,5.090000152587891
2023-02-13,4.949999809265137
2023-02-14,5.179999828338623
2023-02-15,5.900000095367432
2023-02-16,5.949999809265137
2023-02-17,5.75
2023-02-21,5.78000020980835
2023-02-22,5.96999979019165
2023-02-23,5.980000019073486
2023-02-24,5.769999980926514
2023-02-27,5.960000038146973
2023-02-28,6.150000095367432
2023-03-01,5.75
2023-03-02,5.860000133514404
2023-03-03,6.119999885559082
2023-03-06,6.079999923706055
2023-03-07,5.949999809265137
2023-03-08,5.900000095367432
2023-03-09,6.070000171661377
2023-03-10,5.869999885559082
2023-03-13,5.820000171661377
2023-03-14,5.849999904632568
2023-03-15,5.764999866485596
2023-03-16,5.829999923706055
2023-03-17,5.78000020980835
2023-03-20,5.699999809265137
2023-03-21,5.900000095367432
2023-03-22,5.840000152587891
2023-03-23,5.820000171661377
2023-03-24,5.860000133514404
2023-03-27,5.880000114440918
2023-03-28,5.760000228881836
2023-03-29,5.800000190734863
2023-03-30,5.989999771118164
2023-03-31,6.090000152587891
2023-04-03,5.949999809265137
2023-04-04,5.809999942779541
2023-04-05,5.599999904632568
2023-04-06,5.599999904632568
2023-04-10,5.550000190734863
2023-04-11,5.590000152587891
2023-04-12,5.599999904632568
2023-04-13,5.820000171661377
2023-04-14,5.739999771118164
2023-04-17,5.690000057220459
2023-04-18,5.71999979019165
2023-04-19,5.579999923706055
2023-04-20,5.53000020980835
2023-04-21,5.78000020980835
2023-04-24,5.639999866485596
2023-04-25,5.510000228881836
2023-04-26,5.349999904632568
2023-04-27,5.300000190734863
2023-04-28,5.409999847412109
2023-05-01,5.489999771118164
2023-05-02,5.389999866485596
2023-05-03,5.420000076293945
2023-05-04,5.409999847412109
2023-05-05,5.400000095367432
2023-05-08,5.449999809265137
2023-05-09,5.75
2023-05-10,5.559999942779541
2023-05-11,5.610000133514404
2023-05-12,5.46999979019165
2023-05-15,5.510000228881836
2023-05-16,5.400000095367432
2023-05-17,5.559999942779541
2023-05-18,5.440000057220459
2023-05-19,5.579999923706055
2023-05-22,5.489999771118164
2023-05-23,5.519999980926514
2023-05-24,5.699999809265137
2023-05-25,5.78000020980835
2023-05-26,5.800000190734863
2023-05-30,5.739999771118164
2023-05-31,5.769999980926514
2023-06-01,5.739999771118164
2023-06-02,5.710000038146973
2023-06-05,5.650000095367432
2023-06-06,5.820000171661377
2023-06-07,6.0
2023-06-08,5.960000038146973
2023-06-09,6.150000095367432
2023-06-12,6.199999809265137
2023-06-13,6.400000095367432
2023-06-14,6.190000057220459
2023-06-15,6.369999885559082
2023-06-16,6.429999828338623
2023-06-20,6.21999979019165
2023-06-21,6.289999961853027
2023-06-22,6.340000152587891
2023-06-23,6.340000152587891
2023-06-26,6.300000190734863
2023-06-27,6.989999771118164
2023-06-28,7.0
2023-06-29,7.159999847412109
2023-06-30,7.199999809265137
2023-07-03,7.199999809265137
2023-07-05,6.949999809265137
2023-07-06,6.96999979019165
2023-07-07,6.860000133514404
2023-07-10,6.909999847412109
2023-07-11,6.920000076293945
2023-07-12,6.960000038146973
2023-07-13,7.159999847412109
2023-07-14,6.980000019073486
2023-07-17,7.179999828338623
2023-07-18,7.239999771118164
2023-07-19,7.460000038146973
2023-07-20,7.349999904632568
2023-07-21,7.610000133514404
2023-07-24,7.349999904632568
2023-07-25,7.510000228881836
2023-07-26,7.710000038146973
2023-07-27,7.449999809265137
2023-07-28,7.610000133514404
2023-07-31,7.809999942779541
2023-08-01,7.760000228881836
2023-08-02,7.329999923706055
2023-08-03,7.389999866485596
2023-08-04,7.389999866485596
2023-08-07,7.369999885559082
2023-08-08,8.029999732971191
2023-08-09,7.989999771118164
2023-08-10,7.400000095367432
2023-08-11,7.699999809265137
2023-08-14,7.679999828338623
2023-08-15,7.679999828338623
2023-08-16,7.699999809265137
2023-08-17,7.460000038146973
2023-08-18,7.599999904632568
2023-08-21,7.380000114440918
2023-08-22,7.400000095367432
2023-08-23,7.760000228881836
2023-08-24,7.650000095367432
2023-08-25,7.690000057220459
2023-08-28,7.699999809265137
2023-08-29,7.789999961853027
2023-08-30,7.920000076293945
2023-08-31,8.050000190734863
2023-09-01,8.180000305175781
2023-09-05,8.100000381469727
2023-09-06,8.010000228881836
2023-09-07,7.929999828338623
2023-09-08,7.880000114440918
2023-09-11,7.400000095367432
2023-09-12,7.429999828338623
2023-09-13,7.28000020980835
2023-09-14,7.28000020980835
2023-09-15,7.389999866485596
2023-09-18,7.320000171661377
2023-09-19,7.550000190734863
2023-09-20,7.5
2023-09-21,7.53000020980835
2023-09-22,7.440000057220459
2023-09-25,7.460000038146973
2023-09-26,7.400000095367432
2023-09-27,7.550000190734863
2023-09-28,7.559999942779541
2023-09-29,7.650000095367432
2023-10-02,7.579999923706055
2023-10-03,7.460000038146973
2023-10-04,7.5
2023-10-05,7.489999771118164
2023-10-06,7.579999923706055
2023-10-09,7.360000133514404
2023-10-10,7.460000038146973
2023-10-11,7.360000133514404
2023-10-12,7.090000152587891
2023-10-13,7.019999980926514
2023-10-16,7.199999809265137
2023-10-17,7.300000190734863
2023-10-18,7.230000019073486
2023-10-19,7.150000095367432
2023-10-20,6.949999809265137
2023-10-23,6.880000114440918
2023-10-24,7.0
2023-10-25,6.800000190734863
2023-10-26,6.710000038146973
2023-10-27,6.449999809265137
2023-10-30,6.650000095367432
2023-10-31,6.679999828338623
2023-11-01,6.849999904632568
2023-11-02,6.900000095367432
2023-11-03,7.28000020980835
2023-11-06,7.21999979019165
2023-11-07,7.25
2023-11-08,7.360000133514404
2023-11-09,7.289999961853027
2023-11-10,7.360000133514404
2023-11-13,7.539999961853027
2023-11-14,7.960000038146973
2023-11-15,8.0
2023-11-16,8.0
2023-11-17,8.0
2023-11-20,7.980000019073486
2023-11-21,8.119999885559082
2023-11-22,8.5
2023-11-24,8.470000267028809
2023-11-27,8.4399995803833
2023-11-28,8.369999885559082
2023-11-29,8.520000457763672
2023-11-30,8.449999809265137
2023-12-01,8.420000076293945
2023-12-04,8.479999542236328
2023-12-05,8.449999809265137
2023-12-06,8.34000015258789
2023-12-07,8.390000343322754
2023-12-08,8.550000190734863
2023-12-11,8.550000190734863
2023-12-12,8.329999923706055
2023-12-13,8.270000457763672
2023-12-14,8.300000190734863
2023-12-15,8.239999771118164
2023-12-18,8.239999771118164
2023-12-19,8.25
2023-12-20,8.1899995803833
2023-12-21,8.359999656677246
2023-12-22,8.760000228881836
2023-12-26,8.75
2023-12-27,8.65999984741211
2023-12-28,8.699999809265137
2023-12-29,8.65999984741211
2024-01-02,8.430000305175781
2024-01-03,8.199999809265137
2024-01-04,8.220000267028809
2024-01-05,8.229999542236328
2024-01-08,8.479999542236328
2024-01-09,8.5600004196167
2024-01-10,8.130000114440918
2024-01-11,8.229999542236328
2024-01-12,8.1899995803833
2024-01-16,8.039999961853027
2024-01-17,8.229999542236328
2024-01-18,8.329999923706055
2024-01-19,8.529999732971191
2024-01-22,8.930000305175781
2024-01-23,8.890000343322754
2024-01-24,8.760000228881836
2024-01-25,8.979999542236328
2024-01-26,9.25
2024-01-29,9.479999542236328
2024-01-30,9.359999656677246
2024-01-31,9.039999961853027
2024-02-01,9.210000038146973
2024-02-02,9.210000038146973
2024-02-05,9.199999809265137
2024-02-06,9.270000457763672
2024-02-07,9.350000381469727
2024-02-08,9.420000076293945
2024-02-09,9.430000305175781
2024-02-12,9.279999732971191
2024-02-13,9.25
2024-02-14,9.680000305175781
2024-02-15,10.739999771118164
2024-02-16,11.390000343322754
2024-02-20,11.199999809265137
2024-02-21,11.210000038146973
2024-02-22,11.699999809265137
2024-02-23,11.710000038146973
2024-02-26,11.960000038146973
2024-02-27,11.850000381469727
2024-02-28,11.970000267028809
2024-02-29,11.970000267028809
2024-03-01,12.289999961853027
2024-03-04,12.130000114440918
2024-03-05,11.729999542236328
2024-03-06,11.550000190734863
2024-03-07,11.670000076293945
2024-03-08,11.449999809265137
2024-03-11,11.449999809265137
2024-03-12,11.510000228881836
2024-03-13,11.880000114440918
2024-03-14,11.869999885559082
2024-03-15,11.550000190734863
2024-03-18,11.579999923706055
2024-03-19,11.510000228881836
2024-03-20,11.6899995803833
2024-03-21,11.680000305175781
2024-03-22,11.520000457763672
2024-03-25,11.649999618530273
2024-03-26,11.869999885559082
2024-03-27,11.449999809265137
2024-03-28,11.079999923706055
2024-04-01,11.010000228881836
2024-04-02,10.829999923706055
2024-04-03,11.09000015258789
2024-04-04,10.90999984741211
2024-04-05,11.399999618530273
2024-04-08,11.15999984741211
2024-04-09,11.199999809265137
2024-04-10,10.90999984741211
2024-04-11,10.890000343322754
2024-04-12,10.550000190734863
2024-04-15,10.380000114440918
2024-04-16,10.5
2024-04-17,10.380000114440918
2024-04-18,10.380000114440918
2024-04-19,10.470000267028809
2024-04-22,10.470000267028809
2024-04-23,10.710000038146973
2024-04-24,10.710000038146973
2024-04-25,10.710000038146973
2024-04-26,10.880000114440918
2024-04-29,10.850000381469727
2024-04-30,10.8100004196167
2024-05-01,10.75
2024-05-02,10.850000381469727
2024-05-03,10.720000267028809
2024-05-06,11.199999809265137
2024-05-07,11.270000457763672
2024-05-08,11.069999694824219
2024-05-09,11.270000457763672
2024-05-10,11.050000190734863
2024-05-13,11.149999618530273
2024-05-14,11.300000190734863
2024-05-15,11.470000267028809
2024-05-16,11.539999961853027
2024-05-17,11.529999732971191
2024-05-20,11.789999961853027
2024-05-21,11.829999923706055
2024-05-22,11.609999656677246
2024-05-23,11.880000114440918
2024-05-24,11.100000381469727
2024-05-28,11.010000228881836
2024-05-29,10.920000076293945
2024-05-30,10.520000457763672
2024-05-31,10.649999618530273
2024-06-03,10.4399995803833
2024-06-04,10.40999984741211
2024-06-05,10.520000457763672
2024-06-06,10.550000190734863
2024-06-07,10.569999694824219
2024-06-10,11.670000076293945
2024-06-11,11.9399995803833
2024-06-12,12.5
2024-06-13,12.25
2024-06-14,12.109999656677246
2024-06-17,12.239999771118164
2024-06-18,11.979999542236328
2024-06-20,12.0
2024-06-21,11.880000114440918
2024-06-24,11.680000305175781
2024-06-25,11.789999961853027
2024-06-26,11.800000190734863
2024-06-27,11.859999656677246
2024-06-28,11.949999809265137
2024-07-01,12.140000343322754
2024-07-02,12.119999885559082
2024-07-03,12.199999809265137
2024-07-05,12.0649995803833
2024-07-08,12.180000305175781
2024-07-09,11.670000076293945
2024-07-10,11.609999656677246
2024-07-11,11.710000038146973
2024-07-12,11.729999542236328
2024-07-15,11.84000015258789
2024-07-16,12.0600004196167
2024-07-17,12.789999961853027
2024-07-18,12.5600004196167
2024-07-19,12.550000190734863
2024-07-22,13.149999618530273
2024-07-23,13.539999961853027
2024-07-24,13.270000457763672
2024-07-25,13.699999809265137
2024-07-26,13.975000381469727
2024-07-29,13.630000114440918
2024-07-30,13.670000076293945
2024-07-31,13.699999809265137
2024-08-01,13.390000343322754
2024-08-02,12.979999542236328
2024-08-05,12.399999618530273
2024-08-06,12.40999984741211
2024-08-07,12.729999542236328
2024-08-08,13.239999771118164
2024-08-09,13.550000190734863
2024-08-12,13.34000015258789
2024-08-13,13.800000190734863
2024-08-14,13.9399995803833
2024-08-15,14.960000038146973
2024-08-16,16.440000534057617
2024-08-19,16.3700008392334
2024-08-20,16.780000686645508
2024-08-21,16.6200008392334
2024-08-22,16.729999542236328
2024-08-23,17.149999618530273
2024-08-26,16.770000457763672
2024-08-27,17.399999618530273
2024-08-28,17.010000228881836
2024-08-29,16.959999084472656
2024-08-30,17.059999465942383
2024-09-03,16.950000762939453
2024-09-04,16.84000015258789
2024-09-05,16.850000381469727
2024-09-06,16.34000015258789
2024-09-09,16.420000076293945
2024-09-10,16.510000228881836
2024-09-11,16.639999389648438
2024-09-12,16.959999084472656
2024-09-13,17.510000228881836
2024-09-16,17.520000457763672
2024-09-17,17.459999084472656
2024-09-18,17.25
2024-09-19,17.440000534057617
2024-09-20,17.399999618530273
2024-09-23,17.299999237060547
2024-09-24,16.860000610351562
2024-09-25,16.625
2024-09-26,17.21500015258789
2024-09-27,16.850000381469727
2024-09-30,16.84000015258789
2024-10-01,16.520000457763672
2024-10-02,16.68000030517578
2024-10-03,16.549999237060547
2024-10-04,17.309999465942383
2024-10-07,17.68000030517578
2024-10-08,18.139999389648438
2024-10-09,18.110000610351562
2024-10-10,17.739999771118164
2024-10-11,18.059999465942383
2024-10-14,18.059999465942383
2024-10-15,18.09000015258789
2024-10-16,18.15999984741211
2024-10-17,18.489999771118164
2024-10-18,18.149999618530273
2024-10-21,18.149999618530273
2024-10-22,18.049999237060547
2024-10-23,17.90999984741211
2024-10-24,17.940000534057617
2024-10-25,18.290000915527344
2024-10-28,18.239999771118164
2024-10-29,18.479999542236328
2024-10-30,18.360000610351562
2024-10-31,18.149999618530273
2024-11-01,18.530000686645508
2024-11-04,18.549999237060547
2024-11-05,19.149999618530273
2024-11-06,19.09000015258789
2024-11-07,18.790000915527344
2024-11-08,18.610000610351562
2024-11-11,18.3700008392334
2024-11-12,18.579999923706055
2024-11-13,17.809999465942383
2024-11-14,17.959999084472656
2024-11-15,17.700000762939453
2024-11-18,17.469999313354492
2024-11-19,18.760000228881836
2024-11-20,19.0
2024-11-21,20.18000030517578
