Date,TCOM
2023-01-05,38.29999923706055
2023-01-06,38.33000183105469
2023-01-09,37.68000030517578
2023-01-10,37.650001525878906
2023-01-11,36.52000045776367
2023-01-12,36.97999954223633
2023-01-13,37.529998779296875
2023-01-17,36.31999969482422
2023-01-18,36.369998931884766
2023-01-19,37.58000183105469
2023-01-20,38.279998779296875
2023-01-23,38.029998779296875
2023-01-24,38.630001068115234
2023-01-25,39.72999954223633
2023-01-26,40.060001373291016
2023-01-27,39.40999984741211
2023-01-30,37.45000076293945
2023-01-31,36.7599983215332
2023-02-01,37.63999938964844
2023-02-02,36.439998626708984
2023-02-03,35.77000045776367
2023-02-06,36.15999984741211
2023-02-07,37.08000183105469
2023-02-08,37.08000183105469
2023-02-09,37.689998626708984
2023-02-10,36.56999969482422
2023-02-13,37.849998474121094
2023-02-14,37.779998779296875
2023-02-15,37.83000183105469
2023-02-16,38.04999923706055
2023-02-17,36.470001220703125
2023-02-21,36.400001525878906
2023-02-22,36.77000045776367
2023-02-23,36.279998779296875
2023-02-24,34.790000915527344
2023-02-27,35.4900016784668
2023-02-28,35.54999923706055
2023-03-01,37.72999954223633
2023-03-02,37.869998931884766
2023-03-03,38.720001220703125
2023-03-06,38.61000061035156
2023-03-07,37.529998779296875
2023-03-08,36.939998626708984
2023-03-09,35.029998779296875
2023-03-10,36.08000183105469
2023-03-13,37.279998779296875
2023-03-14,37.810001373291016
2023-03-15,36.380001068115234
2023-03-16,37.38999938964844
2023-03-17,36.650001525878906
2023-03-20,36.439998626708984
2023-03-21,38.099998474121094
2023-03-22,37.189998626708984
2023-03-23,37.38999938964844
2023-03-24,36.220001220703125
2023-03-27,36.11000061035156
2023-03-28,35.75
2023-03-29,36.150001525878906
2023-03-30,36.97999954223633
2023-03-31,37.66999816894531
2023-04-03,37.400001525878906
2023-04-04,37.54999923706055
2023-04-05,36.7400016784668
2023-04-06,37.63999938964844
2023-04-10,37.79999923706055
2023-04-11,37.08000183105469
2023-04-12,35.2599983215332
2023-04-13,35.72999954223633
2023-04-14,35.47999954223633
2023-04-17,36.54999923706055
2023-04-18,37.650001525878906
2023-04-19,37.13999938964844
2023-04-20,36.959999084472656
2023-04-21,36.56999969482422
2023-04-24,35.790000915527344
2023-04-25,35.11000061035156
2023-04-26,34.91999816894531
2023-04-27,35.0099983215332
2023-04-28,35.5099983215332
2023-05-01,35.290000915527344
2023-05-02,34.52000045776367
2023-05-03,32.90999984741211
2023-05-04,32.939998626708984
2023-05-05,33.099998474121094
2023-05-08,33.150001525878906
2023-05-09,32.47999954223633
2023-05-10,32.52000045776367
2023-05-11,33.41999816894531
2023-05-12,33.04999923706055
2023-05-15,34.2400016784668
2023-05-16,33.95000076293945
2023-05-17,33.75
2023-05-18,33.56999969482422
2023-05-19,33.25
2023-05-22,33.90999984741211
2023-05-23,32.959999084472656
2023-05-24,32.02000045776367
2023-05-25,31.209999084472656
2023-05-26,31.489999771118164
2023-05-30,31.3799991607666
2023-05-31,31.579999923706055
2023-06-01,32.22999954223633
2023-06-02,34.41999816894531
2023-06-05,33.959999084472656
2023-06-06,35.119998931884766
2023-06-07,34.290000915527344
2023-06-08,36.150001525878906
2023-06-09,37.779998779296875
2023-06-12,36.790000915527344
2023-06-13,36.18000030517578
2023-06-14,35.91999816894531
2023-06-15,35.86000061035156
2023-06-16,36.0
2023-06-20,34.70000076293945
2023-06-21,35.209999084472656
2023-06-22,34.86000061035156
2023-06-23,34.279998779296875
2023-06-26,33.9900016784668
2023-06-27,34.880001068115234
2023-06-28,34.91999816894531
2023-06-29,34.66999816894531
2023-06-30,35.0
2023-07-03,35.209999084472656
2023-07-05,35.11000061035156
2023-07-06,33.720001220703125
2023-07-07,34.58000183105469
2023-07-10,35.2599983215332
2023-07-11,35.880001068115234
2023-07-12,37.18000030517578
2023-07-13,38.0099983215332
2023-07-14,36.90999984741211
2023-07-17,36.970001220703125
2023-07-18,36.09000015258789
2023-07-19,36.75
2023-07-20,36.540000915527344
2023-07-21,36.709999084472656
2023-07-24,37.900001525878906
2023-07-25,37.91999816894531
2023-07-26,38.41999816894531
2023-07-27,37.61000061035156
2023-07-28,39.560001373291016
2023-07-31,41.040000915527344
2023-08-01,40.36000061035156
2023-08-02,38.31999969482422
2023-08-03,39.7400016784668
2023-08-04,39.75
2023-08-07,40.459999084472656
2023-08-08,39.939998626708984
2023-08-09,40.880001068115234
2023-08-10,41.36000061035156
2023-08-11,40.52000045776367
2023-08-14,40.040000915527344
2023-08-15,39.61000061035156
2023-08-16,39.349998474121094
2023-08-17,38.47999954223633
2023-08-18,37.61000061035156
2023-08-21,37.70000076293945
2023-08-22,38.04999923706055
2023-08-23,39.33000183105469
2023-08-24,39.599998474121094
2023-08-25,39.150001525878906
2023-08-28,39.540000915527344
2023-08-29,39.97999954223633
2023-08-30,39.779998779296875
2023-08-31,39.310001373291016
2023-09-01,40.380001068115234
2023-09-05,38.2599983215332
2023-09-06,37.88999938964844
2023-09-07,35.849998474121094
2023-09-08,35.880001068115234
2023-09-11,35.9900016784668
2023-09-12,36.20000076293945
2023-09-13,35.849998474121094
2023-09-14,35.63999938964844
2023-09-15,35.90999984741211
2023-09-18,36.130001068115234
2023-09-19,36.0099983215332
2023-09-20,35.7599983215332
2023-09-21,35.41999816894531
2023-09-22,35.83000183105469
2023-09-25,35.84000015258789
2023-09-26,35.25
2023-09-27,35.43000030517578
2023-09-28,35.09000015258789
2023-09-29,34.970001220703125
2023-10-02,34.959999084472656
2023-10-03,33.2400016784668
2023-10-04,33.11000061035156
2023-10-05,33.18000030517578
2023-10-06,33.900001525878906
2023-10-09,33.29999923706055
2023-10-10,34.2400016784668
2023-10-11,34.459999084472656
2023-10-12,33.900001525878906
2023-10-13,33.040000915527344
2023-10-16,33.61000061035156
2023-10-17,33.150001525878906
2023-10-18,32.939998626708984
2023-10-19,33.04999923706055
2023-10-20,32.09000015258789
2023-10-23,33.810001373291016
2023-10-24,34.65999984741211
2023-10-25,34.540000915527344
2023-10-26,34.970001220703125
2023-10-27,35.31999969482422
2023-10-30,35.20000076293945
2023-10-31,34.0
2023-11-01,33.529998779296875
2023-11-02,33.09000015258789
2023-11-03,33.58000183105469
2023-11-06,34.0
2023-11-07,33.5
2023-11-08,33.529998779296875
2023-11-09,33.66999816894531
2023-11-10,33.90999984741211
2023-11-13,35.209999084472656
2023-11-14,35.36000061035156
2023-11-15,35.790000915527344
2023-11-16,35.36000061035156
2023-11-17,35.45000076293945
2023-11-20,36.66999816894531
2023-11-21,32.779998779296875
2023-11-22,34.93000030517578
2023-11-24,35.36000061035156
2023-11-27,35.52000045776367
2023-11-28,35.400001525878906
2023-11-29,34.470001220703125
2023-11-30,35.18000030517578
2023-12-01,34.13999938964844
2023-12-04,33.70000076293945
2023-12-05,32.939998626708984
2023-12-06,32.7599983215332
2023-12-07,33.02000045776367
2023-12-08,32.900001525878906
2023-12-11,33.38999938964844
2023-12-12,33.880001068115234
2023-12-13,33.47999954223633
2023-12-14,33.47999954223633
2023-12-15,33.7599983215332
2023-12-18,33.38999938964844
2023-12-19,34.2400016784668
2023-12-20,33.689998626708984
2023-12-21,34.689998626708984
2023-12-22,34.400001525878906
2023-12-26,34.040000915527344
2023-12-27,34.2400016784668
2023-12-28,35.27000045776367
2023-12-29,36.0099983215332
2024-01-02,35.65999984741211
2024-01-03,36.369998931884766
2024-01-04,38.45000076293945
2024-01-05,38.25
2024-01-08,37.86000061035156
2024-01-09,37.41999816894531
2024-01-10,37.220001220703125
2024-01-11,37.54999923706055
2024-01-12,37.2400016784668
2024-01-16,36.54999923706055
2024-01-17,35.90999984741211
2024-01-18,36.4900016784668
2024-01-19,35.939998626708984
2024-01-22,34.95000076293945
2024-01-23,36.04999923706055
2024-01-24,36.849998474121094
2024-01-25,37.209999084472656
2024-01-26,37.4900016784668
2024-01-29,37.09000015258789
2024-01-30,36.369998931884766
2024-01-31,36.560001373291016
2024-02-01,37.400001525878906
2024-02-02,37.0
2024-02-05,37.40999984741211
2024-02-06,39.47999954223633
2024-02-07,39.45000076293945
2024-02-08,38.9900016784668
2024-02-09,39.59000015258789
2024-02-12,40.0
2024-02-13,39.650001525878906
2024-02-14,40.61000061035156
2024-02-15,40.939998626708984
2024-02-16,41.25
2024-02-20,41.439998626708984
2024-02-21,41.90999984741211
2024-02-22,44.66999816894531
2024-02-23,47.34000015258789
2024-02-26,45.900001525878906
2024-02-27,44.31999969482422
2024-02-28,44.459999084472656
2024-02-29,44.470001220703125
2024-03-01,44.90999984741211
2024-03-04,42.58000183105469
2024-03-05,42.279998779296875
2024-03-06,43.119998931884766
2024-03-07,43.2599983215332
2024-03-08,43.40999984741211
2024-03-11,43.290000915527344
2024-03-12,44.279998779296875
2024-03-13,44.66999816894531
2024-03-14,43.869998931884766
2024-03-15,43.41999816894531
2024-03-18,44.25
2024-03-19,44.38999938964844
2024-03-20,44.5
2024-03-21,44.68000030517578
2024-03-22,45.02000045776367
2024-03-25,44.68000030517578
2024-03-26,44.650001525878906
2024-03-27,43.63999938964844
2024-03-28,43.88999938964844
2024-04-01,46.959999084472656
2024-04-02,48.90999984741211
2024-04-03,49.380001068115234
2024-04-04,47.9900016784668
2024-04-05,48.13999938964844
2024-04-08,48.81999969482422
2024-04-09,49.0
2024-04-10,48.75
2024-04-11,50.099998474121094
2024-04-12,48.849998474121094
2024-04-15,49.20000076293945
2024-04-16,48.66999816894531
2024-04-17,48.2599983215332
2024-04-18,48.720001220703125
2024-04-19,48.0
2024-04-22,49.349998474121094
2024-04-23,50.47999954223633
2024-04-24,50.599998474121094
2024-04-25,50.41999816894531
2024-04-26,50.599998474121094
2024-04-29,49.130001068115234
2024-04-30,48.2599983215332
2024-05-01,48.7400016784668
2024-05-02,50.939998626708984
2024-05-03,53.29999923706055
2024-05-06,53.869998931884766
2024-05-07,52.70000076293945
2024-05-08,53.290000915527344
2024-05-09,53.220001220703125
2024-05-10,53.560001373291016
2024-05-13,54.900001525878906
2024-05-14,55.70000076293945
2024-05-15,55.77000045776367
2024-05-16,56.40999984741211
2024-05-17,56.83000183105469
2024-05-20,57.04999923706055
2024-05-21,55.83000183105469
2024-05-22,54.5
2024-05-23,51.959999084472656
2024-05-24,52.75
2024-05-28,52.2599983215332
2024-05-29,51.380001068115234
2024-05-30,51.77000045776367
2024-05-31,51.5099983215332
2024-06-03,51.7400016784668
2024-06-04,50.15999984741211
2024-06-05,51.650001525878906
2024-06-06,52.04999923706055
2024-06-07,51.400001525878906
2024-06-10,51.63999938964844
2024-06-11,51.08000183105469
2024-06-12,50.779998779296875
2024-06-13,50.68000030517578
2024-06-14,50.27000045776367
2024-06-17,50.2400016784668
2024-06-18,49.95000076293945
2024-06-20,49.97999954223633
2024-06-21,48.349998474121094
2024-06-24,48.720001220703125
2024-06-25,48.470001220703125
2024-06-26,48.869998931884766
2024-06-27,47.5
2024-06-28,47.0
2024-07-01,47.54999923706055
2024-07-02,47.709999084472656
2024-07-03,49.65999984741211
2024-07-05,49.7599983215332
2024-07-08,49.560001373291016
2024-07-09,50.90999984741211
2024-07-10,48.9900016784668
2024-07-11,49.290000915527344
2024-07-12,50.27000045776367
2024-07-15,47.790000915527344
2024-07-16,47.58000183105469
2024-07-17,46.41999816894531
2024-07-18,45.33000183105469
2024-07-19,45.36000061035156
2024-07-22,47.29999923706055
2024-07-23,46.2599983215332
2024-07-24,45.279998779296875
2024-07-25,43.43000030517578
2024-07-26,43.349998474121094
2024-07-29,43.09000015258789
2024-07-30,41.970001220703125
2024-07-31,42.529998779296875
2024-08-01,41.13999938964844
2024-08-02,39.31999969482422
2024-08-05,40.310001373291016
2024-08-06,42.209999084472656
2024-08-07,40.97999954223633
2024-08-08,42.2599983215332
2024-08-09,41.880001068115234
2024-08-12,42.04999923706055
2024-08-13,42.150001525878906
2024-08-14,41.40999984741211
2024-08-15,42.0099983215332
2024-08-16,42.75
2024-08-19,42.90999984741211
2024-08-20,41.279998779296875
2024-08-21,42.9900016784668
2024-08-22,42.599998474121094
2024-08-23,42.18000030517578
2024-08-26,42.34000015258789
2024-08-27,45.970001220703125
2024-08-28,46.18000030517578
2024-08-29,46.72999954223633
2024-08-30,47.13999938964844
2024-09-03,47.33000183105469
2024-09-04,47.369998931884766
2024-09-05,47.720001220703125
2024-09-06,47.560001373291016
2024-09-09,47.2599983215332
2024-09-10,47.06999969482422
2024-09-11,47.279998779296875
2024-09-12,47.099998474121094
2024-09-13,47.290000915527344
2024-09-16,46.790000915527344
2024-09-17,46.650001525878906
2024-09-18,46.70000076293945
2024-09-19,47.439998626708984
2024-09-20,48.65999984741211
2024-09-23,49.09000015258789
2024-09-24,53.060001373291016
2024-09-25,51.08000183105469
2024-09-26,56.68000030517578
2024-09-27,61.31999969482422
2024-09-30,59.43000030517578
2024-10-01,62.5099983215332
2024-10-02,66.91999816894531
2024-10-03,64.62999725341797
2024-10-04,68.43000030517578
2024-10-07,68.3499984741211
2024-10-08,61.47999954223633
2024-10-09,62.38999938964844
2024-10-10,63.81999969482422
2024-10-11,65.02999877929688
2024-10-14,63.63999938964844
2024-10-15,58.02000045776367
2024-10-16,59.45000076293945
2024-10-17,58.0
2024-10-18,61.25
2024-10-21,60.5
2024-10-22,60.529998779296875
2024-10-23,61.439998626708984
2024-10-24,62.060001373291016
2024-10-25,61.849998474121094
2024-10-28,65.06999969482422
2024-10-29,64.88999938964844
2024-10-30,65.05999755859375
2024-10-31,64.4000015258789
2024-11-01,65.19000244140625
2024-11-04,67.23999786376953
2024-11-05,68.41999816894531
2024-11-06,67.05999755859375
2024-11-07,68.43000030517578
2024-11-08,65.4800033569336
2024-11-11,66.68000030517578
2024-11-12,64.0199966430664
2024-11-13,62.08000183105469
2024-11-14,59.93000030517578
2024-11-15,59.4900016784668
2024-11-18,61.31999969482422
2024-11-19,62.7400016784668
2024-11-20,64.79000091552734
2024-11-21,65.16999816894531
