Date,CELH
2023-01-03,33.4900016784668
2023-01-04,33.63666534423828
2023-01-05,33.74333190917969
2023-01-06,32.41999816894531
2023-01-09,32.55666732788086
2023-01-10,33.746665954589844
2023-01-11,35.52333450317383
2023-01-12,35.46666717529297
2023-01-13,36.72666549682617
2023-01-17,37.560001373291016
2023-01-18,33.94333267211914
2023-01-19,32.60333251953125
2023-01-20,33.293331146240234
2023-01-23,34.46666717529297
2023-01-24,34.67333221435547
2023-01-25,33.810001373291016
2023-01-26,34.0533332824707
2023-01-27,33.0099983215332
2023-01-30,32.57666778564453
2023-01-31,33.439998626708984
2023-02-01,33.483333587646484
2023-02-02,31.376667022705078
2023-02-03,30.709999084472656
2023-02-06,33.150001525878906
2023-02-07,32.709999084472656
2023-02-08,32.470001220703125
2023-02-09,32.13666534423828
2023-02-10,32.37666702270508
2023-02-13,32.619998931884766
2023-02-14,32.060001373291016
2023-02-15,32.220001220703125
2023-02-16,31.270000457763672
2023-02-17,31.613332748413086
2023-02-21,28.969999313354492
2023-02-22,29.68000030517578
2023-02-23,30.593332290649414
2023-02-24,30.690000534057617
2023-02-27,30.00666618347168
2023-02-28,30.266666412353516
2023-03-01,29.593332290649414
2023-03-02,31.469999313354492
2023-03-03,31.593332290649414
2023-03-06,29.463333129882812
2023-03-07,29.729999542236328
2023-03-08,29.40333366394043
2023-03-09,29.0
2023-03-10,27.670000076293945
2023-03-13,27.213333129882812
2023-03-14,28.17333221435547
2023-03-15,27.82666778564453
2023-03-16,28.389999389648438
2023-03-17,27.926666259765625
2023-03-20,27.933332443237305
2023-03-21,29.733333587646484
2023-03-22,29.510000228881836
2023-03-23,29.626667022705078
2023-03-24,30.15333366394043
2023-03-27,30.84000015258789
2023-03-28,29.816667556762695
2023-03-29,30.206666946411133
2023-03-30,30.479999542236328
2023-03-31,30.979999542236328
2023-04-03,30.713333129882812
2023-04-04,29.969999313354492
2023-04-05,29.453332901000977
2023-04-06,28.90333366394043
2023-04-10,29.0
2023-04-11,28.963333129882812
2023-04-12,28.690000534057617
2023-04-13,29.1200008392334
2023-04-14,28.97333335876465
2023-04-17,29.143333435058594
2023-04-18,29.229999542236328
2023-04-19,29.829999923706055
2023-04-20,30.00666618347168
2023-04-21,30.19333267211914
2023-04-24,30.82666778564453
2023-04-25,29.99333381652832
2023-04-26,30.6200008392334
2023-04-27,31.016666412353516
2023-04-28,31.856666564941406
2023-05-01,34.45000076293945
2023-05-02,33.16999816894531
2023-05-03,33.276668548583984
2023-05-04,33.3466682434082
2023-05-05,34.753334045410156
2023-05-08,35.630001068115234
2023-05-09,35.706668853759766
2023-05-10,42.76333236694336
2023-05-11,43.4033317565918
2023-05-12,43.276668548583984
2023-05-15,43.85333251953125
2023-05-16,44.086666107177734
2023-05-17,44.37666702270508
2023-05-18,44.459999084472656
2023-05-19,43.88999938964844
2023-05-22,43.7400016784668
2023-05-23,43.20333480834961
2023-05-24,43.810001373291016
2023-05-25,43.03666687011719
2023-05-26,42.14666748046875
2023-05-30,41.52000045776367
2023-05-31,41.84333419799805
2023-06-01,44.43000030517578
2023-06-02,46.05666732788086
2023-06-05,47.97999954223633
2023-06-06,47.4033317565918
2023-06-07,46.0099983215332
2023-06-08,47.0
2023-06-09,46.39666748046875
2023-06-12,48.03666687011719
2023-06-13,49.83000183105469
2023-06-14,47.686668395996094
2023-06-15,48.25
2023-06-16,48.14666748046875
2023-06-20,47.119998931884766
2023-06-21,46.823333740234375
2023-06-22,49.290000915527344
2023-06-23,50.03333282470703
2023-06-26,49.0533332824707
2023-06-27,50.23666763305664
2023-06-28,50.116668701171875
2023-06-29,49.61000061035156
2023-06-30,49.72999954223633
2023-07-03,49.42333221435547
2023-07-05,49.279998779296875
2023-07-06,48.68333435058594
2023-07-07,48.66999816894531
2023-07-10,49.84000015258789
2023-07-11,48.5966682434082
2023-07-12,49.9466667175293
2023-07-13,49.56999969482422
2023-07-14,51.03666687011719
2023-07-17,50.63666534423828
2023-07-18,48.18000030517578
2023-07-19,48.43333435058594
2023-07-20,47.836666107177734
2023-07-21,47.793331146240234
2023-07-24,47.79999923706055
2023-07-25,48.880001068115234
2023-07-26,49.116668701171875
2023-07-27,48.143333435058594
2023-07-28,49.15999984741211
2023-07-31,48.233333587646484
2023-08-01,47.47666549682617
2023-08-02,46.4466667175293
2023-08-03,47.78666687011719
2023-08-04,47.53666687011719
2023-08-07,47.7400016784668
2023-08-08,47.78666687011719
2023-08-09,57.55666732788086
2023-08-10,57.65999984741211
2023-08-11,58.35333251953125
2023-08-14,61.0
2023-08-15,60.913333892822266
2023-08-16,59.71666717529297
2023-08-17,56.45000076293945
2023-08-18,58.26333236694336
2023-08-21,59.17333221435547
2023-08-22,59.336666107177734
2023-08-23,60.119998931884766
2023-08-24,59.206668853759766
2023-08-25,60.663333892822266
2023-08-28,60.709999084472656
2023-08-29,62.60333251953125
2023-08-30,64.66999816894531
2023-08-31,65.34666442871094
2023-09-01,64.73999786376953
2023-09-05,65.78666687011719
2023-09-06,66.77999877929688
2023-09-07,68.41999816894531
2023-09-08,67.20999908447266
2023-09-11,66.47666931152344
2023-09-12,67.0433349609375
2023-09-13,66.85333251953125
2023-09-14,67.3133316040039
2023-09-15,65.84333038330078
2023-09-18,66.3066635131836
2023-09-19,65.96333312988281
2023-09-20,60.470001220703125
2023-09-21,56.7599983215332
2023-09-22,55.8466682434082
2023-09-25,56.776668548583984
2023-09-26,55.84333419799805
2023-09-27,57.413333892822266
2023-09-28,57.69333267211914
2023-09-29,57.20000076293945
2023-10-02,58.0
2023-10-03,53.706668853759766
2023-10-04,52.20333480834961
2023-10-05,51.04999923706055
2023-10-06,51.369998931884766
2023-10-09,52.86000061035156
2023-10-10,55.676666259765625
2023-10-11,55.25
2023-10-12,52.91999816894531
2023-10-13,54.55666732788086
2023-10-16,55.72999954223633
2023-10-17,58.00666809082031
2023-10-18,57.35333251953125
2023-10-19,57.310001373291016
2023-10-20,54.00666809082031
2023-10-23,54.630001068115234
2023-10-24,56.97666549682617
2023-10-25,55.89666748046875
2023-10-26,53.459999084472656
2023-10-27,53.27333450317383
2023-10-30,53.68000030517578
2023-10-31,50.6966667175293
2023-11-01,51.74333190917969
2023-11-02,54.003334045410156
2023-11-03,58.18333435058594
2023-11-06,58.96666717529297
2023-11-07,58.0533332824707
2023-11-08,59.75666809082031
2023-11-09,58.119998931884766
2023-11-10,57.5
2023-11-13,54.13999938964844
2023-11-14,52.253334045410156
2023-11-15,51.59000015258789
2023-11-16,50.040000915527344
2023-11-17,49.970001220703125
2023-11-20,54.18000030517578
2023-11-21,52.290000915527344
2023-11-22,53.91999816894531
2023-11-24,53.560001373291016
2023-11-27,53.689998626708984
2023-11-28,52.25
2023-11-29,50.599998474121094
2023-11-30,49.5099983215332
2023-12-01,51.9900016784668
2023-12-04,52.36000061035156
2023-12-05,52.0
2023-12-06,51.220001220703125
2023-12-07,50.959999084472656
2023-12-08,50.900001525878906
2023-12-11,49.689998626708984
2023-12-12,49.130001068115234
2023-12-13,51.88999938964844
2023-12-14,50.900001525878906
2023-12-15,49.68000030517578
2023-12-18,49.7599983215332
2023-12-19,50.9900016784668
2023-12-20,49.09000015258789
2023-12-21,50.290000915527344
2023-12-22,50.040000915527344
2023-12-26,52.95000076293945
2023-12-27,55.720001220703125
2023-12-28,55.45000076293945
2023-12-29,54.52000045776367
2024-01-02,59.029998779296875
2024-01-03,55.36000061035156
2024-01-04,56.54999923706055
2024-01-05,57.279998779296875
2024-01-08,58.150001525878906
2024-01-09,58.08000183105469
2024-01-10,59.790000915527344
2024-01-11,59.060001373291016
2024-01-12,60.349998474121094
2024-01-16,59.970001220703125
2024-01-17,59.869998931884766
2024-01-18,59.58000183105469
2024-01-19,51.9900016784668
2024-01-22,52.65999984741211
2024-01-23,53.040000915527344
2024-01-24,52.869998931884766
2024-01-25,53.29999923706055
2024-01-26,52.41999816894531
2024-01-29,52.08000183105469
2024-01-30,50.939998626708984
2024-01-31,49.900001525878906
2024-02-01,51.099998474121094
2024-02-02,53.349998474121094
2024-02-05,53.209999084472656
2024-02-06,55.79999923706055
2024-02-07,57.77000045776367
2024-02-08,58.709999084472656
2024-02-09,58.38999938964844
2024-02-12,59.25
2024-02-13,59.880001068115234
2024-02-14,62.560001373291016
2024-02-15,63.38999938964844
2024-02-16,64.41000366210938
2024-02-20,63.560001373291016
2024-02-21,61.189998626708984
2024-02-22,64.12999725341797
2024-02-23,64.05000305175781
2024-02-26,65.55999755859375
2024-02-27,67.5199966430664
2024-02-28,67.7699966430664
2024-02-29,81.62000274658203
2024-03-01,79.2699966430664
2024-03-04,86.83999633789062
2024-03-05,86.7300033569336
2024-03-06,87.48999786376953
2024-03-07,89.55999755859375
2024-03-08,88.88999938964844
2024-03-11,85.30999755859375
2024-03-12,91.06999969482422
2024-03-13,96.11000061035156
2024-03-14,93.45999908447266
2024-03-15,92.9000015258789
2024-03-18,89.54000091552734
2024-03-19,86.37000274658203
2024-03-20,90.66999816894531
2024-03-21,90.94999694824219
2024-03-22,92.45999908447266
2024-03-25,91.62000274658203
2024-03-26,91.22000122070312
2024-03-27,83.43000030517578
2024-03-28,82.91999816894531
2024-04-01,82.52999877929688
2024-04-02,78.88999938964844
2024-04-03,76.6500015258789
2024-04-04,79.47000122070312
2024-04-05,83.94000244140625
2024-04-08,83.80000305175781
2024-04-09,84.63999938964844
2024-04-10,84.47000122070312
2024-04-11,80.87000274658203
2024-04-12,79.72000122070312
2024-04-15,73.48999786376953
2024-04-16,72.5199966430664
2024-04-17,70.97000122070312
2024-04-18,69.97000122070312
2024-04-19,68.83999633789062
2024-04-22,69.79000091552734
2024-04-23,72.02999877929688
2024-04-24,72.0
2024-04-25,71.63999938964844
2024-04-26,73.16000366210938
2024-04-29,73.7300033569336
2024-04-30,71.2699966430664
2024-05-01,72.33999633789062
2024-05-02,74.37999725341797
2024-05-03,75.97000122070312
2024-05-06,78.33000183105469
2024-05-07,76.94999694824219
2024-05-08,77.12999725341797
2024-05-09,82.06999969482422
2024-05-10,82.80999755859375
2024-05-13,86.58000183105469
2024-05-14,91.54000091552734
2024-05-15,93.87000274658203
2024-05-16,92.56999969482422
2024-05-17,93.0199966430664
2024-05-20,96.08999633789062
2024-05-21,95.95999908447266
2024-05-22,93.48999786376953
2024-05-23,91.70999908447266
2024-05-24,95.1500015258789
2024-05-28,82.91999816894531
2024-05-29,79.80999755859375
2024-05-30,78.69999694824219
2024-05-31,79.9800033569336
2024-06-03,75.0
2024-06-04,71.41999816894531
2024-06-05,74.37000274658203
2024-06-06,74.06999969482422
2024-06-07,73.19999694824219
2024-06-10,66.16999816894531
2024-06-11,65.81999969482422
2024-06-12,61.689998626708984
2024-06-13,62.04999923706055
2024-06-14,59.959999084472656
2024-06-17,58.41999816894531
2024-06-18,63.279998779296875
2024-06-20,61.900001525878906
2024-06-21,62.47999954223633
2024-06-24,59.77000045776367
2024-06-25,55.86000061035156
2024-06-26,56.560001373291016
2024-06-27,57.540000915527344
2024-06-28,57.09000015258789
2024-07-01,57.84000015258789
2024-07-02,57.2400016784668
2024-07-03,57.52000045776367
2024-07-05,57.220001220703125
2024-07-08,56.060001373291016
2024-07-09,55.54999923706055
2024-07-10,56.90999984741211
2024-07-11,58.52000045776367
2024-07-12,58.900001525878906
2024-07-15,52.630001068115234
2024-07-16,52.790000915527344
2024-07-17,50.75
2024-07-18,50.97999954223633
2024-07-19,49.58000183105469
2024-07-22,48.13999938964844
2024-07-23,47.470001220703125
2024-07-24,45.63999938964844
2024-07-25,46.400001525878906
2024-07-26,48.02000045776367
2024-07-29,46.880001068115234
2024-07-30,46.310001373291016
2024-07-31,46.83000183105469
2024-08-01,44.79999923706055
2024-08-02,42.709999084472656
2024-08-05,41.349998474121094
2024-08-06,40.380001068115234
2024-08-07,39.400001525878906
2024-08-08,39.59000015258789
2024-08-09,38.08000183105469
2024-08-12,38.029998779296875
2024-08-13,39.47999954223633
2024-08-14,39.22999954223633
2024-08-15,41.59000015258789
2024-08-16,40.16999816894531
2024-08-19,41.560001373291016
2024-08-20,40.349998474121094
2024-08-21,41.279998779296875
2024-08-22,39.33000183105469
2024-08-23,39.540000915527344
2024-08-26,40.130001068115234
2024-08-27,39.79999923706055
2024-08-28,38.09000015258789
2024-08-29,37.630001068115234
2024-08-30,38.029998779296875
2024-09-03,36.63999938964844
2024-09-04,32.38999938964844
2024-09-05,32.029998779296875
2024-09-06,31.959999084472656
2024-09-09,33.38999938964844
2024-09-10,32.5
2024-09-11,33.08000183105469
2024-09-12,32.939998626708984
2024-09-13,33.689998626708984
2024-09-16,33.18000030517578
2024-09-17,34.79999923706055
2024-09-18,34.279998779296875
2024-09-19,34.06999969482422
2024-09-20,33.16999816894531
2024-09-23,32.79999923706055
2024-09-24,31.6299991607666
2024-09-25,31.020000457763672
2024-09-26,31.31999969482422
2024-09-27,32.529998779296875
2024-09-30,31.360000610351562
2024-10-01,31.200000762939453
2024-10-02,30.450000762939453
2024-10-03,29.739999771118164
2024-10-04,30.25
2024-10-07,28.81999969482422
2024-10-08,28.739999771118164
2024-10-09,30.510000228881836
2024-10-10,34.90999984741211
2024-10-11,32.79999923706055
2024-10-14,34.81999969482422
2024-10-15,34.15999984741211
2024-10-16,33.779998779296875
2024-10-17,32.18000030517578
2024-10-18,33.849998474121094
2024-10-21,32.459999084472656
2024-10-22,32.02000045776367
2024-10-23,30.459999084472656
2024-10-24,31.700000762939453
2024-10-25,31.65999984741211
2024-10-28,31.399999618530273
2024-10-29,31.030000686645508
2024-10-30,30.690000534057617
2024-10-31,30.079999923706055
2024-11-01,31.479999542236328
2024-11-04,31.06999969482422
2024-11-05,31.729999542236328
2024-11-06,30.040000915527344
2024-11-07,30.010000228881836
2024-11-08,28.899999618530273
2024-11-11,27.389999389648438
2024-11-12,26.959999084472656
2024-11-13,27.040000915527344
2024-11-14,26.93000030517578
2024-11-15,25.65999984741211
2024-11-18,25.790000915527344
2024-11-19,27.290000915527344
2024-11-20,27.709999084472656
2024-11-21,29.049999237060547
