Date,RUSHA
2023-01-03,34.47999954223633
2023-01-04,34.5
2023-01-05,34.21333312988281
2023-01-06,35.293331146240234
2023-01-09,34.84000015258789
2023-01-10,35.086666107177734
2023-01-11,34.813331604003906
2023-01-12,34.86000061035156
2023-01-13,34.52000045776367
2023-01-17,34.099998474121094
2023-01-18,34.2400016784668
2023-01-19,33.84000015258789
2023-01-20,33.8466682434082
2023-01-23,33.77333450317383
2023-01-24,34.43333435058594
2023-01-25,34.50666809082031
2023-01-26,35.253334045410156
2023-01-27,35.03333282470703
2023-01-30,34.79999923706055
2023-01-31,35.87333297729492
2023-02-01,37.15999984741211
2023-02-02,38.20000076293945
2023-02-03,37.99333190917969
2023-02-06,37.366668701171875
2023-02-07,37.15999984741211
2023-02-08,36.279998779296875
2023-02-09,36.70000076293945
2023-02-10,36.880001068115234
2023-02-13,37.900001525878906
2023-02-14,38.02000045776367
2023-02-15,38.426666259765625
2023-02-16,40.900001525878906
2023-02-17,40.106666564941406
2023-02-21,38.04666519165039
2023-02-22,37.96666717529297
2023-02-23,38.106666564941406
2023-02-24,37.813331604003906
2023-02-27,38.206668853759766
2023-02-28,37.78666687011719
2023-03-01,38.313331604003906
2023-03-02,38.426666259765625
2023-03-03,38.53333282470703
2023-03-06,37.753334045410156
2023-03-07,37.67333221435547
2023-03-08,37.14666748046875
2023-03-09,36.69333267211914
2023-03-10,36.36000061035156
2023-03-13,34.98666763305664
2023-03-14,35.49333190917969
2023-03-15,35.040000915527344
2023-03-16,35.380001068115234
2023-03-17,34.40666580200195
2023-03-20,34.973331451416016
2023-03-21,35.51333236694336
2023-03-22,34.77333450317383
2023-03-23,34.526668548583984
2023-03-24,34.7400016784668
2023-03-27,35.19333267211914
2023-03-28,35.37333297729492
2023-03-29,35.72666549682617
2023-03-30,35.779998779296875
2023-03-31,36.400001525878906
2023-04-03,36.293331146240234
2023-04-04,35.56666564941406
2023-04-05,34.913333892822266
2023-04-06,34.573333740234375
2023-04-10,35.45333480834961
2023-04-11,35.779998779296875
2023-04-12,35.95333480834961
2023-04-13,36.03333282470703
2023-04-14,36.106666564941406
2023-04-17,36.06666564941406
2023-04-18,36.1533317565918
2023-04-19,36.38666534423828
2023-04-20,36.400001525878906
2023-04-21,36.15999984741211
2023-04-24,36.2400016784668
2023-04-25,35.78666687011719
2023-04-26,34.83333206176758
2023-04-27,35.34000015258789
2023-04-28,35.40666580200195
2023-05-01,35.586666107177734
2023-05-02,35.133331298828125
2023-05-03,34.50666809082031
2023-05-04,33.46666717529297
2023-05-05,34.20000076293945
2023-05-08,34.16666793823242
2023-05-09,34.706668853759766
2023-05-10,35.086666107177734
2023-05-11,34.98666763305664
2023-05-12,35.060001373291016
2023-05-15,35.18000030517578
2023-05-16,35.22666549682617
2023-05-17,35.573333740234375
2023-05-18,35.69333267211914
2023-05-19,35.15999984741211
2023-05-22,35.12666702270508
2023-05-23,35.6533317565918
2023-05-24,35.11333465576172
2023-05-25,35.400001525878906
2023-05-26,35.746665954589844
2023-05-30,35.686668395996094
2023-05-31,34.8466682434082
2023-06-01,34.779998779296875
2023-06-02,37.03333282470703
2023-06-05,36.586666107177734
2023-06-06,37.91999816894531
2023-06-07,39.2599983215332
2023-06-08,38.959999084472656
2023-06-09,39.073333740234375
2023-06-12,38.91999816894531
2023-06-13,40.073333740234375
2023-06-14,40.00666809082031
2023-06-15,40.0533332824707
2023-06-16,39.686668395996094
2023-06-20,39.560001373291016
2023-06-21,39.64666748046875
2023-06-22,40.09333419799805
2023-06-23,39.67333221435547
2023-06-26,39.7599983215332
2023-06-27,40.48666763305664
2023-06-28,40.573333740234375
2023-06-29,40.83333206176758
2023-06-30,40.49333190917969
2023-07-03,40.753334045410156
2023-07-05,39.83333206176758
2023-07-06,39.21333312988281
2023-07-07,39.5533332824707
2023-07-10,39.72666549682617
2023-07-11,40.34000015258789
2023-07-12,40.27333450317383
2023-07-13,40.56666564941406
2023-07-14,41.21333312988281
2023-07-17,41.15999984741211
2023-07-18,41.15999984741211
2023-07-19,42.02000045776367
2023-07-20,41.97999954223633
2023-07-21,41.66666793823242
2023-07-24,41.913333892822266
2023-07-25,42.426666259765625
2023-07-26,43.5
2023-07-27,42.400001525878906
2023-07-28,42.41999816894531
2023-07-31,43.119998931884766
2023-08-01,43.52000045776367
2023-08-02,43.526668548583984
2023-08-03,43.313331604003906
2023-08-04,42.779998779296875
2023-08-07,43.51333236694336
2023-08-08,42.733333587646484
2023-08-09,42.21333312988281
2023-08-10,42.17333221435547
2023-08-11,42.40666580200195
2023-08-14,42.31999969482422
2023-08-15,41.793331146240234
2023-08-16,41.49333190917969
2023-08-17,41.099998474121094
2023-08-18,41.29999923706055
2023-08-21,41.599998474121094
2023-08-22,41.67333221435547
2023-08-23,42.133331298828125
2023-08-24,41.9466667175293
2023-08-25,41.96666717529297
2023-08-28,42.2599983215332
2023-08-29,41.2400016784668
2023-08-30,41.56999969482422
2023-08-31,41.40999984741211
2023-09-01,42.060001373291016
2023-09-05,40.41999816894531
2023-09-06,39.91999816894531
2023-09-07,39.5
2023-09-08,39.4900016784668
2023-09-11,39.540000915527344
2023-09-12,39.540000915527344
2023-09-13,39.459999084472656
2023-09-14,40.529998779296875
2023-09-15,40.0
2023-09-18,40.2599983215332
2023-09-19,40.349998474121094
2023-09-20,40.349998474121094
2023-09-21,40.060001373291016
2023-09-22,40.400001525878906
2023-09-25,40.93000030517578
2023-09-26,40.70000076293945
2023-09-27,41.63999938964844
2023-09-28,42.150001525878906
2023-09-29,40.83000183105469
2023-10-02,40.630001068115234
2023-10-03,40.18000030517578
2023-10-04,40.439998626708984
2023-10-05,39.86000061035156
2023-10-06,39.880001068115234
2023-10-09,40.61000061035156
2023-10-10,40.59000015258789
2023-10-11,41.16999816894531
2023-10-12,40.66999816894531
2023-10-13,39.83000183105469
2023-10-16,40.279998779296875
2023-10-17,41.09000015258789
2023-10-18,40.560001373291016
2023-10-19,39.47999954223633
2023-10-20,39.02000045776367
2023-10-23,38.63999938964844
2023-10-24,38.540000915527344
2023-10-25,34.9900016784668
2023-10-26,34.90999984741211
2023-10-27,35.33000183105469
2023-10-30,35.4900016784668
2023-10-31,35.58000183105469
2023-11-01,36.68000030517578
2023-11-02,37.02000045776367
2023-11-03,38.08000183105469
2023-11-06,38.279998779296875
2023-11-07,37.43000030517578
2023-11-08,37.209999084472656
2023-11-09,37.150001525878906
2023-11-10,37.959999084472656
2023-11-13,37.869998931884766
2023-11-14,39.58000183105469
2023-11-15,39.529998779296875
2023-11-16,38.349998474121094
2023-11-17,38.540000915527344
2023-11-20,39.119998931884766
2023-11-21,38.279998779296875
2023-11-22,38.65999984741211
2023-11-24,38.79999923706055
2023-11-27,38.779998779296875
2023-11-28,38.4900016784668
2023-11-29,39.470001220703125
2023-11-30,39.66999816894531
2023-12-01,40.93000030517578
2023-12-04,41.22999954223633
2023-12-05,40.33000183105469
2023-12-06,40.439998626708984
2023-12-07,40.40999984741211
2023-12-08,40.599998474121094
2023-12-11,41.2400016784668
2023-12-12,40.86000061035156
2023-12-13,41.869998931884766
2023-12-14,43.400001525878906
2023-12-15,43.099998474121094
2023-12-18,42.79999923706055
2023-12-19,43.93000030517578
2023-12-20,46.7400016784668
2023-12-21,46.86000061035156
2023-12-22,47.40999984741211
2023-12-26,48.459999084472656
2023-12-27,48.439998626708984
2023-12-28,49.06999969482422
2023-12-29,50.29999923706055
2024-01-02,48.88999938964844
2024-01-03,47.15999984741211
2024-01-04,46.65999984741211
2024-01-05,46.150001525878906
2024-01-08,46.47999954223633
2024-01-09,45.099998474121094
2024-01-10,44.59000015258789
2024-01-11,44.310001373291016
2024-01-12,43.84000015258789
2024-01-16,43.630001068115234
2024-01-17,42.91999816894531
2024-01-18,44.220001220703125
2024-01-19,44.130001068115234
2024-01-22,45.310001373291016
2024-01-23,45.36000061035156
2024-01-24,44.7599983215332
2024-01-25,45.75
2024-01-26,45.68000030517578
2024-01-29,46.40999984741211
2024-01-30,46.779998779296875
2024-01-31,44.90999984741211
2024-02-01,46.22999954223633
2024-02-02,46.310001373291016
2024-02-05,45.599998474121094
2024-02-06,46.02000045776367
2024-02-07,46.25
2024-02-08,46.54999923706055
2024-02-09,47.439998626708984
2024-02-12,47.810001373291016
2024-02-13,46.279998779296875
2024-02-14,47.06999969482422
2024-02-15,48.20000076293945
2024-02-16,46.75
2024-02-20,44.72999954223633
2024-02-21,45.540000915527344
2024-02-22,45.720001220703125
2024-02-23,46.689998626708984
2024-02-26,47.040000915527344
2024-02-27,47.720001220703125
2024-02-28,47.849998474121094
2024-02-29,48.70000076293945
2024-03-01,48.86000061035156
2024-03-04,48.65999984741211
2024-03-05,48.59000015258789
2024-03-06,47.709999084472656
2024-03-07,47.97999954223633
2024-03-08,48.36000061035156
2024-03-11,47.630001068115234
2024-03-12,48.02000045776367
2024-03-13,48.349998474121094
2024-03-14,48.31999969482422
2024-03-15,49.2400016784668
2024-03-18,49.040000915527344
2024-03-19,49.709999084472656
2024-03-20,51.029998779296875
2024-03-21,52.16999816894531
2024-03-22,51.7599983215332
2024-03-25,51.720001220703125
2024-03-26,52.08000183105469
2024-03-27,52.9900016784668
2024-03-28,53.52000045776367
2024-04-01,52.97999954223633
2024-04-02,51.86000061035156
2024-04-03,52.36000061035156
2024-04-04,51.939998626708984
2024-04-05,52.099998474121094
2024-04-08,52.52000045776367
2024-04-09,52.349998474121094
2024-04-10,51.13999938964844
2024-04-11,50.97999954223633
2024-04-12,50.45000076293945
2024-04-15,49.18000030517578
2024-04-16,49.11000061035156
2024-04-17,47.90999984741211
2024-04-18,47.959999084472656
2024-04-19,48.709999084472656
2024-04-22,48.290000915527344
2024-04-23,49.22999954223633
2024-04-24,46.439998626708984
2024-04-25,45.40999984741211
2024-04-26,46.7599983215332
2024-04-29,46.31999969482422
2024-04-30,43.91999816894531
2024-05-01,42.810001373291016
2024-05-02,43.349998474121094
2024-05-03,43.70000076293945
2024-05-06,44.20000076293945
2024-05-07,45.02000045776367
2024-05-08,45.189998626708984
2024-05-09,46.529998779296875
2024-05-10,47.08000183105469
2024-05-13,45.88999938964844
2024-05-14,45.40999984741211
2024-05-15,45.849998474121094
2024-05-16,45.81999969482422
2024-05-17,45.959999084472656
2024-05-20,45.61000061035156
2024-05-21,44.88999938964844
2024-05-22,44.5
2024-05-23,43.779998779296875
2024-05-24,44.54999923706055
2024-05-28,44.369998931884766
2024-05-29,43.41999816894531
2024-05-30,44.7599983215332
2024-05-31,45.130001068115234
2024-06-03,43.61000061035156
2024-06-04,43.439998626708984
2024-06-05,43.470001220703125
2024-06-06,43.619998931884766
2024-06-07,43.5099983215332
2024-06-10,43.130001068115234
2024-06-11,43.0099983215332
2024-06-12,43.52000045776367
2024-06-13,42.83000183105469
2024-06-14,42.09000015258789
2024-06-17,42.88999938964844
2024-06-18,43.220001220703125
2024-06-20,43.02000045776367
2024-06-21,42.720001220703125
2024-06-24,42.9900016784668
2024-06-25,43.16999816894531
2024-06-26,42.52000045776367
2024-06-27,42.29999923706055
2024-06-28,41.869998931884766
2024-07-01,41.220001220703125
2024-07-02,41.689998626708984
2024-07-03,41.83000183105469
2024-07-05,41.16999816894531
2024-07-08,41.810001373291016
2024-07-09,41.20000076293945
2024-07-10,41.84000015258789
2024-07-11,44.380001068115234
2024-07-12,45.20000076293945
2024-07-15,46.66999816894531
2024-07-16,49.70000076293945
2024-07-17,48.900001525878906
2024-07-18,48.150001525878906
2024-07-19,47.2599983215332
2024-07-22,48.29999923706055
2024-07-23,47.939998626708984
2024-07-24,46.90999984741211
2024-07-25,47.970001220703125
2024-07-26,49.5
2024-07-29,50.2599983215332
2024-07-30,51.189998626708984
2024-07-31,51.0099983215332
2024-08-01,54.849998474121094
2024-08-02,52.16999816894531
2024-08-05,50.20000076293945
2024-08-06,51.220001220703125
2024-08-07,50.0
2024-08-08,51.310001373291016
2024-08-09,50.650001525878906
2024-08-12,50.65999984741211
2024-08-13,50.959999084472656
2024-08-14,51.0
2024-08-15,52.130001068115234
2024-08-16,52.130001068115234
2024-08-19,52.15999984741211
2024-08-20,51.599998474121094
2024-08-21,52.47999954223633
2024-08-22,51.72999954223633
2024-08-23,53.63999938964844
2024-08-26,53.84000015258789
2024-08-27,52.52000045776367
2024-08-28,52.15999984741211
2024-08-29,52.810001373291016
2024-08-30,52.70000076293945
2024-09-03,49.970001220703125
2024-09-04,49.66999816894531
2024-09-05,49.68000030517578
2024-09-06,48.36000061035156
2024-09-09,48.29999923706055
2024-09-10,47.72999954223633
2024-09-11,47.720001220703125
2024-09-12,48.63999938964844
2024-09-13,50.88999938964844
2024-09-16,50.68000030517578
2024-09-17,51.470001220703125
2024-09-18,51.43000030517578
2024-09-19,53.150001525878906
2024-09-20,52.560001373291016
2024-09-23,52.41999816894531
2024-09-24,53.130001068115234
2024-09-25,52.709999084472656
2024-09-26,53.130001068115234
2024-09-27,53.09000015258789
2024-09-30,52.83000183105469
2024-10-01,51.900001525878906
2024-10-02,50.58000183105469
2024-10-03,49.77000045776367
2024-10-04,50.41999816894531
2024-10-07,50.59000015258789
2024-10-08,50.59000015258789
2024-10-09,50.70000076293945
2024-10-10,50.380001068115234
2024-10-11,51.599998474121094
2024-10-14,52.33000183105469
2024-10-15,51.15999984741211
2024-10-16,52.75
2024-10-17,52.380001068115234
2024-10-18,52.130001068115234
2024-10-21,51.59000015258789
2024-10-22,51.869998931884766
2024-10-23,52.84000015258789
2024-10-24,53.09000015258789
2024-10-25,53.5099983215332
2024-10-28,55.310001373291016
2024-10-29,54.869998931884766
2024-10-30,58.34000015258789
2024-10-31,56.58000183105469
2024-11-01,57.459999084472656
2024-11-04,58.08000183105469
2024-11-05,59.5
2024-11-06,64.58000183105469
2024-11-07,62.93000030517578
2024-11-08,62.95000076293945
2024-11-11,63.75
2024-11-12,62.97999954223633
2024-11-13,62.529998779296875
2024-11-14,61.2599983215332
2024-11-15,60.65999984741211
2024-11-18,60.52000045776367
2024-11-19,58.939998626708984
2024-11-20,58.27000045776367
2024-11-21,59.31999969482422
