Date,BL
2022-07-21,67.70999908447266
2022-07-22,65.3499984741211
2022-07-25,64.05999755859375
2022-07-26,61.619998931884766
2022-07-27,63.459999084472656
2022-07-28,63.40999984741211
2022-07-29,63.220001220703125
2022-08-01,63.33000183105469
2022-08-02,64.33999633789062
2022-08-03,66.93000030517578
2022-08-04,67.62000274658203
2022-08-05,67.2699966430664
2022-08-08,66.5
2022-08-09,65.38999938964844
2022-08-10,69.87000274658203
2022-08-11,67.91999816894531
2022-08-12,69.76000213623047
2022-08-15,70.16999816894531
2022-08-16,69.11000061035156
2022-08-17,74.3499984741211
2022-08-18,73.80000305175781
2022-08-19,71.38999938964844
2022-08-22,70.29000091552734
2022-08-23,68.8499984741211
2022-08-24,70.69000244140625
2022-08-25,71.3499984741211
2022-08-26,68.44000244140625
2022-08-29,67.2699966430664
2022-08-30,67.55999755859375
2022-08-31,67.94000244140625
2022-09-01,65.04000091552734
2022-09-02,65.66999816894531
2022-09-06,66.08000183105469
2022-09-07,68.55999755859375
2022-09-08,70.80999755859375
2022-09-09,73.20999908447266
2022-09-12,74.22000122070312
2022-09-13,70.81999969482422
2022-09-14,71.0
2022-09-15,69.86000061035156
2022-09-16,66.62999725341797
2022-09-19,66.44999694824219
2022-09-20,64.29000091552734
2022-09-21,62.83000183105469
2022-09-22,60.439998626708984
2022-09-23,58.150001525878906
2022-09-26,56.77000045776367
2022-09-27,55.83000183105469
2022-09-28,60.43000030517578
2022-09-29,60.27000045776367
2022-09-30,59.900001525878906
2022-10-03,61.5099983215332
2022-10-04,65.4000015258789
2022-10-05,65.19000244140625
2022-10-06,66.0999984741211
2022-10-07,62.52000045776367
2022-10-10,60.13999938964844
2022-10-11,58.36000061035156
2022-10-12,59.40999984741211
2022-10-13,60.4900016784668
2022-10-14,57.93000030517578
2022-10-17,60.72999954223633
2022-10-18,60.9900016784668
2022-10-19,55.47999954223633
2022-10-20,56.630001068115234
2022-10-21,53.18000030517578
2022-10-24,52.400001525878906
2022-10-25,56.630001068115234
2022-10-26,56.150001525878906
2022-10-27,56.90999984741211
2022-10-28,57.099998474121094
2022-10-31,56.0
2022-11-01,54.5
2022-11-02,51.5
2022-11-03,49.02000045776367
2022-11-04,57.86000061035156
2022-11-07,57.4900016784668
2022-11-08,55.2400016784668
2022-11-09,54.470001220703125
2022-11-10,62.119998931884766
2022-11-11,65.68000030517578
2022-11-14,63.4900016784668
2022-11-15,65.83999633789062
2022-11-16,64.19999694824219
2022-11-17,61.779998779296875
2022-11-18,60.52000045776367
2022-11-21,60.47999954223633
2022-11-22,60.56999969482422
2022-11-23,63.13999938964844
2022-11-25,63.08000183105469
2022-11-28,62.560001373291016
2022-11-29,63.86000061035156
2022-11-30,67.69000244140625
2022-12-01,69.22000122070312
2022-12-02,67.29000091552734
2022-12-05,65.16999816894531
2022-12-06,62.40999984741211
2022-12-07,63.849998474121094
2022-12-08,67.83999633789062
2022-12-09,66.19000244140625
2022-12-12,69.2699966430664
2022-12-13,71.12999725341797
2022-12-14,70.98999786376953
2022-12-15,68.2300033569336
2022-12-16,68.62999725341797
2022-12-19,65.55000305175781
2022-12-20,65.81999969482422
2022-12-21,66.08000183105469
2022-12-22,66.02999877929688
2022-12-23,65.80999755859375
2022-12-27,64.69999694824219
2022-12-28,64.3499984741211
2022-12-29,67.47000122070312
2022-12-30,67.2699966430664
2023-01-03,67.83999633789062
2023-01-04,68.66000366210938
2023-01-05,66.44000244140625
2023-01-06,69.0199966430664
2023-01-09,68.87999725341797
2023-01-10,70.80999755859375
2023-01-11,71.33000183105469
2023-01-12,72.81999969482422
2023-01-13,70.63999938964844
2023-01-17,70.16000366210938
2023-01-18,67.69999694824219
2023-01-19,65.9000015258789
2023-01-20,68.87999725341797
2023-01-23,70.79000091552734
2023-01-24,69.41999816894531
2023-01-25,67.19999694824219
2023-01-26,69.73999786376953
2023-01-27,71.7300033569336
2023-01-30,70.5
2023-01-31,71.80000305175781
2023-02-01,73.83000183105469
2023-02-02,77.5999984741211
2023-02-03,76.0
2023-02-06,73.62000274658203
2023-02-07,74.98999786376953
2023-02-08,74.30000305175781
2023-02-09,74.31999969482422
2023-02-10,72.55000305175781
2023-02-13,73.05000305175781
2023-02-14,72.56999969482422
2023-02-15,74.0
2023-02-16,72.30999755859375
2023-02-17,71.72000122070312
2023-02-21,71.41999816894531
2023-02-22,71.4800033569336
2023-02-23,70.83000183105469
2023-02-24,71.06999969482422
2023-02-27,68.87000274658203
2023-02-28,68.36000061035156
2023-03-01,69.22000122070312
2023-03-02,69.55000305175781
2023-03-03,70.51000213623047
2023-03-06,68.05000305175781
2023-03-07,67.16999816894531
2023-03-08,67.16999816894531
2023-03-09,64.16999816894531
2023-03-10,60.5099983215332
2023-03-13,61.9900016784668
2023-03-14,62.77000045776367
2023-03-15,63.959999084472656
2023-03-16,66.1500015258789
2023-03-17,66.75
2023-03-20,63.7599983215332
2023-03-21,65.5
2023-03-22,62.619998931884766
2023-03-23,63.66999816894531
2023-03-24,62.83000183105469
2023-03-27,63.810001373291016
2023-03-28,63.59000015258789
2023-03-29,65.36000061035156
2023-03-30,64.70999908447266
2023-03-31,67.1500015258789
2023-04-03,64.4800033569336
2023-04-04,63.33000183105469
2023-04-05,61.75
2023-04-06,61.04999923706055
2023-04-10,60.83000183105469
2023-04-11,61.63999938964844
2023-04-12,60.720001220703125
2023-04-13,63.66999816894531
2023-04-14,62.75
2023-04-17,63.279998779296875
2023-04-18,62.95000076293945
2023-04-19,62.06999969482422
2023-04-20,62.650001525878906
2023-04-21,61.779998779296875
2023-04-24,60.029998779296875
2023-04-25,55.459999084472656
2023-04-26,55.040000915527344
2023-04-27,54.9900016784668
2023-04-28,55.709999084472656
2023-05-01,55.599998474121094
2023-05-02,52.56999969482422
2023-05-03,51.7599983215332
2023-05-04,51.040000915527344
2023-05-05,53.81999969482422
2023-05-08,52.7599983215332
2023-05-09,53.529998779296875
2023-05-10,54.619998931884766
2023-05-11,53.529998779296875
2023-05-12,52.20000076293945
2023-05-15,53.150001525878906
2023-05-16,51.880001068115234
2023-05-17,54.0099983215332
2023-05-18,54.84000015258789
2023-05-19,53.59000015258789
2023-05-22,54.119998931884766
2023-05-23,51.869998931884766
2023-05-24,50.869998931884766
2023-05-25,49.5099983215332
2023-05-26,51.220001220703125
2023-05-30,50.040000915527344
2023-05-31,52.06999969482422
2023-06-01,52.810001373291016
2023-06-02,55.2599983215332
2023-06-05,55.25
2023-06-06,54.7599983215332
2023-06-07,53.099998474121094
2023-06-08,52.20000076293945
2023-06-09,52.27000045776367
2023-06-12,52.4900016784668
2023-06-13,54.119998931884766
2023-06-14,52.08000183105469
2023-06-15,54.27000045776367
2023-06-16,53.47999954223633
2023-06-20,53.7400016784668
2023-06-21,53.540000915527344
2023-06-22,54.68000030517578
2023-06-23,53.880001068115234
2023-06-26,54.5099983215332
2023-06-27,54.400001525878906
2023-06-28,54.09000015258789
2023-06-29,54.099998474121094
2023-06-30,53.81999969482422
2023-07-03,53.900001525878906
2023-07-05,53.970001220703125
2023-07-06,53.08000183105469
2023-07-07,53.060001373291016
2023-07-10,54.18000030517578
2023-07-11,54.75
2023-07-12,55.630001068115234
2023-07-13,56.79999923706055
2023-07-14,54.9900016784668
2023-07-17,56.790000915527344
2023-07-18,57.060001373291016
2023-07-19,57.88999938964844
2023-07-20,56.04999923706055
2023-07-21,54.81999969482422
2023-07-24,55.93000030517578
2023-07-25,56.849998474121094
2023-07-26,56.5
2023-07-27,55.61000061035156
2023-07-28,56.630001068115234
2023-07-31,58.08000183105469
2023-08-01,58.540000915527344
2023-08-02,54.97999954223633
2023-08-03,54.380001068115234
2023-08-04,53.959999084472656
2023-08-07,54.369998931884766
2023-08-08,52.47999954223633
2023-08-09,48.93000030517578
2023-08-10,50.540000915527344
2023-08-11,52.060001373291016
2023-08-14,52.20000076293945
2023-08-15,50.560001373291016
2023-08-16,50.91999816894531
2023-08-17,50.689998626708984
2023-08-18,52.06999969482422
2023-08-21,51.97999954223633
2023-08-22,51.709999084472656
2023-08-23,52.65999984741211
2023-08-24,52.369998931884766
2023-08-25,53.619998931884766
2023-08-28,55.43000030517578
2023-08-29,57.06999969482422
2023-08-30,59.52000045776367
2023-08-31,60.060001373291016
2023-09-01,58.36000061035156
2023-09-05,56.849998474121094
2023-09-06,56.4900016784668
2023-09-07,56.4900016784668
2023-09-08,56.099998474121094
2023-09-11,56.93000030517578
2023-09-12,55.619998931884766
2023-09-13,55.83000183105469
2023-09-14,55.810001373291016
2023-09-15,55.619998931884766
2023-09-18,55.709999084472656
2023-09-19,55.06999969482422
2023-09-20,54.90999984741211
2023-09-21,52.939998626708984
2023-09-22,54.599998474121094
2023-09-25,55.63999938964844
2023-09-26,52.79999923706055
2023-09-27,52.61000061035156
2023-09-28,53.4900016784668
2023-09-29,55.470001220703125
2023-10-02,53.83000183105469
2023-10-03,52.7599983215332
2023-10-04,53.349998474121094
2023-10-05,52.439998626708984
2023-10-06,54.25
2023-10-09,54.34000015258789
2023-10-10,55.290000915527344
2023-10-11,55.72999954223633
2023-10-12,53.790000915527344
2023-10-13,52.52000045776367
2023-10-16,55.08000183105469
2023-10-17,56.40999984741211
2023-10-18,54.849998474121094
2023-10-19,54.5099983215332
2023-10-20,53.70000076293945
2023-10-23,52.20000076293945
2023-10-24,53.2400016784668
2023-10-25,50.90999984741211
2023-10-26,50.16999816894531
2023-10-27,49.0
2023-10-30,48.810001373291016
2023-10-31,49.099998474121094
2023-11-01,48.06999969482422
2023-11-02,50.880001068115234
2023-11-03,55.189998626708984
2023-11-06,53.790000915527344
2023-11-07,54.15999984741211
2023-11-08,53.209999084472656
2023-11-09,52.0
2023-11-10,52.290000915527344
2023-11-13,52.13999938964844
2023-11-14,55.79999923706055
2023-11-15,56.08000183105469
2023-11-16,56.060001373291016
2023-11-17,56.400001525878906
2023-11-20,57.689998626708984
2023-11-21,56.0099983215332
2023-11-22,56.970001220703125
2023-11-24,57.29999923706055
2023-11-27,57.65999984741211
2023-11-28,57.91999816894531
2023-11-29,58.38999938964844
2023-11-30,57.849998474121094
2023-12-01,60.0
2023-12-04,59.720001220703125
2023-12-05,58.810001373291016
2023-12-06,61.369998931884766
2023-12-07,60.189998626708984
2023-12-08,61.06999969482422
2023-12-11,60.40999984741211
2023-12-12,60.18000030517578
2023-12-13,61.900001525878906
2023-12-14,62.220001220703125
2023-12-15,62.11000061035156
2023-12-18,61.939998626708984
2023-12-19,64.5199966430664
2023-12-20,62.0
2023-12-21,63.0099983215332
2023-12-22,63.90999984741211
2023-12-26,64.5199966430664
2023-12-27,64.48999786376953
2023-12-28,64.77999877929688
2023-12-29,62.439998626708984
2024-01-02,58.970001220703125
2024-01-03,56.349998474121094
2024-01-04,55.97999954223633
2024-01-05,55.709999084472656
2024-01-08,57.779998779296875
2024-01-09,57.25
2024-01-10,58.16999816894531
2024-01-11,57.849998474121094
2024-01-12,57.56999969482422
2024-01-16,57.619998931884766
2024-01-17,60.43000030517578
2024-01-18,58.54999923706055
2024-01-19,59.810001373291016
2024-01-22,60.79999923706055
2024-01-23,61.33000183105469
2024-01-24,60.54999923706055
2024-01-25,60.099998474121094
2024-01-26,59.95000076293945
2024-01-29,62.290000915527344
2024-01-30,59.970001220703125
2024-01-31,58.68000030517578
2024-02-01,60.529998779296875
2024-02-02,60.29999923706055
2024-02-05,58.40999984741211
2024-02-06,59.90999984741211
2024-02-07,60.2400016784668
2024-02-08,61.75
2024-02-09,61.939998626708984
2024-02-12,60.84000015258789
2024-02-13,58.29999923706055
2024-02-14,58.56999969482422
2024-02-15,60.119998931884766
2024-02-16,57.61000061035156
2024-02-20,57.45000076293945
2024-02-21,56.27000045776367
2024-02-22,56.720001220703125
2024-02-23,56.689998626708984
2024-02-26,56.84000015258789
2024-02-27,57.060001373291016
2024-02-28,56.689998626708984
2024-02-29,56.72999954223633
2024-03-01,58.709999084472656
2024-03-04,65.3499984741211
2024-03-05,62.58000183105469
2024-03-06,65.77999877929688
2024-03-07,66.13999938964844
2024-03-08,67.01000213623047
2024-03-11,67.13999938964844
2024-03-12,68.6500015258789
2024-03-13,68.02999877929688
2024-03-14,66.51000213623047
2024-03-15,65.62999725341797
2024-03-18,63.9900016784668
2024-03-19,64.27999877929688
2024-03-20,63.08000183105469
2024-03-21,63.33000183105469
2024-03-22,63.290000915527344
2024-03-25,63.310001373291016
2024-03-26,62.33000183105469
2024-03-27,63.630001068115234
2024-03-28,64.58000183105469
2024-04-01,64.0
2024-04-02,62.52000045776367
2024-04-03,63.91999816894531
2024-04-04,62.560001373291016
2024-04-05,62.20000076293945
2024-04-08,64.9800033569336
2024-04-09,68.61000061035156
2024-04-10,64.20999908447266
2024-04-11,64.70999908447266
2024-04-12,63.540000915527344
2024-04-15,60.84000015258789
2024-04-16,59.68000030517578
2024-04-17,58.66999816894531
2024-04-18,57.849998474121094
2024-04-19,57.369998931884766
2024-04-22,58.38999938964844
2024-04-23,61.459999084472656
2024-04-24,59.93000030517578
2024-04-25,58.88999938964844
2024-04-26,60.83000183105469
2024-04-29,60.279998779296875
2024-04-30,58.04999923706055
2024-05-01,57.939998626708984
2024-05-02,59.689998626708984
2024-05-03,60.90999984741211
2024-05-06,60.709999084472656
2024-05-07,60.43000030517578
2024-05-08,59.5099983215332
2024-05-09,58.9900016784668
2024-05-10,58.220001220703125
2024-05-13,57.91999816894531
2024-05-14,57.84000015258789
2024-05-15,58.900001525878906
2024-05-16,59.06999969482422
2024-05-17,58.459999084472656
2024-05-20,57.880001068115234
2024-05-21,52.66999816894531
2024-05-22,52.02000045776367
2024-05-23,50.619998931884766
2024-05-24,49.63999938964844
2024-05-28,48.720001220703125
2024-05-29,48.86000061035156
2024-05-30,47.7400016784668
2024-05-31,47.720001220703125
2024-06-03,46.9900016784668
2024-06-04,47.459999084472656
2024-06-05,47.83000183105469
2024-06-06,47.13999938964844
2024-06-07,46.0099983215332
2024-06-10,45.86000061035156
2024-06-11,45.810001373291016
2024-06-12,46.060001373291016
2024-06-13,45.41999816894531
2024-06-14,45.52000045776367
2024-06-17,45.369998931884766
2024-06-18,44.060001373291016
2024-06-20,44.88999938964844
2024-06-21,45.84000015258789
2024-06-24,47.52000045776367
2024-06-25,46.66999816894531
2024-06-26,47.16999816894531
2024-06-27,47.849998474121094
2024-06-28,48.45000076293945
2024-07-01,48.04999923706055
2024-07-02,48.06999969482422
2024-07-03,48.34000015258789
2024-07-05,48.290000915527344
2024-07-08,48.779998779296875
2024-07-09,47.209999084472656
2024-07-10,47.18000030517578
2024-07-11,47.88999938964844
2024-07-12,47.9900016784668
2024-07-15,48.22999954223633
2024-07-16,48.68000030517578
2024-07-17,47.93000030517578
2024-07-18,46.59000015258789
2024-07-19,46.77000045776367
2024-07-22,47.0
2024-07-23,47.7400016784668
2024-07-24,46.81999969482422
2024-07-25,47.5099983215332
2024-07-26,47.81999969482422
2024-07-29,47.52000045776367
2024-07-30,47.630001068115234
2024-07-31,47.52000045776367
2024-08-01,46.16999816894531
2024-08-02,45.56999969482422
2024-08-05,43.75
2024-08-06,44.09000015258789
2024-08-07,49.33000183105469
2024-08-08,51.18000030517578
2024-08-09,51.65999984741211
2024-08-12,51.060001373291016
2024-08-13,52.189998626708984
2024-08-14,51.9900016784668
2024-08-15,51.790000915527344
2024-08-16,51.560001373291016
2024-08-19,52.31999969482422
2024-08-20,51.59000015258789
2024-08-21,50.900001525878906
2024-08-22,49.5
2024-08-23,50.83000183105469
2024-08-26,50.25
2024-08-27,49.95000076293945
2024-08-28,49.2599983215332
2024-08-29,49.790000915527344
2024-08-30,49.54999923706055
2024-09-03,48.5099983215332
2024-09-04,48.970001220703125
2024-09-05,48.349998474121094
2024-09-06,47.91999816894531
2024-09-09,47.709999084472656
2024-09-10,48.18000030517578
2024-09-11,48.880001068115234
2024-09-12,49.2599983215332
2024-09-13,50.0099983215332
2024-09-16,50.060001373291016
2024-09-17,50.790000915527344
2024-09-18,51.29999923706055
2024-09-19,51.90999984741211
2024-09-20,51.97999954223633
2024-09-23,51.2400016784668
2024-09-24,51.11000061035156
2024-09-25,50.470001220703125
2024-09-26,52.290000915527344
2024-09-27,52.849998474121094
2024-09-30,55.13999938964844
2024-10-01,54.130001068115234
2024-10-02,54.599998474121094
2024-10-03,53.88999938964844
2024-10-04,54.5099983215332
2024-10-07,54.349998474121094
2024-10-08,54.54999923706055
2024-10-09,55.400001525878906
2024-10-10,54.880001068115234
2024-10-11,56.040000915527344
2024-10-14,56.400001525878906
2024-10-15,57.619998931884766
2024-10-16,58.290000915527344
2024-10-17,59.189998626708984
2024-10-18,58.93000030517578
2024-10-21,57.08000183105469
2024-10-22,57.56999969482422
2024-10-23,56.86000061035156
2024-10-24,57.220001220703125
2024-10-25,56.56999969482422
2024-10-28,57.040000915527344
2024-10-29,57.33000183105469
2024-10-30,56.130001068115234
2024-10-31,55.369998931884766
2024-11-01,55.5099983215332
2024-11-04,55.11000061035156
2024-11-05,55.9900016784668
2024-11-06,58.630001068115234
2024-11-07,59.45000076293945
2024-11-08,60.369998931884766
2024-11-11,62.52000045776367
2024-11-12,61.150001525878906
2024-11-13,62.38999938964844
2024-11-14,60.560001373291016
2024-11-15,59.310001373291016
2024-11-18,57.959999084472656
2024-11-19,57.70000076293945
2024-11-20,58.529998779296875
2024-11-21,61.689998626708984
