Date,IEP
2022-06-21,48.65999984741211
2022-06-22,48.97999954223633
2022-06-23,47.900001525878906
2022-06-24,48.130001068115234
2022-06-27,48.880001068115234
2022-06-28,48.77000045776367
2022-06-29,48.459999084472656
2022-06-30,48.119998931884766
2022-07-01,48.380001068115234
2022-07-05,48.709999084472656
2022-07-06,48.7599983215332
2022-07-07,49.54999923706055
2022-07-08,50.29999923706055
2022-07-11,50.47999954223633
2022-07-12,50.63999938964844
2022-07-13,51.36000061035156
2022-07-14,50.93000030517578
2022-07-15,51.65999984741211
2022-07-18,50.880001068115234
2022-07-19,51.099998474121094
2022-07-20,50.630001068115234
2022-07-21,51.13999938964844
2022-07-22,51.060001373291016
2022-07-25,51.70000076293945
2022-07-26,51.939998626708984
2022-07-27,52.16999816894531
2022-07-28,52.709999084472656
2022-07-29,53.4900016784668
2022-08-01,53.970001220703125
2022-08-02,54.04999923706055
2022-08-03,53.68000030517578
2022-08-04,53.150001525878906
2022-08-05,53.72999954223633
2022-08-08,53.25
2022-08-09,53.880001068115234
2022-08-10,54.209999084472656
2022-08-11,54.849998474121094
2022-08-12,54.88999938964844
2022-08-15,54.790000915527344
2022-08-16,54.869998931884766
2022-08-17,53.900001525878906
2022-08-18,52.08000183105469
2022-08-19,51.560001373291016
2022-08-22,50.2599983215332
2022-08-23,51.369998931884766
2022-08-24,51.13999938964844
2022-08-25,51.7400016784668
2022-08-26,51.7599983215332
2022-08-29,51.66999816894531
2022-08-30,51.88999938964844
2022-08-31,51.650001525878906
2022-09-01,50.83000183105469
2022-09-02,51.02000045776367
2022-09-06,50.4900016784668
2022-09-07,50.40999984741211
2022-09-08,50.77000045776367
2022-09-09,51.20000076293945
2022-09-12,52.0
2022-09-13,51.2599983215332
2022-09-14,51.70000076293945
2022-09-15,51.220001220703125
2022-09-16,51.77000045776367
2022-09-19,51.93000030517578
2022-09-20,51.290000915527344
2022-09-21,51.2599983215332
2022-09-22,51.02000045776367
2022-09-23,50.13999938964844
2022-09-26,48.849998474121094
2022-09-27,49.709999084472656
2022-09-28,50.25
2022-09-29,49.599998474121094
2022-09-30,49.66999816894531
2022-10-03,50.40999984741211
2022-10-04,52.0
2022-10-05,52.59000015258789
2022-10-06,52.720001220703125
2022-10-07,52.33000183105469
2022-10-10,52.310001373291016
2022-10-11,51.84000015258789
2022-10-12,52.0
2022-10-13,52.880001068115234
2022-10-14,52.61000061035156
2022-10-17,52.7599983215332
2022-10-18,53.20000076293945
2022-10-19,53.68000030517578
2022-10-20,53.58000183105469
2022-10-21,53.83000183105469
2022-10-24,54.25
2022-10-25,54.279998779296875
2022-10-26,54.130001068115234
2022-10-27,54.5
2022-10-28,54.58000183105469
2022-10-31,54.540000915527344
2022-11-01,54.06999969482422
2022-11-02,53.599998474121094
2022-11-03,54.720001220703125
2022-11-04,54.27000045776367
2022-11-07,54.59000015258789
2022-11-08,54.15999984741211
2022-11-09,54.15999984741211
2022-11-10,54.36000061035156
2022-11-11,54.290000915527344
2022-11-14,53.90999984741211
2022-11-15,54.099998474121094
2022-11-16,53.90999984741211
2022-11-17,52.25
2022-11-18,51.849998474121094
2022-11-21,51.25
2022-11-22,50.970001220703125
2022-11-23,51.43000030517578
2022-11-25,50.83000183105469
2022-11-28,50.709999084472656
2022-11-29,50.54999923706055
2022-11-30,51.18000030517578
2022-12-01,50.83000183105469
2022-12-02,50.56999969482422
2022-12-05,50.33000183105469
2022-12-06,50.27000045776367
2022-12-07,50.43000030517578
2022-12-08,50.650001525878906
2022-12-09,50.38999938964844
2022-12-12,50.54999923706055
2022-12-13,50.599998474121094
2022-12-14,50.5099983215332
2022-12-15,50.75
2022-12-16,50.709999084472656
2022-12-19,50.56999969482422
2022-12-20,50.29999923706055
2022-12-21,50.66999816894531
2022-12-22,50.36000061035156
2022-12-23,50.66999816894531
2022-12-27,50.20000076293945
2022-12-28,49.970001220703125
2022-12-29,50.150001525878906
2022-12-30,50.650001525878906
2023-01-03,51.63999938964844
2023-01-04,52.83000183105469
2023-01-05,52.959999084472656
2023-01-06,52.970001220703125
2023-01-09,52.61000061035156
2023-01-10,53.06999969482422
2023-01-11,53.040000915527344
2023-01-12,52.970001220703125
2023-01-13,53.130001068115234
2023-01-17,53.04999923706055
2023-01-18,53.0099983215332
2023-01-19,52.54999923706055
2023-01-20,52.58000183105469
2023-01-23,52.79999923706055
2023-01-24,53.5099983215332
2023-01-25,53.619998931884766
2023-01-26,53.650001525878906
2023-01-27,53.849998474121094
2023-01-30,53.709999084472656
2023-01-31,53.7599983215332
2023-02-01,53.4900016784668
2023-02-02,53.939998626708984
2023-02-03,54.04999923706055
2023-02-06,54.22999954223633
2023-02-07,54.310001373291016
2023-02-08,54.15999984741211
2023-02-09,53.95000076293945
2023-02-10,53.869998931884766
2023-02-13,53.83000183105469
2023-02-14,54.099998474121094
2023-02-15,54.34000015258789
2023-02-16,54.41999816894531
2023-02-17,54.27000045776367
2023-02-21,53.90999984741211
2023-02-22,53.88999938964844
2023-02-23,53.939998626708984
2023-02-24,54.119998931884766
2023-02-27,53.599998474121094
2023-02-28,53.810001373291016
2023-03-01,53.77000045776367
2023-03-02,53.84000015258789
2023-03-03,53.90999984741211
2023-03-06,54.16999816894531
2023-03-07,54.06999969482422
2023-03-08,53.75
2023-03-09,52.95000076293945
2023-03-10,50.400001525878906
2023-03-13,50.38999938964844
2023-03-14,50.34000015258789
2023-03-15,50.349998474121094
2023-03-16,51.459999084472656
2023-03-17,50.90999984741211
2023-03-20,50.66999816894531
2023-03-21,50.869998931884766
2023-03-22,50.619998931884766
2023-03-23,50.540000915527344
2023-03-24,50.439998626708984
2023-03-27,50.95000076293945
2023-03-28,51.38999938964844
2023-03-29,51.77000045776367
2023-03-30,51.790000915527344
2023-03-31,51.709999084472656
2023-04-03,52.560001373291016
2023-04-04,52.439998626708984
2023-04-05,52.45000076293945
2023-04-06,52.369998931884766
2023-04-10,52.060001373291016
2023-04-11,52.04999923706055
2023-04-12,52.16999816894531
2023-04-13,52.31999969482422
2023-04-14,52.720001220703125
2023-04-17,52.779998779296875
2023-04-18,52.400001525878906
2023-04-19,51.939998626708984
2023-04-20,51.529998779296875
2023-04-21,51.099998474121094
2023-04-24,51.779998779296875
2023-04-25,51.470001220703125
2023-04-26,51.029998779296875
2023-04-27,50.79999923706055
2023-04-28,50.790000915527344
2023-05-01,50.41999816894531
2023-05-02,40.36000061035156
2023-05-03,32.56999969482422
2023-05-04,30.09000015258789
2023-05-05,38.130001068115234
2023-05-08,36.599998474121094
2023-05-09,37.970001220703125
2023-05-10,32.220001220703125
2023-05-11,31.649999618530273
2023-05-12,35.400001525878906
2023-05-15,34.119998931884766
2023-05-16,34.209999084472656
2023-05-17,34.68000030517578
2023-05-18,34.70000076293945
2023-05-19,32.220001220703125
2023-05-22,28.709999084472656
2023-05-23,27.639999389648438
2023-05-24,23.940000534057617
2023-05-25,20.6299991607666
2023-05-26,20.649999618530273
2023-05-30,22.3799991607666
2023-05-31,22.56999969482422
2023-06-01,21.809999465942383
2023-06-02,22.059999465942383
2023-06-05,22.90999984741211
2023-06-06,24.030000686645508
2023-06-07,27.040000915527344
2023-06-08,27.770000457763672
2023-06-09,27.989999771118164
2023-06-12,29.34000015258789
2023-06-13,30.549999237060547
2023-06-14,29.280000686645508
2023-06-15,28.6200008392334
2023-06-16,27.940000534057617
2023-06-20,28.399999618530273
2023-06-21,27.329999923706055
2023-06-22,26.860000610351562
2023-06-23,27.43000030517578
2023-06-26,26.670000076293945
2023-06-27,26.860000610351562
2023-06-28,27.700000762939453
2023-06-29,28.329999923706055
2023-06-30,29.030000686645508
2023-07-03,28.989999771118164
2023-07-05,29.049999237060547
2023-07-06,29.1299991607666
2023-07-07,28.860000610351562
2023-07-10,34.689998626708984
2023-07-11,34.400001525878906
2023-07-12,32.650001525878906
2023-07-13,32.84000015258789
2023-07-14,32.7400016784668
2023-07-17,32.689998626708984
2023-07-18,32.099998474121094
2023-07-19,31.3799991607666
2023-07-20,30.549999237060547
2023-07-21,31.290000915527344
2023-07-24,32.58000183105469
2023-07-25,32.84000015258789
2023-07-26,33.029998779296875
2023-07-27,32.849998474121094
2023-07-28,33.66999816894531
2023-07-31,34.66999816894531
2023-08-01,33.75
2023-08-02,33.290000915527344
2023-08-03,32.68000030517578
2023-08-04,25.09000015258789
2023-08-07,23.65999984741211
2023-08-08,23.520000457763672
2023-08-09,23.75
2023-08-10,24.709999084472656
2023-08-11,24.850000381469727
2023-08-14,24.15999984741211
2023-08-15,23.739999771118164
2023-08-16,23.149999618530273
2023-08-17,22.149999618530273
2023-08-18,22.219999313354492
2023-08-21,20.780000686645508
2023-08-22,19.469999313354492
2023-08-23,20.780000686645508
2023-08-24,20.020000457763672
2023-08-25,19.600000381469727
2023-08-28,19.450000762939453
2023-08-29,19.8700008392334
2023-08-30,20.420000076293945
2023-08-31,20.09000015258789
2023-09-01,20.219999313354492
2023-09-05,19.850000381469727
2023-09-06,20.010000228881836
2023-09-07,20.350000381469727
2023-09-08,20.989999771118164
2023-09-11,21.829999923706055
2023-09-12,21.969999313354492
2023-09-13,21.059999465942383
2023-09-14,20.739999771118164
2023-09-15,20.90999984741211
2023-09-18,20.6200008392334
2023-09-19,20.670000076293945
2023-09-20,20.3700008392334
2023-09-21,20.309999465942383
2023-09-22,19.899999618530273
2023-09-25,20.040000915527344
2023-09-26,19.899999618530273
2023-09-27,19.729999542236328
2023-09-28,20.100000381469727
2023-09-29,19.780000686645508
2023-10-02,19.479999542236328
2023-10-03,18.81999969482422
2023-10-04,18.25
2023-10-05,18.469999313354492
2023-10-06,18.81999969482422
2023-10-09,18.719999313354492
2023-10-10,18.93000030517578
2023-10-11,18.239999771118164
2023-10-12,17.920000076293945
2023-10-13,18.0
2023-10-16,17.959999084472656
2023-10-17,17.770000457763672
2023-10-18,17.860000610351562
2023-10-19,17.350000381469727
2023-10-20,17.520000457763672
2023-10-23,17.3700008392334
2023-10-24,17.75
2023-10-25,17.350000381469727
2023-10-26,17.18000030517578
2023-10-27,17.100000381469727
2023-10-30,16.790000915527344
2023-10-31,16.5
2023-11-01,16.360000610351562
2023-11-02,17.200000762939453
2023-11-03,19.450000762939453
2023-11-06,19.81999969482422
2023-11-07,20.040000915527344
2023-11-08,19.389999389648438
2023-11-09,19.030000686645508
2023-11-10,19.540000915527344
2023-11-13,19.229999542236328
2023-11-14,19.3799991607666
2023-11-15,19.56999969482422
2023-11-16,17.260000228881836
2023-11-17,17.270000457763672
2023-11-20,16.520000457763672
2023-11-21,16.420000076293945
2023-11-22,16.829999923706055
2023-11-24,17.260000228881836
2023-11-27,17.25
2023-11-28,17.200000762939453
2023-11-29,17.09000015258789
2023-11-30,16.8700008392334
2023-12-01,17.059999465942383
2023-12-04,16.860000610351562
2023-12-05,16.579999923706055
2023-12-06,16.43000030517578
2023-12-07,16.290000915527344
2023-12-08,16.329999923706055
2023-12-11,16.309999465942383
2023-12-12,15.819999694824219
2023-12-13,15.729999542236328
2023-12-14,15.710000038146973
2023-12-15,15.510000228881836
2023-12-18,15.399999618530273
2023-12-19,15.609999656677246
2023-12-20,15.729999542236328
2023-12-21,16.950000762939453
2023-12-22,17.690000534057617
2023-12-26,17.610000610351562
2023-12-27,17.0
2023-12-28,17.260000228881836
2023-12-29,17.190000534057617
2024-01-02,17.649999618530273
2024-01-03,17.59000015258789
2024-01-04,17.93000030517578
2024-01-05,17.739999771118164
2024-01-08,17.979999542236328
2024-01-09,17.90999984741211
2024-01-10,17.350000381469727
2024-01-11,17.1200008392334
2024-01-12,17.110000610351562
2024-01-16,17.8700008392334
2024-01-17,17.950000762939453
2024-01-18,17.729999542236328
2024-01-19,17.5
2024-01-22,17.610000610351562
2024-01-23,17.690000534057617
2024-01-24,17.639999389648438
2024-01-25,17.920000076293945
2024-01-26,17.809999465942383
2024-01-29,17.639999389648438
2024-01-30,18.15999984741211
2024-01-31,18.25
2024-02-01,18.59000015258789
2024-02-02,18.389999389648438
2024-02-05,18.6200008392334
2024-02-06,18.790000915527344
2024-02-07,18.639999389648438
2024-02-08,19.280000686645508
2024-02-09,19.110000610351562
2024-02-12,19.329999923706055
2024-02-13,19.940000534057617
2024-02-14,20.34000015258789
2024-02-15,20.989999771118164
2024-02-16,21.219999313354492
2024-02-20,21.540000915527344
2024-02-21,19.520000457763672
2024-02-22,19.770000457763672
2024-02-23,19.84000015258789
2024-02-26,19.149999618530273
2024-02-27,19.31999969482422
2024-02-28,19.18000030517578
2024-02-29,20.010000228881836
2024-03-01,19.969999313354492
2024-03-04,19.670000076293945
2024-03-05,19.31999969482422
2024-03-06,19.670000076293945
2024-03-07,19.719999313354492
2024-03-08,18.09000015258789
2024-03-11,17.420000076293945
2024-03-12,17.0
2024-03-13,17.479999542236328
2024-03-14,17.34000015258789
2024-03-15,17.469999313354492
2024-03-18,17.15999984741211
2024-03-19,17.1200008392334
2024-03-20,17.3799991607666
2024-03-21,17.049999237060547
2024-03-22,17.020000457763672
2024-03-25,17.15999984741211
2024-03-26,17.079999923706055
2024-03-27,17.0
2024-03-28,17.010000228881836
2024-04-01,16.969999313354492
2024-04-02,16.809999465942383
2024-04-03,17.020000457763672
2024-04-04,17.020000457763672
2024-04-05,17.15999984741211
2024-04-08,17.229999542236328
2024-04-09,17.510000228881836
2024-04-10,17.3799991607666
2024-04-11,17.479999542236328
2024-04-12,17.309999465942383
2024-04-15,17.260000228881836
2024-04-16,17.079999923706055
2024-04-17,17.010000228881836
2024-04-18,16.889999389648438
2024-04-19,17.0
2024-04-22,16.670000076293945
2024-04-23,17.0
2024-04-24,17.260000228881836
2024-04-25,17.270000457763672
2024-04-26,17.25
2024-04-29,17.549999237060547
2024-04-30,17.639999389648438
2024-05-01,17.399999618530273
2024-05-02,17.34000015258789
2024-05-03,17.350000381469727
2024-05-06,17.360000610351562
2024-05-07,17.170000076293945
2024-05-08,18.559999465942383
2024-05-09,18.030000686645508
2024-05-10,17.979999542236328
2024-05-13,18.3700008392334
2024-05-14,18.59000015258789
2024-05-15,18.200000762939453
2024-05-16,18.309999465942383
2024-05-17,16.829999923706055
2024-05-20,16.65999984741211
2024-05-21,16.43000030517578
2024-05-22,16.530000686645508
2024-05-23,16.290000915527344
2024-05-24,16.700000762939453
2024-05-28,16.600000381469727
2024-05-29,16.360000610351562
2024-05-30,16.579999923706055
2024-05-31,16.510000228881836
2024-06-03,16.389999389648438
2024-06-04,16.350000381469727
2024-06-05,16.68000030517578
2024-06-06,16.81999969482422
2024-06-07,16.709999084472656
2024-06-10,16.40999984741211
2024-06-11,16.290000915527344
2024-06-12,16.270000457763672
2024-06-13,16.219999313354492
2024-06-14,16.18000030517578
2024-06-17,16.170000076293945
2024-06-18,15.949999809265137
2024-06-20,15.619999885559082
2024-06-21,15.680000305175781
2024-06-24,15.850000381469727
2024-06-25,16.670000076293945
2024-06-26,16.479999542236328
2024-06-27,16.489999771118164
2024-06-28,16.479999542236328
2024-07-01,16.309999465942383
2024-07-02,16.510000228881836
2024-07-03,16.68000030517578
2024-07-05,16.540000915527344
2024-07-08,17.110000610351562
2024-07-09,16.829999923706055
2024-07-10,16.829999923706055
2024-07-11,16.93000030517578
2024-07-12,17.0
2024-07-15,17.239999771118164
2024-07-16,17.440000534057617
2024-07-17,17.780000686645508
2024-07-18,17.1299991607666
2024-07-19,17.200000762939453
2024-07-22,17.459999084472656
2024-07-23,17.520000457763672
2024-07-24,17.239999771118164
2024-07-25,17.350000381469727
2024-07-26,17.270000457763672
2024-07-29,17.309999465942383
2024-07-30,17.459999084472656
2024-07-31,17.649999618530273
2024-08-01,17.520000457763672
2024-08-02,17.100000381469727
2024-08-05,16.3700008392334
2024-08-06,16.739999771118164
2024-08-07,16.0
2024-08-08,15.90999984741211
2024-08-09,16.100000381469727
2024-08-12,16.520000457763672
2024-08-13,16.510000228881836
2024-08-14,16.850000381469727
2024-08-15,16.790000915527344
2024-08-16,16.979999542236328
2024-08-19,16.18000030517578
2024-08-20,15.75
2024-08-21,15.470000267028809
2024-08-22,15.829999923706055
2024-08-23,15.890000343322754
2024-08-26,14.069999694824219
2024-08-27,13.84000015258789
2024-08-28,13.3100004196167
2024-08-29,13.170000076293945
2024-08-30,13.270000457763672
2024-09-03,13.069999694824219
2024-09-04,12.210000038146973
2024-09-05,11.149999618530273
2024-09-06,10.550000190734863
2024-09-09,10.479999542236328
2024-09-10,10.149999618530273
2024-09-11,10.020000457763672
2024-09-12,10.279999732971191
2024-09-13,10.800000190734863
2024-09-16,12.369999885559082
2024-09-17,13.350000381469727
2024-09-18,13.449999809265137
2024-09-19,13.119999885559082
2024-09-20,12.9399995803833
2024-09-23,13.470000267028809
2024-09-24,13.520000457763672
2024-09-25,13.289999961853027
2024-09-26,13.149999618530273
2024-09-27,13.109999656677246
2024-09-30,13.520000457763672
2024-10-01,13.34000015258789
2024-10-02,13.420000076293945
2024-10-03,13.520000457763672
2024-10-04,13.680000305175781
2024-10-07,14.010000228881836
2024-10-08,13.739999771118164
2024-10-09,13.720000267028809
2024-10-10,14.020000457763672
2024-10-11,14.270000457763672
2024-10-14,14.800000190734863
2024-10-15,14.489999771118164
2024-10-16,14.5
2024-10-17,14.8100004196167
2024-10-18,14.920000076293945
2024-10-21,14.989999771118164
2024-10-22,15.369999885559082
2024-10-23,15.369999885559082
2024-10-24,15.25
2024-10-25,15.329999923706055
2024-10-28,15.489999771118164
2024-10-29,12.770000457763672
2024-10-30,13.079999923706055
2024-10-31,12.5600004196167
2024-11-01,12.520000457763672
2024-11-04,12.140000343322754
2024-11-05,12.430000305175781
2024-11-06,13.199999809265137
2024-11-07,12.890000343322754
2024-11-08,12.100000381469727
2024-11-11,12.869999885559082
2024-11-12,12.579999923706055
2024-11-13,12.430000305175781
2024-11-14,12.5600004196167
2024-11-15,12.479999542236328
2024-11-18,12.09000015258789
2024-11-19,11.3100004196167
2024-11-20,11.020000457763672
2024-11-21,11.020000457763672
