Date,CCOI
2022-06-28,60.7400016784668
2022-06-29,61.470001220703125
2022-06-30,60.7599983215332
2022-07-01,61.70000076293945
2022-07-05,62.04999923706055
2022-07-06,61.310001373291016
2022-07-07,61.15999984741211
2022-07-08,60.599998474121094
2022-07-11,60.31999969482422
2022-07-12,60.150001525878906
2022-07-13,59.97999954223633
2022-07-14,60.290000915527344
2022-07-15,60.599998474121094
2022-07-18,60.540000915527344
2022-07-19,61.45000076293945
2022-07-20,61.95000076293945
2022-07-21,62.45000076293945
2022-07-22,61.95000076293945
2022-07-25,62.61000061035156
2022-07-26,62.0
2022-07-27,62.9900016784668
2022-07-28,63.619998931884766
2022-07-29,63.810001373291016
2022-08-01,64.1500015258789
2022-08-02,63.869998931884766
2022-08-03,64.18000030517578
2022-08-04,62.119998931884766
2022-08-05,58.970001220703125
2022-08-08,59.15999984741211
2022-08-09,58.61000061035156
2022-08-10,58.86000061035156
2022-08-11,59.31999969482422
2022-08-12,60.27000045776367
2022-08-15,60.779998779296875
2022-08-16,61.41999816894531
2022-08-17,58.279998779296875
2022-08-18,57.779998779296875
2022-08-19,57.54999923706055
2022-08-22,56.86000061035156
2022-08-23,55.79999923706055
2022-08-24,55.560001373291016
2022-08-25,56.04999923706055
2022-08-26,55.0099983215332
2022-08-29,53.66999816894531
2022-08-30,52.97999954223633
2022-08-31,53.25
2022-09-01,54.189998626708984
2022-09-02,53.470001220703125
2022-09-06,54.11000061035156
2022-09-07,49.630001068115234
2022-09-08,52.060001373291016
2022-09-09,53.56999969482422
2022-09-12,54.790000915527344
2022-09-13,53.150001525878906
2022-09-14,53.06999969482422
2022-09-15,53.65999984741211
2022-09-16,53.81999969482422
2022-09-19,53.630001068115234
2022-09-20,53.2599983215332
2022-09-21,53.150001525878906
2022-09-22,52.72999954223633
2022-09-23,52.150001525878906
2022-09-26,51.09000015258789
2022-09-27,53.5
2022-09-28,53.90999984741211
2022-09-29,52.2599983215332
2022-09-30,52.15999984741211
2022-10-03,54.0099983215332
2022-10-04,54.43000030517578
2022-10-05,53.349998474121094
2022-10-06,52.77000045776367
2022-10-07,51.70000076293945
2022-10-10,51.529998779296875
2022-10-11,49.47999954223633
2022-10-12,49.18000030517578
2022-10-13,51.38999938964844
2022-10-14,50.349998474121094
2022-10-17,51.900001525878906
2022-10-18,52.290000915527344
2022-10-19,51.189998626708984
2022-10-20,50.93000030517578
2022-10-21,50.779998779296875
2022-10-24,51.209999084472656
2022-10-25,50.81999969482422
2022-10-26,51.33000183105469
2022-10-27,52.11000061035156
2022-10-28,53.45000076293945
2022-10-31,52.5099983215332
2022-11-01,53.560001373291016
2022-11-02,52.72999954223633
2022-11-03,53.869998931884766
2022-11-04,53.880001068115234
2022-11-07,53.52000045776367
2022-11-08,54.290000915527344
2022-11-09,54.880001068115234
2022-11-10,57.41999816894531
2022-11-11,56.81999969482422
2022-11-14,56.84000015258789
2022-11-15,57.22999954223633
2022-11-16,57.90999984741211
2022-11-17,57.16999816894531
2022-11-18,58.25
2022-11-21,57.869998931884766
2022-11-22,58.349998474121094
2022-11-23,57.77000045776367
2022-11-25,58.65999984741211
2022-11-28,57.84000015258789
2022-11-29,56.56999969482422
2022-11-30,58.04999923706055
2022-12-01,57.63999938964844
2022-12-02,57.5099983215332
2022-12-05,57.869998931884766
2022-12-06,57.56999969482422
2022-12-07,56.400001525878906
2022-12-08,56.58000183105469
2022-12-09,56.84000015258789
2022-12-12,55.650001525878906
2022-12-13,56.279998779296875
2022-12-14,56.13999938964844
2022-12-15,55.58000183105469
2022-12-16,55.040000915527344
2022-12-19,55.13999938964844
2022-12-20,55.209999084472656
2022-12-21,56.2599983215332
2022-12-22,56.68000030517578
2022-12-23,57.22999954223633
2022-12-27,56.83000183105469
2022-12-28,55.939998626708984
2022-12-29,56.790000915527344
2022-12-30,57.08000183105469
2023-01-03,57.7400016784668
2023-01-04,58.31999969482422
2023-01-05,58.52000045776367
2023-01-06,60.869998931884766
2023-01-09,60.849998474121094
2023-01-10,61.4900016784668
2023-01-11,63.45000076293945
2023-01-12,64.36000061035156
2023-01-13,65.19000244140625
2023-01-17,66.11000061035156
2023-01-18,66.44000244140625
2023-01-19,66.1500015258789
2023-01-20,67.66000366210938
2023-01-23,66.63999938964844
2023-01-24,66.63999938964844
2023-01-25,67.08999633789062
2023-01-26,68.05000305175781
2023-01-27,68.02999877929688
2023-01-30,68.08000183105469
2023-01-31,68.56999969482422
2023-02-01,70.4000015258789
2023-02-02,69.95999908447266
2023-02-03,69.1500015258789
2023-02-06,68.62000274658203
2023-02-07,68.5999984741211
2023-02-08,67.45999908447266
2023-02-09,66.25
2023-02-10,66.19000244140625
2023-02-13,67.0199966430664
2023-02-14,66.5
2023-02-15,66.6500015258789
2023-02-16,67.16999816894531
2023-02-17,68.02999877929688
2023-02-21,65.61000061035156
2023-02-22,65.69000244140625
2023-02-23,61.9900016784668
2023-02-24,62.79999923706055
2023-02-27,64.87999725341797
2023-02-28,64.73999786376953
2023-03-01,64.83999633789062
2023-03-02,64.08999633789062
2023-03-03,64.08000183105469
2023-03-06,63.959999084472656
2023-03-07,62.720001220703125
2023-03-08,62.400001525878906
2023-03-09,60.93000030517578
2023-03-10,60.959999084472656
2023-03-13,61.04999923706055
2023-03-14,61.810001373291016
2023-03-15,61.40999984741211
2023-03-16,62.349998474121094
2023-03-17,61.95000076293945
2023-03-20,63.29999923706055
2023-03-21,62.75
2023-03-22,61.16999816894531
2023-03-23,60.599998474121094
2023-03-24,59.68000030517578
2023-03-27,60.79999923706055
2023-03-28,60.880001068115234
2023-03-29,61.77000045776367
2023-03-30,62.41999816894531
2023-03-31,63.720001220703125
2023-04-03,63.16999816894531
2023-04-04,63.36000061035156
2023-04-05,64.05999755859375
2023-04-06,64.66000366210938
2023-04-10,65.22000122070312
2023-04-11,66.27999877929688
2023-04-12,68.62000274658203
2023-04-13,69.31999969482422
2023-04-14,69.0199966430664
2023-04-17,70.04000091552734
2023-04-18,69.68000030517578
2023-04-19,68.1500015258789
2023-04-20,67.4000015258789
2023-04-21,67.33000183105469
2023-04-24,68.16000366210938
2023-04-25,68.51000213623047
2023-04-26,66.47000122070312
2023-04-27,68.58999633789062
2023-04-28,69.04000091552734
2023-05-01,69.16999816894531
2023-05-02,68.12999725341797
2023-05-03,73.58000183105469
2023-05-04,69.83000183105469
2023-05-05,66.91000366210938
2023-05-08,65.29000091552734
2023-05-09,64.72000122070312
2023-05-10,65.5
2023-05-11,64.0
2023-05-12,64.06999969482422
2023-05-15,63.060001373291016
2023-05-16,63.099998474121094
2023-05-17,62.439998626708984
2023-05-18,62.52000045776367
2023-05-19,62.369998931884766
2023-05-22,61.939998626708984
2023-05-23,61.79999923706055
2023-05-24,61.36000061035156
2023-05-25,61.150001525878906
2023-05-26,63.369998931884766
2023-05-30,62.7599983215332
2023-05-31,61.52000045776367
2023-06-01,61.31999969482422
2023-06-02,63.09000015258789
2023-06-05,61.68000030517578
2023-06-06,61.79999923706055
2023-06-07,62.25
2023-06-08,62.79999923706055
2023-06-09,62.779998779296875
2023-06-12,63.470001220703125
2023-06-13,64.25
2023-06-14,65.0
2023-06-15,65.45999908447266
2023-06-16,65.47000122070312
2023-06-20,65.69000244140625
2023-06-21,65.2300033569336
2023-06-22,64.6500015258789
2023-06-23,64.47000122070312
2023-06-26,65.43000030517578
2023-06-27,66.81999969482422
2023-06-28,67.0199966430664
2023-06-29,67.5199966430664
2023-06-30,67.29000091552734
2023-07-03,67.01000213623047
2023-07-05,66.4000015258789
2023-07-06,64.70999908447266
2023-07-07,64.88999938964844
2023-07-10,64.52999877929688
2023-07-11,65.83000183105469
2023-07-12,64.88999938964844
2023-07-13,65.30999755859375
2023-07-14,63.400001525878906
2023-07-17,63.400001525878906
2023-07-18,62.869998931884766
2023-07-19,63.79999923706055
2023-07-20,62.36000061035156
2023-07-21,62.27000045776367
2023-07-24,62.0099983215332
2023-07-25,60.95000076293945
2023-07-26,60.56999969482422
2023-07-27,61.220001220703125
2023-07-28,61.38999938964844
2023-07-31,61.2400016784668
2023-08-01,60.439998626708984
2023-08-02,59.88999938964844
2023-08-03,58.2400016784668
2023-08-04,58.95000076293945
2023-08-07,58.77000045776367
2023-08-08,58.15999984741211
2023-08-09,58.36000061035156
2023-08-10,65.97000122070312
2023-08-11,69.63999938964844
2023-08-14,70.70999908447266
2023-08-15,71.37000274658203
2023-08-16,70.30999755859375
2023-08-17,71.20999908447266
2023-08-18,69.33000183105469
2023-08-21,69.6500015258789
2023-08-22,68.80999755859375
2023-08-23,68.16999816894531
2023-08-24,68.87000274658203
2023-08-25,69.30000305175781
2023-08-28,68.69999694824219
2023-08-29,69.83999633789062
2023-08-30,70.45999908447266
2023-08-31,70.58000183105469
2023-09-01,71.30999755859375
2023-09-05,69.88999938964844
2023-09-06,68.4000015258789
2023-09-07,68.16999816894531
2023-09-08,67.47000122070312
2023-09-11,66.38999938964844
2023-09-12,66.62999725341797
2023-09-13,66.61000061035156
2023-09-14,67.0999984741211
2023-09-15,65.52999877929688
2023-09-18,66.80000305175781
2023-09-19,65.94000244140625
2023-09-20,65.98999786376953
2023-09-21,65.5
2023-09-22,65.45999908447266
2023-09-25,64.86000061035156
2023-09-26,63.849998474121094
2023-09-27,64.33999633789062
2023-09-28,63.66999816894531
2023-09-29,61.900001525878906
2023-10-02,59.369998931884766
2023-10-03,61.33000183105469
2023-10-04,61.75
2023-10-05,61.43000030517578
2023-10-06,61.52000045776367
2023-10-09,64.08999633789062
2023-10-10,65.9000015258789
2023-10-11,65.16000366210938
2023-10-12,63.099998474121094
2023-10-13,62.65999984741211
2023-10-16,64.30000305175781
2023-10-17,65.66000366210938
2023-10-18,64.01000213623047
2023-10-19,64.66000366210938
2023-10-20,62.81999969482422
2023-10-23,63.470001220703125
2023-10-24,64.62999725341797
2023-10-25,64.20999908447266
2023-10-26,64.36000061035156
2023-10-27,63.4900016784668
2023-10-30,65.01000213623047
2023-10-31,64.9800033569336
2023-11-01,64.95999908447266
2023-11-02,65.4800033569336
2023-11-03,66.79000091552734
2023-11-06,66.55000305175781
2023-11-07,66.33999633789062
2023-11-08,65.70999908447266
2023-11-09,68.23999786376953
2023-11-10,65.18000030517578
2023-11-13,63.790000915527344
2023-11-14,67.1500015258789
2023-11-15,66.5
2023-11-16,66.55999755859375
2023-11-17,65.5999984741211
2023-11-20,67.06999969482422
2023-11-21,66.4800033569336
2023-11-22,65.94000244140625
2023-11-24,66.30000305175781
2023-11-27,66.08999633789062
2023-11-28,64.18000030517578
2023-11-29,63.93000030517578
2023-11-30,63.86000061035156
2023-12-01,65.44999694824219
2023-12-04,66.54000091552734
2023-12-05,66.0999984741211
2023-12-06,67.05999755859375
2023-12-07,68.0
2023-12-08,69.25
2023-12-11,69.98999786376953
2023-12-12,69.97000122070312
2023-12-13,70.58999633789062
2023-12-14,72.7300033569336
2023-12-15,71.73999786376953
2023-12-18,72.63999938964844
2023-12-19,72.94999694824219
2023-12-20,72.01000213623047
2023-12-21,74.12999725341797
2023-12-22,74.91000366210938
2023-12-26,76.18000030517578
2023-12-27,75.95999908447266
2023-12-28,75.87000274658203
2023-12-29,76.05999755859375
2024-01-02,76.48999786376953
2024-01-03,75.44999694824219
2024-01-04,74.26000213623047
2024-01-05,74.48999786376953
2024-01-08,74.41000366210938
2024-01-09,72.58000183105469
2024-01-10,74.52999877929688
2024-01-11,72.7300033569336
2024-01-12,73.55000305175781
2024-01-16,74.54000091552734
2024-01-17,73.56999969482422
2024-01-18,73.98999786376953
2024-01-19,75.37000274658203
2024-01-22,76.47000122070312
2024-01-23,78.5
2024-01-24,76.2300033569336
2024-01-25,74.9800033569336
2024-01-26,76.38999938964844
2024-01-29,77.08000183105469
2024-01-30,77.62000274658203
2024-01-31,77.19999694824219
2024-02-01,75.7300033569336
2024-02-02,74.52999877929688
2024-02-05,74.0
2024-02-06,74.36000061035156
2024-02-07,75.44999694824219
2024-02-08,74.76000213623047
2024-02-09,77.37999725341797
2024-02-12,77.41999816894531
2024-02-13,74.75
2024-02-14,74.87000274658203
2024-02-15,77.06999969482422
2024-02-16,76.56999969482422
2024-02-20,76.91000366210938
2024-02-21,77.0999984741211
2024-02-22,77.5
2024-02-23,78.79000091552734
2024-02-26,80.0
2024-02-27,79.94999694824219
2024-02-28,80.72000122070312
2024-02-29,80.91000366210938
2024-03-01,78.55000305175781
2024-03-04,71.20999908447266
2024-03-05,73.0
2024-03-06,71.69000244140625
2024-03-07,67.9800033569336
2024-03-08,67.83000183105469
2024-03-11,68.30999755859375
2024-03-12,68.52999877929688
2024-03-13,67.29000091552734
2024-03-14,64.19999694824219
2024-03-15,64.93000030517578
2024-03-18,63.599998474121094
2024-03-19,61.939998626708984
2024-03-20,62.84000015258789
2024-03-21,62.70000076293945
2024-03-22,62.68000030517578
2024-03-25,62.91999816894531
2024-03-26,62.88999938964844
2024-03-27,64.80999755859375
2024-03-28,65.33000183105469
2024-04-01,64.16999816894531
2024-04-02,62.939998626708984
2024-04-03,63.70000076293945
2024-04-04,63.70000076293945
2024-04-05,63.33000183105469
2024-04-08,64.33999633789062
2024-04-09,64.86000061035156
2024-04-10,64.56999969482422
2024-04-11,65.29000091552734
2024-04-12,63.0
2024-04-15,63.029998779296875
2024-04-16,62.95000076293945
2024-04-17,61.95000076293945
2024-04-18,63.130001068115234
2024-04-19,63.290000915527344
2024-04-22,64.51000213623047
2024-04-23,64.31999969482422
2024-04-24,64.95999908447266
2024-04-25,64.93000030517578
2024-04-26,65.79000091552734
2024-04-29,65.98999786376953
2024-04-30,64.18000030517578
2024-05-01,64.9000015258789
2024-05-02,63.5099983215332
2024-05-03,63.06999969482422
2024-05-06,63.650001525878906
2024-05-07,63.06999969482422
2024-05-08,63.400001525878906
2024-05-09,61.70000076293945
2024-05-10,59.59000015258789
2024-05-13,59.11000061035156
2024-05-14,58.5099983215332
2024-05-15,58.689998626708984
2024-05-16,57.880001068115234
2024-05-17,59.150001525878906
2024-05-20,59.439998626708984
2024-05-21,59.810001373291016
2024-05-22,58.849998474121094
2024-05-23,58.4900016784668
2024-05-24,59.13999938964844
2024-05-28,59.36000061035156
2024-05-29,59.279998779296875
2024-05-30,59.77000045776367
2024-05-31,59.220001220703125
2024-06-03,57.16999816894531
2024-06-04,56.790000915527344
2024-06-05,55.97999954223633
2024-06-06,56.709999084472656
2024-06-07,55.11000061035156
2024-06-10,51.790000915527344
2024-06-11,52.150001525878906
2024-06-12,54.439998626708984
2024-06-13,51.779998779296875
2024-06-14,52.18000030517578
2024-06-17,52.459999084472656
2024-06-18,53.45000076293945
2024-06-20,52.36000061035156
2024-06-21,51.709999084472656
2024-06-24,52.40999984741211
2024-06-25,52.29999923706055
2024-06-26,52.47999954223633
2024-06-27,54.119998931884766
2024-06-28,56.439998626708984
2024-07-01,55.2400016784668
2024-07-02,54.779998779296875
2024-07-03,55.38999938964844
2024-07-05,56.06999969482422
2024-07-08,57.13999938964844
2024-07-09,58.400001525878906
2024-07-10,58.83000183105469
2024-07-11,64.18000030517578
2024-07-12,64.9800033569336
2024-07-15,65.80000305175781
2024-07-16,69.27999877929688
2024-07-17,66.11000061035156
2024-07-18,65.23999786376953
2024-07-19,66.30999755859375
2024-07-22,65.76000213623047
2024-07-23,65.5999984741211
2024-07-24,64.68000030517578
2024-07-25,66.55999755859375
2024-07-26,68.55999755859375
2024-07-29,67.0
2024-07-30,69.04000091552734
2024-07-31,70.58999633789062
2024-08-01,69.2300033569336
2024-08-02,66.8499984741211
2024-08-05,64.27999877929688
2024-08-06,67.3499984741211
2024-08-07,67.4800033569336
2024-08-08,68.79000091552734
2024-08-09,71.48999786376953
2024-08-12,71.80999755859375
2024-08-13,71.9800033569336
2024-08-14,72.2699966430664
2024-08-15,73.5
2024-08-16,73.45999908447266
2024-08-19,75.7699966430664
2024-08-20,74.7300033569336
2024-08-21,73.73999786376953
2024-08-22,72.37000274658203
2024-08-23,72.93000030517578
2024-08-26,72.80999755859375
2024-08-27,72.87999725341797
2024-08-28,71.27999877929688
2024-08-29,70.16999816894531
2024-08-30,69.9800033569336
2024-09-03,69.06999969482422
2024-09-04,69.7300033569336
2024-09-05,72.27999877929688
2024-09-06,73.18000030517578
2024-09-09,71.29000091552734
2024-09-10,71.83999633789062
2024-09-11,70.08999633789062
2024-09-12,71.95999908447266
2024-09-13,72.9000015258789
2024-09-16,70.7300033569336
2024-09-17,70.31999969482422
2024-09-18,70.66000366210938
2024-09-19,72.41000366210938
2024-09-20,72.29000091552734
2024-09-23,72.9000015258789
2024-09-24,74.43000030517578
2024-09-25,72.98999786376953
2024-09-26,74.5199966430664
2024-09-27,76.51000213623047
2024-09-30,75.91999816894531
2024-10-01,74.97000122070312
2024-10-02,75.47000122070312
2024-10-03,75.55000305175781
2024-10-04,76.08999633789062
2024-10-07,76.9000015258789
2024-10-08,79.41999816894531
2024-10-09,81.13999938964844
2024-10-10,79.87999725341797
2024-10-11,80.44999694824219
2024-10-14,80.83000183105469
2024-10-15,82.01000213623047
2024-10-16,83.66000366210938
2024-10-17,84.94999694824219
2024-10-18,84.94000244140625
2024-10-21,84.5
2024-10-22,82.2300033569336
2024-10-23,82.29000091552734
2024-10-24,82.26000213623047
2024-10-25,81.87999725341797
2024-10-28,81.5999984741211
2024-10-29,81.72000122070312
2024-10-30,81.58999633789062
2024-10-31,80.2699966430664
2024-11-01,81.61000061035156
2024-11-04,81.43000030517578
2024-11-05,81.58000183105469
2024-11-06,84.69999694824219
2024-11-07,85.3499984741211
2024-11-08,83.75
2024-11-11,80.44999694824219
2024-11-12,79.04000091552734
2024-11-13,78.63999938964844
2024-11-14,77.80999755859375
2024-11-15,79.4000015258789
2024-11-18,80.08000183105469
2024-11-19,79.95999908447266
2024-11-20,81.4000015258789
2024-11-21,83.79000091552734
