Date,NTRA
2022-11-17,35.849998474121094
2022-11-18,35.619998931884766
2022-11-21,35.290000915527344
2022-11-22,35.41999816894531
2022-11-23,37.22999954223633
2022-11-25,37.58000183105469
2022-11-28,37.5099983215332
2022-11-29,37.189998626708984
2022-11-30,41.119998931884766
2022-12-01,41.25
2022-12-02,41.84000015258789
2022-12-05,40.38999938964844
2022-12-06,38.79999923706055
2022-12-07,38.459999084472656
2022-12-08,38.7599983215332
2022-12-09,38.13999938964844
2022-12-12,39.220001220703125
2022-12-13,40.56999969482422
2022-12-14,38.93000030517578
2022-12-15,38.13999938964844
2022-12-16,43.31999969482422
2022-12-19,41.040000915527344
2022-12-20,41.619998931884766
2022-12-21,41.54999923706055
2022-12-22,42.7400016784668
2022-12-23,41.540000915527344
2022-12-27,40.31999969482422
2022-12-28,39.84000015258789
2022-12-29,40.630001068115234
2022-12-30,40.16999816894531
2023-01-03,38.4900016784668
2023-01-04,39.880001068115234
2023-01-05,38.7599983215332
2023-01-06,36.93000030517578
2023-01-09,36.56999969482422
2023-01-10,37.75
2023-01-11,41.25
2023-01-12,40.75
2023-01-13,41.81999969482422
2023-01-17,40.0
2023-01-18,40.97999954223633
2023-01-19,39.720001220703125
2023-01-20,40.90999984741211
2023-01-23,43.22999954223633
2023-01-24,42.939998626708984
2023-01-25,42.0
2023-01-26,42.7599983215332
2023-01-27,43.7400016784668
2023-01-30,41.97999954223633
2023-01-31,42.93000030517578
2023-02-01,43.970001220703125
2023-02-02,46.54999923706055
2023-02-03,44.790000915527344
2023-02-06,43.779998779296875
2023-02-07,45.91999816894531
2023-02-08,43.880001068115234
2023-02-09,44.029998779296875
2023-02-10,42.77000045776367
2023-02-13,42.70000076293945
2023-02-14,42.06999969482422
2023-02-15,42.34000015258789
2023-02-16,49.5099983215332
2023-02-17,49.91999816894531
2023-02-21,47.36000061035156
2023-02-22,47.90999984741211
2023-02-23,47.380001068115234
2023-02-24,47.72999954223633
2023-02-27,47.56999969482422
2023-02-28,48.54999923706055
2023-03-01,54.279998779296875
2023-03-02,56.470001220703125
2023-03-03,58.119998931884766
2023-03-06,56.72999954223633
2023-03-07,57.25
2023-03-08,57.72999954223633
2023-03-09,57.52000045776367
2023-03-10,54.130001068115234
2023-03-13,55.18000030517578
2023-03-14,56.43000030517578
2023-03-15,57.040000915527344
2023-03-16,58.290000915527344
2023-03-17,56.630001068115234
2023-03-20,56.2599983215332
2023-03-21,56.630001068115234
2023-03-22,55.68000030517578
2023-03-23,55.70000076293945
2023-03-24,56.650001525878906
2023-03-27,55.9900016784668
2023-03-28,54.150001525878906
2023-03-29,56.900001525878906
2023-03-30,54.2599983215332
2023-03-31,55.52000045776367
2023-04-03,54.27000045776367
2023-04-04,53.72999954223633
2023-04-05,53.0
2023-04-06,51.90999984741211
2023-04-10,51.470001220703125
2023-04-11,51.970001220703125
2023-04-12,51.16999816894531
2023-04-13,52.04999923706055
2023-04-14,51.400001525878906
2023-04-17,51.0
2023-04-18,50.209999084472656
2023-04-19,53.130001068115234
2023-04-20,54.2400016784668
2023-04-21,55.15999984741211
2023-04-24,53.0
2023-04-25,50.689998626708984
2023-04-26,49.77000045776367
2023-04-27,50.22999954223633
2023-04-28,50.720001220703125
2023-05-01,52.47999954223633
2023-05-02,50.31999969482422
2023-05-03,52.13999938964844
2023-05-04,52.93000030517578
2023-05-05,54.099998474121094
2023-05-08,53.099998474121094
2023-05-09,53.0
2023-05-10,51.209999084472656
2023-05-11,51.619998931884766
2023-05-12,51.099998474121094
2023-05-15,52.16999816894531
2023-05-16,51.0
2023-05-17,49.63999938964844
2023-05-18,49.63999938964844
2023-05-19,50.72999954223633
2023-05-22,53.08000183105469
2023-05-23,51.91999816894531
2023-05-24,50.880001068115234
2023-05-25,48.2400016784668
2023-05-26,48.619998931884766
2023-05-30,47.08000183105469
2023-05-31,47.11000061035156
2023-06-01,49.290000915527344
2023-06-02,48.810001373291016
2023-06-05,47.75
2023-06-06,48.33000183105469
2023-06-07,49.560001373291016
2023-06-08,48.81999969482422
2023-06-09,48.380001068115234
2023-06-12,49.470001220703125
2023-06-13,50.720001220703125
2023-06-14,50.470001220703125
2023-06-15,50.720001220703125
2023-06-16,50.25
2023-06-20,52.099998474121094
2023-06-21,52.68000030517578
2023-06-22,53.029998779296875
2023-06-23,51.369998931884766
2023-06-26,49.849998474121094
2023-06-27,50.790000915527344
2023-06-28,51.47999954223633
2023-06-29,49.029998779296875
2023-06-30,48.65999984741211
2023-07-03,48.75
2023-07-05,48.04999923706055
2023-07-06,47.099998474121094
2023-07-07,46.88999938964844
2023-07-10,48.310001373291016
2023-07-11,49.0
2023-07-12,51.119998931884766
2023-07-13,50.790000915527344
2023-07-14,49.560001373291016
2023-07-17,49.25
2023-07-18,48.66999816894531
2023-07-19,48.33000183105469
2023-07-20,47.47999954223633
2023-07-21,49.310001373291016
2023-07-24,46.790000915527344
2023-07-25,47.09000015258789
2023-07-26,47.119998931884766
2023-07-27,45.31999969482422
2023-07-28,45.880001068115234
2023-07-31,45.220001220703125
2023-08-01,45.36000061035156
2023-08-02,43.93000030517578
2023-08-03,43.400001525878906
2023-08-04,51.02000045776367
2023-08-07,51.02000045776367
2023-08-08,52.720001220703125
2023-08-09,52.25
2023-08-10,53.34000015258789
2023-08-11,56.209999084472656
2023-08-14,56.90999984741211
2023-08-15,54.81999969482422
2023-08-16,53.310001373291016
2023-08-17,51.970001220703125
2023-08-18,52.599998474121094
2023-08-21,54.91999816894531
2023-08-22,53.75
2023-08-23,55.11000061035156
2023-08-24,55.45000076293945
2023-08-25,57.380001068115234
2023-08-28,55.5099983215332
2023-08-29,55.88999938964844
2023-08-30,59.099998474121094
2023-08-31,58.72999954223633
2023-09-01,62.52000045776367
2023-09-05,59.43000030517578
2023-09-06,58.0
2023-09-07,55.25
2023-09-08,54.20000076293945
2023-09-11,54.59000015258789
2023-09-12,54.56999969482422
2023-09-13,55.5
2023-09-14,52.61000061035156
2023-09-15,51.5
2023-09-18,51.060001373291016
2023-09-19,50.529998779296875
2023-09-20,49.15999984741211
2023-09-21,47.290000915527344
2023-09-22,45.81999969482422
2023-09-25,45.20000076293945
2023-09-26,44.970001220703125
2023-09-27,46.619998931884766
2023-09-28,45.31999969482422
2023-09-29,44.25
2023-10-02,43.68000030517578
2023-10-03,43.95000076293945
2023-10-04,43.15999984741211
2023-10-05,43.11000061035156
2023-10-06,43.54999923706055
2023-10-09,43.0099983215332
2023-10-10,45.88999938964844
2023-10-11,44.810001373291016
2023-10-12,39.38999938964844
2023-10-13,41.540000915527344
2023-10-16,42.33000183105469
2023-10-17,42.5
2023-10-18,41.880001068115234
2023-10-19,41.43000030517578
2023-10-20,40.7599983215332
2023-10-23,40.08000183105469
2023-10-24,40.790000915527344
2023-10-25,40.060001373291016
2023-10-26,39.04999923706055
2023-10-27,38.2599983215332
2023-10-30,37.54999923706055
2023-10-31,39.470001220703125
2023-11-01,39.689998626708984
2023-11-02,40.54999923706055
2023-11-03,42.7400016784668
2023-11-06,43.099998474121094
2023-11-07,43.63999938964844
2023-11-08,41.34000015258789
2023-11-09,45.38999938964844
2023-11-10,46.7400016784668
2023-11-13,48.540000915527344
2023-11-14,52.119998931884766
2023-11-15,52.970001220703125
2023-11-16,52.810001373291016
2023-11-17,53.52000045776367
2023-11-20,54.790000915527344
2023-11-21,53.95000076293945
2023-11-22,54.650001525878906
2023-11-24,55.0
2023-11-27,55.040000915527344
2023-11-28,55.0099983215332
2023-11-29,56.63999938964844
2023-11-30,55.95000076293945
2023-12-01,58.459999084472656
2023-12-04,59.310001373291016
2023-12-05,58.279998779296875
2023-12-06,57.900001525878906
2023-12-07,57.939998626708984
2023-12-08,58.150001525878906
2023-12-11,56.70000076293945
2023-12-12,58.52000045776367
2023-12-13,60.08000183105469
2023-12-14,60.27000045776367
2023-12-15,59.0099983215332
2023-12-18,57.54999923706055
2023-12-19,59.27000045776367
2023-12-20,57.279998779296875
2023-12-21,60.290000915527344
2023-12-22,60.84000015258789
2023-12-26,61.16999816894531
2023-12-27,61.220001220703125
2023-12-28,62.040000915527344
2023-12-29,62.63999938964844
2024-01-02,61.91999816894531
2024-01-03,59.209999084472656
2024-01-04,59.689998626708984
2024-01-05,62.22999954223633
2024-01-08,64.8499984741211
2024-01-09,66.0999984741211
2024-01-10,63.88999938964844
2024-01-11,63.0099983215332
2024-01-12,60.88999938964844
2024-01-16,62.90999984741211
2024-01-17,67.5
2024-01-18,67.55999755859375
2024-01-19,66.62999725341797
2024-01-22,66.68000030517578
2024-01-23,66.5199966430664
2024-01-24,65.61000061035156
2024-01-25,64.62000274658203
2024-01-26,65.44000244140625
2024-01-29,66.41000366210938
2024-01-30,66.0
2024-01-31,65.94000244140625
2024-02-01,68.19000244140625
2024-02-02,67.7300033569336
2024-02-05,68.81999969482422
2024-02-06,70.22000122070312
2024-02-07,69.91999816894531
2024-02-08,69.6500015258789
2024-02-09,69.73999786376953
2024-02-12,70.97000122070312
2024-02-13,68.4000015258789
2024-02-14,69.66999816894531
2024-02-15,69.69999694824219
2024-02-16,70.01000213623047
2024-02-20,70.41000366210938
2024-02-21,69.76000213623047
2024-02-22,71.1500015258789
2024-02-23,70.45999908447266
2024-02-26,74.19000244140625
2024-02-27,76.16000366210938
2024-02-28,76.55000305175781
2024-02-29,86.48999786376953
2024-03-01,89.41000366210938
2024-03-04,90.20999908447266
2024-03-05,87.62000274658203
2024-03-06,90.22000122070312
2024-03-07,91.66000366210938
2024-03-08,89.05999755859375
2024-03-11,89.27999877929688
2024-03-12,90.80999755859375
2024-03-13,88.95999908447266
2024-03-14,87.70999908447266
2024-03-15,89.5199966430664
2024-03-18,90.12000274658203
2024-03-19,91.26000213623047
2024-03-20,92.9000015258789
2024-03-21,91.87000274658203
2024-03-22,92.31999969482422
2024-03-25,91.38999938964844
2024-03-26,90.0
2024-03-27,90.45999908447266
2024-03-28,91.45999908447266
2024-04-01,92.95999908447266
2024-04-02,91.91000366210938
2024-04-03,92.61000061035156
2024-04-04,92.36000061035156
2024-04-05,96.75
2024-04-08,95.43000030517578
2024-04-09,97.4800033569336
2024-04-10,96.5
2024-04-11,96.70999908447266
2024-04-12,94.47000122070312
2024-04-15,90.41999816894531
2024-04-16,90.31999969482422
2024-04-17,90.33000183105469
2024-04-18,87.27999877929688
2024-04-19,85.27999877929688
2024-04-22,88.61000061035156
2024-04-23,91.04000091552734
2024-04-24,91.5
2024-04-25,91.27999877929688
2024-04-26,91.66000366210938
2024-04-29,94.04000091552734
2024-04-30,92.87999725341797
2024-05-01,94.1500015258789
2024-05-02,93.72000122070312
2024-05-03,96.9800033569336
2024-05-06,97.20999908447266
2024-05-07,97.1500015258789
2024-05-08,95.66000366210938
2024-05-09,95.55000305175781
2024-05-10,105.29000091552734
2024-05-13,103.33000183105469
2024-05-14,105.5199966430664
2024-05-15,107.30999755859375
2024-05-16,108.5
2024-05-17,106.45999908447266
2024-05-20,106.30999755859375
2024-05-21,108.26000213623047
2024-05-22,108.51000213623047
2024-05-23,107.51000213623047
2024-05-24,109.51000213623047
2024-05-28,109.56999969482422
2024-05-29,109.81999969482422
2024-05-30,110.12000274658203
2024-05-31,106.52999877929688
2024-06-03,108.30999755859375
2024-06-04,105.94000244140625
2024-06-05,110.79000091552734
2024-06-06,109.22000122070312
2024-06-07,111.19000244140625
2024-06-10,111.66000366210938
2024-06-11,112.47000122070312
2024-06-12,112.5999984741211
2024-06-13,110.79000091552734
2024-06-14,110.19999694824219
2024-06-17,110.41999816894531
2024-06-18,107.98999786376953
2024-06-20,107.19999694824219
2024-06-21,107.11000061035156
2024-06-24,107.41000366210938
2024-06-25,111.3499984741211
2024-06-26,111.38999938964844
2024-06-27,110.01000213623047
2024-06-28,108.29000091552734
2024-07-01,107.80999755859375
2024-07-02,110.69999694824219
2024-07-03,111.63999938964844
2024-07-05,112.73999786376953
2024-07-08,109.5199966430664
2024-07-09,109.43000030517578
2024-07-10,111.58000183105469
2024-07-11,110.80999755859375
2024-07-12,111.5999984741211
2024-07-15,112.66000366210938
2024-07-16,114.44000244140625
2024-07-17,110.37000274658203
2024-07-18,101.1500015258789
2024-07-19,105.9800033569336
2024-07-22,105.51000213623047
2024-07-23,106.5199966430664
2024-07-24,106.0999984741211
2024-07-25,102.1500015258789
2024-07-26,102.66999816894531
2024-07-29,103.7699966430664
2024-07-30,97.75
2024-07-31,102.38999938964844
2024-08-01,103.0
2024-08-02,99.62000274658203
2024-08-05,97.91000366210938
2024-08-06,100.91999816894531
2024-08-07,100.36000061035156
2024-08-08,107.69999694824219
2024-08-09,114.56999969482422
2024-08-12,115.25
2024-08-13,119.0199966430664
2024-08-14,118.5
2024-08-15,122.25
2024-08-16,123.9800033569336
2024-08-19,123.77999877929688
2024-08-20,118.44999694824219
2024-08-21,121.91000366210938
2024-08-22,122.61000061035156
2024-08-23,122.70999908447266
2024-08-26,118.11000061035156
2024-08-27,120.2699966430664
2024-08-28,118.80999755859375
2024-08-29,116.25
2024-08-30,118.26000213623047
2024-09-03,113.9800033569336
2024-09-04,113.23999786376953
2024-09-05,117.5
2024-09-06,112.9000015258789
2024-09-09,117.66000366210938
2024-09-10,118.7300033569336
2024-09-11,123.83000183105469
2024-09-12,125.12000274658203
2024-09-13,126.51000213623047
2024-09-16,129.6699981689453
2024-09-17,127.20999908447266
2024-09-18,127.0999984741211
2024-09-19,127.12999725341797
2024-09-20,127.77999877929688
2024-09-23,123.54000091552734
2024-09-24,123.08000183105469
2024-09-25,124.98999786376953
2024-09-26,123.8499984741211
2024-09-27,125.72000122070312
2024-09-30,126.94999694824219
2024-10-01,127.19000244140625
2024-10-02,131.11000061035156
2024-10-03,126.30000305175781
2024-10-04,129.83999633789062
2024-10-07,128.1999969482422
2024-10-08,131.92999267578125
2024-10-09,127.4800033569336
2024-10-10,125.75
2024-10-11,130.05999755859375
2024-10-14,131.86000061035156
2024-10-15,129.0
2024-10-16,126.7699966430664
2024-10-17,122.3499984741211
2024-10-18,122.4000015258789
2024-10-21,120.5
2024-10-22,119.94999694824219
2024-10-23,118.6500015258789
2024-10-24,119.16999816894531
2024-10-25,117.66999816894531
2024-10-28,120.70999908447266
2024-10-29,124.73999786376953
2024-10-30,126.7300033569336
2024-10-31,120.95999908447266
2024-11-01,124.16000366210938
2024-11-04,123.44000244140625
2024-11-05,124.38999938964844
2024-11-06,126.97000122070312
2024-11-07,130.38999938964844
2024-11-08,134.11000061035156
2024-11-11,133.97000122070312
2024-11-12,135.1199951171875
2024-11-13,160.97000122070312
2024-11-14,151.11000061035156
2024-11-15,146.05999755859375
2024-11-18,153.4199981689453
2024-11-19,162.10000610351562
2024-11-20,167.8800048828125
2024-11-21,169.36000061035156
