Date,UFPI
2022-06-06,79.52999877929688
2022-06-07,81.16999816894531
2022-06-08,78.62000274658203
2022-06-09,78.56999969482422
2022-06-10,74.68000030517578
2022-06-13,70.45999908447266
2022-06-14,71.33999633789062
2022-06-15,69.86000061035156
2022-06-16,65.54000091552734
2022-06-17,65.12999725341797
2022-06-21,65.55999755859375
2022-06-22,65.55999755859375
2022-06-23,65.62000274658203
2022-06-24,67.3499984741211
2022-06-27,68.36000061035156
2022-06-28,67.37000274658203
2022-06-29,66.98999786376953
2022-06-30,68.13999938964844
2022-07-01,69.13999938964844
2022-07-05,70.66000366210938
2022-07-06,69.11000061035156
2022-07-07,70.58000183105469
2022-07-08,70.6500015258789
2022-07-11,70.4800033569336
2022-07-12,71.4000015258789
2022-07-13,72.23999786376953
2022-07-14,71.30000305175781
2022-07-15,72.37000274658203
2022-07-18,72.31999969482422
2022-07-19,74.56999969482422
2022-07-20,75.05000305175781
2022-07-21,75.6500015258789
2022-07-22,84.08000183105469
2022-07-25,87.62999725341797
2022-07-26,86.76000213623047
2022-07-27,87.86000061035156
2022-07-28,90.2300033569336
2022-07-29,92.20999908447266
2022-08-01,92.01000213623047
2022-08-02,89.75
2022-08-03,89.72000122070312
2022-08-04,88.41000366210938
2022-08-05,88.47000122070312
2022-08-08,90.55999755859375
2022-08-09,85.11000061035156
2022-08-10,87.54000091552734
2022-08-11,89.30999755859375
2022-08-12,89.1500015258789
2022-08-15,89.66000366210938
2022-08-16,90.51000213623047
2022-08-17,88.75
2022-08-18,89.97000122070312
2022-08-19,89.02999877929688
2022-08-22,86.37000274658203
2022-08-23,85.4000015258789
2022-08-24,85.05000305175781
2022-08-25,86.06999969482422
2022-08-26,82.5999984741211
2022-08-29,82.41999816894531
2022-08-30,81.12999725341797
2022-08-31,79.38999938964844
2022-09-01,78.87000274658203
2022-09-02,77.11000061035156
2022-09-06,75.56999969482422
2022-09-07,75.36000061035156
2022-09-08,75.9000015258789
2022-09-09,77.75
2022-09-12,78.38999938964844
2022-09-13,73.72000122070312
2022-09-14,72.69000244140625
2022-09-15,73.38999938964844
2022-09-16,73.44999694824219
2022-09-19,75.37999725341797
2022-09-20,73.62999725341797
2022-09-21,73.69999694824219
2022-09-22,71.5
2022-09-23,69.5999984741211
2022-09-26,68.36000061035156
2022-09-27,68.70999908447266
2022-09-28,72.33999633789062
2022-09-29,72.0199966430664
2022-09-30,72.16000366210938
2022-10-03,74.69000244140625
2022-10-04,76.80999755859375
2022-10-05,75.43000030517578
2022-10-06,75.30000305175781
2022-10-07,72.52999877929688
2022-10-10,74.52999877929688
2022-10-11,74.62999725341797
2022-10-12,72.86000061035156
2022-10-13,72.87000274658203
2022-10-14,70.19000244140625
2022-10-17,72.55000305175781
2022-10-18,74.25
2022-10-19,71.63999938964844
2022-10-20,69.6500015258789
2022-10-21,68.2699966430664
2022-10-24,67.30999755859375
2022-10-25,69.45999908447266
2022-10-26,70.08999633789062
2022-10-27,70.27999877929688
2022-10-28,72.1500015258789
2022-10-31,71.2300033569336
2022-11-01,71.58000183105469
2022-11-02,68.9800033569336
2022-11-03,67.75
2022-11-04,68.95999908447266
2022-11-07,70.19999694824219
2022-11-08,71.30000305175781
2022-11-09,71.23999786376953
2022-11-10,78.41000366210938
2022-11-11,80.05000305175781
2022-11-14,78.12000274658203
2022-11-15,79.27999877929688
2022-11-16,78.9800033569336
2022-11-17,77.31999969482422
2022-11-18,78.98999786376953
2022-11-21,78.87999725341797
2022-11-22,81.38999938964844
2022-11-23,80.8499984741211
2022-11-25,81.55999755859375
2022-11-28,80.23999786376953
2022-11-29,80.81999969482422
2022-11-30,81.86000061035156
2022-12-01,83.51000213623047
2022-12-02,83.20999908447266
2022-12-05,81.5199966430664
2022-12-06,79.01000213623047
2022-12-07,80.58000183105469
2022-12-08,81.4800033569336
2022-12-09,80.33000183105469
2022-12-12,81.9000015258789
2022-12-13,82.91000366210938
2022-12-14,82.05999755859375
2022-12-15,80.58999633789062
2022-12-16,79.5
2022-12-19,78.66000366210938
2022-12-20,79.05999755859375
2022-12-21,80.75
2022-12-22,78.55000305175781
2022-12-23,79.06999969482422
2022-12-27,80.16999816894531
2022-12-28,77.5
2022-12-29,79.77999877929688
2022-12-30,79.25
2023-01-03,79.66000366210938
2023-01-04,81.30000305175781
2023-01-05,79.41000366210938
2023-01-06,82.45999908447266
2023-01-09,82.11000061035156
2023-01-10,83.08000183105469
2023-01-11,85.12000274658203
2023-01-12,85.93000030517578
2023-01-13,86.80999755859375
2023-01-17,86.25
2023-01-18,85.43000030517578
2023-01-19,84.25
2023-01-20,86.48999786376953
2023-01-23,88.08999633789062
2023-01-24,87.80999755859375
2023-01-25,88.95999908447266
2023-01-26,89.5
2023-01-27,90.70999908447266
2023-01-30,89.5999984741211
2023-01-31,93.55000305175781
2023-02-01,96.33000183105469
2023-02-02,98.37000274658203
2023-02-03,97.31999969482422
2023-02-06,95.73999786376953
2023-02-07,96.80999755859375
2023-02-08,94.81999969482422
2023-02-09,94.61000061035156
2023-02-10,94.29000091552734
2023-02-13,96.94000244140625
2023-02-14,96.81999969482422
2023-02-15,96.23999786376953
2023-02-16,94.2699966430664
2023-02-17,86.86000061035156
2023-02-21,81.7300033569336
2023-02-22,83.62999725341797
2023-02-23,85.27999877929688
2023-02-24,85.04000091552734
2023-02-27,86.12999725341797
2023-02-28,85.52999877929688
2023-03-01,85.58999633789062
2023-03-02,85.88999938964844
2023-03-03,86.86000061035156
2023-03-06,84.5999984741211
2023-03-07,83.4800033569336
2023-03-08,84.08999633789062
2023-03-09,83.04000091552734
2023-03-10,79.1500015258789
2023-03-13,77.38999938964844
2023-03-14,79.18000030517578
2023-03-15,78.33999633789062
2023-03-16,79.27999877929688
2023-03-17,77.33999633789062
2023-03-20,78.31999969482422
2023-03-21,79.62000274658203
2023-03-22,77.04000091552734
2023-03-23,76.62000274658203
2023-03-24,76.30000305175781
2023-03-27,77.75
2023-03-28,77.68000030517578
2023-03-29,78.04000091552734
2023-03-30,77.25
2023-03-31,79.47000122070312
2023-04-03,79.77999877929688
2023-04-04,76.55999755859375
2023-04-05,76.66999816894531
2023-04-06,76.05000305175781
2023-04-10,77.51000213623047
2023-04-11,78.91000366210938
2023-04-12,78.30000305175781
2023-04-13,78.94999694824219
2023-04-14,78.55999755859375
2023-04-17,79.62999725341797
2023-04-18,79.73999786376953
2023-04-19,80.05999755859375
2023-04-20,80.93000030517578
2023-04-21,80.5
2023-04-24,80.11000061035156
2023-04-25,78.19000244140625
2023-04-26,76.18000030517578
2023-04-27,77.33000183105469
2023-04-28,78.5199966430664
2023-05-01,79.36000061035156
2023-05-02,78.13999938964844
2023-05-03,82.26000213623047
2023-05-04,79.47000122070312
2023-05-05,81.43000030517578
2023-05-08,82.58999633789062
2023-05-09,82.7300033569336
2023-05-10,83.5
2023-05-11,81.66999816894531
2023-05-12,81.5
2023-05-15,82.9000015258789
2023-05-16,82.2300033569336
2023-05-17,83.87999725341797
2023-05-18,84.9800033569336
2023-05-19,82.66000366210938
2023-05-22,82.86000061035156
2023-05-23,81.87999725341797
2023-05-24,80.33999633789062
2023-05-25,80.52999877929688
2023-05-26,80.79000091552734
2023-05-30,81.1500015258789
2023-05-31,78.0999984741211
2023-06-01,79.26000213623047
2023-06-02,84.0
2023-06-05,84.0
2023-06-06,87.94000244140625
2023-06-07,90.25
2023-06-08,88.45999908447266
2023-06-09,88.30000305175781
2023-06-12,88.80999755859375
2023-06-13,90.43000030517578
2023-06-14,88.36000061035156
2023-06-15,89.44000244140625
2023-06-16,89.2699966430664
2023-06-20,90.12999725341797
2023-06-21,90.75
2023-06-22,89.9800033569336
2023-06-23,90.12999725341797
2023-06-26,91.55999755859375
2023-06-27,94.4000015258789
2023-06-28,95.16999816894531
2023-06-29,97.0
2023-06-30,97.05000305175781
2023-07-03,96.5
2023-07-05,94.30999755859375
2023-07-06,91.27999877929688
2023-07-07,91.4800033569336
2023-07-10,93.72000122070312
2023-07-11,94.61000061035156
2023-07-12,96.88999938964844
2023-07-13,98.94000244140625
2023-07-14,99.61000061035156
2023-07-17,101.55000305175781
2023-07-18,102.8499984741211
2023-07-19,102.6500015258789
2023-07-20,101.36000061035156
2023-07-21,100.75
2023-07-24,99.4000015258789
2023-07-25,99.58000183105469
2023-07-26,101.70999908447266
2023-07-27,101.30999755859375
2023-07-28,101.83000183105469
2023-07-31,102.76000213623047
2023-08-01,103.3499984741211
2023-08-02,102.41999816894531
2023-08-03,101.56999969482422
2023-08-04,102.75
2023-08-07,103.91000366210938
2023-08-08,102.0199966430664
2023-08-09,101.41000366210938
2023-08-10,101.0
2023-08-11,101.2699966430664
2023-08-14,103.61000061035156
2023-08-15,102.4800033569336
2023-08-16,101.55999755859375
2023-08-17,98.6500015258789
2023-08-18,99.01000213623047
2023-08-21,100.05999755859375
2023-08-22,101.0
2023-08-23,102.12000274658203
2023-08-24,100.91999816894531
2023-08-25,101.04000091552734
2023-08-28,102.5199966430664
2023-08-29,103.87999725341797
2023-08-30,104.27999877929688
2023-08-31,104.3499984741211
2023-09-01,107.30999755859375
2023-09-05,101.9000015258789
2023-09-06,102.80000305175781
2023-09-07,101.88999938964844
2023-09-08,101.41999816894531
2023-09-11,103.25
2023-09-12,102.2300033569336
2023-09-13,101.38999938964844
2023-09-14,102.87999725341797
2023-09-15,102.30000305175781
2023-09-18,102.11000061035156
2023-09-19,102.38999938964844
2023-09-20,101.66000366210938
2023-09-21,101.48999786376953
2023-09-22,101.19999694824219
2023-09-25,102.05999755859375
2023-09-26,100.61000061035156
2023-09-27,101.66000366210938
2023-09-28,103.73999786376953
2023-09-29,102.4000015258789
2023-10-02,101.94000244140625
2023-10-03,100.19000244140625
2023-10-04,100.75
2023-10-05,101.0
2023-10-06,100.6500015258789
2023-10-09,101.31999969482422
2023-10-10,103.01000213623047
2023-10-11,104.44000244140625
2023-10-12,98.19000244140625
2023-10-13,97.80000305175781
2023-10-16,100.51000213623047
2023-10-17,100.56999969482422
2023-10-18,97.30000305175781
2023-10-19,96.0999984741211
2023-10-20,94.83000183105469
2023-10-23,96.16999816894531
2023-10-24,95.0
2023-10-25,92.72000122070312
2023-10-26,94.62999725341797
2023-10-27,94.29000091552734
2023-10-30,96.18000030517578
2023-10-31,95.16999816894531
2023-11-01,95.77999877929688
2023-11-02,98.5
2023-11-03,103.58999633789062
2023-11-06,101.9800033569336
2023-11-07,102.83000183105469
2023-11-08,101.81999969482422
2023-11-09,100.54000091552734
2023-11-10,103.0
2023-11-13,102.45999908447266
2023-11-14,112.66999816894531
2023-11-15,110.52999877929688
2023-11-16,109.86000061035156
2023-11-17,110.58000183105469
2023-11-20,110.29000091552734
2023-11-21,109.12000274658203
2023-11-22,110.62999725341797
2023-11-24,110.77999877929688
2023-11-27,111.4800033569336
2023-11-28,109.23999786376953
2023-11-29,110.93000030517578
2023-11-30,109.62999725341797
2023-12-01,112.94000244140625
2023-12-04,113.68000030517578
2023-12-05,113.69000244140625
2023-12-06,114.05999755859375
2023-12-07,114.05999755859375
2023-12-08,114.12999725341797
2023-12-11,114.63999938964844
2023-12-12,113.4000015258789
2023-12-13,117.8499984741211
2023-12-14,124.23999786376953
2023-12-15,123.36000061035156
2023-12-18,121.19000244140625
2023-12-19,125.0999984741211
2023-12-20,123.20999908447266
2023-12-21,124.47000122070312
2023-12-22,126.01000213623047
2023-12-26,127.30000305175781
2023-12-27,127.4000015258789
2023-12-28,127.13999938964844
2023-12-29,125.55000305175781
2024-01-02,123.55999755859375
2024-01-03,119.11000061035156
2024-01-04,118.44999694824219
2024-01-05,118.18000030517578
2024-01-08,120.54000091552734
2024-01-09,118.6500015258789
2024-01-10,119.61000061035156
2024-01-11,118.76000213623047
2024-01-12,116.66999816894531
2024-01-16,115.98999786376953
2024-01-17,114.22000122070312
2024-01-18,115.80999755859375
2024-01-19,116.31999969482422
2024-01-22,117.69000244140625
2024-01-23,113.25
2024-01-24,112.19999694824219
2024-01-25,114.12999725341797
2024-01-26,113.91000366210938
2024-01-29,116.25
2024-01-30,116.88999938964844
2024-01-31,113.44999694824219
2024-02-01,116.2699966430664
2024-02-02,115.18000030517578
2024-02-05,112.62999725341797
2024-02-06,115.48999786376953
2024-02-07,116.12000274658203
2024-02-08,117.44000244140625
2024-02-09,118.9000015258789
2024-02-12,121.48999786376953
2024-02-13,114.8499984741211
2024-02-14,117.62000274658203
2024-02-15,119.76000213623047
2024-02-16,118.62999725341797
2024-02-20,110.05999755859375
2024-02-21,110.11000061035156
2024-02-22,111.3499984741211
2024-02-23,111.87000274658203
2024-02-26,111.41000366210938
2024-02-27,113.48999786376953
2024-02-28,113.33000183105469
2024-02-29,114.62999725341797
2024-03-01,115.95999908447266
2024-03-04,115.6500015258789
2024-03-05,113.93000030517578
2024-03-06,113.73999786376953
2024-03-07,115.0999984741211
2024-03-08,115.2300033569336
2024-03-11,113.33000183105469
2024-03-12,113.45999908447266
2024-03-13,115.08999633789062
2024-03-14,113.98999786376953
2024-03-15,115.62000274658203
2024-03-18,114.2300033569336
2024-03-19,116.80999755859375
2024-03-20,118.81999969482422
2024-03-21,121.72000122070312
2024-03-22,119.12999725341797
2024-03-25,118.36000061035156
2024-03-26,117.9000015258789
2024-03-27,121.79000091552734
2024-03-28,123.01000213623047
2024-04-01,119.9000015258789
2024-04-02,118.41999816894531
2024-04-03,121.54000091552734
2024-04-04,118.20999908447266
2024-04-05,118.80999755859375
2024-04-08,119.12999725341797
2024-04-09,119.63999938964844
2024-04-10,114.69999694824219
2024-04-11,116.93000030517578
2024-04-12,115.66999816894531
2024-04-15,114.95999908447266
2024-04-16,113.81999969482422
2024-04-17,111.63999938964844
2024-04-18,110.6500015258789
2024-04-19,111.79000091552734
2024-04-22,112.58000183105469
2024-04-23,114.0199966430664
2024-04-24,113.68000030517578
2024-04-25,112.55000305175781
2024-04-26,113.63999938964844
2024-04-29,115.79000091552734
2024-04-30,112.69999694824219
2024-05-01,113.0
2024-05-02,115.48999786376953
2024-05-03,116.6500015258789
2024-05-06,117.9800033569336
2024-05-07,116.81999969482422
2024-05-08,118.77999877929688
2024-05-09,119.01000213623047
2024-05-10,118.08000183105469
2024-05-13,118.83000183105469
2024-05-14,121.27999877929688
2024-05-15,124.0
2024-05-16,119.4800033569336
2024-05-17,119.91999816894531
2024-05-20,120.16000366210938
2024-05-21,120.4800033569336
2024-05-22,119.58000183105469
2024-05-23,118.45999908447266
2024-05-24,120.13999938964844
2024-05-28,117.11000061035156
2024-05-29,115.36000061035156
2024-05-30,118.01000213623047
2024-05-31,119.4800033569336
2024-06-03,116.51000213623047
2024-06-04,114.73999786376953
2024-06-05,115.62999725341797
2024-06-06,115.19000244140625
2024-06-07,113.80000305175781
2024-06-10,115.26000213623047
2024-06-11,114.3499984741211
2024-06-12,117.54000091552734
2024-06-13,116.5
2024-06-14,114.47000122070312
2024-06-17,115.20999908447266
2024-06-18,115.0199966430664
2024-06-20,115.38999938964844
2024-06-21,116.08000183105469
2024-06-24,115.98999786376953
2024-06-25,110.6500015258789
2024-06-26,109.37000274658203
2024-06-27,109.27999877929688
2024-06-28,112.0
2024-07-01,110.31999969482422
2024-07-02,109.80999755859375
2024-07-03,109.41000366210938
2024-07-05,107.6500015258789
2024-07-08,108.75
2024-07-09,108.06999969482422
2024-07-10,109.98999786376953
2024-07-11,116.58999633789062
2024-07-12,117.7699966430664
2024-07-15,117.68000030517578
2024-07-16,125.69000244140625
2024-07-17,124.68000030517578
2024-07-18,121.56999969482422
2024-07-19,120.86000061035156
2024-07-22,123.29000091552734
2024-07-23,122.69999694824219
2024-07-24,119.27999877929688
2024-07-25,125.04000091552734
2024-07-26,128.8300018310547
2024-07-29,127.05999755859375
2024-07-30,135.33999633789062
2024-07-31,131.92999267578125
2024-08-01,126.19999694824219
2024-08-02,121.9800033569336
2024-08-05,117.12999725341797
2024-08-06,119.41999816894531
2024-08-07,116.9800033569336
2024-08-08,118.11000061035156
2024-08-09,117.63999938964844
2024-08-12,116.01000213623047
2024-08-13,118.63999938964844
2024-08-14,117.77999877929688
2024-08-15,121.05000305175781
2024-08-16,118.83000183105469
2024-08-19,119.37000274658203
2024-08-20,118.36000061035156
2024-08-21,120.88999938964844
2024-08-22,119.13999938964844
2024-08-23,125.0199966430664
2024-08-26,124.55999755859375
2024-08-27,121.44000244140625
2024-08-28,121.0199966430664
2024-08-29,120.63999938964844
2024-08-30,121.66999816894531
2024-09-03,116.54000091552734
2024-09-04,115.41000366210938
2024-09-05,113.81999969482422
2024-09-06,113.02999877929688
2024-09-09,112.80999755859375
2024-09-10,114.20999908447266
2024-09-11,113.44000244140625
2024-09-12,117.33000183105469
2024-09-13,121.94999694824219
2024-09-16,123.47000122070312
2024-09-17,125.98999786376953
2024-09-18,128.52999877929688
2024-09-19,132.83999633789062
2024-09-20,130.8000030517578
2024-09-23,131.10000610351562
2024-09-24,132.11000061035156
2024-09-25,129.0399932861328
2024-09-26,129.61000061035156
2024-09-27,131.27000427246094
2024-09-30,131.2100067138672
2024-10-01,130.94000244140625
2024-10-02,130.0
2024-10-03,129.5800018310547
2024-10-04,129.7100067138672
2024-10-07,129.5800018310547
2024-10-08,135.0
2024-10-09,137.02000427246094
2024-10-10,134.5500030517578
2024-10-11,136.88999938964844
2024-10-14,138.39999389648438
2024-10-15,135.5500030517578
2024-10-16,136.85000610351562
2024-10-17,134.97999572753906
2024-10-18,133.9499969482422
2024-10-21,132.1199951171875
2024-10-22,130.02999877929688
2024-10-23,130.0
2024-10-24,130.80999755859375
2024-10-25,130.1699981689453
2024-10-28,131.57000732421875
2024-10-29,123.04000091552734
2024-10-30,122.38999938964844
2024-10-31,122.33999633789062
2024-11-01,123.08000183105469
2024-11-04,123.80999755859375
2024-11-05,126.05999755859375
2024-11-06,136.4499969482422
2024-11-07,133.24000549316406
2024-11-08,134.49000549316406
2024-11-11,137.7100067138672
2024-11-12,133.33999633789062
2024-11-13,131.6199951171875
2024-11-14,132.07000732421875
2024-11-15,129.2100067138672
2024-11-18,129.2100067138672
2024-11-19,128.1300048828125
2024-11-20,128.6300048828125
2024-11-21,130.52000427246094
