Date,VCTR
2022-07-08,24.709999084472656
2022-07-11,23.600000381469727
2022-07-12,23.739999771118164
2022-07-13,23.049999237060547
2022-07-14,22.690000534057617
2022-07-15,23.43000030517578
2022-07-18,23.719999313354492
2022-07-19,24.6299991607666
2022-07-20,25.0
2022-07-21,25.139999389648438
2022-07-22,25.09000015258789
2022-07-25,25.3700008392334
2022-07-26,25.780000686645508
2022-07-27,26.299999237060547
2022-07-28,26.899999618530273
2022-07-29,27.670000076293945
2022-08-01,28.020000457763672
2022-08-02,27.809999465942383
2022-08-03,27.8799991607666
2022-08-04,28.670000076293945
2022-08-05,27.81999969482422
2022-08-08,27.579999923706055
2022-08-09,27.559999465942383
2022-08-10,28.3700008392334
2022-08-11,29.530000686645508
2022-08-12,30.020000457763672
2022-08-15,30.25
2022-08-16,29.93000030517578
2022-08-17,29.25
2022-08-18,29.209999084472656
2022-08-19,28.389999389648438
2022-08-22,28.0
2022-08-23,28.170000076293945
2022-08-24,28.229999542236328
2022-08-25,28.510000228881836
2022-08-26,27.360000610351562
2022-08-29,27.209999084472656
2022-08-30,27.149999618530273
2022-08-31,26.780000686645508
2022-09-01,26.709999084472656
2022-09-02,26.65999984741211
2022-09-06,26.68000030517578
2022-09-07,27.309999465942383
2022-09-08,27.739999771118164
2022-09-09,28.170000076293945
2022-09-12,28.809999465942383
2022-09-13,27.139999389648438
2022-09-14,27.469999313354492
2022-09-15,27.43000030517578
2022-09-16,27.15999984741211
2022-09-19,27.719999313354492
2022-09-20,26.420000076293945
2022-09-21,26.31999969482422
2022-09-22,25.360000610351562
2022-09-23,24.56999969482422
2022-09-26,24.31999969482422
2022-09-27,23.639999389648438
2022-09-28,24.059999465942383
2022-09-29,23.149999618530273
2022-09-30,23.309999465942383
2022-10-03,24.729999542236328
2022-10-04,25.610000610351562
2022-10-05,26.049999237060547
2022-10-06,25.889999389648438
2022-10-07,25.489999771118164
2022-10-10,25.600000381469727
2022-10-11,24.989999771118164
2022-10-12,25.540000915527344
2022-10-13,26.56999969482422
2022-10-14,26.219999313354492
2022-10-17,26.3799991607666
2022-10-18,26.600000381469727
2022-10-19,26.549999237060547
2022-10-20,25.450000762939453
2022-10-21,26.670000076293945
2022-10-24,27.59000015258789
2022-10-25,28.100000381469727
2022-10-26,28.420000076293945
2022-10-27,28.329999923706055
2022-10-28,29.219999313354492
2022-10-31,28.920000076293945
2022-11-01,29.200000762939453
2022-11-02,28.440000534057617
2022-11-03,28.0
2022-11-04,28.649999618530273
2022-11-07,29.420000076293945
2022-11-08,29.299999237060547
2022-11-09,28.739999771118164
2022-11-10,31.84000015258789
2022-11-11,32.2599983215332
2022-11-14,31.68000030517578
2022-11-15,31.84000015258789
2022-11-16,31.690000534057617
2022-11-17,31.6299991607666
2022-11-18,31.450000762939453
2022-11-21,31.559999465942383
2022-11-22,31.81999969482422
2022-11-23,30.6299991607666
2022-11-25,28.8700008392334
2022-11-28,28.0
2022-11-29,28.65999984741211
2022-11-30,29.0
2022-12-01,29.309999465942383
2022-12-02,29.829999923706055
2022-12-05,29.440000534057617
2022-12-06,28.420000076293945
2022-12-07,27.559999465942383
2022-12-08,27.56999969482422
2022-12-09,27.579999923706055
2022-12-12,27.690000534057617
2022-12-13,27.579999923706055
2022-12-14,27.139999389648438
2022-12-15,27.149999618530273
2022-12-16,26.950000762939453
2022-12-19,26.389999389648438
2022-12-20,27.15999984741211
2022-12-21,27.489999771118164
2022-12-22,26.940000534057617
2022-12-23,27.200000762939453
2022-12-27,27.190000534057617
2022-12-28,26.639999389648438
2022-12-29,27.1299991607666
2022-12-30,26.829999923706055
2023-01-03,27.040000915527344
2023-01-04,27.440000534057617
2023-01-05,27.040000915527344
2023-01-06,27.600000381469727
2023-01-09,28.479999542236328
2023-01-10,29.059999465942383
2023-01-11,29.889999389648438
2023-01-12,29.489999771118164
2023-01-13,29.299999237060547
2023-01-17,29.079999923706055
2023-01-18,29.040000915527344
2023-01-19,28.65999984741211
2023-01-20,29.510000228881836
2023-01-23,29.5
2023-01-24,29.239999771118164
2023-01-25,29.270000457763672
2023-01-26,29.610000610351562
2023-01-27,29.399999618530273
2023-01-30,29.43000030517578
2023-01-31,29.639999389648438
2023-02-01,30.34000015258789
2023-02-02,30.760000228881836
2023-02-03,31.479999542236328
2023-02-06,30.40999984741211
2023-02-07,31.059999465942383
2023-02-08,30.899999618530273
2023-02-09,30.209999084472656
2023-02-10,30.049999237060547
2023-02-13,31.920000076293945
2023-02-14,32.34000015258789
2023-02-15,32.970001220703125
2023-02-16,33.18000030517578
2023-02-17,33.529998779296875
2023-02-21,32.47999954223633
2023-02-22,32.810001373291016
2023-02-23,33.29999923706055
2023-02-24,33.13999938964844
2023-02-27,33.150001525878906
2023-02-28,33.959999084472656
2023-03-01,33.529998779296875
2023-03-02,32.5099983215332
2023-03-03,32.560001373291016
2023-03-06,32.61000061035156
2023-03-07,32.5
2023-03-08,32.58000183105469
2023-03-09,31.34000015258789
2023-03-10,29.899999618530273
2023-03-13,29.1299991607666
2023-03-14,29.520000457763672
2023-03-15,29.739999771118164
2023-03-16,30.229999542236328
2023-03-17,29.649999618530273
2023-03-20,29.610000610351562
2023-03-21,30.850000381469727
2023-03-22,30.09000015258789
2023-03-23,29.469999313354492
2023-03-24,29.209999084472656
2023-03-27,29.709999084472656
2023-03-28,29.219999313354492
2023-03-29,28.75
2023-03-30,28.81999969482422
2023-03-31,29.270000457763672
2023-04-03,29.329999923706055
2023-04-04,29.360000610351562
2023-04-05,29.3799991607666
2023-04-06,28.809999465942383
2023-04-10,29.299999237060547
2023-04-11,29.450000762939453
2023-04-12,28.8799991607666
2023-04-13,29.469999313354492
2023-04-14,29.5
2023-04-17,29.899999618530273
2023-04-18,30.1200008392334
2023-04-19,30.309999465942383
2023-04-20,30.219999313354492
2023-04-21,30.440000534057617
2023-04-24,30.469999313354492
2023-04-25,29.93000030517578
2023-04-26,29.6299991607666
2023-04-27,30.31999969482422
2023-04-28,30.540000915527344
2023-05-01,30.420000076293945
2023-05-02,29.399999618530273
2023-05-03,29.709999084472656
2023-05-04,28.639999389648438
2023-05-05,29.950000762939453
2023-05-08,30.34000015258789
2023-05-09,30.440000534057617
2023-05-10,30.270000457763672
2023-05-11,30.399999618530273
2023-05-12,30.05500030517578
2023-05-15,31.09000015258789
2023-05-16,31.469999313354492
2023-05-17,32.380001068115234
2023-05-18,32.459999084472656
2023-05-19,32.529998779296875
2023-05-22,32.619998931884766
2023-05-23,30.6299991607666
2023-05-24,30.84000015258789
2023-05-25,30.579999923706055
2023-05-26,31.06999969482422
2023-05-30,31.31999969482422
2023-05-31,30.969999313354492
2023-06-01,31.360000610351562
2023-06-02,32.43000030517578
2023-06-05,32.09000015258789
2023-06-06,32.650001525878906
2023-06-07,33.59000015258789
2023-06-08,33.400001525878906
2023-06-09,32.45000076293945
2023-06-12,32.380001068115234
2023-06-13,32.84000015258789
2023-06-14,32.11000061035156
2023-06-15,32.18000030517578
2023-06-16,31.68000030517578
2023-06-20,32.189998626708984
2023-06-21,31.719999313354492
2023-06-22,31.31999969482422
2023-06-23,30.65999984741211
2023-06-26,30.8700008392334
2023-06-27,31.200000762939453
2023-06-28,31.450000762939453
2023-06-29,31.75
2023-06-30,31.540000915527344
2023-07-03,32.31999969482422
2023-07-05,31.56999969482422
2023-07-06,31.520000457763672
2023-07-07,31.729999542236328
2023-07-10,32.939998626708984
2023-07-11,33.18000030517578
2023-07-12,33.5
2023-07-13,33.630001068115234
2023-07-14,33.65999984741211
2023-07-17,33.310001373291016
2023-07-18,34.349998474121094
2023-07-19,34.630001068115234
2023-07-20,34.34000015258789
2023-07-21,34.029998779296875
2023-07-24,34.189998626708984
2023-07-25,34.040000915527344
2023-07-26,33.81999969482422
2023-07-27,33.220001220703125
2023-07-28,33.2400016784668
2023-07-31,33.15999984741211
2023-08-01,33.150001525878906
2023-08-02,32.70000076293945
2023-08-03,32.560001373291016
2023-08-04,33.25
2023-08-07,33.2400016784668
2023-08-08,32.720001220703125
2023-08-09,33.34000015258789
2023-08-10,33.209999084472656
2023-08-11,33.380001068115234
2023-08-14,33.34000015258789
2023-08-15,33.5099983215332
2023-08-16,33.279998779296875
2023-08-17,33.310001373291016
2023-08-18,33.380001068115234
2023-08-21,33.27000045776367
2023-08-22,32.560001373291016
2023-08-23,33.13999938964844
2023-08-24,33.209999084472656
2023-08-25,33.310001373291016
2023-08-28,33.65999984741211
2023-08-29,33.90999984741211
2023-08-30,34.25
2023-08-31,34.41999816894531
2023-09-01,34.290000915527344
2023-09-05,33.18000030517578
2023-09-06,33.439998626708984
2023-09-07,33.29999923706055
2023-09-08,33.560001373291016
2023-09-11,33.83000183105469
2023-09-12,34.220001220703125
2023-09-13,33.84000015258789
2023-09-14,33.59000015258789
2023-09-15,33.13999938964844
2023-09-18,33.380001068115234
2023-09-19,33.459999084472656
2023-09-20,33.220001220703125
2023-09-21,33.43000030517578
2023-09-22,33.72999954223633
2023-09-25,33.84000015258789
2023-09-26,33.33000183105469
2023-09-27,33.4900016784668
2023-09-28,33.86000061035156
2023-09-29,33.34000015258789
2023-10-02,33.029998779296875
2023-10-03,32.06999969482422
2023-10-04,32.25
2023-10-05,32.650001525878906
2023-10-06,31.959999084472656
2023-10-09,32.310001373291016
2023-10-10,31.81999969482422
2023-10-11,31.44499969482422
2023-10-12,30.780000686645508
2023-10-13,30.739999771118164
2023-10-16,30.780000686645508
2023-10-17,30.5
2023-10-18,29.6299991607666
2023-10-19,29.34000015258789
2023-10-20,29.190000534057617
2023-10-23,28.850000381469727
2023-10-24,29.110000610351562
2023-10-25,28.8700008392334
2023-10-26,29.719999313354492
2023-10-27,29.309999465942383
2023-10-30,29.450000762939453
2023-10-31,29.459999084472656
2023-11-01,30.1299991607666
2023-11-02,30.959999084472656
2023-11-03,32.79999923706055
2023-11-06,31.889999389648438
2023-11-07,31.709999084472656
2023-11-08,30.649999618530273
2023-11-09,30.260000228881836
2023-11-10,30.84000015258789
2023-11-13,30.739999771118164
2023-11-14,31.770000457763672
2023-11-15,32.349998474121094
2023-11-16,31.809999465942383
2023-11-17,32.400001525878906
2023-11-20,32.65999984741211
2023-11-21,32.630001068115234
2023-11-22,33.06999969482422
2023-11-24,32.25
2023-11-27,31.309999465942383
2023-11-28,31.690000534057617
2023-11-29,31.610000610351562
2023-11-30,32.150001525878906
2023-12-01,32.529998779296875
2023-12-04,32.77000045776367
2023-12-05,33.150001525878906
2023-12-06,32.70000076293945
2023-12-07,32.81999969482422
2023-12-08,32.849998474121094
2023-12-11,33.25
2023-12-12,33.4900016784668
2023-12-13,33.16999816894531
2023-12-14,34.709999084472656
2023-12-15,34.36000061035156
2023-12-18,34.130001068115234
2023-12-19,35.0
2023-12-20,34.060001373291016
2023-12-21,34.20000076293945
2023-12-22,34.31999969482422
2023-12-26,34.66999816894531
2023-12-27,34.95000076293945
2023-12-28,35.040000915527344
2023-12-29,34.439998626708984
2024-01-02,33.7400016784668
2024-01-03,33.209999084472656
2024-01-04,33.54999923706055
2024-01-05,33.22999954223633
2024-01-08,33.75
2024-01-09,32.779998779296875
2024-01-10,32.9900016784668
2024-01-11,33.7400016784668
2024-01-12,33.93000030517578
2024-01-16,33.849998474121094
2024-01-17,34.0
2024-01-18,34.36000061035156
2024-01-19,34.959999084472656
2024-01-22,35.20000076293945
2024-01-23,34.27000045776367
2024-01-24,34.20000076293945
2024-01-25,34.310001373291016
2024-01-26,34.59000015258789
2024-01-29,34.4900016784668
2024-01-30,34.70000076293945
2024-01-31,33.72999954223633
2024-02-01,34.33000183105469
2024-02-02,34.33000183105469
2024-02-05,34.5
2024-02-06,34.310001373291016
2024-02-07,35.099998474121094
2024-02-08,34.900001525878906
2024-02-09,36.77000045776367
2024-02-12,37.0
2024-02-13,34.900001525878906
2024-02-14,35.939998626708984
2024-02-15,36.529998779296875
2024-02-16,36.650001525878906
2024-02-20,36.650001525878906
2024-02-21,36.90999984741211
2024-02-22,37.470001220703125
2024-02-23,38.0
2024-02-26,38.0
2024-02-27,38.099998474121094
2024-02-28,37.900001525878906
2024-02-29,38.43000030517578
2024-03-01,38.54999923706055
2024-03-04,38.93000030517578
2024-03-05,39.0099983215332
2024-03-06,39.08000183105469
2024-03-07,39.66999816894531
2024-03-08,39.689998626708984
2024-03-11,39.56999969482422
2024-03-12,39.90999984741211
2024-03-13,40.099998474121094
2024-03-14,39.66999816894531
2024-03-15,40.15999984741211
2024-03-18,40.349998474121094
2024-03-19,40.869998931884766
2024-03-20,41.349998474121094
2024-03-21,41.66999816894531
2024-03-22,41.52000045776367
2024-03-25,41.709999084472656
2024-03-26,41.83000183105469
2024-03-27,42.40999984741211
2024-03-28,42.43000030517578
2024-04-01,41.63999938964844
2024-04-02,41.93000030517578
2024-04-03,42.709999084472656
2024-04-04,42.45000076293945
2024-04-05,43.04999923706055
2024-04-08,43.83000183105469
2024-04-09,43.779998779296875
2024-04-10,43.58000183105469
2024-04-11,43.810001373291016
2024-04-12,42.95000076293945
2024-04-15,42.58000183105469
2024-04-16,44.619998931884766
2024-04-17,44.65999984741211
2024-04-18,45.900001525878906
2024-04-19,47.470001220703125
2024-04-22,48.93000030517578
2024-04-23,50.63999938964844
2024-04-24,50.02000045776367
2024-04-25,50.150001525878906
2024-04-26,51.58000183105469
2024-04-29,51.36000061035156
2024-04-30,50.86000061035156
2024-05-01,50.45000076293945
2024-05-02,51.38999938964844
2024-05-03,52.189998626708984
2024-05-06,52.20000076293945
2024-05-07,52.15999984741211
2024-05-08,52.11000061035156
2024-05-09,52.25
2024-05-10,48.689998626708984
2024-05-13,50.849998474121094
2024-05-14,51.45000076293945
2024-05-15,52.13999938964844
2024-05-16,52.04999923706055
2024-05-17,51.689998626708984
2024-05-20,52.25
2024-05-21,52.79999923706055
2024-05-22,52.61000061035156
2024-05-23,52.93000030517578
2024-05-24,54.150001525878906
2024-05-28,52.56999969482422
2024-05-29,51.779998779296875
2024-05-30,52.27000045776367
2024-05-31,52.029998779296875
2024-06-03,51.70000076293945
2024-06-04,50.790000915527344
2024-06-05,50.88999938964844
2024-06-06,49.470001220703125
2024-06-07,49.63999938964844
2024-06-10,48.7599983215332
2024-06-11,48.38999938964844
2024-06-12,49.84000015258789
2024-06-13,48.81999969482422
2024-06-14,47.939998626708984
2024-06-17,48.029998779296875
2024-06-18,48.5099983215332
2024-06-20,48.2599983215332
2024-06-21,48.38999938964844
2024-06-24,48.79999923706055
2024-06-25,48.7400016784668
2024-06-26,48.599998474121094
2024-06-27,49.04999923706055
2024-06-28,47.72999954223633
2024-07-01,47.56999969482422
2024-07-02,48.0099983215332
2024-07-03,48.439998626708984
2024-07-05,47.529998779296875
2024-07-08,47.13999938964844
2024-07-09,47.29999923706055
2024-07-10,48.0
2024-07-11,50.220001220703125
2024-07-12,50.9900016784668
2024-07-15,52.15999984741211
2024-07-16,53.040000915527344
2024-07-17,52.38999938964844
2024-07-18,51.90999984741211
2024-07-19,51.58000183105469
2024-07-22,52.75
2024-07-23,53.77000045776367
2024-07-24,52.40999984741211
2024-07-25,52.66999816894531
2024-07-26,53.45000076293945
2024-07-29,52.36000061035156
2024-07-30,52.290000915527344
2024-07-31,52.38999938964844
2024-08-01,50.189998626708984
2024-08-02,47.209999084472656
2024-08-05,45.439998626708984
2024-08-06,45.380001068115234
2024-08-07,45.290000915527344
2024-08-08,47.029998779296875
2024-08-09,49.0
2024-08-12,47.66999816894531
2024-08-13,49.38999938964844
2024-08-14,49.43000030517578
2024-08-15,51.470001220703125
2024-08-16,52.72999954223633
2024-08-19,52.599998474121094
2024-08-20,52.41999816894531
2024-08-21,52.79999923706055
2024-08-22,52.86000061035156
2024-08-23,54.689998626708984
2024-08-26,54.560001373291016
2024-08-27,54.65999984741211
2024-08-28,52.93000030517578
2024-08-29,53.36000061035156
2024-08-30,54.56999969482422
2024-09-03,52.84000015258789
2024-09-04,52.68000030517578
2024-09-05,51.90999984741211
2024-09-06,51.18000030517578
2024-09-09,52.06999969482422
2024-09-10,51.36000061035156
2024-09-11,50.43000030517578
2024-09-12,51.5099983215332
2024-09-13,51.959999084472656
2024-09-16,53.38999938964844
2024-09-17,54.900001525878906
2024-09-18,53.959999084472656
2024-09-19,55.290000915527344
2024-09-20,55.150001525878906
2024-09-23,55.40999984741211
2024-09-24,54.849998474121094
2024-09-25,54.56999969482422
2024-09-26,55.36000061035156
2024-09-27,55.5
2024-09-30,55.400001525878906
2024-10-01,54.7599983215332
2024-10-02,55.68000030517578
2024-10-03,56.2599983215332
2024-10-04,57.58000183105469
2024-10-07,56.61000061035156
2024-10-08,57.0
2024-10-09,57.47999954223633
2024-10-10,57.29999923706055
2024-10-11,58.22999954223633
2024-10-14,58.58000183105469
2024-10-15,59.58000183105469
2024-10-16,60.310001373291016
2024-10-17,60.54999923706055
2024-10-18,61.220001220703125
2024-10-21,60.5099983215332
2024-10-22,60.380001068115234
2024-10-23,58.0
2024-10-24,59.290000915527344
2024-10-25,59.060001373291016
2024-10-28,60.58000183105469
2024-10-29,61.209999084472656
2024-10-30,61.70000076293945
2024-10-31,59.93000030517578
2024-11-01,60.119998931884766
2024-11-04,59.310001373291016
2024-11-05,60.88999938964844
2024-11-06,64.7699966430664
2024-11-07,63.5099983215332
2024-11-08,66.12000274658203
2024-11-11,70.20999908447266
2024-11-12,64.73999786376953
2024-11-13,63.369998931884766
2024-11-14,63.5099983215332
2024-11-15,63.20000076293945
2024-11-18,64.3499984741211
2024-11-19,66.22000122070312
2024-11-20,66.2699966430664
2024-11-21,68.5
