Date,TGTX
2022-09-01,7.360000133514404
2022-09-02,6.800000190734863
2022-09-06,5.820000171661377
2022-09-07,6.800000190734863
2022-09-08,6.949999809265137
2022-09-09,7.210000038146973
2022-09-12,7.599999904632568
2022-09-13,6.849999904632568
2022-09-14,7.079999923706055
2022-09-15,7.300000190734863
2022-09-16,6.789999961853027
2022-09-19,6.730000019073486
2022-09-20,6.590000152587891
2022-09-21,6.289999961853027
2022-09-22,6.090000152587891
2022-09-23,5.739999771118164
2022-09-26,5.579999923706055
2022-09-27,6.0
2022-09-28,6.489999771118164
2022-09-29,5.989999771118164
2022-09-30,5.920000076293945
2022-10-03,6.0
2022-10-04,6.440000057220459
2022-10-05,6.260000228881836
2022-10-06,6.150000095367432
2022-10-07,5.659999847412109
2022-10-10,5.21999979019165
2022-10-11,5.369999885559082
2022-10-12,5.690000057220459
2022-10-13,5.71999979019165
2022-10-14,5.429999828338623
2022-10-17,5.960000038146973
2022-10-18,5.710000038146973
2022-10-19,5.130000114440918
2022-10-20,5.010000228881836
2022-10-21,5.210000038146973
2022-10-24,5.090000152587891
2022-10-25,5.380000114440918
2022-10-26,5.53000020980835
2022-10-27,5.309999942779541
2022-10-28,5.71999979019165
2022-10-31,5.820000171661377
2022-11-01,6.28000020980835
2022-11-02,6.019999980926514
2022-11-03,5.880000114440918
2022-11-04,5.840000152587891
2022-11-07,5.659999847412109
2022-11-08,5.610000133514404
2022-11-09,5.159999847412109
2022-11-10,8.430000305175781
2022-11-11,9.34000015258789
2022-11-14,8.710000038146973
2022-11-15,8.8100004196167
2022-11-16,8.460000038146973
2022-11-17,8.319999694824219
2022-11-18,7.96999979019165
2022-11-21,8.289999961853027
2022-11-22,8.130000114440918
2022-11-23,8.170000076293945
2022-11-25,8.109999656677246
2022-11-28,7.980000019073486
2022-11-29,8.130000114440918
2022-11-30,8.819999694824219
2022-12-01,8.020000457763672
2022-12-02,8.770000457763672
2022-12-05,8.15999984741211
2022-12-06,8.369999885559082
2022-12-07,8.3100004196167
2022-12-08,8.199999809265137
2022-12-09,7.519999980926514
2022-12-12,8.5600004196167
2022-12-13,9.0600004196167
2022-12-14,9.149999618530273
2022-12-15,8.619999885559082
2022-12-16,7.920000076293945
2022-12-19,8.039999961853027
2022-12-20,8.579999923706055
2022-12-21,8.829999923706055
2022-12-22,8.579999923706055
2022-12-23,8.119999885559082
2022-12-27,7.820000171661377
2022-12-28,8.460000038146973
2022-12-29,10.399999618530273
2022-12-30,11.829999923706055
2023-01-03,11.569999694824219
2023-01-04,10.720000267028809
2023-01-05,10.229999542236328
2023-01-06,10.800000190734863
2023-01-09,11.649999618530273
2023-01-10,12.069999694824219
2023-01-11,13.119999885559082
2023-01-12,13.199999809265137
2023-01-13,13.630000114440918
2023-01-17,12.880000114440918
2023-01-18,11.90999984741211
2023-01-19,11.819999694824219
2023-01-20,12.34000015258789
2023-01-23,12.6899995803833
2023-01-24,14.470000267028809
2023-01-25,14.229999542236328
2023-01-26,14.149999618530273
2023-01-27,14.630000114440918
2023-01-30,14.5
2023-01-31,15.229999542236328
2023-02-01,16.770000457763672
2023-02-02,17.969999313354492
2023-02-03,17.360000610351562
2023-02-06,18.479999542236328
2023-02-07,18.43000030517578
2023-02-08,17.899999618530273
2023-02-09,17.520000457763672
2023-02-10,17.899999618530273
2023-02-13,18.389999389648438
2023-02-14,19.0
2023-02-15,19.34000015258789
2023-02-16,18.290000915527344
2023-02-17,18.040000915527344
2023-02-21,16.270000457763672
2023-02-22,16.899999618530273
2023-02-23,16.450000762939453
2023-02-24,15.699999809265137
2023-02-27,15.930000305175781
2023-02-28,16.020000457763672
2023-03-01,15.319999694824219
2023-03-02,15.869999885559082
2023-03-03,17.170000076293945
2023-03-06,17.479999542236328
2023-03-07,17.43000030517578
2023-03-08,17.469999313354492
2023-03-09,16.729999542236328
2023-03-10,14.079999923706055
2023-03-13,15.0600004196167
2023-03-14,14.880000114440918
2023-03-15,14.789999961853027
2023-03-16,14.65999984741211
2023-03-17,14.789999961853027
2023-03-20,14.600000381469727
2023-03-21,14.920000076293945
2023-03-22,14.25
2023-03-23,14.90999984741211
2023-03-24,14.699999809265137
2023-03-27,15.0
2023-03-28,14.649999618530273
2023-03-29,14.850000381469727
2023-03-30,14.630000114440918
2023-03-31,15.039999961853027
2023-04-03,16.56999969482422
2023-04-04,16.43000030517578
2023-04-05,15.710000038146973
2023-04-06,15.479999542236328
2023-04-10,19.010000228881836
2023-04-11,21.93000030517578
2023-04-12,20.06999969482422
2023-04-13,20.149999618530273
2023-04-14,20.31999969482422
2023-04-17,20.549999237060547
2023-04-18,21.184999465942383
2023-04-19,21.899999618530273
2023-04-20,21.389999389648438
2023-04-21,22.149999618530273
2023-04-24,22.6299991607666
2023-04-25,22.3799991607666
2023-04-26,22.100000381469727
2023-04-27,23.329999923706055
2023-04-28,24.829999923706055
2023-05-01,30.639999389648438
2023-05-02,31.15999984741211
2023-05-03,34.869998931884766
2023-05-04,35.0
2023-05-05,34.290000915527344
2023-05-08,33.099998474121094
2023-05-09,32.630001068115234
2023-05-10,34.790000915527344
2023-05-11,33.709999084472656
2023-05-12,30.889999389648438
2023-05-15,31.149999618530273
2023-05-16,30.389999389648438
2023-05-17,31.6299991607666
2023-05-18,30.639999389648438
2023-05-19,29.950000762939453
2023-05-22,28.579999923706055
2023-05-23,28.760000228881836
2023-05-24,27.969999313354492
2023-05-25,27.030000686645508
2023-05-26,27.200000762939453
2023-05-30,25.489999771118164
2023-05-31,26.6299991607666
2023-06-01,27.415000915527344
2023-06-02,26.559999465942383
2023-06-05,25.850000381469727
2023-06-06,26.489999771118164
2023-06-07,27.0
2023-06-08,28.979999542236328
2023-06-09,27.459999084472656
2023-06-12,26.200000762939453
2023-06-13,27.479999542236328
2023-06-14,27.18000030517578
2023-06-15,26.479999542236328
2023-06-16,25.670000076293945
2023-06-20,24.219999313354492
2023-06-21,23.799999237060547
2023-06-22,23.709999084472656
2023-06-23,23.600000381469727
2023-06-26,22.8700008392334
2023-06-27,22.829999923706055
2023-06-28,24.020000457763672
2023-06-29,24.110000610351562
2023-06-30,24.84000015258789
2023-07-03,22.75
2023-07-05,23.100000381469727
2023-07-06,23.040000915527344
2023-07-07,24.959999084472656
2023-07-10,26.5
2023-07-11,25.399999618530273
2023-07-12,25.459999084472656
2023-07-13,21.75
2023-07-14,22.100000381469727
2023-07-17,21.479999542236328
2023-07-18,21.3700008392334
2023-07-19,21.239999771118164
2023-07-20,20.950000762939453
2023-07-21,20.6200008392334
2023-07-24,20.280000686645508
2023-07-25,20.139999389648438
2023-07-26,20.229999542236328
2023-07-27,19.81999969482422
2023-07-28,19.700000762939453
2023-07-31,20.690000534057617
2023-08-01,10.489999771118164
2023-08-02,10.550000190734863
2023-08-03,11.199999809265137
2023-08-04,10.710000038146973
2023-08-07,10.100000381469727
2023-08-08,9.649999618530273
2023-08-09,9.680000305175781
2023-08-10,9.699999809265137
2023-08-11,10.130000114440918
2023-08-14,11.100000381469727
2023-08-15,11.529999732971191
2023-08-16,10.75
2023-08-17,10.390000343322754
2023-08-18,10.350000381469727
2023-08-21,10.369999885559082
2023-08-22,10.550000190734863
2023-08-23,10.529999732971191
2023-08-24,10.359999656677246
2023-08-25,10.479999542236328
2023-08-28,10.270000457763672
2023-08-29,10.460000038146973
2023-08-30,10.59000015258789
2023-08-31,10.470000267028809
2023-09-01,10.609999656677246
2023-09-05,10.680000305175781
2023-09-06,11.050000190734863
2023-09-07,11.289999961853027
2023-09-08,10.390000343322754
2023-09-11,10.619999885559082
2023-09-12,10.710000038146973
2023-09-13,10.130000114440918
2023-09-14,10.1899995803833
2023-09-15,10.140000343322754
2023-09-18,9.510000228881836
2023-09-19,9.59000015258789
2023-09-20,9.300000190734863
2023-09-21,9.25
2023-09-22,9.140000343322754
2023-09-25,8.979999542236328
2023-09-26,8.770000457763672
2023-09-27,8.819999694824219
2023-09-28,8.770000457763672
2023-09-29,8.359999656677246
2023-10-02,8.15999984741211
2023-10-03,7.960000038146973
2023-10-04,7.75
2023-10-05,7.900000095367432
2023-10-06,7.78000020980835
2023-10-09,7.159999847412109
2023-10-10,7.409999847412109
2023-10-11,7.289999961853027
2023-10-12,6.940000057220459
2023-10-13,6.690000057220459
2023-10-16,6.800000190734863
2023-10-17,6.84499979019165
2023-10-18,6.840000152587891
2023-10-19,6.679999828338623
2023-10-20,6.75
2023-10-23,6.690000057220459
2023-10-24,7.409999847412109
2023-10-25,7.019999980926514
2023-10-26,7.199999809265137
2023-10-27,6.960000038146973
2023-10-30,7.389999866485596
2023-10-31,7.730000019073486
2023-11-01,10.119999885559082
2023-11-02,10.40999984741211
2023-11-03,11.0600004196167
2023-11-06,10.25
2023-11-07,10.829999923706055
2023-11-08,10.789999961853027
2023-11-09,10.140000343322754
2023-11-10,10.220000267028809
2023-11-13,10.25
2023-11-14,10.949999809265137
2023-11-15,11.270000457763672
2023-11-16,11.260000228881836
2023-11-17,12.069999694824219
2023-11-20,12.819999694824219
2023-11-21,12.319999694824219
2023-11-22,12.670000076293945
2023-11-24,12.789999961853027
2023-11-27,12.680000305175781
2023-11-28,12.630000114440918
2023-11-29,12.489999771118164
2023-11-30,12.8100004196167
2023-12-01,13.829999923706055
2023-12-04,14.420000076293945
2023-12-05,14.319999694824219
2023-12-06,16.450000762939453
2023-12-07,16.030000686645508
2023-12-08,15.720000267028809
2023-12-11,15.210000038146973
2023-12-12,15.739999771118164
2023-12-13,16.690000534057617
2023-12-14,18.0
2023-12-15,18.479999542236328
2023-12-18,18.190000534057617
2023-12-19,18.809999465942383
2023-12-20,17.209999084472656
2023-12-21,17.149999618530273
2023-12-22,17.0
2023-12-26,16.989999771118164
2023-12-27,17.049999237060547
2023-12-28,17.6200008392334
2023-12-29,17.079999923706055
2024-01-02,17.040000915527344
2024-01-03,16.90999984741211
2024-01-04,18.020000457763672
2024-01-05,19.649999618530273
2024-01-08,21.299999237060547
2024-01-09,21.010000228881836
2024-01-10,17.770000457763672
2024-01-11,17.219999313354492
2024-01-12,15.770000457763672
2024-01-16,15.15999984741211
2024-01-17,15.300000190734863
2024-01-18,15.140000343322754
2024-01-19,15.069999694824219
2024-01-22,16.219999313354492
2024-01-23,15.8100004196167
2024-01-24,15.670000076293945
2024-01-25,15.979999542236328
2024-01-26,15.800000190734863
2024-01-29,16.25
2024-01-30,16.170000076293945
2024-01-31,16.239999771118164
2024-02-01,16.8799991607666
2024-02-02,16.459999084472656
2024-02-05,15.3100004196167
2024-02-06,15.350000381469727
2024-02-07,14.369999885559082
2024-02-08,14.640000343322754
2024-02-09,14.739999771118164
2024-02-12,15.180000305175781
2024-02-13,13.930000305175781
2024-02-14,14.1899995803833
2024-02-15,14.399999618530273
2024-02-16,13.829999923706055
2024-02-20,13.229999542236328
2024-02-21,13.020000457763672
2024-02-22,13.4399995803833
2024-02-23,13.319999694824219
2024-02-26,13.359999656677246
2024-02-27,13.90999984741211
2024-02-28,17.6299991607666
2024-02-29,17.219999313354492
2024-03-01,17.959999084472656
2024-03-04,17.8700008392334
2024-03-05,18.079999923706055
2024-03-06,18.229999542236328
2024-03-07,18.0
2024-03-08,16.780000686645508
2024-03-11,16.3700008392334
2024-03-12,15.84000015258789
2024-03-13,15.729999542236328
2024-03-14,15.359999656677246
2024-03-15,15.220000267028809
2024-03-18,15.050000190734863
2024-03-19,15.329999923706055
2024-03-20,15.369999885559082
2024-03-21,15.25
2024-03-22,15.489999771118164
2024-03-25,15.6899995803833
2024-03-26,15.4399995803833
2024-03-27,15.569999694824219
2024-03-28,15.210000038146973
2024-04-01,14.770000457763672
2024-04-02,14.4399995803833
2024-04-03,14.470000267028809
2024-04-04,14.460000038146973
2024-04-05,14.520000457763672
2024-04-08,14.970000267028809
2024-04-09,15.100000381469727
2024-04-10,14.710000038146973
2024-04-11,14.760000228881836
2024-04-12,14.15999984741211
2024-04-15,14.069999694824219
2024-04-16,14.0
2024-04-17,13.819999694824219
2024-04-18,13.989999771118164
2024-04-19,13.779999732971191
2024-04-22,14.100000381469727
2024-04-23,14.25
2024-04-24,13.979999542236328
2024-04-25,13.90999984741211
2024-04-26,13.470000267028809
2024-04-29,13.319999694824219
2024-04-30,13.65999984741211
2024-05-01,15.880000114440918
2024-05-02,16.420000076293945
2024-05-03,16.190000534057617
2024-05-06,16.510000228881836
2024-05-07,17.18000030517578
2024-05-08,17.1200008392334
2024-05-09,16.920000076293945
2024-05-10,16.6200008392334
2024-05-13,17.31999969482422
2024-05-14,17.959999084472656
2024-05-15,17.719999313354492
2024-05-16,17.420000076293945
2024-05-17,16.479999542236328
2024-05-20,16.479999542236328
2024-05-21,16.600000381469727
2024-05-22,17.700000762939453
2024-05-23,16.979999542236328
2024-05-24,16.709999084472656
2024-05-28,16.850000381469727
2024-05-29,16.360000610351562
2024-05-30,16.889999389648438
2024-05-31,16.299999237060547
2024-06-03,16.329999923706055
2024-06-04,16.209999084472656
2024-06-05,16.530000686645508
2024-06-06,15.8100004196167
2024-06-07,15.850000381469727
2024-06-10,15.899999618530273
2024-06-11,16.149999618530273
2024-06-12,16.809999465942383
2024-06-13,16.760000228881836
2024-06-14,16.549999237060547
2024-06-17,16.56999969482422
2024-06-18,16.770000457763672
2024-06-20,16.979999542236328
2024-06-21,17.649999618530273
2024-06-24,18.40999984741211
2024-06-25,19.190000534057617
2024-06-26,17.729999542236328
2024-06-27,17.950000762939453
2024-06-28,17.790000915527344
2024-07-01,18.149999618530273
2024-07-02,18.309999465942383
2024-07-03,18.790000915527344
2024-07-05,19.010000228881836
2024-07-08,19.549999237060547
2024-07-09,19.90999984741211
2024-07-10,20.5
2024-07-11,21.389999389648438
2024-07-12,21.190000534057617
2024-07-15,21.270000457763672
2024-07-16,22.520000457763672
2024-07-17,22.079999923706055
2024-07-18,21.229999542236328
2024-07-19,21.0
2024-07-22,20.440000534057617
2024-07-23,20.270000457763672
2024-07-24,19.579999923706055
2024-07-25,19.979999542236328
2024-07-26,20.565000534057617
2024-07-29,19.809999465942383
2024-07-30,19.209999084472656
2024-07-31,19.760000228881836
2024-08-01,18.93000030517578
2024-08-02,18.5
2024-08-05,17.209999084472656
2024-08-06,20.579999923706055
2024-08-07,19.989999771118164
2024-08-08,20.040000915527344
2024-08-09,19.920000076293945
2024-08-12,20.649999618530273
2024-08-13,21.229999542236328
2024-08-14,20.860000610351562
2024-08-15,20.940000534057617
2024-08-16,22.079999923706055
2024-08-19,25.190000534057617
2024-08-20,24.709999084472656
2024-08-21,25.06999969482422
2024-08-22,24.399999618530273
2024-08-23,24.459999084472656
2024-08-26,23.969999313354492
2024-08-27,23.110000610351562
2024-08-28,23.350000381469727
2024-08-29,23.510000228881836
2024-08-30,23.489999771118164
2024-09-03,22.610000610351562
2024-09-04,22.079999923706055
2024-09-05,21.459999084472656
2024-09-06,22.030000686645508
2024-09-09,23.75
2024-09-10,23.530000686645508
2024-09-11,23.06999969482422
2024-09-12,23.190000534057617
2024-09-13,23.729999542236328
2024-09-16,24.889999389648438
2024-09-17,25.079999923706055
2024-09-18,25.25
2024-09-19,25.280000686645508
2024-09-20,24.649999618530273
2024-09-23,23.25
2024-09-24,23.309999465942383
2024-09-25,23.350000381469727
2024-09-26,23.329999923706055
2024-09-27,23.829999923706055
2024-09-30,23.389999389648438
2024-10-01,22.829999923706055
2024-10-02,22.3799991607666
2024-10-03,22.190000534057617
2024-10-04,22.229999542236328
2024-10-07,21.309999465942383
2024-10-08,21.84000015258789
2024-10-09,21.895000457763672
2024-10-10,21.829999923706055
2024-10-11,22.18000030517578
2024-10-14,22.829999923706055
2024-10-15,24.56999969482422
2024-10-16,24.5
2024-10-17,23.940000534057617
2024-10-18,23.309999465942383
2024-10-21,24.3700008392334
2024-10-22,24.25
2024-10-23,23.1299991607666
2024-10-24,23.219999313354492
2024-10-25,23.360000610351562
2024-10-28,24.350000381469727
2024-10-29,25.709999084472656
2024-10-30,25.1299991607666
2024-10-31,25.059999465942383
2024-11-01,26.899999618530273
2024-11-04,24.360000610351562
2024-11-05,25.860000610351562
2024-11-06,27.170000076293945
2024-11-07,27.899999618530273
2024-11-08,28.809999465942383
2024-11-11,30.739999771118164
2024-11-12,30.90999984741211
2024-11-13,34.900001525878906
2024-11-14,30.844999313354492
2024-11-15,29.540000915527344
2024-11-18,29.610000610351562
2024-11-19,30.31999969482422
2024-11-20,31.149999618530273
2024-11-21,34.54999923706055
