Date,ZG
2023-01-04,34.7400016784668
2023-01-05,34.25
2023-01-06,34.959999084472656
2023-01-09,37.779998779296875
2023-01-10,39.72999954223633
2023-01-11,41.06999969482422
2023-01-12,42.06999969482422
2023-01-13,42.22999954223633
2023-01-17,41.66999816894531
2023-01-18,41.369998931884766
2023-01-19,40.83000183105469
2023-01-20,42.02000045776367
2023-01-23,43.189998626708984
2023-01-24,43.33000183105469
2023-01-25,41.13999938964844
2023-01-26,42.470001220703125
2023-01-27,43.25
2023-01-30,42.18000030517578
2023-01-31,42.959999084472656
2023-02-01,43.79999923706055
2023-02-02,46.13999938964844
2023-02-03,45.029998779296875
2023-02-06,44.0099983215332
2023-02-07,45.470001220703125
2023-02-08,43.79999923706055
2023-02-09,42.630001068115234
2023-02-10,42.220001220703125
2023-02-13,44.150001525878906
2023-02-14,44.88999938964844
2023-02-15,46.65999984741211
2023-02-16,47.04999923706055
2023-02-17,44.959999084472656
2023-02-21,42.709999084472656
2023-02-22,41.7400016784668
2023-02-23,41.56999969482422
2023-02-24,40.5
2023-02-27,41.40999984741211
2023-02-28,41.349998474121094
2023-03-01,40.810001373291016
2023-03-02,41.540000915527344
2023-03-03,42.54999923706055
2023-03-06,41.77000045776367
2023-03-07,41.0099983215332
2023-03-08,41.08000183105469
2023-03-09,38.779998779296875
2023-03-10,38.650001525878906
2023-03-13,39.459999084472656
2023-03-14,39.61000061035156
2023-03-15,39.91999816894531
2023-03-16,40.849998474121094
2023-03-17,39.810001373291016
2023-03-20,39.83000183105469
2023-03-21,41.939998626708984
2023-03-22,41.27000045776367
2023-03-23,42.470001220703125
2023-03-24,42.560001373291016
2023-03-27,41.900001525878906
2023-03-28,41.630001068115234
2023-03-29,42.59000015258789
2023-03-30,42.16999816894531
2023-03-31,43.70000076293945
2023-04-03,43.95000076293945
2023-04-04,43.29999923706055
2023-04-05,42.810001373291016
2023-04-06,43.91999816894531
2023-04-10,44.06999969482422
2023-04-11,43.810001373291016
2023-04-12,44.75
2023-04-13,44.93000030517578
2023-04-14,44.68000030517578
2023-04-17,44.560001373291016
2023-04-18,44.439998626708984
2023-04-19,44.72999954223633
2023-04-20,44.040000915527344
2023-04-21,44.060001373291016
2023-04-24,43.400001525878906
2023-04-25,42.45000076293945
2023-04-26,40.7599983215332
2023-04-27,41.720001220703125
2023-04-28,42.779998779296875
2023-05-01,43.25
2023-05-02,42.119998931884766
2023-05-03,41.470001220703125
2023-05-04,45.880001068115234
2023-05-05,47.86000061035156
2023-05-08,47.380001068115234
2023-05-09,46.619998931884766
2023-05-10,46.52000045776367
2023-05-11,45.02000045776367
2023-05-12,44.13999938964844
2023-05-15,44.77000045776367
2023-05-16,44.18000030517578
2023-05-17,44.810001373291016
2023-05-18,45.06999969482422
2023-05-19,44.52000045776367
2023-05-22,44.59000015258789
2023-05-23,44.689998626708984
2023-05-24,44.45000076293945
2023-05-25,44.41999816894531
2023-05-26,44.09000015258789
2023-05-30,43.900001525878906
2023-05-31,44.790000915527344
2023-06-01,45.150001525878906
2023-06-02,45.7599983215332
2023-06-05,44.83000183105469
2023-06-06,46.619998931884766
2023-06-07,45.7400016784668
2023-06-08,45.75
2023-06-09,44.13999938964844
2023-06-12,44.04999923706055
2023-06-13,44.95000076293945
2023-06-14,45.220001220703125
2023-06-15,47.150001525878906
2023-06-16,45.7599983215332
2023-06-20,46.84000015258789
2023-06-21,47.54999923706055
2023-06-22,47.70000076293945
2023-06-23,46.959999084472656
2023-06-26,48.189998626708984
2023-06-27,49.97999954223633
2023-06-28,51.38999938964844
2023-06-29,49.0099983215332
2023-06-30,49.20000076293945
2023-07-03,50.290000915527344
2023-07-05,48.31999969482422
2023-07-06,46.31999969482422
2023-07-07,46.61000061035156
2023-07-10,46.599998474121094
2023-07-11,51.619998931884766
2023-07-12,52.150001525878906
2023-07-13,53.29999923706055
2023-07-14,52.38999938964844
2023-07-17,52.79999923706055
2023-07-18,53.4900016784668
2023-07-19,53.68000030517578
2023-07-20,51.79999923706055
2023-07-21,51.540000915527344
2023-07-24,52.540000915527344
2023-07-25,52.2400016784668
2023-07-26,52.630001068115234
2023-07-27,51.25
2023-07-28,52.52000045776367
2023-07-31,53.220001220703125
2023-08-01,54.290000915527344
2023-08-02,53.029998779296875
2023-08-03,53.54999923706055
2023-08-04,54.77000045776367
2023-08-07,54.52000045776367
2023-08-08,55.310001373291016
2023-08-09,54.869998931884766
2023-08-10,54.650001525878906
2023-08-11,55.02000045776367
2023-08-14,55.02000045776367
2023-08-15,53.52000045776367
2023-08-16,50.189998626708984
2023-08-17,49.369998931884766
2023-08-18,49.43000030517578
2023-08-21,47.869998931884766
2023-08-22,48.619998931884766
2023-08-23,48.790000915527344
2023-08-24,48.83000183105469
2023-08-25,48.65999984741211
2023-08-28,49.209999084472656
2023-08-29,49.7400016784668
2023-08-30,51.18000030517578
2023-08-31,50.91999816894531
2023-09-01,51.400001525878906
2023-09-05,51.16999816894531
2023-09-06,50.7599983215332
2023-09-07,50.279998779296875
2023-09-08,49.630001068115234
2023-09-11,49.849998474121094
2023-09-12,50.52000045776367
2023-09-13,48.65999984741211
2023-09-14,47.5099983215332
2023-09-15,46.09000015258789
2023-09-18,45.83000183105469
2023-09-19,46.09000015258789
2023-09-20,46.75
2023-09-21,44.83000183105469
2023-09-22,44.15999984741211
2023-09-25,44.29999923706055
2023-09-26,44.119998931884766
2023-09-27,44.70000076293945
2023-09-28,45.13999938964844
2023-09-29,44.790000915527344
2023-10-02,44.369998931884766
2023-10-03,41.33000183105469
2023-10-04,42.56999969482422
2023-10-05,42.41999816894531
2023-10-06,42.72999954223633
2023-10-09,42.5
2023-10-10,43.9900016784668
2023-10-11,43.720001220703125
2023-10-12,42.2400016784668
2023-10-13,41.58000183105469
2023-10-16,41.25
2023-10-17,41.099998474121094
2023-10-18,39.650001525878906
2023-10-19,38.27000045776367
2023-10-20,37.810001373291016
2023-10-23,37.43000030517578
2023-10-24,38.369998931884766
2023-10-25,37.2400016784668
2023-10-26,37.2599983215332
2023-10-27,37.72999954223633
2023-10-30,38.150001525878906
2023-10-31,35.529998779296875
2023-11-01,35.790000915527344
2023-11-02,34.7400016784668
2023-11-03,36.779998779296875
2023-11-06,36.0
2023-11-07,36.95000076293945
2023-11-08,36.65999984741211
2023-11-09,35.189998626708984
2023-11-10,35.52000045776367
2023-11-13,34.529998779296875
2023-11-14,38.7400016784668
2023-11-15,39.119998931884766
2023-11-16,39.16999816894531
2023-11-17,37.709999084472656
2023-11-20,37.400001525878906
2023-11-21,37.040000915527344
2023-11-22,38.2599983215332
2023-11-24,38.619998931884766
2023-11-27,39.63999938964844
2023-11-28,40.279998779296875
2023-11-29,40.68000030517578
2023-11-30,39.38999938964844
2023-12-01,41.650001525878906
2023-12-04,42.33000183105469
2023-12-05,42.52000045776367
2023-12-06,43.4900016784668
2023-12-07,45.0099983215332
2023-12-08,44.65999984741211
2023-12-11,43.81999969482422
2023-12-12,45.41999816894531
2023-12-13,50.279998779296875
2023-12-14,54.5
2023-12-15,54.779998779296875
2023-12-18,55.33000183105469
2023-12-19,56.93000030517578
2023-12-20,55.47999954223633
2023-12-21,57.970001220703125
2023-12-22,58.06999969482422
2023-12-26,57.7599983215332
2023-12-27,58.5099983215332
2023-12-28,57.81999969482422
2023-12-29,56.720001220703125
2024-01-02,56.220001220703125
2024-01-03,53.97999954223633
2024-01-04,52.75
2024-01-05,52.43000030517578
2024-01-08,54.58000183105469
2024-01-09,54.349998474121094
2024-01-10,53.279998779296875
2024-01-11,52.959999084472656
2024-01-12,52.15999984741211
2024-01-16,51.150001525878906
2024-01-17,50.59000015258789
2024-01-18,51.29999923706055
2024-01-19,53.0099983215332
2024-01-22,54.119998931884766
2024-01-23,53.38999938964844
2024-01-24,52.900001525878906
2024-01-25,53.52000045776367
2024-01-26,54.970001220703125
2024-01-29,56.650001525878906
2024-01-30,55.779998779296875
2024-01-31,55.09000015258789
2024-02-01,56.630001068115234
2024-02-02,55.90999984741211
2024-02-05,54.2599983215332
2024-02-06,55.34000015258789
2024-02-07,55.54999923706055
2024-02-08,54.470001220703125
2024-02-09,53.2599983215332
2024-02-12,53.66999816894531
2024-02-13,52.060001373291016
2024-02-14,56.029998779296875
2024-02-15,55.83000183105469
2024-02-16,52.75
2024-02-20,51.630001068115234
2024-02-21,51.63999938964844
2024-02-22,51.25
2024-02-23,51.45000076293945
2024-02-26,51.65999984741211
2024-02-27,52.66999816894531
2024-02-28,53.060001373291016
2024-02-29,54.060001373291016
2024-03-01,55.58000183105469
2024-03-04,55.369998931884766
2024-03-05,52.400001525878906
2024-03-06,54.029998779296875
2024-03-07,54.060001373291016
2024-03-08,56.150001525878906
2024-03-11,55.279998779296875
2024-03-12,54.84000015258789
2024-03-13,54.099998474121094
2024-03-14,53.13999938964844
2024-03-15,46.220001220703125
2024-03-18,46.65999984741211
2024-03-19,47.099998474121094
2024-03-20,48.0
2024-03-21,50.31999969482422
2024-03-22,49.77000045776367
2024-03-25,48.59000015258789
2024-03-26,48.11000061035156
2024-03-27,49.61000061035156
2024-03-28,47.86000061035156
2024-04-01,47.400001525878906
2024-04-02,45.75
2024-04-03,45.849998474121094
2024-04-04,45.83000183105469
2024-04-05,46.22999954223633
2024-04-08,46.61000061035156
2024-04-09,47.189998626708984
2024-04-10,44.400001525878906
2024-04-11,44.40999984741211
2024-04-12,43.709999084472656
2024-04-15,42.40999984741211
2024-04-16,42.70000076293945
2024-04-17,41.880001068115234
2024-04-18,41.11000061035156
2024-04-19,41.040000915527344
2024-04-22,41.5099983215332
2024-04-23,43.18000030517578
2024-04-24,42.880001068115234
2024-04-25,42.40999984741211
2024-04-26,43.130001068115234
2024-04-29,43.11000061035156
2024-04-30,42.0
2024-05-01,41.439998626708984
2024-05-02,39.189998626708984
2024-05-03,40.06999969482422
2024-05-06,41.060001373291016
2024-05-07,42.36000061035156
2024-05-08,41.209999084472656
2024-05-09,42.459999084472656
2024-05-10,41.79999923706055
2024-05-13,42.20000076293945
2024-05-14,43.849998474121094
2024-05-15,44.22999954223633
2024-05-16,43.90999984741211
2024-05-17,43.349998474121094
2024-05-20,42.58000183105469
2024-05-21,41.79999923706055
2024-05-22,40.84000015258789
2024-05-23,39.34000015258789
2024-05-24,39.13999938964844
2024-05-28,39.15999984741211
2024-05-29,38.72999954223633
2024-05-30,38.65999984741211
2024-05-31,40.150001525878906
2024-06-03,40.88999938964844
2024-06-04,41.0099983215332
2024-06-05,41.86000061035156
2024-06-06,41.70000076293945
2024-06-07,41.56999969482422
2024-06-10,42.54999923706055
2024-06-11,41.7400016784668
2024-06-12,47.060001373291016
2024-06-13,47.06999969482422
2024-06-14,46.54999923706055
2024-06-17,45.540000915527344
2024-06-18,47.54999923706055
2024-06-20,47.4900016784668
2024-06-21,47.56999969482422
2024-06-24,45.68000030517578
2024-06-25,44.599998474121094
2024-06-26,45.209999084472656
2024-06-27,45.380001068115234
2024-06-28,45.040000915527344
2024-07-01,44.18000030517578
2024-07-02,43.459999084472656
2024-07-03,44.36000061035156
2024-07-05,44.650001525878906
2024-07-08,45.310001373291016
2024-07-09,46.349998474121094
2024-07-10,46.0
2024-07-11,48.349998474121094
2024-07-12,48.88999938964844
2024-07-15,50.04999923706055
2024-07-16,52.58000183105469
2024-07-17,51.27000045776367
2024-07-18,49.65999984741211
2024-07-19,49.099998474121094
2024-07-22,50.130001068115234
2024-07-23,49.91999816894531
2024-07-24,46.27000045776367
2024-07-25,47.36000061035156
2024-07-26,48.08000183105469
2024-07-29,47.88999938964844
2024-07-30,47.75
2024-07-31,47.400001525878906
2024-08-01,44.380001068115234
2024-08-02,43.13999938964844
2024-08-05,41.61000061035156
2024-08-06,41.29999923706055
2024-08-07,40.349998474121094
2024-08-08,47.70000076293945
2024-08-09,49.959999084472656
2024-08-12,49.08000183105469
2024-08-13,51.439998626708984
2024-08-14,51.84000015258789
2024-08-15,51.5
2024-08-16,51.7400016784668
2024-08-19,53.63999938964844
2024-08-20,52.709999084472656
2024-08-21,53.11000061035156
2024-08-22,51.81999969482422
2024-08-23,54.529998779296875
2024-08-26,55.779998779296875
2024-08-27,55.459999084472656
2024-08-28,54.52000045776367
2024-08-29,53.97999954223633
2024-08-30,53.43000030517578
2024-09-03,52.2400016784668
2024-09-04,52.06999969482422
2024-09-05,51.970001220703125
2024-09-06,51.529998779296875
2024-09-09,52.470001220703125
2024-09-10,54.34000015258789
2024-09-11,54.16999816894531
2024-09-12,54.880001068115234
2024-09-13,57.84000015258789
2024-09-16,60.630001068115234
2024-09-17,60.880001068115234
2024-09-18,63.20000076293945
2024-09-19,65.79000091552734
2024-09-20,65.05000305175781
2024-09-23,63.63999938964844
2024-09-24,65.16999816894531
2024-09-25,64.33000183105469
2024-09-26,63.529998779296875
2024-09-27,63.47999954223633
2024-09-30,61.93000030517578
2024-10-01,62.709999084472656
2024-10-02,61.63999938964844
2024-10-03,61.7400016784668
2024-10-04,61.0
2024-10-07,58.88999938964844
2024-10-08,60.349998474121094
2024-10-09,58.689998626708984
2024-10-10,58.83000183105469
2024-10-11,60.81999969482422
2024-10-14,60.81999969482422
2024-10-15,61.459999084472656
2024-10-16,61.68000030517578
2024-10-17,60.63999938964844
2024-10-18,61.66999816894531
2024-10-21,60.849998474121094
2024-10-22,58.65999984741211
2024-10-23,57.540000915527344
2024-10-24,57.75
2024-10-25,57.59000015258789
2024-10-28,57.72999954223633
2024-10-29,56.47999954223633
2024-10-30,57.72999954223633
2024-10-31,58.04999923706055
2024-11-01,57.66999816894531
2024-11-04,58.5
2024-11-05,60.61000061035156
2024-11-06,56.08000183105469
2024-11-07,70.08999633789062
2024-11-08,71.26000213623047
2024-11-11,73.19999694824219
2024-11-12,71.98999786376953
2024-11-13,72.22000122070312
2024-11-14,72.0
2024-11-15,70.7300033569336
2024-11-18,70.83999633789062
2024-11-19,72.55000305175781
2024-11-20,75.0
2024-11-21,79.26000213623047
