Date,TW
2022-11-01,55.65999984741211
2022-11-02,55.2599983215332
2022-11-03,55.540000915527344
2022-11-04,55.869998931884766
2022-11-07,55.869998931884766
2022-11-08,57.45000076293945
2022-11-09,56.41999816894531
2022-11-10,59.16999816894531
2022-11-11,59.04999923706055
2022-11-14,58.189998626708984
2022-11-15,58.5
2022-11-16,57.77000045776367
2022-11-17,57.650001525878906
2022-11-18,57.25
2022-11-21,57.86000061035156
2022-11-22,57.72999954223633
2022-11-23,58.029998779296875
2022-11-25,58.150001525878906
2022-11-28,58.130001068115234
2022-11-29,58.529998779296875
2022-11-30,61.459999084472656
2022-12-01,62.900001525878906
2022-12-02,63.41999816894531
2022-12-05,63.959999084472656
2022-12-06,64.75
2022-12-07,64.3499984741211
2022-12-08,64.20999908447266
2022-12-09,64.55000305175781
2022-12-12,65.4800033569336
2022-12-13,65.55000305175781
2022-12-14,64.20999908447266
2022-12-15,64.1500015258789
2022-12-16,62.88999938964844
2022-12-19,61.70000076293945
2022-12-20,61.779998779296875
2022-12-21,63.290000915527344
2022-12-22,63.13999938964844
2022-12-23,64.2699966430664
2022-12-27,64.33999633789062
2022-12-28,64.4000015258789
2022-12-29,66.16999816894531
2022-12-30,64.93000030517578
2023-01-03,65.33999633789062
2023-01-04,63.939998626708984
2023-01-05,63.52000045776367
2023-01-06,66.72000122070312
2023-01-09,68.23999786376953
2023-01-10,68.7699966430664
2023-01-11,70.26000213623047
2023-01-12,71.25
2023-01-13,71.61000061035156
2023-01-17,72.30999755859375
2023-01-18,72.83000183105469
2023-01-19,71.1500015258789
2023-01-20,72.25
2023-01-23,72.48999786376953
2023-01-24,71.5999984741211
2023-01-25,73.88999938964844
2023-01-26,75.18000030517578
2023-01-27,75.9800033569336
2023-01-30,74.37999725341797
2023-01-31,74.54000091552734
2023-02-01,75.5999984741211
2023-02-02,71.33000183105469
2023-02-03,71.97000122070312
2023-02-06,73.33999633789062
2023-02-07,74.69999694824219
2023-02-08,73.62000274658203
2023-02-09,73.05000305175781
2023-02-10,73.69000244140625
2023-02-13,73.75
2023-02-14,74.47000122070312
2023-02-15,75.66999816894531
2023-02-16,73.26000213623047
2023-02-17,72.56999969482422
2023-02-21,72.08999633789062
2023-02-22,71.38999938964844
2023-02-23,71.36000061035156
2023-02-24,71.05000305175781
2023-02-27,70.91999816894531
2023-02-28,70.88999938964844
2023-03-01,71.56999969482422
2023-03-02,72.5
2023-03-03,74.51000213623047
2023-03-06,72.43000030517578
2023-03-07,71.8499984741211
2023-03-08,71.55999755859375
2023-03-09,70.66000366210938
2023-03-10,68.4000015258789
2023-03-13,67.36000061035156
2023-03-14,69.55999755859375
2023-03-15,70.04000091552734
2023-03-16,74.19000244140625
2023-03-17,75.94000244140625
2023-03-20,75.04000091552734
2023-03-21,75.33000183105469
2023-03-22,74.08000183105469
2023-03-23,74.0
2023-03-24,74.47000122070312
2023-03-27,73.9800033569336
2023-03-28,75.43000030517578
2023-03-29,78.08999633789062
2023-03-30,79.0199966430664
2023-03-31,79.0199966430664
2023-04-03,78.41999816894531
2023-04-04,79.33999633789062
2023-04-05,73.30000305175781
2023-04-06,74.47000122070312
2023-04-10,71.80000305175781
2023-04-11,70.79000091552734
2023-04-12,70.72000122070312
2023-04-13,69.98999786376953
2023-04-14,70.5999984741211
2023-04-17,71.76000213623047
2023-04-18,72.5
2023-04-19,73.86000061035156
2023-04-20,72.9000015258789
2023-04-21,72.30999755859375
2023-04-24,71.33000183105469
2023-04-25,70.3499984741211
2023-04-26,69.73999786376953
2023-04-27,69.3499984741211
2023-04-28,70.41000366210938
2023-05-01,71.87999725341797
2023-05-02,70.61000061035156
2023-05-03,68.63999938964844
2023-05-04,69.88999938964844
2023-05-05,71.83999633789062
2023-05-08,72.43000030517578
2023-05-09,72.11000061035156
2023-05-10,72.33999633789062
2023-05-11,72.44000244140625
2023-05-12,72.80000305175781
2023-05-15,73.55999755859375
2023-05-16,72.61000061035156
2023-05-17,71.2300033569336
2023-05-18,70.37000274658203
2023-05-19,69.88999938964844
2023-05-22,71.4800033569336
2023-05-23,70.37000274658203
2023-05-24,69.80000305175781
2023-05-25,68.4800033569336
2023-05-26,69.02999877929688
2023-05-30,68.80000305175781
2023-05-31,66.94999694824219
2023-06-01,68.0
2023-06-02,70.36000061035156
2023-06-05,69.19999694824219
2023-06-06,68.80999755859375
2023-06-07,69.19000244140625
2023-06-08,70.80000305175781
2023-06-09,70.80999755859375
2023-06-12,69.80999755859375
2023-06-13,68.55000305175781
2023-06-14,71.5999984741211
2023-06-15,71.20999908447266
2023-06-16,70.79000091552734
2023-06-20,70.33000183105469
2023-06-21,69.41999816894531
2023-06-22,69.37999725341797
2023-06-23,69.37999725341797
2023-06-26,68.45999908447266
2023-06-27,68.7699966430664
2023-06-28,68.45999908447266
2023-06-29,68.13999938964844
2023-06-30,68.4800033569336
2023-07-03,67.98999786376953
2023-07-05,65.76000213623047
2023-07-06,65.8499984741211
2023-07-07,65.5999984741211
2023-07-10,65.70999908447266
2023-07-11,66.2699966430664
2023-07-12,67.1500015258789
2023-07-13,68.12000274658203
2023-07-14,69.26000213623047
2023-07-17,69.54000091552734
2023-07-18,71.04000091552734
2023-07-19,72.30999755859375
2023-07-20,74.0999984741211
2023-07-21,74.7699966430664
2023-07-24,74.87000274658203
2023-07-25,74.2300033569336
2023-07-26,74.62999725341797
2023-07-27,80.45999908447266
2023-07-28,82.66999816894531
2023-07-31,81.79000091552734
2023-08-01,81.33000183105469
2023-08-02,80.88999938964844
2023-08-03,82.0999984741211
2023-08-04,82.44000244140625
2023-08-07,83.95999908447266
2023-08-08,81.83000183105469
2023-08-09,81.37000274658203
2023-08-10,81.5
2023-08-11,81.66999816894531
2023-08-14,82.0199966430664
2023-08-15,81.01000213623047
2023-08-16,83.05000305175781
2023-08-17,82.75
2023-08-18,83.29000091552734
2023-08-21,84.27999877929688
2023-08-22,84.87000274658203
2023-08-23,85.41000366210938
2023-08-24,85.58000183105469
2023-08-25,85.30000305175781
2023-08-28,85.52999877929688
2023-08-29,86.01000213623047
2023-08-30,86.5999984741211
2023-08-31,86.43000030517578
2023-09-01,86.0
2023-09-05,85.29000091552734
2023-09-06,84.5199966430664
2023-09-07,85.52999877929688
2023-09-08,86.22000122070312
2023-09-11,86.38999938964844
2023-09-12,85.86000061035156
2023-09-13,84.51000213623047
2023-09-14,84.6500015258789
2023-09-15,83.2699966430664
2023-09-18,84.02999877929688
2023-09-19,83.55999755859375
2023-09-20,84.22000122070312
2023-09-21,82.16000366210938
2023-09-22,81.79000091552734
2023-09-25,81.2300033569336
2023-09-26,80.62999725341797
2023-09-27,79.9800033569336
2023-09-28,80.58000183105469
2023-09-29,80.19999694824219
2023-10-02,80.0
2023-10-03,79.81999969482422
2023-10-04,81.08000183105469
2023-10-05,82.12999725341797
2023-10-06,83.69000244140625
2023-10-09,83.16999816894531
2023-10-10,83.19999694824219
2023-10-11,83.13999938964844
2023-10-12,83.25
2023-10-13,83.16999816894531
2023-10-16,83.45999908447266
2023-10-17,84.18000030517578
2023-10-18,83.01000213623047
2023-10-19,82.47000122070312
2023-10-20,81.38999938964844
2023-10-23,83.20999908447266
2023-10-24,83.47000122070312
2023-10-25,83.38999938964844
2023-10-26,87.87999725341797
2023-10-27,87.70999908447266
2023-10-30,88.79000091552734
2023-10-31,90.01000213623047
2023-11-01,90.4800033569336
2023-11-02,91.52999877929688
2023-11-03,91.94999694824219
2023-11-06,92.01000213623047
2023-11-07,92.0
2023-11-08,92.62000274658203
2023-11-09,92.37000274658203
2023-11-10,93.25
2023-11-13,92.79000091552734
2023-11-14,92.61000061035156
2023-11-15,91.2699966430664
2023-11-16,92.30000305175781
2023-11-17,93.41999816894531
2023-11-20,93.41999816894531
2023-11-21,94.43000030517578
2023-11-22,95.12000274658203
2023-11-24,95.36000061035156
2023-11-27,96.06999969482422
2023-11-28,94.55999755859375
2023-11-29,95.01000213623047
2023-11-30,96.9000015258789
2023-12-01,94.79000091552734
2023-12-04,94.63999938964844
2023-12-05,94.83000183105469
2023-12-06,92.69000244140625
2023-12-07,91.47000122070312
2023-12-08,90.3499984741211
2023-12-11,92.18000030517578
2023-12-12,91.61000061035156
2023-12-13,90.4000015258789
2023-12-14,87.94000244140625
2023-12-15,88.23999786376953
2023-12-18,90.04000091552734
2023-12-19,90.41000366210938
2023-12-20,89.5999984741211
2023-12-21,91.0
2023-12-22,91.20999908447266
2023-12-26,90.52999877929688
2023-12-27,90.62999725341797
2023-12-28,90.37000274658203
2023-12-29,90.87999725341797
2024-01-02,89.2699966430664
2024-01-03,88.97000122070312
2024-01-04,95.0999984741211
2024-01-05,93.0
2024-01-08,95.30000305175781
2024-01-09,93.30000305175781
2024-01-10,93.8499984741211
2024-01-11,95.05000305175781
2024-01-12,95.91000366210938
2024-01-16,95.68000030517578
2024-01-17,95.2300033569336
2024-01-18,98.02999877929688
2024-01-19,97.94999694824219
2024-01-22,98.08000183105469
2024-01-23,97.77999877929688
2024-01-24,97.81999969482422
2024-01-25,98.27999877929688
2024-01-26,97.83000183105469
2024-01-29,99.0199966430664
2024-01-30,98.37000274658203
2024-01-31,95.38999938964844
2024-02-01,95.26000213623047
2024-02-02,96.83000183105469
2024-02-05,97.37000274658203
2024-02-06,97.11000061035156
2024-02-07,99.44999694824219
2024-02-08,101.02999877929688
2024-02-09,102.38999938964844
2024-02-12,100.06999969482422
2024-02-13,101.48999786376953
2024-02-14,102.55000305175781
2024-02-15,101.98999786376953
2024-02-16,101.51000213623047
2024-02-20,102.5
2024-02-21,102.16999816894531
2024-02-22,104.5999984741211
2024-02-23,105.08999633789062
2024-02-26,105.20999908447266
2024-02-27,105.11000061035156
2024-02-28,105.94000244140625
2024-02-29,105.81999969482422
2024-03-01,104.80999755859375
2024-03-04,105.69000244140625
2024-03-05,104.70999908447266
2024-03-06,104.0999984741211
2024-03-07,103.5999984741211
2024-03-08,102.87999725341797
2024-03-11,103.18000030517578
2024-03-12,104.04000091552734
2024-03-13,104.6500015258789
2024-03-14,104.66000366210938
2024-03-15,104.19000244140625
2024-03-18,103.81999969482422
2024-03-19,103.63999938964844
2024-03-20,104.23999786376953
2024-03-21,105.62999725341797
2024-03-22,105.2300033569336
2024-03-25,104.86000061035156
2024-03-26,107.20999908447266
2024-03-27,104.4000015258789
2024-03-28,104.16999816894531
2024-04-01,103.54000091552734
2024-04-02,101.30999755859375
2024-04-03,100.33000183105469
2024-04-04,100.0999984741211
2024-04-05,102.4000015258789
2024-04-08,102.0199966430664
2024-04-09,103.02999877929688
2024-04-10,103.18000030517578
2024-04-11,103.01000213623047
2024-04-12,102.12999725341797
2024-04-15,99.75
2024-04-16,100.6500015258789
2024-04-17,100.30999755859375
2024-04-18,101.0
2024-04-19,101.05000305175781
2024-04-22,101.62000274658203
2024-04-23,101.83000183105469
2024-04-24,102.95999908447266
2024-04-25,102.1500015258789
2024-04-26,101.83999633789062
2024-04-29,101.5
2024-04-30,101.70999908447266
2024-05-01,103.88999938964844
2024-05-02,105.5
2024-05-03,104.54000091552734
2024-05-06,109.25
2024-05-07,110.37999725341797
2024-05-08,111.30000305175781
2024-05-09,113.31999969482422
2024-05-10,110.41000366210938
2024-05-13,109.75
2024-05-14,111.25
2024-05-15,112.66000366210938
2024-05-16,112.38999938964844
2024-05-17,112.80999755859375
2024-05-20,110.81999969482422
2024-05-21,111.29000091552734
2024-05-22,110.5999984741211
2024-05-23,110.69000244140625
2024-05-24,112.25
2024-05-28,110.58000183105469
2024-05-29,108.4800033569336
2024-05-30,108.47000122070312
2024-05-31,109.01000213623047
2024-06-03,107.08999633789062
2024-06-04,107.94000244140625
2024-06-05,107.20999908447266
2024-06-06,106.18000030517578
2024-06-07,105.30999755859375
2024-06-10,104.75
2024-06-11,104.88999938964844
2024-06-12,103.54000091552734
2024-06-13,101.47000122070312
2024-06-14,104.30999755859375
2024-06-17,104.0
2024-06-18,105.08000183105469
2024-06-20,105.86000061035156
2024-06-21,105.72000122070312
2024-06-24,104.4000015258789
2024-06-25,103.88999938964844
2024-06-26,105.9800033569336
2024-06-27,106.69000244140625
2024-06-28,106.0
2024-07-01,105.08000183105469
2024-07-02,105.75
2024-07-03,106.58000183105469
2024-07-05,106.48999786376953
2024-07-08,105.0999984741211
2024-07-09,104.25
2024-07-10,105.05000305175781
2024-07-11,105.0
2024-07-12,104.94000244140625
2024-07-15,106.6500015258789
2024-07-16,107.75
2024-07-17,108.01000213623047
2024-07-18,109.0
2024-07-19,109.4000015258789
2024-07-22,109.87999725341797
2024-07-23,109.97000122070312
2024-07-24,108.0999984741211
2024-07-25,104.98999786376953
2024-07-26,106.83999633789062
2024-07-29,107.43000030517578
2024-07-30,110.12000274658203
2024-07-31,111.68000030517578
2024-08-01,110.69000244140625
2024-08-02,109.87000274658203
2024-08-05,106.91000366210938
2024-08-06,110.0
2024-08-07,110.62999725341797
2024-08-08,113.27999877929688
2024-08-09,115.4000015258789
2024-08-12,115.3499984741211
2024-08-13,115.97000122070312
2024-08-14,116.88999938964844
2024-08-15,114.83000183105469
2024-08-16,116.01000213623047
2024-08-19,116.33000183105469
2024-08-20,115.83999633789062
2024-08-21,116.30999755859375
2024-08-22,117.16000366210938
2024-08-23,117.44999694824219
2024-08-26,117.19000244140625
2024-08-27,117.20999908447266
2024-08-28,116.45999908447266
2024-08-29,117.23999786376953
2024-08-30,118.23999786376953
2024-09-03,117.55000305175781
2024-09-04,116.88999938964844
2024-09-05,117.61000061035156
2024-09-06,111.80999755859375
2024-09-09,113.9000015258789
2024-09-10,113.98999786376953
2024-09-11,114.5
2024-09-12,116.43000030517578
2024-09-13,117.54000091552734
2024-09-16,119.55000305175781
2024-09-17,118.5199966430664
2024-09-18,118.81999969482422
2024-09-19,120.37999725341797
2024-09-20,119.4800033569336
2024-09-23,121.05999755859375
2024-09-24,121.91999816894531
2024-09-25,121.43000030517578
2024-09-26,121.6500015258789
2024-09-27,121.75
2024-09-30,123.66999816894531
2024-10-01,124.8499984741211
2024-10-02,126.79000091552734
2024-10-03,125.66000366210938
2024-10-04,131.41000366210938
2024-10-07,132.57000732421875
2024-10-08,133.4600067138672
2024-10-09,133.61000061035156
2024-10-10,133.13999938964844
2024-10-11,133.44000244140625
2024-10-14,135.07000732421875
2024-10-15,134.49000549316406
2024-10-16,133.6999969482422
2024-10-17,132.75
2024-10-18,133.0399932861328
2024-10-21,134.47000122070312
2024-10-22,133.1300048828125
2024-10-23,132.30999755859375
2024-10-24,133.22999572753906
2024-10-25,132.5
2024-10-28,131.25999450683594
2024-10-29,131.4499969482422
2024-10-30,128.7899932861328
2024-10-31,127.0
2024-11-01,126.9000015258789
2024-11-04,127.05999755859375
2024-11-05,129.02999877929688
2024-11-06,128.2899932861328
2024-11-07,129.85000610351562
2024-11-08,131.92999267578125
2024-11-11,129.5500030517578
2024-11-12,128.9600067138672
2024-11-13,127.37000274658203
2024-11-14,128.6999969482422
2024-11-15,128.85000610351562
2024-11-18,130.5800018310547
2024-11-19,134.4600067138672
2024-11-20,135.0
2024-11-21,135.07000732421875
