Date,SFM
2023-01-11,31.81999969482422
2023-01-12,32.130001068115234
2023-01-13,32.0
2023-01-17,31.729999542236328
2023-01-18,31.139999389648438
2023-01-19,30.1200008392334
2023-01-20,31.200000762939453
2023-01-23,31.389999389648438
2023-01-24,30.889999389648438
2023-01-25,31.399999618530273
2023-01-26,31.969999313354492
2023-01-27,32.209999084472656
2023-01-30,31.670000076293945
2023-01-31,31.950000762939453
2023-02-01,32.060001373291016
2023-02-02,32.630001068115234
2023-02-03,32.66999816894531
2023-02-06,32.40999984741211
2023-02-07,32.54999923706055
2023-02-08,32.20000076293945
2023-02-09,32.439998626708984
2023-02-10,32.58000183105469
2023-02-13,32.95000076293945
2023-02-14,32.15999984741211
2023-02-15,32.70000076293945
2023-02-16,32.88999938964844
2023-02-17,33.040000915527344
2023-02-21,31.649999618530273
2023-02-22,31.920000076293945
2023-02-23,31.3700008392334
2023-02-24,30.6200008392334
2023-02-27,30.93000030517578
2023-02-28,30.290000915527344
2023-03-01,30.799999237060547
2023-03-02,34.79999923706055
2023-03-03,34.099998474121094
2023-03-06,33.2400016784668
2023-03-07,33.13999938964844
2023-03-08,33.08000183105469
2023-03-09,33.52000045776367
2023-03-10,33.029998779296875
2023-03-13,32.790000915527344
2023-03-14,32.95000076293945
2023-03-15,33.5
2023-03-16,33.279998779296875
2023-03-17,32.310001373291016
2023-03-20,32.720001220703125
2023-03-21,33.27000045776367
2023-03-22,32.34000015258789
2023-03-23,32.77000045776367
2023-03-24,33.279998779296875
2023-03-27,34.08000183105469
2023-03-28,34.290000915527344
2023-03-29,34.040000915527344
2023-03-30,34.4900016784668
2023-03-31,35.029998779296875
2023-04-03,35.2599983215332
2023-04-04,34.900001525878906
2023-04-05,34.34000015258789
2023-04-06,34.63999938964844
2023-04-10,34.45000076293945
2023-04-11,34.439998626708984
2023-04-12,34.400001525878906
2023-04-13,34.18000030517578
2023-04-14,33.130001068115234
2023-04-17,33.77000045776367
2023-04-18,33.43000030517578
2023-04-19,33.20000076293945
2023-04-20,32.709999084472656
2023-04-21,33.11000061035156
2023-04-24,34.150001525878906
2023-04-25,33.45000076293945
2023-04-26,34.09000015258789
2023-04-27,34.95000076293945
2023-04-28,34.65999984741211
2023-05-01,35.02000045776367
2023-05-02,37.86000061035156
2023-05-03,36.040000915527344
2023-05-04,36.31999969482422
2023-05-05,36.41999816894531
2023-05-08,35.880001068115234
2023-05-09,36.2599983215332
2023-05-10,36.529998779296875
2023-05-11,36.7599983215332
2023-05-12,37.349998474121094
2023-05-15,36.279998779296875
2023-05-16,36.2599983215332
2023-05-17,36.209999084472656
2023-05-18,36.189998626708984
2023-05-19,36.779998779296875
2023-05-22,35.939998626708984
2023-05-23,36.060001373291016
2023-05-24,36.20000076293945
2023-05-25,36.09000015258789
2023-05-26,35.939998626708984
2023-05-30,35.33000183105469
2023-05-31,34.560001373291016
2023-06-01,32.779998779296875
2023-06-02,33.060001373291016
2023-06-05,32.630001068115234
2023-06-06,32.9900016784668
2023-06-07,33.689998626708984
2023-06-08,33.72999954223633
2023-06-09,33.90999984741211
2023-06-12,34.209999084472656
2023-06-13,34.849998474121094
2023-06-14,35.279998779296875
2023-06-15,34.810001373291016
2023-06-16,33.79999923706055
2023-06-20,33.099998474121094
2023-06-21,33.189998626708984
2023-06-22,34.599998474121094
2023-06-23,34.4900016784668
2023-06-26,35.040000915527344
2023-06-27,35.63999938964844
2023-06-28,35.97999954223633
2023-06-29,36.279998779296875
2023-06-30,36.72999954223633
2023-07-03,36.689998626708984
2023-07-05,37.150001525878906
2023-07-06,36.66999816894531
2023-07-07,37.029998779296875
2023-07-10,37.4900016784668
2023-07-11,38.2599983215332
2023-07-12,37.970001220703125
2023-07-13,38.2599983215332
2023-07-14,37.630001068115234
2023-07-17,37.959999084472656
2023-07-18,38.52000045776367
2023-07-19,38.939998626708984
2023-07-20,39.84000015258789
2023-07-21,40.06999969482422
2023-07-24,39.959999084472656
2023-07-25,39.20000076293945
2023-07-26,38.77000045776367
2023-07-27,39.22999954223633
2023-07-28,38.91999816894531
2023-07-31,39.25
2023-08-01,38.2599983215332
2023-08-02,37.380001068115234
2023-08-03,38.47999954223633
2023-08-04,38.0099983215332
2023-08-07,38.189998626708984
2023-08-08,37.29999923706055
2023-08-09,37.4900016784668
2023-08-10,37.90999984741211
2023-08-11,38.47999954223633
2023-08-14,38.459999084472656
2023-08-15,37.9900016784668
2023-08-16,37.2599983215332
2023-08-17,37.529998779296875
2023-08-18,39.119998931884766
2023-08-21,39.16999816894531
2023-08-22,38.70000076293945
2023-08-23,39.459999084472656
2023-08-24,38.970001220703125
2023-08-25,39.4900016784668
2023-08-28,39.91999816894531
2023-08-29,40.52000045776367
2023-08-30,40.439998626708984
2023-08-31,40.790000915527344
2023-09-01,39.369998931884766
2023-09-05,39.369998931884766
2023-09-06,38.97999954223633
2023-09-07,38.810001373291016
2023-09-08,39.83000183105469
2023-09-11,39.81999969482422
2023-09-12,39.68000030517578
2023-09-13,39.779998779296875
2023-09-14,40.59000015258789
2023-09-15,40.79999923706055
2023-09-18,40.72999954223633
2023-09-19,40.529998779296875
2023-09-20,40.79999923706055
2023-09-21,41.11000061035156
2023-09-22,41.380001068115234
2023-09-25,42.15999984741211
2023-09-26,41.4900016784668
2023-09-27,42.459999084472656
2023-09-28,42.810001373291016
2023-09-29,42.79999923706055
2023-10-02,42.0
2023-10-03,41.4900016784668
2023-10-04,42.68000030517578
2023-10-05,42.34000015258789
2023-10-06,42.38999938964844
2023-10-09,42.4900016784668
2023-10-10,43.900001525878906
2023-10-11,43.4900016784668
2023-10-12,43.59000015258789
2023-10-13,43.209999084472656
2023-10-16,42.0
2023-10-17,43.15999984741211
2023-10-18,42.970001220703125
2023-10-19,42.279998779296875
2023-10-20,42.38999938964844
2023-10-23,42.560001373291016
2023-10-24,43.7599983215332
2023-10-25,43.970001220703125
2023-10-26,43.65999984741211
2023-10-27,43.459999084472656
2023-10-30,43.349998474121094
2023-10-31,42.02000045776367
2023-11-01,40.56999969482422
2023-11-02,41.18000030517578
2023-11-03,41.63999938964844
2023-11-06,40.689998626708984
2023-11-07,40.689998626708984
2023-11-08,40.150001525878906
2023-11-09,40.790000915527344
2023-11-10,40.95000076293945
2023-11-13,41.810001373291016
2023-11-14,41.689998626708984
2023-11-15,42.099998474121094
2023-11-16,41.060001373291016
2023-11-17,41.11000061035156
2023-11-20,41.369998931884766
2023-11-21,40.41999816894531
2023-11-22,41.63999938964844
2023-11-24,42.0
2023-11-27,42.22999954223633
2023-11-28,41.810001373291016
2023-11-29,41.619998931884766
2023-11-30,43.08000183105469
2023-12-01,43.91999816894531
2023-12-04,45.41999816894531
2023-12-05,45.29999923706055
2023-12-06,45.540000915527344
2023-12-07,46.25
2023-12-08,46.02000045776367
2023-12-11,46.529998779296875
2023-12-12,47.11000061035156
2023-12-13,48.86000061035156
2023-12-14,47.41999816894531
2023-12-15,48.279998779296875
2023-12-18,48.310001373291016
2023-12-19,48.20000076293945
2023-12-20,47.88999938964844
2023-12-21,48.650001525878906
2023-12-22,48.83000183105469
2023-12-26,47.93000030517578
2023-12-27,48.08000183105469
2023-12-28,47.810001373291016
2023-12-29,48.11000061035156
2024-01-02,49.040000915527344
2024-01-03,47.86000061035156
2024-01-04,49.0099983215332
2024-01-05,49.20000076293945
2024-01-08,49.720001220703125
2024-01-09,49.220001220703125
2024-01-10,49.5
2024-01-11,49.5
2024-01-12,50.130001068115234
2024-01-16,50.900001525878906
2024-01-17,51.369998931884766
2024-01-18,51.59000015258789
2024-01-19,51.619998931884766
2024-01-22,51.720001220703125
2024-01-23,51.04999923706055
2024-01-24,49.09000015258789
2024-01-25,49.84000015258789
2024-01-26,49.75
2024-01-29,50.369998931884766
2024-01-30,51.08000183105469
2024-01-31,50.369998931884766
2024-02-01,51.599998474121094
2024-02-02,51.459999084472656
2024-02-05,51.220001220703125
2024-02-06,50.7400016784668
2024-02-07,49.95000076293945
2024-02-08,50.7599983215332
2024-02-09,51.18000030517578
2024-02-12,52.16999816894531
2024-02-13,51.22999954223633
2024-02-14,51.970001220703125
2024-02-15,52.630001068115234
2024-02-16,52.849998474121094
2024-02-20,53.06999969482422
2024-02-21,52.630001068115234
2024-02-22,53.7599983215332
2024-02-23,59.630001068115234
2024-02-26,60.34000015258789
2024-02-27,60.939998626708984
2024-02-28,61.86000061035156
2024-02-29,62.439998626708984
2024-03-01,63.38999938964844
2024-03-04,63.58000183105469
2024-03-05,62.880001068115234
2024-03-06,63.34000015258789
2024-03-07,63.310001373291016
2024-03-08,63.349998474121094
2024-03-11,62.54999923706055
2024-03-12,62.720001220703125
2024-03-13,63.09000015258789
2024-03-14,63.130001068115234
2024-03-15,64.52999877929688
2024-03-18,63.33000183105469
2024-03-19,61.150001525878906
2024-03-20,62.290000915527344
2024-03-21,62.31999969482422
2024-03-22,63.59000015258789
2024-03-25,63.43000030517578
2024-03-26,63.90999984741211
2024-03-27,64.04000091552734
2024-03-28,64.4800033569336
2024-04-01,63.61000061035156
2024-04-02,63.79999923706055
2024-04-03,63.290000915527344
2024-04-04,62.56999969482422
2024-04-05,63.459999084472656
2024-04-08,63.5099983215332
2024-04-09,63.060001373291016
2024-04-10,63.9900016784668
2024-04-11,64.4000015258789
2024-04-12,62.5
2024-04-15,62.31999969482422
2024-04-16,62.290000915527344
2024-04-17,62.41999816894531
2024-04-18,63.099998474121094
2024-04-19,65.1500015258789
2024-04-22,65.43000030517578
2024-04-23,65.48999786376953
2024-04-24,65.58999633789062
2024-04-25,65.9000015258789
2024-04-26,66.9800033569336
2024-04-29,67.5
2024-04-30,66.02999877929688
2024-05-01,64.29000091552734
2024-05-02,72.0
2024-05-03,73.68000030517578
2024-05-06,75.0
2024-05-07,74.7699966430664
2024-05-08,74.66000366210938
2024-05-09,74.58999633789062
2024-05-10,75.7300033569336
2024-05-13,76.08999633789062
2024-05-14,76.73999786376953
2024-05-15,76.83999633789062
2024-05-16,77.37999725341797
2024-05-17,78.56999969482422
2024-05-20,79.19000244140625
2024-05-21,78.41999816894531
2024-05-22,79.16999816894531
2024-05-23,80.69000244140625
2024-05-24,82.77999877929688
2024-05-28,78.94000244140625
2024-05-29,79.16000366210938
2024-05-30,79.02999877929688
2024-05-31,78.9800033569336
2024-06-03,78.8499984741211
2024-06-04,78.3499984741211
2024-06-05,78.73999786376953
2024-06-06,78.22000122070312
2024-06-07,77.02999877929688
2024-06-10,76.12999725341797
2024-06-11,75.63999938964844
2024-06-12,75.2300033569336
2024-06-13,75.69000244140625
2024-06-14,75.58000183105469
2024-06-17,77.75
2024-06-18,77.75
2024-06-20,76.98999786376953
2024-06-21,77.3499984741211
2024-06-24,80.66999816894531
2024-06-25,82.75
2024-06-26,83.06999969482422
2024-06-27,81.68000030517578
2024-06-28,83.66000366210938
2024-07-01,83.56999969482422
2024-07-02,82.97000122070312
2024-07-03,82.63999938964844
2024-07-05,82.51000213623047
2024-07-08,82.54000091552734
2024-07-09,80.58000183105469
2024-07-10,80.44000244140625
2024-07-11,82.69999694824219
2024-07-12,82.62999725341797
2024-07-15,83.83999633789062
2024-07-16,85.12999725341797
2024-07-17,82.86000061035156
2024-07-18,82.70999908447266
2024-07-19,82.0199966430664
2024-07-22,83.26000213623047
2024-07-23,83.86000061035156
2024-07-24,83.1500015258789
2024-07-25,83.20999908447266
2024-07-26,86.69999694824219
2024-07-29,84.66000366210938
2024-07-30,95.87999725341797
2024-07-31,99.88999938964844
2024-08-01,100.76000213623047
2024-08-02,97.66999816894531
2024-08-05,95.0
2024-08-06,95.02999877929688
2024-08-07,94.16999816894531
2024-08-08,95.91999816894531
2024-08-09,96.27999877929688
2024-08-12,96.18000030517578
2024-08-13,95.62000274658203
2024-08-14,95.58000183105469
2024-08-15,98.4000015258789
2024-08-16,98.73999786376953
2024-08-19,98.91999816894531
2024-08-20,98.16000366210938
2024-08-21,97.91000366210938
2024-08-22,96.01000213623047
2024-08-23,97.87000274658203
2024-08-26,101.0199966430664
2024-08-27,102.63999938964844
2024-08-28,101.95999908447266
2024-08-29,102.54000091552734
2024-08-30,104.05000305175781
2024-09-03,99.69000244140625
2024-09-04,97.66999816894531
2024-09-05,99.66999816894531
2024-09-06,98.83000183105469
2024-09-09,100.0999984741211
2024-09-10,101.55000305175781
2024-09-11,100.69999694824219
2024-09-12,101.7300033569336
2024-09-13,102.0999984741211
2024-09-16,106.61000061035156
2024-09-17,106.83000183105469
2024-09-18,104.86000061035156
2024-09-19,105.44000244140625
2024-09-20,105.69999694824219
2024-09-23,108.88999938964844
2024-09-24,108.68000030517578
2024-09-25,110.13999938964844
2024-09-26,108.47000122070312
2024-09-27,107.88999938964844
2024-09-30,110.41000366210938
2024-10-01,110.97000122070312
2024-10-02,110.69000244140625
2024-10-03,111.04000091552734
2024-10-04,112.9000015258789
2024-10-07,113.06999969482422
2024-10-08,115.11000061035156
2024-10-09,113.80000305175781
2024-10-10,112.93000030517578
2024-10-11,116.12000274658203
2024-10-14,115.31999969482422
2024-10-15,116.87000274658203
2024-10-16,116.91000366210938
2024-10-17,116.6500015258789
2024-10-18,115.80000305175781
2024-10-21,117.41999816894531
2024-10-22,118.2699966430664
2024-10-23,118.8499984741211
2024-10-24,118.77999877929688
2024-10-25,119.31999969482422
2024-10-28,120.18000030517578
2024-10-29,119.69000244140625
2024-10-30,118.83999633789062
2024-10-31,128.42999267578125
2024-11-01,130.2100067138672
2024-11-04,131.7899932861328
2024-11-05,136.08999633789062
2024-11-06,140.86000061035156
2024-11-07,140.64999389648438
2024-11-08,145.14999389648438
2024-11-11,146.50999450683594
2024-11-12,146.07000732421875
2024-11-13,145.4499969482422
2024-11-14,141.8300018310547
2024-11-15,142.0
2024-11-18,141.4199981689453
2024-11-19,143.44000244140625
2024-11-20,142.75
2024-11-21,145.88999938964844
