Date,COLM
2022-06-21,72.06999969482422
2022-06-22,72.20999908447266
2022-06-23,73.80000305175781
2022-06-24,76.80999755859375
2022-06-27,75.68000030517578
2022-06-28,74.1500015258789
2022-06-29,73.0
2022-06-30,71.58000183105469
2022-07-01,71.5
2022-07-05,73.2699966430664
2022-07-06,72.66999816894531
2022-07-07,74.68000030517578
2022-07-08,74.55000305175781
2022-07-11,74.22000122070312
2022-07-12,74.04000091552734
2022-07-13,73.8499984741211
2022-07-14,73.29000091552734
2022-07-15,73.3499984741211
2022-07-18,73.08999633789062
2022-07-19,75.66999816894531
2022-07-20,76.98999786376953
2022-07-21,76.44999694824219
2022-07-22,76.4000015258789
2022-07-25,75.26000213623047
2022-07-26,72.44000244140625
2022-07-27,74.69000244140625
2022-07-28,73.66999816894531
2022-07-29,74.01000213623047
2022-08-01,73.66000366210938
2022-08-02,72.30999755859375
2022-08-03,74.12999725341797
2022-08-04,73.80999755859375
2022-08-05,74.87000274658203
2022-08-08,76.18000030517578
2022-08-09,73.87000274658203
2022-08-10,75.7300033569336
2022-08-11,76.22000122070312
2022-08-12,76.38999938964844
2022-08-15,76.48999786376953
2022-08-16,77.94000244140625
2022-08-17,77.04000091552734
2022-08-18,77.43000030517578
2022-08-19,75.87999725341797
2022-08-22,73.5199966430664
2022-08-23,73.7300033569336
2022-08-24,74.6500015258789
2022-08-25,75.95999908447266
2022-08-26,73.27999877929688
2022-08-29,72.54000091552734
2022-08-30,71.80999755859375
2022-08-31,71.23999786376953
2022-09-01,71.72000122070312
2022-09-02,70.80000305175781
2022-09-06,69.69000244140625
2022-09-07,71.61000061035156
2022-09-08,72.73999786376953
2022-09-09,74.33999633789062
2022-09-12,76.6500015258789
2022-09-13,72.87999725341797
2022-09-14,72.51000213623047
2022-09-15,72.05999755859375
2022-09-16,71.0
2022-09-19,72.70999908447266
2022-09-20,70.91000366210938
2022-09-21,70.04000091552734
2022-09-22,68.16000366210938
2022-09-23,67.45999908447266
2022-09-26,67.23999786376953
2022-09-27,67.37999725341797
2022-09-28,69.80999755859375
2022-09-29,68.63999938964844
2022-09-30,67.30000305175781
2022-10-03,69.0999984741211
2022-10-04,72.79000091552734
2022-10-05,75.19999694824219
2022-10-06,75.22000122070312
2022-10-07,72.7699966430664
2022-10-10,72.05999755859375
2022-10-11,72.43000030517578
2022-10-12,72.41999816894531
2022-10-13,72.55999755859375
2022-10-14,71.73999786376953
2022-10-17,72.19000244140625
2022-10-18,73.19999694824219
2022-10-19,72.68000030517578
2022-10-20,71.05000305175781
2022-10-21,72.66000366210938
2022-10-24,74.05000305175781
2022-10-25,75.70999908447266
2022-10-26,75.55000305175781
2022-10-27,73.5999984741211
2022-10-28,77.05999755859375
2022-10-31,74.5
2022-11-01,74.7300033569336
2022-11-02,73.5199966430664
2022-11-03,73.86000061035156
2022-11-04,76.0199966430664
2022-11-07,74.70999908447266
2022-11-08,74.55999755859375
2022-11-09,72.25
2022-11-10,77.20999908447266
2022-11-11,81.61000061035156
2022-11-14,80.51000213623047
2022-11-15,82.66000366210938
2022-11-16,80.58000183105469
2022-11-17,80.9800033569336
2022-11-18,85.62999725341797
2022-11-21,84.47000122070312
2022-11-22,87.16000366210938
2022-11-23,88.48999786376953
2022-11-25,89.11000061035156
2022-11-28,86.47000122070312
2022-11-29,87.1500015258789
2022-11-30,89.58999633789062
2022-12-01,90.16999816894531
2022-12-02,91.16999816894531
2022-12-05,89.45999908447266
2022-12-06,88.08999633789062
2022-12-07,87.79000091552734
2022-12-08,89.7699966430664
2022-12-09,87.51000213623047
2022-12-12,87.98999786376953
2022-12-13,88.54000091552734
2022-12-14,87.68000030517578
2022-12-15,85.69000244140625
2022-12-16,84.43000030517578
2022-12-19,83.91000366210938
2022-12-20,83.66999816894531
2022-12-21,85.83999633789062
2022-12-22,85.9000015258789
2022-12-23,85.91000366210938
2022-12-27,87.0999984741211
2022-12-28,85.08000183105469
2022-12-29,87.83000183105469
2022-12-30,87.58000183105469
2023-01-03,88.61000061035156
2023-01-04,91.43000030517578
2023-01-05,90.22000122070312
2023-01-06,92.70999908447266
2023-01-09,92.26000213623047
2023-01-10,91.87999725341797
2023-01-11,92.02999877929688
2023-01-12,91.94999694824219
2023-01-13,93.02999877929688
2023-01-17,91.44000244140625
2023-01-18,90.4800033569336
2023-01-19,87.6500015258789
2023-01-20,88.83999633789062
2023-01-23,90.41000366210938
2023-01-24,90.5999984741211
2023-01-25,90.62999725341797
2023-01-26,90.8499984741211
2023-01-27,91.5999984741211
2023-01-30,92.83000183105469
2023-01-31,95.9000015258789
2023-02-01,97.4000015258789
2023-02-02,96.11000061035156
2023-02-03,93.48999786376953
2023-02-06,91.23999786376953
2023-02-07,91.37999725341797
2023-02-08,90.48999786376953
2023-02-09,90.01000213623047
2023-02-10,89.58999633789062
2023-02-13,91.41999816894531
2023-02-14,90.87999725341797
2023-02-15,91.86000061035156
2023-02-16,90.6500015258789
2023-02-17,91.02999877929688
2023-02-21,87.5199966430664
2023-02-22,87.61000061035156
2023-02-23,87.93000030517578
2023-02-24,87.97000122070312
2023-02-27,87.95999908447266
2023-02-28,87.19999694824219
2023-03-01,88.41000366210938
2023-03-02,89.36000061035156
2023-03-03,89.98999786376953
2023-03-06,88.47000122070312
2023-03-07,88.27999877929688
2023-03-08,88.9000015258789
2023-03-09,87.56999969482422
2023-03-10,86.33000183105469
2023-03-13,85.37999725341797
2023-03-14,86.37999725341797
2023-03-15,85.23999786376953
2023-03-16,86.9800033569336
2023-03-17,86.0
2023-03-20,86.45999908447266
2023-03-21,87.7300033569336
2023-03-22,85.66999816894531
2023-03-23,86.02999877929688
2023-03-24,86.9000015258789
2023-03-27,86.5199966430664
2023-03-28,87.41000366210938
2023-03-29,87.56999969482422
2023-03-30,87.97000122070312
2023-03-31,90.23999786376953
2023-04-03,91.61000061035156
2023-04-04,90.68000030517578
2023-04-05,89.52999877929688
2023-04-06,88.38999938964844
2023-04-10,88.5999984741211
2023-04-11,88.66999816894531
2023-04-12,87.77999877929688
2023-04-13,88.2300033569336
2023-04-14,87.9000015258789
2023-04-17,86.88999938964844
2023-04-18,87.76000213623047
2023-04-19,88.41000366210938
2023-04-20,88.7300033569336
2023-04-21,88.83000183105469
2023-04-24,89.77999877929688
2023-04-25,86.13999938964844
2023-04-26,86.13999938964844
2023-04-27,87.5999984741211
2023-04-28,83.54000091552734
2023-05-01,83.27999877929688
2023-05-02,81.25
2023-05-03,80.9800033569336
2023-05-04,80.72000122070312
2023-05-05,82.62999725341797
2023-05-08,82.01000213623047
2023-05-09,80.30999755859375
2023-05-10,79.45999908447266
2023-05-11,79.33000183105469
2023-05-12,78.22000122070312
2023-05-15,77.55000305175781
2023-05-16,76.0
2023-05-17,76.44000244140625
2023-05-18,76.88999938964844
2023-05-19,75.75
2023-05-22,76.55000305175781
2023-05-23,76.01000213623047
2023-05-24,73.91000366210938
2023-05-25,73.95999908447266
2023-05-26,74.6500015258789
2023-05-30,74.61000061035156
2023-05-31,73.83000183105469
2023-06-01,73.56999969482422
2023-06-02,75.83999633789062
2023-06-05,75.81999969482422
2023-06-06,77.94000244140625
2023-06-07,78.87000274658203
2023-06-08,77.54000091552734
2023-06-09,76.98999786376953
2023-06-12,76.2300033569336
2023-06-13,76.26000213623047
2023-06-14,76.98999786376953
2023-06-15,77.36000061035156
2023-06-16,76.91999816894531
2023-06-20,76.20999908447266
2023-06-21,76.16000366210938
2023-06-22,75.25
2023-06-23,74.33000183105469
2023-06-26,75.12999725341797
2023-06-27,76.29000091552734
2023-06-28,76.56999969482422
2023-06-29,76.5199966430664
2023-06-30,77.23999786376953
2023-07-03,77.04000091552734
2023-07-05,75.94999694824219
2023-07-06,75.62999725341797
2023-07-07,75.12000274658203
2023-07-10,75.68000030517578
2023-07-11,77.12999725341797
2023-07-12,78.76000213623047
2023-07-13,77.83999633789062
2023-07-14,77.37999725341797
2023-07-17,77.04000091552734
2023-07-18,77.80999755859375
2023-07-19,77.94999694824219
2023-07-20,77.06999969482422
2023-07-21,77.43000030517578
2023-07-24,77.5999984741211
2023-07-25,77.36000061035156
2023-07-26,77.87000274658203
2023-07-27,77.0999984741211
2023-07-28,77.4800033569336
2023-07-31,78.61000061035156
2023-08-01,77.30000305175781
2023-08-02,74.25
2023-08-03,75.30000305175781
2023-08-04,75.37000274658203
2023-08-07,74.86000061035156
2023-08-08,76.25
2023-08-09,76.37000274658203
2023-08-10,75.68000030517578
2023-08-11,75.79000091552734
2023-08-14,75.4800033569336
2023-08-15,74.87999725341797
2023-08-16,74.72000122070312
2023-08-17,74.80000305175781
2023-08-18,75.02999877929688
2023-08-21,74.68000030517578
2023-08-22,73.87999725341797
2023-08-23,74.58999633789062
2023-08-24,70.83000183105469
2023-08-25,71.0199966430664
2023-08-28,72.62000274658203
2023-08-29,73.5999984741211
2023-08-30,73.5199966430664
2023-08-31,73.33999633789062
2023-09-01,73.87000274658203
2023-09-05,71.93000030517578
2023-09-06,72.19999694824219
2023-09-07,72.1500015258789
2023-09-08,71.58000183105469
2023-09-11,70.43000030517578
2023-09-12,71.69000244140625
2023-09-13,71.0999984741211
2023-09-14,71.73999786376953
2023-09-15,71.76000213623047
2023-09-18,70.55999755859375
2023-09-19,71.45999908447266
2023-09-20,71.62999725341797
2023-09-21,70.20999908447266
2023-09-22,69.94999694824219
2023-09-25,70.16000366210938
2023-09-26,69.95999908447266
2023-09-27,70.54000091552734
2023-09-28,72.55999755859375
2023-09-29,74.0999984741211
2023-10-02,70.83000183105469
2023-10-03,70.7300033569336
2023-10-04,70.95999908447266
2023-10-05,71.01000213623047
2023-10-06,70.9800033569336
2023-10-09,70.55000305175781
2023-10-10,70.31999969482422
2023-10-11,71.19999694824219
2023-10-12,70.97000122070312
2023-10-13,71.7699966430664
2023-10-16,74.47000122070312
2023-10-17,75.9800033569336
2023-10-18,74.94000244140625
2023-10-19,73.01000213623047
2023-10-20,71.33000183105469
2023-10-23,71.30000305175781
2023-10-24,70.41999816894531
2023-10-25,70.25
2023-10-26,70.37000274658203
2023-10-27,71.33999633789062
2023-10-30,71.80000305175781
2023-10-31,73.80000305175781
2023-11-01,73.9800033569336
2023-11-02,75.88999938964844
2023-11-03,77.58999633789062
2023-11-06,77.6500015258789
2023-11-07,77.2699966430664
2023-11-08,77.37999725341797
2023-11-09,76.81999969482422
2023-11-10,76.3499984741211
2023-11-13,75.05000305175781
2023-11-14,77.3499984741211
2023-11-15,78.05999755859375
2023-11-16,76.54000091552734
2023-11-17,76.9000015258789
2023-11-20,75.4000015258789
2023-11-21,74.70999908447266
2023-11-22,74.88999938964844
2023-11-24,75.43000030517578
2023-11-27,75.37000274658203
2023-11-28,76.43000030517578
2023-11-29,77.69000244140625
2023-11-30,78.33000183105469
2023-12-01,79.7699966430664
2023-12-04,81.20999908447266
2023-12-05,79.52999877929688
2023-12-06,80.44000244140625
2023-12-07,80.0199966430664
2023-12-08,80.12999725341797
2023-12-11,80.9000015258789
2023-12-12,79.5999984741211
2023-12-13,81.5
2023-12-14,82.38999938964844
2023-12-15,81.51000213623047
2023-12-18,81.68000030517578
2023-12-19,82.95999908447266
2023-12-20,81.30000305175781
2023-12-21,81.98999786376953
2023-12-22,80.19000244140625
2023-12-26,80.80000305175781
2023-12-27,80.36000061035156
2023-12-28,80.44000244140625
2023-12-29,79.54000091552734
2024-01-02,79.31999969482422
2024-01-03,76.69999694824219
2024-01-04,76.88999938964844
2024-01-05,75.37000274658203
2024-01-08,76.75
2024-01-09,77.51000213623047
2024-01-10,77.79000091552734
2024-01-11,77.56999969482422
2024-01-12,77.38999938964844
2024-01-16,77.66999816894531
2024-01-17,76.98999786376953
2024-01-18,77.5
2024-01-19,78.4000015258789
2024-01-22,79.3499984741211
2024-01-23,79.55000305175781
2024-01-24,78.83000183105469
2024-01-25,78.38999938964844
2024-01-26,80.47000122070312
2024-01-29,81.23999786376953
2024-01-30,81.38999938964844
2024-01-31,79.26000213623047
2024-02-01,82.06999969482422
2024-02-02,81.36000061035156
2024-02-05,77.58000183105469
2024-02-06,77.58000183105469
2024-02-07,77.1500015258789
2024-02-08,78.06999969482422
2024-02-09,80.05000305175781
2024-02-12,81.25
2024-02-13,80.1500015258789
2024-02-14,81.48999786376953
2024-02-15,81.7300033569336
2024-02-16,81.08999633789062
2024-02-20,80.02999877929688
2024-02-21,81.5
2024-02-22,81.94999694824219
2024-02-23,82.7300033569336
2024-02-26,81.06999969482422
2024-02-27,81.6500015258789
2024-02-28,81.69000244140625
2024-02-29,82.69000244140625
2024-03-01,81.19999694824219
2024-03-04,79.97000122070312
2024-03-05,79.8499984741211
2024-03-06,80.41000366210938
2024-03-07,80.68000030517578
2024-03-08,80.69000244140625
2024-03-11,79.80000305175781
2024-03-12,80.0999984741211
2024-03-13,80.31999969482422
2024-03-14,79.5199966430664
2024-03-15,79.7300033569336
2024-03-18,76.83000183105469
2024-03-19,77.33000183105469
2024-03-20,77.97000122070312
2024-03-21,78.75
2024-03-22,77.52999877929688
2024-03-25,78.05999755859375
2024-03-26,78.91999816894531
2024-03-27,79.62000274658203
2024-03-28,81.18000030517578
2024-04-01,81.04000091552734
2024-04-02,77.72000122070312
2024-04-03,76.41000366210938
2024-04-04,75.2300033569336
2024-04-05,75.47000122070312
2024-04-08,76.37999725341797
2024-04-09,76.91000366210938
2024-04-10,75.27999877929688
2024-04-11,75.44000244140625
2024-04-12,74.80000305175781
2024-04-15,74.20999908447266
2024-04-16,74.98999786376953
2024-04-17,75.0
2024-04-18,75.54000091552734
2024-04-19,76.55000305175781
2024-04-22,77.13999938964844
2024-04-23,78.98999786376953
2024-04-24,79.77999877929688
2024-04-25,79.01000213623047
2024-04-26,80.0
2024-04-29,79.08999633789062
2024-04-30,79.62999725341797
2024-05-01,81.4800033569336
2024-05-02,81.52999877929688
2024-05-03,81.01000213623047
2024-05-06,81.33000183105469
2024-05-07,82.19999694824219
2024-05-08,81.93000030517578
2024-05-09,82.98999786376953
2024-05-10,84.06999969482422
2024-05-13,84.7699966430664
2024-05-14,84.72000122070312
2024-05-15,83.58999633789062
2024-05-16,84.01000213623047
2024-05-17,83.61000061035156
2024-05-20,84.81999969482422
2024-05-21,85.83000183105469
2024-05-22,84.4800033569336
2024-05-23,84.56999969482422
2024-05-24,84.02999877929688
2024-05-28,82.9800033569336
2024-05-29,82.87000274658203
2024-05-30,83.81999969482422
2024-05-31,85.62000274658203
2024-06-03,86.9800033569336
2024-06-04,84.97000122070312
2024-06-05,84.0
2024-06-06,83.69000244140625
2024-06-07,82.83000183105469
2024-06-10,81.91999816894531
2024-06-11,81.4000015258789
2024-06-12,81.2699966430664
2024-06-13,81.87000274658203
2024-06-14,80.62000274658203
2024-06-17,81.9800033569336
2024-06-18,81.72000122070312
2024-06-20,82.0199966430664
2024-06-21,83.56999969482422
2024-06-24,83.70999908447266
2024-06-25,81.61000061035156
2024-06-26,79.94999694824219
2024-06-27,78.44999694824219
2024-06-28,79.08000183105469
2024-07-01,77.1500015258789
2024-07-02,77.16000366210938
2024-07-03,76.58999633789062
2024-07-05,76.16000366210938
2024-07-08,79.58999633789062
2024-07-09,78.19999694824219
2024-07-10,77.55000305175781
2024-07-11,79.16999816894531
2024-07-12,78.80000305175781
2024-07-15,77.70999908447266
2024-07-16,79.52999877929688
2024-07-17,80.44000244140625
2024-07-18,79.02999877929688
2024-07-19,77.62999725341797
2024-07-22,78.37000274658203
2024-07-23,78.75
2024-07-24,78.2300033569336
2024-07-25,77.22000122070312
2024-07-26,76.37999725341797
2024-07-29,78.98999786376953
2024-07-30,81.22000122070312
2024-07-31,81.69999694824219
2024-08-01,79.08000183105469
2024-08-02,78.20999908447266
2024-08-05,78.20999908447266
2024-08-06,80.4800033569336
2024-08-07,80.47000122070312
2024-08-08,81.80999755859375
2024-08-09,80.5199966430664
2024-08-12,79.9800033569336
2024-08-13,80.70999908447266
2024-08-14,79.80000305175781
2024-08-15,79.91999816894531
2024-08-16,80.08000183105469
2024-08-19,80.06999969482422
2024-08-20,80.55999755859375
2024-08-21,81.87999725341797
2024-08-22,81.55999755859375
2024-08-23,83.73999786376953
2024-08-26,83.36000061035156
2024-08-27,82.55999755859375
2024-08-28,80.61000061035156
2024-08-29,80.47000122070312
2024-08-30,80.7300033569336
2024-09-03,80.87000274658203
2024-09-04,81.43000030517578
2024-09-05,81.48999786376953
2024-09-06,81.5199966430664
2024-09-09,82.04000091552734
2024-09-10,81.1500015258789
2024-09-11,80.72000122070312
2024-09-12,81.45999908447266
2024-09-13,82.66999816894531
2024-09-16,83.31999969482422
2024-09-17,83.58999633789062
2024-09-18,83.16999816894531
2024-09-19,82.4800033569336
2024-09-20,82.2300033569336
2024-09-23,80.9000015258789
2024-09-24,79.80000305175781
2024-09-25,80.0999984741211
2024-09-26,82.12999725341797
2024-09-27,82.76000213623047
2024-09-30,83.19000244140625
2024-10-01,84.31999969482422
2024-10-02,82.16000366210938
2024-10-03,80.98999786376953
2024-10-04,82.43000030517578
2024-10-07,80.05999755859375
2024-10-08,80.76000213623047
2024-10-09,80.37999725341797
2024-10-10,79.44999694824219
2024-10-11,80.12999725341797
2024-10-14,79.93000030517578
2024-10-15,81.66000366210938
2024-10-16,82.88999938964844
2024-10-17,83.56999969482422
2024-10-18,84.38999938964844
2024-10-21,80.83000183105469
2024-10-22,79.0999984741211
2024-10-23,77.94000244140625
2024-10-24,76.77999877929688
2024-10-25,75.18000030517578
2024-10-28,75.69999694824219
2024-10-29,76.12000274658203
2024-10-30,76.20999908447266
2024-10-31,80.47000122070312
2024-11-01,80.3499984741211
2024-11-04,81.77999877929688
2024-11-05,83.08999633789062
2024-11-06,83.79000091552734
2024-11-07,85.12000274658203
2024-11-08,83.44999694824219
2024-11-11,83.6500015258789
2024-11-12,83.36000061035156
2024-11-13,84.58999633789062
2024-11-14,84.69000244140625
2024-11-15,83.61000061035156
2024-11-18,82.43000030517578
2024-11-19,82.12999725341797
2024-11-20,80.0999984741211
2024-11-21,80.98999786376953
