Date,AEIS
2022-02-28,85.8499984741211
2022-03-01,85.0999984741211
2022-03-02,88.33999633789062
2022-03-03,86.37999725341797
2022-03-04,82.33000183105469
2022-03-07,81.2300033569336
2022-03-08,81.66000366210938
2022-03-09,86.23999786376953
2022-03-10,83.9800033569336
2022-03-11,83.4800033569336
2022-03-14,78.41999816894531
2022-03-15,82.73999786376953
2022-03-16,85.97000122070312
2022-03-17,90.26000213623047
2022-03-18,90.56999969482422
2022-03-21,88.79000091552734
2022-03-22,89.19999694824219
2022-03-23,86.62999725341797
2022-03-24,90.22000122070312
2022-03-25,89.80999755859375
2022-03-28,88.69999694824219
2022-03-29,91.63999938964844
2022-03-30,87.2300033569336
2022-03-31,86.08000183105469
2022-04-01,84.93000030517578
2022-04-04,86.33000183105469
2022-04-05,83.05999755859375
2022-04-06,80.48999786376953
2022-04-07,81.08999633789062
2022-04-08,77.2300033569336
2022-04-11,75.5199966430664
2022-04-12,76.04000091552734
2022-04-13,75.69999694824219
2022-04-14,73.9800033569336
2022-04-18,75.69999694824219
2022-04-19,77.94999694824219
2022-04-20,80.0
2022-04-21,79.5999984741211
2022-04-22,77.11000061035156
2022-04-25,78.62999725341797
2022-04-26,76.47000122070312
2022-04-27,73.83999633789062
2022-04-28,77.55999755859375
2022-04-29,76.5199966430664
2022-05-02,77.81999969482422
2022-05-03,78.7300033569336
2022-05-04,83.44000244140625
2022-05-05,79.69000244140625
2022-05-06,78.68000030517578
2022-05-09,75.30999755859375
2022-05-10,75.7699966430664
2022-05-11,74.26000213623047
2022-05-12,75.91000366210938
2022-05-13,79.5199966430664
2022-05-16,77.37999725341797
2022-05-17,80.87999725341797
2022-05-18,77.4000015258789
2022-05-19,76.5999984741211
2022-05-20,75.47000122070312
2022-05-23,75.86000061035156
2022-05-24,74.6500015258789
2022-05-25,76.30000305175781
2022-05-26,79.0999984741211
2022-05-27,82.22000122070312
2022-05-31,81.45999908447266
2022-06-01,79.83999633789062
2022-06-02,82.38999938964844
2022-06-03,80.7699966430664
2022-06-06,82.22000122070312
2022-06-07,82.22000122070312
2022-06-08,80.01000213623047
2022-06-09,79.63999938964844
2022-06-10,77.2699966430664
2022-06-13,73.93000030517578
2022-06-14,74.13999938964844
2022-06-15,74.2699966430664
2022-06-16,69.33000183105469
2022-06-17,70.19000244140625
2022-06-21,72.2699966430664
2022-06-22,71.87000274658203
2022-06-23,72.20999908447266
2022-06-24,73.94000244140625
2022-06-27,75.01000213623047
2022-06-28,73.33999633789062
2022-06-29,72.62999725341797
2022-06-30,72.9800033569336
2022-07-01,69.3499984741211
2022-07-05,73.12000274658203
2022-07-06,73.62999725341797
2022-07-07,75.0199966430664
2022-07-08,74.91999816894531
2022-07-11,74.0999984741211
2022-07-12,74.13999938964844
2022-07-13,74.8499984741211
2022-07-14,75.19999694824219
2022-07-15,77.05999755859375
2022-07-18,76.25
2022-07-19,80.66999816894531
2022-07-20,83.83999633789062
2022-07-21,86.11000061035156
2022-07-22,83.8499984741211
2022-07-25,83.69000244140625
2022-07-26,83.02999877929688
2022-07-27,86.83000183105469
2022-07-28,89.25
2022-07-29,89.48999786376953
2022-08-01,91.43000030517578
2022-08-02,90.0999984741211
2022-08-03,92.87000274658203
2022-08-04,94.11000061035156
2022-08-05,94.25
2022-08-08,94.48999786376953
2022-08-09,90.31999969482422
2022-08-10,94.08999633789062
2022-08-11,93.69000244140625
2022-08-12,95.0
2022-08-15,95.45999908447266
2022-08-16,96.41999816894531
2022-08-17,95.04000091552734
2022-08-18,98.01000213623047
2022-08-19,95.11000061035156
2022-08-22,92.61000061035156
2022-08-23,93.36000061035156
2022-08-24,93.55999755859375
2022-08-25,96.12000274658203
2022-08-26,90.62999725341797
2022-08-29,91.0199966430664
2022-08-30,89.7699966430664
2022-08-31,89.79000091552734
2022-09-01,87.11000061035156
2022-09-02,86.58999633789062
2022-09-06,86.11000061035156
2022-09-07,86.0999984741211
2022-09-08,87.06999969482422
2022-09-09,88.62999725341797
2022-09-12,89.30999755859375
2022-09-13,84.91999816894531
2022-09-14,85.7699966430664
2022-09-15,84.37000274658203
2022-09-16,84.33000183105469
2022-09-19,84.80000305175781
2022-09-20,84.0
2022-09-21,83.30999755859375
2022-09-22,81.19999694824219
2022-09-23,79.91999816894531
2022-09-26,78.72000122070312
2022-09-27,79.22000122070312
2022-09-28,81.06999969482422
2022-09-29,80.08000183105469
2022-09-30,77.41000366210938
2022-10-03,81.58999633789062
2022-10-04,84.01000213623047
2022-10-05,83.79000091552734
2022-10-06,83.1500015258789
2022-10-07,78.08000183105469
2022-10-10,75.5199966430664
2022-10-11,73.48999786376953
2022-10-12,71.72000122070312
2022-10-13,73.86000061035156
2022-10-14,70.7300033569336
2022-10-17,71.19999694824219
2022-10-18,71.68000030517578
2022-10-19,71.26000213623047
2022-10-20,70.87999725341797
2022-10-21,74.66000366210938
2022-10-24,74.19000244140625
2022-10-25,75.88999938964844
2022-10-26,76.0199966430664
2022-10-27,76.51000213623047
2022-10-28,79.0199966430664
2022-10-31,78.6500015258789
2022-11-01,79.77999877929688
2022-11-02,80.26000213623047
2022-11-03,80.44000244140625
2022-11-04,83.0
2022-11-07,82.20999908447266
2022-11-08,82.73999786376953
2022-11-09,81.97000122070312
2022-11-10,87.4800033569336
2022-11-11,92.38999938964844
2022-11-14,90.11000061035156
2022-11-15,93.27999877929688
2022-11-16,89.62999725341797
2022-11-17,88.05000305175781
2022-11-18,89.30000305175781
2022-11-21,89.48999786376953
2022-11-22,90.91000366210938
2022-11-23,92.0199966430664
2022-11-25,90.94000244140625
2022-11-28,88.69000244140625
2022-11-29,88.43000030517578
2022-11-30,92.63999938964844
2022-12-01,93.12999725341797
2022-12-02,92.66999816894531
2022-12-05,90.5999984741211
2022-12-06,89.51000213623047
2022-12-07,89.88999938964844
2022-12-08,91.5
2022-12-09,90.70999908447266
2022-12-12,92.0
2022-12-13,94.8499984741211
2022-12-14,93.91000366210938
2022-12-15,89.76000213623047
2022-12-16,88.83999633789062
2022-12-19,84.81999969482422
2022-12-20,85.62999725341797
2022-12-21,86.87000274658203
2022-12-22,83.27999877929688
2022-12-23,83.72000122070312
2022-12-27,83.97000122070312
2022-12-28,82.75
2022-12-29,85.7300033569336
2022-12-30,85.77999877929688
2023-01-03,85.54000091552734
2023-01-04,86.63999938964844
2023-01-05,86.08999633789062
2023-01-06,91.25
2023-01-09,92.2699966430664
2023-01-10,92.69000244140625
2023-01-11,92.30999755859375
2023-01-12,94.0
2023-01-13,93.0
2023-01-17,92.41000366210938
2023-01-18,92.73999786376953
2023-01-19,89.83999633789062
2023-01-20,91.91000366210938
2023-01-23,95.75
2023-01-24,95.23999786376953
2023-01-25,94.87999725341797
2023-01-26,95.26000213623047
2023-01-27,93.44000244140625
2023-01-30,90.19000244140625
2023-01-31,92.73999786376953
2023-02-01,98.11000061035156
2023-02-02,99.44000244140625
2023-02-03,99.16000366210938
2023-02-06,95.79000091552734
2023-02-07,97.66000366210938
2023-02-08,97.25
2023-02-09,93.0999984741211
2023-02-10,93.55999755859375
2023-02-13,95.5999984741211
2023-02-14,95.93000030517578
2023-02-15,98.37999725341797
2023-02-16,97.25
2023-02-17,97.13999938964844
2023-02-21,92.76000213623047
2023-02-22,92.44999694824219
2023-02-23,93.08000183105469
2023-02-24,91.86000061035156
2023-02-27,93.13999938964844
2023-02-28,93.08000183105469
2023-03-01,93.47000122070312
2023-03-02,94.37000274658203
2023-03-03,94.58000183105469
2023-03-06,93.69000244140625
2023-03-07,93.01000213623047
2023-03-08,95.30000305175781
2023-03-09,94.61000061035156
2023-03-10,92.62000274658203
2023-03-13,92.0199966430664
2023-03-14,97.19000244140625
2023-03-15,94.47000122070312
2023-03-16,96.36000061035156
2023-03-17,93.80999755859375
2023-03-20,95.7699966430664
2023-03-21,97.16000366210938
2023-03-22,96.18000030517578
2023-03-23,97.05000305175781
2023-03-24,96.95999908447266
2023-03-27,94.18000030517578
2023-03-28,93.44999694824219
2023-03-29,95.9800033569336
2023-03-30,96.58000183105469
2023-03-31,98.0
2023-04-03,96.16999816894531
2023-04-04,93.44999694824219
2023-04-05,91.19000244140625
2023-04-06,90.12999725341797
2023-04-10,91.63999938964844
2023-04-11,92.58999633789062
2023-04-12,91.97000122070312
2023-04-13,91.80000305175781
2023-04-14,91.1500015258789
2023-04-17,91.2300033569336
2023-04-18,90.54000091552734
2023-04-19,88.45999908447266
2023-04-20,88.94999694824219
2023-04-21,87.81999969482422
2023-04-24,86.51000213623047
2023-04-25,84.87000274658203
2023-04-26,83.97000122070312
2023-04-27,85.05000305175781
2023-04-28,86.5
2023-05-01,87.4800033569336
2023-05-02,87.5
2023-05-03,87.45999908447266
2023-05-04,84.05000305175781
2023-05-05,86.91999816894531
2023-05-08,86.38999938964844
2023-05-09,84.93000030517578
2023-05-10,85.80000305175781
2023-05-11,85.55000305175781
2023-05-12,85.4000015258789
2023-05-15,87.23999786376953
2023-05-16,87.70999908447266
2023-05-17,90.61000061035156
2023-05-18,92.36000061035156
2023-05-19,92.7699966430664
2023-05-22,93.47000122070312
2023-05-23,93.29000091552734
2023-05-24,92.80999755859375
2023-05-25,97.94000244140625
2023-05-26,100.6500015258789
2023-05-30,99.1500015258789
2023-05-31,98.1500015258789
2023-06-01,97.61000061035156
2023-06-02,99.33999633789062
2023-06-05,96.87000274658203
2023-06-06,100.52999877929688
2023-06-07,106.8499984741211
2023-06-08,106.08999633789062
2023-06-09,105.05000305175781
2023-06-12,107.20999908447266
2023-06-13,108.75
2023-06-14,107.36000061035156
2023-06-15,107.0
2023-06-16,107.58999633789062
2023-06-20,107.81999969482422
2023-06-21,106.3499984741211
2023-06-22,105.72000122070312
2023-06-23,105.0999984741211
2023-06-26,105.23999786376953
2023-06-27,108.56999969482422
2023-06-28,109.0
2023-06-29,110.54000091552734
2023-06-30,111.44999694824219
2023-07-03,111.37000274658203
2023-07-05,108.69000244140625
2023-07-06,107.55999755859375
2023-07-07,107.91000366210938
2023-07-10,109.77999877929688
2023-07-11,110.22000122070312
2023-07-12,114.38999938964844
2023-07-13,118.01000213623047
2023-07-14,116.58999633789062
2023-07-17,120.30000305175781
2023-07-18,122.12000274658203
2023-07-19,119.62000274658203
2023-07-20,116.41999816894531
2023-07-21,116.87999725341797
2023-07-24,116.29000091552734
2023-07-25,117.58000183105469
2023-07-26,116.91999816894531
2023-07-27,120.22000122070312
2023-07-28,121.16000366210938
2023-07-31,125.18000030517578
2023-08-01,126.02999877929688
2023-08-02,123.18000030517578
2023-08-03,122.61000061035156
2023-08-04,112.9000015258789
2023-08-07,115.7699966430664
2023-08-08,115.02999877929688
2023-08-09,113.83000183105469
2023-08-10,113.69000244140625
2023-08-11,111.86000061035156
2023-08-14,113.12999725341797
2023-08-15,112.97000122070312
2023-08-16,111.75
2023-08-17,109.87999725341797
2023-08-18,111.37999725341797
2023-08-21,113.05999755859375
2023-08-22,113.44000244140625
2023-08-23,115.33000183105469
2023-08-24,112.37999725341797
2023-08-25,112.5199966430664
2023-08-28,113.94000244140625
2023-08-29,117.4800033569336
2023-08-30,118.12999725341797
2023-08-31,118.06999969482422
2023-09-01,118.1500015258789
2023-09-05,114.25
2023-09-06,114.33999633789062
2023-09-07,105.73999786376953
2023-09-08,104.11000061035156
2023-09-11,104.2300033569336
2023-09-12,103.47000122070312
2023-09-13,104.3499984741211
2023-09-14,106.66999816894531
2023-09-15,104.58000183105469
2023-09-18,103.43000030517578
2023-09-19,101.77999877929688
2023-09-20,100.83000183105469
2023-09-21,100.26000213623047
2023-09-22,99.62000274658203
2023-09-25,100.51000213623047
2023-09-26,98.69000244140625
2023-09-27,100.08999633789062
2023-09-28,102.36000061035156
2023-09-29,103.12000274658203
2023-10-02,102.2300033569336
2023-10-03,98.94999694824219
2023-10-04,99.18000030517578
2023-10-05,97.68000030517578
2023-10-06,98.81999969482422
2023-10-09,99.43000030517578
2023-10-10,102.0999984741211
2023-10-11,101.2300033569336
2023-10-12,100.80000305175781
2023-10-13,95.26000213623047
2023-10-16,97.26000213623047
2023-10-17,97.66000366210938
2023-10-18,95.58000183105469
2023-10-19,92.55000305175781
2023-10-20,90.87999725341797
2023-10-23,89.30000305175781
2023-10-24,90.77999877929688
2023-10-25,87.79000091552734
2023-10-26,88.4000015258789
2023-10-27,87.83000183105469
2023-10-30,86.56999969482422
2023-10-31,87.26000213623047
2023-11-01,84.5999984741211
2023-11-02,88.2699966430664
2023-11-03,91.75
2023-11-06,89.83999633789062
2023-11-07,87.54000091552734
2023-11-08,86.7300033569336
2023-11-09,85.31999969482422
2023-11-10,89.44999694824219
2023-11-13,87.61000061035156
2023-11-14,94.12000274658203
2023-11-15,95.7300033569336
2023-11-16,95.11000061035156
2023-11-17,95.6500015258789
2023-11-20,96.88999938964844
2023-11-21,95.43000030517578
2023-11-22,96.5
2023-11-24,96.41999816894531
2023-11-27,96.4000015258789
2023-11-28,97.0
2023-11-29,97.31999969482422
2023-11-30,95.05000305175781
2023-12-01,95.87000274658203
2023-12-04,96.08000183105469
2023-12-05,94.30000305175781
2023-12-06,95.48999786376953
2023-12-07,98.5999984741211
2023-12-08,96.31999969482422
2023-12-11,99.12999725341797
2023-12-12,99.87000274658203
2023-12-13,104.87999725341797
2023-12-14,111.18000030517578
2023-12-15,109.48999786376953
2023-12-18,109.0999984741211
2023-12-19,110.23999786376953
2023-12-20,108.08999633789062
2023-12-21,110.02999877929688
2023-12-22,110.73999786376953
2023-12-26,112.68000030517578
2023-12-27,112.19000244140625
2023-12-28,110.83999633789062
2023-12-29,108.91999816894531
2024-01-02,106.23999786376953
2024-01-03,102.05000305175781
2024-01-04,101.2699966430664
2024-01-05,100.87000274658203
2024-01-08,103.41999816894531
2024-01-09,103.02999877929688
2024-01-10,103.0199966430664
2024-01-11,102.5199966430664
2024-01-12,102.22000122070312
2024-01-16,102.58000183105469
2024-01-17,100.48999786376953
2024-01-18,102.73999786376953
2024-01-19,105.61000061035156
2024-01-22,107.5999984741211
2024-01-23,107.7699966430664
2024-01-24,107.5
2024-01-25,106.48999786376953
2024-01-26,105.02999877929688
2024-01-29,107.62999725341797
2024-01-30,107.30000305175781
2024-01-31,104.18000030517578
2024-02-01,105.98999786376953
2024-02-02,106.04000091552734
2024-02-05,105.12000274658203
2024-02-06,106.5999984741211
2024-02-07,100.45999908447266
2024-02-08,100.87999725341797
2024-02-09,104.7699966430664
2024-02-12,105.55999755859375
2024-02-13,99.97000122070312
2024-02-14,102.33999633789062
2024-02-15,103.66999816894531
2024-02-16,103.44999694824219
2024-02-20,99.5999984741211
2024-02-21,98.91000366210938
2024-02-22,99.79000091552734
2024-02-23,99.38999938964844
2024-02-26,98.7300033569336
2024-02-27,98.83000183105469
2024-02-28,98.12999725341797
2024-02-29,101.19999694824219
2024-03-01,103.55000305175781
2024-03-04,102.91999816894531
2024-03-05,100.62999725341797
2024-03-06,102.41000366210938
